gene_id	FLT_cluster_14_liver_secreted	FLT_cluster_3_mixed_stress	GC_cluster_1_DE_enriched	FLT3_GC1_overlap	gene_symbol	studies_tested	meta_log2_fold_change	meta_se	meta_z	meta_p_value	direction_up_studies	direction_down_studies	q_heterogeneity	i2_percent	heterogeneity_p_value	meta_fdr_bh	eligible_meta	significant_fdr05_abs_log2fc1	consistent_direction
ENSMUSG00000072949	True	False	False	False	Acot1	6.0	0.205682087305808	0.140797517831933	1.46083603228948	0.144060444802635	4.0	2.0	46.9895992294099	89.3593474258223	5.7092715858985605e-09	0.389569544213415	True	False	mixed
ENSMUSG00000040660	True	False	False	False	Cyp2b9	6.0	-0.104934273324421	0.0719175715271313	-1.45909088830723	0.144540093751973	2.0	4.0	5.02647057999124	0.526623593433759	0.412658235905274	0.390293193843718	True	False	mixed
ENSMUSG00000043807	False	True	True	True	Ly6g5b	2.0	-0.393273654649414	0.269827930115919	-1.45749794871296	0.144978977185551	1.0	1.0	2.66453532030428	62.4700039673033	0.102607788024535	0.391077543005498	True	False	mixed
ENSMUSG00000047501	False	False	True	False	Cldn4	1.0	0.54303398630435	0.372859052534448	1.45640553075798	0.145280547541784	1.0	0.0	0.0			0.391631061408243	False	False	all_up
ENSMUSG00000055368	False	True	True	True	Slc6a2	1.0	0.597856071583857	0.41113039968959	1.45417627116664	0.145897441944617	1.0	0.0	0.0			0.39245611139103	False	False	all_up
ENSMUSG00000019785	False	True	True	True	Clvs2	1.0	0.695404817560843	0.478824695063389	1.45231610802526	0.146413730609515	1.0	0.0	0.0			0.392936807039387	False	False	all_up
ENSMUSG00000085024	False	True	True	True	C230035I16Rik	4.0	0.205796633875616	0.141775653416335	1.45156540574197	0.146622483631197	3.0	1.0	12.119533304721	75.2465715917346	0.006984707724281	0.39329182696784	True	False	mixed
ENSMUSG00000021194	False	True	True	True	Chga	1.0	0.563148438929802	0.388008089163875	1.45138324343531	0.146673173084936	1.0	0.0	0.0			0.393297992163582	False	False	all_up
ENSMUSG00000015476	False	True	True	True	Prrt1	3.0	-0.267949145638717	0.184671077473339	-1.45095349691346	0.146792809753442	0.0	3.0	1.54846435863263	0.0	0.461057654729468	0.393548382194785	True	False	all_down
ENSMUSG00000040694	False	False	True	False	Apobec2	3.0	0.338404248212262	0.233362452327728	1.45012295181496	0.147024235793091	1.0	2.0	35.8322836842887	94.4184411531746	1.65622166355331e-08	0.39391444747267	True	False	mixed
ENSMUSG00000025330	False	True	True	True	Padi4	2.0	-0.575856521954356	0.397695200450352	-1.4479845904659	0.14762136023138	0.0	2.0	2.33518028906211	57.1767539883768	0.12648034614335	0.394928441501166	True	False	all_down
ENSMUSG00000069292	False	True	True	True	Vmn1r199	2.0	0.594993148795827	0.410984216096862	1.44772749291081	0.147693277808157	2.0	0.0	0.476343527209612	0.0	0.490083233415513	0.394952343513627	True	False	all_up
ENSMUSG00000039375	False	True	False	False	Wdr17	3.0	-0.315809569821631	0.218152229838239	-1.44765684978698	0.147713043409348	1.0	2.0	0.400958785098762	0.0	0.818338353719187	0.394952343513627	True	False	mixed
ENSMUSG00000024112	False	True	True	True	Cacna1h	2.0	-0.448516060466617	0.309833127751513	-1.44760524389867	0.14772748376271	0.0	2.0	1.91881403672055	47.8844754695925	0.165987459169767	0.394952343513627	True	False	all_down
ENSMUSG00000021697	False	True	True	True	Depdc1b	3.0	-0.225386278278941	0.155800868613977	-1.4466304346311	0.148000457475164	1.0	2.0	0.685157865323933	0.0	0.70993707995036	0.395357014997336	True	False	mixed
ENSMUSG00000022820	True	False	False	False	Ndufb4	6.0	0.138999130059819	0.0962327323931162	1.44440593759719	0.148624821502663	5.0	1.0	11.7634884837682	57.4956016924806	0.0381762537107211	0.396186052576519	True	False	mixed
ENSMUSG00000037583	True	False	False	False	Nr0b2	6.0	-0.171819432274737	0.119103659951755	-1.44260413445175	0.149132018046741	2.0	4.0	12.3300882909801	59.4487899680518	0.0305343099349356	0.397139736787316	True	False	mixed
ENSMUSG00000031561	True	False	False	False	Tenm3	6.0	0.109664227685204	0.076154120559385	1.44003012417021	0.149858876525366	3.0	3.0	31.7798354883752	84.2667530427306	6.56843292871739e-06	0.398618235627527	True	False	mixed
ENSMUSG00000061208	False	True	True	True	Vmn1r8	1.0	0.862032842553549	0.599409839118393	1.43813595689624	0.150395482137355	1.0	0.0	0.0			0.39912306406371	False	False	all_up
ENSMUSG00000058183	False	True	True	True	Mmel1	1.0	-0.431631858896914	0.301709545569204	-1.43062049323829	0.152539010863851	0.0	1.0	3.3851846806751e-32			0.403108701283028	False	False	all_down
ENSMUSG00000093090	False	True	True	True	Mir3073a	4.0	-0.276805675121648	0.193543361576231	-1.43019979020372	0.152659685657554	1.0	3.0	1.24809086819546	0.0	0.741494724486238	0.403212489522334	True	False	mixed
ENSMUSG00000059674	False	True	True	True	Cdh24	5.0	-0.212366307236012	0.149467900145103	-1.42081548633417	0.155370407368679	1.0	4.0	2.94061868963007	0.0	0.567811397985075	0.407679014675298	True	False	mixed
ENSMUSG00000018362	True	False	False	False	Kpna2	6.0	0.0876808978314122	0.0619080848044438	1.41630771018648	0.156685431397968	4.0	2.0	6.20986518256771	19.4829540899541	0.286330479470762	0.409860668961783	True	False	mixed
ENSMUSG00000027107	False	False	True	False	Chrna1	5.0	0.243258029917983	0.172132729872469	1.41320032569175	0.157596830813474	3.0	2.0	9.81815906555118	59.2591648465471	0.0436047381702214	0.411325704057967	True	False	mixed
ENSMUSG00000091537	True	False	False	False	Tma7	6.0	-0.103560992681081	0.0733134279387218	-1.41257878117009	0.157779611639396	2.0	4.0	4.67312067906682	0.0	0.457059685784404	0.411488797111142	True	False	mixed
ENSMUSG00000017007	False	True	True	True	Rbpjl	2.0	-0.370851260017683	0.262538889273919	-1.41255743498921	0.157785891872885	1.0	1.0	5.11740786635633	80.4588567861796	0.0236869736268844	0.411488797111142	True	False	mixed
ENSMUSG00000030098	True	False	False	False	Grip2	6.0	0.152526407625726	0.108009350672956	1.41215928690808	0.157903065237072	5.0	1.0	5.07759727092708	1.52822815175556	0.406483763894722	0.411596267708243	True	False	mixed
ENSMUSG00000026175	False	True	True	True	Vil1	4.0	-0.221593900797924	0.15698674209546	-1.41154531803187	0.15808388295447	0.0	4.0	0.391267868857054	0.0	0.942040382959871	0.411869453025309	True	False	all_down
ENSMUSG00000045731	False	True	True	True	Pnoc	2.0	-0.449397508460896	0.318487430996586	-1.41103687217633	0.158233742143218	1.0	1.0	0.90842907354062	0.0	0.340531575571725	0.412127780570102	True	False	mixed
ENSMUSG00000047342	False	True	True	True	Zfp286	3.0	-0.247110850304011	0.175265090387022	-1.40992624234717	0.158561462978345	0.0	3.0	0.596415094021596	0.0	0.74214729331009	0.412493842643146	True	False	all_down
ENSMUSG00000026394	False	True	True	True	Atp6v1g3	2.0	0.427964594757124	0.304119414329389	1.40722549956511	0.159360532595989	2.0	0.0	0.133745436848085	0.0	0.714579817479936	0.413670625574544	True	False	all_up
ENSMUSG00000078816	False	True	True	True	Prkcg	4.0	-0.211765214692838	0.150583663508016	-1.40629607328928	0.159636225675321	1.0	3.0	1.64194311188093	0.0	0.64991733265575	0.413923568089383	True	False	mixed
ENSMUSG00000031383	False	True	True	True	Dusp9	1.0	0.792679973911148	0.56417896469772	1.40501511667642	0.16001678318939	1.0	0.0	3.87245768229978e-32			0.414488521575851	False	False	all_up
ENSMUSG00000091962	False	True	True	True	Vmn2r78	3.0	-0.307565135650729	0.219136784953185	-1.40353038270793	0.160458738446307	0.0	3.0	0.423597332186711	0.0	0.809127585986329	0.414997103173383	True	False	all_down
ENSMUSG00000044390	False	True	True	True	Tigd3	5.0	-0.20788285956828	0.148172677318769	-1.40297700851456	0.160623695082101	1.0	4.0	1.10914164401009	0.0	0.892819083068281	0.415297925884621	True	False	mixed
ENSMUSG00000095180	False	False	True	False	Rhox5	4.0	-0.258774822897857	0.184459290426882	-1.40288310932451	0.160651698428945	1.0	3.0	4.6660214388469	35.7053961427709	0.197951055884104	0.415297925884621	True	False	mixed
ENSMUSG00000046456	False	True	True	True	Tmem150b	3.0	-0.212292634496201	0.151341645003271	-1.40273772292889	0.160695063968745	1.0	2.0	5.9481351485213	66.3760161788322	0.0510950541432191	0.415303030744397	True	False	mixed
ENSMUSG00000020734	False	True	False	False	Grin2c	2.0	-0.242756107622244	0.173114748088099	-1.40228438248776	0.160830342168651	1.0	1.0	3.93719212807938	74.6011886778862	0.0472295476007579	0.415495424658522	True	False	mixed
ENSMUSG00000091780	True	False	False	False	Sco2	6.0	0.167766692213415	0.119709495903189	1.40144848950907	0.161080000800521	4.0	2.0	19.7044938007599	74.6250776571222	0.0014197458146594	0.415809975069472	True	False	mixed
ENSMUSG00000069806	False	False	True	False	Cacng7	5.0	0.178873527069325	0.1287869907802	1.38890990453071	0.164860148337986	3.0	2.0	3.05485745868171	0.0	0.548687478263769	0.422148977825137	True	False	mixed
ENSMUSG00000031245	True	False	False	False	Hmgn5	6.0	0.124964930159643	0.0900424759609254	1.38784422380691	0.165184485080991	4.0	2.0	7.39594533539348	32.3953899973763	0.19281894495337	0.422580076328535	True	False	mixed
ENSMUSG00000077714	True	False	False	False	Snord17	6.0	-0.168258557533949	0.121414869905956	-1.38581507902843	0.16580337675552	3.0	3.0	6.51033828420497	23.1990753517259	0.259676299268319	0.423629973146962	True	False	mixed
ENSMUSG00000059397	False	True	True	True	Olfr54	1.0	0.426709048950557	0.308217917261736	1.38443946653562	0.166223931348248	1.0	0.0	0.0			0.424051788559202	False	False	all_up
ENSMUSG00000075090	False	True	True	True	Olfr1234	1.0	0.87211546429414	0.634125387101093	1.37530444614593	0.16903707868337	1.0	0.0	3.0652801916886e-32			0.427749216515344	False	False	all_up
ENSMUSG00000078161	False	True	True	True	Erich3	1.0	-0.74404677236637	0.540956674172924	-1.37542765971776	0.168998898677799	0.0	1.0	0.0			0.427749216515344	False	False	all_down
ENSMUSG00000031994	False	True	True	True	Adamts8	3.0	0.273079471587304	0.198674834721403	1.37450458670438	0.169285087295181	2.0	1.0	0.284801867215952	0.0	0.867273467689962	0.428151407185804	True	False	mixed
ENSMUSG00000047654	False	True	True	True	Tssk6	1.0	0.544850177578085	0.396713783743715	1.3734087392589	0.169625314451599	1.0	0.0	0.0			0.428478552666782	False	False	all_up
ENSMUSG00000028544	False	False	True	False	Slc5a9	1.0	0.681069360396394	0.49595769995129	1.37324082368977	0.169677492373801	1.0	0.0	0.0			0.428543759871991	False	False	all_up
ENSMUSG00000025219	False	True	True	True	Fgf8	1.0	0.639044025434247	0.46560910443996	1.37249039879256	0.169910825754782	1.0	0.0	0.0			0.428733386004963	False	False	all_up
ENSMUSG00000023906	False	True	True	True	Cldn6	1.0	-0.695096471317058	0.506441085716129	-1.37251200765863	0.169904103439928	0.0	1.0	0.0			0.428733386004963	False	False	all_down
ENSMUSG00000046908	False	True	True	True	Ltb4r1	5.0	-0.202002440190031	0.147249038523831	-1.37184216763044	0.170112577079409	1.0	4.0	3.19239773530994	0.0	0.526159717797293	0.428909561102186	True	False	mixed
ENSMUSG00000038242	False	False	True	False	Aox4	2.0	0.455078794969162	0.332331830984611	1.36935060845927	0.170889705498148	1.0	1.0	2.99415684881075	66.6016160643959	0.0835654020769947	0.430201666853398	True	False	mixed
ENSMUSG00000027520	False	True	True	True	Zdbf2	1.0	0.757647386869986	0.553650133936801	1.36845878006501	0.17116851600838	1.0	0.0	4.02114414089429e-32			0.430299793879251	False	False	all_up
ENSMUSG00000034610	True	False	False	False	Tut4	6.0	0.0782163940587321	0.0571293028304966	1.36911164994961	0.170964377233417	3.0	3.0	12.3386479351219	59.4769214075106	0.0304309038605406	0.430299793879251	True	False	mixed
ENSMUSG00000046150	False	True	False	False	Olfr918	4.0	-0.287953418275624	0.210396087579967	-1.36862534654395	0.171116416815261	0.0	4.0	0.785145548680548	0.0	0.853016623083726	0.430299793879251	True	False	all_down
ENSMUSG00000056853	False	True	True	True	Olfr765	1.0	0.49155394372964	0.359347846385835	1.36790563425794	0.171341615930945	1.0	0.0	0.0			0.430419315343228	False	False	all_up
ENSMUSG00000024883	False	False	True	False	Rin1	5.0	-0.178393729460818	0.130495032440559	-1.36705379602918	0.171608444109288	2.0	3.0	5.23098325760859	23.5325405757722	0.264407505224069	0.430876623261736	True	False	mixed
ENSMUSG00000031374	False	True	True	True	Zfp92	3.0	0.258323161410667	0.189204899186965	1.36530905130211	0.172155935343941	3.0	0.0	0.549214274041028	0.0	0.759870589616792	0.431423744977313	True	False	all_up
ENSMUSG00000022596	False	False	True	False	Slurp1	2.0	0.468045308248928	0.343118086580876	1.3640939564362	0.17253799663164	1.0	1.0	2.78046142909611	64.0347465519388	0.095420673423823	0.431729664870972	True	False	mixed
ENSMUSG00000037624	False	True	True	True	Kcnk2	4.0	-0.204855925592647	0.15049477489	-1.36121619998024	0.173445376129986	1.0	3.0	3.6926144201906	18.7567490503069	0.296626383702411	0.433213673785022	True	False	mixed
ENSMUSG00000089617	True	False	False	False	Scarna10	6.0	-0.148297903197292	0.108973538906993	-1.36086158791136	0.173557434471792	3.0	3.0	11.698443267852	57.2592704386548	0.0391617788842951	0.433426962258254	True	False	mixed
ENSMUSG00000045004	False	True	True	True	Spata21	2.0	0.445130249248665	0.327432714764509	1.35945563524037	0.174002251667978	2.0	0.0	1.3611738075127	26.5339962846243	0.243334154080445	0.434072482540672	True	False	all_up
ENSMUSG00000027208	False	False	True	False	Fgf7	2.0	0.356506271910977	0.262371192703635	1.35878587979616	0.174214449006447	1.0	1.0	2.75878955255535	63.752218828227	0.0967213940172354	0.434400347998127	True	False	mixed
ENSMUSG00000090961	False	True	True	True	Vmn2r8	2.0	0.516196065591188	0.380051238310325	1.35822755870012	0.174391488465997	1.0	1.0	3.7083189756451	73.0336034583962	0.0541418930224367	0.434738106109363	True	False	mixed
ENSMUSG00000035560	False	True	True	True	Wdr20rt	3.0	0.294387316577395	0.21688734216386	1.35732824995837	0.17467693497728	3.0	0.0	0.796525254093458	0.0	0.671485654208518	0.435219739125641	True	False	all_up
ENSMUSG00000051074	False	True	True	True	4930579K19Rik	3.0	0.299143396268697	0.220536581217105	1.35643435940548	0.174961007219971	3.0	0.0	2.67961478108692	25.3624060399925	0.261896107389589	0.435567743975837	True	False	all_up
ENSMUSG00000038721	False	True	True	True	Hoxb7	3.0	-0.267275878298675	0.19767995983539	-1.35206360078805	0.176354970195147	0.0	3.0	1.34518122575867	0.0	0.51038465458115	0.437857039945336	True	False	all_down
ENSMUSG00000060212	False	True	True	True	Pcnx2	4.0	-0.27182475724988	0.201287407979472	-1.35043100797245	0.176877770107813	1.0	3.0	6.76840902542988	55.6764375685841	0.0796573766338338	0.438552189307885	True	False	mixed
ENSMUSG00000029838	False	True	True	True	Ptn	3.0	0.321628281884672	0.2382232971211	1.35011262866189	0.176979858102215	3.0	0.0	0.204935612448047	0.0	0.902607207619419	0.438738385458518	True	False	all_up
ENSMUSG00000004038	True	False	False	False	Gstm3	6.0	0.149396173614259	0.110837135748003	1.34788915832256	0.177694035638106	2.0	4.0	9.15187348397175	45.3663776192185	0.103157626827589	0.439637222115285	True	False	mixed
ENSMUSG00000047821	False	False	True	False	Trim16	4.0	0.181642039516614	0.134822425885127	1.3472687375569	0.177893696862469	2.0	2.0	14.7529338538836	79.665061677137	0.0020404320245774	0.439844048625715	True	False	mixed
ENSMUSG00000030235	False	True	True	True	Slco1c1	1.0	-0.600992044471523	0.446331771620891	-1.34651414639153	0.178136761276906	0.0	1.0	0.0			0.439993670949082	False	False	all_down
ENSMUSG00000075166	False	True	True	True	Olfr1104	1.0	0.661011985443316	0.491302069262203	1.34542886504828	0.178486778924525	1.0	0.0	0.0			0.440346411443841	False	False	all_up
ENSMUSG00000043102	False	True	True	True	Qrfp	4.0	-0.208104385091623	0.154689644832999	-1.34530262394932	0.178527526556094	2.0	2.0	1.85079624461245	0.0	0.603943974316667	0.440346411443841	True	False	mixed
ENSMUSG00000062515	True	False	False	False	Fabp4	6.0	0.11821504593618	0.0880258184275895	1.34295878241023	0.179285320649399	4.0	2.0	8.3757187746354	40.303630834147	0.136708636750527	0.441339456614899	True	False	mixed
ENSMUSG00000052396	False	True	False	False	Mogat2	3.0	0.297259720415015	0.221446597813502	1.34235397314779	0.179481250898671	2.0	1.0	20.6405633389986	90.3103419846048	3.29578307570313e-05	0.441527207460935	True	False	mixed
ENSMUSG00000018500	False	True	True	True	Adora2b	1.0	-0.321922936873925	0.239824592612695	-1.34232662866987	0.179490113005343	0.0	1.0	0.0			0.441527207460935	False	False	all_down
ENSMUSG00000047014	False	True	True	True	Catsperb	1.0	0.548972397943121	0.409143737193072	1.34175925973924	0.179674065729287	1.0	0.0	0.0			0.441803914545509	False	False	all_up
ENSMUSG00000030237	True	False	False	False	Slco1a4	6.0	0.0924426047006395	0.0689692498847261	1.34034522421436	0.180133135004855	3.0	3.0	140.579766786092	96.4433004021069	1.3471906591468e-28	0.442479905659115	True	False	mixed
ENSMUSG00000032357	False	True	True	True	Tinag	1.0	1.11254783943712	0.830168849769082	1.34014645303372	0.180197736238794	1.0	0.0	0.0			0.442531228669224	False	False	all_up
ENSMUSG00000049123	False	True	True	True	Catsperg2	3.0	-0.348015358067129	0.260246461246278	-1.33725298857298	0.181140070723565	2.0	1.0	3.54157342411021	43.5279250068779	0.170199038506792	0.444107367965543	True	False	mixed
ENSMUSG00000050578	False	True	True	True	Mmp13	3.0	-0.245934997055116	0.184254345164279	-1.33475819436357	0.181955500171364	1.0	2.0	7.59211204455143	73.656869284018	0.0224591758992363	0.445233577492929	True	False	mixed
ENSMUSG00000111564	False	True	True	True	Stmn1-rs1	4.0	0.262668888081348	0.197047736379565	1.3330215962257	0.182524716756967	3.0	1.0	4.22860432402516	29.0546059617057	0.237813608099447	0.446290504043998	True	False	mixed
ENSMUSG00000062074	False	True	True	True	Ccn6	1.0	-0.656358700942025	0.492606807424145	-1.33241906333805	0.182722521257044	0.0	1.0	0.0			0.446583096462313	False	False	all_down
ENSMUSG00000026950	True	False	False	False	Neb	6.0	0.0982538508413955	0.0737596760112178	1.33208083542087	0.182833627142168	3.0	3.0	24.6821667850475	79.7424592275707	0.0001604647860994	0.44670984656485	True	False	mixed
ENSMUSG00000047735	True	False	False	False	Samd9l	6.0	-0.0731585815261172	0.0550198813324911	-1.32967537832392	0.183625250556042	4.0	2.0	42.8726899662394	88.3375640671548	3.92125022662451e-08	0.447718833257673	True	False	mixed
ENSMUSG00000092077	False	True	True	True	Olfr101	1.0	-0.606017036337005	0.455770377800984	-1.32965428613622	0.183632203096211	0.0	1.0	0.0			0.447718833257673	False	False	all_down
ENSMUSG00000026285	False	True	True	True	Pdcd1	1.0	-0.625270299845355	0.47038254418706	-1.32928040713326	0.183755475819393	0.0	1.0	0.0			0.447750750928531	False	False	all_down
ENSMUSG00000048520	False	True	True	True	Fbxl13	2.0	-0.29785997754649	0.225703548960715	-1.31969558705669	0.186936674000422	0.0	2.0	0.63157037591491	0.0	0.426779874204647	0.452800072900533	True	False	all_down
ENSMUSG00000038801	False	True	True	True	Scgb1c1	1.0	0.689221547064911	0.523374446327271	1.316880393954	0.187878719348894	1.0	0.0	0.0			0.45391923053155	False	False	all_up
ENSMUSG00000092985	False	True	True	True	Mir378b	2.0	0.425021997346354	0.322833636042966	1.31653567006193	0.187994314315518	2.0	0.0	0.0016623974957632	0.0	0.967477255713162	0.454063533313336	True	False	all_up
ENSMUSG00000044626	False	True	True	True	Liph	4.0	0.209036611106247	0.158899104999204	1.31553045001288	0.18833169061444	3.0	1.0	2.26889735887056	0.0	0.518505519219615	0.454473223120209	True	False	mixed
ENSMUSG00000118314	False	True	True	True	1700001K23Rik	1.0	-0.652872647411308	0.496837160129652	-1.31405760237608	0.188826820449556	0.0	1.0	0.0			0.455443191577122	False	False	all_down
ENSMUSG00000037660	False	True	True	True	Gdf7	2.0	0.547670641882516	0.41859133328589	1.30836593673206	0.190749220444927	2.0	0.0	0.58782205989473	0.0	0.443262552570843	0.45787461343132	True	False	all_up
ENSMUSG00000089727	False	True	True	True	Klra8	1.0	-0.361879356122241	0.276422307720664	-1.30915395036762	0.190482207333251	0.0	1.0	0.0			0.45787461343132	False	False	all_down
ENSMUSG00000023272	True	False	False	False	Creld2	6.0	-0.153456335771858	0.117384993769971	-1.30729091379919	0.191113928928684	3.0	3.0	23.1338805977528	78.3866784525303	0.0003182406150494	0.458194235211763	True	False	mixed
ENSMUSG00000096229	False	True	True	True	Olfr774	1.0	0.711588078845595	0.54532386281397	1.30489077659956	0.191930042356549	1.0	0.0	0.0			0.459473172092151	False	False	all_up
ENSMUSG00000052236	False	True	True	True	Gm9871	1.0	-0.751159617359455	0.576517514938366	-1.30292592661258	0.192600051556913	0.0	1.0	3.70847578623417e-32			0.460307132251971	False	False	all_down
ENSMUSG00000094669	False	True	True	True	Olfr441	1.0	0.908004442494635	0.697576547288915	1.30165563338322	0.193034132533362	1.0	0.0	0.0			0.460623873213417	False	False	all_up
ENSMUSG00000047496	True	False	False	False	Rnf152	6.0	-0.117515598181597	0.0903866779850738	-1.30014290602652	0.193551994511613	1.0	5.0	5.21005872307436	4.0317918518662	0.390786075356104	0.461047431240661	True	False	mixed
ENSMUSG00000050926	False	True	True	True	Dcaf12l2	1.0	0.756681714640603	0.584922405337159	1.29364460608145	0.195788207345228	1.0	0.0	0.0			0.463791505449823	False	False	all_up
ENSMUSG00000032271	True	False	False	False	Nnmt	6.0	-0.152624690831069	0.118081482827657	-1.29253704455786	0.196171225654375	3.0	3.0	14.7402581816815	66.0792915675401	0.0115317874057485	0.464090128512859	True	False	mixed
ENSMUSG00000114412	False	True	True	True	4930405A10Rik	2.0	-0.340897561332973	0.264260308902894	-1.29000667087784	0.197048341950695	0.0	2.0	0.0141173624324486	0.0	0.905420730309312	0.465420052079127	True	False	all_down
ENSMUSG00000049010	False	True	False	False	Olfr982	4.0	-0.245139416358998	0.19016503619979	-1.28908773798697	0.197367585972842	1.0	3.0	6.17896423681233	51.4481734312857	0.103220540262268	0.465768018291021	True	False	mixed
ENSMUSG00000028996	False	True	True	True	Rbp7	1.0	0.645839117881777	0.502725006539309	1.28467673077901	0.198905272899859	1.0	0.0	0.0			0.467577946417731	False	False	all_up
ENSMUSG00000039481	False	True	True	True	Nrtn	2.0	0.357532948106795	0.278092127067172	1.2856636823107	0.198560461232785	2.0	0.0	2.11699327045522	52.7631941982996	0.145672280128125	0.467577946417731	True	False	all_up
ENSMUSG00000020890	False	True	True	True	Gucy2e	4.0	-0.203750189976075	0.158522229324705	-1.2853098953001	0.19868401365974	1.0	3.0	6.83000610778012	56.0761739790734	0.0775180261601542	0.467577946417731	True	False	mixed
ENSMUSG00000054200	False	True	True	True	Ffar4	2.0	-0.223680798017365	0.174069005541063	-1.28501221295596	0.19878801628492	0.0	2.0	0.299576011490275	0.0	0.584148345619489	0.467577946417731	True	False	all_down
ENSMUSG00000029193	False	True	True	True	Cckar	2.0	-0.417676150791639	0.325081435472494	-1.28483544495416	0.198849793349584	0.0	2.0	2.90444331255152	65.5699942333696	0.0883357476979687	0.467577946417731	True	False	all_down
ENSMUSG00000095483	False	True	True	True	Olfr776	2.0	-0.508076139015348	0.395154187426236	-1.28576680997514	0.198524456712939	0.0	2.0	0.888525639582692	0.0	0.345877158514235	0.467577946417731	True	False	all_down
ENSMUSG00000039954	False	True	True	True	Stk32a	5.0	-0.194827592086003	0.151745545487976	-1.2839097942512	0.199173519877719	1.0	4.0	3.30956763788268	0.0	0.507417779671858	0.467849427525584	True	False	mixed
ENSMUSG00000085637	False	True	True	True	1700048M11Rik	3.0	-0.280851283095524	0.21878249377533	-1.28370089511793	0.199246631115499	0.0	3.0	0.141795977347195	0.0	0.931556916637407	0.467892803926963	True	False	all_down
ENSMUSG00000041052	False	True	True	True	Slc7a13	2.0	0.475370342758705	0.370916737300147	1.28160930730401	0.19997973358495	1.0	1.0	3.03138310786443	67.0117578538436	0.0816683716874182	0.468463837645678	True	False	mixed
ENSMUSG00000028825	False	True	True	True	Rhd	4.0	-0.254212896146067	0.198481349734411	-1.28078983988284	0.200267493681377	2.0	2.0	6.72404149908183	55.3839755389723	0.0812334904203473	0.468867652281547	True	False	mixed
ENSMUSG00000047237	False	True	True	True	Fbxw21	3.0	0.285438659829047	0.223512442650764	1.27705937281998	0.20158128669702	2.0	1.0	3.29590653946252	39.3186676850931	0.192443385515012	0.470790778054606	True	False	mixed
ENSMUSG00000028687	False	False	True	False	Mutyh	4.0	-0.147546675632744	0.115613407778425	-1.27620730560524	0.201882246809494	2.0	2.0	4.10089337603267	26.8452084725428	0.25077354764463	0.471222849208548	True	False	mixed
ENSMUSG00000111765	False	True	True	True	Gm10635	2.0	-0.361214654127092	0.283835693589413	-1.2726188505721	0.203153326122627	1.0	1.0	2.25550565210761	55.6640437116365	0.133139960307129	0.47317645294953	True	False	mixed
ENSMUSG00000101683	False	True	True	True	1700028D13Rik	2.0	0.256784502582404	0.202033910795746	1.27099703990787	0.203729701697708	2.0	0.0	0.863085753595879	0.0	0.352876603737717	0.473788211417134	True	False	all_up
ENSMUSG00000116331	False	False	True	False	B230214G05Rik	4.0	-0.220525623577807	0.17357103470409	-1.27052087898056	0.203899150421461	0.0	4.0	0.958134110206351	0.0	0.811380765354873	0.473788211417134	True	False	all_down
ENSMUSG00000001622	False	True	True	True	Csn3	3.0	0.280931152180164	0.221273789417844	1.2696088087038	0.204224010109432	3.0	0.0	0.487459948868955	0.0	0.783699224520488	0.474305084201859	True	False	all_up
ENSMUSG00000067206	False	True	True	True	Lrrc66	1.0	0.312900169107152	0.24679967072746	1.26783057766996	0.204858459959587	1.0	0.0	0.0			0.475235374146295	False	False	all_up
ENSMUSG00000028211	True	False	False	False	Trp53inp1	6.0	0.1102090317508	0.0870603668033191	1.26589211368448	0.20555171023784	4.0	2.0	10.153792341104	50.7573147841591	0.0709930578408146	0.476231905632282	True	False	mixed
ENSMUSG00000032495	False	False	True	False	Lrrc2	3.0	0.241532612595812	0.191482935670549	1.26137930646403	0.207172220300697	2.0	1.0	10.0441326360551	80.0878774457771	0.0065908937465808	0.478363346093647	True	False	mixed
ENSMUSG00000090693	False	True	True	True	Trim43a	4.0	-0.236519383822001	0.187510908227484	-1.26136333111384	0.207177973331238	1.0	3.0	2.64013611672392	0.0	0.4504965744455	0.478363346093647	True	False	mixed
ENSMUSG00000098076	False	True	True	True	Gm6981	4.0	0.201959217872891	0.160299480526353	1.2598869142292	0.207710159973085	3.0	1.0	2.72081641828238	0.0	0.436701345522678	0.479319797041809	True	False	mixed
ENSMUSG00000050288	False	True	True	True	Fzd2	2.0	0.363128359901767	0.288658144715629	1.2579875764791	0.208396249272431	2.0	0.0	0.13072988073928	0.0	0.717676470761913	0.480561928205897	True	False	all_up
ENSMUSG00000038026	False	True	True	True	Kcnj9	1.0	0.622316974068685	0.494772118032505	1.2577850517191	0.208469503195916	1.0	0.0	0.0			0.480662663042499	False	False	all_up
ENSMUSG00000047658	False	True	True	True	Gal3st3	3.0	-0.251792217818517	0.20027294193555	-1.25724531424493	0.208664819301257	1.0	2.0	0.861031553707669	0.0	0.650173663700264	0.48077223440184	True	False	mixed
ENSMUSG00000045326	False	False	True	False	Fndc7	5.0	-0.14735486291697	0.117544850286805	-1.25360543279803	0.209985455570638	1.0	4.0	8.2461477757696	51.4925016047667	0.0829664258995426	0.482526126479622	True	False	mixed
ENSMUSG00000090942	True	False	False	False	F830016B08Rik	6.0	-0.0917004517578209	0.0732348132827029	-1.25214290372854	0.210517796598007	2.0	4.0	8.98830060686156	44.3721319669364	0.10953171828722	0.483328641765622	True	False	mixed
