gene	gene_cluster
ENSMUSG00000028559	12
ENSMUSG00000048106	9
ENSMUSG00000034796	1
ENSMUSG00000049737	1
ENSMUSG00000022372	2
ENSMUSG00000090799	9
ENSMUSG00000024899	14
ENSMUSG00000033063	1
ENSMUSG00000018541	9
ENSMUSG00000023987	1
ENSMUSG00000078420	1
ENSMUSG00000032383	12
ENSMUSG00000051113	1
ENSMUSG00000061894	1
ENSMUSG00000041058	8
ENSMUSG00000031604	12
ENSMUSG00000020309	1
ENSMUSG00000033039	12
ENSMUSG00000016758	1
ENSMUSG00000002771	1
ENSMUSG00000029603	7
ENSMUSG00000068085	1
ENSMUSG00000049926	1
ENSMUSG00000038007	12
ENSMUSG00000019232	8
ENSMUSG00000034957	12
ENSMUSG00000003948	12
ENSMUSG00000008843	1
ENSMUSG00000069258	9
ENSMUSG00000066061	1
ENSMUSG00000043668	1
ENSMUSG00000034120	2
ENSMUSG00000055730	14
ENSMUSG00000043962	2
ENSMUSG00000053797	1
ENSMUSG00000052396	1
ENSMUSG00000068819	1
ENSMUSG00000020434	1
ENSMUSG00000020331	10
ENSMUSG00000038046	1
ENSMUSG00000046546	9
ENSMUSG00000046354	1
ENSMUSG00000037101	1
ENSMUSG00000044145	1
ENSMUSG00000041353	1
ENSMUSG00000067998	1
ENSMUSG00000035934	9
ENSMUSG00000101009	1
ENSMUSG00000031609	9
ENSMUSG00000072718	1
ENSMUSG00000058773	2
ENSMUSG00000021963	11
ENSMUSG00000024081	4
ENSMUSG00000003273	10
ENSMUSG00000025790	12
ENSMUSG00000111689	1
ENSMUSG00000063535	1
ENSMUSG00000029007	12
ENSMUSG00000023257	1
ENSMUSG00000051663	1
ENSMUSG00000021009	12
ENSMUSG00000024727	14
ENSMUSG00000031362	1
ENSMUSG00000032373	6
ENSMUSG00000045464	1
ENSMUSG00000027879	12
ENSMUSG00000070583	1
ENSMUSG00000105827	2
ENSMUSG00000034891	10
ENSMUSG00000022487	1
ENSMUSG00000060992	12
ENSMUSG00000115019	1
ENSMUSG00000002748	2
ENSMUSG00000079711	1
ENSMUSG00000049303	9
ENSMUSG00000021895	7
ENSMUSG00000045100	1
ENSMUSG00000036403	9
ENSMUSG00000096986	1
ENSMUSG00000075184	1
ENSMUSG00000027346	2
ENSMUSG00000028417	1
ENSMUSG00000118084	1
ENSMUSG00000047832	4
ENSMUSG00000053675	1
ENSMUSG00000015843	1
ENSMUSG00000045140	1
ENSMUSG00000095257	1
ENSMUSG00000013593	5
ENSMUSG00000057149	1
ENSMUSG00000043008	7
ENSMUSG00000039714	9
ENSMUSG00000036022	1
ENSMUSG00000053510	2
ENSMUSG00000113275	1
ENSMUSG00000055546	7
ENSMUSG00000093853	1
ENSMUSG00000117959	1
ENSMUSG00000004934	9
ENSMUSG00000097182	1
ENSMUSG00000029169	2
ENSMUSG00000072709	1
ENSMUSG00000097145	1
ENSMUSG00000098923	1
ENSMUSG00000050079	2
ENSMUSG00000000532	12
ENSMUSG00000021488	2
ENSMUSG00000039168	12
ENSMUSG00000048387	1
ENSMUSG00000024553	1
ENSMUSG00000042712	8
ENSMUSG00000047237	1
ENSMUSG00000062028	1
ENSMUSG00000065475	1
ENSMUSG00000070424	1
ENSMUSG00000036961	1
ENSMUSG00000086550	1
ENSMUSG00000018412	2
ENSMUSG00000035799	1
ENSMUSG00000026896	14
ENSMUSG00000028687	1
ENSMUSG00000015314	7
ENSMUSG00000044170	1
ENSMUSG00000056222	10
ENSMUSG00000020703	1
ENSMUSG00000039481	1
ENSMUSG00000020311	8
ENSMUSG00000087621	1
ENSMUSG00000022718	2
ENSMUSG00000059481	0
ENSMUSG00000026273	1
ENSMUSG00000038286	6
ENSMUSG00000017950	6
ENSMUSG00000052310	5
ENSMUSG00000042198	9
ENSMUSG00000058515	1
ENSMUSG00000033373	9
ENSMUSG00000029617	2
ENSMUSG00000030816	4
ENSMUSG00000053141	10
ENSMUSG00000087406	1
ENSMUSG00000075069	1
ENSMUSG00000020326	5
ENSMUSG00000025993	7
ENSMUSG00000113314	1
ENSMUSG00000042631	1
ENSMUSG00000002076	1
ENSMUSG00000057447	1
ENSMUSG00000071317	1
ENSMUSG00000020564	7
ENSMUSG00000030551	6
ENSMUSG00000084883	10
ENSMUSG00000020460	3
ENSMUSG00000048878	12
ENSMUSG00000059136	9
ENSMUSG00000089682	8
ENSMUSG00000054256	12
ENSMUSG00000097287	1
ENSMUSG00000047730	13
ENSMUSG00000027016	9
ENSMUSG00000082652	1
ENSMUSG00000026427	9
ENSMUSG00000028031	1
ENSMUSG00000037434	12
ENSMUSG00000038671	9
ENSMUSG00000021969	2
ENSMUSG00000007880	7
ENSMUSG00000073007	1
ENSMUSG00000017679	7
ENSMUSG00000030505	9
ENSMUSG00000091651	1
ENSMUSG00000003348	7
ENSMUSG00000040086	1
ENSMUSG00000027447	3
ENSMUSG00000085558	1
ENSMUSG00000034908	12
ENSMUSG00000033697	9
ENSMUSG00000029490	1
ENSMUSG00000026848	12
ENSMUSG00000094113	1
ENSMUSG00000095654	1
ENSMUSG00000038271	9
ENSMUSG00000113035	1
ENSMUSG00000031671	1
ENSMUSG00000074281	1
ENSMUSG00000020928	1
ENSMUSG00000052783	9
ENSMUSG00000067704	1
ENSMUSG00000037708	1
ENSMUSG00000029681	9
ENSMUSG00000002221	4
ENSMUSG00000062181	0
ENSMUSG00000022074	1
ENSMUSG00000109523	1
ENSMUSG00000080653	1
ENSMUSG00000108265	1
ENSMUSG00000028116	5
ENSMUSG00000038930	1
ENSMUSG00000094673	1
ENSMUSG00000028832	8
ENSMUSG00000090083	9
ENSMUSG00000040760	2
ENSMUSG00000034032	4
ENSMUSG00000041133	2
ENSMUSG00000079469	9
ENSMUSG00000005102	9
ENSMUSG00000073130	1
ENSMUSG00000051839	4
ENSMUSG00000009376	3
ENSMUSG00000069910	1
ENSMUSG00000035868	1
ENSMUSG00000023393	1
ENSMUSG00000020889	12
ENSMUSG00000070382	1
ENSMUSG00000027219	7
ENSMUSG00000018906	9
ENSMUSG00000001247	9
ENSMUSG00000096497	1
ENSMUSG00000039607	12
ENSMUSG00000099917	1
ENSMUSG00000073974	1
ENSMUSG00000026189	11
ENSMUSG00000100558	1
ENSMUSG00000044139	1
ENSMUSG00000074268	3
ENSMUSG00000072568	9
ENSMUSG00000029922	3
ENSMUSG00000044309	9
ENSMUSG00000058807	1
ENSMUSG00000042240	13
ENSMUSG00000021730	12
ENSMUSG00000050366	1
ENSMUSG00000075467	9
ENSMUSG00000023830	12
ENSMUSG00000069301	4
ENSMUSG00000027483	3
ENSMUSG00000080687	1
ENSMUSG00000019809	9
ENSMUSG00000040648	2
ENSMUSG00000070102	1
ENSMUSG00000091636	1
ENSMUSG00000050014	1
ENSMUSG00000078688	0
ENSMUSG00000022014	7
ENSMUSG00000111556	1
ENSMUSG00000006221	5
ENSMUSG00000030209	10
ENSMUSG00000052234	1
ENSMUSG00000051910	9
ENSMUSG00000004637	9
ENSMUSG00000039335	1
ENSMUSG00000054763	1
ENSMUSG00000093311	1
ENSMUSG00000032479	3
ENSMUSG00000033460	9
ENSMUSG00000028174	1
ENSMUSG00000024194	9
ENSMUSG00000087278	1
ENSMUSG00000075611	1
ENSMUSG00000070375	1
ENSMUSG00000025889	10
ENSMUSG00000042909	1
ENSMUSG00000024614	2
ENSMUSG00000029202	2
ENSMUSG00000041408	2
ENSMUSG00000021902	1
ENSMUSG00000021336	14
ENSMUSG00000023017	9
ENSMUSG00000050244	4
ENSMUSG00000090386	9
ENSMUSG00000030509	9
ENSMUSG00000007655	3
ENSMUSG00000032908	14
ENSMUSG00000037578	1
ENSMUSG00000079018	5
ENSMUSG00000063800	4
ENSMUSG00000066240	1
ENSMUSG00000039917	9
ENSMUSG00000031928	4
ENSMUSG00000060303	1
ENSMUSG00000099611	1
ENSMUSG00000065259	1
ENSMUSG00000026208	13
ENSMUSG00000094119	1
ENSMUSG00000075091	1
ENSMUSG00000037318	7
ENSMUSG00000029291	8
ENSMUSG00000014725	1
ENSMUSG00000005103	3
ENSMUSG00000026172	1
ENSMUSG00000003476	1
ENSMUSG00000114531	1
ENSMUSG00000058153	10
ENSMUSG00000027765	9
ENSMUSG00000029474	11
ENSMUSG00000072663	1
ENSMUSG00000045559	1
ENSMUSG00000048911	9
ENSMUSG00000022440	1
ENSMUSG00000050092	1
ENSMUSG00000075302	1
ENSMUSG00000050747	1
ENSMUSG00000048329	1
ENSMUSG00000094822	1
ENSMUSG00000023236	8
ENSMUSG00000025967	3
ENSMUSG00000099877	1
ENSMUSG00000023019	3
ENSMUSG00000026622	4
ENSMUSG00000094488	1
ENSMUSG00000028798	12
ENSMUSG00000055421	8
ENSMUSG00000043592	1
ENSMUSG00000048756	12
ENSMUSG00000031620	1
ENSMUSG00000079317	9
ENSMUSG00000027533	12
ENSMUSG00000040385	3
ENSMUSG00000094186	1
ENSMUSG00000051675	10
ENSMUSG00000056822	1
ENSMUSG00000034932	9
ENSMUSG00000103442	1
ENSMUSG00000032870	7
ENSMUSG00000033538	1
ENSMUSG00000068184	1
ENSMUSG00000038013	10
ENSMUSG00000001815	1
ENSMUSG00000039960	9
ENSMUSG00000118406	1
ENSMUSG00000029106	3
ENSMUSG00000007209	1
ENSMUSG00000013822	9
ENSMUSG00000107662	1
ENSMUSG00000063350	1
ENSMUSG00000119272	1
ENSMUSG00000019966	8
ENSMUSG00000085148	9
ENSMUSG00000022286	9
ENSMUSG00000089914	1
ENSMUSG00000025155	4
ENSMUSG00000047935	1
ENSMUSG00000025431	1
ENSMUSG00000053929	12
ENSMUSG00000001151	2
ENSMUSG00000026098	8
ENSMUSG00000024664	12
ENSMUSG00000062608	1
ENSMUSG00000085928	1
ENSMUSG00000091923	1
ENSMUSG00000075174	1
ENSMUSG00000019971	12
ENSMUSG00000030657	10
ENSMUSG00000022031	12
ENSMUSG00000029777	12
ENSMUSG00000060459	6
ENSMUSG00000039670	1
ENSMUSG00000058589	8
ENSMUSG00000021112	12
ENSMUSG00000032172	9
ENSMUSG00000002104	1
ENSMUSG00000002043	1
ENSMUSG00000040632	12
ENSMUSG00000027470	9
ENSMUSG00000004626	7
ENSMUSG00000086454	1
ENSMUSG00000095525	1
ENSMUSG00000113115	1
ENSMUSG00000044636	9
ENSMUSG00000011884	12
ENSMUSG00000035745	1
ENSMUSG00000097915	1
ENSMUSG00000001211	3
ENSMUSG00000101746	1
ENSMUSG00000031647	6
ENSMUSG00000056234	3
ENSMUSG00000062275	11
ENSMUSG00000056043	12
ENSMUSG00000033022	0
ENSMUSG00000032238	8
ENSMUSG00000029009	9
ENSMUSG00000084773	1
ENSMUSG00000088141	1
ENSMUSG00000033763	10
ENSMUSG00000079562	12
ENSMUSG00000028813	1
ENSMUSG00000017064	1
ENSMUSG00000042124	1
ENSMUSG00000022667	1
ENSMUSG00000029420	10
ENSMUSG00000003665	1
ENSMUSG00000023064	12
ENSMUSG00000078442	1
ENSMUSG00000037640	8
ENSMUSG00000005621	7
ENSMUSG00000028953	4
ENSMUSG00000092680	1
ENSMUSG00000055447	2
ENSMUSG00000076147	1
ENSMUSG00000032397	4
ENSMUSG00000018481	8
ENSMUSG00000064165	1
ENSMUSG00000031584	12
ENSMUSG00000080441	1
ENSMUSG00000070852	1
ENSMUSG00000088901	1
ENSMUSG00000039768	12
ENSMUSG00000020946	12
ENSMUSG00000090346	1
ENSMUSG00000038812	9
ENSMUSG00000116461	1
ENSMUSG00000018395	10
ENSMUSG00000074366	11
ENSMUSG00000116982	1
ENSMUSG00000006715	9
ENSMUSG00000091151	1
ENSMUSG00000075176	1
ENSMUSG00000044292	1
ENSMUSG00000070420	1
ENSMUSG00000020115	2
ENSMUSG00000074922	1
ENSMUSG00000050132	9
ENSMUSG00000035572	9
ENSMUSG00000032366	13
ENSMUSG00000001773	6
ENSMUSG00000030177	9
ENSMUSG00000082315	1
ENSMUSG00000024442	12
ENSMUSG00000073987	14
ENSMUSG00000026491	2
ENSMUSG00000110001	11
ENSMUSG00000022119	2
ENSMUSG00000028414	8
ENSMUSG00000005483	4
ENSMUSG00000054136	1
ENSMUSG00000006273	10
ENSMUSG00000068335	1
ENSMUSG00000070460	1
ENSMUSG00000020397	9
ENSMUSG00000096516	1
ENSMUSG00000041014	1
ENSMUSG00000034634	7
ENSMUSG00000021913	10
ENSMUSG00000031371	1
ENSMUSG00000094266	1
ENSMUSG00000045248	1
ENSMUSG00000028487	9
ENSMUSG00000044454	1
ENSMUSG00000051444	1
ENSMUSG00000022832	1
ENSMUSG00000085715	1
ENSMUSG00000022596	1
ENSMUSG00000033156	1
ENSMUSG00000093568	1
ENSMUSG00000044176	1
ENSMUSG00000097852	1
ENSMUSG00000021007	1
ENSMUSG00000027207	9
ENSMUSG00000049928	9
ENSMUSG00000000876	6
ENSMUSG00000062981	5
ENSMUSG00000070902	1
ENSMUSG00000040044	2
ENSMUSG00000038916	10
ENSMUSG00000032310	0
ENSMUSG00000036964	1
ENSMUSG00000047976	8
ENSMUSG00000065425	1
ENSMUSG00000040229	1
ENSMUSG00000022548	8
ENSMUSG00000057335	2
ENSMUSG00000091045	1
ENSMUSG00000042688	12
ENSMUSG00000029613	12
ENSMUSG00000011158	4
ENSMUSG00000072294	9
ENSMUSG00000029234	4
ENSMUSG00000021702	14
ENSMUSG00000045395	1
ENSMUSG00000021213	14
ENSMUSG00000040297	2
ENSMUSG00000047213	2
ENSMUSG00000061079	9
ENSMUSG00000068890	1
ENSMUSG00000068234	1
ENSMUSG00000025024	4
ENSMUSG00000028251	1
ENSMUSG00000021977	1
ENSMUSG00000034987	1
ENSMUSG00000030533	12
ENSMUSG00000021986	10
ENSMUSG00000030123	2
ENSMUSG00000052537	1
ENSMUSG00000061718	10
ENSMUSG00000044715	9
ENSMUSG00000041700	1
ENSMUSG00000023935	1
ENSMUSG00000064201	12
ENSMUSG00000048833	14
ENSMUSG00000094560	1
ENSMUSG00000037974	1
ENSMUSG00000068154	1
ENSMUSG00000091174	1
ENSMUSG00000022750	9
ENSMUSG00000001029	9
ENSMUSG00000003812	9
ENSMUSG00000115924	1
ENSMUSG00000033124	12
ENSMUSG00000038486	10
ENSMUSG00000027955	9
ENSMUSG00000011257	5
ENSMUSG00000024052	12
ENSMUSG00000001119	12
ENSMUSG00000042608	12
ENSMUSG00000021375	12
ENSMUSG00000116695	1
ENSMUSG00000090572	1
ENSMUSG00000036781	5
ENSMUSG00000061165	1
ENSMUSG00000025237	10
ENSMUSG00000038312	4
ENSMUSG00000042426	4
ENSMUSG00000104015	1
ENSMUSG00000022106	2
ENSMUSG00000093348	1
ENSMUSG00000043131	2
ENSMUSG00000027324	1
ENSMUSG00000030264	4
ENSMUSG00000087698	1
ENSMUSG00000025184	2
ENSMUSG00000021751	6
ENSMUSG00000032315	1
ENSMUSG00000022811	8
ENSMUSG00000094500	1
ENSMUSG00000022639	9
ENSMUSG00000025869	9
ENSMUSG00000002083	1
ENSMUSG00000093122	1
ENSMUSG00000079261	1
ENSMUSG00000010721	9
ENSMUSG00000078144	1
ENSMUSG00000041624	9
ENSMUSG00000097082	1
ENSMUSG00000091259	1
ENSMUSG00000027424	1
ENSMUSG00000078258	1
ENSMUSG00000014503	11
ENSMUSG00000074264	0
ENSMUSG00000055210	1
ENSMUSG00000027316	1
ENSMUSG00000025733	12
ENSMUSG00000041483	2
ENSMUSG00000060565	1
ENSMUSG00000075120	1
ENSMUSG00000057817	1
ENSMUSG00000046908	1
ENSMUSG00000030049	1
ENSMUSG00000027004	9
ENSMUSG00000060787	1
ENSMUSG00000028496	2
ENSMUSG00000036087	12
ENSMUSG00000073758	1
ENSMUSG00000065439	1
ENSMUSG00000093270	1
ENSMUSG00000031765	5
ENSMUSG00000022583	1
ENSMUSG00000037351	10
ENSMUSG00000046523	1
ENSMUSG00000028640	9
ENSMUSG00000078656	12
ENSMUSG00000066257	1
ENSMUSG00000031838	7
ENSMUSG00000080907	1
ENSMUSG00000001827	6
ENSMUSG00000073856	1
ENSMUSG00000026577	9
ENSMUSG00000050321	10
ENSMUSG00000078935	1
ENSMUSG00000073209	1
ENSMUSG00000043865	1
ENSMUSG00000030342	12
ENSMUSG00000076315	1
ENSMUSG00000060726	1
ENSMUSG00000027398	1
ENSMUSG00000020441	1
ENSMUSG00000065471	1
ENSMUSG00000039092	9
ENSMUSG00000009216	10
ENSMUSG00000061904	3
ENSMUSG00000085957	1
ENSMUSG00000010830	1
ENSMUSG00000055862	1
ENSMUSG00000019890	1
ENSMUSG00000030979	9
ENSMUSG00000026167	1
ENSMUSG00000001123	0
ENSMUSG00000099411	1
ENSMUSG00000049939	10
ENSMUSG00000037257	2
ENSMUSG00000037523	12
ENSMUSG00000050786	9
ENSMUSG00000027120	1
ENSMUSG00000109723	1
ENSMUSG00000041445	9
ENSMUSG00000031714	12
ENSMUSG00000031467	8
ENSMUSG00000032473	12
ENSMUSG00000005936	2
ENSMUSG00000038503	12
ENSMUSG00000096937	1
ENSMUSG00000055061	1
ENSMUSG00000038756	1
ENSMUSG00000032418	3
ENSMUSG00000050445	9
ENSMUSG00000093803	9
ENSMUSG00000029923	1
ENSMUSG00000027702	1
ENSMUSG00000028270	9
ENSMUSG00000048806	1
ENSMUSG00000036658	1
ENSMUSG00000075172	1
ENSMUSG00000049103	9
ENSMUSG00000022615	1
ENSMUSG00000018893	13
ENSMUSG00000101565	1
ENSMUSG00000040488	12
ENSMUSG00000023411	1
ENSMUSG00000045004	1
ENSMUSG00000037110	2
ENSMUSG00000027254	10
ENSMUSG00000071229	1
ENSMUSG00000062980	12
ENSMUSG00000093280	1
ENSMUSG00000030834	9
ENSMUSG00000086782	1
ENSMUSG00000002379	5
ENSMUSG00000031010	3
ENSMUSG00000055334	1
ENSMUSG00000043004	10
ENSMUSG00000041329	3
ENSMUSG00000096488	1
ENSMUSG00000039167	12
ENSMUSG00000032013	12
ENSMUSG00000002279	9
ENSMUSG00000020023	12
ENSMUSG00000113970	1
ENSMUSG00000031090	1
ENSMUSG00000063714	1
ENSMUSG00000021242	12
ENSMUSG00000063146	10
ENSMUSG00000016529	1
ENSMUSG00000040724	10
ENSMUSG00000101605	1
ENSMUSG00000020734	9
ENSMUSG00000039018	1
ENSMUSG00000021179	9
ENSMUSG00000062078	8
ENSMUSG00000063439	1
ENSMUSG00000045812	1
ENSMUSG00000057191	9
ENSMUSG00000030160	6
ENSMUSG00000033318	6
ENSMUSG00000070110	1
ENSMUSG00000063380	1
ENSMUSG00000044548	1
ENSMUSG00000022536	12
ENSMUSG00000001017	2
ENSMUSG00000045275	1
ENSMUSG00000028409	2
ENSMUSG00000068015	7
ENSMUSG00000022449	1
ENSMUSG00000020176	12
ENSMUSG00000045763	10
ENSMUSG00000037034	1
ENSMUSG00000005373	9
ENSMUSG00000020182	6
ENSMUSG00000018899	7
ENSMUSG00000096485	1
ENSMUSG00000118038	1
ENSMUSG00000031129	2
ENSMUSG00000020656	12
ENSMUSG00000072082	4
ENSMUSG00000027082	9
ENSMUSG00000028830	12
ENSMUSG00000028252	9
ENSMUSG00000045246	1
ENSMUSG00000032932	8
ENSMUSG00000095398	1
ENSMUSG00000025533	0
ENSMUSG00000035295	1
ENSMUSG00000029192	7
ENSMUSG00000029486	9
ENSMUSG00000024165	4
ENSMUSG00000028017	6
ENSMUSG00000073802	1
ENSMUSG00000024666	1
ENSMUSG00000019659	9
ENSMUSG00000071652	9
ENSMUSG00000028834	5
ENSMUSG00000059112	1
ENSMUSG00000034201	4
ENSMUSG00000117744	1
ENSMUSG00000060084	1
ENSMUSG00000067698	1
ENSMUSG00000073000	1
ENSMUSG00000028330	4
ENSMUSG00000021587	9
ENSMUSG00000086427	1
ENSMUSG00000027468	1
ENSMUSG00000037070	4
ENSMUSG00000035697	7
ENSMUSG00000018973	1
ENSMUSG00000028758	1
ENSMUSG00000018865	10
ENSMUSG00000055531	2
ENSMUSG00000078771	9
ENSMUSG00000072774	1
ENSMUSG00000079017	5
ENSMUSG00000075199	1
ENSMUSG00000022015	1
ENSMUSG00000048226	1
ENSMUSG00000022525	1
ENSMUSG00000042092	1
ENSMUSG00000020395	2
ENSMUSG00000024357	9
ENSMUSG00000074802	9
ENSMUSG00000110008	1
ENSMUSG00000056617	1
ENSMUSG00000056203	1
ENSMUSG00000071054	12
ENSMUSG00000088478	1
ENSMUSG00000100211	1
ENSMUSG00000045551	1
ENSMUSG00000027544	9
ENSMUSG00000087609	1
ENSMUSG00000009090	12
ENSMUSG00000074817	1
ENSMUSG00000030554	14
ENSMUSG00000024732	1
ENSMUSG00000046438	1
ENSMUSG00000022551	5
ENSMUSG00000032500	1
ENSMUSG00000033715	0
ENSMUSG00000034430	9
ENSMUSG00000063106	1
ENSMUSG00000059114	1
ENSMUSG00000024906	1
ENSMUSG00000047716	1
ENSMUSG00000060034	1
ENSMUSG00000049971	1
ENSMUSG00000045378	1
ENSMUSG00000032303	1
ENSMUSG00000032883	8
ENSMUSG00000004642	11
ENSMUSG00000071456	9
ENSMUSG00000057286	9
ENSMUSG00000085810	1
ENSMUSG00000059277	1
ENSMUSG00000029699	1
ENSMUSG00000001156	14
ENSMUSG00000042312	9
ENSMUSG00000087434	1
ENSMUSG00000076063	1
ENSMUSG00000084904	1
ENSMUSG00000020098	6
ENSMUSG00000024992	1
ENSMUSG00000079283	1
ENSMUSG00000033955	12
ENSMUSG00000063663	2
ENSMUSG00000033444	12
ENSMUSG00000064105	9
ENSMUSG00000020536	4
ENSMUSG00000059975	1
ENSMUSG00000050901	1
ENSMUSG00000040808	6
ENSMUSG00000049641	1
ENSMUSG00000095821	1
ENSMUSG00000084995	1
ENSMUSG00000021250	12
ENSMUSG00000019124	10
ENSMUSG00000098304	1
ENSMUSG00000059708	9
ENSMUSG00000112663	1
ENSMUSG00000030747	5
ENSMUSG00000015202	9
ENSMUSG00000067377	1
ENSMUSG00000054051	2
ENSMUSG00000035200	1
ENSMUSG00000032251	1
ENSMUSG00000022565	3
ENSMUSG00000054277	14
ENSMUSG00000044876	9
ENSMUSG00000029602	1
ENSMUSG00000042828	5
ENSMUSG00000094269	1
ENSMUSG00000024673	7
ENSMUSG00000007805	1
ENSMUSG00000094156	1
ENSMUSG00000075122	1
ENSMUSG00000046093	10
ENSMUSG00000046470	1
ENSMUSG00000041025	12
ENSMUSG00000063885	1
ENSMUSG00000074916	1
ENSMUSG00000042682	5
ENSMUSG00000028974	9
ENSMUSG00000037325	9
ENSMUSG00000041842	9
ENSMUSG00000092008	0
ENSMUSG00000022322	1
ENSMUSG00000021662	6
ENSMUSG00000047655	1
ENSMUSG00000075054	8
ENSMUSG00000050625	1
ENSMUSG00000025417	12
ENSMUSG00000045664	1
ENSMUSG00000074340	1
ENSMUSG00000003604	1
ENSMUSG00000038692	1
ENSMUSG00000029556	1
ENSMUSG00000028793	7
ENSMUSG00000051335	10
ENSMUSG00000039084	1
ENSMUSG00000026246	1
ENSMUSG00000021144	4
ENSMUSG00000085389	1
ENSMUSG00000105096	1
ENSMUSG00000030987	12
ENSMUSG00000035852	14
ENSMUSG00000047789	2
ENSMUSG00000021509	1
ENSMUSG00000043274	1
ENSMUSG00000040710	2
ENSMUSG00000065567	1
ENSMUSG00000027508	2
ENSMUSG00000027274	9
ENSMUSG00000024913	12
ENSMUSG00000090314	1
ENSMUSG00000026977	2
ENSMUSG00000048752	1
ENSMUSG00000073680	9
ENSMUSG00000046876	8
ENSMUSG00000025229	1
ENSMUSG00000105972	1
ENSMUSG00000100297	1
ENSMUSG00000055874	1
ENSMUSG00000031264	7
ENSMUSG00000026628	9
ENSMUSG00000096691	1
ENSMUSG00000022240	10
ENSMUSG00000035649	2
ENSMUSG00000020405	1
ENSMUSG00000040287	1
ENSMUSG00000031803	9
ENSMUSG00000004105	12
ENSMUSG00000069049	9
ENSMUSG00000026867	2
ENSMUSG00000044328	1
ENSMUSG00000049315	1
ENSMUSG00000007589	4
ENSMUSG00000059430	14
ENSMUSG00000037525	1
ENSMUSG00000024207	1
ENSMUSG00000039842	9
ENSMUSG00000118388	1
ENSMUSG00000035273	9
ENSMUSG00000049521	9
ENSMUSG00000073079	2
ENSMUSG00000042251	9
ENSMUSG00000066760	13
ENSMUSG00000002307	9
ENSMUSG00000092374	1
ENSMUSG00000033701	9
ENSMUSG00000040565	2
ENSMUSG00000030173	1
ENSMUSG00000036158	10
ENSMUSG00000074238	12
ENSMUSG00000026536	1
ENSMUSG00000061533	9
ENSMUSG00000040410	9
ENSMUSG00000014104	1
ENSMUSG00000054640	6
ENSMUSG00000008958	4
ENSMUSG00000090225	1
ENSMUSG00000079092	1
ENSMUSG00000066861	1
ENSMUSG00000073664	2
ENSMUSG00000038861	12
ENSMUSG00000055312	6
ENSMUSG00000032355	9
ENSMUSG00000074447	1
ENSMUSG00000096433	1
ENSMUSG00000095339	1
ENSMUSG00000032343	9
ENSMUSG00000085129	1
ENSMUSG00000024695	2
ENSMUSG00000027500	8
ENSMUSG00000007946	1
ENSMUSG00000024121	10
ENSMUSG00000029838	10
ENSMUSG00000047636	1
ENSMUSG00000110171	1
ENSMUSG00000067455	9
ENSMUSG00000022938	1
ENSMUSG00000029371	1
ENSMUSG00000044092	1
ENSMUSG00000026773	12
ENSMUSG00000032840	9
ENSMUSG00000080809	1
ENSMUSG00000025221	10
ENSMUSG00000061616	1
ENSMUSG00000028633	4
ENSMUSG00000057706	1
ENSMUSG00000028906	3
ENSMUSG00000050623	1
ENSMUSG00000074657	13
ENSMUSG00000085829	1
ENSMUSG00000049960	5
ENSMUSG00000036990	2
ENSMUSG00000022554	1
ENSMUSG00000058030	1
ENSMUSG00000033327	12
ENSMUSG00000089255	9
ENSMUSG00000033111	9
ENSMUSG00000028059	7
ENSMUSG00000055357	1
ENSMUSG00000091994	1
ENSMUSG00000035311	12
ENSMUSG00000031134	2
ENSMUSG00000050493	1
ENSMUSG00000079641	3
ENSMUSG00000031812	5
ENSMUSG00000007656	10
ENSMUSG00000103692	1
ENSMUSG00000094085	1
ENSMUSG00000058159	1
ENSMUSG00000104794	1
ENSMUSG00000038542	9
ENSMUSG00000035914	1
ENSMUSG00000054626	1
ENSMUSG00000034187	10
ENSMUSG00000085833	1
ENSMUSG00000095484	1
ENSMUSG00000037813	1
ENSMUSG00000094539	1
ENSMUSG00000048546	12
ENSMUSG00000029309	3
ENSMUSG00000053153	1
ENSMUSG00000100277	1
ENSMUSG00000001865	1
ENSMUSG00000028639	3
ENSMUSG00000101734	1
ENSMUSG00000016493	1
ENSMUSG00000021318	1
ENSMUSG00000039639	1
ENSMUSG00000062914	1
ENSMUSG00000046753	9
ENSMUSG00000057554	12
ENSMUSG00000040314	1
ENSMUSG00000016150	8
ENSMUSG00000002007	9
ENSMUSG00000070890	1
ENSMUSG00000062906	9
ENSMUSG00000044006	1
ENSMUSG00000076458	1
ENSMUSG00000071340	1
ENSMUSG00000031357	12
ENSMUSG00000025665	1
ENSMUSG00000039108	4
ENSMUSG00000104960	1
ENSMUSG00000062778	1
ENSMUSG00000043621	1
ENSMUSG00000102428	1
ENSMUSG00000029587	9
ENSMUSG00000101585	1
ENSMUSG00000095973	1
ENSMUSG00000001034	4
ENSMUSG00000035227	2
ENSMUSG00000048540	1
ENSMUSG00000070816	1
ENSMUSG00000042396	2
ENSMUSG00000061666	9
ENSMUSG00000049230	1
ENSMUSG00000058331	1
ENSMUSG00000027079	1
ENSMUSG00000097766	1
ENSMUSG00000034640	11
ENSMUSG00000095916	1
ENSMUSG00000003316	3
ENSMUSG00000050063	1
ENSMUSG00000032557	4
ENSMUSG00000003378	10
ENSMUSG00000094858	1
ENSMUSG00000078783	1
ENSMUSG00000014778	7
ENSMUSG00000090071	10
ENSMUSG00000039994	4
ENSMUSG00000021676	14
ENSMUSG00000033752	1
