sample	location	feature	profile	id.accession	investigation.study.comment.project type	investigation.study assays.study assay technology type	source_profile_index	condition_inferred	official_sample_name	official_source_name	official_material_type	official_tissue_type	official_tissue	sample_name_tissue_inferred	official_vs_inferred_match	tissue_final	tissue_source	official_sample_match_method	official_study_url	official_api_url	h5_accession	h5_sample_name	h5_accession_sample_name	project_identifier	project_type	assay_technology	source_name	material_type	tissue_type	spaceflight_factor	sex	strain	genotype	age_at_launch	age	duration	sample_preservation_method	library_selection	library_layout	sequencing_instrument	condition_label	accession_order	muscle_mean_log2	muscle_median_log2	muscle_markers_over_100	muscle_marker_fraction_percent	liver_mean_log2	liver_markers_over_100	muscle_liver_mean_log2_delta	high_muscle_abundance	collection_inferred	age_label_inferred	accession_group_size	accession_condition_group_size	muscle_mean_log2_robust_z_within_accession	muscle_mean_log2_robust_z_within_accession_condition	stratum_group_size	muscle_mean_log2_robust_z_within_stratum	relative_stratum_outlier	relative_accession_outlier	relative_accession_condition_outlier	candidate_muscle_outlier	candidate_small_group_warning	broad_review_muscle_outlier	review_high_abundance_not_relative
OSD-379_RR8_LVR_GC_LAR_YNG_GL6	GC	OSD-379_RR8_LVR_GC_LAR_YNG_GL6	RR8_LVR_GC_LAR_YNG_GL6	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1727	ground_control	RR8_LVR_GC_LAR_YNG_GL6	HC_LAR_06	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_GC_LAR_YNG_GL6	OSD-379_RR8_LVR_GC_LAR_YNG_GL6	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	HC_LAR_06	Left Lobe of the Liver		Ground Control	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	0	2.344568559512526	2.453445297804259	0	0.0006227416964314133	17.312638003488125	7	-14.9680694439756	False	LAR	YNG	62	31	-0.1220325182752805	-0.07920747755891969	6	-0.06477240709458938	False	False	False	False	False	False	False
OSD-379_RR8_LVR_GC_ISS-T_OLD_GI16	GC	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI16	RR8_LVR_GC_ISS-T_OLD_GI16	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1698	ground_control	RR8_LVR_GC_ISS-T_OLD_GI16	HC_ISS_16	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_GC_ISS-T_OLD_GI16	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI16	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	HC_ISS_16	Left Lobe of the Liver		Ground Control	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	0	2.459660670089889	2.160964047443681	0	0.0006082394610801925	17.255215486975256	7	-14.795554816885367	False	ISS-T	OLD	62	31	0.024614252356571796	0.11945858949523612	10	0.2654067919446206	False	False	False	False	False	False	False
OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI11	FLT	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI11	RR8_LVR_FLT_ISS-T_OLD_FI11	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1658	flight	RR8_LVR_FLT_ISS-T_OLD_FI11	FL_ISS_11	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_FLT_ISS-T_OLD_FI11	OSD-379_RR8_LVR_FLT_ISS-T_OLD_FI11	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	FL_ISS_11	Left Lobe of the Liver		Space Flight	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	0	2.8103810099528674	2.903677461028802	0	0.0006076223856275146	17.124009740058224	7	-14.313628730105357	False	ISS-T	OLD	62	31	0.4714911492854864	0.09397210605126899	8	0.476632530448565	False	False	False	False	False	False	False
OSD-379_RR8_LVR_GC_ISS-T_YNG_GI5	GC	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI5	RR8_LVR_GC_ISS-T_YNG_GI5	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1708	ground_control	RR8_LVR_GC_ISS-T_YNG_GI5	HC_ISS_05	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_GC_ISS-T_YNG_GI5	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI5	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	HC_ISS_05	Left Lobe of the Liver		Ground Control	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	0	2.7812037934119154	2.89067985676233	0	0.0006050031622278543	17.466215283813735	7	-14.68501149040182	False	ISS-T	YNG	62	31	0.43431445176649547	0.67448975	9	0.08544136719130609	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep2_F8	FLT	OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep2_F8	Mmus_C57-6T_LVR_FLT_ISS-T_Rep2_F8	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	857	flight	Mmus_C57-6T_LVR_FLT_ISS-T_Rep2_F8	ISS-T Flight 8	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_FLT_ISS-T_Rep2_F8	OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep2_F8	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	ISS-T Flight 8	Liver		Space Flight	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	1	3.293940165989607	3.39067985676233	0	0.0005717114692737533	18.480168880267247	7	-15.18622871427764	False	ISS-T	36 {WEEK}	37	18	2.942633597462315	1.1636420347578227	8	0.6736572923981299	False	False	False	False	False	False	False
OSD-173_Mmus_C57-6CR_LVR_GC_Rep2_G44	GC	OSD-173_Mmus_C57-6CR_LVR_GC_Rep2_G44	Mmus_C57-6CR_LVR_GC_Rep2_G44	OSD-173	Spaceflight Study	RNA Sequencing (RNA-Seq)	265	ground_control	Mmus_C57-6CR_LVR_GC_Rep2_G44	AEM Control 44	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-173	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-173	OSD-173	Mmus_C57-6CR_LVR_GC_Rep2_G44	OSD-173_Mmus_C57-6CR_LVR_GC_Rep2_G44	BSP135	Spaceflight Study	RNA Sequencing (RNA-Seq)	AEM Control 44	Liver		Ground Control	Female	C57BL/6NCrl		9 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina HiSeq 4000	GC	5	2.045044323248006	1.792481250360578	0	0.0005715961813156164	17.610480501185425	7	-15.565436177937418	False	unknown	9 {WEEK}	4	2	1.517697960549135	0.67448975	2	0.67448975	False	False	False	False	False	False	False
OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep1_F1	FLT	OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep1_F1	Mmus_BAL-TAL_LVR_FLT_Rep1_F1	OSD-137	Spaceflight Study	RNA Sequencing (RNA-Seq)	133	flight	Mmus_BAL-TAL_LVR_FLT_Rep1_F1	RR3_FLT_F1	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-137	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-137	OSD-137	Mmus_BAL-TAL_LVR_FLT_Rep1_F1	OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep1_F1	RR-3	Spaceflight Study	RNA Sequencing (RNA-Seq)	RR3_FLT_F1	Liver		Space Flight	Female	BALB/c		12 {week}		39 {day}	Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina HiSeq 4000	FLT	4	2.616567216033064	2.564641508472483	0	0.0005706389849349233	17.552642449304244	7	-14.936075233271179	False	unknown	12 {WEEK}	11	5	0.061707757179385335	0.05092773752737898	5	0.05092773752737898	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep5_F7	FLT	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep5_F7	Mmus_C57-6T_LVR_FLT_LAR_Rep5_F7	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	870	flight	Mmus_C57-6T_LVR_FLT_LAR_Rep5_F7	LAR Flight 7	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_FLT_LAR_Rep5_F7	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep5_F7	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	LAR Flight 7	Liver		Space Flight	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	1	2.9175205302138925	3.160964047443681	0	0.0005642250261669197	17.77726686065287	7	-14.859746330438977	False	LAR	36 {WEEK}	37	18	1.8433865707531891	0.5641852786650632	10	2.38535803131629	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep2_G4	GC	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep2_G4	Mmus_C57-6T_LVR_GC_LAR_Rep2_G4	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	886	ground_control	Mmus_C57-6T_LVR_GC_LAR_Rep2_G4	LAR GC 4	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_GC_LAR_Rep2_G4	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep2_G4	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	LAR GC 4	Liver		Ground Control	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	1	2.471881192135462	2.292481250360578	0	0.0005578956730628207	17.683347393888116	7	-15.211466201752653	False	LAR	36 {WEEK}	37	19	0.5419993135293927	1.5410711085796809	9	1.4554600687432053	False	False	False	False	False	False	False
OSD-379_RR8_LVR_FLT_LAR_OLD_FL7	FLT	OSD-379_RR8_LVR_FLT_LAR_OLD_FL7	RR8_LVR_FLT_LAR_OLD_FL7	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1683	flight	RR8_LVR_FLT_LAR_OLD_FL7	FL_LAR_07	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_FLT_LAR_OLD_FL7	OSD-379_RR8_LVR_FLT_LAR_OLD_FL7	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	FL_LAR_07	Left Lobe of the Liver		Space Flight	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	0	1.9366897763159998	1.584962500721156	0	0.0005405201266201958	17.235638782906875	7	-15.298949006590876	False	LAR	OLD	62	31	-0.6417389174798889	-0.637794837481378	7	-0.67448975	False	False	False	False	False	False	False
OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep6_F6	FLT	OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep6_F6	Mmus_BAL-TAL_LVR_FLT_Rep6_F6	OSD-137	Spaceflight Study	RNA Sequencing (RNA-Seq)	138	flight	Mmus_BAL-TAL_LVR_FLT_Rep6_F6	RR3_FLT_F6	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-137	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-137	OSD-137	Mmus_BAL-TAL_LVR_FLT_Rep6_F6	OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep6_F6	RR-3	Spaceflight Study	RNA Sequencing (RNA-Seq)	RR3_FLT_F6	Liver		Space Flight	Female	BALB/c		12 {week}		41 {day}	Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina HiSeq 4000	FLT	4	2.5727521939253006	2.564641508472483	0	0.0005400083296284845	17.865894408938182	7	-15.293142215012882	False	unknown	12 {WEEK}	11	5	0.0	0.0	5	0.0	False	False	False	False	False	False	False
OSD-379_RR8_LVR_GC_LAR_YNG_GL13	GC	OSD-379_RR8_LVR_GC_LAR_YNG_GL13	RR8_LVR_GC_LAR_YNG_GL13	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1721	ground_control	RR8_LVR_GC_LAR_YNG_GL13	HC_LAR_13	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_GC_LAR_YNG_GL13	OSD-379_RR8_LVR_GC_LAR_YNG_GL13	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	HC_LAR_13	Left Lobe of the Liver		Ground Control	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	0	2.0735797885982508	1.792481250360578	0	0.0005390242486796072	17.607481063484492	7	-15.533901274886242	False	LAR	YNG	62	31	-0.46731794168717405	-0.5469743215528943	6	-0.8298108953355714	False	False	False	False	False	False	False
OSD-463_RR23_LVR_GC_G3	GC	OSD-463_RR23_LVR_GC_G3	RR23_LVR_GC_G3	OSD-463	Spaceflight Study	RNA Sequencing (RNA-Seq)	2066	ground_control	RR23_LVR_GC_G3	RR-23_GC3	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-463	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-463	OSD-463	RR23_LVR_GC_G3	OSD-463_RR23_LVR_GC_G3	RR-23	Spaceflight Study	RNA Sequencing (RNA-Seq)	RR-23_GC3	Left Lobe of the Liver		Ground Control	Male	C57BL/6J	Wild Type	16-17 {week}		38 {day}	Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	2	2.898471283413515	3.064641508472483	0	0.0005370308327729792	17.930833376995064	7	-15.032362093581549	False	unknown	16-17 {WEEK}	22	10	2.4733047361191898	2.87744383696499	10	2.87744383696499	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep10_F6	FLT	OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep10_F6	Mmus_C57-6T_LVR_FLT_ISS-T_Rep10_F6	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	855	flight	Mmus_C57-6T_LVR_FLT_ISS-T_Rep10_F6	ISS-T Flight 6	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_FLT_ISS-T_Rep10_F6	OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep10_F6	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	ISS-T Flight 6	Liver		Space Flight	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	1	3.2948389286341575	3.4594316186372973	0	0.0005311205592532691	18.192595216444	7	-14.897756287809845	False	ISS-T	36 {WEEK}	37	18	2.945258227186276	1.1650733345312505	8	0.6753222076018701	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep4_F6	FLT	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep4_F6	Mmus_C57-6T_LVR_FLT_LAR_Rep4_F6	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	869	flight	Mmus_C57-6T_LVR_FLT_LAR_Rep4_F6	LAR Flight 6	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_FLT_LAR_Rep4_F6	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep4_F6	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	LAR Flight 6	Liver		Space Flight	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	1	2.43477837784913	2.0	0	0.0005233920042418251	17.485590107010175	7	-15.050811729161046	False	LAR	36 {WEEK}	37	18	0.4336490724407668	-0.20459248206323968	10	0.7205951269337592	False	False	False	False	False	False	False
OSD-379_RR8_LVR_FLT_ISS-T_YNG_FI1	FLT	OSD-379_RR8_LVR_FLT_ISS-T_YNG_FI1	RR8_LVR_FLT_ISS-T_YNG_FI1	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1668	flight	RR8_LVR_FLT_ISS-T_YNG_FI1	FL_ISS_01	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_FLT_ISS-T_YNG_FI1	OSD-379_RR8_LVR_FLT_ISS-T_YNG_FI1	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	FL_ISS_01	Left Lobe of the Liver		Space Flight	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	0	2.185587645470627	2.0	0	0.0005193001942786564	17.20385516378968	7	-15.018267518319053	False	ISS-T	YNG	62	31	-0.32460103074228613	-0.4293284755094194	8	-0.04354687511508806	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep6_G1	GC	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep6_G1	Mmus_C57-6T_LVR_GC_ISS-T_Rep6_G1	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	881	ground_control	Mmus_C57-6T_LVR_GC_ISS-T_Rep6_G1	ISS-T GC 1	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_GC_ISS-T_Rep6_G1	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep6_G1	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	ISS-T GC 1	Liver		Ground Control	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	1	1.9489773468267224	1.584962500721156	0	0.0005182622523330141	17.362128641366454	7	-15.41315129453973	False	ISS-T	36 {WEEK}	37	19	-0.9850211779119441	-1.7707192416586621	10	-1.9390018168773222	False	False	False	False	False	False	False
OSD-379_RR8_LVR_GC_LAR_OLD_GL8	GC	OSD-379_RR8_LVR_GC_LAR_OLD_GL8	RR8_LVR_GC_LAR_OLD_GL8	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1719	ground_control	RR8_LVR_GC_LAR_OLD_GL8	HC_LAR_08	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_GC_LAR_OLD_GL8	OSD-379_RR8_LVR_GC_LAR_OLD_GL8	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	HC_LAR_08	Left Lobe of the Liver		Ground Control	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	0	1.9850976820441484	1.584962500721156	0	0.0005164845817070105	17.575195963731897	7	-15.590098281687748	False	LAR	OLD	62	31	-0.580059076763853	-0.6997075716913072	6	-0.8393321672357418	False	False	False	False	False	False	False
OSD-379_RR8_LVR_GC_LAR_YNG_GL14	GC	OSD-379_RR8_LVR_GC_LAR_YNG_GL14	RR8_LVR_GC_LAR_YNG_GL14	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1722	ground_control	RR8_LVR_GC_LAR_YNG_GL14	HC_LAR_14	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_GC_LAR_YNG_GL14	OSD-379_RR8_LVR_GC_LAR_YNG_GL14	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	HC_LAR_14	Left Lobe of the Liver		Ground Control	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	0	2.390455388103541	2.321928094887362	0	0.0005157682203876853	17.518806202573238	7	-15.128350814469696	False	LAR	YNG	62	31	-0.0635649552629009	0.0	6	0.06477240709458813	False	False	False	False	False	False	False
OSD-379_RR8_LVR_FLT_ISS-T_YNG_FI2	FLT	OSD-379_RR8_LVR_FLT_ISS-T_YNG_FI2	RR8_LVR_FLT_ISS-T_YNG_FI2	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1670	flight	RR8_LVR_FLT_ISS-T_YNG_FI2	FL_ISS_02	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_FLT_ISS-T_YNG_FI2	OSD-379_RR8_LVR_FLT_ISS-T_YNG_FI2	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	FL_ISS_02	Left Lobe of the Liver		Space Flight	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	0	1.7434235145651684	1.292481250360578	0	0.0005119838957469008	17.292623532301256	7	-15.549200017736087	False	ISS-T	YNG	62	31	-0.8879927485693688	-0.7996665104529386	8	-0.8847927822107875	False	False	False	False	False	False	False
OSD-242_Mmus_C57-6J_LVR_GC_C2_Rep3_G4	GC	OSD-242_Mmus_C57-6J_LVR_GC_C2_Rep3_G4	Mmus_C57-6J_LVR_GC_C2_Rep3_G4	OSD-242	Spaceflight Study	RNA Sequencing (RNA-Seq)	722	ground_control	Mmus_C57-6J_LVR_GC_C2_Rep3_G4	GC4	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242	OSD-242	Mmus_C57-6J_LVR_GC_C2_Rep3_G4	OSD-242_Mmus_C57-6J_LVR_GC_C2_Rep3_G4	RR-9	Spaceflight Study	RNA Sequencing (RNA-Seq)	GC4	Liver		Ground Control	Male	C57BL/6J		10 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	3	2.257515558886028	1.792481250360578	0	0.0004967288725603816	16.882511121426322	7	-14.624995562540295	False	unknown	10 {WEEK}	8	3	1.2379665574317607	0.67448975	3	0.67448975	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep1_G6	GC	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep1_G6	Mmus_C57-6T_LVR_GC_LAR_Rep1_G6	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	885	ground_control	Mmus_C57-6T_LVR_GC_LAR_Rep1_G6	LAR GC 6	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_GC_LAR_Rep1_G6	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep1_G6	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	LAR GC 6	Liver		Ground Control	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	1	2.190398616401219	2.321928094887362	0	0.0004882858247749882	17.688676732308867	7	-15.498278115907649	False	LAR	36 {WEEK}	37	19	-0.28000585049094734	-0.24168739748273174	9	-0.2282609505792283	False	False	False	False	False	False	False
OSD-137_Mmus_BAL-TAL_LVR_GC_Rep6_G7	GC	OSD-137_Mmus_BAL-TAL_LVR_GC_Rep6_G7	Mmus_BAL-TAL_LVR_GC_Rep6_G7	OSD-137	Spaceflight Study	RNA Sequencing (RNA-Seq)	144	ground_control	Mmus_BAL-TAL_LVR_GC_Rep6_G7	RR3_GC_G7	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-137	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-137	OSD-137	Mmus_BAL-TAL_LVR_GC_Rep6_G7	OSD-137_Mmus_BAL-TAL_LVR_GC_Rep6_G7	RR-3	Spaceflight Study	RNA Sequencing (RNA-Seq)	RR3_GC_G7	Liver		Ground Control	Female	BALB/c		12 {week}		41 {day}	Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina HiSeq 4000	GC	4	2.7022063895867516	2.584962500721156	0	0.00048757239869677316	17.75695058441668	7	-15.054744194829926	False	unknown	12 {WEEK}	11	6	0.18231938927434685	0.4425230272396915	6	0.4425230272396915	False	False	False	False	False	False	False
