archs4_sample_index	geo_accession	series_id	title	source_name_ch1	characteristics_ch1	library_strategy	library_source	organism_ch1	singlecellprobability	leakage_excluded	matches_liver	matches_kidney	matches_skin	matches_skeletal_muscle	matches_thymus	matches_spleen	matches_lung	matches_retina
443581	GSM4183139	GSE140748,GSE140749	Mouse day 2.5 biorep 3	Neural progenitor cells day 2.5	cell type: ES-derived neural progenitor cells,starting conditions: differentiation from neuromesodermal progenitors,cell line: HM1,treatment: RA and SAG,time: day 2.5	RNA-Seq	transcriptomic	Mus musculus	0.007143360908711538	False	False	False	True	False	False	False	False	False
443582	GSM4183140	GSE140748,GSE140749	Mouse day 3 biorep 1	Neural progenitor cells day 3	cell type: ES-derived neural progenitor cells,starting conditions: differentiation from neuromesodermal progenitors,cell line: HM1,treatment: RA and SAG,time: day 3	RNA-Seq	transcriptomic	Mus musculus	0.008323043805386076	False	False	False	True	False	False	False	False	False
443583	GSM4183141	GSE140748,GSE140749	Mouse day 3 biorep 2	Neural progenitor cells day 3	cell type: ES-derived neural progenitor cells,starting conditions: differentiation from neuromesodermal progenitors,cell line: HM1,treatment: RA and SAG,time: day 3	RNA-Seq	transcriptomic	Mus musculus	0.007143360908711538	False	False	False	True	False	False	False	False	False
443584	GSM4183142	GSE140748,GSE140749	Mouse day 3 biorep 3	Neural progenitor cells day 3	cell type: ES-derived neural progenitor cells,starting conditions: differentiation from neuromesodermal progenitors,cell line: HM1,treatment: RA and SAG,time: day 3	RNA-Seq	transcriptomic	Mus musculus	0.007143360908711538	False	False	False	True	False	False	False	False	False
443585	GSM4183143	GSE140748,GSE140749	Mouse day 3.5 biorep 1	Neural progenitor cells day 3.5	cell type: ES-derived neural progenitor cells,starting conditions: differentiation from neuromesodermal progenitors,cell line: HM1,treatment: RA and SAG,time: day 3.5	RNA-Seq	transcriptomic	Mus musculus	0.007143360908711538	False	False	False	True	False	False	False	False	False
443586	GSM4183144	GSE140748,GSE140749	Mouse day 3.5 biorep 2	Neural progenitor cells day 3.5	cell type: ES-derived neural progenitor cells,starting conditions: differentiation from neuromesodermal progenitors,cell line: HM1,treatment: RA and SAG,time: day 3.5	RNA-Seq	transcriptomic	Mus musculus	0.007143360908711538	False	False	False	True	False	False	False	False	False
443587	GSM4183145	GSE140748,GSE140749	Mouse day 3.5 biorep 3	Neural progenitor cells day 3.5	cell type: ES-derived neural progenitor cells,starting conditions: differentiation from neuromesodermal progenitors,cell line: HM1,treatment: RA and SAG,time: day 3.5	RNA-Seq	transcriptomic	Mus musculus	0.007143360908711538	False	False	False	True	False	False	False	False	False
443588	GSM4183146	GSE140748,GSE140749	Mouse day 4 biorep 1	Neural progenitor cells day 4	cell type: ES-derived neural progenitor cells,starting conditions: differentiation from neuromesodermal progenitors,cell line: HM1,treatment: RA and SAG,time: day 4	RNA-Seq	transcriptomic	Mus musculus	0.007143360908711538	False	False	False	True	False	False	False	False	False
443589	GSM4183147	GSE140748,GSE140749	Mouse day 4 biorep 2	Neural progenitor cells day 4	cell type: ES-derived neural progenitor cells,starting conditions: differentiation from neuromesodermal progenitors,cell line: HM1,treatment: RA and SAG,time: day 4	RNA-Seq	transcriptomic	Mus musculus	0.007143360908711538	False	False	False	True	False	False	False	False	False
443590	GSM4183148	GSE140748,GSE140749	Mouse day 4 biorep 3	Neural progenitor cells day 4	cell type: ES-derived neural progenitor cells,starting conditions: differentiation from neuromesodermal progenitors,cell line: HM1,treatment: RA and SAG,time: day 4	RNA-Seq	transcriptomic	Mus musculus	0.007143360908711538	False	False	False	True	False	False	False	False	False
443591	GSM4183149	GSE140748,GSE140749	Mouse day 5 biorep 1	Neural progenitor cells day 5	cell type: ES-derived neural progenitor cells,starting conditions: differentiation from neuromesodermal progenitors,cell line: HM1,treatment: RA and SAG,time: day 5	RNA-Seq	transcriptomic	Mus musculus	0.0071324329720422255	False	False	False	True	False	False	False	False	False
443592	GSM4183150	GSE140748,GSE140749	Mouse day 5 biorep 2	Neural progenitor cells day 5	cell type: ES-derived neural progenitor cells,starting conditions: differentiation from neuromesodermal progenitors,cell line: HM1,treatment: RA and SAG,time: day 5	RNA-Seq	transcriptomic	Mus musculus	0.007143360908711538	False	False	False	True	False	False	False	False	False
443593	GSM4183151	GSE140748,GSE140749	Mouse day 5 biorep 3	Neural progenitor cells day 5	cell type: ES-derived neural progenitor cells,starting conditions: differentiation from neuromesodermal progenitors,cell line: HM1,treatment: RA and SAG,time: day 5	RNA-Seq	transcriptomic	Mus musculus	0.007143360908711538	False	False	False	True	False	False	False	False	False
443594	GSM4183152	GSE140748,GSE140749	Mouse day 6 biorep 1	Neural progenitor cells day 6	cell type: ES-derived neural progenitor cells,starting conditions: differentiation from neuromesodermal progenitors,cell line: HM1,treatment: RA and SAG,time: day 6	RNA-Seq	transcriptomic	Mus musculus	0.007143360908711538	False	False	False	True	False	False	False	False	False
443595	GSM4183153	GSE140748,GSE140749	Mouse day 6 biorep 2	Neural progenitor cells day 6	cell type: ES-derived neural progenitor cells,starting conditions: differentiation from neuromesodermal progenitors,cell line: HM1,treatment: RA and SAG,time: day 6	RNA-Seq	transcriptomic	Mus musculus	0.008312115868716764	False	False	False	True	False	False	False	False	False
443596	GSM4183154	GSE140748,GSE140749	Mouse day 6 biorep 3	Neural progenitor cells day 6	cell type: ES-derived neural progenitor cells,starting conditions: differentiation from neuromesodermal progenitors,cell line: HM1,treatment: RA and SAG,time: day 6	RNA-Seq	transcriptomic	Mus musculus	0.007143360908711538	False	False	False	True	False	False	False	False	False
443597	GSM4183155	GSE140748,GSE140749	Mouse day 7 biorep 1	Neural progenitor cells day 7	cell type: ES-derived neural progenitor cells,starting conditions: differentiation from neuromesodermal progenitors,cell line: HM1,treatment: RA and SAG,time: day 7	RNA-Seq	transcriptomic	Mus musculus	0.006046295276712913	False	False	False	True	False	False	False	False	False
443598	GSM4183156	GSE140748,GSE140749	Mouse day 7 biorep 2	Neural progenitor cells day 7	cell type: ES-derived neural progenitor cells,starting conditions: differentiation from neuromesodermal progenitors,cell line: HM1,treatment: RA and SAG,time: day 7	RNA-Seq	transcriptomic	Mus musculus	0.0060353673400436	False	False	False	True	False	False	False	False	False
443599	GSM4183157	GSE140748,GSE140749	Mouse day 7 biorep 3	Neural progenitor cells day 7	cell type: ES-derived neural progenitor cells,starting conditions: differentiation from neuromesodermal progenitors,cell line: HM1,treatment: RA and SAG,time: day 7	RNA-Seq	transcriptomic	Mus musculus	0.0060353673400436	False	False	False	True	False	False	False	False	False
444844	GSM4188868	GSE140849	cDNA6410_7182_KC	epidermis	condition: WT,cell_population: KC,gender: female	RNA-Seq	transcriptomic	Mus musculus	0.020382984749074563	False	False	False	True	False	False	False	False	False
444845	GSM4188869	GSE140849	cDNA6411_7183_KC	epidermis	condition: DTA,cell_population: KC,gender: female	RNA-Seq	transcriptomic	Mus musculus	0.020382984749074563	False	False	False	True	False	False	False	False	False
444846	GSM4188870	GSE140849	cDNA6412_7184_KC	epidermis	condition: WT,cell_population: KC,gender: female	RNA-Seq	transcriptomic	Mus musculus	0.02212948266794167	False	False	False	True	False	False	False	False	False
444847	GSM4188871	GSE140849	cDNA6413_7185_KC	epidermis	condition: WT,cell_population: KC,gender: female	RNA-Seq	transcriptomic	Mus musculus	0.04246083251074904	False	False	False	True	False	False	False	False	False
444848	GSM4188872	GSE140849	cDNA6414_7186_KC	epidermis	condition: DTA,cell_population: KC,gender: female	RNA-Seq	transcriptomic	Mus musculus	0.01123381809220125	False	False	False	True	False	False	False	False	False
444849	GSM4188873	GSE140849	cDNA6415_7187_KC	epidermis	condition: DTA,cell_population: KC,gender: female	RNA-Seq	transcriptomic	Mus musculus	0.04487078639715357	False	False	False	True	False	False	False	False	False
444850	GSM4188874	GSE140849	cDNA6416_7182_DETC	epidermis	condition: WT,cell_population: DETC,gender: female	RNA-Seq	transcriptomic	Mus musculus	0.03719276711852778	False	False	False	True	False	False	False	False	False
444851	GSM4188875	GSE140849	cDNA6418_7184_DETC	epidermis	condition: WT,cell_population: DETC,gender: female	RNA-Seq	transcriptomic	Mus musculus	0.018109374741721966	False	False	False	True	False	False	False	False	False
444852	GSM4188876	GSE140849	cDNA6419_7185_DETC	epidermis	condition: WT,cell_population: DETC,gender: female	RNA-Seq	transcriptomic	Mus musculus	0.016715982392020844	False	False	False	True	False	False	False	False	False
444853	GSM4188877	GSE140849	cDNA6420_7186_DETC	epidermis	condition: DTA,cell_population: DETC,gender: female	RNA-Seq	transcriptomic	Mus musculus	0.04633858315408489	False	False	False	True	False	False	False	False	False
444854	GSM4188878	GSE140849	cDNA6421_7187_DETC	epidermis	condition: DTA,cell_population: DETC,gender: female	RNA-Seq	transcriptomic	Mus musculus	0.026180334607119618	False	False	False	True	False	False	False	False	False
446781	GSM4199341	GSE141252	M01_Skin_24M_F0_1	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 24,pfu (influenza): 0,mouse_id: 1,replicate_id: 1	RNA-Seq	transcriptomic	Mus musculus	0.007143766299803156	False	False	False	True	False	False	False	False	False
446798	GSM4199358	GSE141252	M02_Skin_24M_F0_2	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 24,pfu (influenza): 0,mouse_id: 2,replicate_id: 2	RNA-Seq	transcriptomic	Mus musculus	0.0027641350052978893	False	False	False	True	False	False	False	False	False
446815	GSM4199375	GSE141252	M03_Skin_24M_F0_3	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 24,pfu (influenza): 0,mouse_id: 3,replicate_id: 3	RNA-Seq	transcriptomic	Mus musculus	0.010000729172411411	False	False	False	True	False	False	False	False	False
446830	GSM4199390	GSE141252	M04_Skin_18M_F0_1	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 18,pfu (influenza): 0,mouse_id: 4,replicate_id: 1	RNA-Seq	transcriptomic	Mus musculus	0.010770119146928341	False	False	False	True	False	False	False	False	False
446845	GSM4199405	GSE141252	M05_Skin_18M_F0_2	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 18,pfu (influenza): 0,mouse_id: 5,replicate_id: 2	RNA-Seq	transcriptomic	Mus musculus	0.005964083403128616	False	False	False	True	False	False	False	False	False
446861	GSM4199421	GSE141252	M06_Skin_18M_F0_3	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 18,pfu (influenza): 0,mouse_id: 6,replicate_id: 3	RNA-Seq	transcriptomic	Mus musculus	0.005356972841655825	False	False	False	True	False	False	False	False	False
446878	GSM4199438	GSE141252	M07_Skin_12M_F0_1	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 12,pfu (influenza): 0,mouse_id: 7,replicate_id: 1	RNA-Seq	transcriptomic	Mus musculus	0.008254231253544304	False	False	False	True	False	False	False	False	False
446894	GSM4199454	GSE141252	M08_Skin_12M_F0_2	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 12,pfu (influenza): 0,mouse_id: 8,replicate_id: 2	RNA-Seq	transcriptomic	Mus musculus	0.0067444013143148586	False	False	False	True	False	False	False	False	False
446909	GSM4199469	GSE141252	M09_Skin_12M_F0_3	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 12,pfu (influenza): 0,mouse_id: 9,replicate_id: 3	RNA-Seq	transcriptomic	Mus musculus	0.008265159190213617	False	False	False	True	False	False	False	False	False
446923	GSM4199483	GSE141252	M10_Skin_09M_F0_1	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 9,pfu (influenza): 0,mouse_id: 10,replicate_id: 1	RNA-Seq	transcriptomic	Mus musculus	0.009433914150218842	False	False	False	True	False	False	False	False	False
446940	GSM4199500	GSE141252	M11_Skin_09M_F0_2	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 9,pfu (influenza): 0,mouse_id: 11,replicate_id: 2	RNA-Seq	transcriptomic	Mus musculus	0.008333608096099636	False	False	False	True	False	False	False	False	False
446957	GSM4199517	GSE141252	M12_Skin_09M_F0_3	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 9,pfu (influenza): 0,mouse_id: 12,replicate_id: 3	RNA-Seq	transcriptomic	Mus musculus	0.005964083403128616	False	False	False	True	False	False	False	False	False
446974	GSM4199534	GSE141252	M13_Skin_04M_F0_1	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 4,pfu (influenza): 0,mouse_id: 13,replicate_id: 1	RNA-Seq	transcriptomic	Mus musculus	0.005964083403128616	False	False	False	True	False	False	False	False	False
446991	GSM4199551	GSE141252	M14_Skin_04M_F0_2	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 4,pfu (influenza): 0,mouse_id: 14,replicate_id: 2	RNA-Seq	transcriptomic	Mus musculus	0.058835486213717585	False	False	False	True	False	False	False	False	False
447008	GSM4199568	GSE141252	M15_Skin_04M_F0_3	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 4,pfu (influenza): 0,mouse_id: 15,replicate_id: 3	RNA-Seq	transcriptomic	Mus musculus	0.005806750867996557	False	False	False	True	False	False	False	False	False
447025	GSM4199585	GSE141252	M16_Skin_24M_F0_4	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 24,pfu (influenza): 0,mouse_id: 16,replicate_id: 4	RNA-Seq	transcriptomic	Mus musculus	0.0068549375030526214	False	False	False	True	False	False	False	False	False
447058	GSM4199618	GSE141252	M18_Skin_24M_F0_6	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 24,pfu (influenza): 0,mouse_id: 18,replicate_id: 6	RNA-Seq	transcriptomic	Mus musculus	0.008734792431310699	False	False	False	True	False	False	False	False	False
447073	GSM4199633	GSE141252	M19_Skin_18M_F0_4	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 18,pfu (influenza): 0,mouse_id: 19,replicate_id: 4	RNA-Seq	transcriptomic	Mus musculus	0.008561585081597248	False	False	False	True	False	False	False	False	False
447090	GSM4199650	GSE141252	M20_Skin_18M_F0_5	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 18,pfu (influenza): 0,mouse_id: 20,replicate_id: 5	RNA-Seq	transcriptomic	Mus musculus	0.005964083403128616	False	False	False	True	False	False	False	False	False
447106	GSM4199666	GSE141252	M21_Skin_18M_F0_6	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 18,pfu (influenza): 0,mouse_id: 21,replicate_id: 6	RNA-Seq	transcriptomic	Mus musculus	0.006409563369989699	False	False	False	True	False	False	False	False	False
447122	GSM4199682	GSE141252	M22_Skin_12M_F0_4	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 12,pfu (influenza): 0,mouse_id: 22,replicate_id: 4	RNA-Seq	transcriptomic	Mus musculus	0.008254231253544304	False	False	False	True	False	False	False	False	False
447138	GSM4199698	GSE141252	M23_Skin_12M_F0_5	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 12,pfu (influenza): 0,mouse_id: 23,replicate_id: 5	RNA-Seq	transcriptomic	Mus musculus	0.008254231253544304	False	False	False	True	False	False	False	False	False
447155	GSM4199715	GSE141252	M24_Skin_12M_F0_6	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 12,pfu (influenza): 0,mouse_id: 24,replicate_id: 6	RNA-Seq	transcriptomic	Mus musculus	0.008561585081597248	False	False	False	True	False	False	False	False	False
447172	GSM4199732	GSE141252	M25_Skin_09M_F0_4	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 9,pfu (influenza): 0,mouse_id: 25,replicate_id: 4	RNA-Seq	transcriptomic	Mus musculus	0.005436349684211156	False	False	False	True	False	False	False	False	False
447188	GSM4199748	GSE141252	M26_Skin_09M_F0_5	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 9,pfu (influenza): 0,mouse_id: 26,replicate_id: 5	RNA-Seq	transcriptomic	Mus musculus	0.009433914150218842	False	False	False	True	False	False	False	False	False
447205	GSM4199765	GSE141252	M27_Skin_09M_F0_6	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 9,pfu (influenza): 0,mouse_id: 27,replicate_id: 6	RNA-Seq	transcriptomic	Mus musculus	0.4557901810238912	False	False	False	True	False	False	False	False	False
447221	GSM4199781	GSE141252	M28_Skin_04M_F0_4	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 4,pfu (influenza): 0,mouse_id: 28,replicate_id: 4	RNA-Seq	transcriptomic	Mus musculus	0.010849495989483673	False	False	False	True	False	False	False	False	False
447238	GSM4199798	GSE141252	M29_Skin_04M_F0_5	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 4,pfu (influenza): 0,mouse_id: 29,replicate_id: 5	RNA-Seq	transcriptomic	Mus musculus	0.03645659644497448	False	False	False	True	False	False	False	False	False
447255	GSM4199815	GSE141252	M30_Skin_04M_F0_6	C57BL/6J	strain: C57BL/6J,Sex: male,organ: Skin,age (months): 4,pfu (influenza): 0,mouse_id: 30,replicate_id: 6	RNA-Seq	transcriptomic	Mus musculus	0.009433914150218842	False	False	False	True	False	False	False	False	False
469386	GSM4285670	GSE144312	WT_m_64263	Skin	genotype: WT,Sex: Male	RNA-Seq	transcriptomic	Mus musculus	0.007154694236472469	False	False	False	True	False	False	False	False	False
469387	GSM4285671	GSE144312	WT_m_64264	Skin	genotype: WT,Sex: Male	RNA-Seq	transcriptomic	Mus musculus	0.005975011339797929	False	False	False	True	False	False	False	False	False
469388	GSM4285672	GSE144312	WT_m_64265	Skin	genotype: WT,Sex: Male	RNA-Seq	transcriptomic	Mus musculus	0.008265159190213617	False	False	False	True	False	False	False	False	False
469389	GSM4285673	GSE144312	WT_f_64266	Skin	genotype: WT,Sex: Female	RNA-Seq	transcriptomic	Mus musculus	0.005798578819236536	False	False	False	True	False	False	False	False	False
469390	GSM4285674	GSE144312	WT_f_64267	Skin	genotype: WT,Sex: Female	RNA-Seq	transcriptomic	Mus musculus	0.005975011339797929	False	False	False	True	False	False	False	False	False
469391	GSM4285675	GSE144312	Klk6_m_64268	Skin	genotype: Klk6+,Sex: Male	RNA-Seq	transcriptomic	Mus musculus	0.005975011339797929	False	False	False	True	False	False	False	False	False
469392	GSM4285676	GSE144312	Klk6_m_64269	Skin	genotype: Klk6+,Sex: Male	RNA-Seq	transcriptomic	Mus musculus	0.0020752958072454562	False	False	False	True	False	False	False	False	False
469393	GSM4285677	GSE144312	Klk6_m_64270	Skin	genotype: Klk6+,Sex: Male	RNA-Seq	transcriptomic	Mus musculus	0.002622003894010088	False	False	False	True	False	False	False	False	False
469394	GSM4285678	GSE144312	Klk6_f_64271	Skin	genotype: Klk6+,Sex: Female	RNA-Seq	transcriptomic	Mus musculus	0.002622003894010088	False	False	False	True	False	False	False	False	False
469395	GSM4285679	GSE144312	Klk6_f_64272	Skin	genotype: Klk6+,Sex: Female	RNA-Seq	transcriptomic	Mus musculus	0.004326439001740836	False	False	False	True	False	False	False	False	False
471294	GSM4300777	GSE144917	B16-F10 cells, RNA-seq carm1-/- rep1	B16-F10 cells, RNA-seq carm1-/-	cell line: B16-F10,cell type: skin melanoma cells,genotype: carm1-/-	RNA-Seq	transcriptomic	Mus musculus	0.0	False	False	False	True	False	False	False	False	False
471295	GSM4300778	GSE144917	B16-F10 cells, RNA-seq carm1-/- rep2	B16-F10 cells, RNA-seq carm1-/-	cell line: B16-F10,cell type: skin melanoma cells,genotype: carm1-/-	RNA-Seq	transcriptomic	Mus musculus	0.0	False	False	False	True	False	False	False	False	False
471296	GSM4300779	GSE144917	B16-F10 cells, RNA-seq carm1-/- rep3	B16-F10 cells, RNA-seq carm1-/-	cell line: B16-F10,cell type: skin melanoma cells,genotype: carm1-/-	RNA-Seq	transcriptomic	Mus musculus	0.004568165129909533	False	False	False	True	False	False	False	False	False
471297	GSM4300780	GSE144917	B16-F10 cells, RNA-seq wild-type rep1	B16-F10 cells, RNA-seq wild-type	cell line: B16-F10,cell type: skin melanoma cells,genotype: wild-type	RNA-Seq	transcriptomic	Mus musculus	0.003563412332715949	False	False	False	True	False	False	False	False	False
471298	GSM4300781	GSE144917	B16-F10 cells, RNA-seq wild-type rep2	B16-F10 cells, RNA-seq wild-type	cell line: B16-F10,cell type: skin melanoma cells,genotype: wild-type	RNA-Seq	transcriptomic	Mus musculus	0.0	False	False	False	True	False	False	False	False	False
471299	GSM4300782	GSE144917	B16-F10 cells, RNA-seq wild-type rep3	B16-F10 cells, RNA-seq wild-type	cell line: B16-F10,cell type: skin melanoma cells,genotype: wild-type	RNA-Seq	transcriptomic	Mus musculus	0.0	False	False	False	True	False	False	False	False	False
488966	GSM4395971	GSE134659,GSE134663	Skin_Epithelium_LCMVd8_RNA_1	Murine structural cells	organ: Skin,cell type: EPCAMpos,condition: LCMVd8,age: 8 to 12 weeks,strain: C57BL/6J	RNA-Seq	transcriptomic	Mus musculus	0.03568860920977739	False	False	False	True	False	False	False	False	False
488967	GSM4395972	GSE134659,GSE134663	Skin_Epithelium_LCMVd8_RNA_2	Murine structural cells	organ: Skin,cell type: EPCAMpos,condition: LCMVd8,age: 8 to 12 weeks,strain: C57BL/6J	RNA-Seq	transcriptomic	Mus musculus	0.24302494551650833	False	False	False	True	False	False	False	False	False
488968	GSM4395973	GSE134659,GSE134663	Skin_Epithelium_LCMVd8_RNA_3	Murine structural cells	organ: Skin,cell type: EPCAMpos,condition: LCMVd8,age: 8 to 12 weeks,strain: C57BL/6J	RNA-Seq	transcriptomic	Mus musculus	0.0849577130049973	False	False	False	True	False	False	False	False	False
488969	GSM4395974	GSE134659,GSE134663	Skin_Epithelium_SteadyState_RNA_1	Murine structural cells	organ: Skin,cell type: EPCAMpos,condition: steady_state,age: 8 to 12 weeks,strain: C57BL/6J	RNA-Seq	transcriptomic	Mus musculus	0.1199155023173307	False	False	False	True	False	False	False	False	False
488970	GSM4395975	GSE134659,GSE134663	Skin_Epithelium_SteadyState_RNA_2	Murine structural cells	organ: Skin,cell type: EPCAMpos,condition: steady_state,age: 8 to 12 weeks,strain: C57BL/6J	RNA-Seq	transcriptomic	Mus musculus	0.1251452125974467	False	False	False	True	False	False	False	False	False
488971	GSM4395976	GSE134659,GSE134663	Skin_Epithelium_SteadyState_RNA_3	Murine structural cells	organ: Skin,cell type: EPCAMpos,condition: steady_state,age: 8 to 12 weeks,strain: C57BL/6J	RNA-Seq	transcriptomic	Mus musculus	0.06343238342322931	False	False	False	True	False	False	False	False	False
488972	GSM4395977	GSE134659,GSE134663	Skin_Endothelium_LCMVd8_RNA_3	Murine structural cells	organ: Skin,cell type: GP38negCD31pos,condition: LCMVd8,age: 8 to 12 weeks,strain: C57BL/6J	RNA-Seq	transcriptomic	Mus musculus	0.3336377957074886	False	False	False	True	False	False	False	False	False
488973	GSM4395978	GSE134659,GSE134663	Skin_Endothelium_LCMVd8_RNA_2	Murine structural cells	organ: Skin,cell type: GP38negCD31pos,condition: LCMVd8,age: 8 to 12 weeks,strain: C57BL/6J	RNA-Seq	transcriptomic	Mus musculus	0.4758301858759196	False	False	False	True	False	False	False	False	False
488974	GSM4395979	GSE134659,GSE134663	Skin_Endothelium_LCMVd8_RNA_1	Murine structural cells	organ: Skin,cell type: GP38negCD31pos,condition: LCMVd8,age: 8 to 12 weeks,strain: C57BL/6J	RNA-Seq	transcriptomic	Mus musculus	0.33074551321972645	False	False	False	True	False	False	False	False	False
488976	GSM4395981	GSE134659,GSE134663	Skin_Endothelium_SteadyState_RNA_1	Murine structural cells	organ: Skin,cell type: GP38negCD31pos,condition: steady_state,age: 8 to 12 weeks,strain: C57BL/6J	RNA-Seq	transcriptomic	Mus musculus	0.025977704551472438	False	False	False	True	False	False	False	False	False
488977	GSM4395982	GSE134659,GSE134663	Skin_Endothelium_SteadyState_RNA_2	Murine structural cells	organ: Skin,cell type: GP38negCD31pos,condition: steady_state,age: 8 to 12 weeks,strain: C57BL/6J	RNA-Seq	transcriptomic	Mus musculus	0.3972588210307931	False	False	False	True	False	False	False	False	False
488978	GSM4395983	GSE134659,GSE134663	Skin_Fibroblasts_LCMVd8_RNA_2	Murine structural cells	organ: Skin,cell type: GP38posCD31neg,condition: LCMVd8,age: 8 to 12 weeks,strain: C57BL/6J	RNA-Seq	transcriptomic	Mus musculus	0.22877929674912656	False	False	False	True	False	False	False	False	False
488979	GSM4395984	GSE134659,GSE134663	Skin_Fibroblasts_LCMVd8_RNA_3	Murine structural cells	organ: Skin,cell type: GP38posCD31neg,condition: LCMVd8,age: 8 to 12 weeks,strain: C57BL/6J	RNA-Seq	transcriptomic	Mus musculus	0.0534483092208971	False	False	False	True	False	False	False	False	False
488980	GSM4395985	GSE134659,GSE134663	Skin_Fibroblasts_LCMVd8_RNA_1	Murine structural cells	organ: Skin,cell type: GP38posCD31neg,condition: LCMVd8,age: 8 to 12 weeks,strain: C57BL/6J	RNA-Seq	transcriptomic	Mus musculus	0.027370782194670738	False	False	False	True	False	False	False	False	False
488981	GSM4395986	GSE134659,GSE134663	Skin_Fibroblasts_SteadyState_RNA_1	Murine structural cells	organ: Skin,cell type: GP38posCD31neg,condition: steady_state,age: 8 to 12 weeks,strain: C57BL/6J	RNA-Seq	transcriptomic	Mus musculus	0.10955088393640167	False	False	False	True	False	False	False	False	False
488982	GSM4395987	GSE134659,GSE134663	Skin_Fibroblasts_SteadyState_RNA_2	Murine structural cells	organ: Skin,cell type: GP38posCD31neg,condition: steady_state,age: 8 to 12 weeks,strain: C57BL/6J	RNA-Seq	transcriptomic	Mus musculus	0.06230051063856661	False	False	False	True	False	False	False	False	False
488983	GSM4395988	GSE134659,GSE134663	Skin_Fibroblasts_SteadyState_RNA_3	Murine structural cells	organ: Skin,cell type: GP38posCD31neg,condition: steady_state,age: 8 to 12 weeks,strain: C57BL/6J	RNA-Seq	transcriptomic	Mus musculus	0.05844189582385981	False	False	False	True	False	False	False	False	False
491007	GSM4412683	GSE147031	WT1_E11_P3	TPC single cell	strain: C57BL/6,cell type: skin tumor,mouse id: WT1,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.45844719714556453	False	False	False	True	False	False	False	False	False
491051	GSM4412727	GSE147031	WT2_B1_P4	TPC single cell	strain: C57BL/6,cell type: skin tumor,mouse id: WT2,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.4432308699585603	False	False	False	True	False	False	False	False	False
491114	GSM4412790	GSE147031	WT2_G6_P4	TPC single cell	strain: C57BL/6,cell type: skin tumor,mouse id: WT2,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.4900729647408375	False	False	False	True	False	False	False	False	False
491126	GSM4412802	GSE147031	WT2_H9_P4	TPC single cell	strain: C57BL/6,cell type: skin tumor,mouse id: WT2,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.45158020475632077	False	False	False	True	False	False	False	False	False
493100	GSM4423588	GSE147295,GSE147299	qMcSC_NI_Rep1	Mouse back skin	cell stage: Quiescent melanocyte stem cells,Sex: Male,age: P60,hair cycle stage: 2nd telogen,strain: Dct-eGFP+ (CD1/C57Bl6J mix),sorting strategy: Dct-eGFP+, integrin Î±6medium-low, dump (CD31, CD45, CD140a)-, Sca1-, and CD34-	RNA-Seq	transcriptomic	Mus musculus	0.012370421904420737	False	False	False	True	False	False	False	False	False
