gene_id	gene_symbol	accession	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	significant_padj05_abs_lfc1	direction
ENSMUSG00000069893	9930111J21Rik1	OSD-173	191.134952657277	0.0194654095860461	0.38075556970434	0.0511231118724308	0.959227419459561	0.993574350930915	FALSE	up
ENSMUSG00000044279	Crb3	OSD-173	268.184136281212	-0.230961404859963	0.311227112931834	-0.742099242846329	0.458027208551548	0.869998175936038	FALSE	down
ENSMUSG00000024589	Nedd4l	OSD-173	1860.30670967614	-0.0782576669927874	0.293383250173237	-0.266742109328252	0.789667729625753	0.968987045554752	FALSE	down
ENSMUSG00000029406	Pitpnm2	OSD-173	555.117878955909	0.109275084526839	0.320583501663848	0.340863094824575	0.733206648816263	0.959844177476562	FALSE	up
ENSMUSG00000039783	Kmo	OSD-173	10422.8372992505	0.212793031602352	0.260812438781917	0.815885287512239	0.41456574756419	0.849118118604093	FALSE	up
ENSMUSG00000047854	Stx19	OSD-173	12.3434940018215	-0.240172909545944	0.793849160884249	-0.302542247797328	0.762238732329753	NA	FALSE	down
ENSMUSG00000012535	Tnpo3	OSD-173	1446.70781013829	0.223753173911456	0.266397554004145	0.839922028368077	0.40095210568142	0.840930620065763	FALSE	up
ENSMUSG00000002996	Hbp1	OSD-173	3007.28504300038	0.13319147588638	0.260204758726174	0.511871791040318	0.60874074187587	0.926279178748141	FALSE	up
ENSMUSG00000021939	Ctsb	OSD-173	16599.2566884269	-0.169894278736896	0.272574747932422	-0.623294270748136	0.533091162035695	0.90225246260093	FALSE	down
ENSMUSG00000021714	Cenpk	OSD-173	17.3815024785989	-0.112045705757983	0.722634002285535	-0.155051804099457	0.876780477328988	NA	FALSE	down
