gene_id	location	flight_probability	mean_absolute_shap	sum_signed_shap
ENSMUSG00000050174	FLT	0.99991333	0.39369884	9.351882
ENSMUSG00000097462	FLT	0.9999882	0.39369437	11.34546
ENSMUSG00000063844	FLT	0.9999821	0.39367592	10.929693
ENSMUSG00000085936	GC	9.973217e-06	0.3936552	-11.517318
ENSMUSG00000028217	FLT	0.9999461	0.39365005	9.826393
ENSMUSG00000067064	GC	8.901567e-06	0.39364716	-11.630993
ENSMUSG00000026321	FLT	0.99997735	0.39364165	10.693636
ENSMUSG00000043119	GC	3.676505e-05	0.3936416	-10.21265
ENSMUSG00000043017	GC	8.5959055e-06	0.3936404	-11.665934
ENSMUSG00000029553	GC	2.7574793e-05	0.3936362	-10.500305
ENSMUSG00000046431	GC	0.00012260127	0.39363545	-9.00817
ENSMUSG00000025537	GC	6.7886062e-06	0.39363298	-11.901979
ENSMUSG00000099917	FLT	0.9999924	0.39362538	11.778229
ENSMUSG00000032487	FLT	0.9965228	0.39362362	5.656321
ENSMUSG00000034613	GC	2.3418213e-05	0.39362296	-10.663693
ENSMUSG00000029371	GC	2.4710903e-06	0.3936183	-12.912578
ENSMUSG00000005986	GC	5.906385e-06	0.39361688	-12.041197
ENSMUSG00000025779	GC	9.733272e-05	0.39361286	-9.238991
ENSMUSG00000036855	GC	4.075644e-06	0.39360625	-12.412204
ENSMUSG00000086496	FLT	0.9999913	0.39360207	11.649096
ENSMUSG00000060950	FLT	0.99990165	0.39359915	9.22569
ENSMUSG00000020886	GC	7.383013e-06	0.39359808	-11.818045
ENSMUSG00000035211	GC	1.4873759e-05	0.39359605	-11.117613
ENSMUSG00000042684	GC	7.348629e-05	0.39357725	-9.520054
ENSMUSG00000109890	FLT	0.9999962	0.3935769	12.477956
ENSMUSG00000009350	FLT	0.99999094	0.39357576	11.604898
ENSMUSG00000066000	GC	3.3936027e-05	0.39356118	-10.292719
ENSMUSG00000086807	GC	1.567594e-05	0.39355966	-11.065089
ENSMUSG00000021872	GC	0.00013781316	0.39355645	-8.891192
ENSMUSG00000113769	FLT	0.9999931	0.39355293	11.882492
ENSMUSG00000007908	FLT	0.99995387	0.3935506	9.982194
ENSMUSG00000033368	FLT	0.9998178	0.39353833	8.608181
ENSMUSG00000096630	GC	5.4022235e-06	0.39353028	-12.130414
ENSMUSG00000038751	GC	1.52287985e-05	0.39352745	-11.09403
ENSMUSG00000020490	FLT	0.99999154	0.3935156	11.677398
ENSMUSG00000099207	GC	9.695015e-05	0.39350688	-9.242941
ENSMUSG00000052417	GC	3.7249515e-06	0.393494	-12.502181
ENSMUSG00000101391	FLT	0.99996126	0.39349154	10.158337
ENSMUSG00000034258	FLT	0.9886761	0.39348704	4.467735
ENSMUSG00000057719	GC	1.9202978e-05	0.39347973	-10.862145
ENSMUSG00000047343	FLT	0.99998045	0.39347285	10.842451
ENSMUSG00000075304	GC	5.6241686e-05	0.39346614	-9.787519
ENSMUSG00000002486	GC	4.5934514e-05	0.39346495	-9.989968
ENSMUSG00000027676	FLT	0.99999225	0.39346334	11.759543
ENSMUSG00000031994	GC	3.5927e-06	0.39346078	-12.538324
ENSMUSG00000029279	GC	2.8186138e-05	0.39345565	-10.478371
ENSMUSG00000022367	GC	9.163719e-06	0.39344952	-11.601969
ENSMUSG00000019301	GC	1.9153249e-05	0.39344198	-10.864733
ENSMUSG00000086379	GC	9.167906e-06	0.39342442	-11.601521
ENSMUSG00000106799	GC	8.359714e-05	0.39342356	-9.391137
ENSMUSG00000031169	GC	9.792201e-05	0.3934154	-9.232965
ENSMUSG00000075200	FLT	0.999959	0.3934142	10.10046
ENSMUSG00000094910	GC	2.5545653e-05	0.39341176	-10.576739
ENSMUSG00000021196	GC	5.7007477e-05	0.3934108	-9.77399
ENSMUSG00000074852	GC	1.2881094e-05	0.39340642	-11.261457
ENSMUSG00000036834	FLT	0.9994524	0.39340204	7.5077624
ENSMUSG00000118134	FLT	0.99997854	0.39340088	10.746084
ENSMUSG00000046130	GC	2.8329392e-05	0.3934008	-10.473299
ENSMUSG00000042115	GC	9.979068e-06	0.39339852	-11.516733
ENSMUSG00000024736	GC	3.1278923e-05	0.39339846	-10.374257
ENSMUSG00000054753	FLT	0.9999926	0.39339733	11.817224
ENSMUSG00000067524	FLT	0.99996316	0.3933894	10.2083
ENSMUSG00000030621	FLT	0.99883145	0.39338845	6.7491293
ENSMUSG00000099370	GC	5.0780386e-06	0.39338705	-12.192308
ENSMUSG00000102543	GC	4.853667e-06	0.39337465	-12.237494
ENSMUSG00000092178	FLT	0.99981755	0.39336646	8.606976
ENSMUSG00000025395	GC	5.9498452e-05	0.39336616	-9.731216
ENSMUSG00000041361	FLT	0.99994326	0.3933595	9.775769
ENSMUSG00000061298	FLT	0.9999896	0.3933488	11.474993
ENSMUSG00000031740	GC	2.9274104e-05	0.3933413	-10.440496
ENSMUSG00000117011	GC	2.6774023e-06	0.39333832	-12.832382
ENSMUSG00000085779	FLT	0.9999864	0.3933374	11.207132
ENSMUSG00000043605	GC	5.621833e-06	0.393334	-12.090568
ENSMUSG00000026253	FLT	0.99998724	0.393331	11.264946
ENSMUSG00000046916	GC	2.8582577e-05	0.39332616	-10.464406
ENSMUSG00000078179	GC	1.1050888e-05	0.39332548	-11.414704
ENSMUSG00000070465	GC	0.00012890076	0.39332488	-8.958069
ENSMUSG00000054626	GC	1.7650667e-05	0.39331883	-10.9464445
ENSMUSG00000047592	GC	1.3786594e-05	0.3933157	-11.193526
ENSMUSG00000027485	GC	1.3085088e-05	0.3933155	-11.245746
ENSMUSG00000112639	GC	0.00022587784	0.39330444	-8.396996
ENSMUSG00000061388	FLT	0.99998486	0.39330214	11.098814
ENSMUSG00000022208	GC	5.6396398e-06	0.39327785	-12.087412
ENSMUSG00000070034	GC	1.663309e-05	0.3932762	-11.005823
ENSMUSG00000030004	FLT	0.99810284	0.39327222	6.263747
ENSMUSG00000032020	GC	2.9397197e-05	0.39326862	-10.436309
ENSMUSG00000097365	GC	6.312094e-05	0.39326695	-9.6721115
ENSMUSG00000031458	GC	0.00048237244	0.39326602	-7.6380186
ENSMUSG00000002489	GC	9.705153e-05	0.39326453	-9.241885
ENSMUSG00000029088	GC	7.270963e-06	0.39325395	-11.833342
ENSMUSG00000029832	FLT	0.9999794	0.3932536	10.788506
ENSMUSG00000055775	GC	3.2718622e-06	0.3932434	-12.631869
ENSMUSG00000087226	FLT	0.9999337	0.39324132	9.619349
ENSMUSG00000050121	FLT	0.9999788	0.3932399	10.757645
ENSMUSG00000034063	GC	1.32457935e-05	0.39323428	-11.233533
ENSMUSG00000003882	GC	8.773655e-06	0.39323273	-11.645466
ENSMUSG00000024910	GC	6.101962e-06	0.39322072	-12.008616
ENSMUSG00000070720	FLT	0.99999726	0.39321476	12.79793
ENSMUSG00000049109	GC	2.207155e-05	0.39321426	-10.722918
ENSMUSG00000019214	GC	2.3398794e-05	0.39321396	-10.664527
ENSMUSG00000038721	FLT	0.99994326	0.3932113	9.774475
ENSMUSG00000032845	GC	3.1776115e-05	0.39320365	-10.358478
ENSMUSG00000035653	GC	1.6838736e-05	0.39320287	-10.993538
ENSMUSG00000030827	FLT	0.9995296	0.39320204	7.6598396
ENSMUSG00000111517	GC	3.9210236e-06	0.39318958	-12.450872
ENSMUSG00000020872	GC	0.00011775189	0.39318547	-9.048539
ENSMUSG00000030209	GC	3.1572377e-05	0.39318365	-10.364914
ENSMUSG00000030981	FLT	0.999972	0.39318296	10.479323
ENSMUSG00000036526	GC	6.4366986e-06	0.39318255	-11.9552145
ENSMUSG00000100252	GC	1.0160604e-05	0.3931822	-11.49871
ENSMUSG00000042182	GC	2.4061019e-05	0.39315316	-10.636614
ENSMUSG00000040003	GC	3.6352264e-06	0.3931479	-12.526557
ENSMUSG00000049526	GC	2.9820967e-05	0.3931458	-10.4219885
ENSMUSG00000043541	GC	4.448119e-06	0.3931429	-12.324745
ENSMUSG00000117959	GC	1.7881048e-05	0.3931406	-10.933474
ENSMUSG00000078700	FLT	0.9999925	0.3931348	11.794088
ENSMUSG00000025602	GC	3.4165343e-05	0.39313415	-10.285982
ENSMUSG00000097171	FLT	0.9999851	0.3931299	11.116175
ENSMUSG00000028463	FLT	0.99991834	0.39312327	9.41091
ENSMUSG00000041607	GC	8.257519e-06	0.3931165	-11.706097
ENSMUSG00000054083	FLT	0.9999939	0.39309815	12.00576
ENSMUSG00000039081	GC	1.748064e-05	0.39308897	-10.95612
ENSMUSG00000062186	GC	4.2547804e-06	0.3930858	-12.369189
ENSMUSG00000001300	GC	0.00013478388	0.39307043	-8.913415
ENSMUSG00000090219	FLT	0.9999957	0.39306813	12.348519
ENSMUSG00000054938	FLT	0.9999372	0.39306518	9.672708
ENSMUSG00000075139	GC	1.2446071e-05	0.3930461	-11.295813
ENSMUSG00000091151	GC	4.0980863e-06	0.3930396	-12.406705
ENSMUSG00000095730	GC	7.937524e-06	0.39303875	-11.745623
ENSMUSG00000049336	FLT	0.9999664	0.39302477	10.299204
ENSMUSG00000050150	GC	8.110078e-06	0.39302462	-11.724119
ENSMUSG00000054083	GC	1.2105271e-05	0.3930179	-11.323573
ENSMUSG00000027530	GC	9.555514e-05	0.39301544	-9.25744
ENSMUSG00000002458	GC	2.7918537e-05	0.3930131	-10.487908
ENSMUSG00000030543	GC	1.0161233e-05	0.3930111	-11.498643
ENSMUSG00000035713	GC	7.746239e-06	0.39299992	-11.770017
ENSMUSG00000056258	GC	8.442986e-06	0.3929972	-11.683891
ENSMUSG00000053687	FLT	0.99994934	0.3929938	9.888464
ENSMUSG00000046768	FLT	0.99995494	0.39299053	10.00603
ENSMUSG00000094119	FLT	0.9999044	0.39299044	9.252948
ENSMUSG00000009588	FLT	0.99994147	0.39298356	9.743244
ENSMUSG00000093413	GC	4.6844902e-06	0.39297995	-12.272969
ENSMUSG00000004661	GC	0.00022805374	0.3929733	-8.387413
ENSMUSG00000020926	GC	2.2987888e-05	0.39296147	-10.682238
ENSMUSG00000056359	FLT	0.99996865	0.39295736	10.369544
ENSMUSG00000038740	FLT	0.9999918	0.39295512	11.711808
ENSMUSG00000039985	FLT	0.99994624	0.39295503	9.829224
ENSMUSG00000085622	FLT	0.9999924	0.39295462	11.789447
ENSMUSG00000070995	GC	4.9848033e-05	0.392954	-9.908203
ENSMUSG00000095098	GC	7.878377e-05	0.39295253	-9.450444
ENSMUSG00000085081	GC	2.596711e-05	0.3929449	-10.5603695
ENSMUSG00000033491	GC	1.3855701e-05	0.39294264	-11.188518
ENSMUSG00000032020	FLT	0.999985	0.39293364	11.102508
ENSMUSG00000039545	GC	3.453037e-05	0.39293167	-10.275359
ENSMUSG00000049362	FLT	0.99997556	0.39291364	10.619596
ENSMUSG00000062310	FLT	0.99999464	0.3929115	12.132799
ENSMUSG00000066240	GC	1.1229164e-05	0.3929104	-11.398703
ENSMUSG00000074874	GC	3.462002e-05	0.3928926	-10.272761
ENSMUSG00000086006	GC	2.5563675e-06	0.3928916	-12.878642
ENSMUSG00000115008	FLT	0.9999565	0.39288512	10.041062
ENSMUSG00000031880	FLT	0.99999297	0.39288124	11.859565
ENSMUSG00000027239	GC	0.00037502096	0.39287987	-7.889867
ENSMUSG00000039021	FLT	0.99994326	0.39287788	9.775291
ENSMUSG00000014198	FLT	0.99999356	0.39286798	11.959685
ENSMUSG00000022376	FLT	0.9999474	0.39286658	9.8522625
ENSMUSG00000048031	FLT	0.99985003	0.3928608	8.803433
ENSMUSG00000045479	FLT	0.99984574	0.39286023	8.77522
ENSMUSG00000090260	FLT	0.9999914	0.3928561	11.66395
ENSMUSG00000026173	FLT	0.9999809	0.39284992	10.863371
ENSMUSG00000027300	GC	0.0010505535	0.3928453	-6.8590946
ENSMUSG00000044176	FLT	0.99999356	0.3928422	11.960845
ENSMUSG00000087259	FLT	0.9999629	0.39283937	10.199355
ENSMUSG00000074805	GC	1.3599325e-05	0.392832	-11.207201
ENSMUSG00000024660	GC	4.5836976e-05	0.3928182	-9.992091
ENSMUSG00000043948	FLT	0.99998987	0.39281517	11.496643
ENSMUSG00000097006	FLT	0.999879	0.39281347	9.017687
ENSMUSG00000065578	FLT	0.9999279	0.39280757	9.536159
ENSMUSG00000046056	GC	2.383256e-06	0.3928045	-12.948758
ENSMUSG00000096773	GC	4.499883e-05	0.39280125	-10.010543
ENSMUSG00000030659	FLT	0.9999398	0.39279836	9.715636
ENSMUSG00000092397	FLT	0.99998736	0.39279643	11.27366
ENSMUSG00000036123	FLT	0.99687886	0.39279494	5.7647414
ENSMUSG00000076217	GC	9.234809e-05	0.39279348	-9.291572
ENSMUSG00000053046	GC	2.652515e-05	0.3927819	-10.539111
ENSMUSG00000024617	GC	8.0098935e-06	0.3927814	-11.736541
ENSMUSG00000038537	FLT	0.9999784	0.39277822	10.740565
ENSMUSG00000095932	GC	1.0914781e-05	0.39277717	-11.427103
ENSMUSG00000055633	GC	0.0016117356	0.39276713	-6.430541
ENSMUSG00000074758	GC	2.1345177e-05	0.39276338	-10.756383
ENSMUSG00000044629	GC	0.000101030564	0.39275688	-9.201702
ENSMUSG00000032322	GC	9.599874e-06	0.39275378	-11.555472
ENSMUSG00000002058	FLT	0.99996614	0.3927503	10.290869
ENSMUSG00000111232	FLT	0.99997914	0.3927502	10.77585
ENSMUSG00000027500	FLT	0.9999554	0.39274663	10.017382
ENSMUSG00000020973	GC	0.0001429482	0.39273244	-8.854599
ENSMUSG00000039903	FLT	0.9999559	0.3927248	10.028266
ENSMUSG00000033268	FLT	0.99999726	0.39271384	12.813362
ENSMUSG00000061718	GC	0.0062120776	0.39270768	-5.076736
ENSMUSG00000030317	GC	2.26588e-05	0.39270586	-10.696661
ENSMUSG00000089694	FLT	0.9882224	0.39270535	4.428
ENSMUSG00000070816	FLT	0.99997807	0.39270306	10.726977
ENSMUSG00000070063	FLT	0.999997	0.3927022	12.741625
ENSMUSG00000038751	FLT	0.9999738	0.39270014	10.546258
ENSMUSG00000029814	GC	1.9608064e-05	0.39269212	-10.841282
ENSMUSG00000086607	GC	5.4325446e-06	0.3926906	-12.124824
ENSMUSG00000025955	GC	2.226368e-06	0.39268604	-13.016857
ENSMUSG00000087221	GC	2.5892186e-05	0.39268476	-10.563263
ENSMUSG00000067971	FLT	0.9999776	0.39267915	10.702883
ENSMUSG00000106943	GC	1.7809214e-05	0.39267558	-10.937495
ENSMUSG00000095928	GC	2.3083736e-05	0.39267555	-10.678086
ENSMUSG00000042501	GC	4.240679e-06	0.39266604	-12.372505
ENSMUSG00000027827	GC	3.2073583e-06	0.3926643	-12.651782
ENSMUSG00000037890	FLT	0.9999571	0.39265794	10.054153
ENSMUSG00000098284	FLT	0.99999416	0.392655	12.053888
ENSMUSG00000087365	GC	4.0168566e-06	0.39264768	-12.426731
ENSMUSG00000036768	GC	9.214265e-06	0.3926443	-11.596471
ENSMUSG00000047798	GC	1.39778e-05	0.39264408	-11.179746
ENSMUSG00000043119	FLT	0.999961	0.39264035	10.14978
ENSMUSG00000022833	GC	1.1924795e-05	0.39262837	-11.338599
ENSMUSG00000029094	FLT	0.99995303	0.3926256	9.963234
ENSMUSG00000082316	GC	2.266831e-05	0.39261773	-10.696243
ENSMUSG00000001622	GC	7.702593e-06	0.39261582	-11.775668
ENSMUSG00000050447	GC	0.00019570343	0.39261478	-8.540432
ENSMUSG00000069299	GC	4.7180624e-06	0.39261147	-12.265836
ENSMUSG00000118298	GC	3.2995824e-05	0.3926089	-10.320817
ENSMUSG00000049723	FLT	0.9999927	0.39260772	11.825861
ENSMUSG00000045812	FLT	0.9999875	0.3926035	11.291215
ENSMUSG00000095957	GC	2.0571213e-05	0.39259166	-10.793314
ENSMUSG00000114279	GC	6.2567975e-05	0.39259112	-9.680914
ENSMUSG00000043456	FLT	0.99993837	0.39258695	9.693285
ENSMUSG00000073925	GC	9.466224e-06	0.39257848	-11.569499
ENSMUSG00000025212	GC	1.659907e-05	0.3925762	-11.007864
ENSMUSG00000085022	GC	5.586916e-06	0.39256966	-12.096798
ENSMUSG00000043631	GC	3.9440242e-06	0.39256915	-12.445031
ENSMUSG00000114136	FLT	0.9999287	0.392561	9.547902
ENSMUSG00000074250	GC	1.2074487e-05	0.3925604	-11.326122
ENSMUSG00000001622	FLT	0.9999672	0.39255443	10.325394
ENSMUSG00000089798	GC	2.5387487e-06	0.39254358	-12.885554
ENSMUSG00000036095	GC	3.7272624e-05	0.3925406	-10.1989355
ENSMUSG00000003153	GC	2.076199e-05	0.39253253	-10.78409
ENSMUSG00000041468	GC	4.0727733e-05	0.39253196	-10.110285
ENSMUSG00000069911	FLT	0.99999845	0.39252234	13.37827
ENSMUSG00000045551	GC	9.669385e-05	0.39250436	-9.245587
ENSMUSG00000065434	FLT	0.9999577	0.3925038	10.069363
ENSMUSG00000047658	GC	2.3829855e-06	0.39250296	-12.948873
ENSMUSG00000044542	FLT	0.9999819	0.3924989	10.916571
ENSMUSG00000104117	GC	5.4192e-06	0.39249882	-12.127276
ENSMUSG00000050876	GC	5.5691166e-06	0.39249417	-12.099988
ENSMUSG00000061393	GC	4.5102406e-05	0.39248806	-10.00825
ENSMUSG00000094002	GC	2.6596197e-05	0.3924877	-10.536438
ENSMUSG00000040631	GC	2.0949707e-05	0.3924867	-10.775087
ENSMUSG00000050578	FLT	0.99998856	0.39247918	11.373866
ENSMUSG00000097318	GC	2.926682e-05	0.39247298	-10.44075
ENSMUSG00000045275	FLT	0.9999888	0.39246792	11.393842
ENSMUSG00000031991	GC	1.6118354e-05	0.39245164	-11.037257
ENSMUSG00000023911	GC	4.4474302e-05	0.39244345	-10.022277
ENSMUSG00000052613	GC	1.5206666e-05	0.39244246	-11.095487
ENSMUSG00000062542	GC	1.0051227e-05	0.39243603	-11.50953
ENSMUSG00000078157	FLT	0.9999522	0.3924276	9.947211
ENSMUSG00000107573	GC	9.342201e-06	0.39242038	-11.5826845
ENSMUSG00000091631	FLT	0.99999356	0.39240238	11.960792
ENSMUSG00000066892	GC	8.287379e-06	0.39239663	-11.702491
ENSMUSG00000002732	GC	4.9015613e-05	0.39239046	-9.92504
ENSMUSG00000043456	GC	1.7875287e-05	0.3923866	-10.933796
ENSMUSG00000022610	FLT	0.99999225	0.3923779	11.767429
ENSMUSG00000063386	FLT	0.9999944	0.3923597	12.082592
ENSMUSG00000070420	FLT	0.99998987	0.3923579	11.495848
ENSMUSG00000027419	GC	8.449736e-06	0.39235678	-11.68309
ENSMUSG00000037762	GC	8.301754e-05	0.39234602	-9.398094
ENSMUSG00000024957	FLT	0.99999213	0.39234343	11.750545
ENSMUSG00000072419	FLT	0.99998724	0.39234224	11.267442
ENSMUSG00000040125	GC	1.674282e-05	0.39234173	-10.999242
ENSMUSG00000052496	GC	1.1273392e-05	0.39232966	-11.394778
ENSMUSG00000000739	FLT	0.99834096	0.39232844	6.398188
ENSMUSG00000086969	GC	2.1647775e-05	0.3923277	-10.742304
ENSMUSG00000029530	GC	1.4239706e-06	0.39232352	-13.463785
ENSMUSG00000058975	GC	1.6973441e-05	0.3923231	-10.985571
ENSMUSG00000049028	GC	1.1218653e-05	0.39232174	-11.399643
ENSMUSG00000058402	FLT	0.9997967	0.39231881	8.498708
ENSMUSG00000029410	GC	9.649401e-06	0.3923178	-11.5503235
ENSMUSG00000069920	GC	2.2944281e-05	0.39231235	-10.684134
ENSMUSG00000051735	GC	4.7940026e-05	0.39231226	-9.947229
ENSMUSG00000096714	GC	8.480918e-07	0.39231184	-13.981997
ENSMUSG00000050064	GC	5.627857e-06	0.39230165	-12.089499
ENSMUSG00000093269	GC	4.110459e-06	0.3923015	-12.403694
ENSMUSG00000007035	GC	2.3315353e-05	0.39230025	-10.668096
ENSMUSG00000030209	FLT	0.9999794	0.39229932	10.787146
ENSMUSG00000043939	GC	1.3900023e-05	0.3922949	-11.185329
ENSMUSG00000057286	GC	3.6196117e-05	0.39229307	-10.228237
ENSMUSG00000030086	FLT	0.99999344	0.3922921	11.938368
ENSMUSG00000042849	FLT	0.9999826	0.3922869	10.960439
ENSMUSG00000027797	FLT	0.99998975	0.3922866	11.488859
ENSMUSG00000106306	GC	1.0792016e-05	0.39228192	-11.438411
ENSMUSG00000021575	GC	5.5617766e-06	0.39227417	-12.101313
ENSMUSG00000093755	GC	5.584306e-06	0.3922629	-12.097264
ENSMUSG00000050128	GC	5.3105077e-06	0.39226186	-12.147534
ENSMUSG00000021198	GC	0.00019152406	0.39226046	-8.562023
ENSMUSG00000014303	GC	2.3259057e-05	0.39225224	-10.670511
ENSMUSG00000024273	GC	0.014648871	0.3922511	-4.210349
ENSMUSG00000079110	GC	0.006402805	0.39225045	-5.0463033
ENSMUSG00000025170	GC	1.5137433e-05	0.39224637	-11.10004
ENSMUSG00000026959	GC	8.7058515e-06	0.39224193	-11.653226
ENSMUSG00000075115	GC	6.0214015e-06	0.39223975	-12.021907
ENSMUSG00000025723	GC	3.4038385e-05	0.39223954	-10.289706
ENSMUSG00000053164	GC	1.2341127e-05	0.39223817	-11.304287
ENSMUSG00000039911	GC	4.189376e-05	0.39223498	-10.082052
ENSMUSG00000050549	GC	4.953036e-05	0.3922345	-9.914596
ENSMUSG00000024462	GC	5.4061897e-05	0.3922297	-9.827044
ENSMUSG00000024107	FLT	0.9999944	0.39222398	12.080565
ENSMUSG00000039851	FLT	0.9999957	0.39221558	12.3533535
ENSMUSG00000025938	GC	1.6776961e-05	0.3922103	-10.997202
ENSMUSG00000019146	GC	6.872645e-06	0.39220768	-11.889677
ENSMUSG00000097715	FLT	0.9999802	0.39220622	10.829591
ENSMUSG00000061650	FLT	0.99971	0.39220446	8.143937
ENSMUSG00000055833	FLT	0.99997234	0.3921943	10.492902
ENSMUSG00000087125	GC	5.1453108e-06	0.3921909	-12.179139
ENSMUSG00000071065	GC	3.631284e-05	0.39218986	-10.225023
ENSMUSG00000049123	GC	8.779503e-05	0.39218545	-9.342141
ENSMUSG00000085958	GC	1.6404716e-05	0.39218503	-11.019649
ENSMUSG00000113189	GC	6.0332422e-06	0.39217523	-12.019945
ENSMUSG00000094921	FLT	0.9999963	0.3921737	12.496875
ENSMUSG00000098176	GC	8.771871e-05	0.3921678	-9.343006
ENSMUSG00000097532	FLT	0.9999925	0.39216733	11.791329
ENSMUSG00000073680	FLT	0.99999094	0.39215845	11.610129
ENSMUSG00000040111	FLT	0.99997365	0.39215428	10.54451
ENSMUSG00000011589	GC	1.6542446e-05	0.39215297	-11.0112915
ENSMUSG00000047911	FLT	0.99866104	0.39214867	6.612855
ENSMUSG00000100364	GC	1.5542859e-05	0.3921467	-11.073614
ENSMUSG00000061387	FLT	0.9999349	0.3921402	9.637611
ENSMUSG00000027456	FLT	0.99999523	0.3921316	12.241283
ENSMUSG00000048038	GC	1.1940203e-05	0.3921255	-11.3373165
ENSMUSG00000118038	GC	6.231956e-06	0.39212504	-11.987542
ENSMUSG00000031373	FLT	0.998909	0.39212167	6.8178053
ENSMUSG00000116665	FLT	0.9999914	0.3921129	11.663789
ENSMUSG00000073144	GC	3.5453457e-05	0.39208683	-10.248974
ENSMUSG00000050796	GC	0.00010246739	0.39207783	-9.187586
ENSMUSG00000115324	GC	2.0035906e-05	0.3920728	-10.819688
ENSMUSG00000033544	FLT	0.99999535	0.3920693	12.285444
ENSMUSG00000090925	GC	2.6395635e-06	0.392066	-12.846612
ENSMUSG00000032346	FLT	0.9999628	0.39206243	10.198692
ENSMUSG00000085162	FLT	0.9999896	0.39205524	11.474383
ENSMUSG00000026582	FLT	0.99992967	0.3920548	9.560262
ENSMUSG00000046731	GC	0.0004502072	0.3920483	-7.707062
ENSMUSG00000043740	GC	5.217196e-05	0.3920397	-9.862631
ENSMUSG00000033740	GC	9.6838985e-06	0.3920347	-11.546759
ENSMUSG00000086199	GC	6.9216608e-06	0.39203447	-11.882572
ENSMUSG00000075383	FLT	0.9999604	0.39202365	10.13482
ENSMUSG00000022070	GC	1.2736892e-05	0.39202064	-11.272717
ENSMUSG00000096167	GC	6.581169e-06	0.3920206	-11.933014
ENSMUSG00000040133	FLT	0.99987006	0.3920176	8.946726
ENSMUSG00000059482	GC	5.8139263e-05	0.39201286	-9.754325
ENSMUSG00000059201	FLT	0.9998147	0.3920099	8.591558
ENSMUSG00000022900	GC	0.00018161332	0.39200938	-8.615164
ENSMUSG00000036362	GC	6.3338186e-05	0.392009	-9.668685
ENSMUSG00000085603	FLT	0.99999607	0.39200878	12.430714
ENSMUSG00000048520	GC	3.3457488e-06	0.39200163	-12.609537
ENSMUSG00000043059	FLT	0.99998033	0.3919974	10.832004
ENSMUSG00000050921	GC	5.2310247e-06	0.39199257	-12.162622
ENSMUSG00000079450	GC	6.401341e-05	0.39199144	-9.658069
ENSMUSG00000079436	GC	1.31322295e-05	0.3919847	-11.242155
ENSMUSG00000023940	GC	3.1827734e-05	0.39198428	-10.356861
ENSMUSG00000054204	FLT	0.99941075	0.3919813	7.4343467
ENSMUSG00000049532	GC	5.9082482e-05	0.3919813	-9.738237
ENSMUSG00000046204	GC	1.2566411e-05	0.39197746	-11.286189
ENSMUSG00000023827	GC	1.5167864e-05	0.39197713	-11.09804
ENSMUSG00000061489	GC	2.7621365e-06	0.39197293	-12.801225
ENSMUSG00000091059	GC	6.0339958e-06	0.3919726	-12.019816
ENSMUSG00000001225	FLT	0.99999285	0.39196366	11.851013
ENSMUSG00000026764	FLT	0.9999714	0.3919624	10.459905
ENSMUSG00000056708	FLT	0.9999316	0.39194086	9.588508
ENSMUSG00000029361	GC	7.547881e-06	0.39194012	-11.795958
ENSMUSG00000074912	GC	0.0001312375	0.39192167	-8.940088
ENSMUSG00000027070	GC	2.2796889e-05	0.3918995	-10.690589
ENSMUSG00000031651	FLT	0.9999927	0.391895	11.830567
ENSMUSG00000021253	FLT	0.99999225	0.3918888	11.772245
ENSMUSG00000012126	GC	2.7662445e-05	0.39188853	-10.497126
ENSMUSG00000040537	GC	2.3064813e-05	0.39188737	-10.678907
ENSMUSG00000060275	GC	1.6144939e-05	0.3918827	-11.035611
ENSMUSG00000061984	GC	1.2516226e-05	0.39187905	-11.290193
ENSMUSG00000031608	GC	7.336236e-05	0.3918764	-9.521744
ENSMUSG00000034401	GC	1.3740968e-05	0.39187136	-11.196837
ENSMUSG00000062591	FLT	0.99997365	0.3918669	10.5428705
ENSMUSG00000041566	GC	0.00018722922	0.39186656	-8.584712
ENSMUSG00000031214	GC	2.5455818e-05	0.39186025	-10.5802555
ENSMUSG00000087621	FLT	0.9993849	0.39185828	7.391348
ENSMUSG00000027661	GC	4.2733085e-05	0.39185548	-10.062216
ENSMUSG00000098470	GC	0.003109854	0.39185303	-5.7717705
ENSMUSG00000050558	GC	2.4376859e-05	0.3918528	-10.623579
ENSMUSG00000031673	FLT	0.99999535	0.39185184	12.285462
ENSMUSG00000076431	GC	2.1154887e-05	0.39184952	-10.765341
ENSMUSG00000050108	GC	3.2831615e-06	0.39184782	-12.628427
ENSMUSG00000036856	GC	1.659959e-05	0.39184263	-11.007835
ENSMUSG00000046974	GC	7.944445e-06	0.3918387	-11.744757
ENSMUSG00000027994	FLT	0.99997866	0.39183286	10.751186
ENSMUSG00000027399	GC	2.6052263e-05	0.39183232	-10.557103
ENSMUSG00000072694	GC	0.00031199888	0.39181882	-8.073908
ENSMUSG00000115744	FLT	0.99998915	0.39181384	11.429553
ENSMUSG00000043795	FLT	0.9999968	0.3918102	12.651416
ENSMUSG00000023781	GC	9.343466e-06	0.3918079	-11.582548
ENSMUSG00000014813	GC	6.4859078e-06	0.39180553	-11.947591
ENSMUSG00000100666	GC	2.2578988e-05	0.3918016	-10.700191
ENSMUSG00000102099	GC	9.18717e-06	0.39179498	-11.59941
ENSMUSG00000045045	FLT	0.99999607	0.39178407	12.454653
ENSMUSG00000054510	FLT	0.9999875	0.39176846	11.289483
