_MEMBER_DESeq2_meta_sig_12filter,_MEMBER_FLT_cluster_13_muscle_contractile,_MEMBER_FLT_cluster_14_liver_secreted,_MEMBER_FLT_cluster_15_contractile_mito,_MEMBER_FLT_cluster_3_mixed_stress,_MEMBER_GC_cluster_1_DE_enriched,_LogP_DESeq2_meta_sig_12filter,_LogP_FLT_cluster_13_muscle_contractile,_LogP_FLT_cluster_14_liver_secreted,_LogP_FLT_cluster_15_contractile_mito,_LogP_FLT_cluster_3_mixed_stress,_LogP_GC_cluster_1_DE_enriched,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-2.4220878425190784,-4.4014462600734205,GO:0071600,M000011,2,0,GO Biological Processes,19,otic vesicle morphogenesis,19_GO:0032502 developmental process,-4.4014462600734205,7.241479634247715,5.963774532381366,17423,9,1604,6,0.3740648379052369,0.15242544330037505,14048|14165|14174|14179|21380|21393,Eya1|Fgf10|Fgf3|Fgf8|Tbx1|Tcap,-2.5671765073217303,0,38,1,1,-4.4014462600734205,7.241479634247715,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-3.974225862956249,GO:0071599,M000001,1,0,GO Biological Processes,19,otic vesicle development,19_GO:0032502 developmental process,-3.974225862956249,5.431109725685786,5.281427023373938,17423,14,1604,7,0.43640897755610975,0.1645867737235826,14048|14165|14174|14179|20471|21380|21393,Eya1|Fgf10|Fgf3|Fgf8|Six1|Tbx1|Tcap,-2.2027794361904762,0,38,0,0,-4.4014462600734205,7.241479634247715,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-2.7849616723645894,-3.4659801551999387,GO:0060872,M000011,2,0,GO Biological Processes,19,semicircular canal development,19_GO:0032502 developmental process,-3.4659801551999387,5.431109725685786,4.88937044875452,17423,12,1604,6,0.3740648379052369,0.15242544330037505,14048|14165|14174|15394|21380|100873094,Eya1|Fgf10|Fgf3|Hoxa1|Tbx1|Rubie,-1.7852583645113647,0,38,0,0,-4.4014462600734205,7.241479634247715,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-2.4220878425190784,-3.2194320716012808,GO:0048752,M000011,2,0,GO Biological Processes,19,semicircular canal morphogenesis,19_GO:0032502 developmental process,-3.2194320716012808,6.034566361873095,4.810561022385133,17423,9,1604,5,0.3117206982543641,0.1391882864042168,14048|14165|14174|15394|21380,Eya1|Fgf10|Fgf3|Hoxa1|Tbx1,-1.592229536639195,0,38,0,0,-4.4014462600734205,7.241479634247715,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-2.7001837350423865,GO:0030916,M000001,1,0,GO Biological Processes,19,otic vesicle formation,19_GO:0032502 developmental process,-2.7001837350423865,6.206982543640898,4.387555341105362,17423,7,1604,4,0.24937655860349128,0.12453271058327242,14165|14174|14179|21393,Fgf10|Fgf3|Fgf8|Tcap,-1.2171566721151332,0,38,0,0,-4.4014462600734205,7.241479634247715,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-2.2473648258068653,-2.531337361187105,GO:0090103,M000011,2,0,GO Biological Processes,19,cochlea morphogenesis,19_GO:0032502 developmental process,-2.531337361187105,3.103491271820449,3.5470653274240993,17423,28,1604,8,0.49875311720698257,0.17589556569285106,14048|15394|18994|20471|21380|22095|57265|329421,Eya1|Hoxa1|Pou3f4|Six1|Tbx1|Tshr|Fzd2|Myo3b,-1.0885381951214752,0,38,0,0,-4.4014462600734205,7.241479634247715,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-2.4220878425190784,-2.209372121813131,GO:0042473,M000011,2,0,GO Biological Processes,19,outer ear morphogenesis,19_GO:0032502 developmental process,-2.4220878425190784,5.523220795688698,4.015114861744061,17423,9,1402,4,0.28530670470756064,0.14244970720733605,14048|15394|21380|22773,Eya1|Hoxa1|Tbx1|Zic3,-1.0307736253127722,0,38,0,0,-4.4014462600734205,7.241479634247715,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-2.1703711774674996,GO:0055024,M000001,1,0,GO Biological Processes,19,regulation of cardiac muscle tissue development,19_GO:0032502 developmental process,-2.1703711774674996,6.517331670822943,3.9289511108450306,17423,5,1604,3,0.18703241895261846,0.10788218835628177,14174|14179|59091,Fgf3|Fgf8|Jph2,-0.883296499061328,0,38,0,0,-4.4014462600734205,7.241479634247715,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-2.1703711774674996,GO:0072513,M000001,1,0,GO Biological Processes,19,positive regulation of secondary heart field cardioblast proliferation,19_GO:0032502 developmental process,-2.1703711774674996,6.517331670822943,3.9289511108450306,17423,5,1604,3,0.18703241895261846,0.10788218835628177,14048|20471|21380,Eya1|Six1|Tbx1,-0.883296499061328,0,38,0,0,-4.4014462600734205,7.241479634247715,
0,0,1,0,0,0,0.0,0.0,-4.389337707188447,0.0,0.0,0.0,GO:0045721,M001000,1,0,GO Biological Processes,19,negative regulation of gluconeogenesis,19_GO:0048519 negative regulation of biological process,-4.389337707188447,12.534532374100717,7.348911059294732,17423,25,278,5,1.7985611510791366,0.7970748971734776,12952|16847|17840|17841|68054,Cry1|Lepr|Mup1|Mup2|Serpina12,-2.558434595186714,0,39,1,1,-4.389337707188447,12.534532374100717,
0,0,1,0,0,0,0.0,0.0,-3.5432079066216393,0.0,0.0,0.0,GO:0048512,M001000,1,0,GO Biological Processes,19,circadian behavior,19_GO:0048511 rhythmic process,-3.5432079066216393,8.469278631149134,5.791383744863946,17423,37,278,5,1.7985611510791366,0.7970748971734776,17840|17841|53376|269378|353187,Mup1|Mup2|Usp2|Ahcy|Nr1d2,-1.8405873474617471,0,39,0,0,-4.389337707188447,12.534532374100717,
0,0,1,0,0,0,0.0,0.0,-3.4397986665942213,0.0,0.0,0.0,GO:0019216,M001000,1,0,GO Biological Processes,19,regulation of lipid metabolic process,19_GO:0050789 regulation of biological process,-3.4397986665942213,2.674033573141487,4.1729745597128725,17423,375,278,16,5.755395683453237,1.396829643692159,11808|13869|17840|17841|21835|26874|27410|66117|68054|216454|217166|226564|320204|353187|384783|624219,Apoa4|Erbb4|Mup1|Mup2|Thrsp|Abcd2|Abca3|Fmc1|Serpina12|Rdh16f2|Nr1d1|Fmo4|Etfbkmt|Nr1d2|Irs2|Angptl8,-1.7673046223199242,0,39,0,0,-4.389337707188447,12.534532374100717,
0,0,1,0,0,0,0.0,0.0,-3.3812925536473033,0.0,0.0,0.0,GO:0007622,M001000,1,0,GO Biological Processes,19,rhythmic behavior,19_GO:0032501 multicellular organismal process,-3.3812925536473033,7.834082733812949,5.509986320029162,17423,40,278,5,1.7985611510791366,0.7970748971734776,17840|17841|53376|269378|353187,Mup1|Mup2|Usp2|Ahcy|Nr1d2,-1.72480064258323,0,39,0,0,-4.389337707188447,12.534532374100717,
0,0,1,0,0,0,0.0,0.0,-3.195891027171782,0.0,0.0,0.0,GO:0006111,M001000,1,0,GO Biological Processes,19,regulation of gluconeogenesis,19_GO:0050789 regulation of biological process,-3.195891027171782,5.6975147155003265,4.868615116930063,17423,66,278,6,2.158273381294964,0.871551156142716,12952|16847|17840|17841|18113|68054,Cry1|Lepr|Mup1|Mup2|Nnmt|Serpina12,-1.5707814817155403,0,39,0,0,-4.389337707188447,12.534532374100717,
0,0,1,0,0,0,0.0,0.0,-3.071721716670234,0.0,0.0,0.0,GO:0062014,M001000,1,0,GO Biological Processes,19,negative regulation of small molecule metabolic process,19_GO:0048519 negative regulation of biological process,-3.071721716670234,4.04339754003249,4.330735763748442,17423,124,278,8,2.8776978417266186,1.0026738341263666,12952|16847|17840|17841|68054|226564|266645|320204,Cry1|Lepr|Mup1|Mup2|Serpina12|Fmo4|Acmsd|Etfbkmt,-1.4660080975418865,0,39,0,0,-4.389337707188447,12.534532374100717,
0,0,1,0,0,0,0.0,0.0,-2.9618385923156363,0.0,0.0,0.0,GO:0062012,M001000,1,0,GO Biological Processes,19,regulation of small molecule metabolic process,19_GO:0050789 regulation of biological process,-2.9618385923156363,2.5002391703658353,3.7448385623154983,17423,376,278,15,5.39568345323741,1.355053086905328,11808|12952|16847|17840|17841|18113|19241|26874|68054|216454|217166|226564|266645|320204|384783,Apoa4|Cry1|Lepr|Mup1|Mup2|Nnmt|Tmsb4x|Abcd2|Serpina12|Rdh16f2|Nr1d1|Fmo4|Acmsd|Etfbkmt|Irs2,-1.3869525967987637,0,39,0,0,-4.389337707188447,12.534532374100717,
0,0,1,0,0,0,0.0,0.0,-2.875552135166427,0.0,0.0,0.0,GO:0062013,M001000,1,0,GO Biological Processes,19,positive regulation of small molecule metabolic process,19_GO:0048518 positive regulation of biological process,-2.875552135166427,3.165285953055737,3.9018529342753703,17423,198,278,10,3.597122302158273,1.1168637701832735,11808|12952|17840|17841|18113|19241|26874|216454|217166|384783,Apoa4|Cry1|Mup1|Mup2|Nnmt|Tmsb4x|Abcd2|Rdh16f2|Nr1d1|Irs2,-1.3259544580170108,0,39,0,0,-4.389337707188447,12.534532374100717,
0,0,1,0,0,0,0.0,0.0,-2.5439808503312147,0.0,0.0,0.0,GO:0010906,M001000,1,0,GO Biological Processes,19,regulation of glucose metabolic process,19_GO:0050789 regulation of biological process,-2.5439808503312147,3.717869771979027,3.7721287119454954,17423,118,278,7,2.5179856115107913,0.9396507647806664,12952|16847|17840|17841|18113|68054|384783,Cry1|Lepr|Mup1|Mup2|Nnmt|Serpina12|Irs2,-1.0942660209073996,0,39,0,0,-4.389337707188447,12.534532374100717,
0,0,1,0,0,0,0.0,0.0,-2.5121268946032416,0.0,0.0,0.0,GO:0045912,M001000,1,0,GO Biological Processes,19,negative regulation of carbohydrate metabolic process,19_GO:0048519 negative regulation of biological process,-2.5121268946032416,5.054246925040612,4.072127149791397,17423,62,278,5,1.7985611510791366,0.7970748971734776,12952|16847|17840|17841|68054,Cry1|Lepr|Mup1|Mup2|Serpina12,-1.076809885880069,0,39,0,0,-4.389337707188447,12.534532374100717,
0,0,1,0,0,0,0.0,0.0,-2.443638333888907,0.0,0.0,0.0,GO:0043255,M001000,1,0,GO Biological Processes,19,regulation of carbohydrate biosynthetic process,19_GO:0050789 regulation of biological process,-2.443638333888907,3.5667368544189038,3.637588000290247,17423,123,278,7,2.5179856115107913,0.9396507647806664,12952|16847|17840|17841|18113|68054|384783,Cry1|Lepr|Mup1|Mup2|Nnmt|Serpina12|Irs2,-1.036457665900964,0,39,0,0,-4.389337707188447,12.534532374100717,
0,0,1,0,0,0,0.0,0.0,-2.4428999994607246,0.0,0.0,0.0,GO:0046890,M001000,1,0,GO Biological Processes,19,regulation of lipid biosynthetic process,19_GO:0050789 regulation of biological process,-2.4428999994607246,2.7609102145596296,3.4004710435525864,17423,227,278,10,3.597122302158273,1.1168637701832735,11808|13869|17840|17841|21835|26874|27410|68054|216454|217166,Apoa4|Erbb4|Mup1|Mup2|Thrsp|Abcd2|Abca3|Serpina12|Rdh16f2|Nr1d1,-1.036457665900964,0,39,0,0,-4.389337707188447,12.534532374100717,
0,0,1,0,0,0,0.0,0.0,-2.3661620137873296,0.0,0.0,0.0,GO:0010907,M001000,1,0,GO Biological Processes,19,positive regulation of glucose metabolic process,19_GO:0048518 positive regulation of biological process,-2.3661620137873296,4.677064318694297,3.839869501948971,17423,67,278,5,1.7985611510791366,0.7970748971734776,12952|17840|17841|18113|384783,Cry1|Mup1|Mup2|Nnmt|Irs2,-0.9940243326709273,0,39,0,0,-4.389337707188447,12.534532374100717,
0,0,1,0,0,0,0.0,0.0,-2.250336915389761,0.0,0.0,0.0,GO:0061179,M001000,1,0,GO Biological Processes,19,negative regulation of insulin secretion involved in cellular response to glucose stimulus,19_GO:0042592 homeostatic process,-2.250336915389761,8.174695026587425,4.384250872988927,17423,23,278,3,1.079136690647482,0.6196690143081972,17840|17841|223775,Mup1|Mup2|Pim3,-0.9260231728320526,0,39,0,0,-4.389337707188447,12.534532374100717,
0,0,1,0,0,0,0.0,0.0,-2.1974369934044553,0.0,0.0,0.0,GO:0045475,M001000,1,0,GO Biological Processes,19,locomotor rhythm,19_GO:0048511 rhythmic process,-2.1974369934044553,7.834082733812949,4.266054180223454,17423,24,278,3,1.079136690647482,0.6196690143081972,17840|17841|53376,Mup1|Mup2|Usp2,-0.8950863347451475,0,39,0,0,-4.389337707188447,12.534532374100717,
1,0,1,0,0,0,-2.0243076919504954,0.0,-2.1747006219415392,0.0,0.0,0.0,GO:0045834,M101000,2,0,GO Biological Processes,19,positive regulation of lipid metabolic process,19_GO:0048518 positive regulation of biological process,-2.1747006219415392,2.898157774358548,3.194945599666444,17423,173,278,8,2.8776978417266186,1.0026738341263666,11808|13869|17840|17841|26874|216454|217166|384783,Apoa4|Erbb4|Mup1|Mup2|Abcd2|Rdh16f2|Nr1d1|Irs2,-0.883296499061328,0,39,0,0,-4.389337707188447,12.534532374100717,
0,0,1,0,0,0,0.0,0.0,-2.071178107208675,0.0,0.0,0.0,GO:0051897,M001000,1,0,GO Biological Processes,19,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,19_GO:0048518 positive regulation of biological process,-2.071178107208675,2.5874034717180385,3.0032458944538836,17423,218,278,9,3.237410071942446,1.0615249367961341,13869|17840|17841|18212|18750|50490|68054|235611|384783,Erbb4|Mup1|Mup2|Ntrk2|Prkca|Nox4|Serpina12|Plxnb1|Irs2,-0.8162669666794182,0,39,0,0,-4.389337707188447,12.534532374100717,
0,0,1,0,0,0,0.0,0.0,-2.0568940036110965,0.0,0.0,0.0,GO:0045833,M001000,1,0,GO Biological Processes,19,negative regulation of lipid metabolic process,19_GO:0048519 negative regulation of biological process,-2.0568940036110965,3.3877114524596537,3.2134560766278244,17423,111,278,6,2.158273381294964,0.871551156142716,17840|17841|66117|68054|226564|320204,Mup1|Mup2|Fmc1|Serpina12|Fmo4|Etfbkmt,-0.8113862858397676,0,39,0,0,-4.389337707188447,12.534532374100717,
0,0,0,1,0,1,0.0,0.0,0.0,-2.281084931657315,0.0,-4.348947283298967,GO:0043269,M000101,2,0,GO Biological Processes,19,regulation of monoatomic ion transport,19_GO:0051179 localization,-4.348947283298967,1.5854127009891446,4.259699428494282,17423,507,1604,74,4.613466334164588,0.5237873786946317,11418|11596|11838|11932|11936|12287|12291|12322|12372|12373|12425|12801|12922|13409|14126|14168|14169|14226|14652|14799|14811|14814|15464|15497|15551|15558|15566|16189|16485|16538|16846|18386|18387|18436|19225|20302|20730|20855|20856|22066|22337|22353|23925|23967|54376|54377|54652|56379|57014|57340|57780|58187|65086|66402|66815|67149|70357|70405|76757|80297|81905|105243|108017|108072|114229|193034|211482|217154|237611|240444|246049|319984|546134|100042499,Asic2|Ager|Arc|Atp1b2|Fxyd2|Cacna1b|Cacna1g|Camk2a|Casq1|Casq2|Cckar|Cnr1|Crhr2|Tmc1|Ms4a2|Fgf13|Fgf14|Fkbp1b|Glp1r|Gria1|Grin2a|Grin2d|Hrc|Hsd3b6|Htr1b|Htr2a|Htr7|Il4|Kcna1|Kcns1|Lep|Oprd1|Oprk1|P2rx1|Ptgs2|Ccl3|Spink1|Stc1|Stc2|Trpc4|Vdr|Vip|Kel|Osr1|Cacng3|Cacng4|Cacna1f|Kcnj1|Htr3b|Jph3|Fxyd7|Cldn10|Lpar3|Sln|Mcub|Nkain1|Kcnip1|Calml3|Trdn|Sptbn4|Cacng8|Slc9a3|Fxyd4|Grm6|Kiss1r|Trpv1|Efhb|Stac2|Stac3|Kcng2|Slc36a2|Jph4|Gramd2a|Vmn2r55,-2.523045698535728,0,40,1,1,-4.348947283298967,1.591533985548948,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-2.141974905199042,-2.659678210520235,GO:1903522,M000011,2,0,GO Biological Processes,19,regulation of blood circulation,19_GO:0032501 multicellular organismal process,-2.659678210520235,1.591533985548948,3.136827497114567,17423,273,1604,40,2.493765586034913,0.3893514748283317,11418|11551|11596|11608|12000|12287|12291|12373|12652|12922|14168|14226|14652|15464|15465|15558|15566|16508|16846|17868|17897|17906|18429|18436|19225|20855|21336|21926|21954|23828|26361|30878|56543|58226|64082|70357|80297|193034|216033|243764,Asic2|Adra2a|Ager|Agtr1b|Avpr2|Cacna1b|Cacna1g|Casq2|Chga|Crhr2|Fgf13|Fkbp1b|Glp1r|Hrc|Hrh1|Htr2a|Htr7|Kcnd2|Lep|Mybpc3|Myl3|Myl2|Oxt|P2rx1|Ptgs2|Stc1|Tacr1|Tnf|Tnni3|Popdc1|Avpr1b|Apln|Kcnd3|Cacna1h|Popdc2|Kcnip1|Sptbn4|Trpv1|Ctnna3|Chrm2,-1.1919684251890175,0,40,0,0,-4.348947283298967,1.591533985548948,
0,1,0,0,0,0,0.0,-4.315210226235495,0.0,0.0,0.0,0.0,GO:0070296,M010000,1,0,GO Biological Processes,19,sarcoplasmic reticulum calcium ion transport,19_GO:0051179 localization,-4.315210226235495,18.422416071900606,8.189778160362486,17423,13,291,4,1.3745704467353952,0.6825452687188738,11937|20190|66402|78688,Atp2a1|Ryr1|Sln|Nol3,-2.492611277022341,0,41,1,1,-4.315210226235495,18.422416071900606,
0,1,0,0,0,0,0.0,-2.0446465673296266,0.0,0.0,0.0,0.0,GO:0051560,M010000,1,0,GO Biological Processes,19,mitochondrial calcium ion homeostasis,19_GO:0042592 homeostatic process,-2.0446465673296266,6.9084060269627265,3.9292647403036955,17423,26,291,3,1.0309278350515463,0.5921304400971036,11937|78688|110893,Atp2a1|Nol3|Slc8a3,-0.8013114127778688,0,41,0,0,-4.315210226235495,18.422416071900606,
0,0,0,1,0,0,0.0,0.0,0.0,-4.302245628691945,0.0,0.0,GO:0010880,M000100,1,0,GO Biological Processes,19,regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum,19_GO:0051179 localization,-4.302245628691945,12.084200305174088,7.190484668201997,17423,27,267,5,1.8726591760299625,0.8296000236868517,12372|12373|15464|70405|76757,Casq1|Casq2|Hrc|Calml3|Trdn,-2.481288626545768,0,42,1,1,-4.302245628691945,12.235252808988765,
0,0,0,1,0,0,0.0,0.0,0.0,-2.902979241445834,0.0,0.0,GO:0051279,M000100,1,0,GO Biological Processes,19,regulation of release of sequestered calcium ion into cytosol,19_GO:0051179 localization,-2.902979241445834,5.019590895995391,4.438524482721523,17423,78,267,6,2.247191011235955,0.9070453198679993,12372|12373|15464|23796|70405|76757,Casq1|Casq2|Hrc|Aplnr|Calml3|Trdn,-1.3442826077567689,0,42,0,0,-4.302245628691945,12.235252808988765,
1,0,0,0,0,0,-2.7928905511508653,0.0,0.0,0.0,0.0,0.0,GO:0051051,M100000,1,0,GO Biological Processes,19,negative regulation of transport,19_GO:0051179 localization,-2.7928905511508653,4.695382680560545,4.244592028752414,17423,506,44,6,13.636363636363637,5.173547117995419,11450|12373|15464|16193|19152|19225,Adipoq|Casq2|Hrc|Il6|Prtn3|Ptgs2,-1.274794546617776,0,42,0,0,-4.302245628691945,12.235252808988765,
0,0,0,1,0,0,0.0,0.0,0.0,-2.764722878876869,0.0,0.0,GO:0010649,M000100,1,0,GO Biological Processes,19,regulation of cell communication by electrical coupling,19_GO:0050789 regulation of biological process,-2.764722878876869,12.235252808988765,5.608897355595768,17423,16,267,3,1.1235955056179776,0.645053444644522,12373|15464|16373,Casq2|Hrc|Irx3,-1.2561189024920643,0,42,0,0,-4.302245628691945,12.235252808988765,
1,0,0,0,0,0,-2.2682546436983158,0.0,0.0,0.0,0.0,0.0,GO:0043271,M100000,1,0,GO Biological Processes,19,negative regulation of monoatomic ion transport,19_GO:0051179 localization,-2.2682546436983158,8.425048355899419,4.454252102046837,17423,141,44,3,6.818181818181818,3.7999120160639506,12373|15464|19225,Casq2|Hrc|Ptgs2,-0.9373356693757495,0,42,0,0,-4.302245628691945,12.235252808988765,
0,0,0,1,0,0,0.0,0.0,0.0,-2.078714663292637,0.0,0.0,GO:1904062,M000100,1,0,GO Biological Processes,19,regulation of monoatomic cation transmembrane transport,19_GO:0051179 localization,-2.078714663292637,2.3229821945868636,2.927211426313152,17423,309,267,11,4.119850187265918,1.2163244398290207,12372|12373|15464|16485|16499|23796|23967|70405|76757|94045|246049,Casq1|Casq2|Hrc|Kcna1|Kcnab3|Aplnr|Osr1|Calml3|Trdn|P2rx5|Slc36a2,-0.819938261292654,0,42,0,0,-4.302245628691945,12.235252808988765,
0,0,0,1,0,0,0.0,0.0,0.0,-2.068204611284624,0.0,0.0,GO:0051924,M000100,1,0,GO Biological Processes,19,regulation of calcium ion transport,19_GO:0051179 localization,-2.068204611284624,2.434876180893286,2.953133489884425,17423,268,267,10,3.745318352059925,1.1619827199133437,12322|12372|12373|12922|15464|23796|70405|76757|94045|170483,Camk2a|Casq1|Casq2|Crhr2|Hrc|Aplnr|Calml3|Trdn|P2rx5|Grin3b,-0.8138962989204124,0,42,0,0,-4.302245628691945,12.235252808988765,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-4.210948402489196,-3.1187796207844873,GO:0009566,M000011,2,0,GO Biological Processes,19,fertilization,19_GO:0022414 reproductive process,-4.210948402489196,2.0216573725846194,4.395575240306728,17423,209,1402,34,2.425106990014265,0.4108284270796343,11470|13526|20690|23968|26434|26565|27222|53604|64931|66712|66720|67753|69032|69376|69481|70897|71099|71313|71981|73456|73463|75019|76670|77058|80297|104271|107970|116837|232664|320558|328440|353188|622408|100503361,Actl7a|Adam24|Spam1|Nlrp5|Prnd|Pla2g10|Atp1a4|Zpbp|Izumo1r|Spesp1|Klhl10|Eqtn|Lyzl4|Zpbp2|Actl9|Garin2|Tssk4|Fsip1|Tdrd12|Izumo1|Capstert|Rnase10|Cfap70|Ccdc183|Sptbn4|Tex15|H1f6|Rims1|Ccdc136|Sycp2|Npm2|Adam32|Mcidas|Tmem95,-2.396497806408619,0,43,1,1,-4.210948402489196,4.832818196227611,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-3.5088443059892906,-2.3729300756029783,GO:0007342,M000011,2,0,GO Biological Processes,19,fusion of sperm to egg plasma membrane involved in single fertilization,19_GO:0022414 reproductive process,-3.5088443059892906,4.832818196227611,4.812776120068597,17423,18,1402,7,0.4992867332382311,0.1882409488853522,20690|64931|66712|67753|69032|73456|100503361,Spam1|Izumo1r|Spesp1|Eqtn|Lyzl4|Izumo1|Tmem95,-1.8169394498488802,0,43,0,0,-4.210948402489196,4.832818196227611,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.4097055071541664,0.0,GO:0007338,M000010,1,0,GO Biological Processes,19,single fertilization,19_GO:0022414 reproductive process,-2.4097055071541664,1.7859516345340702,3.0189935997105963,17423,167,1402,24,1.7118402282453637,0.3464241892120892,13526|20690|23968|26434|53604|64931|66712|67753|69032|69376|70897|71313|73456|73463|75019|76670|77058|107970|116837|232664|328440|353188|622408|100503361,Adam24|Spam1|Nlrp5|Prnd|Zpbp|Izumo1r|Spesp1|Eqtn|Lyzl4|Zpbp2|Garin2|Fsip1|Izumo1|Capstert|Rnase10|Cfap70|Ccdc183|H1f6|Rims1|Ccdc136|Npm2|Adam32|Mcidas|Tmem95,-1.0224398071530505,0,43,0,0,-4.210948402489196,4.832818196227611,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-3.4943228405543323,-4.178442428421482,GO:0009582,M000011,2,0,GO Biological Processes,19,detection of abiotic stimulus,19_GO:0050896 response to stimulus,-4.178442428421482,2.1724438902743146,4.435148792589157,17423,140,1604,28,1.745635910224439,0.327002126072556,11418|12057|12814|13409|14610|15558|15566|16485|16526|17391|20265|21393|21926|29865|29866|30044|54652|93670|107751|108072|140476|171209|193034|237523|270190|328789|100038570|100503041,Asic2|Opn1sw|Col11a1|Tmc1|Gja10|Htr2a|Htr7|Kcna1|Kcnk2|Mmp24|Scn1a|Tcap|Tnf|Cabp5|Cabp2|Opn4|Cacna1f|Tac4|Drgx|Grm6|Strc|Asic3|Trpv1|Ptprq|Ephb1|Lhfpl5|Prcd|Pdzd7,-2.367208843212903,0,44,1,1,-4.178442428421482,3.1034912718204493,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-3.4470407008586843,-4.121521251638604,GO:0009581,M000011,2,0,GO Biological Processes,19,detection of external stimulus,19_GO:0050896 response to stimulus,-4.121521251638604,2.1570364867971916,4.392596225883625,17423,141,1604,28,1.745635910224439,0.327002126072556,11418|12057|12814|13409|14610|15558|15566|16485|16526|17391|20265|21393|21926|29865|29866|30044|54652|93670|107751|108072|140476|171209|193034|237523|270190|328789|100038570|100503041,Asic2|Opn1sw|Col11a1|Tmc1|Gja10|Htr2a|Htr7|Kcna1|Kcnk2|Mmp24|Scn1a|Tcap|Tnf|Cabp5|Cabp2|Opn4|Cacna1f|Tac4|Drgx|Grm6|Strc|Asic3|Trpv1|Ptprq|Ephb1|Lhfpl5|Prcd|Pdzd7,-2.326024695460699,0,44,0,0,-4.178442428421482,3.1034912718204493,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-3.4053189991379234,-4.040135499832547,GO:0050974,M000011,2,0,GO Biological Processes,19,detection of mechanical stimulus involved in sensory perception,19_GO:0032501 multicellular organismal process,-4.040135499832547,3.1034912718204493,4.6951613275162725,17423,49,1604,14,0.8728179551122195,0.23225016653523775,11418|12814|13409|15558|15566|16485|16526|20265|21926|140476|171209|237523|328789|100503041,Asic2|Col11a1|Tmc1|Htr2a|Htr7|Kcna1|Kcnk2|Scn1a|Tnf|Strc|Asic3|Ptprq|Lhfpl5|Pdzd7,-2.2642799541617196,0,44,0,0,-4.178442428421482,3.1034912718204493,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-2.3402234765149643,-3.247456977010799,GO:0050982,M000011,2,0,GO Biological Processes,19,detection of mechanical stimulus,19_GO:0050896 response to stimulus,-3.247456977010799,2.545832683915212,3.945043483637946,17423,64,1604,15,0.9351620947630923,0.2403261516877732,11418|12814|13409|15558|15566|16485|16526|20265|21393|21926|140476|171209|237523|328789|100503041,Asic2|Col11a1|Tmc1|Htr2a|Htr7|Kcna1|Kcnk2|Scn1a|Tcap|Tnf|Strc|Asic3|Ptprq|Lhfpl5|Pdzd7,-1.6170959228038837,0,44,0,0,-4.178442428421482,3.1034912718204493,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-2.373899740610754,-2.6012682550879176,GO:0019233,M000011,2,0,GO Biological Processes,19,sensory perception of pain,19_GO:0032501 multicellular organismal process,-2.6012682550879176,2.098383303105872,3.2892358051729684,17423,88,1604,17,1.059850374064838,0.2556856638973282,14811|14816|15558|15566|16485|16508|17391|18155|18387|18390|20265|21926|93670|110880|171209|193034|270190,Grin2a|Grm1|Htr2a|Htr7|Kcna1|Kcnd2|Mmp24|Pnoc|Oprk1|Oprm1|Scn1a|Tnf|Tac4|Scn4a|Asic3|Trpv1|Ephb1,-1.144525853523348,0,44,0,0,-4.178442428421482,3.1034912718204493,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-2.01105116140311,GO:0050966,M000001,1,0,GO Biological Processes,19,detection of mechanical stimulus involved in sensory perception of pain,19_GO:0032501 multicellular organismal process,-2.01105116140311,3.1034912718204493,3.071230790706701,17423,21,1604,6,0.3740648379052369,0.15242544330037505,15558|15566|16485|20265|21926|171209,Htr2a|Htr7|Kcna1|Scn1a|Tnf|Asic3,-0.780106950603642,0,44,0,0,-4.178442428421482,3.1034912718204493,
