gene_id	gene_symbol	studies_tested	meta_log2_fold_change	meta_se	meta_z	meta_p_value	direction_up_studies	direction_down_studies	q_heterogeneity	i2_percent	heterogeneity_p_value	meta_fdr_bh	eligible_meta	significant_fdr05_abs_log2fc1	consistent_direction
ENSMUSG00000005547	Cyp2a5	6	-0.575087022102597	0.10610787301285	-5.41983366336021	5.96545132627637e-08	3	3	65.2550535050432	92.3377581789684	9.92188069618576e-13	9.16794566041052e-06	TRUE	FALSE	mixed
ENSMUSG00000052712	BC004004	6	0.231294616635636	0.0426857209949901	5.4185477308157	6.00850991044127e-08	4	2	16.3813788236678	69.4775387724018	0.00583551460781266	9.16794566041052e-06	TRUE	FALSE	mixed
ENSMUSG00000001281	Itgb7	6	-0.444097916295795	0.0819672005128	-5.41799541179212	6.02709625008556e-08	1	5	10.0716489849009	50.3556963959342	0.0732303731278562	9.16794566041052e-06	TRUE	FALSE	mixed
ENSMUSG00000051000	Fhip1a	6	0.428995353766654	0.0793481807444009	5.40649262203691	6.42708735450894e-08	4	2	16.7759628971144	70.1954514881525	0.00494488465114503	9.65835807176362e-06	TRUE	FALSE	mixed
ENSMUSG00000050445	Cyp8b1	6	0.390873196697621	0.0723122766955304	5.40535044060894	6.46818032576945e-08	4	2	107.14400904935	95.3333835047212	1.64379278091608e-21	9.65835807176362e-06	TRUE	FALSE	mixed
ENSMUSG00000078937	Cpt1b	6	0.558812661679134	0.103682492672713	5.38965303856163	7.05938420003186e-08	4	2	57.3269422630141	91.2780975181614	4.33004576249601e-11	1.04453215672471e-05	TRUE	FALSE	mixed
ENSMUSG00000026043	Col3a1	6	-0.373481273859524	0.0693572672357711	-5.38489027530342	7.24888551063317e-08	1	5	34.1233821579341	85.3472906734204	2.25005755704851e-06	1.06290865379338e-05	TRUE	FALSE	mixed
ENSMUSG00000020914	Top2a	6	-0.484827152913458	0.0901532600702859	-5.37781054767708	7.5397091669647e-08	1	5	80.188805615959	93.7647157086414	7.662237193246e-16	1.09568130715641e-05	TRUE	FALSE	mixed
ENSMUSG00000020037	Rfx4	6	0.542719278630708	0.101162173636678	5.36484398387754	8.10192185329533e-08	4	2	22.732389162876	78.0049515949453	0.000379735036502391	1.16696354056845e-05	TRUE	FALSE	mixed
ENSMUSG00000096054	Syne1	6	0.3642448131078	0.0679775778708838	5.35830820273775	8.40048502616554e-08	4	2	21.666097791051	76.9224710041454	0.000605910139693543	1.19935345864799e-05	TRUE	FALSE	mixed
ENSMUSG00000051747	Ttn	6	0.941026452586319	0.17652221484473	5.33092366540976	9.77144885399532e-08	5	1	81.2294771902955	93.8445990631128	4.64056658282623e-16	1.38295740476198e-05	TRUE	FALSE	mixed
ENSMUSG00000037649	H2-DMa	6	-0.415289658844129	0.0779644063331253	-5.32665710388001	1.00036757582553e-07	0	6	17.8856602660857	72.0446440018719	0.00309317086057951	1.40361919518417e-05	TRUE	FALSE	all_down
ENSMUSG00000060807	Serpina6	6	-0.492525821699852	0.0926866385523901	-5.31388158414502	1.07314369398337e-07	1	5	18.1885042677351	72.5101089875235	0.00271920217461376	1.49286211651909e-05	TRUE	FALSE	mixed
ENSMUSG00000030591	Psmd8	6	0.222835812425548	0.0420119612670184	5.30410401478891	1.1322774088702e-07	5	1	19.9509546910138	74.9385426540412	0.00127649264757437	1.56177517853995e-05	TRUE	FALSE	mixed
ENSMUSG00000079563	Pglyrp2	6	0.308343623785713	0.058289878643116	5.28983128741044	1.22429238452876e-07	3	3	53.0478227076004	90.5745424698013	3.28816162548204e-10	1.67450276055379e-05	TRUE	FALSE	mixed
ENSMUSG00000036334	Igsf10	6	-0.323023243685789	0.0611106814844304	-5.28587205770383	1.25107314509196e-07	0	6	11.0633981099321	54.8059289712148	0.0501373745849355	1.6955030465521e-05	TRUE	FALSE	all_down
ENSMUSG00000030789	Itgax	6	-0.418811170716028	0.0792527424866695	-5.28450066931719	1.26048088371101e-07	1	5	32.1581206950134	84.451827743854	5.52790546740439e-06	1.6955030465521e-05	TRUE	FALSE	mixed
ENSMUSG00000024589	Nedd4l	6	0.303633393019204	0.0574850732905401	5.28195191618848	1.27814748321133e-07	2	4	70.5654072151925	92.9143751912998	7.81542117931068e-14	1.70517446202849e-05	TRUE	FALSE	mixed
ENSMUSG00000054263	Lifr	6	-0.331130282820318	0.0627333836135848	-5.27837434785859	1.30334991816456e-07	1	5	31.7211256255308	84.2376337491134	6.7465103148118e-06	1.72466042829646e-05	TRUE	FALSE	mixed
ENSMUSG00000032915	Adgre4	6	-0.39448697615325	0.0748218843015736	-5.27234752018873	1.34689728296453e-07	0	6	14.6706039707347	65.918240244409	0.0118665387582681	1.76791130463957e-05	TRUE	FALSE	all_down
ENSMUSG00000031659	Adcy7	6	-0.313366284331448	0.0595258949102474	-5.26436914226891	1.40671552287541e-07	0	6	17.3326505522252	71.1527098239566	0.00391027017227117	1.82580537328528e-05	TRUE	FALSE	all_down
ENSMUSG00000021591	Glrx	6	0.295865430946797	0.0562231148962695	5.26234506025968	1.42229510373946e-07	4	2	43.8202185457813	88.5897419822856	2.5192481638972e-08	1.82580537328528e-05	TRUE	FALSE	mixed
ENSMUSG00000019577	Pdk4	6	0.594147243307876	0.11291195889326	5.26203999232309	1.42465767023366e-07	3	3	66.0113592876258	92.4255460666794	6.91267191272115e-13	1.82580537328528e-05	TRUE	FALSE	mixed
