profile	id.accession	condition_inferred	official_sample_name	official_source_name	official_material_type	official_tissue_type	official_tissue	sample_name_tissue_inferred	official_vs_inferred_match	tissue_final	tissue_source	official_sample_match_method	official_study_url	official_api_url
Mmus_C57-6J_SPL_I_GF_SecondSet_Rep3_M18	OSD-272	unknown	Mmus_C57-6J_SPL_I_GF_SecondSet_Rep3_M18	M18	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_I_GF_SecondSet_Rep4_M7	OSD-272	unknown	Mmus_C57-6J_SPL_I_GF_SecondSet_Rep4_M7	M7	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_I_GF_ThirdSet_Rep1_M12	OSD-272	unknown	Mmus_C57-6J_SPL_I_GF_ThirdSet_Rep1_M12	M12	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_I_GF_ThirdSet_Rep2_M20	OSD-272	unknown	Mmus_C57-6J_SPL_I_GF_ThirdSet_Rep2_M20	M20	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_I_GF_ThirdSet_Rep3_M23	OSD-272	unknown	Mmus_C57-6J_SPL_I_GF_ThirdSet_Rep3_M23	M23	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_I_GF_ThirdSet_Rep4_M25	OSD-272	unknown	Mmus_C57-6J_SPL_I_GF_ThirdSet_Rep4_M25	M25	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_I_LN2_CTRLSet_Rep1_M14	OSD-272	unknown	Mmus_C57-6J_SPL_I_LN2_CTRLSet_Rep1_M14	M14	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_I_LN2_CTRLSet_Rep2_M19	OSD-272	unknown	Mmus_C57-6J_SPL_I_LN2_CTRLSet_Rep2_M19	M19	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_I_LN2_CTRLSet_Rep3_M8	OSD-272	unknown	Mmus_C57-6J_SPL_I_LN2_CTRLSet_Rep3_M8	M8	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_I_LN2_CTRLSet_Rep4_M9	OSD-272	unknown	Mmus_C57-6J_SPL_I_LN2_CTRLSet_Rep4_M9	M9	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_PCar_CryoC_FirstSet_Rep1_M40	OSD-272	unknown	Mmus_C57-6J_SPL_PCar_CryoC_FirstSet_Rep1_M40	M40	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_PCar_CryoC_FirstSet_Rep2_M48	OSD-272	unknown	Mmus_C57-6J_SPL_PCar_CryoC_FirstSet_Rep2_M48	M48	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_PCar_CryoC_FirstSet_Rep3_M57	OSD-272	unknown	Mmus_C57-6J_SPL_PCar_CryoC_FirstSet_Rep3_M57	M57	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_PCar_CryoC_FourthSet_Rep1_M27	OSD-272	unknown	Mmus_C57-6J_SPL_PCar_CryoC_FourthSet_Rep1_M27	M27	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_PCar_CryoC_FourthSet_Rep2_M37	OSD-272	unknown	Mmus_C57-6J_SPL_PCar_CryoC_FourthSet_Rep2_M37	M37	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_PCar_CryoC_FourthSet_Rep3_M39	OSD-272	unknown	Mmus_C57-6J_SPL_PCar_CryoC_FourthSet_Rep3_M39	M39	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_PCar_CryoC_FourthSet_Rep4_M72	OSD-272	unknown	Mmus_C57-6J_SPL_PCar_CryoC_FourthSet_Rep4_M72	M72	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_PCar_CryoC_SecondSet_Rep1_M36	OSD-272	unknown	Mmus_C57-6J_SPL_PCar_CryoC_SecondSet_Rep1_M36	M36	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_PCar_CryoC_SecondSet_Rep2_M69	OSD-272	unknown	Mmus_C57-6J_SPL_PCar_CryoC_SecondSet_Rep2_M69	M69	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_PCar_CryoC_SecondSet_Rep3_M79	OSD-272	unknown	Mmus_C57-6J_SPL_PCar_CryoC_SecondSet_Rep3_M79	M79	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_PCar_CryoC_SecondSet_Rep4_M81	OSD-272	unknown	Mmus_C57-6J_SPL_PCar_CryoC_SecondSet_Rep4_M81	M81	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_PCar_CryoC_ThirdSet_Rep1_M29	OSD-272	unknown	Mmus_C57-6J_SPL_PCar_CryoC_ThirdSet_Rep1_M29	M29	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_PCar_CryoC_ThirdSet_Rep2_M33	OSD-272	unknown	Mmus_C57-6J_SPL_PCar_CryoC_ThirdSet_Rep2_M33	M33	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_PCar_CryoC_ThirdSet_Rep3_M59	OSD-272	unknown	Mmus_C57-6J_SPL_PCar_CryoC_ThirdSet_Rep3_M59	M59	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_PCar_DI_CTRLSet_Rep1_M50	OSD-272	unknown	Mmus_C57-6J_SPL_PCar_DI_CTRLSet_Rep1_M50	M50	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_PCar_DI_CTRLSet_Rep2_M66	OSD-272	unknown	Mmus_C57-6J_SPL_PCar_DI_CTRLSet_Rep2_M66	M66	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_PCar_DI_CTRLSet_Rep3_M67	OSD-272	unknown	Mmus_C57-6J_SPL_PCar_DI_CTRLSet_Rep3_M67	M67	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_PCar_LN2_CTRLSet_Rep1_M35	OSD-272	unknown	Mmus_C57-6J_SPL_PCar_LN2_CTRLSet_Rep1_M35	M35	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_PCar_LN2_CTRLSet_Rep2_M38	OSD-272	unknown	Mmus_C57-6J_SPL_PCar_LN2_CTRLSet_Rep2_M38	M38	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_PCar_LN2_CTRLSet_Rep3_M65	OSD-272	unknown	Mmus_C57-6J_SPL_PCar_LN2_CTRLSet_Rep3_M65	M65	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_PCar_LN2_CTRLSet_Rep4_M70	OSD-272	unknown	Mmus_C57-6J_SPL_PCar_LN2_CTRLSet_Rep4_M70	M70	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_WCar_CryoC_FirstSet_Rep1_M47	OSD-272	unknown	Mmus_C57-6J_SPL_WCar_CryoC_FirstSet_Rep1_M47	M47	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_WCar_CryoC_FirstSet_Rep2_M52	OSD-272	unknown	Mmus_C57-6J_SPL_WCar_CryoC_FirstSet_Rep2_M52	M52	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_WCar_CryoC_FirstSet_Rep3_M63	OSD-272	unknown	Mmus_C57-6J_SPL_WCar_CryoC_FirstSet_Rep3_M63	M63	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_WCar_CryoC_FirstSet_Rep4_M83	OSD-272	unknown	Mmus_C57-6J_SPL_WCar_CryoC_FirstSet_Rep4_M83	M83	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_WCar_CryoC_FourthSet_Rep1_M26	OSD-272	unknown	Mmus_C57-6J_SPL_WCar_CryoC_FourthSet_Rep1_M26	M26	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_WCar_CryoC_FourthSet_Rep2_M53	OSD-272	unknown	Mmus_C57-6J_SPL_WCar_CryoC_FourthSet_Rep2_M53	M53	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_WCar_CryoC_FourthSet_Rep3_M73	OSD-272	unknown	Mmus_C57-6J_SPL_WCar_CryoC_FourthSet_Rep3_M73	M73	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_WCar_CryoC_SecondSet_Rep1_M30	OSD-272	unknown	Mmus_C57-6J_SPL_WCar_CryoC_SecondSet_Rep1_M30	M30	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_WCar_CryoC_SecondSet_Rep2_M49	OSD-272	unknown	Mmus_C57-6J_SPL_WCar_CryoC_SecondSet_Rep2_M49	M49	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_WCar_CryoC_SecondSet_Rep3_M56	OSD-272	unknown	Mmus_C57-6J_SPL_WCar_CryoC_SecondSet_Rep3_M56	M56	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_WCar_CryoC_SecondSet_Rep4_M62	OSD-272	unknown	Mmus_C57-6J_SPL_WCar_CryoC_SecondSet_Rep4_M62	M62	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_WCar_CryoC_ThirdSet_Rep1_M31	OSD-272	unknown	Mmus_C57-6J_SPL_WCar_CryoC_ThirdSet_Rep1_M31	M31	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_WCar_CryoC_ThirdSet_Rep2_M41	OSD-272	unknown	Mmus_C57-6J_SPL_WCar_CryoC_ThirdSet_Rep2_M41	M41	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_WCar_CryoC_ThirdSet_Rep3_M46	OSD-272	unknown	Mmus_C57-6J_SPL_WCar_CryoC_ThirdSet_Rep3_M46	M46	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_WCar_DI_CTRLSet_Rep1_M34	OSD-272	unknown	Mmus_C57-6J_SPL_WCar_DI_CTRLSet_Rep1_M34	M34	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_WCar_DI_CTRLSet_Rep2_M43	OSD-272	unknown	Mmus_C57-6J_SPL_WCar_DI_CTRLSet_Rep2_M43	M43	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_WCar_DI_CTRLSet_Rep3_M54	OSD-272	unknown	Mmus_C57-6J_SPL_WCar_DI_CTRLSet_Rep3_M54	M54	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_WCar_DI_CTRLSet_Rep4_M77	OSD-272	unknown	Mmus_C57-6J_SPL_WCar_DI_CTRLSet_Rep4_M77	M77	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_WCar_LN2_CTRLSet_Rep1_M51	OSD-272	unknown	Mmus_C57-6J_SPL_WCar_LN2_CTRLSet_Rep1_M51	M51	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_WCar_LN2_CTRLSet_Rep2_M64	OSD-272	unknown	Mmus_C57-6J_SPL_WCar_LN2_CTRLSet_Rep2_M64	M64	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_SPL_WCar_LN2_CTRLSet_Rep3_M80	OSD-272	unknown	Mmus_C57-6J_SPL_WCar_LN2_CTRLSet_Rep3_M80	M80	Spleen		spleen	spleen	True	spleen	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-272	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-272
Mmus_C57-6J_LVR_I_GF_FirstSet_Rep1_M2	OSD-273	unknown	Mmus_C57-6J_LVR_I_GF_FirstSet_Rep1_M2	M2	liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-273	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-273
Mmus_C57-6J_LVR_I_GF_FirstSet_Rep2_M3	OSD-273	unknown	Mmus_C57-6J_LVR_I_GF_FirstSet_Rep2_M3	M3	liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-273	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-273
Mmus_C57-6J_LVR_I_GF_FirstSet_Rep3_M4	OSD-273	unknown	Mmus_C57-6J_LVR_I_GF_FirstSet_Rep3_M4	M4	liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-273	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-273
Mmus_C57-6J_LVR_I_GF_FirstSet_Rep4_M13	OSD-273	unknown	Mmus_C57-6J_LVR_I_GF_FirstSet_Rep4_M13	M13	liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-273	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-273
Mmus_C57-6J_LVR_I_GF_SecondSet_Rep1_M7	OSD-273	unknown	Mmus_C57-6J_LVR_I_GF_SecondSet_Rep1_M7	M7	liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-273	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-273
Mmus_C57-6J_LVR_I_GF_SecondSet_Rep2_M18	OSD-273	unknown	Mmus_C57-6J_LVR_I_GF_SecondSet_Rep2_M18	M18	liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-273	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-273
Mmus_C57-6J_LVR_I_GF_SecondSet_Rep3_M11	OSD-273	unknown	Mmus_C57-6J_LVR_I_GF_SecondSet_Rep3_M11	M11	liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-273	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-273
Mmus_C57-6J_LVR_I_GF_ThirdSet_Rep1_M12	OSD-273	unknown	Mmus_C57-6J_LVR_I_GF_ThirdSet_Rep1_M12	M12	liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-273	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-273
Mmus_C57-6J_LVR_I_GF_ThirdSet_Rep2_M20	OSD-273	unknown	Mmus_C57-6J_LVR_I_GF_ThirdSet_Rep2_M20	M20	liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-273	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-273
Mmus_C57-6J_LVR_I_GF_ThirdSet_Rep3_M23	OSD-273	unknown	Mmus_C57-6J_LVR_I_GF_ThirdSet_Rep3_M23	M23	liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-273	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-273
Mmus_C57-6J_LVR_I_GF_ThirdSet_Rep4_M25	OSD-273	unknown	Mmus_C57-6J_LVR_I_GF_ThirdSet_Rep4_M25	M25	liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-273	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-273
Mmus_C57-6J_LVR_I_LN2_CTRLSet_Rep1_M8	OSD-273	unknown	Mmus_C57-6J_LVR_I_LN2_CTRLSet_Rep1_M8	M8	liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-273	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-273
Mmus_C57-6J_LVR_I_LN2_CTRLSet_Rep2_M9	OSD-273	unknown	Mmus_C57-6J_LVR_I_LN2_CTRLSet_Rep2_M9	M9	liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-273	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-273
Mmus_C57-6J_LVR_I_LN2_CTRLSet_Rep3_M19	OSD-273	unknown	Mmus_C57-6J_LVR_I_LN2_CTRLSet_Rep3_M19	M19	liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-273	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-273
Mmus_C57-6J_LVR_I_LN2_CTRLSet_Rep4_M14	OSD-273	unknown	Mmus_C57-6J_LVR_I_LN2_CTRLSet_Rep4_M14	M14	liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-273	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-273
Mmus_C57-6J_LVR_PCar_CryoC_FirstSet_Rep1_M40	OSD-273	unknown	Mmus_C57-6J_LVR_PCar_CryoC_FirstSet_Rep1_M40	M40	liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-273	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-273
Mmus_C57-6J_LVR_PCar_CryoC_FirstSet_Rep2_M44	OSD-273	unknown	Mmus_C57-6J_LVR_PCar_CryoC_FirstSet_Rep2_M44	M44	liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-273	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-273
Mmus_C57-6J_LVR_PCar_CryoC_FirstSet_Rep3_M48	OSD-273	unknown	Mmus_C57-6J_LVR_PCar_CryoC_FirstSet_Rep3_M48	M48	liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-273	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-273
Mmus_C57-6J_LVR_PCar_CryoC_FirstSet_Rep4_M57	OSD-273	unknown	Mmus_C57-6J_LVR_PCar_CryoC_FirstSet_Rep4_M57	M57	liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-273	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-273
Mmus_C57-6J_LVR_PCar_CryoC_FourthSet_Rep1_M27	OSD-273	unknown	Mmus_C57-6J_LVR_PCar_CryoC_FourthSet_Rep1_M27	M27	liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-273	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-273
Mmus_C57-6J_LVR_PCar_CryoC_FourthSet_Rep2_M37	OSD-273	unknown	Mmus_C57-6J_LVR_PCar_CryoC_FourthSet_Rep2_M37	M37	liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-273	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-273
Mmus_C57-6J_LVR_PCar_CryoC_FourthSet_Rep3_M39	OSD-273	unknown	Mmus_C57-6J_LVR_PCar_CryoC_FourthSet_Rep3_M39	M39	liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-273	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-273
