tissue	term	expimap_accession_balanced_effect	expimap_n_accessions	expimap_accessions_positive	expimap_accessions_negative	expimap_project_balanced_effect	expimap_n_projects	expimap_projects_positive	expimap_projects_negative	ssgsea_accession_balanced_effect	ssgsea_n_accessions	ssgsea_accessions_positive	ssgsea_accessions_negative	ssgsea_project_balanced_effect	ssgsea_n_projects	ssgsea_projects_positive	ssgsea_projects_negative	gsea_nes	gsea_nominal_p	gsea_fdr	gsea_leading_edge_genes	expimap_ssgsea_direction_match	expimap_gsea_direction_match	heldout_project_direction_concordance	heldout_projects	heldout_top_decile_selection_fraction	heldout_selected_direction_concordance	heldout_selected_folds	effect_seed2020	effect_seed2021	effect_seed2022	seed_effect_median	seed_effect_minimum	seed_effect_maximum	primary_absolute_percentile	all_three_seeds_available	all_three_direction_concordant	within_accession_unadjusted_effect	composition_proxy_adjusted_effect	adjusted_direction_matches_unadjusted	absolute_effect_ratio_adjusted_to_unadjusted	display_term	primary_top_decile	ssgsea_direction_support	preranked_gsea_direction_support	heldout_direction_support	seed_direction_support	composition_proxy_support	robustness_support_count	robustness_status
kidney	R-MMU-2173789_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	0.03867551891938594	6	5	1	0.03867551891938594	6	5	1	0.004497516831973924	6.0	4.0	2.0	0.004497516831973924	6.0	4.0	2.0	1.3463606220966995	0.09829059829059829	0.5470486667562733	ENSMUSG00000027204;ENSMUSG00000040488;ENSMUSG00000021253;ENSMUSG00000020689;ENSMUSG00000039239;ENSMUSG00000002603;ENSMUSG00000002020;ENSMUSG00000029287;ENSMUSG00000001870;ENSMUSG00000026971;ENSMUSG00000024940;ENSMUSG00000032440	True	True	0.8333333333333334	6	0.0			0.038675518919385914	-0.0010874781999590502	0.026038948355263186	0.026038948355263186	-0.0010874781999590502	0.038675518919385914	0.75	True	False	0.047144787230113984	0.015215719323191466	True	0.3227444690528234	Tgf Beta Receptor Signaling Activates Smads	False	True	True	True	False	True	4	method-supported, model-sensitive
kidney	R-MMU-3000171_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	0.040328440498538086	6	4	2	0.040328440498538086	6	4	2	0.006599510531659059	6.0	5.0	1.0	0.006599510531659059	6.0	5.0	1.0	1.5591873091553021	0.005192107995846314	0.18588317479097896	ENSMUSG00000015533;ENSMUSG00000004098;ENSMUSG00000035783;ENSMUSG00000031503;ENSMUSG00000031502;ENSMUSG00000026837;ENSMUSG00000026193;ENSMUSG00000020689;ENSMUSG00000002603;ENSMUSG00000025743;ENSMUSG00000020592;ENSMUSG00000059430;ENSMUSG00000020758;ENSMUSG00000026674;ENSMUSG00000045103;ENSMUSG00000039952;ENSMUSG00000027111	True	True	0.6666666666666666	6	0.0			0.040328440498538086	-0.00232028876141815	0.020909756705409316	0.020909756705409316	-0.00232028876141815	0.040328440498538086	0.7763157894736842	True	False	0.05661002842325227	0.02471506468950654	True	0.4365845659839831	Non Integrin Membrane Ecm Interactions	False	True	True	True	False	True	4	method-supported, model-sensitive
kidney	R-MMU-983231_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.03594748595175442	6	4	2	0.03594748595175442	6	4	2	0.001439686039540751	6.0	4.0	2.0	0.001439686039540751	6.0	4.0	2.0	1.0726867686928214	0.37098445595854923	1.0	ENSMUSG00000024065;ENSMUSG00000074364;ENSMUSG00000032198;ENSMUSG00000042622;ENSMUSG00000014602;ENSMUSG00000058672;ENSMUSG00000045136;ENSMUSG00000021294;ENSMUSG00000001473;ENSMUSG00000002997;ENSMUSG00000072235;ENSMUSG00000038608;ENSMUSG00000023004;ENSMUSG00000101355;ENSMUSG00000069267;ENSMUSG00000062380;ENSMUSG00000101972;ENSMUSG00000032254;ENSMUSG00000041642;ENSMUSG00000045328	True	True	0.6666666666666666	6	0.16666666666666666	0.0	1.0	0.03594748595175438	0.019976755862573	-0.02581754021491227	0.019976755862573	-0.02581754021491227	0.03594748595175438	0.7138157894736842	True	False	0.0579370294756839	0.03169414875465699	True	0.5470447663865643	Factors Involved In Megakaryocyte Development And Platelet Production	False	True	True	True	False	True	4	method-supported, model-sensitive
kidney	R-MMU-449147_SIGNALING_BY_INTERLEUKINS	0.01930426932748545	6	5	1	0.01930426932748545	6	5	1	0.001057729950553592	6.0	4.0	2.0	0.001057729950553592	6.0	4.0	2.0	1.0877325075555755	0.34236947791164657	1.0	ENSMUSG00000021250;ENSMUSG00000027947;ENSMUSG00000005364;ENSMUSG00000030107;ENSMUSG00000022146;ENSMUSG00000021025;ENSMUSG00000014599;ENSMUSG00000007888;ENSMUSG00000020592;ENSMUSG00000026072;ENSMUSG00000052684;ENSMUSG00000024810;ENSMUSG00000053113;ENSMUSG00000021457;ENSMUSG00000101355;ENSMUSG00000041417;ENSMUSG00000026288;ENSMUSG00000034394;ENSMUSG00000038894;ENSMUSG00000069267;ENSMUSG00000030748;ENSMUSG00000023809;ENSMUSG00000025225;ENSMUSG00000101972;ENSMUSG00000004040	True	True	0.8333333333333334	6	0.0			0.019304269327485416	-0.10062579879093565	0.043110174137427015	0.019304269327485416	-0.10062579879093565	0.043110174137427015	0.5427631578947368	True	False	0.011967140463525804	0.0036827008732999295	True	0.3077344069390925	Signaling By Interleukins	False	True	True	True	False	True	4	method-supported, model-sensitive
kidney	R-MMU-109582_HEMOSTASIS	0.017399937149122913	6	4	2	0.017399937149122913	6	4	2	0.003114956645174076	6.0	6.0	0.0	0.003114956645174076	6.0	6.0	0.0	1.2430295682361159	0.023	0.7351273072719591	ENSMUSG00000033860;ENSMUSG00000028001;ENSMUSG00000022868;ENSMUSG00000032083;ENSMUSG00000031538;ENSMUSG00000033831;ENSMUSG00000048376;ENSMUSG00000021922;ENSMUSG00000020788;ENSMUSG00000021091;ENSMUSG00000061780;ENSMUSG00000024065;ENSMUSG00000028108;ENSMUSG00000005611;ENSMUSG00000074364;ENSMUSG00000058571;ENSMUSG00000041329;ENSMUSG00000031328;ENSMUSG00000026193;ENSMUSG00000029661;ENSMUSG00000033174;ENSMUSG00000000049;ENSMUSG00000074743;ENSMUSG00000023224;ENSMUSG00000021253;ENSMUSG00000032198;ENSMUSG00000026249;ENSMUSG00000020689;ENSMUSG00000039239;ENSMUSG00000001507;ENSMUSG00000042622;ENSMUSG00000002603;ENSMUSG00000032946;ENSMUSG00000041959;ENSMUSG00000110195;ENSMUSG00000014602;ENSMUSG00000033880;ENSMUSG00000025784;ENSMUSG00000025743;ENSMUSG00000042644;ENSMUSG00000054364;ENSMUSG00000079015;ENSMUSG00000058672;ENSMUSG00000038224;ENSMUSG00000032231;ENSMUSG00000018593;ENSMUSG00000053062;ENSMUSG00000039196;ENSMUSG00000020592;ENSMUSG00000037419;ENSMUSG00000032849;ENSMUSG00000020717;ENSMUSG00000000555;ENSMUSG00000046223;ENSMUSG00000018909;ENSMUSG00000045136;ENSMUSG00000021294;ENSMUSG00000034220;ENSMUSG00000026547;ENSMUSG00000031380;ENSMUSG00000001473;ENSMUSG00000002997;ENSMUSG00000072235;ENSMUSG00000022180;ENSMUSG00000027611;ENSMUSG00000059481;ENSMUSG00000032902;ENSMUSG00000038608;ENSMUSG00000048583;ENSMUSG00000015143;ENSMUSG00000037206;ENSMUSG00000029368;ENSMUSG00000029372;ENSMUSG00000009281;ENSMUSG00000023004;ENSMUSG00000027111;ENSMUSG00000021457;ENSMUSG00000101355;ENSMUSG00000039109;ENSMUSG00000041417;ENSMUSG00000024697;ENSMUSG00000026288;ENSMUSG00000037411;ENSMUSG00000056220;ENSMUSG00000028583;ENSMUSG00000001946;ENSMUSG00000021822;ENSMUSG00000020120;ENSMUSG00000069267;ENSMUSG00000027249	True	True	0.6666666666666666	6	0.0			0.0173999371491229	0.014186569605263303	-0.03684722251461997	0.014186569605263303	-0.03684722251461997	0.0173999371491229	0.5361842105263158	True	False	0.035597029179331316	0.04247451251782435	True	1.1932038570928358	Hemostasis	False	True	True	True	False	True	4	method-supported, model-sensitive
kidney	R-MMU-2559583_CELLULAR_SENESCENCE	0.01270636796783627	6	3	3	0.01270636796783627	6	3	3	0.003525789938622806	6.0	4.0	2.0	0.003525789938622806	6.0	4.0	2.0	1.1690722131068703	0.2069672131147541	0.8485146946682989	ENSMUSG00000021250;ENSMUSG00000023067;ENSMUSG00000056501;ENSMUSG00000062727;ENSMUSG00000073802;ENSMUSG00000032035;ENSMUSG00000042745;ENSMUSG00000046711;ENSMUSG00000061991;ENSMUSG00000052684;ENSMUSG00000051627;ENSMUSG00000071516;ENSMUSG00000069302;ENSMUSG00000060981;ENSMUSG00000094338;ENSMUSG00000052565;ENSMUSG00000061615;ENSMUSG00000018476;ENSMUSG00000023809;ENSMUSG00000069301	True	True	0.3333333333333333	6	0.0			0.012706367967836266	0.008716916931286666	0.02159019986842105	0.012706367967836266	0.008716916931286666	0.02159019986842105	0.4868421052631579	True	True	0.005435227317629189	0.003258614152258933	True	0.5995359461212597	Cellular Senescence	False	True	True	False	True	True	4	sensitivity-dependent
kidney	R-MMU-9958825_ACTIVATION_OF_STAT3_BY_CADHERIN_ENGAGEMENT	0.0005847775624385964	6	4	2	0.0005847775624385964	6	4	2	0.005711630557879312	6.0	5.0	1.0	0.005711630557879312	6.0	5.0	1.0	1.1859958968849076	0.22988505747126436	0.7991427489555504	ENSMUSG00000035783;ENSMUSG00000027947;ENSMUSG00000031673	True	True	0.3333333333333333	6	0.0			0.0005847775624385834	0.0058376633934023	0.06091431510350868	0.0058376633934023	0.0005847775624385834	0.06091431510350868	0.07894736842105263	True	True	0.0014289962716983282	0.0006587623774850972	True	0.46099656838304676	Activation Of Stat3 By Cadherin Engagement	False	True	True	False	True	True	4	sensitivity-dependent
kidney	R-MMU-9818564_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES	0.0034197857880116944	6	4	2	0.0034197857880116944	6	4	2	0.00019297513946577027	6.0	3.0	3.0	0.00019297513946577027	6.0	3.0	3.0	0.8896072279467089	0.6931818181818182	1.0	ENSMUSG00000030680;ENSMUSG00000062727;ENSMUSG00000061991;ENSMUSG00000101355;ENSMUSG00000048154;ENSMUSG00000071516;ENSMUSG00000069302;ENSMUSG00000069267;ENSMUSG00000060981;ENSMUSG00000094338;ENSMUSG00000061615;ENSMUSG00000069301;ENSMUSG00000101972	True	True	0.6666666666666666	6	0.0			0.0034197857880116666	0.00186909578404675	0.006913684000292371	0.0034197857880116666	0.00186909578404675	0.006913684000292371	0.3519736842105263	True	True	0.0034954423561930096	-0.003748324083262742	False	1.0723461299888675	Epigenetic Regulation Of Gene Expression By Mll3 And Mll4 Complexes	False	True	True	True	True	False	4	method-supported, model-sensitive
kidney	R-MMU-9013404_RAC2_GTPASE_CYCLE	0.0017880674631783626	6	5	1	0.0017880674631783626	6	5	1	0.0007970948303565195	6.0	4.0	2.0	0.0007970948303565195	6.0	4.0	2.0	1.1390795967782148	0.3070452155625657	0.9497348733033698	ENSMUSG00000032135;ENSMUSG00000006445;ENSMUSG00000039621;ENSMUSG00000025366;ENSMUSG00000041598;ENSMUSG00000049521;ENSMUSG00000038608;ENSMUSG00000041417	True	True	0.8333333333333334	6	0.0			0.0017880674631783333	0.0024361149260657615	-0.0039133458230409006	0.0017880674631783333	-0.0039133458230409006	0.0024361149260657615	0.2236842105263158	True	False	0.0025827529249962005	0.002227987955238493	True	0.8626407635340383	Rac2 Gtpase Cycle	False	True	True	True	False	True	4	method-supported, model-sensitive
kidney	R-MMU-416482_G_ALPHA_12_13_SIGNALLING_EVENTS	0.0011730436076143281	6	5	1	0.0011730436076143281	6	5	1	-0.001344924991498293	6.0	4.0	2.0	-0.001344924991498293	6.0	4.0	2.0	0.8229440674335871	0.7626752966558792	1.0	ENSMUSG00000037552;ENSMUSG00000039621;ENSMUSG00000054364;ENSMUSG00000040964;ENSMUSG00000032875;ENSMUSG00000019467;ENSMUSG00000021895;ENSMUSG00000037946;ENSMUSG00000002233;ENSMUSG00000020580;ENSMUSG00000028919	False	True	0.8333333333333334	6	0.0			0.0011730436076143166	0.0009544952202923999	0.001487621819845017	0.0011730436076143166	0.0009544952202923999	0.001487621819845017	0.14802631578947367	True	True	0.0007423133690022796	0.000824729404186288	True	1.1110259340940893	G Alpha 12 13 Signalling Events	False	False	True	True	True	True	4	internally robust, incomplete conventional support
kidney	R-MMU-9009391_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	0.022567115587426977	6	5	1	0.022567115587426977	6	5	1	-0.001545701203838756	6.0	2.0	4.0	-0.001545701203838756	6.0	2.0	4.0	0.639418236916958	0.9174503657262278	1.0	ENSMUSG00000067586;ENSMUSG00000031740;ENSMUSG00000024486;ENSMUSG00000004951;ENSMUSG00000041417;ENSMUSG00000061878;ENSMUSG00000043613;ENSMUSG00000048756;ENSMUSG00000028698;ENSMUSG00000018623	False	True	0.8333333333333334	6	0.0			0.022567115587426967	0.00029265107070949983	0.0007682572710745334	0.0007682572710745334	0.00029265107070949983	0.022567115587426967	0.5789473684210527	True	True	0.022028646416413382	0.011128037124374919	True	0.5051620927595215	Extra Nuclear Estrogen Signaling	False	False	True	True	True	True	4	internally robust, incomplete conventional support
kidney	R-MMU-9013408_RHOG_GTPASE_CYCLE	0.0007365917868362575	6	5	1	0.0007365917868362575	6	5	1	0.0020038808361577676	6.0	4.0	2.0	0.0020038808361577676	6.0	4.0	2.0	1.0454161445785446	0.44983818770226536	1.0	ENSMUSG00000032135;ENSMUSG00000006445;ENSMUSG00000039621;ENSMUSG00000025366;ENSMUSG00000049521;ENSMUSG00000025403;ENSMUSG00000030220;ENSMUSG00000041417	True	True	0.8333333333333334	6	0.0			0.0007365917868362333	0.00022333659016224997	-0.021957164396900583	0.00022333659016224997	-0.021957164396900583	0.0007365917868362333	0.1118421052631579	True	False	8.300696577507558e-05	0.00047403648205855936	True	5.710803637167736	Rhog Gtpase Cycle	False	True	True	True	False	True	4	method-supported, model-sensitive
kidney	R-MMU-3214858_RMTS_METHYLATE_HISTONE_ARGININES	-0.002766553226562866	6	1	5	-0.0027665532265628654	6	1	5	-0.005260717866532659	6.0	3.0	3.0	-0.005260717866532659	6.0	3.0	3.0	-0.9069964675937525	0.6	0.7638191703506364	ENSMUSG00000070348;ENSMUSG00000093769;ENSMUSG00000081058;ENSMUSG00000064220;ENSMUSG00000064288;ENSMUSG00000071478;ENSMUSG00000094248;ENSMUSG00000063954;ENSMUSG00000069272;ENSMUSG00000069305;ENSMUSG00000074403;ENSMUSG00000069306;ENSMUSG00000069266;ENSMUSG00000099517;ENSMUSG00000069309;ENSMUSG00000094777;ENSMUSG00000101972;ENSMUSG00000069301;ENSMUSG00000061615;ENSMUSG00000060981;ENSMUSG00000069267;ENSMUSG00000069302;ENSMUSG00000071516;ENSMUSG00000101355;ENSMUSG00000061991	True	True	0.8333333333333334	6	0.0			-0.00276655322656285	-0.00048083715803801656	0.003923374641681284	-0.00048083715803801656	-0.00276655322656285	0.003923374641681284	0.3223684210526316	True	False	-0.003386564836952888	-0.0014525898791454554	True	0.4289272313039324	Rmts Methylate Histone Arginines	False	True	True	True	False	True	4	method-supported, model-sensitive
kidney	R-MMU-3214842_HDMS_DEMETHYLATE_HISTONES	-0.002033933577944152	6	2	4	-0.002033933577944152	6	2	4	-0.00465749049764196	6.0	3.0	3.0	-0.00465749049764196	6.0	3.0	3.0	-1.027327327030292	0.3617021276595745	0.5907814269136833	ENSMUSG00000093769;ENSMUSG00000081058;ENSMUSG00000064288;ENSMUSG00000068457;ENSMUSG00000069305;ENSMUSG00000074403;ENSMUSG00000069306;ENSMUSG00000069266;ENSMUSG00000099517;ENSMUSG00000019947;ENSMUSG00000101972;ENSMUSG00000018476;ENSMUSG00000060981;ENSMUSG00000069267;ENSMUSG00000101355	True	True	0.6666666666666666	6	0.0			-0.002033933577944139			-0.002033933577944139	-0.002033933577944139	-0.002033933577944139	0.2532894736842105	False	False	-0.0019400469730096127	-0.0013283119361019906	True	0.6846802961896166	Hdms Demethylate Histones	False	True	True	True	False	True	4	method-supported, model-sensitive
kidney	R-MMU-72706_GTP_HYDROLYSIS_AND_JOINING_OF_THE_60S_RIBOSOMAL_SUBUNIT	-0.00297331293926462	6	2	4	-0.0029733129392646197	6	2	4	-0.008426580029232217	6.0	2.0	4.0	-0.008426580029232217	6.0	2.0	4.0	-2.070671213088975	0.0	0.0031320820500900693	ENSMUSG00000039001;ENSMUSG00000079641;ENSMUSG00000039221;ENSMUSG00000067288;ENSMUSG00000061477;ENSMUSG00000024608;ENSMUSG00000034892;ENSMUSG00000078193;ENSMUSG00000061983;ENSMUSG00000060377;ENSMUSG00000068240;ENSMUSG00000038900;ENSMUSG00000062997;ENSMUSG00000058443;ENSMUSG00000057322;ENSMUSG00000050621	True	True	0.6666666666666666	6	0.0			-0.0029733129392646	0.00789306185993419	-0.02714500543216372	-0.0029733129392646	-0.02714500543216372	0.00789306185993419	0.33223684210526316	True	False	-0.003054084102602583	-0.0008730543645860284	True	0.28586454572159364	Gtp Hydrolysis And Joining Of The 60S Ribosomal Subunit	False	True	True	True	False	True	4	method-supported, model-sensitive
kidney	R-MMU-2555396_MITOTIC_METAPHASE_AND_ANAPHASE	0.0017880699552631576	6	4	2	0.001788069955263158	6	4	2	0.0024809996102484397	6.0	3.0	3.0	0.0024809996102484397	6.0	3.0	3.0	0.9256063957720772	0.621196222455404	1.0	ENSMUSG00000058672;ENSMUSG00000045136;ENSMUSG00000001473;ENSMUSG00000024660;ENSMUSG00000072235;ENSMUSG00000029414;ENSMUSG00000023004;ENSMUSG00000028063;ENSMUSG00000062380;ENSMUSG00000029177;ENSMUSG00000045328	True	True	0.6666666666666666	6	0.0			0.0017880699552631503	-0.008567507319799684	-0.0032187441034970832	-0.0032187441034970832	-0.008567507319799684	0.0017880699552631503	0.22697368421052633	True	False	0.0019391599639703644	0.003591105849859582	True	1.8518873721520706	Mitotic Metaphase And Anaphase	False	True	True	True	False	True	4	method-supported, model-sensitive
kidney	R-MMU-73886_CHROMOSOME_MAINTENANCE	-0.0035961536006286474	6	1	5	-0.0035961536006286474	6	1	5	-0.0018851949204508889	6.0	3.0	3.0	-0.0018851949204508889	6.0	3.0	3.0	0.684855798366015	0.8893528183716075	1.0	ENSMUSG00000062727;ENSMUSG00000061991;ENSMUSG00000044783;ENSMUSG00000071516;ENSMUSG00000069302;ENSMUSG00000060981;ENSMUSG00000094338;ENSMUSG00000061615;ENSMUSG00000069301;ENSMUSG00000029177	True	False	0.6666666666666666	6	0.0			-0.003596153600628616	-0.0029774871116531997	-0.005805858743713449	-0.003596153600628616	-0.005805858743713449	-0.0029774871116531997	0.35526315789473684	True	True	-0.009809219148214289	-0.009328038259506784	True	0.9509460558035243	Chromosome Maintenance	False	True	False	True	True	True	4	internally robust, incomplete conventional support
kidney	R-MMU-69278_CELL_CYCLE_MITOTIC	-0.03655055850877198	6	2	4	-0.03655055850877198	6	2	4	-0.00022199859501743682	6.0	2.0	4.0	-0.00022199859501743682	6.0	2.0	4.0	0.8958739464380999	0.7291875626880642	1.0	ENSMUSG00000023067;ENSMUSG00000037664;ENSMUSG00000062727;ENSMUSG00000073802;ENSMUSG00000058672;ENSMUSG00000045136;ENSMUSG00000061991;ENSMUSG00000041859;ENSMUSG00000001473;ENSMUSG00000024660;ENSMUSG00000002997;ENSMUSG00000072235;ENSMUSG00000029414;ENSMUSG00000001525;ENSMUSG00000023004;ENSMUSG00000030091;ENSMUSG00000101355;ENSMUSG00000044783;ENSMUSG00000023764;ENSMUSG00000071516;ENSMUSG00000028063;ENSMUSG00000069302;ENSMUSG00000069267;ENSMUSG00000060981;ENSMUSG00000062380;ENSMUSG00000094338;ENSMUSG00000061615;ENSMUSG00000069301;ENSMUSG00000101972;ENSMUSG00000029177;ENSMUSG00000000184;ENSMUSG00000032254	True	False	0.6666666666666666	6	0.0			-0.036550558508771966	-0.0041063892690057675	-0.00485069940058465	-0.00485069940058465	-0.036550558508771966	-0.0041063892690057675	0.7269736842105263	True	True	-0.04699877549392099	-0.020022720278556793	True	0.42602642447879546	Cell Cycle Mitotic	False	True	False	True	True	True	4	internally robust, incomplete conventional support
kidney	R-MMU-74752_SIGNALING_BY_INSULIN_RECEPTOR	-0.0054011469801900575	6	0	6	-0.0054011469801900575	6	0	6	-0.002077919148294934	6.0	2.0	4.0	-0.002077919148294934	6.0	2.0	4.0	-1.0447296621607933	0.36470588235294116	0.5878394463512153	ENSMUSG00000058488;ENSMUSG00000006269;ENSMUSG00000026394;ENSMUSG00000036585;ENSMUSG00000005320;ENSMUSG00000032715;ENSMUSG00000028238;ENSMUSG00000054252;ENSMUSG00000033295;ENSMUSG00000001750;ENSMUSG00000038600;ENSMUSG00000020176;ENSMUSG00000038894;ENSMUSG00000041417	True	True	1.0	6	0.0			-0.00540114698019	0.006316714762719301	-0.04484752881988307	-0.00540114698019	-0.04484752881988307	0.006316714762719301	0.3980263157894737	True	False	-0.004680685809889816	-0.002419693471981851	True	0.516952765098927	Signaling By Insulin Receptor	False	True	True	True	False	True	4	method-supported, model-sensitive
kidney	R-MMU-983189_KINESINS	0.00136260369252924	6	4	2	0.00136260369252924	6	4	2	0.001210960052838365	6.0	3.0	3.0	0.001210960052838365	6.0	3.0	3.0	1.046480023897198	0.4261057173678533	1.0	ENSMUSG00000014602;ENSMUSG00000058672;ENSMUSG00000045136;ENSMUSG00000021294;ENSMUSG00000001473;ENSMUSG00000072235;ENSMUSG00000023004;ENSMUSG00000062380;ENSMUSG00000032254;ENSMUSG00000041642;ENSMUSG00000045328	True	True	0.6666666666666666	6	0.0			0.0013626036925292332		-0.028191852821637445	-0.013414624564554107	-0.028191852821637445	0.0013626036925292332	0.17434210526315788	False	False	0.000666007963977964	0.0023301180438039786	True	3.4986339050460282	Kinesins	False	True	True	True	False	True	4	method-supported, model-sensitive
kidney	R-MMU-8868773_RRNA_PROCESSING_IN_THE_NUCLEUS_AND_CYTOSOL	-0.033065362539327535	6	1	5	-0.033065362539327535	6	1	5	-0.006953786006695338	6.0	2.0	4.0	-0.006953786006695338	6.0	2.0	4.0	-1.2917234527031887	0.09473684210526316	0.2988216080325166	ENSMUSG00000039001;ENSMUSG00000079641;ENSMUSG00000039221;ENSMUSG00000067288;ENSMUSG00000061477;ENSMUSG00000024608;ENSMUSG00000034892;ENSMUSG00000078193;ENSMUSG00000061983	True	True	0.8333333333333334	6	0.0			-0.033065362539327486	-0.004054962804093566		-0.018560162671710526	-0.033065362539327486	-0.004054962804093566	0.6842105263157895	False	False	-0.05729075473898176	-0.05850534497916287	True	1.0212004580095833	Rrna Processing In The Nucleus And Cytosol	False	True	True	True	False	True	4	method-supported, model-sensitive
kidney	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES	-0.05726937486403507	6	3	3	-0.05726937486403507	6	3	3	-0.003554567273280822	6.0	3.0	3.0	-0.003554567273280822	6.0	3.0	3.0	-0.79142359219972	0.9047619047619048	0.8752112912494109	ENSMUSG00000069303;ENSMUSG00000070348;ENSMUSG00000093769;ENSMUSG00000031609;ENSMUSG00000018102;ENSMUSG00000081058;ENSMUSG00000064220;ENSMUSG00000064288;ENSMUSG00000068457;ENSMUSG00000095217;ENSMUSG00000027684;ENSMUSG00000071478;ENSMUSG00000094248;ENSMUSG00000069308;ENSMUSG00000063954;ENSMUSG00000069272;ENSMUSG00000069305;ENSMUSG00000074403;ENSMUSG00000069306;ENSMUSG00000002028;ENSMUSG00000034160;ENSMUSG00000069266;ENSMUSG00000058385;ENSMUSG00000099517;ENSMUSG00000039410;ENSMUSG00000019947;ENSMUSG00000069309;ENSMUSG00000028927;ENSMUSG00000069300;ENSMUSG00000114279;ENSMUSG00000094777;ENSMUSG00000101972;ENSMUSG00000069301;ENSMUSG00000025225;ENSMUSG00000018476;ENSMUSG00000061615;ENSMUSG00000094338;ENSMUSG00000060981;ENSMUSG00000069267;ENSMUSG00000069302;ENSMUSG00000071516;ENSMUSG00000048154;ENSMUSG00000101355	True	True	0.5	6	0.3333333333333333	0.0	2.0	-0.05726937486403508	-0.005599227934210536	-0.031063012509605203	-0.031063012509605203	-0.05726937486403508	-0.005599227934210536	0.8585526315789473	True	True	-0.062225459816869264	-0.10469408410429151	True	1.6824959496066116	Chromatin Modifying Enzymes	False	True	True	False	True	True	4	sensitivity-dependent
kidney	R-MMU-73894_DNA_REPAIR	-0.032472154429824505	6	1	5	-0.032472154429824505	6	1	5	-0.001732427445703071	6.0	2.0	4.0	-0.001732427445703071	6.0	2.0	4.0	0.586228232388377	0.9702258726899384	1.0	ENSMUSG00000062727;ENSMUSG00000027078;ENSMUSG00000032596;ENSMUSG00000061991;ENSMUSG00000071516;ENSMUSG00000069302;ENSMUSG00000060981;ENSMUSG00000094338;ENSMUSG00000061615;ENSMUSG00000035692;ENSMUSG00000069301;ENSMUSG00000010461	True	False	0.8333333333333334	6	0.0			-0.032472154429824464	-0.039736832324561495	-0.028854273538011635	-0.032472154429824464	-0.039736832324561495	-0.028854273538011635	0.6743421052631579	True	True	-0.040126692325227954	-0.03065423216813719	True	0.7639361829199325	Dna Repair	False	True	False	True	True	True	4	internally robust, incomplete conventional support
kidney	R-MMU-388841_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY	-0.004135093429137431	6	0	6	-0.004135093429137431	6	0	6	-0.005913297885294748	6.0	1.0	5.0	-0.005913297885294748	6.0	1.0	5.0	-0.8781109984200329	0.7368421052631579	0.7855206223629438	ENSMUSG00000069303;ENSMUSG00000070348;ENSMUSG00000093769;ENSMUSG00000036594;ENSMUSG00000060586;ENSMUSG00000073421;ENSMUSG00000032093;ENSMUSG00000018102;ENSMUSG00000081058;ENSMUSG00000028518;ENSMUSG00000064220;ENSMUSG00000064288;ENSMUSG00000016496;ENSMUSG00000005763;ENSMUSG00000026011;ENSMUSG00000095217;ENSMUSG00000068240;ENSMUSG00000071478;ENSMUSG00000094248;ENSMUSG00000006542;ENSMUSG00000069308;ENSMUSG00000063954;ENSMUSG00000069272;ENSMUSG00000069305;ENSMUSG00000074403;ENSMUSG00000069306;ENSMUSG00000069266;ENSMUSG00000032715;ENSMUSG00000058385;ENSMUSG00000099517;ENSMUSG00000069309;ENSMUSG00000069300;ENSMUSG00000019843;ENSMUSG00000028698;ENSMUSG00000094777;ENSMUSG00000101972;ENSMUSG00000069301;ENSMUSG00000061615;ENSMUSG00000094338;ENSMUSG00000060981;ENSMUSG00000069267;ENSMUSG00000031284;ENSMUSG00000069302;ENSMUSG00000071516;ENSMUSG00000041417;ENSMUSG00000101355	True	True	1.0	6	0.0			-0.004135093429137384	-0.09737382336301166	-0.042298630661549735	-0.042298630661549735	-0.09737382336301166	-0.004135093429137384	0.3782894736842105	True	True	-0.003966666403039513	-0.000560025234698795	True	0.14118284166010733	Regulation Of T Cell Activation By Cd28 Family	False	True	True	True	True	False	4	method-supported, model-sensitive
kidney	R-MMU-2132295_MHC_CLASS_II_ANTIGEN_PRESENTATION	-0.014556703737134505	6	3	3	-0.014556703737134505	6	3	3	-0.005713671100672529	6.0	1.0	5.0	-0.005713671100672529	6.0	1.0	5.0	-0.8821491646286255	0.6764705882352942	0.7982538206752281	ENSMUSG00000041538;ENSMUSG00000037649;ENSMUSG00000036594;ENSMUSG00000060586;ENSMUSG00000073421;ENSMUSG00000079547;ENSMUSG00000024610;ENSMUSG00000038642	True	True	0.3333333333333333	6	0.0			-0.014556703737134519	-0.11716305020175437	-0.04888423933266082	-0.04888423933266082	-0.11716305020175437	-0.014556703737134519	0.506578947368421	True	True	-0.013708410122568406	-0.058481193034797645	True	4.266081369897082	Mhc Class Ii Antigen Presentation	False	True	True	False	True	True	4	sensitivity-dependent
