tissue	term	effect_seed2020	effect_seed2021	effect_seed2022	short_label	evidence_role	curated_pathway	family_representative	primary_absolute_percentile	all_three_seeds_available	all_three_direction_concordant	seed_effect_median	seed_effect_minimum	seed_effect_maximum
soleus	R-MMU-1474244_EXTRACELLULAR_MATRIX_ORGANIZATION	-0.04304353851851861	-0.004274187777777587	-0.09155150277777742			False	False	0.7423728813559322	True	True	-0.04304353851851861	-0.09155150277777742	-0.004274187777777587
soleus	R-MMU-1474290_COLLAGEN_FORMATION	-0.07610768248148149	0.010377094259259145	-0.04646095157407406			False	False	0.823728813559322	True	False	-0.04646095157407406	-0.07610768248148149	0.010377094259259145
soleus	R-MMU-1483206_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.0047150836494444445		0.0020666752565185183			False	False	0.4406779661016949	False	True	0.0033908794529814816	0.0020666752565185183	0.0047150836494444445
soleus	R-MMU-1483249_INOSITOL_PHOSPHATE_METABOLISM	0.01494987451740741	0.03716269330555557	-0.022089201749999992			False	False	0.6033898305084746	True	False	0.01494987451740741	-0.022089201749999992	0.03716269330555557
soleus	R-MMU-1483255_PI_METABOLISM			0.0007705935405370367			False	False		False	True	0.0007705935405370367	0.0007705935405370367	0.0007705935405370367
soleus	R-MMU-1483257_PHOSPHOLIPID_METABOLISM	0.017175903619537032	0.030317513914814836	-0.007213234192370371			False	False	0.6237288135593221	True	False	0.017175903619537032	-0.007213234192370371	0.030317513914814836
soleus	R-MMU-1500931_CELL_CELL_COMMUNICATION	0.030538651111111054	0.0473885951851852	-0.09620284685185183			False	False	0.7084745762711865	True	False	0.030538651111111054	-0.09620284685185183	0.0473885951851852
soleus	R-MMU-156580_PHASE_II_CONJUGATION_OF_COMPOUNDS	-0.03745375526296296	-0.05784777199999999	0.061020709403703736			False	False	0.7254237288135593	True	False	-0.03745375526296296	-0.05784777199999999	0.061020709403703736
soleus	R-MMU-1566948_ELASTIC_FIBRE_FORMATION	-0.02977111981481484	-0.09846122371851852	-0.1033699257111111			False	False	0.6915254237288135	True	True	-0.09846122371851852	-0.1033699257111111	-0.02977111981481484
soleus	R-MMU-157579_TELOMERE_MAINTENANCE	0.00042653744685185164	-0.002609210134074074	-0.003290588410370369			False	False	0.061016949152542375	True	False	-0.002609210134074074	-0.003290588410370369	0.00042653744685185164
soleus	R-MMU-157858_GAP_JUNCTION_TRAFFICKING_AND_REGULATION		0.00010341384287037084	0.0022623605750000018			False	False		False	True	0.0011828872089351863	0.00010341384287037084	0.0022623605750000018
soleus	R-MMU-15869_METABOLISM_OF_NUCLEOTIDES	-0.022559415379629688	0.013882318759259346	-0.044019343944444546			False	False	0.6644067796610169	True	False	-0.022559415379629688	-0.044019343944444546	0.013882318759259346
soleus	R-MMU-162582_SIGNAL_TRANSDUCTION	0.0930968688888892	0.10997889203703703	0.054725523333333324			False	False	0.8542372881355932	True	True	0.0930968688888892	0.054725523333333324	0.10997889203703703
soleus	R-MMU-1630316_GLYCOSAMINOGLYCAN_METABOLISM	-0.11738103454074077	-0.13580741338888896	-0.11925456461851851	Glycosaminoglycan metabolism	complementary	True	False	0.9016949152542373	True	True	-0.11925456461851851	-0.13580741338888896	-0.11738103454074077
soleus	R-MMU-163125_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	0.16310867615740746	0.026797089787037025	0.15203483515740737			False	False	0.9389830508474576	True	True	0.15203483515740737	0.026797089787037025	0.16310867615740746
soleus	R-MMU-1632852_MACROAUTOPHAGY	-0.019226934259259403	-0.033620599629629565	0.027659882777777645			False	False	0.6372881355932203	True	False	-0.019226934259259403	-0.033620599629629565	0.027659882777777645
soleus	R-MMU-163685_INTEGRATION_OF_ENERGY_METABOLISM	-0.00015932720777777723	-0.0648546451574074	-0.07340701169444443			False	False	0.030508474576271188	True	True	-0.0648546451574074	-0.07340701169444443	-0.00015932720777777723
soleus	R-MMU-1638074_KERATAN_SULFATE_KERATIN_METABOLISM			-0.0918952566481482			False	False		False	True	-0.0918952566481482	-0.0918952566481482	-0.0918952566481482
soleus	R-MMU-1640170_CELL_CYCLE	0.33848072999999995	0.30105686185185226	0.29005798444444447			False	False	0.9898305084745763	True	True	0.30105686185185226	0.29005798444444447	0.33848072999999995
soleus	R-MMU-1650814_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	-0.01492101252222211	-0.08100770357574075	-0.15256124607407398			False	False	0.6	True	True	-0.08100770357574075	-0.15256124607407398	-0.01492101252222211
soleus	R-MMU-166016_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE	-0.007958914824907409	-0.001958074048203704	-0.03805497581481478			False	False	0.5152542372881356	True	True	-0.007958914824907409	-0.03805497581481478	-0.001958074048203704
soleus	R-MMU-1660499_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	-0.0013608562523148146	-0.00045126628801111135	-0.0026496136672962962			False	False	0.18305084745762712	True	True	-0.0013608562523148146	-0.0026496136672962962	-0.00045126628801111135
soleus	R-MMU-166166_MYD88_INDEPENDENT_TLR4_CASCADE	-0.003863272516851852	0.005240339557777775	0.0007577869577777781			False	False	0.4101694915254237	True	False	0.0007577869577777781	-0.003863272516851852	0.005240339557777775
soleus	R-MMU-166520_SIGNALING_BY_NTRKS	0.0068118746512962946	-0.0007125512607037036	-0.02377647138787037			False	False	0.49491525423728816	True	False	-0.0007125512607037036	-0.02377647138787037	0.0068118746512962946
soleus	R-MMU-166658_COMPLEMENT_CASCADE	-0.011634636859259223	0.05831903596296306	0.06299032661111108			False	False	0.5796610169491525	True	False	0.05831903596296306	-0.011634636859259223	0.06299032661111108
soleus	R-MMU-166663_INITIAL_TRIGGERING_OF_COMPLEMENT	0.09458341375925912	-0.02827763126666667	-0.00089327533087037			False	False	0.864406779661017	True	False	-0.00089327533087037	-0.02827763126666667	0.09458341375925912
soleus	R-MMU-168138_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	-0.007128895543703703	-0.005468658445185188	0.0031169876101851865			False	False	0.5050847457627119	True	False	-0.005468658445185188	-0.007128895543703703	0.0031169876101851865
soleus	R-MMU-168164_TOLL_LIKE_RECEPTOR_3_TLR3_CASCADE	0.004947657602148148	-0.002511654135092592				False	False	0.44745762711864406	False	False	0.0012180017335277778	-0.002511654135092592	0.004947657602148148
soleus	R-MMU-168181_TOLL_LIKE_RECEPTOR_7_8_TLR7_8_CASCADE	-0.003071748698259259	0.003196726744351852	0.0030470585789629627			False	False	0.3694915254237288	True	False	0.0030470585789629627	-0.003071748698259259	0.003196726744351852
soleus	R-MMU-168249_INNATE_IMMUNE_SYSTEM	-0.035760776814814786	0.2476139585951852	0.17165655448148143			False	False	0.7220338983050848	True	False	0.17165655448148143	-0.035760776814814786	0.2476139585951852
soleus	R-MMU-168256_IMMUNE_SYSTEM	0.43541418666666676	0.32799281537037067	0.32508193592592516	Immune-system signaling	context_sensitive	True	True	1.0	True	True	0.32799281537037067	0.32508193592592516	0.43541418666666676
soleus	R-MMU-168643_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	0.0048383092305555545	-0.042028122194444434				False	False	0.4440677966101695	False	False	-0.01859490648194444	-0.042028122194444434	0.0048383092305555545
soleus	R-MMU-168898_TOLL_LIKE_RECEPTOR_CASCADES	0.03040234375651855	0.04595066481481495	0.00637614201601852			False	False	0.7016949152542373	True	True	0.03040234375651855	0.00637614201601852	0.04595066481481495
soleus	R-MMU-170834_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	-0.0020753475216296305	0.12350684738888888	0.17971650914814827			False	False	0.27796610169491526	True	False	0.12350684738888888	-0.0020753475216296305	0.17971650914814827
soleus	R-MMU-174143_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS		-0.006502827067407406				False	False		False	True	-0.006502827067407406	-0.006502827067407406	-0.006502827067407406
soleus	R-MMU-174824_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	0.006684074934814858	0.13704321420185187	0.4246299053814815			False	False	0.4847457627118644	True	True	0.13704321420185187	0.006684074934814858	0.4246299053814815
soleus	R-MMU-177929_SIGNALING_BY_EGFR		-0.0017731280806666666	-0.0031223103972222214			False	False		False	True	-0.002447719238944444	-0.0031223103972222214	-0.0017731280806666666
soleus	R-MMU-1852241_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	0.0037344696701481477	-0.0026553445870555557	0.0011051571672222222			False	False	0.39322033898305087	True	False	0.0011051571672222222	-0.0026553445870555557	0.0037344696701481477
soleus	R-MMU-186797_SIGNALING_BY_PDGF	0.04863130166296296	-0.001007526530555556	0.007645875447351851			False	False	0.7796610169491526	True	False	0.007645875447351851	-0.001007526530555556	0.04863130166296296
soleus	R-MMU-190236_SIGNALING_BY_FGFR	-0.031369092420740735	-0.022639917340740747				False	False	0.711864406779661	False	True	-0.027004504880740743	-0.031369092420740735	-0.022639917340740747
soleus	R-MMU-190828_GAP_JUNCTION_TRAFFICKING	-0.001696728805092593					False	False	0.23728813559322035	False	True	-0.001696728805092593	-0.001696728805092593	-0.001696728805092593
soleus	R-MMU-190861_GAP_JUNCTION_ASSEMBLY			-0.001167924807888889			False	False		False	True	-0.001167924807888889	-0.001167924807888889	-0.001167924807888889
soleus	R-MMU-193648_NRAGE_SIGNALS_DEATH_THROUGH_JNK	0.0006796207936981485	0.001715588496111111	-0.0013641364292592596			False	False	0.10847457627118644	True	False	0.0006796207936981485	-0.0013641364292592596	0.001715588496111111
soleus	R-MMU-193704_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	-0.0019380456677777775	-0.0035478425184814802	-0.003936255279999999			False	False	0.2576271186440678	True	True	-0.0035478425184814802	-0.003936255279999999	-0.0019380456677777775
soleus	R-MMU-194138_SIGNALING_BY_VEGF	-0.09950242181111112	-0.10429779057407408	0.010668731929444444			False	False	0.8779661016949153	True	False	-0.09950242181111112	-0.10429779057407408	0.010668731929444444
soleus	R-MMU-194315_SIGNALING_BY_RHO_GTPASES	0.17731494666666678	0.11750851509074083	0.05946587907407408			False	False	0.9559322033898305	True	True	0.11750851509074083	0.05946587907407408	0.17731494666666678
soleus	R-MMU-195258_RHO_GTPASE_EFFECTORS	0.054215366883333345	0.00019993961175555504	0.009771211101296293			False	False	0.7864406779661017	True	True	0.009771211101296293	0.00019993961175555504	0.054215366883333345
soleus	R-MMU-195721_SIGNALING_BY_WNT	-0.11190390553703705	0.013117461203703717	-0.07801373962962965			False	False	0.888135593220339	True	False	-0.07801373962962965	-0.11190390553703705	0.013117461203703717
soleus	R-MMU-196849_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS	-0.0015100545058518513	-0.017896003021851847	-0.012710040772592593			False	False	0.21016949152542372	True	True	-0.012710040772592593	-0.017896003021851847	-0.0015100545058518513
soleus	R-MMU-196854_METABOLISM_OF_VITAMINS_AND_COFACTORS	-0.12679809906574077	0.1292658530925924	0.09012656749999999			False	False	0.9152542372881356	True	False	0.09012656749999999	-0.12679809906574077	0.1292658530925924
soleus	R-MMU-1971475_GLYCOSAMINOGLYCAN_PROTEIN_LINKAGE_REGION_BIOSYNTHESIS	-0.0019333117703703706		-0.005022403434629628			False	False	0.2542372881355932	False	True	-0.0034778576024999995	-0.005022403434629628	-0.0019333117703703706
soleus	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	0.06452535137962961	-0.057084817322222224	-0.004127130620370345			False	False	0.8	True	False	-0.004127130620370345	-0.057084817322222224	0.06452535137962961
soleus	R-MMU-199418_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	-0.0014203105972962966	-0.005947400626925926	0.002218353407499999			False	False	0.19661016949152543	True	False	-0.0014203105972962966	-0.005947400626925926	0.002218353407499999
soleus	R-MMU-199977_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	0.0020644240457259257	0.0006208146127777778	-0.0029077224787037036			False	False	0.2745762711864407	True	False	0.0006208146127777778	-0.0029077224787037036	0.0020644240457259257
soleus	R-MMU-199991_MEMBRANE_TRAFFICKING	0.12953740833333316	0.10833510296296296	0.14828632925925947			False	False	0.9220338983050848	True	True	0.12953740833333316	0.10833510296296296	0.14828632925925947
soleus	R-MMU-201681_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	-0.03048926368518501	-0.12100653044907411	-0.08068105800740742			False	False	0.7050847457627119	True	True	-0.08068105800740742	-0.12100653044907411	-0.03048926368518501
soleus	R-MMU-2022090_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	0.0012555827003703699	-0.003239793491481483	-0.0025297859074074093			False	False	0.17966101694915254	True	False	-0.0025297859074074093	-0.003239793491481483	0.0012555827003703699
soleus	R-MMU-202403_TCR_SIGNALING	0.0003110751799999996	-0.007279314159259249				False	False	0.05423728813559322	False	False	-0.003484119489629625	-0.007279314159259249	0.0003110751799999996
soleus	R-MMU-202424_DOWNSTREAM_TCR_SIGNALING	-0.00022645120025925947	-0.0006962507933333334	-0.026370237018518577			False	False	0.04745762711864407	True	True	-0.0006962507933333334	-0.026370237018518577	-0.00022645120025925947
soleus	R-MMU-202427_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS			-0.002871435717185186			False	False		False	True	-0.002871435717185186	-0.002871435717185186	-0.002871435717185186
soleus	R-MMU-202433_GENERATION_OF_SECOND_MESSENGER_MOLECULES	-0.0053452168907407414					False	False	0.4576271186440678	False	True	-0.0053452168907407414	-0.0053452168907407414	-0.0053452168907407414
soleus	R-MMU-202733_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.06382681844814819	0.0662187671703704	0.17729080576851863			False	False	0.7966101694915254	True	True	0.0662187671703704	0.06382681844814819	0.17729080576851863
soleus	R-MMU-2029480_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	0.011850317077777778	-0.007159319555925927	-0.0025298580799999987			False	False	0.5864406779661017	True	False	-0.0025298580799999987	-0.007159319555925927	0.011850317077777778
soleus	R-MMU-2029482_REGULATION_OF_ACTIN_DYNAMICS_FOR_PHAGOCYTIC_CUP_FORMATION	-0.003375392873333332					False	False	0.37966101694915255	False	True	-0.003375392873333332	-0.003375392873333332	-0.003375392873333332
soleus	R-MMU-204998_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	-0.006073880683703702	-0.000337135816296295	-0.003631022145370369			False	False	0.4745762711864407	True	True	-0.003631022145370369	-0.006073880683703702	-0.000337135816296295
soleus	R-MMU-211859_BIOLOGICAL_OXIDATIONS	-0.17447066966666672	0.05350706676851855	0.012586206262962881			False	False	0.9525423728813559	True	False	0.012586206262962881	-0.17447066966666672	0.05350706676851855
soleus	R-MMU-211945_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS	-0.0271748641203704	-0.1221971361851852	-0.015605359037037109			False	False	0.6779661016949152	True	True	-0.0271748641203704	-0.1221971361851852	-0.015605359037037109
soleus	R-MMU-212165_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	0.00043800400915555503	-0.0030132860238318514	-0.0033756639300000016			False	False	0.06440677966101695	True	False	-0.0030132860238318514	-0.0033756639300000016	0.00043800400915555503
soleus	R-MMU-212300_PRC2_METHYLATES_HISTONES_AND_DNA	-0.015317976211481482	-0.0021956079922400003	-0.0017774003009444442			False	False	0.6067796610169491	True	True	-0.0021956079922400003	-0.015317976211481482	-0.0017774003009444442
soleus	R-MMU-212436_GENERIC_TRANSCRIPTION_PATHWAY	-0.06595550722222214	0.10001861018518514	0.10833588052962968			False	False	0.8067796610169492	True	False	0.10001861018518514	-0.06595550722222214	0.10833588052962968
soleus	R-MMU-2129379_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	-0.12238201649185186	-0.0015062163375925933	-0.00012573391455555512			False	False	0.911864406779661	True	True	-0.0015062163375925933	-0.12238201649185186	-0.00012573391455555512
soleus	R-MMU-2132295_MHC_CLASS_II_ANTIGEN_PRESENTATION	0.0007884720675925926	0.01483877935185183	0.0463398865185185			False	False	0.12542372881355932	True	True	0.01483877935185183	0.0007884720675925926	0.0463398865185185
soleus	R-MMU-216083_INTEGRIN_CELL_SURFACE_INTERACTIONS	-0.04639589542037037	-0.1434121845092593	-0.14878484349629637			False	False	0.7627118644067796	True	True	-0.1434121845092593	-0.14878484349629637	-0.04639589542037037
soleus	R-MMU-2168880_SCAVENGING_OF_HEME_FROM_PLASMA			0.0004023137540740739			False	False		False	True	0.0004023137540740739	0.0004023137540740739	0.0004023137540740739
soleus	R-MMU-2173782_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS		0.13180061625				False	False		False	True	0.13180061625	0.13180061625	0.13180061625
soleus	R-MMU-2173789_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	-0.0006526806318518531	0.004539893749555555	0.0027718609880555555			False	False	0.1016949152542373	True	False	0.0027718609880555555	-0.0006526806318518531	0.004539893749555555
soleus	R-MMU-2187338_VISUAL_PHOTOTRANSDUCTION	0.0020570375871851853	-0.004196551147833334				False	False	0.2711864406779661	False	False	-0.0010697567803240743	-0.004196551147833334	0.0020570375871851853
soleus	R-MMU-2262752_CELLULAR_RESPONSES_TO_STRESS	0.04498393407407445	-0.06223424055555501	0.01660344222222247			False	False	0.7593220338983051	True	False	0.01660344222222247	-0.06223424055555501	0.04498393407407445
soleus	R-MMU-2299718_CONDENSATION_OF_PROPHASE_CHROMOSOMES	0.012724272025000002	0.2945640754814816	0.0007986062094444447			False	False	0.5898305084745763	True	True	0.012724272025000002	0.0007986062094444447	0.2945640754814816
soleus	R-MMU-2404192_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R	-0.005196899436796296	0.0037038203566666654	-7.886797259259295e-05			False	False	0.4542372881355932	True	False	-7.886797259259295e-05	-0.005196899436796296	0.0037038203566666654
soleus	R-MMU-2428924_IGF1R_SIGNALING_CASCADE		0.0009932922387222217				False	False		False	True	0.0009932922387222217	0.0009932922387222217	0.0009932922387222217
soleus	R-MMU-2428928_IRS_RELATED_EVENTS_TRIGGERED_BY_IGF1R	-0.0014762492782592611	-0.0019576692725740744	0.0023239407065185186			False	False	0.2033898305084746	True	False	-0.0014762492782592611	-0.0019576692725740744	0.0023239407065185186
soleus	R-MMU-2454202_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	-0.0037514677894259253	0.009534771388555555				False	False	0.4033898305084746	False	False	0.002891651799564815	-0.0037514677894259253	0.009534771388555555
soleus	R-MMU-2467813_SEPARATION_OF_SISTER_CHROMATIDS	-0.004107119272777778	-0.007227155189481481	-0.00040781092175926005			False	False	0.42033898305084744	True	True	-0.004107119272777778	-0.007227155189481481	-0.00040781092175926005
soleus	R-MMU-2500257_RESOLUTION_OF_SISTER_CHROMATID_COHESION	0.0009254561632592597	0.003906852063333334	-0.003950190391962962			False	False	0.14576271186440679	True	False	0.0009254561632592597	-0.003950190391962962	0.003906852063333334
soleus	R-MMU-2555396_MITOTIC_METAPHASE_AND_ANAPHASE	-0.0021644918231481496	-0.009578335329851853	-0.00012078850725925731			False	False	0.29491525423728815	True	True	-0.0021644918231481496	-0.009578335329851853	-0.00012078850725925731
soleus	R-MMU-2559583_CELLULAR_SENESCENCE	0.024951468888888956	0.15568402931481484	0.11393328737777775			False	False	0.6745762711864407	True	True	0.11393328737777775	0.024951468888888956	0.15568402931481484
soleus	R-MMU-2559586_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	0.011492439271111113	0.006745086879333343	0.03459038234537038			False	False	0.5728813559322034	True	True	0.011492439271111113	0.006745086879333343	0.03459038234537038
soleus	R-MMU-2565942_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION		0.003332376939629629				False	False		False	True	0.003332376939629629	0.003332376939629629	0.003332376939629629
soleus	R-MMU-2672351_STIMULI_SENSING_CHANNELS		-0.013228579221111115				False	False		False	True	-0.013228579221111115	-0.013228579221111115	-0.013228579221111115
soleus	R-MMU-2980736_PEPTIDE_HORMONE_METABOLISM	-0.04472769508333332	-0.06426284420370369	-0.054455199703703716			False	False	0.7559322033898305	True	True	-0.054455199703703716	-0.06426284420370369	-0.04472769508333332
soleus	R-MMU-2990846_SUMOYLATION	-0.004336104851055556	-0.007804859167181479	-0.0017614138100462958			False	False	0.43389830508474575	True	True	-0.004336104851055556	-0.007804859167181479	-0.0017614138100462958
soleus	R-MMU-2995410_NUCLEAR_ENVELOPE_NE_REASSEMBLY		0.0004348736805555556				False	False		False	True	0.0004348736805555556	0.0004348736805555556	0.0004348736805555556
soleus	R-MMU-3000171_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	0.09401046231481484	0.06847983859259248	-0.018808502000000022			False	False	0.8610169491525423	True	False	0.06847983859259248	-0.018808502000000022	0.09401046231481484
soleus	R-MMU-3000178_ECM_PROTEOGLYCANS	0.0001065485314814818	-0.006248454417074075	-0.0006387064616666677			False	False	0.020338983050847456	True	False	-0.0006387064616666677	-0.006248454417074075	0.0001065485314814818
soleus	R-MMU-3108232_SUMO_E3_LIGASES_SUMOYLATE_TARGET_PROTEINS	0.0015598528265	-0.0019015471888888889	0.009449118856481484			False	False	0.2135593220338983	True	False	0.0015598528265	-0.0019015471888888889	0.009449118856481484
soleus	R-MMU-3214841_PKMTS_METHYLATE_HISTONE_LYSINES	0.0005345258124518517	-0.0002997335706666666	-0.0015561424828370377			False	False	0.08135593220338982	True	False	-0.0002997335706666666	-0.0015561424828370377	0.0005345258124518517
soleus	R-MMU-3214842_HDMS_DEMETHYLATE_HISTONES		0.0007039037196407407				False	False		False	True	0.0007039037196407407	0.0007039037196407407	0.0007039037196407407
soleus	R-MMU-3214847_HATS_ACETYLATE_HISTONES	-0.00023830208212037034		-0.002563954034074074			False	False	0.05084745762711865	False	True	-0.0014011280580972223	-0.002563954034074074	-0.00023830208212037034
soleus	R-MMU-3214858_RMTS_METHYLATE_HISTONE_ARGININES	0.0004920505254444445	0.0002939486492592591	-0.004716212574			False	False	0.07457627118644068	True	False	0.0002939486492592591	-0.004716212574	0.0004920505254444445
soleus	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES	0.013514966792740743	-0.03508650543703704	-1.1917464444446043e-05			False	False	0.5932203389830508	True	False	-1.1917464444446043e-05	-0.03508650543703704	0.013514966792740743
soleus	R-MMU-3299685_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES			0.0017796153260185195			False	False		False	True	0.0017796153260185195	0.0017796153260185195	0.0017796153260185195
soleus	R-MMU-3371497_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND		-0.006653452760925927	-0.000562133124925927			False	False		False	True	-0.003607792942925927	-0.006653452760925927	-0.000562133124925927
soleus	R-MMU-3371556_CELLULAR_RESPONSE_TO_HEAT_STRESS	0.001419285237037038	-0.0052798488925925495				False	False	0.19322033898305085	False	False	-0.001930281827777756	-0.0052798488925925495	0.001419285237037038
soleus	R-MMU-352230_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	-0.0002109155169629635		0.08868391239			False	False	0.04067796610169491	False	False	0.044236498436518515	-0.0002109155169629635	0.08868391239
soleus	R-MMU-3700989_TRANSCRIPTIONAL_REGULATION_BY_TP53	0.01959823683064815	-0.1441408516814814	-0.014822594111111123			False	False	0.6406779661016949	True	False	-0.014822594111111123	-0.1441408516814814	0.01959823683064815
soleus	R-MMU-372790_SIGNALING_BY_GPCR	0.34730751083333344	0.14635462320000003	0.09195798592592593			False	False	0.9932203389830508	True	True	0.14635462320000003	0.09195798592592593	0.34730751083333344
soleus	R-MMU-373076_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	-0.14255604937037028	0.16852123055925924	0.059440709622222226			False	False	0.9288135593220339	True	False	0.059440709622222226	-0.14255604937037028	0.16852123055925924
soleus	R-MMU-373755_SEMAPHORIN_INTERACTIONS	-0.001179137317148148	-0.00856891342462963	0.002286442574388889			False	False	0.1694915254237288	True	False	-0.001179137317148148	-0.00856891342462963	0.002286442574388889
soleus	R-MMU-373760_L1CAM_INTERACTIONS	-0.009872939474999998	0.0016729832227777785	-0.002200611143148149			False	False	0.5525423728813559	True	False	-0.002200611143148149	-0.009872939474999998	0.0016729832227777785
soleus	R-MMU-375165_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	-0.0005976389461296293	0.0012645934160185185				False	False	0.0847457627118644	False	False	0.0003334772349444446	-0.0005976389461296293	0.0012645934160185185
soleus	R-MMU-375276_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.04738841500000002	0.2531439741481481	0.0018472037062962955			False	False	0.7694915254237288	True	True	0.04738841500000002	0.0018472037062962955	0.2531439741481481
soleus	R-MMU-380108_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES			0.11399194532962953			False	False		False	True	0.11399194532962953	0.11399194532962953	0.11399194532962953
soleus	R-MMU-380320_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	-0.0008801719469444446	-0.0041617036055555555	0.0018344069434074078			False	False	0.13898305084745763	True	False	-0.0008801719469444446	-0.0041617036055555555	0.0018344069434074078
soleus	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.047880866735185164	0.1159492048888889	-0.04207514554444441			False	False	0.7728813559322034	True	False	0.047880866735185164	-0.04207514554444441	0.1159492048888889
soleus	R-MMU-382551_TRANSPORT_OF_SMALL_MOLECULES	0.16811013537037045	0.16323789388888876	0.14157769518518512			False	False	0.9457627118644067	True	True	0.16323789388888876	0.14157769518518512	0.16811013537037045
soleus	R-MMU-382556_ABC_FAMILY_PROTEIN_MEDIATED_TRANSPORT	0.005653113494444463	-0.0040646401481481504	0.0009544807348147999			False	False	0.4610169491525424	True	False	0.0009544807348147999	-0.0040646401481481504	0.005653113494444463
soleus	R-MMU-383280_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY		0.017285681867407404				False	False		False	True	0.017285681867407404	0.017285681867407404	0.017285681867407404
soleus	R-MMU-3858494_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING		-0.006090127321574074	0.0009005946255555569			False	False		False	False	-0.002594766348009258	-0.006090127321574074	0.0009005946255555569
soleus	R-MMU-388396_GPCR_DOWNSTREAM_SIGNALLING	-0.0021353329074075647	0.0550921203703704	0.00999159240740736			False	False	0.288135593220339	True	False	0.00999159240740736	-0.0021353329074075647	0.0550921203703704
soleus	R-MMU-388841_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY	0.005101689725111114	0.09860945709259263	0.053430999856666696			False	False	0.45084745762711864	True	True	0.053430999856666696	0.005101689725111114	0.09860945709259263
soleus	R-MMU-389356_CO_STIMULATION_BY_CD28	-0.00018994419090740734	0.0010811392776851848	-0.0027195861657037033			False	False	0.03389830508474576	True	False	-0.00018994419090740734	-0.0027195861657037033	0.0010811392776851848
soleus	R-MMU-389948_CO_INHIBITION_BY_PD_1	-0.08016788916111112	-0.002630337900759259	0.00288941601837037			False	False	0.8372881355932204	True	False	-0.002630337900759259	-0.08016788916111112	0.00288941601837037
