tissue	term	within_accession_unadjusted_effect	composition_proxy_adjusted_effect	adjusted_direction_matches_unadjusted	absolute_effect_ratio_adjusted_to_unadjusted	absolute_attenuation_fraction	short_label	evidence_role	family_representative	curated_pathway
liver	R-MMU-163685_INTEGRATION_OF_ENERGY_METABOLISM	0.0013634979632487104	0.0009492069415817507	True	0.6961557458583526	0.3038442541416474			False	False
liver	R-MMU-1638074_KERATAN_SULFATE_KERATIN_METABOLISM	-0.0006536935257062552	-0.0006593967603632182	True	1.0087246307829056	-0.00872463078290564			False	False
liver	R-MMU-1640170_CELL_CYCLE	-0.08900932225753601	-0.0916566153070669	True	1.0297417504412776	-0.02974175044127758			False	False
liver	R-MMU-1650814_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	0.03444122212143603	0.06020320552428152	True	1.747998526649592	-0.7479985266495921			False	False
liver	R-MMU-166016_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE	0.12433056332127074	0.08725192318385033	True	0.7017737300714304	0.2982262699285696			True	False
liver	R-MMU-166058_MYD88_MAL_TIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	0.0016137474447998847	0.0014744657382483172	True	0.9136905176826853	0.08630948231731472			False	False
liver	R-MMU-166166_MYD88_INDEPENDENT_TLR4_CASCADE	0.00018194915518862808	-0.00028749855027303343	False	1.5801037931447468	-0.5801037931447468			False	False
liver	R-MMU-166520_SIGNALING_BY_NTRKS	-0.0011872732364944627	-0.0010930695434719548	True	0.9206554227562198	0.07934457724378019			False	False
liver	R-MMU-166658_COMPLEMENT_CASCADE	-0.10877056151265735	-0.04998500203764152	True	0.45954531577760493	0.5404546842223951			False	False
liver	R-MMU-166663_INITIAL_TRIGGERING_OF_COMPLEMENT	-0.03245506063185079	0.0019460053415551464	False	0.05995999710582495	0.9400400028941751			False	False
liver	R-MMU-168138_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	0.0018093889757636074	0.0016179807199854627	True	0.8942138709022666	0.10578612909773344			False	False
liver	R-MMU-168142_TOLL_LIKE_RECEPTOR_10_TLR10_CASCADE	-0.0009714930044896562	-0.0008349445225468889	True	0.8594447090079678	0.14055529099203223			False	False
liver	R-MMU-168164_TOLL_LIKE_RECEPTOR_3_TLR3_CASCADE	-0.00034635552290063383	-0.0006776861152829181	True	1.9566199193461107	-0.9566199193461107			False	False
liver	R-MMU-168176_TOLL_LIKE_RECEPTOR_5_TLR5_CASCADE	-0.0019005234044994635	-0.0011909854598245644	True	0.6266618222143028	0.3733381777856972			False	False
liver	R-MMU-168181_TOLL_LIKE_RECEPTOR_7_8_TLR7_8_CASCADE	0.00011884525002072295	0.0008907783793859725	True	7.495279611348776	-6.495279611348776			False	False
liver	R-MMU-168188_TOLL_LIKE_RECEPTOR_TLR6_TLR2_CASCADE	0.0008565906398664596	0.0007254211629998844	True	0.8468702893052577	0.15312971069474235			False	False
liver	R-MMU-168249_INNATE_IMMUNE_SYSTEM	0.0011903853203728315	-0.038304179572657464	False	32.17796701379054	-31.177967013790543			False	False
liver	R-MMU-168256_IMMUNE_SYSTEM	-0.16860817865439848	-0.06862586701494905	True	0.40701386826325703	0.592986131736743			False	False
liver	R-MMU-168898_TOLL_LIKE_RECEPTOR_CASCADES	-0.1005815252151448	-0.06570362585176256	True	0.653237517637776	0.34676248236222396			False	False
liver	R-MMU-170834_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	-0.008510950238929971	-0.01856648622659751	True	2.1814821735970766	-1.1814821735970766			False	False
liver	R-MMU-174824_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	0.04262736385219405	0.023227796928244462	True	0.5449034335968893	0.4550965664031107			False	False
liver	R-MMU-181438_TOLL_LIKE_RECEPTOR_2_TLR2_CASCADE	0.0008954558698725495	0.00042351256469801	True	0.4729574945533482	0.5270425054466519			False	False
liver	R-MMU-1852241_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	0.005874379700832174	0.00888160310980651	True	1.5119218644563148	-0.5119218644563148			False	False
liver	R-MMU-186797_SIGNALING_BY_PDGF	-0.005185824258704947	-0.0022991421854419874	True	0.44335134990018943	0.5566486500998106			False	False
liver	R-MMU-187037_SIGNALING_BY_NTRK1_TRKA	-0.0008847136573998	-0.0005177906126426168	True	0.585263501147274	0.414736498852726			False	False
liver	R-MMU-189445_METABOLISM_OF_PORPHYRINS	0.008600548084312503	-0.015235708972800568	False	1.7714811688095407	-0.7714811688095407			False	False
liver	R-MMU-190828_GAP_JUNCTION_TRAFFICKING	0.000469584742651407	0.0004681228954716163	True	0.9968869363780077	0.0031130636219922625			False	False
liver	R-MMU-191273_CHOLESTEROL_BIOSYNTHESIS	-0.018208457088573847	-0.04950568476541616	True	2.7188291970373437	-1.7188291970373437			False	False
liver	R-MMU-192105_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	-7.815651911627575e-05	-1.177628045977682e-05	True	0.15067560061441454	0.8493243993855855			False	False
liver	R-MMU-193368_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	-0.00020089310005534552	-0.0005001485825025629	True	2.4896254892018352	-1.4896254892018352			False	False
liver	R-MMU-193648_NRAGE_SIGNALS_DEATH_THROUGH_JNK	-0.0003171713078380042	-0.00045685732594726985	True	1.4404118993657853	-0.4404118993657853			False	False
liver	R-MMU-193704_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.0038193746189246853	0.010718282668922514	True	2.806292584082826	-1.8062925840828261			False	False
liver	R-MMU-194068_BILE_ACID_AND_BILE_SALT_METABOLISM	0.0025715899850745428	0.002276294817413675	True	0.8851701984473593	0.11482980155264066			False	False
liver	R-MMU-194138_SIGNALING_BY_VEGF	-0.1029067068592911	-0.10736568059324114	True	1.0433302538778837	-0.043330253877883695			False	False
liver	R-MMU-194315_SIGNALING_BY_RHO_GTPASES	0.046083905523419316	0.011684111433981069	True	0.2535399571992295	0.7464600428007705			False	False
liver	R-MMU-195258_RHO_GTPASE_EFFECTORS	-0.06301199340442355	-0.08068000158092949	True	1.2803911957380738	-0.2803911957380738			False	False
liver	R-MMU-195721_SIGNALING_BY_WNT	-0.03369539182506462	-0.08423411204007768	True	2.499870382199247	-1.499870382199247			False	False
liver	R-MMU-196071_METABOLISM_OF_STEROID_HORMONES	0.12071384001015359	0.14515382941619384	True	1.2024621982366275	-0.20246219823662748			False	False
liver	R-MMU-196849_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS	0.06369008972295258	0.04187627959507559	True	0.6575007160020415	0.3424992839979585			False	False
liver	R-MMU-196854_METABOLISM_OF_VITAMINS_AND_COFACTORS	-0.005829536515139103	-0.015397804812806861	True	2.6413428876925806	-1.6413428876925806			False	False
liver	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	-0.08234843316428037	-0.06951223739888931	True	0.8441233758536294	0.1558766241463706			False	False
liver	R-MMU-199418_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	-0.03311104602921463	-0.014220191202140872	True	0.4294697059583703	0.5705302940416297			False	False
liver	R-MMU-199977_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	0.00023241827776789877	-7.036914908348592e-05	False	0.30276942828807585	0.6972305717119242			False	False
liver	R-MMU-199991_MEMBRANE_TRAFFICKING	-0.06494691290718914	-0.054252221104937326	True	0.835331791404238	0.16466820859576203			False	False
liver	R-MMU-201681_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	-0.014249311591330856	-0.03341553801030092	True	2.3450633243665338	-1.3450633243665338			False	False
liver	R-MMU-2022090_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	0.0019473785037567475	0.002437666156313499	True	1.2517680315413375	-0.25176803154133753			False	False
liver	R-MMU-202403_TCR_SIGNALING	-0.08444352626201702	-0.08756106173815872	True	1.0369185846937325	-0.03691858469373255	T-cell receptor signaling	complementary	False	True
liver	R-MMU-202733_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	-0.13693708081725942	-0.1000908577498805	True	0.7309258905807282	0.2690741094192718			False	False
liver	R-MMU-2029480_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	0.005207853718261262	0.005838393366096344	True	1.1210747616862018	-0.12107476168620179			False	False
liver	R-MMU-2029482_REGULATION_OF_ACTIN_DYNAMICS_FOR_PHAGOCYTIC_CUP_FORMATION	-0.0005826871101362258	-0.0001334537303728202	True	0.2290315472082782	0.7709684527917218			False	False
liver	R-MMU-204998_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	-0.020471698999569358	-0.024104795236022675	True	1.177469209396335	-0.17746920939633504			False	False
liver	R-MMU-211859_BIOLOGICAL_OXIDATIONS	0.050294594329936916	0.0039603644257260665	True	0.07874334167496672	0.9212566583250332			False	False
liver	R-MMU-211897_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	0.09958174261089746	0.0704400910070956	True	0.7073594934197022	0.29264050658029783	Cytochrome P450	context_sensitive	True	True
liver	R-MMU-211935_FATTY_ACIDS	0.0002574415025939931	0.00017567601036612293	True	0.6823919554384313	0.31760804456156866			False	False
liver	R-MMU-211945_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS	-0.008402169682406823	0.00695261570837865	False	0.8274786122132985	0.17252138778670145			False	False
liver	R-MMU-211958_MISCELLANEOUS_SUBSTRATES	-0.0009494790247649926	-0.0006952895827931727	True	0.732285352975823	0.267714647024177			False	False
liver	R-MMU-211976_ENDOGENOUS_STEROLS	0.0003158729023933406	0.0002764211851245255	True	0.8751025587510263	0.12489744124897373			False	False
liver	R-MMU-211981_XENOBIOTICS	0.0008237376006856603	0.000758366516426761	True	0.9206408883065602	0.07935911169343979			False	False
liver	R-MMU-212165_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	0.007693911080808861	0.0036202555401178946	True	0.47053514163271265	0.5294648583672874			False	False
liver	R-MMU-212300_PRC2_METHYLATES_HISTONES_AND_DNA	0.000486685752673749	0.0005245983273420438	True	1.077899495639663	-0.07789949563966303			False	False
liver	R-MMU-212436_GENERIC_TRANSCRIPTION_PATHWAY	0.021858596571969806	0.007762371614339686	True	0.35511756616130147	0.6448824338386985			False	False
liver	R-MMU-2129379_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	-0.03062603062945337	-0.004072914502278181	True	0.13298865111044517	0.8670113488895548			False	False
liver	R-MMU-2132295_MHC_CLASS_II_ANTIGEN_PRESENTATION	-0.13199233666224525	-0.07010710618483602	True	0.5311452767461255	0.46885472325387445	MHC class II antigen presentation	complementary	True	True
liver	R-MMU-2142753_ARACHIDONATE_METABOLISM	-0.019774071331705407	0.021286441920228293	False	1.0764825089964136	-0.07648250899641362			False	False
liver	R-MMU-216083_INTEGRIN_CELL_SURFACE_INTERACTIONS	-0.03291412774693243	-0.0162603076098993	True	0.4940221334413077	0.5059778665586923			False	False
liver	R-MMU-2162123_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX	-8.13833080909669e-05	-0.00012564521669276767	True	1.543869617002133	-0.5438696170021331			False	False
liver	R-MMU-2172127_DAP12_INTERACTIONS	-0.0005122962544133305	-0.0006023088100032285	True	1.1757041063924587	-0.1757041063924587			False	False
liver	R-MMU-2173782_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	-0.06824057920740499	-0.042190620791332636	True	0.618262935065393	0.381737064934607			False	False
liver	R-MMU-2173789_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	0.0025306600413938993	0.011589338860273515	True	4.579571602154059	-3.5795716021540587			False	False
liver	R-MMU-2187338_VISUAL_PHOTOTRANSDUCTION	0.002971353203938074	0.017202103806746607	True	5.789316390911673	-4.789316390911673			False	False
liver	R-MMU-2262752_CELLULAR_RESPONSES_TO_STRESS	0.04295102046088877	0.09885335584386644	True	2.301536838545719	-1.301536838545719			False	False
liver	R-MMU-2299718_CONDENSATION_OF_PROPHASE_CHROMOSOMES	0.0002384108971685339	0.0010034219277129629	True	4.208792213904714	-3.2087922139047143			False	False
liver	R-MMU-2454202_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	-0.001638452313361789	-0.0006847891663151976	True	0.4179487927299769	0.582051207270023			False	False
liver	R-MMU-2467813_SEPARATION_OF_SISTER_CHROMATIDS	-0.0005845978832037998	-0.0006503520082696949	True	1.1124775284945263	-0.1124775284945263			False	False
liver	R-MMU-2500257_RESOLUTION_OF_SISTER_CHROMATID_COHESION	1.8632565794166283e-05	0.0004215056665054006	True	22.62198728622608	-21.62198728622608			False	False
liver	R-MMU-2555396_MITOTIC_METAPHASE_AND_ANAPHASE	-0.00076013986854393	-6.132645584502393e-05	True	0.08067785730341515	0.9193221426965849			False	False
liver	R-MMU-2559583_CELLULAR_SENESCENCE	-0.005343270080746166	-0.029157277148833944	True	5.456822640109229	-4.456822640109229			False	False
liver	R-MMU-2559586_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	0.018901309421834836	0.04968136170075953	True	2.6284613722776	-1.6284613722776			False	False
liver	R-MMU-2565942_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	0.0012279100120753885	0.0014457906145592023	True	1.1774402035500602	-0.17744020355006018			False	False
liver	R-MMU-2672351_STIMULI_SENSING_CHANNELS	0.0024748560571377434	0.0016140419283091029	True	0.6521760825863133	0.3478239174136867			False	False
liver	R-MMU-2682334_EPH_EPHRIN_SIGNALING	0.00024333430210360849	0.00013795482983178142	True	0.5669353997326776	0.4330646002673224			False	False
liver	R-MMU-2980736_PEPTIDE_HORMONE_METABOLISM	0.01803219820365486	-0.02555402178518657	False	1.4171329250366798	-0.41713292503667976			False	False
liver	R-MMU-2990846_SUMOYLATION	-0.06631440480476339	-0.11865902998228005	True	1.7893401943608598	-0.7893401943608598			False	False
liver	R-MMU-2995410_NUCLEAR_ENVELOPE_NE_REASSEMBLY	0.00022949008413434625	0.0002168680620934165	True	0.94499970624639	0.05500029375361004			False	False
liver	R-MMU-3000171_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	0.004795914197180074	0.029777435070898056	True	6.208917392310051	-5.208917392310051			False	False
liver	R-MMU-3000178_ECM_PROTEOGLYCANS	-0.07904697647314442	-0.03501254924859874	True	0.44293344047756184	0.5570665595224382			False	False
liver	R-MMU-3108232_SUMO_E3_LIGASES_SUMOYLATE_TARGET_PROTEINS	0.0018854442495947047	0.0020309864010090335	True	1.0771924979726208	-0.07719249797262084			False	False
liver	R-MMU-3214841_PKMTS_METHYLATE_HISTONE_LYSINES	0.00030879847270578515	0.0004044477650662697	True	1.3097466497239338	-0.30974664972393384			False	False
liver	R-MMU-3214847_HATS_ACETYLATE_HISTONES	-0.0006787960341971433	-0.000594826920453264	True	0.8762969883240477	0.12370301167595232			False	False
liver	R-MMU-3214858_RMTS_METHYLATE_HISTONE_ARGININES	-0.0006153272971810107	-0.0010361846781253678	True	1.6839569492080464	-0.6839569492080464			False	False
liver	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES	0.02793480911718786	0.0021659374965188744	True	0.07753543213532131	0.9224645678646787			False	False
liver	R-MMU-3371497_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND	0.0003991182443425814	0.00027213526389202125	True	0.681841203075736	0.31815879692426396			False	False
liver	R-MMU-3371556_CELLULAR_RESPONSE_TO_HEAT_STRESS	0.036559110335739574	0.041533045963918415	True	1.136051878245965	-0.13605187824596499			False	False
liver	R-MMU-352230_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.018499071366370246	0.014777943244224724	True	0.7988478422268147	0.2011521577731853			False	False
liver	R-MMU-3700989_TRANSCRIPTIONAL_REGULATION_BY_TP53	0.04121261299536964	0.03591410679180041	True	0.8714348395195294	0.12856516048047062			False	False
liver	R-MMU-372790_SIGNALING_BY_GPCR	-0.09276770006776047	-0.03957274468068389	True	0.4265789132616062	0.5734210867383938			True	False
liver	R-MMU-373076_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	-0.04950070537677137	-0.07032002334345996	True	1.420586288785659	-0.42058628878565907			False	False
liver	R-MMU-373755_SEMAPHORIN_INTERACTIONS	-0.05063359470011392	-0.04402199622257872	True	0.8694226922521793	0.13057730774782073			False	False
liver	R-MMU-373760_L1CAM_INTERACTIONS	0.0029097549940547626	0.0023771038964360783	True	0.816942973306343	0.18305702669365698			False	False
liver	R-MMU-375276_PEPTIDE_LIGAND_BINDING_RECEPTORS	-0.10978913005440141	-0.09664115744893832	True	0.8802434029767049	0.11975659702329511			False	False
liver	R-MMU-380108_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	-0.11543294607377293	-0.13284252455518192	True	1.1508198402064742	-0.1508198402064742			False	False
liver	R-MMU-380320_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	0.0010513272984656002	0.0012611020080875968	True	1.1995332090474207	-0.19953320904742067			False	False
liver	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.08444660555740864	0.10297864140677875	True	1.2194527030073652	-0.2194527030073652			False	False
liver	R-MMU-382551_TRANSPORT_OF_SMALL_MOLECULES	0.014123159345597337	0.026879384331431364	True	1.9032132735803602	-0.9032132735803602			False	False
liver	R-MMU-382556_ABC_FAMILY_PROTEIN_MEDIATED_TRANSPORT	0.020542839005913832	-0.01329180823436801	False	0.6470287885010242	0.3529712114989758			False	False
liver	R-MMU-383280_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	0.0009556854591473513	0.0010740599256565337	True	1.1238634169602144	-0.12386341696021441			False	False
liver	R-MMU-388396_GPCR_DOWNSTREAM_SIGNALLING	-0.06445333537564056	-0.09649569979005551	True	1.4971405161217617	-0.4971405161217617			False	False
liver	R-MMU-388841_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY	0.01277839981110454	0.012281148597940867	True	0.9610865820044574	0.0389134179955426			False	False
liver	R-MMU-389948_CO_INHIBITION_BY_PD_1	-0.002361639488081397	-0.0024223440060750067	True	1.025704396585495	-0.02570439658549506			False	False
liver	R-MMU-392499_METABOLISM_OF_PROTEINS	-0.058341096523236866	-0.02455919584387374	True	0.42095876333232746	0.5790412366676725			False	False
liver	R-MMU-397014_MUSCLE_CONTRACTION	0.049238390686227	0.10280433631304135	True	2.08788985343093	-1.08788985343093			False	False
liver	R-MMU-416476_G_ALPHA_Q_SIGNALLING_EVENTS	0.015483813615821126	0.02726050032191691	True	1.760580500275626	-0.7605805002756261			False	False
liver	R-MMU-416482_G_ALPHA_12_13_SIGNALLING_EVENTS	-8.179784807783934e-05	-0.00010151997504684688	True	1.2411081395471413	-0.24110813954714128			False	False
liver	R-MMU-418346_PLATELET_HOMEOSTASIS	-0.002747132811089434	-0.00185567062439921	True	0.6754935971454923	0.3245064028545077			False	False
liver	R-MMU-418555_G_ALPHA_S_SIGNALLING_EVENTS	0.03488080315961476	0.04213587732751516	True	1.2079961901880854	-0.20799619018808535			False	False
liver	R-MMU-418594_G_ALPHA_I_SIGNALLING_EVENTS	-0.07896318316466466	-0.0407118855671699	True	0.5155806027002735	0.4844193972997265			False	False
liver	R-MMU-418990_ADHERENS_JUNCTIONS_INTERACTIONS	-0.047672202991614905	-0.046930861964588254	True	0.9844491972154708	0.01555080278452925			False	False
liver	R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	0.0421310807327153	0.05091900193180499	True	1.2085852308143086	-0.20858523081430858			False	False
liver	R-MMU-422356_REGULATION_OF_INSULIN_SECRETION	-0.06263193151653419	-0.03546416509395399	True	0.5662313812658294	0.4337686187341706	Regulation of insulin secretion	aligned	True	True
liver	R-MMU-422475_AXON_GUIDANCE	-0.060017426950169823	-0.031414501891703535	True	0.523423003751657	0.47657699624834304			False	False
liver	R-MMU-425407_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	0.038803110057502026	-0.010896195111767098	False	0.28080726250086946	0.7191927374991305			False	False
liver	R-MMU-428157_SPHINGOLIPID_METABOLISM	-0.008392522062761731	0.006996246536426614	False	0.8336286141527707	0.16637138584722932			False	False
liver	R-MMU-437239_RECYCLING_PATHWAY_OF_L1	-0.0007410945404005548	-0.0006173942408071702	True	0.8330843194087953	0.16691568059120465			False	False
liver	R-MMU-4420097_VEGFA_VEGFR2_PATHWAY	-0.02478017686615295	-0.014570981159453489	True	0.5880095706401466	0.4119904293598534			False	False
liver	R-MMU-445355_SMOOTH_MUSCLE_CONTRACTION	0.05463055986784062	0.08398425446238501	True	1.5373127177454398	-0.5373127177454398			False	False
liver	R-MMU-446203_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.03089750977680997	0.05180213342326046	True	1.6765795624778923	-0.6765795624778923			False	False
liver	R-MMU-446652_INTERLEUKIN_1_FAMILY_SIGNALING	-0.04620483148516633	-0.035328681650162674	True	0.764610117916016	0.23538988208398404			False	False
liver	R-MMU-446728_CELL_JUNCTION_ORGANIZATION	0.04863942412579115	0.07023628523676084	True	1.4440196712674054	-0.4440196712674054			False	False
liver	R-MMU-449147_SIGNALING_BY_INTERLEUKINS	-0.08807585421489096	-0.07262867256031787	True	0.8246150231267193	0.1753849768732807			False	False
liver	R-MMU-453274_MITOTIC_G2_G2_M_PHASES	0.001356992090315214	0.0013153503097025302	True	0.9693131736655805	0.030686826334419548			False	False
liver	R-MMU-453279_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	0.0019102769346831302	0.0031079979011064884	True	1.6269881317611323	-0.6269881317611323			False	False
liver	R-MMU-4839726_CHROMATIN_ORGANIZATION	0.0014711177310097697	0.029235976162234823	True	19.873308264843875	-18.873308264843875			False	False
liver	R-MMU-500792_GPCR_LIGAND_BINDING	-0.06206425022110646	-0.0655735967101866	True	1.0565437667671478	-0.056543766767147785			False	False
liver	R-MMU-5173105_O_LINKED_GLYCOSYLATION	0.028262377791226378	0.05788300765332948	True	2.0480586623287715	-1.0480586623287715			False	False
liver	R-MMU-5173214_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	-0.04437351095890948	-0.011642146901041636	True	0.2623670439741051	0.737632956025895			False	False
liver	R-MMU-5357801_PROGRAMMED_CELL_DEATH	-0.05777742371512068	-0.028124697608580947	True	0.4867765954268493	0.5132234045731507			False	False
liver	R-MMU-5358351_SIGNALING_BY_HEDGEHOG	-0.02072325360838719	-0.05154550500516067	True	2.4873268444825185	-1.4873268444825185			False	False
liver	R-MMU-5362517_SIGNALING_BY_RETINOIC_ACID	0.0015564264819296677	0.0007904077886530397	True	0.5078349654351081	0.4921650345648919			False	False
liver	R-MMU-5365859_RA_BIOSYNTHESIS_PATHWAY	-0.00014564864684023595	5.0166072790278586e-05	False	0.34443212400940776	0.6555678759905923			False	False
liver	R-MMU-5423646_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION	-7.57790322077197e-05	-0.0001023857258358446	True	1.3511089130195364	-0.3511089130195364			False	False
liver	R-MMU-556833_METABOLISM_OF_LIPIDS	0.05358865081260136	0.01288042923513559	True	0.2403574085150649	0.7596425914849351			False	False
liver	R-MMU-5576891_CARDIAC_CONDUCTION	-0.09526467016411526	-0.043958649553407864	True	0.4614370624249158	0.5385629375750842			True	False
liver	R-MMU-5610787_HEDGEHOG_OFF_STATE	7.85446868562323e-05	-0.0001348192070203711	False	1.716465013949872	-0.716465013949872			False	False
liver	R-MMU-5617833_CILIUM_ASSEMBLY	0.00047236313241521	0.00045540110192932693	True	0.9640911211695214	0.03590887883047855			False	False
liver	R-MMU-5620912_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	7.102471982322821e-05	6.154199144495073e-05	True	0.8664869301578545	0.1335130698421455			False	False
liver	R-MMU-5621481_C_TYPE_LECTIN_RECEPTORS_CLRS	0.007717792796261718	0.01220261377223989	True	1.581101500697258	-0.581101500697258			False	False
liver	R-MMU-5633007_REGULATION_OF_TP53_ACTIVITY	-0.0005925149012776942	-0.0005753129537095391	True	0.9709679072525248	0.029032092747475202			False	False
liver	R-MMU-5653656_VESICLE_MEDIATED_TRANSPORT	0.010526626027578322	-0.0032776044979457384	False	0.3113632506140963	0.6886367493859037			False	False
liver	R-MMU-5663220_RHO_GTPASES_ACTIVATE_FORMINS	0.00018318343303091615	-5.546199351373977e-06	False	0.030276751885297055	0.9697232481147029			False	False
liver	R-MMU-5673001_RAF_MAP_KINASE_CASCADE	-0.04565326584875693	-0.027044449662447158	True	0.5923880616129796	0.40761193838702037			False	False
liver	R-MMU-5683057_MAPK_FAMILY_SIGNALING_CASCADES	-0.0671441606275502	-0.044287874301009666	True	0.6595938334336363	0.3404061665663637			False	False
liver	R-MMU-5684996_MAPK1_MAPK3_SIGNALING	-0.06207848639621213	-0.07062887873292478	True	1.1377351935119728	-0.13773519351197283			False	False
liver	R-MMU-5688426_DEUBIQUITINATION	-0.005898344742729424	-0.008573214146691818	True	1.4534949245310835	-0.45349492453108353			False	False
liver	R-MMU-5689880_UB_SPECIFIC_PROCESSING_PROTEASES	0.001025446375460887	0.0011919396030361502	True	1.1623617105286788	-0.16236171052867876			False	False
liver	R-MMU-5693532_DNA_DOUBLE_STRAND_BREAK_REPAIR	0.0029941824286238965	0.006947809411209556	True	2.320436238216359	-1.320436238216359			False	False
liver	R-MMU-5693538_HOMOLOGY_DIRECTED_REPAIR	-0.08656736477474358	-0.11139130184275566	True	1.2867586085426799	-0.28675860854267987			True	False
liver	R-MMU-5693565_RECRUITMENT_AND_ATM_MEDIATED_PHOSPHORYLATION_OF_REPAIR_AND_SIGNALING_PROTEINS_AT_DNA_DOUBLE_STRAND_BREAKS	0.0022771485894166597	0.0024116840474264216	True	1.0590806672147055	-0.05908066721470551			False	False
liver	R-MMU-5693567_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR_OR_SINGLE_STRAND_ANNEALING_SSA	-0.00030812229568606995	0.0004928599587302121	False	1.599559543825942	-0.599559543825942			False	False
liver	R-MMU-5693571_NONHOMOLOGOUS_END_JOINING_NHEJ	-3.411168716857131e-05	-4.4668557242469744e-05	True	1.3094795640487982	-0.3094795640487982			False	False
liver	R-MMU-5693606_DNA_DOUBLE_STRAND_BREAK_RESPONSE	0.001142984844507184	0.0004193154470135742	True	0.3668600235853247	0.6331399764146752			False	False
liver	R-MMU-5693607_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	9.660152728736619e-05	8.8301771173241e-05	True	0.9140825580382862	0.0859174419617138			False	False
liver	R-MMU-597592_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	-0.00523060586096725	0.04816016571215946	False	9.207378072882292	-8.207378072882292			False	False
liver	R-MMU-606279_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	-0.00032642602099212264	-0.0007314908383137249	True	2.2409084793254803	-1.2409084793254803			False	False
liver	R-MMU-611105_RESPIRATORY_ELECTRON_TRANSPORT	-0.002371078931310378	-0.003386730956232914	True	1.4283501538100358	-0.4283501538100358			False	False
liver	R-MMU-6794362_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	-0.013871778147025563	0.0053851186755516514	False	0.3882068051028013	0.6117931948971986			False	False
