model	term	observed_direction	gene_id	gene_symbol	pooled_log2cpm_flt_minus_gc	pooled_fdr	accession_mean_log2cpm_flt_minus_gc	accession_t_fdr	same_direction_as_pathway
skin_hvg	R-MMU-9006934_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	FLT_up	ENSMUSG00000027966	Col11a1	-0.6967700143913262	0.04411588737089236	-0.6560040422284318	0.5869713003186572	False
skin_hvg	R-MMU-9006934_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	FLT_up	ENSMUSG00000019960	Dusp6	-0.2559038683536041	0.0492712545850238	-0.1406327310977263	0.5971645780872262	False
skin_hvg	R-MMU-373755_SEMAPHORIN_INTERACTIONS	FLT_up	ENSMUSG00000022048	Dpysl2	0.25719547092330863	0.03740116132182606	0.15995589468644159	0.5869713003186572	True
skin_hvg	R-MMU-373755_SEMAPHORIN_INTERACTIONS	FLT_up	ENSMUSG00000025810	Nrp1	0.24523404462239284	0.04002428576814064	0.21334508525832577	0.5869713003186572	True
skin_hvg	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	FLT_up	ENSMUSG00000020427	Igfbp3	0.4016218876165194	0.025567914795017587	0.29034361215456705	0.5869713003186572	True
skin_hvg	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	FLT_up	ENSMUSG00000048583	Igf2	0.3275501831152585	0.043437117871782345	0.26315651267715284	0.5869713003186572	True
skin_hvg	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	FLT_up	ENSMUSG00000028364	Tnc	-0.7330620031337185	0.0435290012929335	-0.556602857858234	0.5869713003186572	False
skin_hvg	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	FLT_up	ENSMUSG00000021614	Vcan	-0.4585576041731638	0.044078281846389886	-0.4314684021312482	0.5869713003186572	False
skin_hvg	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	FLT_up	ENSMUSG00000020303	Stc2	0.3198090400660556	0.046002236653172796	0.3448849510930894	0.5869713003186572	True
skin_hvg	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	FLT_up	ENSMUSG00000014599	Csf1	0.2408206085129212	0.0492712545850238	0.1944243298617002	0.5869713003186572	True
skin_hvg	R-MMU-556833_METABOLISM_OF_LIPIDS	FLT_up	ENSMUSG00000061740	Cyp2d22	0.34978567359454615	0.00790651068003922	0.3287764737463575	0.5869713003186572	True
skin_hvg	R-MMU-556833_METABOLISM_OF_LIPIDS	FLT_up	ENSMUSG00000028517	Plpp3	0.2900873161474049	0.01875854394399309	0.21008358722061526	0.5869713003186572	True
skin_hvg	R-MMU-556833_METABOLISM_OF_LIPIDS	FLT_up	ENSMUSG00000003555	Cyp17a1	-0.6159688815680777	0.023589715799261963	-0.41253120645853664	0.5869713003186572	False
skin_hvg	R-MMU-556833_METABOLISM_OF_LIPIDS	FLT_up	ENSMUSG00000030510	Cers3	-0.2612645064276915	0.028323090183901604	-0.1567147008353622	0.5869713003186572	False
skin_hvg	R-MMU-556833_METABOLISM_OF_LIPIDS	FLT_up	ENSMUSG00000016194	Hsd11b1	0.48116121909656684	0.035432369014986136	0.3741477000914409	0.5869713003186572	True
skin_hvg	R-MMU-556833_METABOLISM_OF_LIPIDS	FLT_up	ENSMUSG00000020891	Alox8	-0.9284049466457196	0.04351152627893897	-0.6624047424487566	0.5869713003186572	False
skin_hvg	R-MMU-556833_METABOLISM_OF_LIPIDS	FLT_up	ENSMUSG00000046598	Bdh1	-0.5653364009303079	0.044078281846389886	-0.4479409625689576	0.5869713003186572	False
skin_hvg	R-MMU-556833_METABOLISM_OF_LIPIDS	FLT_up	ENSMUSG00000043461	Sptssb	-1.0253912428839795	0.04817083322089042	-0.6902432528819196	0.5869713003186572	False
skin_hvg	R-MMU-556833_METABOLISM_OF_LIPIDS	FLT_up	ENSMUSG00000041220	Elovl6	-0.3609230744736873	0.0492712545850238	-0.263701787342186	0.5869713003186572	False
skin_hvg	R-MMU-556833_METABOLISM_OF_LIPIDS	FLT_up	ENSMUSG00000044626	Liph	-0.2594398808439271	0.0492712545850238	-0.10900461863843287	0.6661378908390464	False
skin_hvg	R-MMU-1566948_ELASTIC_FIBRE_FORMATION	FLT_up	ENSMUSG00000002020	Ltbp2	0.4142361898847886	0.04002428576814064	0.3626789946464033	0.5869713003186572	True
skin_hvg	R-MMU-114608_PLATELET_DEGRANULATION	FLT_up	ENSMUSG00000023951	Vegfa	0.3411656957003073	0.012316317430220719	0.3103502215807203	0.5869713003186572	True
skin_hvg	R-MMU-114608_PLATELET_DEGRANULATION	FLT_up	ENSMUSG00000020717	Pecam1	0.33541876684408933	0.016047642756219498	0.26341330540614427	0.5869713003186572	True
skin_hvg	R-MMU-114608_PLATELET_DEGRANULATION	FLT_up	ENSMUSG00000048583	Igf2	0.3275501831152585	0.043437117871782345	0.26315651267715284	0.5869713003186572	True
skin_hvg	R-MMU-3108232_SUMO_E3_LIGASES_SUMOYLATE_TARGET_PROTEINS	FLT_up	ENSMUSG00000017146	Brca1	-0.47991834616687434	0.040053656800756114	-0.3347037066588509	0.58879896807286	False
skin_hvg	R-MMU-3108232_SUMO_E3_LIGASES_SUMOYLATE_TARGET_PROTEINS	FLT_up	ENSMUSG00000023927	Satb1	0.35611828167067827	0.044078281846389886	0.356745163759693	0.5869713003186572	True
skin_hvg	R-MMU-3108232_SUMO_E3_LIGASES_SUMOYLATE_TARGET_PROTEINS	FLT_up	ENSMUSG00000020914	Top2a	-0.47778619299069547	0.048361119503214915	-0.3307595354514244	0.5869713003186572	False
skin_hvg	R-MMU-2142753_ARACHIDONATE_METABOLISM	FLT_up	ENSMUSG00000020891	Alox8	-0.9284049466457196	0.04351152627893897	-0.6624047424487566	0.5869713003186572	False
skin_hvg	R-MMU-418346_PLATELET_HOMEOSTASIS	FLT_up	ENSMUSG00000030102	Itpr1	0.3027202235348909	0.0023158508317784442	0.2542504882896841	0.5869713003186572	True
skin_hvg	R-MMU-418346_PLATELET_HOMEOSTASIS	FLT_up	ENSMUSG00000020826	Nos2	0.4793385545840989	0.012316317430220719	0.4161259696671289	0.5869713003186572	True
skin_hvg	R-MMU-418346_PLATELET_HOMEOSTASIS	FLT_up	ENSMUSG00000020717	Pecam1	0.33541876684408933	0.016047642756219498	0.26341330540614427	0.5869713003186572	True
skin_hvg	R-MMU-418346_PLATELET_HOMEOSTASIS	FLT_up	ENSMUSG00000020788	Atp2a3	0.3847476325891179	0.0492712545850238	0.3031982379012422	0.5869713003186572	True
skin_hvg	R-MMU-1630316_GLYCOSAMINOGLYCAN_METABOLISM	FLT_up	ENSMUSG00000041577	Prelp	0.4487749729846975	0.016812981884620694	0.3124607668488381	0.5869713003186572	True
skin_hvg	R-MMU-1630316_GLYCOSAMINOGLYCAN_METABOLISM	FLT_up	ENSMUSG00000013846	St3gal1	0.2573469334313154	0.04002428576814064	0.1901863379111021	0.5869713003186572	True
skin_hvg	R-MMU-1630316_GLYCOSAMINOGLYCAN_METABOLISM	FLT_up	ENSMUSG00000020330	Hmmr	-0.5215812236335733	0.04015806467960487	-0.3785905536693748	0.5869713003186572	False
skin_hvg	R-MMU-1630316_GLYCOSAMINOGLYCAN_METABOLISM	FLT_up	ENSMUSG00000027221	Chst1	0.44345398246963885	0.0435290012929335	0.36582362416476366	0.5869713003186572	True
skin_hvg	R-MMU-1630316_GLYCOSAMINOGLYCAN_METABOLISM	FLT_up	ENSMUSG00000005087	Cd44	-0.2937790514391132	0.0435290012929335	-0.1936035043316003	0.5869713003186572	False
skin_hvg	R-MMU-1630316_GLYCOSAMINOGLYCAN_METABOLISM	FLT_up	ENSMUSG00000021614	Vcan	-0.4585576041731638	0.044078281846389886	-0.4314684021312482	0.5869713003186572	False
skin_hvg	R-MMU-1630316_GLYCOSAMINOGLYCAN_METABOLISM	FLT_up	ENSMUSG00000031910	Has3	-0.5744903980495852	0.04701980255793328	-0.4332775422826403	0.5869713003186572	False
skin_hvg	R-MMU-9013406_RHOQ_GTPASE_CYCLE	FLT_up	ENSMUSG00000031523	Dlc1	0.2872557191820313	0.012316317430220719	0.1826674795128215	0.5869713003186572	True
skin_hvg	R-MMU-9013406_RHOQ_GTPASE_CYCLE	FLT_up	ENSMUSG00000050953	Gja1	-0.5646090024918546	0.04817083322089042	-0.38905142819910754	0.5869713003186572	False
skin_hvg	R-MMU-9013406_RHOQ_GTPASE_CYCLE	FLT_up	ENSMUSG00000022021	Diaph3	-0.3435420703952783	0.04817083322089042	-0.22835056523030817	0.5869713003186572	False
skin_hvg	R-MMU-2022090_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	FLT_up	ENSMUSG00000027966	Col11a1	-0.6967700143913262	0.04411588737089236	-0.6560040422284318	0.5869713003186572	False
skin_hvg	R-MMU-193704_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	FLT_up	ENSMUSG00000028059	Arhgef2	0.19278593696282975	0.044078281846389886	0.15405075887206765	0.5869713003186572	True
skin_hvg	R-MMU-193704_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	FLT_up	ENSMUSG00000027699	Ect2	-0.38978895946014713	0.0492712545850238	-0.2935909320370163	0.5869713003186572	False
skin_hvg	R-MMU-5173105_O_LINKED_GLYCOSYLATION	FLT_up	ENSMUSG00000021903		0.48852679490219586	0.012316317430220719	0.3625364938341124	0.5869713003186572	True
skin_hvg	R-MMU-5173105_O_LINKED_GLYCOSYLATION	FLT_up	ENSMUSG00000041445	Mmrn2	0.32089282412190556	0.028721882912982902	0.2380333149398847	0.5869713003186572	True
skin_hvg	R-MMU-5173105_O_LINKED_GLYCOSYLATION	FLT_up	ENSMUSG00000013846	St3gal1	0.2573469334313154	0.04002428576814064	0.1901863379111021	0.5869713003186572	True
skin_hvg	R-MMU-194138_SIGNALING_BY_VEGF	FLT_up	ENSMUSG00000029648	Flt1	0.3558417040064423	0.004917836793377683	0.32479735296998397	0.5869713003186572	True
skin_hvg	R-MMU-194138_SIGNALING_BY_VEGF	FLT_up	ENSMUSG00000031871	Cdh5	0.40077433581726485	0.00790651068003922	0.3113129390772496	0.5869713003186572	True
skin_hvg	R-MMU-194138_SIGNALING_BY_VEGF	FLT_up	ENSMUSG00000023951	Vegfa	0.3411656957003073	0.012316317430220719	0.3103502215807203	0.5869713003186572	True
skin_hvg	R-MMU-194138_SIGNALING_BY_VEGF	FLT_up	ENSMUSG00000062960	Kdr	0.4022043521815828	0.014185093939033925	0.3664867816670088	0.5869713003186572	True
skin_hvg	R-MMU-194138_SIGNALING_BY_VEGF	FLT_up	ENSMUSG00000025810	Nrp1	0.24523404462239284	0.04002428576814064	0.21334508525832577	0.5869713003186572	True
skin_hvg	R-MMU-9013149_RAC1_GTPASE_CYCLE	FLT_up	ENSMUSG00000031523	Dlc1	0.2872557191820313	0.012316317430220719	0.1826674795128215	0.5869713003186572	True
skin_hvg	R-MMU-9013149_RAC1_GTPASE_CYCLE	FLT_up	ENSMUSG00000034037	Fgd5	0.36164814400393297	0.028323090183901604	0.21713579173133382	0.5869713003186572	True
skin_hvg	R-MMU-9013149_RAC1_GTPASE_CYCLE	FLT_up	ENSMUSG00000022799	Arhgap31	0.14550763411405754	0.03239928827168301	0.11851794080860116	0.5869713003186572	True
skin_hvg	R-MMU-9013149_RAC1_GTPASE_CYCLE	FLT_up	ENSMUSG00000022021	Diaph3	-0.3435420703952783	0.04817083322089042	-0.22835056523030817	0.5869713003186572	False
skin_hvg	R-MMU-9013149_RAC1_GTPASE_CYCLE	FLT_up	ENSMUSG00000027276	Jag1	-0.2251992927130413	0.04910682170555995	-0.14547639108615082	0.5909715492757674	False
skin_hvg	R-MMU-9013149_RAC1_GTPASE_CYCLE	FLT_up	ENSMUSG00000027699	Ect2	-0.38978895946014713	0.0492712545850238	-0.2935909320370163	0.5869713003186572	False
skin_hvg	R-MMU-9013149_RAC1_GTPASE_CYCLE	FLT_up	ENSMUSG00000040624	Plekhg1	-0.32900711016506	0.0492712545850238	-0.2504597226187686	0.5869713003186572	False
skin_hvg	R-MMU-4420097_VEGFA_VEGFR2_PATHWAY	FLT_up	ENSMUSG00000031871	Cdh5	0.40077433581726485	0.00790651068003922	0.3113129390772496	0.5869713003186572	True
skin_hvg	R-MMU-4420097_VEGFA_VEGFR2_PATHWAY	FLT_up	ENSMUSG00000023951	Vegfa	0.3411656957003073	0.012316317430220719	0.3103502215807203	0.5869713003186572	True
skin_hvg	R-MMU-4420097_VEGFA_VEGFR2_PATHWAY	FLT_up	ENSMUSG00000062960	Kdr	0.4022043521815828	0.014185093939033925	0.3664867816670088	0.5869713003186572	True
skin_hvg	R-MMU-418594_G_ALPHA_I_SIGNALLING_EVENTS	FLT_up	ENSMUSG00000035042	Ccl5	0.5044050900754768	0.012634846001801628	0.5716641855808798	0.5869713003186572	True
skin_hvg	R-MMU-418594_G_ALPHA_I_SIGNALLING_EVENTS	FLT_up	ENSMUSG00000024462	Gabbr1	0.20025675898364348	0.017707453222216	0.17576104928588446	0.5869713003186572	True
skin_hvg	R-MMU-418594_G_ALPHA_I_SIGNALLING_EVENTS	FLT_up	ENSMUSG00000021699	Pde4d	0.3417091562036161	0.01980239896630141	0.3645191694588135	0.5869713003186572	True
skin_hvg	R-MMU-418594_G_ALPHA_I_SIGNALLING_EVENTS	FLT_up	ENSMUSG00000022840	Adcy5	0.45370628510334665	0.03454540254561901	0.3060715662173701	0.5869713003186572	True
skin_hvg	R-MMU-76005_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	FLT_down	ENSMUSG00000023951	Vegfa	0.3411656957003073	0.012316317430220719	0.3103502215807203	0.5869713003186572	False
skin_hvg	R-MMU-76005_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	FLT_down	ENSMUSG00000020717	Pecam1	0.33541876684408933	0.016047642756219498	0.26341330540614427	0.5869713003186572	False
skin_hvg	R-MMU-76005_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	FLT_down	ENSMUSG00000048583	Igf2	0.3275501831152585	0.043437117871782345	0.26315651267715284	0.5869713003186572	False
skin_hvg	R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	FLT_down	ENSMUSG00000031523	Dlc1	0.2872557191820313	0.012316317430220719	0.1826674795128215	0.5869713003186572	False
skin_hvg	R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	FLT_down	ENSMUSG00000029414	Kntc1	-0.4593661982095085	0.02723519734690054	-0.33550140493971164	0.5869713003186572	True
skin_hvg	R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	FLT_down	ENSMUSG00000034037	Fgd5	0.36164814400393297	0.028323090183901604	0.21713579173133382	0.5869713003186572	False
skin_hvg	R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	FLT_down	ENSMUSG00000022799	Arhgap31	0.14550763411405754	0.03239928827168301	0.11851794080860116	0.5869713003186572	False
skin_hvg	R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	FLT_down	ENSMUSG00000038587	Akap12	0.3704426147235331	0.03454540254561901	0.2166712651530259	0.5869713003186572	False
skin_hvg	R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	FLT_down	ENSMUSG00000045328	Cenpe	-0.5874809321209478	0.037719539735417584	-0.42143190788154294	0.5869713003186572	True
skin_hvg	R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	FLT_down	ENSMUSG00000026605	Cenpf	-0.5132287341876012	0.040053656800756114	-0.39126823469357247	0.5869713003186572	True
skin_hvg	R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	FLT_down	ENSMUSG00000023940	Sgo1	-0.5093201495578539	0.0435290012929335	-0.379418197044052	0.5869713003186572	True
skin_hvg	R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	FLT_down	ENSMUSG00000073557	Ppp1r12b	0.2650296879541649	0.044078281846389886	0.25148824871380554	0.5869713003186572	False
skin_hvg	R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	FLT_down	ENSMUSG00000028059	Arhgef2	0.19278593696282975	0.044078281846389886	0.15405075887206765	0.5869713003186572	False
skin_hvg	R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	FLT_down	ENSMUSG00000054889	Dsp	-0.19055335963403586	0.04411588737089236	-0.13113570636294547	0.5869713003186572	True
skin_hvg	R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	FLT_down	ENSMUSG00000028678	Kif2c	-0.545671313672103	0.046996858806320395	-0.4001149391948607	0.5869713003186572	True
skin_hvg	R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	FLT_down	ENSMUSG00000041219	Arhgap11a	-0.26062087374443177	0.04817083322089042	-0.19426826880731415	0.5869713003186572	True
skin_hvg	R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	FLT_down	ENSMUSG00000050953	Gja1	-0.5646090024918546	0.04817083322089042	-0.38905142819910754	0.5869713003186572	True
skin_hvg	R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	FLT_down	ENSMUSG00000022021	Diaph3	-0.3435420703952783	0.04817083322089042	-0.22835056523030817	0.5869713003186572	True
skin_hvg	R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	FLT_down	ENSMUSG00000027379	Bub1	-0.5682744450564314	0.04872602066033343	-0.3911210941118	0.5869713003186572	True
skin_hvg	R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	FLT_down	ENSMUSG00000027276	Jag1	-0.2251992927130413	0.04910682170555995	-0.14547639108615082	0.5909715492757674	True
skin_hvg	R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	FLT_down	ENSMUSG00000027699	Ect2	-0.38978895946014713	0.0492712545850238	-0.2935909320370163	0.5869713003186572	True
skin_hvg	R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	FLT_down	ENSMUSG00000041498		-0.46463546325451777	0.0492712545850238	-0.3706095979188011	0.5869713003186572	True
skin_hvg	R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	FLT_down	ENSMUSG00000040624	Plekhg1	-0.32900711016506	0.0492712545850238	-0.2504597226187686	0.5869713003186572	True
skin_hvg	R-MMU-163685_INTEGRATION_OF_ENERGY_METABOLISM	FLT_down	ENSMUSG00000030102	Itpr1	0.3027202235348909	0.0023158508317784442	0.2542504882896841	0.5869713003186572	False
skin_hvg	R-MMU-163685_INTEGRATION_OF_ENERGY_METABOLISM	FLT_down	ENSMUSG00000051331	Cacna1c	0.30386464759654963	0.012659557278543898	0.18942371915525102	0.5869713003186572	False
skin_hvg	R-MMU-163685_INTEGRATION_OF_ENERGY_METABOLISM	FLT_down	ENSMUSG00000022840	Adcy5	0.45370628510334665	0.03454540254561901	0.3060715662173701	0.5869713003186572	False
skin_hvg	R-MMU-69306_DNA_REPLICATION	FLT_down	ENSMUSG00000028212	Ccne2	-0.40177796665150733	0.0435290012929335	-0.2542016395568079	0.5869713003186572	True
skin_hvg	R-MMU-69306_DNA_REPLICATION	FLT_down	ENSMUSG00000017499	Cdc6	-0.3734342804171824	0.044078281846389886	-0.2437903898900141	0.5976364723489961	True
skin_hvg	R-MMU-69306_DNA_REPLICATION	FLT_down	ENSMUSG00000022673	Mcm4	-0.2425660927905069	0.044078281846389886	-0.12318378455014918	0.6695296804715821	True
skin_hvg	R-MMU-69306_DNA_REPLICATION	FLT_down	ENSMUSG00000007080	Pole	-0.32899055697827695	0.0492712545850238	-0.22075909204614716	0.6168051741066476	True
skin_hvg	R-MMU-418555_G_ALPHA_S_SIGNALLING_EVENTS	FLT_down	ENSMUSG00000018909	Arrb1	0.24778468816577437	0.012316317430220719	0.15928611512073765	0.5869713003186572	False
skin_hvg	R-MMU-418555_G_ALPHA_S_SIGNALLING_EVENTS	FLT_down	ENSMUSG00000021699	Pde4d	0.3417091562036161	0.01980239896630141	0.3645191694588135	0.5869713003186572	False
skin_hvg	R-MMU-418555_G_ALPHA_S_SIGNALLING_EVENTS	FLT_down	ENSMUSG00000007480	Mc5r	-0.4263381435656486	0.021574875551135367	-0.30853476262900914	0.5869713003186572	True
skin_hvg	R-MMU-418555_G_ALPHA_S_SIGNALLING_EVENTS	FLT_down	ENSMUSG00000048776	Pthlh	-0.49333384906348154	0.04427492508465355	-0.2817960181669997	0.6168051741066476	True
skin_hvg	R-MMU-418555_G_ALPHA_S_SIGNALLING_EVENTS	FLT_down	ENSMUSG00000074037	Mc1r	-0.8902025197172305	0.046996858806320395	-0.6120169032931445	0.5869713003186572	True
skin_hvg	R-MMU-168256_IMMUNE_SYSTEM	FLT_down	ENSMUSG00000030102	Itpr1	0.3027202235348909	0.0023158508317784442	0.2542504882896841	0.5869713003186572	False
skin_hvg	R-MMU-168256_IMMUNE_SYSTEM	FLT_down	ENSMUSG00000044322	Dsc1	-0.4287920769191498	0.011239059003716769	-0.30713608599913655	0.5869713003186572	True
skin_hvg	R-MMU-168256_IMMUNE_SYSTEM	FLT_down	ENSMUSG00000020154	Ptprb	0.3509719433137537	0.011331690331797938	0.2817675418835484	0.5869713003186572	False
skin_hvg	R-MMU-168256_IMMUNE_SYSTEM	FLT_down	ENSMUSG00000020826	Nos2	0.4793385545840989	0.012316317430220719	0.4161259696671289	0.5869713003186572	False
skin_hvg	R-MMU-168256_IMMUNE_SYSTEM	FLT_down	ENSMUSG00000039760	Il22ra2	0.6494674743215727	0.012316317430220719	0.5236740537746525	0.5869713003186572	False
skin_hvg	R-MMU-168256_IMMUNE_SYSTEM	FLT_down	ENSMUSG00000021756	Il6st	0.1963547894195905	0.012316317430220719	0.18515155019957952	0.5869713003186572	False
skin_hvg	R-MMU-168256_IMMUNE_SYSTEM	FLT_down	ENSMUSG00000020717	Pecam1	0.33541876684408933	0.016047642756219498	0.26341330540614427	0.5869713003186572	False
skin_hvg	R-MMU-168256_IMMUNE_SYSTEM	FLT_down	ENSMUSG00000039982	Dtx4	0.24786447466215744	0.021325435262566576	0.1600573116649128	0.5869713003186572	False
skin_hvg	R-MMU-168256_IMMUNE_SYSTEM	FLT_down	ENSMUSG00000034311	Kif4	-0.4129252461538915	0.023977698943503142	-0.31370520907277166	0.5869713003186572	True
skin_hvg	R-MMU-168256_IMMUNE_SYSTEM	FLT_down	ENSMUSG00000026981	Il1rn	-0.24995100597686903	0.02888144906815025	-0.14726435431884757	0.5869713003186572	True
skin_hvg	R-MMU-168256_IMMUNE_SYSTEM	FLT_down	ENSMUSG00000071713	Csf2rb	0.30689451567147064	0.02888144906815025	0.262314905445892	0.5869713003186572	False
skin_hvg	R-MMU-168256_IMMUNE_SYSTEM	FLT_down	ENSMUSG00000026984	Il36a	-0.7283060037490716	0.029815575920095715	-0.7379559076812304	0.5869713003186572	True
skin_hvg	R-MMU-168256_IMMUNE_SYSTEM	FLT_down	ENSMUSG00000030107	Usp18	0.29021380572463773	0.036331570417362964	0.20821840777050524	0.5869713003186572	False
skin_hvg	R-MMU-168256_IMMUNE_SYSTEM	FLT_down	ENSMUSG00000045328	Cenpe	-0.5874809321209478	0.037719539735417584	-0.42143190788154294	0.5869713003186572	True
skin_hvg	R-MMU-168256_IMMUNE_SYSTEM	FLT_down	ENSMUSG00000027435	Cd93	0.3017841929675864	0.040053656800756114	0.2503352074391317	0.5869713003186572	False
skin_hvg	R-MMU-168256_IMMUNE_SYSTEM	FLT_down	ENSMUSG00000034593	Myo5a	-0.2816684008487158	0.04291534174860206	-0.2000886164631431	0.5869713003186572	True
skin_hvg	R-MMU-168256_IMMUNE_SYSTEM	FLT_down	ENSMUSG00000032254	Kif23	-0.3905664997192577	0.0435290012929335	-0.3105297620530452	0.5869713003186572	True
skin_hvg	R-MMU-168256_IMMUNE_SYSTEM	FLT_down	ENSMUSG00000005087	Cd44	-0.2937790514391132	0.0435290012929335	-0.1936035043316003	0.5869713003186572	True
skin_hvg	R-MMU-168256_IMMUNE_SYSTEM	FLT_down	ENSMUSG00000036768	Kif15	-0.5250064314149263	0.044078281846389886	-0.3744763228489254	0.5869713003186572	True
skin_hvg	R-MMU-168256_IMMUNE_SYSTEM	FLT_down	ENSMUSG00000028599	Tnfrsf1b	0.2723160493606027	0.044078281846389886	0.21796682716092564	0.5869713003186572	False
skin_hvg	R-MMU-168256_IMMUNE_SYSTEM	FLT_down	ENSMUSG00000003779	Kif20a	-0.4950649935260527	0.044078281846389886	-0.37572714449006356	0.5869713003186572	True
skin_hvg	R-MMU-168256_IMMUNE_SYSTEM	FLT_down	ENSMUSG00000054889	Dsp	-0.19055335963403586	0.04411588737089236	-0.13113570636294547	0.5869713003186572	True
skin_hvg	R-MMU-168256_IMMUNE_SYSTEM	FLT_down	ENSMUSG00000026985		-0.5222815840138919	0.046002236653172796	-0.46447176677337126	0.5869713003186572	True
skin_hvg	R-MMU-168256_IMMUNE_SYSTEM	FLT_down	ENSMUSG00000028678	Kif2c	-0.545671313672103	0.046996858806320395	-0.4001149391948607	0.5869713003186572	True
skin_hvg	R-MMU-168256_IMMUNE_SYSTEM	FLT_down	ENSMUSG00000019942	Cdk1	-0.46614037624406546	0.0492712545850238	-0.3503485179087025	0.5869713003186572	True
skin_hvg	R-MMU-1442490_COLLAGEN_DEGRADATION	FLT_down	ENSMUSG00000032332		-0.47610375725924214	0.03454540254561901	-0.326543317799777	0.5869713003186572	True
skin_hvg	R-MMU-1442490_COLLAGEN_DEGRADATION	FLT_down	ENSMUSG00000027966	Col11a1	-0.6967700143913262	0.04411588737089236	-0.6560040422284318	0.5869713003186572	True
skin_hvg	R-MMU-416476_G_ALPHA_Q_SIGNALLING_EVENTS	FLT_down	ENSMUSG00000030102	Itpr1	0.3027202235348909	0.0023158508317784442	0.2542504882896841	0.5869713003186572	False
skin_hvg	R-MMU-416476_G_ALPHA_Q_SIGNALLING_EVENTS	FLT_down	ENSMUSG00000049112		0.48480124336850317	0.023879680628766043	0.6385543942576827	0.1475501953024702	False
