profile	id.accession	condition_inferred	official_sample_name	official_source_name	official_material_type	official_tissue_type	official_tissue	sample_name_tissue_inferred	official_vs_inferred_match	tissue_final	tissue_source	official_sample_match_method	official_study_url	official_api_url
Mmus_C57-6J_LVR_Euth_C_LN2_ext2_Rep5_M18	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_LN2_ext2_Rep5_M18	M18	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_RNAlat_ext1_Rep1_M19	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_RNAlat_ext1_Rep1_M19	M19	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_RNAlat_ext1_Rep2_M20	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_RNAlat_ext1_Rep2_M20	M20	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_RNAlat_ext1_Rep3_M21	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_RNAlat_ext1_Rep3_M21	M21	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_RNAlat_ext1_Rep4_M22	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_RNAlat_ext1_Rep4_M22	M22	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_RNAlat_ext1_Rep5_M23	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_RNAlat_ext1_Rep5_M23	M23	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_RNAlat_ext1_Rep6_M24	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_RNAlat_ext1_Rep6_M24	M24	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_RNAlat_ext2_Rep1_M19	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_RNAlat_ext2_Rep1_M19	M19	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_RNAlat_ext2_Rep2_M20	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_RNAlat_ext2_Rep2_M20	M20	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_RNAlat_ext2_Rep3_M21	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_RNAlat_ext2_Rep3_M21	M21	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_RNAlat_ext2_Rep4_M22	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_RNAlat_ext2_Rep4_M22	M22	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_RNAlat_ext2_Rep5_M23	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_RNAlat_ext2_Rep5_M23	M23	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_I_DI_Rep1_M1	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_I_DI_Rep1_M1	M1	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_I_DI_Rep2_M2	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_I_DI_Rep2_M2	M2	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_I_DI_Rep3_M3	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_I_DI_Rep3_M3	M3	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_I_DI_Rep4_M4	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_I_DI_Rep4_M4	M4	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_I_DI_Rep5_M5	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_I_DI_Rep5_M5	M5	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_I_DI_Rep6_M6	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_I_DI_Rep6_M6	M6	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_I_LN2_Rep1_M1	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_I_LN2_Rep1_M1	M1	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_I_LN2_Rep2_M2	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_I_LN2_Rep2_M2	M2	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_I_LN2_Rep3_M3	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_I_LN2_Rep3_M3	M3	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_I_LN2_Rep4_M4	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_I_LN2_Rep4_M4	M4	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_I_LN2_Rep5_M5	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_I_LN2_Rep5_M5	M5	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_I_LN2_Rep6_M6	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_I_LN2_Rep6_M6	M6	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_I_RNAlat_Rep1_M1	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_I_RNAlat_Rep1_M1	M1	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_I_RNAlat_Rep2_M2	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_I_RNAlat_Rep2_M2	M2	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_I_RNAlat_Rep3_M3	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_I_RNAlat_Rep3_M3	M3	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_I_RNAlat_Rep4_M4	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_I_RNAlat_Rep4_M4	M4	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_I_RNAlat_Rep5_M5	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_I_RNAlat_Rep5_M5	M5	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_I_RNAlat_Rep6_M6	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_I_RNAlat_Rep6_M6	M6	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext1_Rep1_M25	OSD-235	unknown	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext1_Rep1_M25	M25	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext1_Rep2_M26	OSD-235	unknown	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext1_Rep2_M26	M26	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext1_Rep3_M27	OSD-235	unknown	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext1_Rep3_M27	M27	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext1_Rep4_M28	OSD-235	unknown	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext1_Rep4_M28	M28	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext2_Rep1_M25	OSD-235	unknown	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext2_Rep1_M25	M25	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext2_Rep2_M26	OSD-235	unknown	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext2_Rep2_M26	M26	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext2_Rep3_M27	OSD-235	unknown	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext2_Rep3_M27	M27	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext2_Rep4_M28	OSD-235	unknown	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext2_Rep4_M28	M28	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext2_Rep5_M29	OSD-235	unknown	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext2_Rep5_M29	M29	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext2_Rep6_M30	OSD-235	unknown	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext2_Rep6_M30	M30	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_BSL_C1_Rep1_B1	OSD-242	baseline_control	Mmus_C57-6J_LVR_BSL_C1_Rep1_B1	B1	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242
Mmus_C57-6J_LVR_BSL_C1_Rep2_B2	OSD-242	baseline_control	Mmus_C57-6J_LVR_BSL_C1_Rep2_B2	B2	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242
Mmus_C57-6J_LVR_BSL_C1_Rep3_B3	OSD-242	baseline_control	Mmus_C57-6J_LVR_BSL_C1_Rep3_B3	B3	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242
Mmus_C57-6J_LVR_BSL_C1_Rep4_B4	OSD-242	baseline_control	Mmus_C57-6J_LVR_BSL_C1_Rep4_B4	B4	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242
Mmus_C57-6J_LVR_CC_C1_Rep1_C1-1	OSD-242	unknown	Mmus_C57-6J_LVR_CC_C1_Rep1_C1-1	FViv1	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242
Mmus_C57-6J_LVR_CC_C1_Rep2_C1-2	OSD-242	unknown	Mmus_C57-6J_LVR_CC_C1_Rep2_C1-2	FViv2	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242
Mmus_C57-6J_LVR_CC_C1_Rep3_C1-3	OSD-242	unknown	Mmus_C57-6J_LVR_CC_C1_Rep3_C1-3	FViv3	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242
Mmus_C57-6J_LVR_CC_C1_Rep4_C1-4	OSD-242	unknown	Mmus_C57-6J_LVR_CC_C1_Rep4_C1-4	FViv4	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242
Mmus_C57-6J_LVR_CC_C1_Rep5_C1-5	OSD-242	unknown	Mmus_C57-6J_LVR_CC_C1_Rep5_C1-5	FViv5	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242
Mmus_C57-6J_LVR_CC_C2_Rep1_C2-1	OSD-242	unknown	Mmus_C57-6J_LVR_CC_C2_Rep1_C2-1	CC1	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242
Mmus_C57-6J_LVR_CC_C2_Rep2_C2-2	OSD-242	unknown	Mmus_C57-6J_LVR_CC_C2_Rep2_C2-2	CC2	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242
Mmus_C57-6J_LVR_CC_C2_Rep3_C2-3	OSD-242	unknown	Mmus_C57-6J_LVR_CC_C2_Rep3_C2-3	CC3	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242
Mmus_C57-6J_LVR_CC_C2_Rep4_C2-4	OSD-242	unknown	Mmus_C57-6J_LVR_CC_C2_Rep4_C2-4	CC4	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242
Mmus_C57-6J_LVR_FLT_C1_Rep1_F1	OSD-242	flight	Mmus_C57-6J_LVR_FLT_C1_Rep1_F1	F1	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242
Mmus_C57-6J_LVR_FLT_C1_Rep2_F2	OSD-242	flight	Mmus_C57-6J_LVR_FLT_C1_Rep2_F2	F2	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242
Mmus_C57-6J_LVR_FLT_C1_Rep3_F3	OSD-242	flight	Mmus_C57-6J_LVR_FLT_C1_Rep3_F3	F3	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242
Mmus_C57-6J_LVR_FLT_C1_Rep4_F4	OSD-242	flight	Mmus_C57-6J_LVR_FLT_C1_Rep4_F4	F4	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242
Mmus_C57-6J_LVR_FLT_C1_Rep5_F5	OSD-242	flight	Mmus_C57-6J_LVR_FLT_C1_Rep5_F5	F5	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242
Mmus_C57-6J_LVR_GC_C2_Rep1_G1	OSD-242	ground_control	Mmus_C57-6J_LVR_GC_C2_Rep1_G1	GC1	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242
Mmus_C57-6J_LVR_GC_C2_Rep2_G3	OSD-242	ground_control	Mmus_C57-6J_LVR_GC_C2_Rep2_G3	GC3	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242
Mmus_C57-6J_LVR_GC_C2_Rep3_G4	OSD-242	ground_control	Mmus_C57-6J_LVR_GC_C2_Rep3_G4	GC4	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242
Mmus_C57-6J_LVR_GC_C2_Rep4_G5	OSD-242	ground_control	Mmus_C57-6J_LVR_GC_C2_Rep4_G5	GC5	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242
Mmus_C57-6J_LVR_VIV_C2_Rep1_V3	OSD-242	vivarium_control	Mmus_C57-6J_LVR_VIV_C2_Rep1_V3	Viv3	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242
Mmus_C57-6T_LVR_BSL_ISS-T_Rep10_B2	OSD-245	baseline_control	Mmus_C57-6T_LVR_BSL_ISS-T_Rep10_B2	ISS-T Baseline 2	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245
Mmus_C57-6T_LVR_BSL_ISS-T_Rep1_B1	OSD-245	baseline_control	Mmus_C57-6T_LVR_BSL_ISS-T_Rep1_B1	ISS-T Baseline 1	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245
Mmus_C57-6T_LVR_BSL_ISS-T_Rep2_B3	OSD-245	baseline_control	Mmus_C57-6T_LVR_BSL_ISS-T_Rep2_B3	ISS-T Baseline 3	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245
Mmus_C57-6T_LVR_BSL_ISS-T_Rep3_B4	OSD-245	baseline_control	Mmus_C57-6T_LVR_BSL_ISS-T_Rep3_B4	ISS-T Baseline 4	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245
Mmus_C57-6T_LVR_BSL_ISS-T_Rep4_B6	OSD-245	baseline_control	Mmus_C57-6T_LVR_BSL_ISS-T_Rep4_B6	ISS-T Baseline 6	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245
Mmus_C57-6T_LVR_BSL_ISS-T_Rep5_B9	OSD-245	baseline_control	Mmus_C57-6T_LVR_BSL_ISS-T_Rep5_B9	ISS-T Baseline 9	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245
Mmus_C57-6T_LVR_BSL_ISS-T_Rep6_B10	OSD-245	baseline_control	Mmus_C57-6T_LVR_BSL_ISS-T_Rep6_B10	ISS-T Baseline 10	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245
Mmus_C57-6T_LVR_BSL_ISS-T_Rep7_B5	OSD-245	baseline_control	Mmus_C57-6T_LVR_BSL_ISS-T_Rep7_B5	ISS-T Baseline 5	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245
Mmus_C57-6T_LVR_BSL_ISS-T_Rep8_B7	OSD-245	baseline_control	Mmus_C57-6T_LVR_BSL_ISS-T_Rep8_B7	ISS-T Baseline 7	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245
Mmus_C57-6T_LVR_BSL_ISS-T_Rep9_B8	OSD-245	baseline_control	Mmus_C57-6T_LVR_BSL_ISS-T_Rep9_B8	ISS-T Baseline 8	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245
Mmus_C57-6T_LVR_BSL_LAR_Rep10_B3	OSD-245	baseline_control	Mmus_C57-6T_LVR_BSL_LAR_Rep10_B3	LAR Baseline 3	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245
Mmus_C57-6T_LVR_BSL_LAR_Rep1_B2	OSD-245	baseline_control	Mmus_C57-6T_LVR_BSL_LAR_Rep1_B2	LAR Baseline 2	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245
