gene_cluster	n_genes	direction	rank	study.source name	n_profiles	mean_expression	z_score_across_sources
9	967	high	20	M54	1	1236.617431640625	2.040916681289673
9	967	low	1	Non-Irradiated Control_4 months [B13_S45]	1	203.7207794189453	-1.3361012935638428
9	967	low	2	28Si Irradiated_2 months [A6_S43]	1	211.3867645263672	-1.311037540435791
9	967	low	3	56Fe Irradiated_2 months [E7_S35]	1	214.88417053222656	-1.29960298538208
9	967	low	4	K2	1	221.0599822998047	-1.2794113159179688
9	967	low	5	MHU2_F7	1	224.68356323242188	-1.2675641775131226
9	967	low	6	K4	1	225.5780792236328	-1.2646396160125732
9	967	low	7	VC_LAR_09	1	225.91726684570312	-1.2635306119918823
9	967	low	8	H4	1	227.46742248535156	-1.2584625482559204
9	967	low	9	Non-Irradiated Control_9 months [B17_S47]	1	229.6556396484375	-1.2513082027435303
9	967	low	10	Non-Irradiated Control_2 months [B8_S43]	1	231.93795776367188	-1.2438461780548096
9	967	low	11	56Fe Irradiated_1 month [E3_S3]	1	233.5635986328125	-1.238531231880188
9	967	low	12	56Fe Irradiated_1 month [E2_S49]	1	234.15304565429688	-1.23660409450531
9	967	low	13	56Fe Irradiated_2 months [E8_S51]	1	235.48086547851562	-1.2322628498077393
9	967	low	14	H3	1	236.6876983642578	-1.228317141532898
9	967	low	15	Non-Irradiated Control_12 months [B25_S50]	1	237.86557006835938	-1.22446608543396
9	967	low	16	K8	1	238.1820068359375	-1.2234315872192383
9	967	low	17	MHU3_FL04	1	239.26473999023438	-1.2198915481567383
9	967	low	18	28Si Irradiated_9 months [A17_S38]	1	242.79110717773438	-1.2083622217178345
9	967	low	19	MHU3_GC03	1	243.8055877685547	-1.2050453424453735
9	967	low	20	MHU3_FL03	1	244.21510314941406	-1.2037066221237183
10	956	high	1	M83	1	1124.6181640625	11.61550521850586
10	956	high	2	M62	1	402.8002014160156	2.911970853805542
10	956	high	3	M40	1	389.7886962890625	2.7550809383392334
10	956	high	4	M70	1	376.6025085449219	2.5960845947265625
10	956	high	5	M38	1	350.8138122558594	2.2851295471191406
10	956	high	6	RR-23_F2	1	326.13494873046875	1.9875569343566895
10	956	high	7	M57	1	319.4466552734375	1.9069108963012695
10	956	high	8	RR-23_F5	1	316.4037780761719	1.870220422744751
10	956	high	9	M55	1	310.7217712402344	1.8017079830169678
10	956	high	10	M72	1	307.6108703613281	1.7641973495483398
10	956	high	11	M56	1	303.7604675292969	1.717769980430603
10	956	high	12	M67	1	302.9947814941406	1.7085374593734741
10	956	high	13	ISS-T Flight 7	1	301.7018737792969	1.6929478645324707
10	956	high	14	M65	1	300.6255187988281	1.6799694299697876
10	956	high	15	M49	1	299.23638916015625	1.6632195711135864
10	956	high	16	RR3_GC_G2	2	298.9210205078125	1.659416913986206
10	956	high	17	M37	1	298.38702392578125	1.6529780626296997
10	956	high	18	RR-23_GC2	1	294.4581604003906	1.605604648590088
10	956	high	19	M48	1	294.36505126953125	1.6044819355010986
10	956	high	20	M77	1	294.28765869140625	1.6035487651824951
10	956	low	1	MHU2_F7	1	48.8179931640625	-1.3562744855880737
10	956	low	2	MHU3_FL03	1	49.796024322509766	-1.3444817066192627
10	956	low	3	MHU3_FL04	1	50.40795135498047	-1.3371031284332275
10	956	low	4	MHU3_GC03	1	50.97280502319336	-1.3302922248840332
10	956	low	5	MHU3_GC01	1	52.58891296386719	-1.3108055591583252
10	956	low	6	MHU3_FL05	1	53.34309768676758	-1.3017117977142334
10	956	low	7	MHU3_GC06	1	54.19560623168945	-1.2914323806762695
10	956	low	8	MHU3_GC02	1	54.30962371826172	-1.2900575399398804
10	956	low	9	Non-Irradiated Control_4 months [B13_S45]	1	55.040794372558594	-1.2812412977218628
10	956	low	10	MHU3_FL02	1	55.10355758666992	-1.2804844379425049
10	956	low	11	MHU3_FL06	1	55.662132263183594	-1.2737493515014648
10	956	low	12	MHU3_GC05	1	55.67991638183594	-1.273534893989563
10	956	low	13	MHU3_GC07	1	55.851463317871094	-1.2714663743972778
10	956	low	14	MHU3_GC04	1	57.02614974975586	-1.257302165031433
10	956	low	15	MHU3_GC09	1	57.63075256347656	-1.2500120401382446
10	956	low	16	MHU3_FL01	1	57.6453971862793	-1.24983549118042
10	956	low	17	MHU3_FL08	1	57.855648040771484	-1.2473002672195435
10	956	low	18	Non-Irradiated Control_9 months [B17_S47]	1	58.1893310546875	-1.243276834487915
10	956	low	19	MHU3_GC10	1	58.34518814086914	-1.2413976192474365
10	956	low	20	MHU3_FL07	1	59.25313949584961	-1.2304495573043823
11	559	high	1	M83	1	5029.91943359375	4.051820755004883
11	559	high	2	M70	1	4990.31298828125	4.005571365356445
11	559	high	3	M62	1	4747.13427734375	3.7216057777404785
11	559	high	4	M38	1	4591.06982421875	3.539365530014038
11	559	high	5	M57	1	4465.36328125	3.3925750255584717
11	559	high	6	M67	1	4310.04638671875	3.211207628250122
11	559	high	7	M55	1	4216.68701171875	3.102189540863037
11	559	high	8	M40	1	4180.23974609375	3.059629201889038
11	559	high	9	M81	1	3945.050048828125	2.7849924564361572
11	559	high	10	M44	1	3909.82470703125	2.743859052658081
11	559	high	11	M59	1	3777.25390625	2.58905291557312
11	559	high	12	M54	1	3745.155517578125	2.5515708923339844
11	559	high	13	M77	1	3720.00537109375	2.522202491760254
11	559	high	14	M37	1	3703.79248046875	2.503270149230957
11	559	high	15	M48	1	3702.615478515625	2.5018959045410156
11	559	high	16	M63	1	3686.02685546875	2.482524871826172
11	559	high	17	M43	1	3677.767333984375	2.4728801250457764
11	559	high	18	RR-23_F2	1	3666.885498046875	2.4601731300354004
11	559	high	19	M66	1	3620.27001953125	2.4057390689849854
11	559	high	20	M80	1	3603.019775390625	2.3855955600738525
11	559	low	1	LAR Flight 5	1	459.2540283203125	-1.2854561805725098
11	559	low	2	28Si Irradiated_2 months [A6_S43]	1	472.6457824707031	-1.2698184251785278
11	559	low	3	Non-Irradiated Control_4 months [B13_S45]	1	494.0500793457031	-1.2448240518569946
11	559	low	4	H4	1	498.9624328613281	-1.2390878200531006
11	559	low	5	K2	1	512.524169921875	-1.2232513427734375
11	559	low	6	K4	1	517.534912109375	-1.2174001932144165
11	559	low	7	56Fe Irradiated_2 months [E7_S35]	1	526.2379150390625	-1.2072374820709229
11	559	low	8	BL_LAR_09	1	526.5151977539062	-1.2069138288497925
11	559	low	9	VC_LAR_09	1	532.81396484375	-1.1995584964752197
11	559	low	10	56Fe Irradiated_1 month [E3_S3]	1	545.9158935546875	-1.184259057044983
11	559	low	11	56Fe Irradiated_1 month [E2_S49]	1	550.4830322265625	-1.17892587184906
11	559	low	12	K8	1	562.5044555664062	-1.1648881435394287
11	559	low	13	Non-Irradiated Control_2 months [B8_S43]	1	564.5098266601562	-1.1625463962554932
11	559	low	14	H3	1	567.071533203125	-1.1595550775527954
11	559	low	15	Non-Irradiated Control_9 months [B17_S47]	1	577.9588623046875	-1.1468416452407837
11	559	low	16	28Si Irradiated_9 months [A17_S38]	1	587.4025268554688	-1.1358140707015991
11	559	low	17	BL_LAR_04	1	590.7620849609375	-1.1318910121917725
11	559	low	18	BL_LAR_07	1	594.7388305664062	-1.1272473335266113
11	559	low	19	Non-Irradiated Control_1 month [B1_S19]	1	599.3577880859375	-1.1218535900115967
11	559	low	20	LAR GC 2	1	609.0250244140625	-1.110564947128296
12	1634	high	1	M83	1	74.5820083618164	19.09434700012207
12	1634	high	2	RR1_FLT_M21	1	21.551406860351562	4.930217266082764
12	1634	high	3	M16	2	17.2065486907959	3.7697336673736572
12	1634	high	4	RR1_FLT_M26	3	13.54896068572998	2.7928154468536377
12	1634	high	5	28Si Irradiated_4 months [A12_S47]	1	12.700122833251953	2.566096305847168
12	1634	high	6	FL_LAR_02	1	11.416156768798828	2.2231574058532715
12	1634	high	7	28Si Irradiated_2 months [A7_S44]	1	11.356181144714355	2.2071382999420166
12	1634	high	8	BL_LAR_10	1	10.98102855682373	2.1069374084472656
12	1634	high	9	M31	3	10.819869995117188	2.0638930797576904
12	1634	high	10	M13	2	10.32313346862793	1.931217908859253
12	1634	high	11	28Si Irradiated_4 months [A11_S46]	1	9.680538177490234	1.7595847845077515
12	1634	high	12	M19	3	9.31048583984375	1.6607462167739868
12	1634	high	13	FL_ISS_17	1	8.667074203491211	1.4888951778411865
12	1634	high	14	M28	3	8.554059982299805	1.4587098360061646
12	1634	high	15	28Si Irradiated_2 months [A6_S43]	1	7.705018520355225	1.2319364547729492
12	1634	high	16	M22	2	7.52968168258667	1.1851050853729248
12	1634	high	17	28Si Irradiated_1 month [A2_S41]	1	7.439412593841553	1.1609947681427002
12	1634	high	18	RR3_GC_G2	2	7.16799259185791	1.0885001420974731
12	1634	high	19	16O Irradiated_4 months [F11_S50]	1	7.119951248168945	1.0756685733795166
12	1634	high	20	28Si Irradiated_9 months [A16_S53]	1	7.075887203216553	1.0638993978500366
12	1634	low	1	MHU2_F7	1	0.47613218426704407	-0.6988525390625
12	1634	low	2	MHU3_FL03	1	0.512851893901825	-0.6890448927879333
12	1634	low	3	MHU3_FL05	1	0.5930232405662537	-0.6676316261291504
12	1634	low	4	MHU3_GC03	1	0.604651153087616	-0.6645259261131287
12	1634	low	5	MHU3_FL04	1	0.6101590991020203	-0.6630547642707825
12	1634	low	6	MHU3_FL02	1	0.6101590991020203	-0.6630547642707825
12	1634	low	7	MHU3_GC05	1	0.6340269446372986	-0.6566798090934753
12	1634	low	8	MHU2_F1	1	0.6444308161735535	-0.6539010405540466
12	1634	low	9	MHU3_GC01	1	0.6450428366661072	-0.6537375450134277
12	1634	low	10	MHU3_FL08	1	0.6474907994270325	-0.6530837416648865
12	1634	low	11	MHU2_G6	1	0.6811505556106567	-0.64409339427948
12	1634	low	12	MHU3_GC06	1	0.6854345202445984	-0.6429492235183716
12	1634	low	13	MHU3_GC12	1	0.695838451385498	-0.6401703953742981
12	1634	low	14	MHU3_FL06	1	0.696450412273407	-0.6400068998336792
12	1634	low	15	MHU3_GC04	1	0.698898434638977	-0.6393530368804932
12	1634	low	16	MHU3_GC10	1	0.708690345287323	-0.6367377042770386
12	1634	low	17	MHU3_FL10	1	0.7093023061752319	-0.6365743279457092
12	1634	low	18	MHU3_GC02	1	0.7166462540626526	-0.6346127986907959
12	1634	low	19	MHU3_FL07	1	0.7190942764282227	-0.6339589357376099
12	1634	low	20	MHU2_F2	1	0.7264381647109985	-0.6319973468780518
13	611	high	1	M83	1	1533.90185546875	9.566080093383789
13	611	high	2	M62	1	731.8019409179688	3.5778048038482666
13	611	high	3	M70	1	699.2634887695312	3.334881067276001
13	611	high	4	M40	1	673.574462890625	3.1430933475494385
13	611	high	5	M38	1	656.811767578125	3.017947196960449
13	611	high	6	M57	1	613.8969116210938	2.6975557804107666
13	611	high	7	M55	1	582.9639892578125	2.466618537902832
13	611	high	8	M67	1	577.9738159179688	2.4293630123138428
13	611	high	9	M81	1	550.0032958984375	2.2205421924591064
13	611	high	10	M44	1	547.5531616210938	2.2022502422332764
13	611	high	11	M48	1	545.90673828125	2.189958333969116
13	611	high	12	M77	1	545.6481323242188	2.188027858734131
13	611	high	13	M80	1	530.0131225585938	2.071300745010376
13	611	high	14	M59	1	528.304443359375	2.058544158935547
13	611	high	15	M54	1	526.939453125	2.048353433609009
13	611	high	16	M49	1	525.4288330078125	2.0370755195617676
13	611	high	17	M43	1	522.0360107421875	2.0117456912994385
13	611	high	18	M46	1	519.607177734375	1.9936126470565796
13	611	high	19	M65	1	517.9868774414062	1.981515884399414
13	611	high	20	M37	1	510.9263610839844	1.92880380153656
13	611	low	1	Non-Irradiated Control_4 months [B13_S45]	1	81.646484375	-1.2760907411575317
13	611	low	2	Non-Irradiated Control_9 months [B17_S47]	1	89.3862533569336	-1.218307614326477
13	611	low	3	MHU2_F7	1	92.9165267944336	-1.1919513940811157
13	611	low	4	BL_LAR_09	1	96.33387756347656	-1.1664384603500366
13	611	low	5	VC_LAR_09	1	96.59574127197266	-1.1644834280014038
13	611	low	6	Non-Irradiated Control_12 months [B25_S50]	1	96.602294921875	-1.164434552192688
13	611	low	7	MHU3_FL04	1	99.6513900756836	-1.1416707038879395
13	611	low	8	MHU3_GC03	1	100.3502426147461	-1.1364532709121704
13	611	low	9	56Fe Irradiated_2 months [E7_S35]	1	100.5253677368164	-1.135145902633667
13	611	low	10	MHU3_FL03	1	100.6513900756836	-1.1342048645019531
13	611	low	11	BL_LAR_04	1	103.19639587402344	-1.1152045726776123
13	611	low	12	28Si Irradiated_2 months [A6_S43]	1	104.46317291259766	-1.1057472229003906
13	611	low	13	Non-Irradiated Control_12 months [B21_S33]	1	105.07528686523438	-1.1011773347854614
13	611	low	14	MHU3_GC01	1	105.4779052734375	-1.0981714725494385
13	611	low	15	56Fe Irradiated_12 months [E22_S41]	1	106.3453369140625	-1.0916954278945923
13	611	low	16	MHU3_GC06	1	106.76759338378906	-1.0885429382324219
13	611	low	17	Non-Irradiated Control_2 months [B8_S43]	1	106.9165267944336	-1.0874309539794922
13	611	low	18	56Fe Irradiated_2 months [E8_S51]	1	107.20785522460938	-1.0852560997009277
13	611	low	19	28Si Irradiated_12 months [A25_S3]	1	107.57283020019531	-1.082531213760376
13	611	low	20	MHU3_GC05	1	107.72013092041016	-1.0814316272735596
14	1260	high	1	FL_LAR_02	1	10.34841251373291	13.543184280395508
14	1260	high	2	M83	1	5.4666666984558105	6.8724565505981445
14	1260	high	3	FL_LAR_08	1	4.57619047164917	5.655653476715088
14	1260	high	4	M16	2	4.269047737121582	5.2359538078308105
14	1260	high	5	28Si Irradiated_4 months [A12_S47]	1	3.7055554389953613	4.465961933135986
14	1260	high	6	RR1_FLT_M26	3	3.332275390625	3.955888271331787
14	1260	high	7	28Si Irradiated_2 months [A7_S44]	1	3.3230159282684326	3.9432356357574463
14	1260	high	8	BL_LAR_10	1	2.827777862548828	3.2665107250213623
14	1260	high	9	28Si Irradiated_4 months [A11_S46]	1	2.7809524536132812	3.2025256156921387
14	1260	high	10	M31	3	2.3161375522613525	2.567373037338257
14	1260	high	11	28Si Irradiated_2 months [A6_S43]	1	2.297619104385376	2.5420682430267334
14	1260	high	12	M13	2	2.237698554992676	2.460188865661621
14	1260	high	13	28Si Irradiated_9 months [A16_S53]	1	2.1603174209594727	2.3544504642486572
14	1260	high	14	M19	3	2.067460298538208	2.227564573287964
14	1260	high	15	M28	3	1.9402116537094116	2.0536839962005615
14	1260	high	16	28Si Irradiated_1 month [A2_S41]	1	1.9357142448425293	2.0475382804870605
14	1260	high	17	16O Irradiated_4 months [F11_S50]	1	1.841269850730896	1.9184834957122803
14	1260	high	18	M22	2	1.8107142448425293	1.8767304420471191
14	1260	high	19	RR1_GC_M32	1	1.7246031761169434	1.7590627670288086
14	1260	high	20	56Fe Irradiated_1 month [E2_S49]	1	1.7071428298950195	1.7352038621902466
14	1260	low	1	MHU3_FL05	1	0.02539682574570179	-0.5628408193588257
14	1260	low	2	MHU3_GC06	1	0.02619047649204731	-0.5617563128471375
14	1260	low	3	MHU3_FL02	1	0.03015873022377491	-0.5563338398933411
14	1260	low	4	MHU3_FL04	1	0.03412698581814766	-0.5509113669395447
14	1260	low	5	MHU3_GC05	1	0.03650793805718422	-0.5476579070091248
14	1260	low	6	MHU3_FL08	1	0.03650793805718422	-0.5476579070091248
14	1260	low	7	MHU2_F2	1	0.03730158880352974	-0.5465734004974365
14	1260	low	8	MHU2_F1	1	0.03888889029622078	-0.5444043874740601
14	1260	low	9	MHU3_FL07	1	0.03888889029622078	-0.5444043874740601
14	1260	low	10	MHU3_GC01	1	0.0396825410425663	-0.5433199405670166
14	1260	low	11	MHU3_GC02	1	0.0396825410425663	-0.5433199405670166
14	1260	low	12	MHU3_GC08	1	0.04047619178891182	-0.5422354340553284
14	1260	low	13	MHU2_G6	1	0.04126984253525734	-0.5411509275436401
14	1260	low	14	MHU3_GC04	1	0.04206349328160286	-0.5400664210319519
14	1260	low	15	ASAP 2	1	0.04444444552063942	-0.536812961101532
14	1260	low	16	MHU3_FL06	1	0.04444444552063942	-0.536812961101532
14	1260	low	17	MHU3_GC03	1	0.04523809626698494	-0.5357284545898438
14	1260	low	18	MHU3_FL03	1	0.04603174701333046	-0.5346439480781555
14	1260	low	19	MHU2_F7	1	0.04841269925236702	-0.5313904881477356
14	1260	low	20	MHU3_FL12	1	0.04841269925236702	-0.5313904881477356
