library	gene_cluster	term	description	overlap	cluster_genes_in_universe	term_genes_in_universe	universe_genes	p_value	enrichment_ratio	overlap_genes	fdr_bh
panglao	10	panglao_Osteoclasts	/	4	187	44	4072	0.14131847112559293	1.9795819154107923	ENSMUSG00000001300,ENSMUSG00000024211,ENSMUSG00000026321,ENSMUSG00000042644	0.5106049807659132
panglao	10	panglao_T_cells	/	7	187	95	4072	0.14458181756495217	1.604503236701379	ENSMUSG00000019850,ENSMUSG00000030364,ENSMUSG00000035891,ENSMUSG00000042622,ENSMUSG00000049103,ENSMUSG00000054892,ENSMUSG00000057329	0.5106049807659132
panglao	10	panglao_Delta_cells	/	3	187	29	4072	0.14588713736168948	2.2526276968467642	ENSMUSG00000004151,ENSMUSG00000020099,ENSMUSG00000030256	0.5106049807659132
panglao	10	panglao_Ductal_cells	/	4	187	46	4072	0.15865545829761593	1.893513136479888	ENSMUSG00000017723,ENSMUSG00000026639,ENSMUSG00000035910,ENSMUSG00000066363	0.5182744971055454
panglao	10	panglao_T_memory_cells	/	4	187	48	4072	0.17673358701560288	1.8146167557932262	ENSMUSG00000018654,ENSMUSG00000049744,ENSMUSG00000056054,ENSMUSG00000057329	0.5319828940767886
panglao	10	panglao_Dendritic_cells	/	8	187	120	4072	0.18456549386337562	1.451693404634581	ENSMUSG00000003283,ENSMUSG00000024397,ENSMUSG00000024659,ENSMUSG00000026177,ENSMUSG00000029413,ENSMUSG00000046080,ENSMUSG00000049103,ENSMUSG00000056054	0.5319828940767886
panglao	10	panglao_Endothelial_cells_(aorta)	/	6	187	86	4072	0.20129363188815586	1.5192140281059572	ENSMUSG00000001300,ENSMUSG00000024011,ENSMUSG00000032375,ENSMUSG00000043079,ENSMUSG00000074743,ENSMUSG00000079465	0.5479659979177576
panglao	10	panglao_Stromal_cells	/	3	187	35	4072	0.21555691629276252	1.86646294881589	ENSMUSG00000021943,ENSMUSG00000027995,ENSMUSG00000044827	0.555909942018177
panglao	10	panglao_Endothelial_cells	/	11	187	185	4072	0.22813397407955355	1.2947535771065182	ENSMUSG00000016493,ENSMUSG00000023336,ENSMUSG00000027314,ENSMUSG00000027399,ENSMUSG00000030247,ENSMUSG00000031480,ENSMUSG00000032135,ENSMUSG00000041378,ENSMUSG00000050493,ENSMUSG00000054690,ENSMUSG00000074743	0.5589282364949062
panglao	10	panglao_Bergmann_glia	/	3	187	37	4072	0.2401822202183317	1.7655730596907069	ENSMUSG00000019874,ENSMUSG00000021943,ENSMUSG00000029468	0.5604251805094406
panglao	10	panglao_Purkinje_neurons	/	4	187	56	4072	0.2548743660815848	1.5553857906799082	ENSMUSG00000003279,ENSMUSG00000035891,ENSMUSG00000040724,ENSMUSG00000042644	0.5626771258168315
panglao	10	panglao_Olfactory_epithelial_cells	/	7	187	114	4072	0.26835750159524097	1.3370860305844825	ENSMUSG00000025145,ENSMUSG00000028576,ENSMUSG00000032463,ENSMUSG00000034292,ENSMUSG00000037419,ENSMUSG00000042616,ENSMUSG00000063704	0.5626771258168315
panglao	10	panglao_Platelets	/	7	187	115	4072	0.2755969595837542	1.3254591955359218	ENSMUSG00000000157,ENSMUSG00000016493,ENSMUSG00000022309,ENSMUSG00000024965,ENSMUSG00000027399,ENSMUSG00000037148,ENSMUSG00000044827	0.5626771258168315
panglao	10	panglao_Monocytes	/	7	187	119	4072	0.3050332482281436	1.2809059452658067	ENSMUSG00000003283,ENSMUSG00000026358,ENSMUSG00000026360,ENSMUSG00000029413,ENSMUSG00000049103,ENSMUSG00000052776,ENSMUSG00000056054	0.5756621390723309
panglao	10	panglao_Fibroblasts	/	9	187	159	4072	0.3066710465851036	1.23256987185955	ENSMUSG00000003283,ENSMUSG00000020241,ENSMUSG00000024011,ENSMUSG00000026042,ENSMUSG00000027188,ENSMUSG00000037379,ENSMUSG00000049103,ENSMUSG00000055148,ENSMUSG00000079465	0.5756621390723309
panglao	10	panglao_Oligodendrocytes	/	5	187	82	4072	0.32380627515199006	1.3277683578974826	ENSMUSG00000032135,ENSMUSG00000045087,ENSMUSG00000047109,ENSMUSG00000056966,ENSMUSG00000058070	0.5756621390723309
panglao	10	panglao_Ependymal_cells	/	3	187	44	4072	0.3289497937556176	1.4846864365580945	ENSMUSG00000027360,ENSMUSG00000029521,ENSMUSG00000035578	0.5756621390723309
