gene_cluster	gene
6	ENSMUSG00000042446
6	ENSMUSG00000042462
6	ENSMUSG00000042472
6	ENSMUSG00000042473
6	ENSMUSG00000042506
6	ENSMUSG00000042508
6	ENSMUSG00000042548
6	ENSMUSG00000042557
6	ENSMUSG00000042572
6	ENSMUSG00000042590
6	ENSMUSG00000042595
6	ENSMUSG00000042608
6	ENSMUSG00000042659
6	ENSMUSG00000042712
6	ENSMUSG00000042719
6	ENSMUSG00000042742
6	ENSMUSG00000042790
6	ENSMUSG00000042797
6	ENSMUSG00000042834
6	ENSMUSG00000042978
6	ENSMUSG00000043061
6	ENSMUSG00000043154
6	ENSMUSG00000043162
6	ENSMUSG00000043190
6	ENSMUSG00000043262
6	ENSMUSG00000043424
6	ENSMUSG00000043467
6	ENSMUSG00000043671
6	ENSMUSG00000043681
6	ENSMUSG00000043760
6	ENSMUSG00000043885
6	ENSMUSG00000044026
6	ENSMUSG00000044033
6	ENSMUSG00000044037
6	ENSMUSG00000044042
6	ENSMUSG00000044066
6	ENSMUSG00000044098
6	ENSMUSG00000044147
6	ENSMUSG00000044206
6	ENSMUSG00000044285
6	ENSMUSG00000044340
6	ENSMUSG00000044345
6	ENSMUSG00000044359
6	ENSMUSG00000044501
6	ENSMUSG00000044734
6	ENSMUSG00000044763
6	ENSMUSG00000044768
6	ENSMUSG00000044934
6	ENSMUSG00000045078
6	ENSMUSG00000045098
6	ENSMUSG00000045103
6	ENSMUSG00000045160
6	ENSMUSG00000045180
6	ENSMUSG00000045392
6	ENSMUSG00000045410
6	ENSMUSG00000045414
6	ENSMUSG00000045438
6	ENSMUSG00000045576
6	ENSMUSG00000045624
6	ENSMUSG00000045775
6	ENSMUSG00000045776
6	ENSMUSG00000045827
6	ENSMUSG00000045896
6	ENSMUSG00000045930
6	ENSMUSG00000045954
6	ENSMUSG00000045996
6	ENSMUSG00000046020
6	ENSMUSG00000046034
6	ENSMUSG00000046138
6	ENSMUSG00000046201
6	ENSMUSG00000046311
6	ENSMUSG00000046351
6	ENSMUSG00000046404
6	ENSMUSG00000046516
6	ENSMUSG00000046532
6	ENSMUSG00000046668
6	ENSMUSG00000046688
6	ENSMUSG00000046691
6	ENSMUSG00000046707
6	ENSMUSG00000046785
6	ENSMUSG00000046836
6	ENSMUSG00000046873
6	ENSMUSG00000047250
6	ENSMUSG00000047368
6	ENSMUSG00000047446
6	ENSMUSG00000047466
6	ENSMUSG00000047496
6	ENSMUSG00000047514
6	ENSMUSG00000047554
6	ENSMUSG00000047613
6	ENSMUSG00000047648
6	ENSMUSG00000047721
6	ENSMUSG00000047735
6	ENSMUSG00000047804
6	ENSMUSG00000047843
6	ENSMUSG00000047867
6	ENSMUSG00000047879
6	ENSMUSG00000048047
6	ENSMUSG00000048108
6	ENSMUSG00000048126
6	ENSMUSG00000048170
6	ENSMUSG00000048222
6	ENSMUSG00000048264
6	ENSMUSG00000048280
6	ENSMUSG00000048310
6	ENSMUSG00000048376
6	ENSMUSG00000048379
6	ENSMUSG00000048429
6	ENSMUSG00000048490
6	ENSMUSG00000048620
6	ENSMUSG00000048661
6	ENSMUSG00000048701
6	ENSMUSG00000048720
6	ENSMUSG00000048878
6	ENSMUSG00000048960
6	ENSMUSG00000048970
6	ENSMUSG00000049076
6	ENSMUSG00000049164
6	ENSMUSG00000049280
6	ENSMUSG00000049401
6	ENSMUSG00000049421
6	ENSMUSG00000049516
6	ENSMUSG00000049553
6	ENSMUSG00000049624
6	ENSMUSG00000049658
6	ENSMUSG00000049659
6	ENSMUSG00000049680
6	ENSMUSG00000049739
6	ENSMUSG00000049791
6	ENSMUSG00000049800
6	ENSMUSG00000049960
6	ENSMUSG00000049969
6	ENSMUSG00000050002
6	ENSMUSG00000050029
6	ENSMUSG00000050079
6	ENSMUSG00000050088
6	ENSMUSG00000050229
6	ENSMUSG00000050244
6	ENSMUSG00000050312
6	ENSMUSG00000050890
6	ENSMUSG00000050912
6	ENSMUSG00000050965
6	ENSMUSG00000051003
6	ENSMUSG00000051041
6	ENSMUSG00000051095
6	ENSMUSG00000051147
6	ENSMUSG00000051177
6	ENSMUSG00000051234
6	ENSMUSG00000051256
6	ENSMUSG00000051355
6	ENSMUSG00000051359
6	ENSMUSG00000051451
6	ENSMUSG00000051469
6	ENSMUSG00000051615
6	ENSMUSG00000051627
6	ENSMUSG00000051671
6	ENSMUSG00000051674
6	ENSMUSG00000051910
6	ENSMUSG00000052102
6	ENSMUSG00000052137
6	ENSMUSG00000052155
6	ENSMUSG00000052395
6	ENSMUSG00000052534
6	ENSMUSG00000052593
6	ENSMUSG00000052748
6	ENSMUSG00000052783
6	ENSMUSG00000052833
6	ENSMUSG00000052906
6	ENSMUSG00000052915
6	ENSMUSG00000052917
6	ENSMUSG00000052962
6	ENSMUSG00000052997
6	ENSMUSG00000053062
6	ENSMUSG00000053205
6	ENSMUSG00000053253
6	ENSMUSG00000053347
6	ENSMUSG00000053470
6	ENSMUSG00000053477
6	ENSMUSG00000053536
6	ENSMUSG00000053565
6	ENSMUSG00000053799
6	ENSMUSG00000053819
6	ENSMUSG00000053841
6	ENSMUSG00000053846
6	ENSMUSG00000053897
6	ENSMUSG00000054021
6	ENSMUSG00000054051
6	ENSMUSG00000054091
6	ENSMUSG00000054199
6	ENSMUSG00000054252
6	ENSMUSG00000054302
6	ENSMUSG00000054309
6	ENSMUSG00000054404
6	ENSMUSG00000054414
6	ENSMUSG00000054428
6	ENSMUSG00000054477
6	ENSMUSG00000054509
6	ENSMUSG00000054568
6	ENSMUSG00000054648
6	ENSMUSG00000054666
6	ENSMUSG00000054693
6	ENSMUSG00000054702
6	ENSMUSG00000054814
6	ENSMUSG00000054920
6	ENSMUSG00000055128
6	ENSMUSG00000055137
6	ENSMUSG00000055301
6	ENSMUSG00000055319
6	ENSMUSG00000055341
6	ENSMUSG00000055371
6	ENSMUSG00000055553
6	ENSMUSG00000055660
6	ENSMUSG00000055723
6	ENSMUSG00000055917
6	ENSMUSG00000056153
6	ENSMUSG00000056211
6	ENSMUSG00000056260
6	ENSMUSG00000056313
6	ENSMUSG00000056383
6	ENSMUSG00000056493
6	ENSMUSG00000056536
6	ENSMUSG00000056673
6	ENSMUSG00000056763
6	ENSMUSG00000056820
6	ENSMUSG00000056899
6	ENSMUSG00000056952
6	ENSMUSG00000057068
6	ENSMUSG00000057110
6	ENSMUSG00000057133
6	ENSMUSG00000057137
6	ENSMUSG00000057143
6	ENSMUSG00000057230
6	ENSMUSG00000057278
6	ENSMUSG00000057335
6	ENSMUSG00000057367
6	ENSMUSG00000057375
6	ENSMUSG00000057388
6	ENSMUSG00000057406
6	ENSMUSG00000057440
6	ENSMUSG00000057503
6	ENSMUSG00000057551
6	ENSMUSG00000057572
6	ENSMUSG00000057672
6	ENSMUSG00000057722
6	ENSMUSG00000057933
6	ENSMUSG00000057982
6	ENSMUSG00000058013
6	ENSMUSG00000058093
6	ENSMUSG00000058254
6	ENSMUSG00000058267
6	ENSMUSG00000058291
6	ENSMUSG00000058317
6	ENSMUSG00000058325
6	ENSMUSG00000058407
6	ENSMUSG00000058558
6	ENSMUSG00000058586
6	ENSMUSG00000058587
6	ENSMUSG00000058594
6	ENSMUSG00000058638
6	ENSMUSG00000058704
6	ENSMUSG00000058748
6	ENSMUSG00000058835
6	ENSMUSG00000059119
6	ENSMUSG00000059136
6	ENSMUSG00000059142
6	ENSMUSG00000059149
6	ENSMUSG00000059182
6	ENSMUSG00000059278
6	ENSMUSG00000059439
6	ENSMUSG00000059474
6	ENSMUSG00000059486
6	ENSMUSG00000059729
6	ENSMUSG00000059839
6	ENSMUSG00000059920
6	ENSMUSG00000059923
6	ENSMUSG00000060090
6	ENSMUSG00000060147
6	ENSMUSG00000060152
6	ENSMUSG00000060301
6	ENSMUSG00000060475
6	ENSMUSG00000060510
6	ENSMUSG00000060512
6	ENSMUSG00000060538
6	ENSMUSG00000060586
6	ENSMUSG00000060678
6	ENSMUSG00000060935
6	ENSMUSG00000060981
6	ENSMUSG00000061273
6	ENSMUSG00000061292
6	ENSMUSG00000061313
6	ENSMUSG00000061455
6	ENSMUSG00000061461
6	ENSMUSG00000061482
6	ENSMUSG00000061759
6	ENSMUSG00000061859
6	ENSMUSG00000061887
6	ENSMUSG00000061950
6	ENSMUSG00000061981
6	ENSMUSG00000062031
6	ENSMUSG00000062202
6	ENSMUSG00000062248
6	ENSMUSG00000062300
6	ENSMUSG00000062352
6	ENSMUSG00000062580
6	ENSMUSG00000062604
6	ENSMUSG00000062627
6	ENSMUSG00000062646
6	ENSMUSG00000062691
6	ENSMUSG00000062822
6	ENSMUSG00000062866
6	ENSMUSG00000062867
6	ENSMUSG00000062929
6	ENSMUSG00000063052
6	ENSMUSG00000063108
6	ENSMUSG00000063179
6	ENSMUSG00000063200
6	ENSMUSG00000063334
6	ENSMUSG00000063362
6	ENSMUSG00000063428
6	ENSMUSG00000063480
6	ENSMUSG00000063488
6	ENSMUSG00000063576
6	ENSMUSG00000063659
6	ENSMUSG00000063663
6	ENSMUSG00000063760
6	ENSMUSG00000063889
6	ENSMUSG00000063894
6	ENSMUSG00000063929
6	ENSMUSG00000064127
6	ENSMUSG00000064138
6	ENSMUSG00000064289
6	ENSMUSG00000064302
6	ENSMUSG00000064563
6	ENSMUSG00000064604
6	ENSMUSG00000064899
6	ENSMUSG00000064966
6	ENSMUSG00000065016
6	ENSMUSG00000065126
6	ENSMUSG00000065176
6	ENSMUSG00000066037
6	ENSMUSG00000066043
6	ENSMUSG00000066122
6	ENSMUSG00000066149
6	ENSMUSG00000066263
6	ENSMUSG00000066415
6	ENSMUSG00000066442
6	ENSMUSG00000066568
6	ENSMUSG00000066571
6	ENSMUSG00000066760
6	ENSMUSG00000066798
6	ENSMUSG00000066842
6	ENSMUSG00000066880
6	ENSMUSG00000067150
6	ENSMUSG00000067194
6	ENSMUSG00000067219
6	ENSMUSG00000067365
6	ENSMUSG00000067369
6	ENSMUSG00000067656
6	ENSMUSG00000067713
6	ENSMUSG00000067825
6	ENSMUSG00000067847
6	ENSMUSG00000067942
6	ENSMUSG00000068134
6	ENSMUSG00000068250
6	ENSMUSG00000068457
6	ENSMUSG00000068479
6	ENSMUSG00000068732
6	ENSMUSG00000068747
6	ENSMUSG00000068921
6	ENSMUSG00000069049
6	ENSMUSG00000069089
6	ENSMUSG00000069135
6	ENSMUSG00000069206
6	ENSMUSG00000069208
6	ENSMUSG00000069255
6	ENSMUSG00000069495
6	ENSMUSG00000069601
6	ENSMUSG00000069662
6	ENSMUSG00000069769
6	ENSMUSG00000069793
6	ENSMUSG00000069844
6	ENSMUSG00000069892
6	ENSMUSG00000069895
6	ENSMUSG00000070044
6	ENSMUSG00000070056
6	ENSMUSG00000070315
6	ENSMUSG00000070372
6	ENSMUSG00000070565
6	ENSMUSG00000070738
6	ENSMUSG00000070972
6	ENSMUSG00000071074
6	ENSMUSG00000071180
6	ENSMUSG00000071226
6	ENSMUSG00000071266
6	ENSMUSG00000071267
6	ENSMUSG00000071281
6	ENSMUSG00000071337
6	ENSMUSG00000071454
6	ENSMUSG00000071793
6	ENSMUSG00000072568
6	ENSMUSG00000072582
6	ENSMUSG00000072625
6	ENSMUSG00000073131
6	ENSMUSG00000073409
6	ENSMUSG00000073421
6	ENSMUSG00000073468
6	ENSMUSG00000073489
6	ENSMUSG00000073563
6	ENSMUSG00000073565
6	ENSMUSG00000073609
6	ENSMUSG00000073643
6	ENSMUSG00000073678
6	ENSMUSG00000073792
6	ENSMUSG00000073940
6	ENSMUSG00000073987
6	ENSMUSG00000074024
6	ENSMUSG00000074071
6	ENSMUSG00000074093
6	ENSMUSG00000074151
6	ENSMUSG00000074221
6	ENSMUSG00000074305
6	ENSMUSG00000074375
6	ENSMUSG00000074513
6	ENSMUSG00000074519
6	ENSMUSG00000074521
6	ENSMUSG00000074643
6	ENSMUSG00000074797
6	ENSMUSG00000074829
6	ENSMUSG00000074896
6	ENSMUSG00000074909
6	ENSMUSG00000074925
6	ENSMUSG00000074994
6	ENSMUSG00000075000
6	ENSMUSG00000075054
6	ENSMUSG00000075081
6	ENSMUSG00000075229
6	ENSMUSG00000075486
6	ENSMUSG00000075543
6	ENSMUSG00000075704
6	ENSMUSG00000077563
6	ENSMUSG00000078427
6	ENSMUSG00000078452
6	ENSMUSG00000078486
6	ENSMUSG00000078799
6	ENSMUSG00000078861
6	ENSMUSG00000078878
6	ENSMUSG00000078889
6	ENSMUSG00000078919
6	ENSMUSG00000078920
6	ENSMUSG00000078922
6	ENSMUSG00000078974
6	ENSMUSG00000079017
6	ENSMUSG00000079037
6	ENSMUSG00000079084
6	ENSMUSG00000079104
6	ENSMUSG00000079293
6	ENSMUSG00000079418
6	ENSMUSG00000079427
6	ENSMUSG00000079470
6	ENSMUSG00000079507
6	ENSMUSG00000079508
6	ENSMUSG00000079509
6	ENSMUSG00000079614
6	ENSMUSG00000079658
6	ENSMUSG00000081534
6	ENSMUSG00000083844
6	ENSMUSG00000084957
6	ENSMUSG00000085148
6	ENSMUSG00000085396
6	ENSMUSG00000085566
6	ENSMUSG00000086370
6	ENSMUSG00000086628
6	ENSMUSG00000086995
6	ENSMUSG00000087177
6	ENSMUSG00000087260
6	ENSMUSG00000087370
6	ENSMUSG00000087935
6	ENSMUSG00000089255
6	ENSMUSG00000089774
6	ENSMUSG00000089809
6	ENSMUSG00000089847
6	ENSMUSG00000089911
6	ENSMUSG00000090000
6	ENSMUSG00000090112
6	ENSMUSG00000090266
6	ENSMUSG00000090272
6	ENSMUSG00000090298
6	ENSMUSG00000090362
6	ENSMUSG00000090386
6	ENSMUSG00000090394
6	ENSMUSG00000090553
6	ENSMUSG00000090942
6	ENSMUSG00000091076
6	ENSMUSG00000091119
6	ENSMUSG00000091264
6	ENSMUSG00000091304
6	ENSMUSG00000091945
6	ENSMUSG00000092032
6	ENSMUSG00000093942
6	ENSMUSG00000094441
6	ENSMUSG00000094520
6	ENSMUSG00000094747
6	ENSMUSG00000094786
6	ENSMUSG00000094936
6	ENSMUSG00000095362
6	ENSMUSG00000095432
6	ENSMUSG00000095463
6	ENSMUSG00000095990
6	ENSMUSG00000096255
6	ENSMUSG00000096696
6	ENSMUSG00000096822
6	ENSMUSG00000096929
6	ENSMUSG00000097354
6	ENSMUSG00000097392
6	ENSMUSG00000097589
6	ENSMUSG00000098234
6	ENSMUSG00000098470
6	ENSMUSG00000098557
6	ENSMUSG00000098905
6	ENSMUSG00000099146
6	ENSMUSG00000099707
6	ENSMUSG00000101970
6	ENSMUSG00000102976
6	ENSMUSG00000103711
6	ENSMUSG00000104713
6	ENSMUSG00000105096
6	ENSMUSG00000107283
6	ENSMUSG00000108218
6	ENSMUSG00000108414
6	ENSMUSG00000109901
6	ENSMUSG00000110444
6	ENSMUSG00000111080
6	ENSMUSG00000112095
6	ENSMUSG00000115020
6	ENSMUSG00000115027
6	ENSMUSG00000115267
6	ENSMUSG00000116564
6	ENSMUSG00000116673
6	ENSMUSG00000116975
6	ENSMUSG00000117148
6	ENSMUSG00000117853
6	ENSMUSG00002074846
7	ENSMUSG00000000094
7	ENSMUSG00000000126
7	ENSMUSG00000000182
7	ENSMUSG00000000183
7	ENSMUSG00000000216
7	ENSMUSG00000000248
7	ENSMUSG00000000318
7	ENSMUSG00000000617
7	ENSMUSG00000000706
7	ENSMUSG00000000766
7	ENSMUSG00000000794
7	ENSMUSG00000000817
7	ENSMUSG00000001103
7	ENSMUSG00000001260
7	ENSMUSG00000001349
7	ENSMUSG00000001496
7	ENSMUSG00000001583
7	ENSMUSG00000001657
7	ENSMUSG00000001773
7	ENSMUSG00000001827
7	ENSMUSG00000001948
7	ENSMUSG00000002100
7	ENSMUSG00000002257
7	ENSMUSG00000002771
7	ENSMUSG00000002791
7	ENSMUSG00000002930
7	ENSMUSG00000003051
7	ENSMUSG00000003273
7	ENSMUSG00000003309
7	ENSMUSG00000003352
7	ENSMUSG00000003411
7	ENSMUSG00000003418
7	ENSMUSG00000003436
7	ENSMUSG00000003484
7	ENSMUSG00000003545
7	ENSMUSG00000003665
7	ENSMUSG00000003863
7	ENSMUSG00000004267
7	ENSMUSG00000004344
7	ENSMUSG00000004371
7	ENSMUSG00000004612
7	ENSMUSG00000004651
7	ENSMUSG00000004892
7	ENSMUSG00000004933
7	ENSMUSG00000004988
7	ENSMUSG00000005131
7	ENSMUSG00000005470
7	ENSMUSG00000005649
7	ENSMUSG00000005800
7	ENSMUSG00000005883
7	ENSMUSG00000005986
7	ENSMUSG00000006204
7	ENSMUSG00000006403
7	ENSMUSG00000006411
7	ENSMUSG00000006675
7	ENSMUSG00000006720
7	ENSMUSG00000007034
7	ENSMUSG00000007107
7	ENSMUSG00000007207
7	ENSMUSG00000007480
7	ENSMUSG00000007653
7	ENSMUSG00000007682
7	ENSMUSG00000007908
7	ENSMUSG00000008489
7	ENSMUSG00000008590
7	ENSMUSG00000008932
7	ENSMUSG00000009246
7	ENSMUSG00000009551
7	ENSMUSG00000009588
7	ENSMUSG00000009628
7	ENSMUSG00000009731
7	ENSMUSG00000010021
7	ENSMUSG00000010080
7	ENSMUSG00000010142
7	ENSMUSG00000010505
7	ENSMUSG00000010825
7	ENSMUSG00000010830
7	ENSMUSG00000011008
7	ENSMUSG00000011171
7	ENSMUSG00000011589
7	ENSMUSG00000012126
7	ENSMUSG00000014158
7	ENSMUSG00000014198
7	ENSMUSG00000014529
7	ENSMUSG00000014704
7	ENSMUSG00000014786
7	ENSMUSG00000015467
7	ENSMUSG00000015484
7	ENSMUSG00000015721
7	ENSMUSG00000015812
7	ENSMUSG00000015980
7	ENSMUSG00000015981
7	ENSMUSG00000016200
7	ENSMUSG00000016255
7	ENSMUSG00000016262
7	ENSMUSG00000016552
7	ENSMUSG00000016624
7	ENSMUSG00000016995
7	ENSMUSG00000017007
7	ENSMUSG00000017204
7	ENSMUSG00000017211
7	ENSMUSG00000017314
7	ENSMUSG00000017692
7	ENSMUSG00000017861
7	ENSMUSG00000018211
7	ENSMUSG00000018341
7	ENSMUSG00000018470
7	ENSMUSG00000018569
7	ENSMUSG00000018595
7	ENSMUSG00000018623
7	ENSMUSG00000019301
7	ENSMUSG00000019303
7	ENSMUSG00000019772
7	ENSMUSG00000019785
7	ENSMUSG00000019789
7	ENSMUSG00000019803
7	ENSMUSG00000019828
7	ENSMUSG00000019853
7	ENSMUSG00000019892
7	ENSMUSG00000019893
7	ENSMUSG00000019894
7	ENSMUSG00000019913
7	ENSMUSG00000020020
7	ENSMUSG00000020062
7	ENSMUSG00000020080
7	ENSMUSG00000020159
7	ENSMUSG00000020218
7	ENSMUSG00000020279
7	ENSMUSG00000020286
7	ENSMUSG00000020297
7	ENSMUSG00000020303
7	ENSMUSG00000020388
7	ENSMUSG00000020419
7	ENSMUSG00000020524
7	ENSMUSG00000020627
7	ENSMUSG00000020660
7	ENSMUSG00000020673
7	ENSMUSG00000020682
7	ENSMUSG00000020703
7	ENSMUSG00000020704
7	ENSMUSG00000020723
7	ENSMUSG00000020785
7	ENSMUSG00000020808
7	ENSMUSG00000020811
7	ENSMUSG00000020866
7	ENSMUSG00000020891
7	ENSMUSG00000020905
7	ENSMUSG00000020932
7	ENSMUSG00000020953
7	ENSMUSG00000020963
7	ENSMUSG00000020990
7	ENSMUSG00000021062
7	ENSMUSG00000021081
7	ENSMUSG00000021090
7	ENSMUSG00000021175
7	ENSMUSG00000021207
7	ENSMUSG00000021216
7	ENSMUSG00000021278
7	ENSMUSG00000021298
7	ENSMUSG00000021314
7	ENSMUSG00000021362
7	ENSMUSG00000021363
7	ENSMUSG00000021384
7	ENSMUSG00000021403
7	ENSMUSG00000021414
7	ENSMUSG00000021439
7	ENSMUSG00000021685
7	ENSMUSG00000021697
7	ENSMUSG00000021872
7	ENSMUSG00000021913
7	ENSMUSG00000022012
7	ENSMUSG00000022053
7	ENSMUSG00000022054
7	ENSMUSG00000022056
7	ENSMUSG00000022112
7	ENSMUSG00000022123
7	ENSMUSG00000022126
7	ENSMUSG00000022155
7	ENSMUSG00000022208
7	ENSMUSG00000022315
7	ENSMUSG00000022385
7	ENSMUSG00000022416
7	ENSMUSG00000022441
7	ENSMUSG00000022449
7	ENSMUSG00000022468
7	ENSMUSG00000022483
7	ENSMUSG00000022494
7	ENSMUSG00000022518
7	ENSMUSG00000022657
7	ENSMUSG00000022659
7	ENSMUSG00000022687
7	ENSMUSG00000022783
7	ENSMUSG00000022824
7	ENSMUSG00000022935
7	ENSMUSG00000023000
7	ENSMUSG00000023052
7	ENSMUSG00000023151
7	ENSMUSG00000023467
7	ENSMUSG00000023473
7	ENSMUSG00000023873
7	ENSMUSG00000023911
7	ENSMUSG00000023926
7	ENSMUSG00000023931
7	ENSMUSG00000023966
7	ENSMUSG00000023968
7	ENSMUSG00000023995
7	ENSMUSG00000024032
7	ENSMUSG00000024041
7	ENSMUSG00000024207
7	ENSMUSG00000024245
7	ENSMUSG00000024256
7	ENSMUSG00000024261
7	ENSMUSG00000024301
7	ENSMUSG00000024313
7	ENSMUSG00000024340
7	ENSMUSG00000024347
7	ENSMUSG00000024353
7	ENSMUSG00000024481
7	ENSMUSG00000024500
7	ENSMUSG00000024529
7	ENSMUSG00000024530
7	ENSMUSG00000024552
7	ENSMUSG00000024669
7	ENSMUSG00000024749
7	ENSMUSG00000024791
7	ENSMUSG00000024803
7	ENSMUSG00000024873
7	ENSMUSG00000024883
7	ENSMUSG00000024891
7	ENSMUSG00000024979
7	ENSMUSG00000024989
7	ENSMUSG00000025069
7	ENSMUSG00000025081
7	ENSMUSG00000025105
7	ENSMUSG00000025163
7	ENSMUSG00000025170
7	ENSMUSG00000025189
7	ENSMUSG00000025213
7	ENSMUSG00000025328
7	ENSMUSG00000025359
7	ENSMUSG00000025432
7	ENSMUSG00000025475
7	ENSMUSG00000025478
7	ENSMUSG00000025489
7	ENSMUSG00000025576
7	ENSMUSG00000025658
7	ENSMUSG00000025665
7	ENSMUSG00000025716
7	ENSMUSG00000025723
7	ENSMUSG00000025726
7	ENSMUSG00000025776
7	ENSMUSG00000025787
7	ENSMUSG00000025789
7	ENSMUSG00000025839
7	ENSMUSG00000025855
7	ENSMUSG00000025900
7	ENSMUSG00000025955
7	ENSMUSG00000025977
7	ENSMUSG00000026073
7	ENSMUSG00000026141
7	ENSMUSG00000026149
7	ENSMUSG00000026163
7	ENSMUSG00000026175
7	ENSMUSG00000026188
7	ENSMUSG00000026204
7	ENSMUSG00000026220
7	ENSMUSG00000026224
7	ENSMUSG00000026226
7	ENSMUSG00000026251
7	ENSMUSG00000026253
7	ENSMUSG00000026258
7	ENSMUSG00000026301
7	ENSMUSG00000026312
7	ENSMUSG00000026415
7	ENSMUSG00000026432
7	ENSMUSG00000026452
7	ENSMUSG00000026523
7	ENSMUSG00000026573
7	ENSMUSG00000026582
7	ENSMUSG00000026611
7	ENSMUSG00000026725
7	ENSMUSG00000026729
7	ENSMUSG00000026765
7	ENSMUSG00000026824
7	ENSMUSG00000026825
7	ENSMUSG00000026828
7	ENSMUSG00000026885
7	ENSMUSG00000026940
7	ENSMUSG00000026976
7	ENSMUSG00000026994
7	ENSMUSG00000027134
7	ENSMUSG00000027202
7	ENSMUSG00000027208
7	ENSMUSG00000027221
7	ENSMUSG00000027230
7	ENSMUSG00000027239
7	ENSMUSG00000027273
7	ENSMUSG00000027298
7	ENSMUSG00000027301
7	ENSMUSG00000027344
7	ENSMUSG00000027368
7	ENSMUSG00000027376
7	ENSMUSG00000027463
7	ENSMUSG00000027483
7	ENSMUSG00000027485
7	ENSMUSG00000027520
7	ENSMUSG00000027525
7	ENSMUSG00000027530
7	ENSMUSG00000027579
7	ENSMUSG00000027603
7	ENSMUSG00000027612
7	ENSMUSG00000027656
7	ENSMUSG00000027661
7	ENSMUSG00000027674
7	ENSMUSG00000027713
7	ENSMUSG00000027716
7	ENSMUSG00000027718
7	ENSMUSG00000027748
7	ENSMUSG00000027857
7	ENSMUSG00000027938
7	ENSMUSG00000027977
7	ENSMUSG00000027978
7	ENSMUSG00000028047
7	ENSMUSG00000028175
7	ENSMUSG00000028262
7	ENSMUSG00000028332
7	ENSMUSG00000028347
7	ENSMUSG00000028351
7	ENSMUSG00000028357
7	ENSMUSG00000028360
7	ENSMUSG00000028362
7	ENSMUSG00000028463
7	ENSMUSG00000028528
7	ENSMUSG00000028541
7	ENSMUSG00000028544
7	ENSMUSG00000028587
7	ENSMUSG00000028640
7	ENSMUSG00000028687
7	ENSMUSG00000028699
7	ENSMUSG00000028885
7	ENSMUSG00000028940
7	ENSMUSG00000028943
7	ENSMUSG00000028965
7	ENSMUSG00000029055
7	ENSMUSG00000029074
7	ENSMUSG00000029093
7	ENSMUSG00000029121
7	ENSMUSG00000029123
7	ENSMUSG00000029151
7	ENSMUSG00000029168
7	ENSMUSG00000029211
7	ENSMUSG00000029268
7	ENSMUSG00000029288
7	ENSMUSG00000029307
7	ENSMUSG00000029330
7	ENSMUSG00000029337
7	ENSMUSG00000029359
7	ENSMUSG00000029379
7	ENSMUSG00000029423
7	ENSMUSG00000029452
7	ENSMUSG00000029526
7	ENSMUSG00000029546
7	ENSMUSG00000029595
7	ENSMUSG00000029641
7	ENSMUSG00000029671
7	ENSMUSG00000029685
7	ENSMUSG00000029712
7	ENSMUSG00000029769
7	ENSMUSG00000029811
7	ENSMUSG00000029838
7	ENSMUSG00000029848
7	ENSMUSG00000029915
7	ENSMUSG00000029923
7	ENSMUSG00000030000
7	ENSMUSG00000030117
7	ENSMUSG00000030134
7	ENSMUSG00000030144
7	ENSMUSG00000030147
7	ENSMUSG00000030200
7	ENSMUSG00000030226
7	ENSMUSG00000030235
7	ENSMUSG00000030310
7	ENSMUSG00000030324
7	ENSMUSG00000030350
7	ENSMUSG00000030353
7	ENSMUSG00000030361
7	ENSMUSG00000030366
7	ENSMUSG00000030413
7	ENSMUSG00000030427
7	ENSMUSG00000030443
7	ENSMUSG00000030491
7	ENSMUSG00000030500
7	ENSMUSG00000030543
7	ENSMUSG00000030584
7	ENSMUSG00000030589
7	ENSMUSG00000030600
7	ENSMUSG00000030683
7	ENSMUSG00000030699
7	ENSMUSG00000030703
7	ENSMUSG00000030742
7	ENSMUSG00000030769
7	ENSMUSG00000030854
7	ENSMUSG00000030867
7	ENSMUSG00000030873
7	ENSMUSG00000030954
7	ENSMUSG00000030981
7	ENSMUSG00000031026
7	ENSMUSG00000031073
7	ENSMUSG00000031089
7	ENSMUSG00000031111
7	ENSMUSG00000031137
7	ENSMUSG00000031150
7	ENSMUSG00000031210
7	ENSMUSG00000031241
7	ENSMUSG00000031257
7	ENSMUSG00000031284
7	ENSMUSG00000031297
7	ENSMUSG00000031326
7	ENSMUSG00000031351
7	ENSMUSG00000031354
7	ENSMUSG00000031362
7	ENSMUSG00000031364
7	ENSMUSG00000031376
7	ENSMUSG00000031377
7	ENSMUSG00000031384
7	ENSMUSG00000031385
7	ENSMUSG00000031410
7	ENSMUSG00000031428
7	ENSMUSG00000031494
7	ENSMUSG00000031535
7	ENSMUSG00000031551
7	ENSMUSG00000031562
7	ENSMUSG00000031734
7	ENSMUSG00000031779
7	ENSMUSG00000031870
7	ENSMUSG00000031881
7	ENSMUSG00000031884
7	ENSMUSG00000031932
7	ENSMUSG00000031994
7	ENSMUSG00000032087
7	ENSMUSG00000032101
7	ENSMUSG00000032118
7	ENSMUSG00000032128
7	ENSMUSG00000032172
7	ENSMUSG00000032184
7	ENSMUSG00000032226
7	ENSMUSG00000032243
7	ENSMUSG00000032297
7	ENSMUSG00000032303
7	ENSMUSG00000032322
7	ENSMUSG00000032343
7	ENSMUSG00000032446
7	ENSMUSG00000032491
7	ENSMUSG00000032496
7	ENSMUSG00000032572
7	ENSMUSG00000032584
7	ENSMUSG00000032586
