gene_id	pc1	pc2	pc3	inspection_cluster
ENSMUSG00000024955	-0.33132336	-0.0061959694	-0.085530244	0
ENSMUSG00000018921	-0.56467736	-0.06148689	-0.009416797	0
ENSMUSG00000047751	-0.68809927	-0.057435367	0.007438212	0
ENSMUSG00000032257	-0.6880992	-0.057418954	0.0074199657	0
ENSMUSG00000015342	-0.5810042	-0.070445955	0.029013243	0
ENSMUSG00000059623	-0.6791762	-0.055420112	0.009531599	0
ENSMUSG00000047904	-0.6820611	-0.053155918	0.0056781475	0
ENSMUSG00000001348	0.18878748	-0.07815267	-0.13460323	0
ENSMUSG00000027965	-0.59243023	-0.043059874	0.056643087	0
ENSMUSG00000031891	-0.6865375	-0.057425503	0.0073991287	0
ENSMUSG00000069089	-0.41956234	-0.033297095	0.018324811	0
ENSMUSG00000027186	-0.66579556	-0.060689308	0.0056470344	0
ENSMUSG00000030934	12.517544	-0.36273453	1.0870332	4
ENSMUSG00000040037	-0.68539804	-0.058311287	0.008317478	0
ENSMUSG00000055720	-0.39320466	-0.0066917464	-0.018177515	0
ENSMUSG00000060688	-0.6880829	-0.057439916	0.007558591	0
ENSMUSG00000050213	-0.52657896	-0.050795395	-0.009395567	0
ENSMUSG00000054423	-0.68404347	-0.058024153	0.009107548	0
ENSMUSG00000053914	-0.68756527	-0.05740699	0.007451966	0
ENSMUSG00000017211	-0.6849996	-0.058047794	0.0075407107	0
ENSMUSG00000097520	-0.6834651	-0.058969837	0.00810329	0
ENSMUSG00000019944	0.58871937	-0.04490975	-0.08813597	0
ENSMUSG00000034893	-0.31409892	-0.050090805	0.020102542	0
ENSMUSG00000034269	0.1435376	-0.13023843	0.13721871	0
ENSMUSG00000044339	-0.6535774	-0.050041053	-0.0022299406	0
ENSMUSG00000027575	-0.388623	-0.04585398	-0.039847925	0
ENSMUSG00000085162	-0.6841385	-0.05783478	0.008184368	0
ENSMUSG00000040247	-0.67294186	-0.060921893	0.0046524606	0
ENSMUSG00000090862	1.3621143	0.071995735	-0.36811456	0
ENSMUSG00000023106	-0.11222215	0.059937667	0.06189299	0
ENSMUSG00000075201	-0.68799716	-0.057445567	0.007676843	0
ENSMUSG00000054598	-0.6752968	-0.058129553	0.012914581	0
ENSMUSG00000006276	-0.40739194	-0.04546829	-0.0010007032	0
ENSMUSG00000038199	-0.6881402	-0.057421602	0.007440738	0
ENSMUSG00000060187	-0.6881052	-0.05742716	0.007437281	0
ENSMUSG00000047502	-0.6859061	-0.056931462	0.007136575	0
ENSMUSG00000059689	-0.49903417	-0.04671614	-0.023394683	0
ENSMUSG00000036737	-0.13537015	-0.059354164	0.010555258	0
ENSMUSG00000033379	0.3481697	0.06958931	-0.24384727	0
ENSMUSG00000040749	-0.6746895	-0.058841724	0.007921035	0
ENSMUSG00000096714	-0.6851722	-0.05745812	0.008876266	0
ENSMUSG00000112223	-0.6881402	-0.057421602	0.007440738	0
ENSMUSG00000039936	-0.62240905	-0.06870855	-0.0029760501	0
