gene_cluster	gene
6	ENSMUSG00000004655
6	ENSMUSG00000004668
6	ENSMUSG00000005125
6	ENSMUSG00000005268
6	ENSMUSG00000005980
6	ENSMUSG00000006216
6	ENSMUSG00000006342
6	ENSMUSG00000006345
6	ENSMUSG00000006519
6	ENSMUSG00000009378
6	ENSMUSG00000009772
6	ENSMUSG00000010122
6	ENSMUSG00000011179
6	ENSMUSG00000013997
6	ENSMUSG00000014303
6	ENSMUSG00000014329
6	ENSMUSG00000015401
6	ENSMUSG00000015653
6	ENSMUSG00000015970
6	ENSMUSG00000016534
6	ENSMUSG00000017453
6	ENSMUSG00000017868
6	ENSMUSG00000017950
6	ENSMUSG00000018211
6	ENSMUSG00000018459
6	ENSMUSG00000018677
6	ENSMUSG00000018900
6	ENSMUSG00000018999
6	ENSMUSG00000019278
6	ENSMUSG00000019810
6	ENSMUSG00000019872
6	ENSMUSG00000020019
6	ENSMUSG00000020051
6	ENSMUSG00000020098
6	ENSMUSG00000020102
6	ENSMUSG00000020182
6	ENSMUSG00000020186
6	ENSMUSG00000020225
6	ENSMUSG00000020258
6	ENSMUSG00000020432
6	ENSMUSG00000020644
6	ENSMUSG00000020774
6	ENSMUSG00000020803
6	ENSMUSG00000020839
6	ENSMUSG00000020961
6	ENSMUSG00000020988
6	ENSMUSG00000020990
6	ENSMUSG00000021003
6	ENSMUSG00000021048
6	ENSMUSG00000021081
6	ENSMUSG00000021185
6	ENSMUSG00000021186
6	ENSMUSG00000021190
6	ENSMUSG00000021207
6	ENSMUSG00000021214
6	ENSMUSG00000021236
6	ENSMUSG00000021238
6	ENSMUSG00000021306
6	ENSMUSG00000021335
6	ENSMUSG00000021371
6	ENSMUSG00000021376
6	ENSMUSG00000021416
6	ENSMUSG00000021474
6	ENSMUSG00000021490
6	ENSMUSG00000021612
6	ENSMUSG00000021646
6	ENSMUSG00000021662
6	ENSMUSG00000021696
6	ENSMUSG00000021751
6	ENSMUSG00000021822
6	ENSMUSG00000021850
6	ENSMUSG00000021947
6	ENSMUSG00000021996
6	ENSMUSG00000022003
6	ENSMUSG00000022132
6	ENSMUSG00000022150
6	ENSMUSG00000022180
6	ENSMUSG00000022186
6	ENSMUSG00000022210
6	ENSMUSG00000022235
6	ENSMUSG00000022323
6	ENSMUSG00000022404
6	ENSMUSG00000022490
6	ENSMUSG00000022613
6	ENSMUSG00000022656
6	ENSMUSG00000022679
6	ENSMUSG00000022790
6	ENSMUSG00000022821
6	ENSMUSG00000022853
6	ENSMUSG00000022899
6	ENSMUSG00000023013
6	ENSMUSG00000023044
6	ENSMUSG00000023068
6	ENSMUSG00000023073
6	ENSMUSG00000023122
6	ENSMUSG00000023243
6	ENSMUSG00000023262
6	ENSMUSG00000023367
6	ENSMUSG00000023829
6	ENSMUSG00000023914
6	ENSMUSG00000023915
6	ENSMUSG00000023921
6	ENSMUSG00000024130
6	ENSMUSG00000024131
6	ENSMUSG00000024158
6	ENSMUSG00000024180
6	ENSMUSG00000024313
6	ENSMUSG00000024354
6	ENSMUSG00000024503
6	ENSMUSG00000024538
6	ENSMUSG00000024644
6	ENSMUSG00000024650
6	ENSMUSG00000024694
6	ENSMUSG00000024757
6	ENSMUSG00000024827
6	ENSMUSG00000024887
6	ENSMUSG00000024900
6	ENSMUSG00000024935
6	ENSMUSG00000024953
6	ENSMUSG00000025059
6	ENSMUSG00000025075
6	ENSMUSG00000025243
6	ENSMUSG00000025321
6	ENSMUSG00000025351
6	ENSMUSG00000025792
6	ENSMUSG00000025871
6	ENSMUSG00000025903
6	ENSMUSG00000025911
6	ENSMUSG00000025937
6	ENSMUSG00000025950
6	ENSMUSG00000026200
6	ENSMUSG00000026255
6	ENSMUSG00000026295
6	ENSMUSG00000026380
6	ENSMUSG00000026383
6	ENSMUSG00000026482
6	ENSMUSG00000026617
6	ENSMUSG00000026687
6	ENSMUSG00000026726
6	ENSMUSG00000026730
6	ENSMUSG00000026958
6	ENSMUSG00000026971
6	ENSMUSG00000027087
6	ENSMUSG00000027199
6	ENSMUSG00000027202
6	ENSMUSG00000027227
6	ENSMUSG00000027359
6	ENSMUSG00000027360
6	ENSMUSG00000027452
6	ENSMUSG00000027513
6	ENSMUSG00000027610
6	ENSMUSG00000027618
6	ENSMUSG00000027690
6	ENSMUSG00000027698
6	ENSMUSG00000027709
6	ENSMUSG00000027775
6	ENSMUSG00000027820
6	ENSMUSG00000027822
6	ENSMUSG00000027870
6	ENSMUSG00000027896
6	ENSMUSG00000027900
6	ENSMUSG00000028013
6	ENSMUSG00000028017
6	ENSMUSG00000028024
6	ENSMUSG00000028124
6	ENSMUSG00000028127
6	ENSMUSG00000028164
6	ENSMUSG00000028167
6	ENSMUSG00000028173
6	ENSMUSG00000028194
6	ENSMUSG00000028199
6	ENSMUSG00000028307
6	ENSMUSG00000028357
6	ENSMUSG00000028405
6	ENSMUSG00000028435
6	ENSMUSG00000028527
6	ENSMUSG00000028573
6	ENSMUSG00000028672
6	ENSMUSG00000028692
6	ENSMUSG00000028712
6	ENSMUSG00000028713
6	ENSMUSG00000028716
6	ENSMUSG00000028737
6	ENSMUSG00000028743
6	ENSMUSG00000028766
6	ENSMUSG00000028976
6	ENSMUSG00000028989
6	ENSMUSG00000029103
6	ENSMUSG00000029122
6	ENSMUSG00000029161
6	ENSMUSG00000029162
6	ENSMUSG00000029167
6	ENSMUSG00000029273
6	ENSMUSG00000029456
6	ENSMUSG00000029695
6	ENSMUSG00000029700
6	ENSMUSG00000029776
6	ENSMUSG00000029802
6	ENSMUSG00000029810
6	ENSMUSG00000029822
6	ENSMUSG00000030108
6	ENSMUSG00000030160
6	ENSMUSG00000030340
6	ENSMUSG00000030492
6	ENSMUSG00000030498
6	ENSMUSG00000030549
6	ENSMUSG00000030551
6	ENSMUSG00000030562
6	ENSMUSG00000030630
6	ENSMUSG00000030781
6	ENSMUSG00000030800
6	ENSMUSG00000030945
6	ENSMUSG00000030963
6	ENSMUSG00000031119
6	ENSMUSG00000031216
6	ENSMUSG00000031438
6	ENSMUSG00000031441
6	ENSMUSG00000031548
6	ENSMUSG00000031556
6	ENSMUSG00000031647
6	ENSMUSG00000031725
6	ENSMUSG00000031766
6	ENSMUSG00000031785
6	ENSMUSG00000031881
6	ENSMUSG00000031938
6	ENSMUSG00000031958
6	ENSMUSG00000032114
6	ENSMUSG00000032232
6	ENSMUSG00000032246
6	ENSMUSG00000032350
6	ENSMUSG00000032357
6	ENSMUSG00000032372
6	ENSMUSG00000032373
6	ENSMUSG00000032492
6	ENSMUSG00000032527
6	ENSMUSG00000032607
6	ENSMUSG00000032978
6	ENSMUSG00000033096
6	ENSMUSG00000033149
6	ENSMUSG00000033318
6	ENSMUSG00000033488
6	ENSMUSG00000033533
6	ENSMUSG00000033577
6	ENSMUSG00000033610
6	ENSMUSG00000033770
6	ENSMUSG00000033965
6	ENSMUSG00000034108
6	ENSMUSG00000034285
6	ENSMUSG00000034371
6	ENSMUSG00000034424
6	ENSMUSG00000034462
6	ENSMUSG00000034871
6	ENSMUSG00000034875
6	ENSMUSG00000035000
6	ENSMUSG00000035112
6	ENSMUSG00000035473
6	ENSMUSG00000035637
6	ENSMUSG00000035769
6	ENSMUSG00000035828
6	ENSMUSG00000035878
6	ENSMUSG00000036083
6	ENSMUSG00000036256
6	ENSMUSG00000036395
6	ENSMUSG00000036402
6	ENSMUSG00000036932
6	ENSMUSG00000037098
6	ENSMUSG00000037366
6	ENSMUSG00000037370
6	ENSMUSG00000037440
6	ENSMUSG00000037542
6	ENSMUSG00000037762
6	ENSMUSG00000038072
6	ENSMUSG00000038168
6	ENSMUSG00000038173
6	ENSMUSG00000038286
6	ENSMUSG00000038298
6	ENSMUSG00000038459
6	ENSMUSG00000038522
6	ENSMUSG00000038528
6	ENSMUSG00000038600
6	ENSMUSG00000038843
6	ENSMUSG00000039031
6	ENSMUSG00000039062
6	ENSMUSG00000039246
6	ENSMUSG00000039349
6	ENSMUSG00000039438
6	ENSMUSG00000039450
6	ENSMUSG00000039463
6	ENSMUSG00000039680
6	ENSMUSG00000039682
6	ENSMUSG00000039704
6	ENSMUSG00000039710
6	ENSMUSG00000039988
6	ENSMUSG00000040016
6	ENSMUSG00000040181
6	ENSMUSG00000040213
6	ENSMUSG00000040808
6	ENSMUSG00000040966
6	ENSMUSG00000040998
6	ENSMUSG00000041248
6	ENSMUSG00000041644
6	ENSMUSG00000042073
6	ENSMUSG00000042082
6	ENSMUSG00000042096
6	ENSMUSG00000042272
6	ENSMUSG00000042284
6	ENSMUSG00000042371
6	ENSMUSG00000043252
6	ENSMUSG00000043760
6	ENSMUSG00000043998
6	ENSMUSG00000044018
6	ENSMUSG00000044748
6	ENSMUSG00000045515
6	ENSMUSG00000045594
6	ENSMUSG00000046598
6	ENSMUSG00000046727
6	ENSMUSG00000046798
6	ENSMUSG00000047230
6	ENSMUSG00000047787
6	ENSMUSG00000048022
6	ENSMUSG00000048108
6	ENSMUSG00000049152
6	ENSMUSG00000049791
6	ENSMUSG00000049799
6	ENSMUSG00000050520
6	ENSMUSG00000050931
6	ENSMUSG00000051043
6	ENSMUSG00000051483
6	ENSMUSG00000051497
6	ENSMUSG00000051980
6	ENSMUSG00000052102
6	ENSMUSG00000052428
6	ENSMUSG00000052520
6	ENSMUSG00000052609
6	ENSMUSG00000053644
6	ENSMUSG00000053799
6	ENSMUSG00000053897
6	ENSMUSG00000054385
6	ENSMUSG00000054474
6	ENSMUSG00000054619
6	ENSMUSG00000054640
6	ENSMUSG00000054733
6	ENSMUSG00000055137
6	ENSMUSG00000055312
6	ENSMUSG00000055373
6	ENSMUSG00000055435
6	ENSMUSG00000055737
6	ENSMUSG00000056204
6	ENSMUSG00000056487
6	ENSMUSG00000056666
6	ENSMUSG00000057103
6	ENSMUSG00000057228
6	ENSMUSG00000057315
6	ENSMUSG00000057933
6	ENSMUSG00000058022
6	ENSMUSG00000058488
6	ENSMUSG00000058620
6	ENSMUSG00000059412
6	ENSMUSG00000060002
6	ENSMUSG00000060459
6	ENSMUSG00000060961
6	ENSMUSG00000061742
6	ENSMUSG00000061838
6	ENSMUSG00000062054
6	ENSMUSG00000062609
6	ENSMUSG00000063683
6	ENSMUSG00000063796
6	ENSMUSG00000063903
6	ENSMUSG00000063931
6	ENSMUSG00000066097
6	ENSMUSG00000066150
6	ENSMUSG00000067144
6	ENSMUSG00000067158
6	ENSMUSG00000069456
6	ENSMUSG00000069520
6	ENSMUSG00000069805
6	ENSMUSG00000070645
6	ENSMUSG00000070867
6	ENSMUSG00000071253
6	ENSMUSG00000072664
6	ENSMUSG00000072676
6	ENSMUSG00000072941
6	ENSMUSG00000074028
6	ENSMUSG00000074179
6	ENSMUSG00000074254
6	ENSMUSG00000074639
6	ENSMUSG00000075602
6	ENSMUSG00000078234
6	ENSMUSG00000078650
6	ENSMUSG00000079262
6	ENSMUSG00000079465
6	ENSMUSG00000086784
6	ENSMUSG00000089774
6	ENSMUSG00000090124
6	ENSMUSG00000090171
6	ENSMUSG00000090213
6	ENSMUSG00000095143
6	ENSMUSG00000107283
6	ENSMUSG00000109644
6	ENSMUSG00000112129
6	ENSMUSG00000116207
