gene	gene_cluster	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10
ENSMUSG00000051687	1	3.5392723	0.21056283	0.38122216	0.45881394	-0.13374038	-0.0805305	-0.19905022	0.0027116758	-0.043559533	-0.0067944643
ENSMUSG00000013973	0	1.856943	-0.43780234	-0.88954884	-0.5921842	0.22717646	0.23387496	0.36585644	-0.05022712	0.29202616	0.0113470685
ENSMUSG00000002103	10	-10.294888	-1.26592	-3.9895852	-1.4681152	-0.22262476	0.33615008	0.11305968	0.3940751	-0.20690684	-0.25919205
ENSMUSG00000075075	1	3.829828	0.45991784	0.27636215	0.5216421	-0.25175714	-0.019484425	-0.23804677	-0.035582647	-0.049978778	-0.03328481
ENSMUSG00000038388	4	-14.591039	-1.5729364	1.7566389	-1.2934908	1.3565743	-1.1833043	-0.45499825	0.12852533	-0.14898546	-0.349181
ENSMUSG00000070530	1	3.8468063	0.46949592	0.26989383	0.5241184	-0.2622617	-0.009949814	-0.23811974	-0.038614884	-0.05193205	-0.034354042
ENSMUSG00000021416	1	3.1102607	-1.243142	-0.02682953	0.70559555	-0.5109588	0.6602535	0.08431341	-0.0984358	-0.18938261	0.03762144
ENSMUSG00000019734	1	3.414255	0.107718594	-0.07878036	0.3546352	-0.14409159	0.067719206	-0.09462999	-0.05930103	0.047953025	-0.024578502
ENSMUSG00000031239	1	3.9817338	1.4922403	0.31614405	-0.7634213	0.5518873	0.35957363	0.17201734	-0.11527826	0.08596923	0.018057339
ENSMUSG00000026489	2	-14.637233	1.7744383	-8.303664	-0.06442438	0.33543745	4.3230734	-0.45930266	-0.07665434	-0.39257884	0.12525241
ENSMUSG00000091896	4	-14.483596	-6.6014657	4.5914655	0.3156365	0.21081157	-0.018229311	0.15106305	-0.080797024	-0.3227471	-0.07864356
ENSMUSG00000044501	14	0.24898422	-3.0252538	1.5144823	0.14252375	0.054798122	-0.06258506	0.33852988	0.25671297	-0.30947942	0.27542108
ENSMUSG00000020051	5	-27.3346	2.6275954	4.560576	10.986206	0.8397196	3.9982343	-0.25304744	-0.6366522	1.1573224	1.0578661
ENSMUSG00000029647	9	-5.9649034	-3.6080372	-0.6916245	0.41952857	4.365614	-1.8530663	0.41074857	0.031690635	0.26594996	-0.06591135
ENSMUSG00000026520	1	3.1778693	0.17764346	0.056341324	0.055390865	0.1492502	0.0035049769	-0.046923276	0.0025056272	0.077740654	0.0069143022
ENSMUSG00000069806	1	3.809691	0.4511877	0.2306263	0.50576586	-0.28663465	-0.0067024347	-0.22394395	-0.044462234	-0.040990528	-0.034512598
ENSMUSG00000053617	8	-9.30095	0.41909456	-5.254874	-1.7140229	2.3267417	0.7322062	0.03668478	0.46623293	-0.050157122	-0.19465955
ENSMUSG00000044534	1	3.298906	0.2664646	0.1660465	0.17030498	0.05442931	-0.075895876	-0.117651455	0.011947289	0.05054089	0.0002637543
ENSMUSG00000034101	10	-14.486136	-1.4301933	-3.551296	-0.15250249	1.1939082	1.1109383	-0.54617316	0.19076651	-0.2127148	-0.23700452
ENSMUSG00000021901	14	-1.6626469	-0.9037428	-2.1540475	-1.6892513	0.081202075	0.047293846	0.7180177	0.13167286	0.37280652	-0.021503214
ENSMUSG00000047810	1	3.5802522	0.2442566	0.094615534	0.36566287	-0.20967095	0.08113575	-0.13517277	-0.04419337	-0.008551883	-0.01758816
ENSMUSG00000074115	7	-8.671058	31.299768	11.218276	-3.504467	7.6690445	-12.809424	1.80985	-0.6950928	-0.42559662	-0.59900844
ENSMUSG00000029563	0	1.0054766	-2.0873642	0.42938235	0.19183017	1.2719305	-0.20983076	0.21246032	0.15973431	0.049063098	0.107186936
ENSMUSG00000024220	0	2.5569615	-0.14642662	-1.1326612	-0.26569837	0.1211035	0.32742345	0.26959196	-0.14507361	0.30911785	-0.038851306
ENSMUSG00000029475	0	1.8692563	0.29447934	0.16100243	-1.4995017	1.5426679	0.25703788	0.37541294	0.2076932	0.18730287	0.114108056
ENSMUSG00000096316	1	3.84513	0.46990898	0.27251965	0.52584916	-0.2627999	-0.01397999	-0.23936522	-0.038030088	-0.051730834	-0.034412112
ENSMUSG00000066643	1	2.8699672	-0.17321762	0.21745163	-0.034784786	0.26841092	0.05671228	0.016859425	0.05082266	0.03454808	0.046327446
ENSMUSG00000038347	1	3.537851	0.25875556	0.29343182	0.4142266	-0.14013773	-0.064916074	-0.18558986	-0.0074140397	-0.020882469	-0.011460081
ENSMUSG00000037072	3	-20.182415	-0.16701147	9.582926	-0.36492768	-3.6917589	-2.210755	-0.19226037	-0.9319494	0.3071643	-0.010451095
ENSMUSG00000075093	1	3.8262887	0.44783407	0.28077862	0.52577144	-0.25450453	-0.017181896	-0.2374361	-0.035228156	-0.052334365	-0.03258541
ENSMUSG00000018171	11	-18.479412	-0.96947974	3.442903	1.2443882	-0.3662049	-3.7782812	-0.29354522	-0.8408042	-0.13392435	-0.14278471
ENSMUSG00000022555	0	1.4674855	-1.2477797	-0.58436865	-0.49819434	0.28499806	0.458725	0.4541689	0.0036776	0.14236578	0.067678355
ENSMUSG00000033676	1	3.395241	0.16661401	0.28212005	0.4287458	-0.21820056	-0.13293819	-0.17854969	-0.0052608517	-0.0050032516	-0.009569717
ENSMUSG00000063234	1	3.797338	0.44932246	0.23654816	0.47751024	-0.20939094	-0.0014333801	-0.22045653	-0.03561393	-0.03705941	-0.031149223
ENSMUSG00000009356	1	3.8317823	0.46978232	0.27139592	0.515638	-0.24210183	-0.02052079	-0.23796979	-0.035400853	-0.04724157	-0.033706985
ENSMUSG00000014402	14	-2.5983763	-1.9955195	0.22941203	-1.5327652	-1.8252728	-0.60426944	0.68058443	0.20617281	-0.028709	0.21852978
ENSMUSG00000022821	11	-19.885084	4.11775	-2.0646183	-0.6600731	-1.7805446	3.3350182	-1.2245817	-0.100608945	-0.09761882	0.1579505
ENSMUSG00000033834	1	3.8216121	0.45122477	0.27541393	0.5197693	-0.24407622	-0.01959446	-0.23663646	-0.034564577	-0.049008626	-0.032687675
ENSMUSG00000090715	1	3.3700845	-0.11003336	0.543355	0.5216495	-0.34758237	-0.04237063	-0.1574799	0.0053457934	-0.10996417	0.020421522
ENSMUSG00000036580	8	-3.0081594	-0.95363414	-3.5992012	-1.4941291	0.09205347	0.06954758	0.6054721	0.21163143	0.3695845	-0.11729006
ENSMUSG00000024883	1	3.784927	0.45078197	0.24435717	0.46692684	-0.21690995	-0.006964417	-0.21606316	-0.035929933	-0.035719063	-0.02989227
ENSMUSG00000028415	1	3.843519	0.4794332	0.27369365	0.5170775	-0.26698372	-0.015314619	-0.23858014	-0.037444226	-0.051102024	-0.033866376
ENSMUSG00000030922	0	2.3786047	-0.43040293	0.5179154	-0.07015535	0.14458534	-0.20341395	0.025254427	0.10692794	0.023959659	0.08102757
ENSMUSG00000018449	14	-1.4485096	-0.79570234	2.3606343	-1.9113916	-1.2821221	-1.1950381	0.45399868	0.38726604	-0.17225896	0.3964462
ENSMUSG00000071738	1	3.8517587	0.47230864	0.27121064	0.52832246	-0.26568305	-0.010814417	-0.23996031	-0.03888858	-0.05280937	-0.034810085
ENSMUSG00000048573	1	3.8566794	0.47849727	0.2686211	0.52818596	-0.26833034	-0.010052685	-0.24042474	-0.03971248	-0.052528236	-0.035330705
ENSMUSG00000034480	9	-5.3349137	-6.5780435	1.8609823	0.53674537	3.1042223	0.03739591	0.74092084	0.31813306	-0.5137374	0.21962953
ENSMUSG00000062272	0	2.532397	-0.87653553	0.4677551	0.3776168	0.027327195	-0.07892055	-0.019948497	0.070256315	-0.05044479	0.066298604
ENSMUSG00000036093	4	-19.544073	-2.3623934	6.34108	0.042042248	0.3786534	0.2123675	-0.71874815	-0.48759484	0.18557076	-0.35348526
ENSMUSG00000031170	1	3.7362065	0.3711817	0.2958352	0.49902847	-0.21757513	-0.028026158	-0.22090717	-0.025880456	-0.04684427	-0.024934845
ENSMUSG00000001508	1	4.0943184	1.2883892	0.2042078	-0.31645614	0.31948042	0.264588	0.01902794	-0.11136197	0.058150865	-0.015083319
ENSMUSG00000042961	1	3.696372	0.31800783	0.22770381	0.41735673	-0.15700231	0.054975756	-0.16977715	-0.036371112	-0.03608221	-0.018908137
ENSMUSG00000028138	11	-20.489296	-0.069838576	0.7925241	1.3383964	-0.13656507	0.47858822	-0.8342587	-0.5916988	-0.023004485	-0.095827855
ENSMUSG00000028522	4	-12.405642	-5.3211517	3.4678473	-0.23398514	2.0501504	-0.9244088	0.15819395	0.14924593	-0.39750135	-0.07436718
ENSMUSG00000084919	1	3.8505008	0.47630545	0.26838154	0.52611995	-0.2628067	-0.013288515	-0.24013157	-0.03878425	-0.050981585	-0.035109468
ENSMUSG00000023153	1	3.9081414	0.67363936	0.24939507	0.30848956	-0.10945641	0.0581831	-0.17569485	-0.054150358	-0.022702236	-0.02898965
ENSMUSG00000020457	9	-6.9297347	-3.4420793	1.4188138	-1.7778711	-0.007207697	-0.7305437	0.6055307	0.47564906	-0.28550503	0.16239272
ENSMUSG00000094764	1	3.7488606	0.35438922	0.30326837	0.51576185	-0.23163903	-0.015209943	-0.22424802	-0.025526207	-0.05603961	-0.024319954
ENSMUSG00000101574	1	3.8505642	0.47272655	0.27039468	0.52775115	-0.26576665	-0.011729071	-0.23989177	-0.03887739	-0.052275456	-0.03485517
ENSMUSG00000026021	4	-12.301219	-3.0820978	10.591901	-2.8168278	-3.4904864	-1.3395404	0.43971315	0.06548873	-0.38191372	0.7240404
ENSMUSG00000019998	14	-1.0303574	-2.892119	1.281053	-0.785055	-0.39623147	-0.05679095	0.62950647	0.25179547	-0.21809508	0.29641473
ENSMUSG00000086818	1	3.7823498	0.43349782	0.2604048	0.49789762	-0.19568972	-0.02776538	-0.22994319	-0.029771008	-0.037450228	-0.031022342
ENSMUSG00000059206	1	3.7509499	0.38808736	0.29612622	0.50558084	-0.20918617	-0.033766083	-0.22763355	-0.024865303	-0.04626586	-0.026487296
ENSMUSG00000063376	1	3.8503802	0.4757277	0.26974732	0.5253896	-0.26210132	-0.012588851	-0.2399026	-0.038546845	-0.051422976	-0.03487483
ENSMUSG00000038209	1	3.8372185	0.4767884	0.27135715	0.50993794	-0.23369066	-0.01656877	-0.23734969	-0.035061084	-0.04731251	-0.033488985
ENSMUSG00000028280	1	3.840511	0.4694081	0.26889536	0.5222001	-0.25350195	-0.0154038	-0.23860247	-0.037380677	-0.04946594	-0.034379583
ENSMUSG00000058402	1	2.892295	-0.27258262	0.28795823	0.2279479	-0.08078701	-0.076415725	-0.051392417	0.031077638	0.0075198575	0.03420055
ENSMUSG00000046245	1	3.093155	-0.049186215	0.33060083	0.21165246	-0.29685092	-0.045267563	-0.070338	0.011753226	-0.020958388	0.03063547
ENSMUSG00000054892	1	3.0460138	-0.21200542	0.4431458	0.31376752	0.051857162	-0.10312711	-0.108527586	0.05270164	-0.027235543	0.03402457
ENSMUSG00000007613	9	-9.548719	-5.1855435	2.518601	-0.48385707	1.0447961	-1.2486997	0.4576354	0.28690365	-0.40797743	0.12663366
ENSMUSG00000026761	9	-3.334463	-4.403791	2.7653046	-0.40600437	1.4536833	-0.7935301	0.5487318	0.4536739	-0.40417364	0.34847406
ENSMUSG00000035505	1	2.7432027	0.13211556	-0.08392146	-0.26722243	0.4828638	-0.04981631	0.05211348	0.036469467	0.17493828	0.0210078
ENSMUSG00000070423	1	3.833619	0.4715431	0.27504948	0.50898945	-0.24697866	-0.014532424	-0.23430984	-0.03661409	-0.048838872	-0.032864675
ENSMUSG00000020184	14	-2.9368186	-2.6824849	-0.70196974	-0.54782563	0.5138133	-1.0839818	0.54960436	0.11524654	0.2835242	0.05226584
ENSMUSG00000020193	1	3.817033	0.44664332	0.28042954	0.5155726	-0.25347656	-0.016513737	-0.23420526	-0.034438506	-0.051149074	-0.031459164
ENSMUSG00000056716	1	3.81998	0.46775398	0.28043705	0.49402604	-0.23915707	-0.013984047	-0.22883156	-0.035286903	-0.047680993	-0.030861167
ENSMUSG00000026753	9	-9.37064	-5.3392134	0.957085	-0.43710852	-0.3179666	-0.57184905	0.5578603	0.26388523	-0.407757	0.0613041
ENSMUSG00000034563	10	-9.145127	-0.5218916	-2.3263304	-2.673538	-0.058418192	0.025479136	0.22857285	0.5329087	-0.12933724	-0.2609498
ENSMUSG00000097080	1	2.991803	-0.29351813	0.422216	0.34093687	-0.15625267	-0.08764707	-0.08981105	0.03556965	-0.03929012	0.036590274
ENSMUSG00000095363	1	3.8486726	0.47331774	0.26888782	0.5253412	-0.26291054	-0.012029898	-0.23937832	-0.038642522	-0.051384795	-0.034781355
ENSMUSG00000065573	1	3.8534882	0.47745427	0.26760393	0.5260259	-0.2647419	-0.01069275	-0.2399712	-0.039178792	-0.05168165	-0.03513331
ENSMUSG00000044303	1	3.8345215	0.46670583	0.26266664	0.51272076	-0.24999969	-0.0100047095	-0.23448378	-0.037617948	-0.048010606	-0.033631507
ENSMUSG00000041827	0	2.5154495	-1.0587821	-0.7711302	0.47660208	-1.1267543	0.3648639	0.18199907	-0.19067174	0.0627296	-0.017403616
ENSMUSG00000003379	1	3.7776551	0.34682873	0.16544278	0.44092157	-0.2692393	0.11641765	-0.16485313	-0.05953903	-0.04656307	-0.025413983
ENSMUSG00000039735	14	-0.26257047	-2.328964	-0.42191482	-0.19463709	1.3622794	-0.2965557	0.4331734	0.10582247	0.2530637	0.060985755
ENSMUSG00000001020	1	3.5964377	0.41157034	0.37457812	0.22852492	-0.22795221	0.027321806	-0.12796251	-0.019484835	-0.045131322	0.00571895
ENSMUSG00000078998	1	3.8313158	0.46472457	0.2842196	0.5027199	-0.20913671	-0.010418102	-0.23703909	-0.029513253	-0.05100416	-0.030620538
ENSMUSG00000057969	1	3.7155056	0.28230774	0.12779988	0.4050901	-0.20033541	0.13838154	-0.13540079	-0.062339336	-0.031769246	-0.022319853
ENSMUSG00000051235	1	3.0182476	-0.2761383	0.35491592	0.3061197	0.05833528	-0.050885648	-0.08383879	0.04081965	-0.017514689	0.03193577
ENSMUSG00000032264	0	1.5538194	-0.69848293	-0.13796245	-0.5351133	0.3892189	-0.08193151	0.2673197	0.081789225	0.19293779	0.06999628
ENSMUSG00000044763	14	-1.7995399	-2.4193728	2.3258615	-1.36536	-0.26857814	-0.5928965	0.52164394	0.46160424	-0.29910633	0.3872391
ENSMUSG00000053216	1	3.834692	0.46599707	0.2728293	0.51981336	-0.25063992	-0.017426217	-0.2379693	-0.036260273	-0.04941976	-0.033683185
ENSMUSG00000031585	0	2.0652468	-0.64746517	0.31770256	-0.14089337	-0.17665678	-0.15765186	0.10802894	0.07921159	0.044479724	0.08568548
ENSMUSG00000022553	0	1.4727519	-1.0813035	-0.29050404	-0.60528994	0.37075332	0.31283867	0.46615034	0.005671706	0.14874937	0.08058594
ENSMUSG00000031007	9	-8.454474	-6.263807	3.7607265	-0.7671627	1.255676	0.108478576	0.6787671	0.45692945	-0.61160743	0.2657578
ENSMUSG00000049985	0	2.0322523	2.460194	1.7979901	-3.1619453	2.9078476	0.005337394	0.33723953	0.51696354	0.09843745	0.23121966
ENSMUSG00000030753	9	-9.948566	-3.1418302	3.0271857	-2.6297345	-2.687408	-0.36293805	0.58339757	0.34973958	-0.41756216	0.17555985
ENSMUSG00000052560	1	2.9240239	0.515913	0.3922616	-0.19112805	0.066766866	-0.3578754	-0.08022998	0.06559418	0.112343274	0.029378088
ENSMUSG00000042918	1	3.7452483	0.4260454	0.2826489	0.4397174	-0.1959047	-0.012133811	-0.20525539	-0.029469933	-0.03830225	-0.023425182
ENSMUSG00000037031	0	2.6122663	-0.35703146	0.39414093	-0.0468417	0.19156629	-0.049474496	0.033443995	0.077192314	0.017283667	0.06821737
ENSMUSG00000061536	0	1.780176	-1.3162274	-0.41668275	0.042134482	0.24038738	0.15772864	0.244135	0.0021772136	0.1351862	0.04251657
ENSMUSG00000036766	1	3.8230138	0.45626044	0.2722741	0.5189508	-0.24446352	-0.021054026	-0.23701471	-0.035013836	-0.047735598	-0.033179414
ENSMUSG00000045417	1	3.2368653	-0.2351212	0.59050655	0.51580507	-0.18222095	-0.087670065	-0.1585366	0.036080334	-0.10205501	0.030177206
ENSMUSG00000029597	2	-13.892807	-0.55530727	-7.9111257	0.18413699	-2.5604298	2.97152	-0.20162416	-0.0019068773	-0.40494245	0.0005462683
ENSMUSG00000022010	13	-8.4866905	4.1697316	1.3184189	-4.9085264	3.2181761	-2.551234	-0.034978587	0.536979	0.23069999	-0.24851575
ENSMUSG00000024050	0	2.8698072	-0.13070254	-1.526226	-0.07642404	-0.059877723	0.5465518	0.2748619	-0.23354279	0.3164683	-0.07687018
ENSMUSG00000110989	1	3.8506768	0.4748564	0.26932088	0.52581084	-0.26244432	-0.01183305	-0.23969437	-0.038753882	-0.05155806	-0.03490256
ENSMUSG00000078919	14	-3.4332561	-1.9020536	-0.6296714	-0.71660376	-1.6042193	-1.8579413	0.46608567	0.037145752	0.2837771	0.08419047
ENSMUSG00000027435	0	1.5217315	-1.7410506	0.22522506	-0.16215403	0.042027533	0.39170915	0.37584835	0.05948508	-0.0644873	0.13375612
ENSMUSG00000008438	1	3.818129	0.45716265	0.27083844	0.5124045	-0.24187995	-0.020867731	-0.2354169	-0.034411162	-0.04658502	-0.032660116
ENSMUSG00000031701	4	-16.174198	-2.5622902	1.9468653	-0.8701596	-0.8184034	-0.038956277	-0.4426276	-0.025777308	-0.12686919	-0.35259226
ENSMUSG00000050765	1	3.7956192	0.43619704	0.28517994	0.50429696	-0.23394883	-0.022765286	-0.230497	-0.03140738	-0.047795873	-0.029691406
ENSMUSG00000024334	1	3.8302162	0.43615168	0.2475197	0.518338	-0.2846606	0.012571631	-0.22538735	-0.04385095	-0.052338485	-0.03303929
ENSMUSG00000034308	13	-14.63261	3.3935997	-2.6413994	-2.766948	-1.641981	-0.48599136	-0.7350186	0.26510245	-0.04717522	-0.20614812
ENSMUSG00000027355	1	3.8424873	0.46980432	0.27133897	0.52395254	-0.25696844	-0.01533562	-0.23919842	-0.037451	-0.050518505	-0.034355227
ENSMUSG00000025497	8	-6.3181863	1.3345183	-8.55783	-1.284822	-2.8829453	0.46503082	0.44119933	0.046865944	0.14965689	-0.17691076
ENSMUSG00000030866	1	3.8344207	0.4625899	0.27368194	0.5193704	-0.2588987	-0.013678713	-0.23649186	-0.036960166	-0.05103631	-0.033242606
ENSMUSG00000023944	2	-18.330019	17.315088	-9.238479	0.9184839	-5.946522	-0.8390468	-0.017205535	-0.32566515	-0.83670676	1.3077353
ENSMUSG00000027259	0	1.1071748	-1.1464808	0.25330114	-0.72624475	0.8856621	0.04807258	0.35227728	0.18542744	0.09335026	0.12751257
ENSMUSG00000074212	9	-6.419046	-2.9219353	-2.1482995	-0.1648487	2.4297178	-1.3840846	0.36226755	0.18337458	0.21924211	-0.10891055
ENSMUSG00000069441	1	3.7986524	0.4907233	0.30694276	0.45377	-0.20667647	-0.027172493	-0.22482048	-0.02696903	-0.044444285	-0.026271792
ENSMUSG00000047757	1	3.5708096	0.23841365	0.33347142	0.41968787	-0.2074973	-0.018713817	-0.18177032	-0.008188479	-0.049531844	-0.005620665
ENSMUSG00000062006	3	-17.603508	7.559064	16.631874	-5.567548	-7.052989	-1.1283736	-0.086763196	-0.65909654	0.42280507	0.31537518
ENSMUSG00000081793	1	3.8508232	0.47933182	0.2643663	0.5211149	-0.25789976	-0.010795769	-0.2388255	-0.038890958	-0.049830202	-0.035049208
ENSMUSG00000015599	1	3.1062984	0.17185599	0.2587014	0.18584634	0.14350507	-0.22782375	-0.12619993	0.035521805	0.074373625	0.0055945423
ENSMUSG00000022475	1	3.0085747	-0.26312336	-0.29668814	0.044061176	-0.0729335	0.33701807	0.10410811	-0.06569106	0.06469207	0.010346813
ENSMUSG00000029644	1	3.847434	0.471633	0.2709558	0.52538186	-0.26380304	-0.012226148	-0.23915084	-0.038469084	-0.0518548	-0.03453329
ENSMUSG00000036099	14	-0.8695579	-2.7199523	0.061747365	-0.2558512	1.2398345	-0.45201844	0.50733316	0.12646057	0.17224573	0.10222866
ENSMUSG00000080396	1	3.850733	0.47795424	0.26650706	0.52373147	-0.26030493	-0.012194216	-0.23962721	-0.038758636	-0.050440293	-0.035076007
ENSMUSG00000027831	1	3.2591925	-0.06104121	0.43974864	0.39929304	0.0017088039	-0.0990045	-0.15101592	0.033747766	-0.038244225	0.017411115
ENSMUSG00000092741	1	3.8591876	0.4813925	0.26624212	0.5280496	-0.26651946	-0.009535533	-0.24076308	-0.03996033	-0.051997058	-0.035659906
ENSMUSG00000116628	1	3.7147243	0.38700014	0.27718884	0.46550372	-0.17161661	-0.033552427	-0.2178268	-0.020020125	-0.035342988	-0.023715
ENSMUSG00000040701	1	3.0323536	-0.11618862	-0.20859687	0.04573847	-0.013470912	0.20073056	0.05633199	-0.04663143	0.08380296	0.0070247795
ENSMUSG00000022996	1	3.843383	0.45952466	0.2703344	0.5232471	-0.26109415	-0.0048131975	-0.23490794	-0.03939258	-0.052807484	-0.033741042
ENSMUSG00000078588	1	3.7672424	0.40771762	0.23235288	0.4917294	-0.24574907	-0.0057446063	-0.21559529	-0.038494766	-0.037401196	-0.030466957
ENSMUSG00000030766	0	1.9819475	-0.96297383	-0.4811327	-0.18270053	0.40318024	0.26060992	0.26900515	0.0016981817	0.15991312	0.039961163
ENSMUSG00000027408	1	3.6308901	0.31808266	0.2602486	0.3693575	-0.24504872	0.037473436	-0.1603032	-0.028674314	-0.040914144	-0.010034489
ENSMUSG00000002280	0	1.0013489	-0.5651065	-0.63998806	-1.1125231	0.043984596	0.1388265	0.5352927	0.008588977	0.27243054	0.06085367
ENSMUSG00000054404	9	-5.5625124	-4.9884186	5.450642	-2.2983854	1.1087093	1.2233597	0.94264525	0.70339555	-0.8490201	0.53869736
ENSMUSG00000017723	1	3.1123574	-0.15965812	0.26202536	0.055188514	-0.22985494	0.23175867	0.022267684	0.0037199175	-0.06035033	0.049907923
ENSMUSG00000108167	1	3.8446498	0.46945876	0.2710085	0.5250528	-0.2584875	-0.013559743	-0.23925467	-0.037765745	-0.05118151	-0.03441714
ENSMUSG00000032381	3	-14.116173	-0.9488117	11.285111	-3.7490773	-4.692513	-1.1889776	0.16510785	-0.11663608	-0.05634917	0.5229703
ENSMUSG00000031029	8	-5.963962	-0.20626128	-4.351673	-2.8628223	-2.6743534	1.1646019	0.7171	0.38099754	-0.1494743	-0.21620202
ENSMUSG00000078605	1	3.848689	0.47441536	0.2690935	0.52446073	-0.2596445	-0.012576658	-0.23942585	-0.038409717	-0.050967395	-0.034782108
ENSMUSG00000056708	1	2.9326546	-0.3179017	0.072026804	0.20833403	-0.22452985	0.07889775	0.0067082085	-0.017837783	0.0166521	0.024510458
ENSMUSG00000020913	1	3.8457751	0.4705664	0.270073	0.5259375	-0.26104933	-0.013681284	-0.23946962	-0.038177192	-0.051148117	-0.034647476
ENSMUSG00000054753	1	3.5694914	0.19897921	0.36697096	0.47982538	-0.1876551	-0.05066509	-0.1981803	-0.004968893	-0.05401266	-0.008043821
ENSMUSG00000059436	0	2.0690434	-0.27008423	-0.6139195	-0.5390532	-0.52066725	0.1817881	0.31931344	-0.07530405	0.20085692	0.02719195
ENSMUSG00000040699	0	1.8390973	-1.4681454	-0.33398062	-0.46529323	0.2586276	0.91546065	0.5065407	0.007629618	-0.038834333	0.11245896
ENSMUSG00000024835	8	-7.275144	-0.87900597	-3.95126	-2.731731	-3.04766	1.2944636	0.658625	0.40654013	-0.26350236	-0.22404324
ENSMUSG00000022227	1	3.8441467	0.47185364	0.2708139	0.52356696	-0.2572842	-0.014862152	-0.2393005	-0.037627563	-0.050519016	-0.03446949
ENSMUSG00000036097	9	-4.7244453	-4.7935095	1.5156707	-0.6975849	2.3075445	-0.065138616	0.70087403	0.4582798	-0.34700212	0.20606118
ENSMUSG00000045225	1	3.3686662	0.07873794	0.22103073	0.31408983	0.04147923	0.003972144	-0.107691325	-0.009781916	0.007101571	0.00127814
ENSMUSG00000057103	13	-16.526995	1.9451686	3.9097922	-3.7685723	-1.1342837	0.44611773	-0.85782737	0.1540902	0.1084472	-0.44840062
ENSMUSG00000097624	1	3.8475733	0.47975034	0.27125978	0.5143958	-0.25444752	-0.010407116	-0.2361335	-0.038629048	-0.050187346	-0.034058124
ENSMUSG00000026068	1	2.8813145	-0.2975307	0.43139404	0.12855881	0.14560921	-0.0154765425	-0.039334863	0.07245405	-0.025816202	0.05650209
ENSMUSG00000028785	1	3.8072712	0.4407343	0.2837213	0.5056902	-0.24876915	-0.0138024585	-0.2303106	-0.03323423	-0.051236294	-0.029822893
ENSMUSG00000032754	8	-6.0682673	-1.042471	-5.102023	-0.24272537	3.1959112	-0.74540764	0.3874892	0.053343635	0.4476866	-0.14465274
ENSMUSG00000118346	0	2.4970596	-0.40101942	0.007781677	-0.15049851	-0.30770054	0.114651345	0.13969366	-0.0006570145	0.05044854	0.056183435
ENSMUSG00000025105	1	3.7839465	0.48201138	0.275732	0.41555858	-0.16730094	0.0009811328	-0.20751122	-0.028748525	-0.036970865	-0.024341805
ENSMUSG00000096068	1	3.856841	0.47969344	0.2668539	0.52757	-0.2648296	-0.010392119	-0.24059801	-0.03957817	-0.05175324	-0.035495155
ENSMUSG00000021470	14	-0.7772484	-3.4516692	0.43543166	0.14387476	1.1182916	-0.2257379	0.490312	0.15260202	-0.0059458115	0.14967398
ENSMUSG00000018189	0	0.62037235	-1.3739107	0.36454314	-0.6259846	0.68019736	-0.2844221	0.336209	0.18696752	0.12463594	0.12867504
ENSMUSG00000025420	1	3.6972675	0.32220894	0.31887037	0.48819786	-0.19492702	-0.023342118	-0.21218105	-0.019627756	-0.05115369	-0.019253649
ENSMUSG00000014782	1	3.8189077	0.45187008	0.2682185	0.51439524	-0.24880348	-0.01629176	-0.23376812	-0.035898905	-0.04759496	-0.03263924
ENSMUSG00000064390	1	3.7666457	0.437978	0.30029172	0.47238037	-0.24953863	-0.025296876	-0.22404169	-0.026208363	-0.049045768	-0.024856512
ENSMUSG00000027109	4	-14.070152	-4.8157754	3.8466187	-0.5823779	2.085812	-0.01443191	-0.20365725	0.18123901	-0.25219268	-0.28140715
ENSMUSG00000020120	0	2.353873	-0.6848885	0.6003732	-0.15985134	0.1504767	0.07638279	0.12075053	0.108298026	-0.059656974	0.1142425
ENSMUSG00000070796	1	3.802924	0.44103286	0.28111467	0.5149489	-0.23476212	-0.028038658	-0.23512328	-0.031991325	-0.046803847	-0.031449065
ENSMUSG00000068940	1	3.8480182	0.4758328	0.26849723	0.5234667	-0.25587094	-0.0138659645	-0.2396641	-0.038061816	-0.050147608	-0.034861874
ENSMUSG00000075553	1	3.7062125	0.36557257	0.28319904	0.4749579	-0.15184325	-0.036333527	-0.21797483	-0.018591542	-0.03553406	-0.023415528
ENSMUSG00000024526	1	3.7807238	0.40882498	0.14319755	0.53877926	-0.3282136	-0.013693182	-0.20576577	-0.07048484	-0.017229758	-0.046488304
ENSMUSG00000030729	0	1.7541909	-1.3477826	0.4940382	-0.15834469	0.3011096	0.14726084	0.22929314	0.13036345	-0.05751241	0.13496958
ENSMUSG00000032527	11	-16.00341	-0.28873724	-2.8721743	-1.1326073	-3.613686	1.3389587	-0.42016283	-0.04137288	-0.18026412	-0.23753427
ENSMUSG00000038994	1	3.8577304	0.48211983	0.2665784	0.525315	-0.2637619	-0.009609505	-0.24000198	-0.039758973	-0.051504225	-0.035445176
ENSMUSG00000022899	1	3.1097562	-0.49668136	0.19271205	0.5954802	-0.587964	0.05438209	-0.076163	-0.048093222	-0.06718586	0.01110889
ENSMUSG00000097216	1	3.828637	0.45437416	0.2669757	0.5178111	-0.2579689	-0.010247491	-0.23388454	-0.03766362	-0.04989903	-0.03308251
