_MEMBER_FLT14_all,_MEMBER_FLT14_and_GC8,_MEMBER_FLT14_not_GC8,_MEMBER_GC8_all,_MEMBER_GC8_not_FLT14,_LogP_FLT14_all,_LogP_FLT14_and_GC8,_LogP_FLT14_not_GC8,_LogP_GC8_all,_LogP_GC8_not_FLT14,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
0,0,0,0,1,0.0,0.0,0.0,0.0,-2.2421202928332242,GO:0032943,M00001,1,0,GO Biological Processes,19,mononuclear cell proliferation,19_GO:0009987 cellular process,-2.2421202928332242,2.4130971267407015,3.1020157413524663,17423,93,854,11,1.288056206088993,0.3858542817178146,12043|14284|14609|14728|17260|19264|20556|21898|80859|94176|192656,Bcl2|Fosl2|Gja1|Lilrb4a|Mef2c|Ptprc|Slfn2|Tlr4|Nfkbiz|Dock2|Ripk2,-0.8966972745424767,0,25,0,0,-4.080286653013509,3.9808076769292287,
0,0,0,0,1,0.0,0.0,0.0,0.0,-2.09509937590881,GO:0070665,M00001,1,0,GO Biological Processes,19,positive regulation of leukocyte proliferation,19_GO:0048518 positive regulation of biological process,-2.2244381223898255,1.8432745815788918,2.886393418606064,17423,167,1132,20,1.7667844522968197,0.391559487297375,12043|12144|12524|12575|12772|16175|16952|17260|17311|17319|19116|19264|21898|22329|57257|105855|192656|227059|330817|384783,Bcl2|Blm|Cd86|Cdkn1a|Ccr2|Il1a|Anxa1|Mef2c|Kitl|Mif|Prlr|Ptprc|Tlr4|Vcam1|Vav3|Nckap1l|Ripk2|Slc39a10|Dhps|Irs2,-0.2941024666759942,0,25,0,0,-4.080286653013509,3.9808076769292287,
0,0,0,0,1,0.0,0.0,0.0,0.0,-2.1871309690913816,GO:0050670,M00001,1,0,GO Biological Processes,19,regulation of lymphocyte proliferation,19_GO:0002376 immune system process,-2.1871309690913816,1.807740195061216,2.8424200326610705,17423,237,854,21,2.459016393442623,0.5299627463830965,12043|12144|12524|12608|12772|14960|16175|16952|17260|19264|21898|22177|22329|57257|105855|170823|192656|217303|227059|242202|330817,Bcl2|Blm|Cd86|Cebpb|Ccr2|H2-Aa|Il1a|Anxa1|Mef2c|Ptprc|Tlr4|Tyrobp|Vcam1|Vav3|Nckap1l|Glmn|Ripk2|Cd300a|Slc39a10|Pde5a|Dhps,-0.8619206129249488,0,25,0,0,-4.080286653013509,3.9808076769292287,
0,0,0,0,1,0.0,0.0,0.0,0.0,-2.126719610831201,GO:0032944,M00001,1,0,GO Biological Processes,19,regulation of mononuclear cell proliferation,19_GO:0050789 regulation of biological process,-2.126719610831201,1.7851434426229507,2.7805769914828327,17423,240,854,21,2.459016393442623,0.5299627463830965,12043|12144|12524|12608|12772|14960|16175|16952|17260|19264|21898|22177|22329|57257|105855|170823|192656|217303|227059|242202|330817,Bcl2|Blm|Cd86|Cebpb|Ccr2|H2-Aa|Il1a|Anxa1|Mef2c|Ptprc|Tlr4|Tyrobp|Vcam1|Vav3|Nckap1l|Glmn|Ripk2|Cd300a|Slc39a10|Pde5a|Dhps,-0.821536511196883,0,25,0,0,-4.080286653013509,3.9808076769292287,
0,0,0,0,1,0.0,0.0,0.0,0.0,-2.0871273316532575,GO:0070661,M00001,1,0,GO Biological Processes,19,leukocyte proliferation,19_GO:0009987 cellular process,-2.0871273316532575,2.20558263181214,2.892774906174203,17423,111,854,12,1.405152224824356,0.4027725482860249,12043|14284|14609|14728|17260|18162|19264|20556|21898|80859|94176|192656,Bcl2|Fosl2|Gja1|Lilrb4a|Mef2c|Npr3|Ptprc|Slfn2|Tlr4|Nfkbiz|Dock2|Ripk2,-0.7961077728983126,0,25,0,0,-4.080286653013509,3.9808076769292287,
1,1,0,1,0,-4.056617258616976,-3.956826771980971,0.0,-2.7761812483533714,0.0,mmu00983,M11010,3,0,KEGG Pathway,24,Drug metabolism - other enzymes - Mus musculus (house mouse),,-4.056617258616976,5.633497696225042,5.5802957481535715,17423,89,278,8,2.8776978417266186,1.0026738341263666,14860|14864|66447|72962|76654|225884|234671|382044,Gsta4|Gstm3|Mgst3|Tymp|Upp2|Gstp3|Ces2c|Ces1b,-2.237296019165058,0,26,1,1,-4.056617258616976,5.633497696225042,
1,0,1,0,0,-3.543908484712706,0.0,-2.4930113390030306,0.0,0.0,WP1251,M10100,2,0,WikiPathways,27,Metapathway biotransformation,,-3.543908484712706,4.241007194244605,4.777613099783429,17423,133,278,9,3.237410071942446,1.0615249367961341,13123|14262|14860|18113|20859|66447|69083|226564|244209,Cyp7b1|Fmo3|Gsta4|Nnmt|Sult2a1|Mgst3|Sult1c2|Fmo4|Cyp2r1,-1.8393345053295282,0,26,0,0,-4.056617258616976,5.633497696225042,
1,0,0,0,0,-3.0928011246733025,0.0,0.0,0.0,0.0,mmu00982,M10000,1,0,KEGG Pathway,24,Drug metabolism - cytochrome P450 - Mus musculus (house mouse),,-3.0928011246733025,5.449796684391616,4.715932440325367,17423,69,278,6,2.158273381294964,0.871551156142716,14262|14860|14864|66447|225884|226564,Fmo3|Gsta4|Gstm3|Mgst3|Gstp3|Fmo4,-1.481055540775042,0,26,0,0,-4.056617258616976,5.633497696225042,
1,0,0,0,0,-2.9635190357946715,0.0,0.0,0.0,0.0,mmu00980,M10000,1,0,KEGG Pathway,24,Metabolism of xenobiotics by cytochrome P450 - Mus musculus (house mouse),,-2.9635190357946715,5.151177687986596,4.5256990603516,17423,73,278,6,2.158273381294964,0.871551156142716,14860|14864|20859|66447|225884|638251,Gsta4|Gstm3|Sult2a1|Mgst3|Gstp3|Sult2a7,-1.3867517051746687,0,26,0,0,-4.056617258616976,5.633497696225042,
1,1,0,0,0,-2.813607722669047,-2.3581606567154796,0.0,0.0,0.0,mmu01524,M11000,2,0,KEGG Pathway,24,Platinum drug resistance - Mus musculus (house mouse),,-2.813607722669047,4.820973990038738,4.3066233283637265,17423,78,278,6,2.158273381294964,0.871551156142716,12122|12575|14860|14864|66447|225884,Bid|Cdkn1a|Gsta4|Gstm3|Mgst3|Gstp3,-1.2795222116978786,0,26,0,0,-4.056617258616976,5.633497696225042,
1,0,0,0,0,-2.2494196612718165,0.0,0.0,0.0,0.0,mmu05225,M10000,1,0,KEGG Pathway,24,Hepatocellular carcinoma - Mus musculus (house mouse),,-2.2494196612718165,2.984412470023981,3.291029418423328,17423,168,278,8,2.8776978417266186,1.0026738341263666,12443|12575|14860|14864|18750|23882|66447|225884,Ccnd1|Cdkn1a|Gsta4|Gstm3|Prkca|Gadd45g|Mgst3|Gstp3,-0.9011915175478964,0,26,0,0,-4.056617258616976,5.633497696225042,
0,1,0,0,0,0.0,-2.1558063121035405,0.0,0.0,0.0,R-MMU-156580,M01000,1,0,Reactome Gene Sets,6,Phase II - Conjugation of compounds,,-2.1558063121035405,5.290920133616763,3.7563571063879317,17423,89,148,4,2.7027027027027026,1.3329647619353295,14864|18113|66447|269378,Gstm3|Nnmt|Mgst3|Ahcy,-0.8435695507487284,0,26,0,0,-4.056617258616976,5.633497696225042,
1,0,1,0,0,-2.7947112515184513,0.0,-4.0433598009100455,0.0,0.0,CORUM:382,M10100,2,0,CORUM,33,"Respiratory chain complex I, mitochondrial",,-4.0433598009100455,16.752884615384616,7.733183465344348,17423,32,130,4,3.076923076923077,1.514607976878216,17993|66916|68194|69875,Ndufs4|Ndufb7|Ndufb4|Ndufa11,-2.225668186191636,0,27,1,1,-4.0433598009100455,16.752884615384616,
1,0,1,0,0,-2.147822174361832,0.0,-3.3501200695944107,0.0,0.0,GO:0042776,M10100,2,0,GO Biological Processes,19,proton motive force-driven mitochondrial ATP synthesis,19_GO:0009987 cellular process,-3.3501200695944107,11.168589743589743,6.116520674733037,17423,48,130,4,3.076923076923077,1.514607976878216,17993|66916|68194|69875,Ndufs4|Ndufb7|Ndufb4|Ndufa11,-1.6799484612391449,0,27,0,0,-4.0433598009100455,16.752884615384616,
1,0,1,0,0,-2.0258683769508137,0.0,-3.216678477069345,0.0,0.0,GO:0015986,M10100,2,0,GO Biological Processes,19,proton motive force-driven ATP synthesis,19_GO:0009987 cellular process,-3.216678477069345,10.309467455621302,5.829074551952187,17423,52,130,4,3.076923076923077,1.514607976878216,17993|66916|68194|69875,Ndufs4|Ndufb7|Ndufb4|Ndufa11,-1.5679718228119344,0,27,0,0,-4.0433598009100455,16.752884615384616,
0,0,1,0,0,0.0,0.0,-2.8904408578411522,0.0,0.0,CORUM:381,M00100,1,0,CORUM,33,"Respiratory chain complex I, mitochondrial",,-2.8904408578411522,13.86445623342175,6.0114080695629815,17423,29,130,3,2.3076923076923075,1.31688381294119,17993|66916|68194,Ndufs4|Ndufb7|Ndufb4,-1.3333661179232754,0,27,0,0,-4.0433598009100455,16.752884615384616,
0,0,1,0,0,0.0,0.0,-2.850995863715145,0.0,0.0,GO:0006754,M00100,1,0,GO Biological Processes,19,ATP biosynthetic process,19_GO:0009987 cellular process,-2.850995863715145,8.247573964497041,5.075572113916504,17423,65,130,4,3.076923076923077,1.514607976878216,17993|66916|68194|69875,Ndufs4|Ndufb7|Ndufb4|Ndufa11,-1.3040223303918776,0,27,0,0,-4.0433598009100455,16.752884615384616,
0,0,1,0,0,0.0,0.0,-2.784635980573395,0.0,0.0,R-MMU-611105,M00100,1,0,Reactome Gene Sets,6,Respiratory electron transport,,-2.784635980573395,5.878205128205129,4.530665561858863,17423,114,130,5,3.8461538461538463,1.6866500371289024,17993|66916|67876|68194|100126824,Ndufs4|Ndufb7|Coq10b|Ndufb4|Sco2,-1.2647089740911994,0,27,0,0,-4.0433598009100455,16.752884615384616,
0,0,1,0,0,0.0,0.0,-2.6007379673397075,0.0,0.0,GO:0009206,M00100,1,0,GO Biological Processes,19,purine ribonucleoside triphosphate biosynthetic process,19_GO:0009987 cellular process,-2.6007379673397075,7.0538461538461545,4.585761850814074,17423,76,130,4,3.076923076923077,1.514607976878216,17993|66916|68194|69875,Ndufs4|Ndufb7|Ndufb4|Ndufa11,-1.133389876908503,0,27,0,0,-4.0433598009100455,16.752884615384616,
0,0,1,0,0,0.0,0.0,-2.580052767559567,0.0,0.0,GO:0009145,M00100,1,0,GO Biological Processes,19,purine nucleoside triphosphate biosynthetic process,19_GO:0009987 cellular process,-2.580052767559567,6.962237762237763,4.546115784456487,17423,77,130,4,3.076923076923077,1.514607976878216,17993|66916|68194|69875,Ndufs4|Ndufb7|Ndufb4|Ndufa11,-1.121179726487349,0,27,0,0,-4.0433598009100455,16.752884615384616,
0,0,1,0,0,0.0,0.0,-2.4790547491237005,0.0,0.0,mmu04723,M00100,1,0,KEGG Pathway,24,Retrograde endocannabinoid signaling - Mus musculus (house mouse),,-2.4790547491237005,5.0008610792192885,4.0309410220633755,17423,134,130,5,3.8461538461538463,1.6866500371289024,17993|18750|66916|68194|69875,Ndufs4|Prkca|Ndufb7|Ndufb4|Ndufa11,-1.0487782078151253,0,27,0,0,-4.0433598009100455,16.752884615384616,
0,0,1,0,0,0.0,0.0,-2.4620673257368204,0.0,0.0,GO:0009201,M00100,1,0,GO Biological Processes,19,ribonucleoside triphosphate biosynthetic process,19_GO:0009987 cellular process,-2.4620673257368204,6.458943466172382,4.322237295417149,17423,83,130,4,3.076923076923077,1.514607976878216,17993|66916|68194|69875,Ndufs4|Ndufb7|Ndufb4|Ndufa11,-1.0374083851957043,0,27,0,0,-4.0433598009100455,16.752884615384616,
1,0,1,0,0,-2.1230263240970895,0.0,-2.384736141487272,0.0,0.0,mmu04932,M10100,2,0,KEGG Pathway,24,Non-alcoholic fatty liver disease - Mus musculus (house mouse),,-2.384736141487272,4.752591380250955,3.879085415923735,17423,141,130,5,3.8461538461538463,1.6866500371289024,17993|66916|68194|69875|384783,Ndufs4|Ndufb7|Ndufb4|Ndufa11|Irs2,-0.9864854010127145,0,27,0,0,-4.0433598009100455,16.752884615384616,
1,0,0,0,0,-2.3649379499465404,0.0,0.0,0.0,0.0,mmu05208,M10000,1,0,KEGG Pathway,24,Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse),,-2.3649379499465404,2.8778263103802675,3.366520678784892,17423,196,278,9,3.237410071942446,1.0615249367961341,11739|14860|14864|17993|50490|66447|66916|68194|69875,Slc25a4|Gsta4|Gstm3|Ndufs4|Nox4|Mgst3|Ndufb7|Ndufb4|Ndufa11,-0.9740026976915428,0,27,0,0,-4.0433598009100455,16.752884615384616,
0,0,1,0,0,0.0,0.0,-2.3389041797228933,0.0,0.0,WP1248,M00100,1,0,WikiPathways,27,Oxidative phosphorylation,,-2.3389041797228933,8.934871794871794,4.620955483735065,17423,45,130,3,2.3076923076923075,1.31688381294119,17993|66916|69875,Ndufs4|Ndufb7|Ndufa11,-0.9596173838828789,0,27,0,0,-4.0433598009100455,16.752884615384616,
0,0,1,0,0,0.0,0.0,-2.3191916137304522,0.0,0.0,GO:0009142,M00100,1,0,GO Biological Processes,19,nucleoside triphosphate biosynthetic process,19_GO:0009987 cellular process,-2.3191916137304522,5.89112426035503,4.055931040265144,17423,91,130,4,3.076923076923077,1.514607976878216,17993|66916|68194|69875,Ndufs4|Ndufb7|Ndufb4|Ndufa11,-0.9460258023127157,0,27,0,0,-4.0433598009100455,16.752884615384616,
0,0,1,0,0,0.0,0.0,-2.311884347417445,0.0,0.0,GO:0009150,M00100,1,0,GO Biological Processes,19,purine ribonucleotide metabolic process,19_GO:0009987 cellular process,-2.311884347417445,3.3746817930271167,3.460545675365449,17423,278,130,7,5.384615384615385,1.9796414897289276,11941|17993|20859|66916|68194|69875|100043194,Atp2b2|Ndufs4|Sult2a1|Ndufb7|Ndufb4|Ndufa11|Sult2a2,-0.9415830691989219,0,27,0,0,-4.0433598009100455,16.752884615384616,
0,0,1,0,0,0.0,0.0,-2.302360629650323,0.0,0.0,GO:0006119,M00100,1,0,GO Biological Processes,19,oxidative phosphorylation,19_GO:0009987 cellular process,-2.302360629650323,5.827090301003345,4.024880920793711,17423,92,130,4,3.076923076923077,1.514607976878216,17993|66916|68194|69875,Ndufs4|Ndufb7|Ndufb4|Ndufa11,-0.934952729768039,0,27,0,0,-4.0433598009100455,16.752884615384616,
1,0,1,0,0,-2.2047018985883193,0.0,-2.2539612217447025,0.0,0.0,GO:0015980,M10100,2,0,GO Biological Processes,19,energy derivation by oxidation of organic compounds,19_GO:0009987 cellular process,-2.2539612217447025,3.2917948717948717,3.382233713316157,17423,285,130,7,5.384615384615385,1.9796414897289276,17993|66916|67876|68194|69875|217166|100126824,Ndufs4|Ndufb7|Coq10b|Ndufb4|Ndufa11|Nr1d1|Sco2,-0.9035201077196612,0,27,0,0,-4.0433598009100455,16.752884615384616,
0,0,1,0,0,0.0,0.0,-2.234889444546701,0.0,0.0,R-MMU-6799198,M00100,1,0,Reactome Gene Sets,6,Complex I biogenesis,,-2.234889444546701,8.205494505494505,4.37922674975959,17423,49,130,3,2.3076923076923075,1.31688381294119,17993|66916|68194,Ndufs4|Ndufb7|Ndufb4,-0.8915996362013855,0,27,0,0,-4.0433598009100455,16.752884615384616,
1,0,1,0,0,-2.0588644894698884,0.0,-2.218961234433426,0.0,0.0,GO:0045333,M10100,2,0,GO Biological Processes,19,cellular respiration,19_GO:0009987 cellular process,-2.218961234433426,3.6718651211801894,3.4499069477427877,17423,219,130,6,4.615384615384615,1.8402271732473527,17993|66916|67876|68194|69875|100126824,Ndufs4|Ndufb7|Coq10b|Ndufb4|Ndufa11|Sco2,-0.8810934001555322,0,27,0,0,-4.0433598009100455,16.752884615384616,
1,0,1,0,0,-2.0970771875064735,0.0,-2.174421555148369,0.0,0.0,GO:0009259,M10100,2,0,GO Biological Processes,19,ribonucleotide metabolic process,19_GO:0009987 cellular process,-2.174421555148369,3.180208604954368,3.274471692667246,17423,295,130,7,5.384615384615385,1.9796414897289276,11941|17993|20859|66916|68194|69875|100043194,Atp2b2|Ndufs4|Sult2a1|Ndufb7|Ndufb4|Ndufa11|Sult2a2,-0.8560462536901269,0,27,0,0,-4.0433598009100455,16.752884615384616,
1,0,1,0,0,-2.015030778715283,0.0,-2.113352433831794,0.0,0.0,GO:0019693,M10100,2,0,GO Biological Processes,19,ribose phosphate metabolic process,19_GO:0009987 cellular process,-2.113352433831794,3.0962427011931966,3.191512190776003,17423,303,130,7,5.384615384615385,1.9796414897289276,11941|17993|20859|66916|68194|69875|100043194,Atp2b2|Ndufs4|Sult2a1|Ndufb7|Ndufb4|Ndufa11|Sult2a2,-0.8106609903832123,0,27,0,0,-4.0433598009100455,16.752884615384616,
0,0,0,1,1,0.0,0.0,0.0,-3.4435765714726063,-3.96470103945324,GO:0032743,M00011,2,0,GO Biological Processes,19,positive regulation of interleukin-2 production,19_GO:0048518 positive regulation of biological process,-3.96470103945324,4.590368852459017,5.161031256496675,17423,40,854,9,1.053864168618267,0.3494321039743964,12772|14127|16175|16952|19264|56644|170823|192656|238871,Ccr2|Fcer1g|Il1a|Anxa1|Ptprc|Clec7a|Glmn|Ripk2|Pde4d,-2.162977932434704,0,28,1,1,-3.96470103945324,10.200819672131148,
0,0,0,1,1,0.0,0.0,0.0,-3.1996366117566213,-3.4654677149689403,GO:0045627,M00011,2,0,GO Biological Processes,19,positive regulation of T-helper 1 cell differentiation,19_GO:0002376 immune system process,-3.4654677149689403,10.200819672131148,5.909347972101572,17423,8,854,4,0.468384074941452,0.2336429346343494,12772|16952|56468|192656,Ccr2|Anxa1|Socs5|Ripk2,-1.7702681009117436,0,28,0,0,-3.96470103945324,10.200819672131148,
0,0,0,1,1,0.0,0.0,0.0,-2.478067902623036,-2.6779265083413555,GO:0097350,M00011,2,0,GO Biological Processes,19,neutrophil clearance,19_GO:0042592 homeostatic process,-2.6779265083413555,10.200819672131148,5.117351624726743,17423,6,854,3,0.351288056206089,0.20245970577269004,12772|16952|381560,Ccr2|Anxa1|Xkr8,-1.18834317036904,0,28,0,0,-3.96470103945324,10.200819672131148,
0,0,0,1,1,0.0,0.0,0.0,-2.291053610972545,-2.541836405922113,GO:0045625,M00011,2,0,GO Biological Processes,19,regulation of T-helper 1 cell differentiation,19_GO:0002376 immune system process,-2.541836405922113,6.277427490542245,4.321398896349156,17423,13,854,4,0.468384074941452,0.2336429346343494,12772|16952|56468|192656,Ccr2|Anxa1|Socs5|Ripk2,-1.092818119521552,0,28,0,0,-3.96470103945324,10.200819672131148,
0,0,0,0,1,0.0,0.0,0.0,0.0,-2.326448327228393,GO:0032663,M00001,1,0,GO Biological Processes,19,regulation of interleukin-2 production,19_GO:0032501 multicellular organismal process,-2.326448327228393,2.7820417287630406,3.292928466596562,17423,66,854,9,1.053864168618267,0.3494321039743964,12772|14127|16175|16952|19264|56644|170823|192656|238871,Ccr2|Fcer1g|Il1a|Anxa1|Ptprc|Clec7a|Glmn|Ripk2|Pde4d,-0.9508898895402339,0,28,0,0,-3.96470103945324,10.200819672131148,
0,0,0,0,1,0.0,0.0,0.0,0.0,-2.10851817234536,GO:0045624,M00001,1,0,GO Biological Processes,19,positive regulation of T-helper cell differentiation,19_GO:0002376 immune system process,-2.10851817234536,3.9233921815889023,3.3866191862741517,17423,26,854,5,0.585480093676815,0.26106703767187867,12772|16952|56468|80859|192656,Ccr2|Anxa1|Socs5|Nfkbiz|Ripk2,-0.8073148896284157,0,28,0,0,-3.96470103945324,10.200819672131148,
0,0,0,0,1,0.0,0.0,0.0,0.0,-2.0645812492607907,GO:0043372,M00001,1,0,GO Biological Processes,19,"positive regulation of CD4-positive, alpha-beta T cell differentiation",19_GO:0002376 immune system process,-2.0645812492607907,3.30837394771821,3.1910747657998417,17423,37,854,6,0.702576112412178,0.2858161370955496,12772|16952|56468|80859|105855|192656,Ccr2|Anxa1|Socs5|Nfkbiz|Nckap1l|Ripk2,-0.7822738468456564,0,28,0,0,-3.96470103945324,10.200819672131148,
0,0,0,0,1,0.0,0.0,0.0,0.0,-2.0014943392103635,GO:0046635,M00001,1,0,GO Biological Processes,19,positive regulation of alpha-beta T cell activation,19_GO:0002376 immune system process,-2.0014943392103635,2.481280460788658,2.8989833539429077,17423,74,854,9,1.053864168618267,0.3494321039743964,12144|12772|16952|19264|22778|56468|80859|105855|192656,Blm|Ccr2|Anxa1|Ptprc|Ikzf1|Socs5|Nfkbiz|Nckap1l|Ripk2,-0.7439159055656347,0,28,0,0,-3.96470103945324,10.200819672131148,
1,1,0,0,0,-2.90184921457746,-3.937918257126851,0.0,0.0,0.0,GO:0000096,M11000,2,0,GO Biological Processes,19,sulfur amino acid metabolic process,19_GO:0009987 cellular process,-3.937918257126851,15.696396396396397,7.456844224515338,17423,30,148,4,2.7027027027027026,1.3329647619353295,17769|50490|246277|269378,Mthfr|Nox4|Csad|Ahcy,-2.1455018165681565,0,29,1,1,-3.937918257126851,17.65844594594595,
1,1,0,0,0,-2.426349726963826,-3.210552910026971,0.0,0.0,0.0,GO:0050667,M11000,2,0,GO Biological Processes,19,homocysteine metabolic process,19_GO:0009987 cellular process,-3.210552910026971,17.65844594594595,6.8993512558783605,17423,20,148,3,2.027027027027027,1.1583826800071608,17769|50490|269378,Mthfr|Nox4|Ahcy,-1.5639657962867093,0,29,0,0,-3.937918257126851,17.65844594594595,
0,1,0,0,0,0.0,-2.1113026824813805,0.0,0.0,0.0,GO:0170039,M01000,1,0,GO Biological Processes,19,proteinogenic amino acid metabolic process,19_GO:0009987 cellular process,-2.1113026824813805,4.087603228228229,3.443612411522837,17423,144,148,5,3.3783783783783785,1.485116242084208,17769|240549|246277|266645|269378,Mthfr|Gm4952|Csad|Acmsd|Ahcy,-0.8091078594207091,0,29,0,0,-3.937918257126851,17.65844594594595,
0,1,0,0,0,0.0,-2.104770373372733,0.0,0.0,0.0,GO:0170041,M01000,1,0,GO Biological Processes,19,non-proteinogenic amino acid metabolic process,19_GO:0009987 cellular process,-2.104770373372733,7.357685810810811,4.082517999947297,17423,48,148,3,2.027027027027027,1.1583826800071608,17769|50490|269378,Mthfr|Nox4|Ahcy,-0.805598554483452,0,29,0,0,-3.937918257126851,17.65844594594595,
1,1,0,0,0,-3.918450099118038,-2.6443939760290194,0.0,0.0,0.0,GO:0071353,M11000,2,0,GO Biological Processes,19,cellular response to interleukin-4,19_GO:0050896 response to stimulus,-3.918450099118038,10.108493850081224,6.463314827969045,17423,31,278,5,1.7985611510791366,0.7970748971734776,11837|16898|17025|18030|27367,Rplp0|Rps2|Alad|Nfil3|Rpl3,-2.1319752290091234,0,30,1,1,-3.918450099118038,10.108493850081224,
1,1,0,0,0,-3.7211964778490096,-2.5282004775937854,0.0,0.0,0.0,GO:0070670,M11000,2,0,GO Biological Processes,19,response to interleukin-4,19_GO:0050896 response to stimulus,-3.7211964778490096,9.216567922132882,6.106540789921681,17423,34,278,5,1.7985611510791366,0.7970748971734776,11837|16898|17025|18030|27367,Rplp0|Rps2|Alad|Nfil3|Rpl3,-1.9834986341708971,0,30,0,0,-3.918450099118038,10.108493850081224,
1,1,0,0,0,-2.116212315511286,-3.1039621405882554,0.0,0.0,0.0,CORUM:3047,M11000,2,0,CORUM,33,Parvulin-associated pre-rRNP complex,,-3.1039621405882554,9.61003861003861,5.586297555323139,17423,49,148,4,2.7027027027027026,1.3329647619353295,11837|19933|19941|27367,Rplp0|Rpl21|Rpl26|Rpl3,-1.4898434720100138,0,30,0,0,-3.918450099118038,10.108493850081224,
0,0,0,1,1,0.0,0.0,0.0,-3.1354667921480948,-3.90808321300773,GO:0032760,M00011,2,0,GO Biological Processes,19,positive regulation of tumor necrosis factor production,19_GO:0048518 positive regulation of biological process,-3.90808321300773,2.888727694762803,4.572880236554579,17423,113,854,16,1.873536299765808,0.4639756561464563,12523|12772|12774|13057|14127|14131|15507|16175|16800|17087|19264|21898|22177|56644|142980|192656,Cd84|Ccr2|Ccr5|Cyba|Fcer1g|Fcgr3|Hspb1|Il1a|Arhgef2|Ly96|Ptprc|Tlr4|Tyrobp|Clec7a|Tlr3|Ripk2,-2.1232728246839763,0,31,1,1,-3.90808321300773,2.9145199063231852,
0,0,0,1,1,0.0,0.0,0.0,-3.0512984123906333,-3.8169756717116345,GO:1903557,M00011,2,0,GO Biological Processes,19,positive regulation of tumor necrosis factor superfamily cytokine production,19_GO:0048518 positive regulation of biological process,-3.8169756717116345,2.8384889522451893,4.490723258872792,17423,115,854,16,1.873536299765808,0.4639756561464563,12523|12772|12774|13057|14127|14131|15507|16175|16800|17087|19264|21898|22177|56644|142980|192656,Cd84|Ccr2|Ccr5|Cyba|Fcer1g|Fcgr3|Hspb1|Il1a|Arhgef2|Ly96|Ptprc|Tlr4|Tyrobp|Clec7a|Tlr3|Ripk2,-2.0498940503483123,0,31,0,0,-3.90808321300773,2.9145199063231852,
0,0,0,1,1,0.0,0.0,0.0,-2.8257499359553675,-3.2590911099381157,GO:0032675,M00011,2,0,GO Biological Processes,19,regulation of interleukin-6 production,19_GO:0032501 multicellular organismal process,-3.2927425613895505,2.1197657688157254,3.8327783335275294,17423,167,1132,23,2.0318021201413425,0.4193339748605764,11829|12523|12608|12774|13057|14062|14127|16170|16175|16800|19261|21898|22177|56468|56644|96875|105855|142980|170743|192656|217305|230594|378425,Aqp4|Cd84|Cebpb|Ccr5|Cyba|F2r|Fcer1g|Il16|Il1a|Arhgef2|Sirpa|Tlr4|Tyrobp|Socs5|Clec7a|Prg4|Nckap1l|Tlr3|Tlr7|Ripk2|Cd300ld|Tut4|Nlrp12,-0.9779586110208585,0,31,0,0,-3.90808321300773,2.9145199063231852,
0,0,0,1,1,0.0,0.0,0.0,-2.2382098715291603,-2.4148557161548756,GO:0032652,M00011,2,0,GO Biological Processes,19,regulation of interleukin-1 production,19_GO:0032501 multicellular organismal process,-2.9652081958901024,2.2952002355712606,3.6572251505605586,17423,114,1132,17,1.5017667844522968,0.3614866425332853,11829|12774|14062|14869|15507|16170|16952|19261|21898|22177|56644|66222|192656|225884|226691|229898|378425,Aqp4|Ccr5|F2r|Gstp2|Hspb1|Il16|Anxa1|Sirpa|Tlr4|Tyrobp|Clec7a|Serpinb1a|Ripk2|Gstp3|Ifi207|Gbp5|Nlrp12,-0.8179153328151743,0,31,0,0,-3.90808321300773,2.9145199063231852,
0,0,0,1,1,0.0,0.0,0.0,-2.0121060314092176,-2.585879046890433,GO:0032755,M00011,2,0,GO Biological Processes,19,positive regulation of interleukin-6 production,19_GO:0048518 positive regulation of biological process,-2.585879046890433,2.4332230410588056,3.4076745823149177,17423,109,854,13,1.5222482435597189,0.4189699433096584,12774|13057|14062|14127|16170|16175|16800|21898|22177|56644|142980|170743|192656,Ccr5|Cyba|F2r|Fcer1g|Il16|Il1a|Arhgef2|Tlr4|Tyrobp|Clec7a|Tlr3|Tlr7|Ripk2,-1.1262934634403239,0,31,0,0,-3.90808321300773,2.9145199063231852,
0,0,0,0,1,0.0,0.0,0.0,0.0,-2.516761541045589,GO:0032680,M00001,1,0,GO Biological Processes,19,regulation of tumor necrosis factor production,19_GO:0032501 multicellular organismal process,-2.516761541045589,2.0084515416631272,3.1983120998096615,17423,193,854,19,2.2248243559718968,0.5046999156897736,12257|12523|12772|12774|13057|14127|14131|14869|15507|16175|16800|17087|19264|21898|22177|56644|142980|192656|217305,Tspo|Cd84|Ccr2|Ccr5|Cyba|Fcer1g|Fcgr3|Gstp2|Hspb1|Il1a|Arhgef2|Ly96|Ptprc|Tlr4|Tyrobp|Clec7a|Tlr3|Ripk2|Cd300ld,-1.074647922844337,0,31,0,0,-3.90808321300773,2.9145199063231852,
