x,y,z,gene_id,Location,gmm,hdbscan,spectral,consensus
12.547391,-13.588701,-4.8620596,AT1G80590,GC,23,24,8,0
-8.890846,-4.471071,-17.395565,AT1G80600,GC,12,10,0,8
-15.3477545,-11.251108,0.7586516,AT1G80610,GC,3,15,5,6
-0.29774627,-20.602047,4.111582,AT1G80620,GC,18,5,4,9
15.735402,-0.7484506,-16.633131,AT1G80625,GC,23,27,9,0
-12.989068,-4.350471,8.047154,AT1G80630,GC,7,16,5,6
-6.0719748,-4.698833,-22.461973,AT1G80640,GC,14,11,0,8
6.423778,12.720772,5.968872,AT1G80650,GC,0,22,2,7
19.02612,-13.642519,6.043998,AT1G80660,GC,23,24,8,0
5.107741,-5.473811,2.872729,AT1G80670,GC,16,6,1,15
2.2336404,-8.90444,11.062132,AT1G80680,GC,21,5,16,9
1.974449,2.193278,5.3360434,AT1G80690,GC,16,6,1,15
-20.19115,-2.5724988,5.3183966,AT1G80700,GC,7,16,5,6
-10.557566,19.02223,-1.682787,AT1G80710,GC,19,19,7,3
-6.7716775,-6.1450734,-21.820004,AT1G80720,GC,14,11,0,8
4.2311773,10.485433,12.1587,AT1G80730,GC,0,22,2,7
19.561832,-8.833177,4.1747236,AT1G80745,GC,23,24,8,0
-0.158367,-19.966219,2.1790092,AT1G80750,GC,18,5,4,9
-10.307084,8.002211,5.4639707,AT1G80760,GC,7,18,18,2
-5.981192,-14.996522,-9.590172,AT1G80770,GC,14,13,3,5
-4.0360923,7.283441,7.904237,AT1G80780,GC,11,6,16,15
-1.5460219,-18.40579,11.602124,AT1G80790,GC,18,5,4,9
-1.9583312,-2.909686,-21.55173,AT1G80810,GC,14,11,0,8
-5.8875957,7.42646,-10.1788,AT1G80820,GC,17,8,6,12
2.7921095,11.844922,-8.21122,AT1G80830,GC,20,4,14,4
10.053638,21.017239,4.1832695,AT1G80840,GC,0,21,19,17
-17.049047,-0.049462013,10.296389,AT1G80850,GC,7,16,18,2
-11.510046,3.9241621,-6.0797477,AT1G80860,GC,17,8,6,12
-9.257008,3.642196,-4.1582136,AT1G80870,GC,17,8,6,12
-15.718962,17.098381,2.8920841,AT1G80880,GC,19,18,7,3
-10.1756315,10.813159,2.0973597,AT1G80890,GC,19,18,18,3
-5.965808,-14.428738,-11.902854,AT1G80900,GC,14,13,3,5
3.8696725,-10.676459,12.120331,AT1G80910,GC,8,5,16,9
1.0046284,-16.185463,1.1952521,AT1G80920,GC,21,5,4,9
-8.506212,-5.068778,-17.290129,AT1G80930,GC,12,11,0,8
-12.757413,-5.404477,7.3912554,AT1G80940,GC,7,16,5,6
-2.723709,-15.281542,14.283187,AT1G80950,GC,18,5,4,9
10.166537,20.507568,4.1991315,AT1G80960,GC,0,21,19,17
13.726256,5.965749,14.035819,AT2G01008,GC,0,23,2,7
-0.5648117,11.296753,-2.2273097,AT2G01010,GC,24,19,7,3
17.822985,-2.8693604,-1.2447098,AT2G01020,GC,23,25,12,0
19.063023,-0.43693358,-7.573928,AT2G01021,GC,23,25,12,0
-0.08402691,-17.216581,12.385475,AT2G01060,GC,18,5,4,9
2.9182947,-2.3519297,11.696869,AT2G01070,GC,16,5,16,9
-6.266031,7.0647264,-14.346942,AT2G01080,GC,9,9,6,14
1.430282,23.843822,-0.46751142,AT2G01090,GC,19,20,19,3
2.3369107,-9.403328,11.06143,AT2G01100,GC,21,5,16,9
-7.039682,4.1267905,-20.72369,AT2G01110,GC,9,10,0,14
-5.3935595,-10.938964,-19.158867,AT2G01120,GC,14,12,0,8
3.3731515,-1.9282392,10.71995,AT2G01130,GC,16,6,16,15
26.536829,7.3910093,11.882793,AT2G01140,GC,5,2,15,11
-1.830266,5.486967,-10.599792,AT2G01150,GC,17,9,6,12
5.150535,-8.499564,9.717002,AT2G01170,GC,16,5,16,9
14.814966,-2.4020867,14.071822,AT2G01175,GC,0,23,10,7
5.545603,-4.0826387,4.545316,AT2G01180,GC,16,6,1,15
0.58508086,-15.160848,14.51906,AT2G01190,GC,8,5,4,9
15.333535,-1.6570543,12.779393,AT2G01200,GC,0,23,10,7
-2.2767375,-2.0812726,-21.67378,AT2G01210,GC,9,11,0,8
1.4042776,-2.226583,12.950686,AT2G01220,GC,8,5,16,9
14.169221,-11.787481,-7.3331895,AT2G01240,GC,23,27,8,0
26.772814,6.7165623,10.982981,AT2G01250,GC,5,2,15,11
-8.601713,2.2458556,-3.4937031,AT2G01260,GC,17,7,1,1
1.0652573,-2.8989198,10.672861,AT2G01270,GC,11,6,16,15
7.954767,15.612675,0.30537027,AT2G01275,GC,19,21,19,17
17.151525,2.4462674,-6.011974,AT2G01280,GC,23,25,12,0
-19.954779,-2.8844535,5.894121,AT2G01290,GC,7,16,5,6
9.931517,16.005335,4.6228414,AT2G01300,GC,0,21,19,17
18.820244,0.08121406,-10.718143,AT2G01310,GC,23,27,12,0
-1.1789572,-2.442152,-20.59663,AT2G01320,GC,9,11,0,8
-12.519688,-6.2710752,6.756098,AT2G01330,GC,3,16,5,6
9.512433,21.841467,2.5631018,AT2G01340,GC,0,21,19,17
-3.497067,-0.20828418,13.868307,AT2G01350,GC,8,5,16,9
7.004981,22.490881,6.424525,AT2G01390,GC,0,21,19,17
-2.149302,21.851046,-2.5796852,AT2G01400,GC,19,19,7,3
-5.5679173,4.889254,-19.313204,AT2G01410,GC,9,10,0,14
-5.2636933,2.0187643,13.397123,AT2G01420,GC,8,5,16,9
-10.119846,-3.5696905,5.4931097,AT2G01430,GC,3,16,5,6
4.5892687,-11.882765,6.220209,AT2G01440,GC,16,5,4,9
0.22536786,-2.5465229,-9.713548,AT2G01450,GC,12,13,0,8
5.547132,-7.6355157,6.1405187,AT2G01460,GC,16,6,1,15
0.87664676,-2.3941524,3.0209901,AT2G01470,GC,11,6,1,15
5.2627654,-1.9305757,4.1783466,AT2G01480,GC,16,6,1,15
-3.4692016,5.219689,-8.869237,AT2G01490,GC,1,8,1,1
4.541245,23.309782,-1.1730226,AT2G01505,GC,0,20,19,17
-6.8953705,22.626373,-0.1007972,AT2G01510,GC,19,19,7,3
25.532238,9.214589,14.481891,AT2G01520,GC,5,2,15,11
-4.7450786,8.523867,8.118804,AT2G01530,GC,11,7,16,1
-8.890522,6.279103,-6.0751104,AT2G01540,GC,17,8,6,12
-12.046791,1.0216117,2.992776,AT2G01570,GC,20,17,14,4
-2.6599712,21.608477,-2.7951975,AT2G01580,GC,19,19,7,3
18.418715,-2.9223444,8.06813,AT2G01590,GC,23,24,10,0
2.3580859,-1.2858142,-8.524257,AT2G01600,GC,12,14,14,8
-4.8895445,-15.818643,13.022608,AT2G01610,GC,18,5,4,9
-10.023222,6.156185,5.7336493,AT2G01620,GC,7,17,18,2
5.0126514,-8.6225605,4.5264297,AT2G01630,GC,16,6,1,15
-13.8894,-13.115709,-1.4123133,AT2G01640,GC,3,14,5,6
4.949735,-1.6574229,6.8168674,AT2G01650,GC,16,6,1,15
-0.40679568,-6.309466,-19.436783,AT2G01660,GC,14,11,0,8
-0.84865457,-2.3961968,14.305208,AT2G01670,GC,8,5,16,9
-4.4464726,-1.1430361,14.3640175,AT2G01680,GC,8,5,16,9
-3.5679696,4.9775753,-9.221439,AT2G01690,GC,1,8,1,1
3.9316409,-2.7837062,0.11684775,AT2G01710,GC,16,6,1,15
3.140644,11.533652,0.10585753,AT2G01720,GC,20,20,14,4
0.7907701,24.686214,2.024111,AT2G01730,GC,19,20,7,3
-3.4905417,4.6954155,-16.36865,AT2G01735,GC,9,10,0,14
8.770404,22.706867,3.763576,AT2G01740,GC,0,21,19,17
-11.388267,-2.4994326,-8.38178,AT2G01750,GC,17,8,6,12
18.747776,-7.5449786,12.28173,AT2G01755,GC,23,24,10,0
-13.602439,12.738436,1.626961,AT2G01760,GC,19,18,18,3
18.407307,-8.503568,-7.427614,AT2G01770,GC,23,27,9,0
13.024116,-13.582075,0.1244442,AT2G01810,GC,23,24,8,0
-12.150478,-2.8367505,7.9843464,AT2G01818,GC,7,16,5,6
1.1349597,11.166463,-2.1972396,AT2G01820,GC,20,19,14,4
0.61949027,11.184304,-2.1455183,AT2G01830,GC,20,19,14,4
-5.541486,-14.810237,13.206657,AT2G01850,GC,18,5,4,9
-15.138901,7.8220916,9.73296,AT2G01860,GC,7,17,18,2
16.326223,0.47106016,10.112684,AT2G01870,GC,0,23,10,7
-13.089786,-3.3600826,8.54691,AT2G01880,GC,7,16,5,6
-2.118858,2.4057338,11.363672,AT2G01890,GC,8,5,16,9
-6.2868123,7.4938626,-10.64101,AT2G01900,GC,17,9,6,12
15.836956,-6.3540893,14.319961,AT2G01905,GC,23,24,10,0
-1.2049085,2.5285656,-12.156506,AT2G01910,GC,22,10,0,14
-6.758037,15.528604,-3.092231,AT2G01913,GC,19,19,7,3
18.018152,1.3314742,-6.255443,AT2G01918,GC,23,25,12,0
0.29123667,-5.36709,-16.6376,AT2G01930,GC,14,11,0,8
1.6326555,18.391655,-2.7197587,AT2G01940,GC,19,20,7,3
4.677349,13.853318,-12.290117,AT2G01950,GC,13,4,14,4
5.2094636,13.799204,-12.75282,AT2G01970,GC,13,4,14,4
4.551287,-3.9874034,10.465288,AT2G01980,GC,16,6,16,15
-7.8872476,12.041043,-0.026686016,AT2G01990,GC,19,19,7,3
17.254787,1.3527077,-12.431023,AT2G02000,GC,23,27,12,0
13.504048,-0.64414304,18.74075,AT2G02010,GC,0,23,10,7
-15.013269,-11.05408,1.8503783,AT2G02020,GC,3,15,5,6
-4.2357373,-5.9465427,16.141485,AT2G02040,GC,8,5,16,9
0.73492146,-1.4384003,3.8299968,AT2G02050,GC,11,6,1,15
8.035242,17.887278,8.018835,AT2G02060,GC,0,21,19,17
12.419145,-13.510543,-2.0801582,AT2G02061,GC,23,24,8,0
-18.590563,2.9796002,9.740764,AT2G02070,GC,7,17,18,2
-7.9572487,15.998601,-3.19311,AT2G02080,GC,19,19,7,3
-2.2778113,-17.2914,12.645579,AT2G02090,GC,18,5,4,9
19.939238,9.734929,-2.2591553,AT2G02100,GC,2,0,11,13
-1.9707311,4.6160784,8.016612,AT2G02120,GC,11,6,16,15
25.255417,5.244094,3.0860689,AT2G02130,GC,15,3,17,10
14.8577175,-12.929867,-9.261867,AT2G02147,GC,23,27,9,0
-20.126987,-3.2196198,4.935146,AT2G02148,GC,7,16,5,6
-19.2782,-6.6143537,2.8758445,AT2G02150,GC,7,15,5,6
3.1233554,11.575731,0.2295967,AT2G02160,GC,20,20,14,4
-4.036003,-5.3329973,-22.257181,AT2G02170,GC,14,11,0,8
-2.6501043,-2.2252798,14.370211,AT2G02180,GC,8,5,16,9
-5.7144265,-8.709899,15.4320135,AT2G02220,GC,8,5,16,9
-4.069671,-12.116087,-6.6234856,AT2G02230,GC,14,13,3,5
20.90542,-9.674548,7.322652,AT2G02240,GC,23,24,10,0
3.5678022,12.037603,10.501307,AT2G02250,GC,0,22,2,7
19.314606,-4.6294265,5.74657,AT2G02300,GC,23,24,10,0
18.727325,-4.620557,3.9697106,AT2G02310,GC,23,24,8,0
19.821623,-4.777675,-15.126834,AT2G02340,GC,23,27,9,0
-11.585516,9.782756,5.5543427,AT2G02350,GC,19,18,18,3
-2.4852805,-5.653374,-21.558895,AT2G02360,GC,14,11,0,8
-1.6828495,-0.43380564,-20.246042,AT2G02370,GC,9,11,0,8
19.634403,-7.918023,-14.061233,AT2G02380,GC,23,27,9,0
3.0651972,-13.827356,11.551477,AT2G02390,GC,18,5,4,9
-6.2273335,-14.140439,-12.833832,AT2G02400,GC,14,13,3,5
-11.943654,9.96978,5.8220005,AT2G02410,GC,19,18,18,3
15.448654,2.1539378,11.101087,AT2G02450,GC,0,23,10,7
-2.91414,0.6238551,-21.20872,AT2G02470,GC,9,10,0,14
0.18746334,-20.378494,6.2928324,AT2G02480,GC,18,5,4,9
-5.040813,-14.072659,-6.807629,AT2G02500,GC,3,13,3,5
0.6652236,1.1863648,9.110897,AT2G02510,GC,11,6,16,15
15.9317045,-8.588642,-6.072265,AT2G02540,GC,23,27,8,0
1.9454169,11.5221195,-0.38421676,AT2G02560,GC,20,19,14,4
-8.255817,7.194759,-7.9007273,AT2G02570,GC,17,8,6,12
-14.228817,-12.701309,-7.0031695,AT2G02580,GC,3,14,3,5
-8.247897,19.470972,-2.8636103,AT2G02590,GC,19,19,7,3
-11.112623,-0.8641447,7.437157,AT2G02610,GC,7,16,5,6
8.082405,7.1803126,13.0506,AT2G02620,GC,0,23,2,7
-18.352127,-8.27677,2.0753064,AT2G02630,GC,7,15,5,6
21.004795,-4.577414,-12.732108,AT2G02635,GC,23,27,9,0
17.79186,-13.029857,10.399079,AT2G02640,GC,23,24,10,0
-0.76810026,-9.251461,-12.817955,AT2G02680,GC,14,11,3,5
17.445175,-8.412069,13.53115,AT2G02690,GC,23,24,10,0
-4.549082,20.60957,-3.3487315,AT2G02700,GC,19,19,7,3
4.835819,-8.84165,4.222178,AT2G02710,GC,16,6,1,15
-5.2058706,-11.251741,-4.188632,AT2G02730,GC,3,13,3,5
-17.421793,-9.5804405,0.24741156,AT2G02740,GC,3,15,5,6
6.98459,23.480469,4.679047,AT2G02750,GC,0,21,19,17
0.044739705,11.507565,-4.8284745,AT2G02760,GC,20,19,14,4
-10.269476,9.714869,3.6947985,AT2G02765,GC,19,18,18,3
-15.5059185,-8.224149,6.145665,AT2G02780,GC,7,16,5,6
-4.2866125,4.130953,-1.555753,AT2G02790,GC,17,7,1,1
14.62331,4.782346,-9.476197,AT2G02795,GC,23,25,12,0
5.5483093,-7.6003704,6.0819855,AT2G02800,GC,16,6,1,15
-10.341294,4.386317,-5.2975483,AT2G02810,GC,17,8,6,12
-3.7549274,6.88023,-9.167609,AT2G02820,GC,17,8,6,12
-12.215243,15.551291,-1.4732713,AT2G02850,GC,19,19,7,3
1.1277664,2.9883423,3.6955714,AT2G02860,GC,16,6,1,15
0.49411142,-0.34450915,5.604328,AT2G02870,GC,11,6,1,15
-18.303623,6.530381,9.033182,AT2G02880,GC,7,17,18,2
-1.1917644,-9.280951,-11.339984,AT2G02910,GC,14,13,3,5
10.479216,5.902222,18.488594,AT2G02930,GC,0,23,2,7
-12.069005,-4.719336,7.2169294,AT2G02950,GC,7,16,5,6
-8.487652,-13.427573,-1.5983177,AT2G02955,GC,3,14,3,5
-3.057328,6.871408,-7.548535,AT2G02960,GC,17,8,1,1
-1.727071,-5.241695,15.866705,AT2G02970,GC,8,5,16,9
5.3063517,13.644423,6.979631,AT2G02980,GC,0,22,2,7
6.9833355,23.190174,-0.046746727,AT2G02990,GC,0,20,19,17
16.045498,-11.121628,-8.295429,AT2G03010,GC,23,27,9,0
18.257727,-5.9944043,-6.118295,AT2G03020,GC,23,27,8,0
10.009313,19.80448,1.874351,AT2G03050,GC,0,21,19,17
-13.685956,11.364413,5.590879,AT2G03060,GC,19,18,18,3
-13.126431,0.3656695,-16.474379,AT2G03070,GC,9,9,6,14
16.664045,12.726608,-3.8040795,AT2G03090,GC,10,0,11,13
14.967026,4.109717,15.996385,AT2G03110,GC,0,23,10,7
10.056709,16.554834,-11.664342,AT2G03120,GC,6,4,14,4
20.334087,-7.2070045,-13.498288,AT2G03130,GC,23,27,9,0
-0.24653487,-3.030823,14.415251,AT2G03140,GC,8,5,16,9
1.1509926,-11.409257,12.360678,AT2G03150,GC,8,5,16,9
1.25447,-0.5360124,11.090318,AT2G03200,GC,16,6,16,15
17.46939,-9.983194,13.337739,AT2G03210,GC,23,24,10,0
1.5514128,-2.9968815,13.317935,AT2G03220,GC,8,5,16,9
-3.602236,-16.870594,12.834179,AT2G03240,GC,18,5,4,9
-17.957209,5.5199175,9.779973,AT2G03260,GC,7,17,18,2
-3.286264,-10.94529,-18.702776,AT2G03270,GC,14,12,0,8
-6.144351,-15.117605,-8.891145,AT2G03280,GC,3,13,3,5
13.414981,-14.382187,0.65509117,AT2G03310,GC,23,24,8,0
10.463715,17.850183,3.612354,AT2G03330,GC,0,21,19,17
-0.4189653,-7.2499614,16.015188,AT2G03340,GC,8,5,16,9
-1.2879742,-10.789026,-14.707233,AT2G03350,GC,14,12,0,8
15.338625,-0.48521516,14.370783,AT2G03360,GC,0,23,10,7
5.188377,9.468913,9.758191,AT2G03370,GC,0,22,2,7
-1.909527,22.926931,-1.4668807,AT2G03380,GC,19,19,7,3
-4.985344,-14.35855,-10.808521,AT2G03390,GC,14,13,3,5
13.708403,-11.980072,0.9987471,AT2G03410,GC,23,24,8,0
11.807437,6.5162024,12.088233,AT2G03420,GC,0,23,2,7
-10.896305,-6.236322,5.4536796,AT2G03430,GC,3,16,5,6
-9.118591,6.5455866,-6.7939587,AT2G03440,GC,17,8,6,12
-12.424874,2.5735538,-17.957424,AT2G03450,GC,9,9,6,14
16.603416,-8.14098,-6.1556664,AT2G03460,GC,23,27,8,0
2.0957391,-17.783455,8.9501915,AT2G03470,GC,18,5,4,9
0.92484635,-11.100122,15.210273,AT2G03480,GC,8,5,16,9
-8.194776,11.681459,0.40316013,AT2G03500,GC,19,19,7,3
-12.013033,-13.28904,-10.050691,AT2G03505,GC,3,13,3,5
-3.1025093,-20.314873,2.6230059,AT2G03510,GC,18,5,4,9
10.694489,4.240221,-15.649689,AT2G03520,GC,23,0,13,0
-16.16031,3.9422376,10.89358,AT2G03530,GC,7,17,18,2
19.02499,-0.18070486,-10.3052435,AT2G03550,GC,23,27,12,0
-11.863415,14.134533,-1.1440632,AT2G03590,GC,19,19,7,3
7.468061,7.4748564,14.913686,AT2G03600,GC,0,23,2,7
-3.7341654,-13.554419,-11.604656,AT2G03620,GC,14,13,3,5
2.230684,-16.549026,10.750923,AT2G03640,GC,18,5,4,9
-13.171759,-13.731071,-1.8845972,AT2G03667,GC,3,14,3,5
-10.425454,-14.902229,-8.686536,AT2G03670,GC,3,13,3,5
10.28235,16.614277,-11.404299,AT2G03680,GC,6,4,14,4
0.27741927,-5.1790695,-16.890402,AT2G03690,GC,14,11,0,8
17.631304,-3.6127675,-0.7671,AT2G03710,GC,23,24,8,0
-18.927124,-7.153286,0.17996375,AT2G03720,GC,3,15,5,6
-4.639663,3.4561138,12.358715,AT2G03730,GC,11,5,16,9
20.981256,-8.911059,7.98553,AT2G03750,GC,23,24,10,0
-13.501664,-0.8159344,9.815373,AT2G03760,GC,7,16,18,2
19.272255,-11.399653,4.082199,AT2G03770,GC,23,24,8,0
-7.448903,-1.2637525,-22.757032,AT2G03780,GC,9,10,0,14
-0.45506096,-7.677562,-18.669205,AT2G03800,GC,14,11,0,8
-4.3971343,3.2273664,-20.452366,AT2G03810,GC,9,10,0,14
-5.6333966,0.98263085,-5.76819,AT2G03820,GC,1,7,1,1
6.017189,19.556778,10.180745,AT2G03830,GC,0,21,19,17
17.7758,-11.0855,-9.496261,AT2G03840,GC,23,27,9,0
18.583834,-4.881948,-5.8106303,AT2G03850,GC,23,27,8,0
-6.64695,-15.162095,-9.509361,AT2G03870,GC,3,13,3,5
3.8933756,12.664127,12.739233,AT2G03880,GC,0,22,2,7
4.087181,14.611878,-11.22365,AT2G03890,GC,13,4,14,4
10.096537,6.631856,17.581533,AT2G03925,GC,0,23,2,7
11.522331,4.347921,-16.03316,AT2G03965,GC,23,0,13,0
5.2555285,8.989669,14.025193,AT2G03980,GC,0,22,2,7
13.14616,-15.709361,-5.03048,AT2G03995,GC,23,24,8,0
17.293236,-11.641237,-12.001335,AT2G04005,GC,23,27,9,0
15.684834,-11.259283,-8.207039,AT2G04020,GC,23,27,9,0
-19.240398,-6.666857,1.6264869,AT2G04025,GC,7,15,5,6
14.422438,15.203347,-9.748813,AT2G04030,GC,6,0,11,13
18.555946,-0.38655737,-13.662671,AT2G04032,GC,23,27,9,0
15.436064,-6.6739416,-2.3208098,AT2G04038,GC,23,24,8,0
15.244326,-1.3935722,13.152117,AT2G04039,GC,0,23,10,7
18.082323,-10.751151,12.426816,AT2G04040,GC,23,24,10,0
15.719734,-11.406613,-13.689721,AT2G04050,GC,23,27,9,0
17.67379,-9.874971,-14.134931,AT2G04066,GC,23,27,9,0
20.873388,-3.5888615,-12.445152,AT2G04070,GC,23,27,9,0
17.544373,-8.137212,13.414224,AT2G04080,GC,23,24,10,0
-2.4548676,21.795837,-2.645822,AT2G04090,GC,19,19,7,3
-16.749514,-10.583098,-1.9945223,AT2G04100,GC,3,15,5,6
2.0249875,-17.930302,9.019262,AT2G04160,GC,18,5,4,9
2.744776,11.558021,-7.480285,AT2G04170,GC,20,4,14,4
15.279715,-8.081103,16.327652,AT2G04190,GC,23,24,10,0
9.930005,6.077388,18.501755,AT2G04205,GC,0,23,2,7
12.344654,-12.914031,-2.7969604,AT2G04215,GC,23,24,8,0
20.46153,-8.914775,5.3461,AT2G04220,GC,23,24,8,0
-4.3918147,4.804055,-18.247063,AT2G04230,GC,9,10,0,14
-9.241176,-13.141483,-13.447122,AT2G04235,GC,14,13,3,5
-0.92783636,-1.02064,-18.940027,AT2G04240,GC,9,11,0,8
-11.317784,13.804247,-1.1388248,AT2G04270,GC,19,19,7,3
2.9539258,10.843416,-2.3711276,AT2G04280,GC,20,21,14,4
16.786568,-5.1624994,-2.0770054,AT2G04295,GC,23,24,8,0
-9.128413,2.9138033,-3.8931375,AT2G04305,GC,17,7,6,12
-14.637198,-3.941403,8.981347,AT2G04340,GC,7,16,5,6
-2.9066865,-4.6781487,15.735639,AT2G04350,GC,8,5,16,9
-4.775477,-12.643019,-16.013187,AT2G04360,GC,14,12,3,5
3.1603842,-15.253774,5.600073,AT2G04390,GC,21,5,4,9
16.837767,2.6689367,-9.136998,AT2G04395,GC,23,25,12,0
1.6870223,-17.788622,10.024553,AT2G04400,GC,18,5,4,9
-3.537042,4.9034715,10.193792,AT2G04410,GC,11,6,16,15
-20.260843,2.6020393,7.106767,AT2G04430,GC,7,17,18,2
19.65608,-1.7235827,-13.682176,AT2G04435,GC,23,27,9,0
2.8479235,24.715443,3.0786185,AT2G04450,GC,19,20,19,3
15.407084,-9.463422,16.180313,AT2G04480,GC,23,24,10,0
16.327255,-2.4632251,-16.85876,AT2G04495,GC,23,27,9,0
-2.2870078,22.51434,-1.9654255,AT2G04500,GC,19,19,7,3
13.944694,-8.442099,-1.7932189,AT2G04515,GC,23,24,8,0
0.01030632,-3.5364876,-7.693349,AT2G04520,GC,12,14,0,8
-12.486778,19.818933,1.407844,AT2G04530,GC,19,19,7,3
-11.705604,-14.524712,-7.944762,AT2G04540,GC,3,14,3,5
18.819195,-4.9852815,-6.263884,AT2G04545,GC,23,27,8,0
-11.091042,6.622087,-9.380361,AT2G04550,GC,17,8,6,12
1.0694106,24.35964,0.6677893,AT2G04560,GC,19,20,19,3
20.365028,-7.426826,-13.251654,AT2G04570,GC,23,27,9,0
-13.207688,4.733733,-12.11199,AT2G04620,GC,17,8,6,12
20.223265,-5.1740713,-14.592189,AT2G04621,GC,23,27,9,0
-6.80174,-1.9005575,-3.5588005,AT2G04630,GC,17,7,1,1
-13.429454,0.81453896,-15.664522,AT2G04650,GC,9,9,6,14
-9.913409,-3.6227236,-7.0583544,AT2G04660,GC,17,7,1,1
-15.30153,-10.460909,3.0478978,AT2G04680,GC,3,15,5,6
-4.306664,6.722893,-11.300936,AT2G04690,GC,17,9,6,12
-0.7641909,-4.5508337,-20.240843,AT2G04700,GC,14,11,0,8
-11.551338,2.0295987,-19.496191,AT2G04740,GC,9,10,6,14
12.442768,-13.128095,-4.3973536,AT2G04755,GC,23,24,8,0
9.605395,16.616081,-11.729362,AT2G04780,GC,6,4,14,4
11.894908,6.476101,17.058882,AT2G04790,GC,0,23,2,7
-5.1104846,20.135366,-3.4910686,AT2G04795,GC,19,19,7,3
17.067406,1.7505718,-3.1148765,AT2G04800,GC,23,25,12,0
20.56013,-8.153919,-11.859327,AT2G04805,GC,23,27,9,0
-5.3877554,-13.729852,-5.83151,AT2G04842,GC,3,13,3,5
-15.418321,12.250153,5.4277673,AT2G04845,GC,19,18,18,3
-8.480229,-9.377556,1.7199259,AT2G04850,GC,3,14,5,6
5.7475076,9.59366,8.416733,AT2G04852,GC,0,22,2,7
7.994009,21.627586,-0.35923427,AT2G04860,GC,0,20,19,17
5.4246597,-8.794764,8.156566,AT2G04865,GC,16,5,1,9
2.4401324,-14.468871,12.127731,AT2G04880,GC,18,5,4,9
-4.258438,-12.382196,-16.464733,AT2G04890,GC,14,12,0,8
-1.7907931,1.3171444,12.10822,AT2G04900,GC,8,5,16,9
3.713206,-7.748288,1.4078593,AT2G04940,GC,16,6,1,15
-10.784373,2.3766234,-5.0285673,AT2G05070,GC,17,8,6,12
18.4183,-5.078694,10.814527,AT2G05075,GC,23,24,10,0
-1.4667735,-2.970935,-21.163372,AT2G05100,GC,14,11,0,8
3.2588713,-15.454824,6.084177,AT2G05120,GC,18,5,4,9
14.5627985,2.7075512,-14.697715,AT2G05155,GC,23,0,13,0
-4.6165953,22.323702,-1.9226074,AT2G05160,GC,19,19,7,3
-0.98339915,-7.8624344,15.011206,AT2G05170,GC,8,5,16,9
1.7312217,18.768051,-2.736611,AT2G05180,GC,19,20,7,3
-4.072992,3.3101206,-20.102465,AT2G05210,GC,9,10,0,14
16.896713,-3.0205073,10.798909,AT2G05215,GC,23,24,10,0
9.788099,15.740103,-12.8185425,AT2G05220,GC,13,4,14,4
-3.6194544,-11.199132,16.095156,AT2G05230,GC,8,5,16,9
-11.095242,-2.4615555,-20.110054,AT2G05250,GC,9,10,0,14
-7.698777,4.4440002,-3.4367719,AT2G05260,GC,17,7,1,1
19.04814,-0.28288135,-8.65121,AT2G05270,GC,23,27,12,0
6.3546243,23.923418,0.5746648,AT2G05310,GC,0,20,19,17
-3.7720487,-10.366365,-19.642117,AT2G05320,GC,14,12,0,8
19.973335,-8.447618,-9.005131,AT2G05330,GC,23,27,9,0
19.197271,-0.6527524,-8.312322,AT2G05380,GC,23,27,12,0
17.547045,-0.9278477,6.444982,AT2G05400,GC,0,24,10,7
15.851652,-6.6383705,-3.6165955,AT2G05430,GC,23,24,8,0
26.978487,4.336571,6.204806,AT2G05440,GC,15,3,17,10
-17.44488,7.237286,9.462585,AT2G05510,GC,7,17,18,2
14.976119,-7.14066,16.552505,AT2G05518,GC,23,23,10,7
17.522837,-4.592953,0.51773065,AT2G05520,GC,23,24,8,0
19.13649,-0.9520366,-6.822117,AT2G05540,GC,23,25,12,0
14.325457,-12.394721,1.5971292,AT2G05575,GC,23,24,8,0
17.012506,-2.5841799,10.4191475,AT2G05585,GC,23,23,10,7
-2.5229256,0.20701301,-21.014294,AT2G05590,GC,9,10,0,14
-6.8556113,9.601067,2.1008577,AT2G05620,GC,7,18,18,2
-7.022027,-1.2376201,-22.854748,AT2G05630,GC,9,10,0,14
-17.547262,-0.14761531,10.047933,AT2G05632,GC,7,16,18,2
17.855858,1.2974532,-10.474301,AT2G05635,GC,23,25,12,0
13.038884,-9.994744,-1.8788965,AT2G05642,GC,23,24,8,0
27.172039,4.847812,7.9418116,AT2G05710,GC,15,3,17,10
-6.3393097,-14.665866,-11.277146,AT2G05755,GC,14,13,3,5
-12.695063,6.4222775,9.360684,AT2G05760,GC,7,17,18,2
-14.167428,-1.4806496,2.5406396,AT2G05790,GC,12,15,0,8
-7.9297905,-4.2249694,-22.114464,AT2G05810,GC,14,10,0,14
9.361209,7.164903,15.536675,AT2G05812,GC,0,23,2,7
3.0467649,-0.21456587,9.223479,AT2G05830,GC,16,6,16,15
1.063173,11.137887,-2.4771051,AT2G05840,GC,20,19,14,4
14.699714,-0.6774318,-17.24671,AT2G05850,GC,23,27,9,0
15.327134,-12.592763,-9.599116,AT2G05895,GC,23,27,9,0
-7.292389,17.243555,-3.5043116,AT2G05910,GC,19,19,7,3
13.795148,15.505403,-7.7873564,AT2G05914,GC,6,0,11,13
