x,y,gene_id,Location,gmm,hdbscan,spectral,consensus
-55.397423,-8.310552,AT3G08225,0,2,13,1,12
-59.34997,-43.541676,AT3G08240,0,2,13,9,12
-18.473463,-82.563255,AT3G08245,0,2,0,18,5
-24.56249,-72.48013,AT3G08280,0,2,15,16,5
-43.264694,-68.83973,AT3G08300,0,2,13,0,12
-28.42236,-80.65542,AT3G08330,0,2,0,18,5
-57.530502,-68.21102,AT3G08360,0,2,13,0,12
-14.161488,-33.8149,AT3G08365,0,2,15,17,9
9.475479,-73.29686,AT3G08370,0,2,14,7,5
-5.108865,-79.82204,AT3G08410,0,2,14,18,5
-30.71192,-94.69824,AT3G08415,0,2,0,18,5
-29.794315,-80.20982,AT3G08425,0,2,13,0,12
-49.066135,-12.531392,AT3G08450,0,2,13,1,12
-22.206364,-48.537933,AT3G08485,0,2,15,16,5
-16.411112,1.7625546,AT3G08490,0,20,12,5,8
-12.3452215,-38.708702,AT3G08500,0,2,15,17,9
-15.711158,26.720757,AT3G08505,0,20,12,3,8
60.693436,-38.77112,AT3G08510,0,1,2,19,13
-46.42049,-72.987434,AT3G08515,0,2,13,0,12
30.774685,12.186451,AT3G08520,0,15,4,10,11
-11.678039,-79.611176,AT3G08525,0,2,0,18,5
55.753677,6.1447573,AT3G08530,0,18,4,10,11
89.8527,-19.6433,AT3G08550,0,6,1,6,0
-24.68162,-85.887955,AT3G08560,0,2,15,18,5
-17.053091,27.83149,AT3G08570,0,20,12,3,8
26.650177,-17.638853,AT3G08580,0,15,5,15,7
-27.394537,-51.76056,AT3G08585,0,2,13,16,12
-59.77151,37.175835,AT3G08590,0,0,12,11,6
-59.16258,68.707184,AT3G08600,0,14,9,8,10
25.639301,-2.6279926,AT3G08610,0,15,5,15,7
-54.97191,53.224087,AT3G08620,0,14,10,11,6
77.74229,-38.95796,AT3G08630,0,19,2,19,13
91.902664,-9.9792795,AT3G08640,0,6,1,6,0
10.979425,-46.029655,AT3G08645,0,2,14,17,9
53.677414,-43.12814,AT3G08650,0,13,2,19,13
-28.442307,-54.02607,AT3G08655,0,2,13,16,12
-69.993004,-37.171665,AT3G08660,0,2,13,9,12
-59.822815,-29.244814,AT3G08665,0,2,13,9,12
55.694508,54.90373,AT3G08670,0,0,6,13,4
-24.308998,-41.8055,AT3G08675,0,2,13,16,12
59.44677,-39.630302,AT3G08680,0,1,2,19,13
-63.200855,-70.511505,AT3G08685,0,2,13,0,12
54.918095,-42.853886,AT3G08690,0,13,2,19,13
-27.338322,-88.67871,AT3G08700,0,2,0,18,5
-30.186066,-65.89972,AT3G08705,0,2,13,0,12
86.47282,1.5175916,AT3G08710,0,3,0,6,0
-49.301933,34.87084,AT3G08720,0,20,12,11,8
58.85695,-47.617554,AT3G08730,0,1,2,19,13
48.023727,59.31612,AT3G08740,0,7,6,13,4
-19.310425,-82.91087,AT3G08750,0,2,15,18,5
-20.547558,-76.612206,AT3G08755,0,2,15,18,5
59.940304,39.865673,AT3G08760,0,24,6,13,4
-56.920067,-62.278336,AT3G08765,0,2,13,0,12
-58.326992,-53.72637,AT3G08770,0,2,13,9,12
81.26773,23.714293,AT3G08780,0,23,6,14,4
-41.48292,-20.042835,AT3G08785,0,2,13,1,12
-57.958183,-54.876713,AT3G08790,0,2,13,0,12
-12.102924,6.985355,AT3G08800,0,20,12,5,8
-6.5489182,-80.43858,AT3G08805,0,2,15,18,5
4.8760686,-78.22843,AT3G08810,0,2,14,7,5
-17.16309,-35.416164,AT3G08820,0,2,15,16,5
-39.23949,-77.30147,AT3G08835,0,2,13,0,12
-2.9384396,2.8567462,AT3G08840,0,20,12,5,8
45.049023,57.601154,AT3G08850,0,7,6,13,4
-0.075742245,-33.178646,AT3G08860,0,20,15,17,9
-24.382442,60.575687,AT3G08880,0,20,10,12,14
10.943107,86.451294,AT3G08890,0,7,7,2,2
-23.84275,-77.98679,AT3G08900,0,2,15,18,5
-3.8036644,75.70829,AT3G08910,0,14,8,8,10
-7.446865,-71.495995,AT3G08915,0,2,15,7,5
-29.64099,-9.182485,AT3G08920,0,20,13,1,12
46.9271,-34.322067,AT3G08930,0,13,3,4,1
-7.247835,17.809855,AT3G08940,0,20,12,3,8
70.76739,32.83772,AT3G08943,0,21,6,14,4
-10.882948,-11.281919,AT3G08947,0,20,13,5,8
-40.6861,52.413815,AT3G08950,0,20,10,12,14
1.2707381,85.51707,AT3G08960,0,14,8,2,10
-62.123207,-23.117992,AT3G08970,0,2,13,9,12
-55.47875,-43.81879,AT3G08975,0,2,13,9,12
-53.47213,32.633217,AT3G08980,0,14,12,11,8
-3.483855,-66.714096,AT3G08985,0,2,15,7,5
-10.341176,10.698623,AT3G08990,0,20,12,5,8
0.44812968,66.55095,AT3G09000,0,14,8,8,10
-16.540133,11.109328,AT3G09010,0,20,12,5,8
-45.854397,1.4003597,AT3G09020,0,2,13,1,12
-10.549768,91.00667,AT3G09030,0,14,8,8,10
-30.233274,60.573013,AT3G09032,0,20,10,12,14
50.829536,37.740738,AT3G09035,0,24,6,13,4
-18.671923,15.848032,AT3G09040,0,20,12,5,8
-25.26004,10.357266,AT3G09050,0,20,12,5,8
-13.0294285,-66.21423,AT3G09055,0,2,15,16,5
-33.041332,11.738183,AT3G09060,0,20,13,1,12
-35.932854,-95.21812,AT3G09065,0,2,13,18,12
-41.207153,54.91229,AT3G09070,0,20,10,12,14
-46.46526,-11.81742,AT3G09080,0,2,13,1,12
-59.068195,67.468765,AT3G09085,0,14,9,8,10
27.541819,56.539536,AT3G09090,0,7,6,2,2
1.631252,-84.82359,AT3G09095,0,2,0,18,5
53.783604,38.629295,AT3G09100,0,24,6,13,4
-23.917402,-61.408432,AT3G09105,0,2,15,16,5
-52.84601,-22.74124,AT3G09110,0,2,13,9,12
-27.726997,-45.18562,AT3G09120,0,2,13,16,12
-7.837313,-85.28199,AT3G09135,0,2,0,18,5
-54.93817,-37.099483,AT3G09145,0,2,13,9,12
-33.50451,36.10828,AT3G09150,0,20,12,11,8
-9.185184,-86.08932,AT3G09155,0,2,0,18,5
-14.890518,-92.63835,AT3G09162,0,2,0,18,5
3.1304004,73.71653,AT3G09180,0,14,8,2,10
-14.722544,-28.633263,AT3G09190,0,20,15,17,9
26.620052,-19.289785,AT3G09200,0,15,5,15,7
-0.14211217,-6.594399,AT3G09210,0,20,12,5,8
-10.842271,-3.689075,AT3G09220,0,20,12,5,8
-5.9459095,-62.327587,AT3G09225,0,2,15,7,5
3.9700894,26.615665,AT3G09230,0,20,12,3,8
2.8259902,-61.605972,AT3G09240,0,2,14,7,5
-37.68627,-81.73682,AT3G09245,0,2,13,0,12
7.3217063,10.827999,AT3G09250,0,20,12,11,8
22.603228,0.1589529,AT3G09260,0,15,4,15,7
75.93158,-41.823025,AT3G09270,0,1,2,19,13
-49.97876,-3.5585277,AT3G09280,0,2,13,1,12
-12.149947,-45.494858,AT3G09290,0,2,15,16,5
53.616436,-37.54474,AT3G09300,0,13,2,19,13
-8.40753,-67.95366,AT3G09305,0,2,15,7,5
-3.292799,22.127645,AT3G09310,0,20,12,3,8
87.54637,10.479648,AT3G09320,0,10,0,14,3
-10.87948,-88.58536,AT3G09325,0,2,0,18,5
6.3312993,-46.78361,AT3G09330,0,2,15,17,9
-53.161972,-74.68508,AT3G09340,0,2,13,0,12
-53.18565,-54.219944,AT3G09345,0,2,13,0,12
2.133536,65.22328,AT3G09350,0,0,8,11,6
-2.600283,81.54375,AT3G09360,0,14,8,8,10
7.8273106,23.934706,AT3G09370,0,20,12,3,8
24.358078,-25.70246,AT3G09390,0,0,13,17,12
-12.1646805,-97.43427,AT3G09400,0,2,0,18,5
-13.334429,-35.925053,AT3G09405,0,2,15,17,9
-2.729652,86.43133,AT3G09410,0,14,8,8,10
-14.446906,-12.170095,AT3G09430,0,20,13,5,8
36.190178,21.346384,AT3G09440,0,15,4,10,11
-23.791641,-86.38482,AT3G09450,0,2,15,18,5
75.71136,-33.67312,AT3G09455,0,19,2,19,13
54.05738,-45.189304,AT3G09470,0,13,2,19,13
-25.469105,14.66737,AT3G09480,0,20,12,5,8
-49.410313,43.90143,AT3G09490,0,14,11,11,6
-49.913162,-4.773214,AT3G09495,0,2,13,1,12
29.459885,-14.939126,AT3G09500,0,15,5,15,7
-1.1044482,-72.64835,AT3G09515,0,2,14,7,5
6.18702,-76.11697,AT3G09525,0,2,14,7,5
-14.835203,-24.927027,AT3G09540,0,20,13,17,12
-1.1365191,-64.00197,AT3G09545,0,2,15,7,5
-48.18237,-63.26415,AT3G09550,0,2,13,0,12
-20.605474,-76.5404,AT3G09555,0,2,15,18,5
-52.466156,31.447235,AT3G09560,0,20,12,11,8
-13.3228445,-67.00018,AT3G09565,0,2,15,16,5
84.548485,-28.827242,AT3G09570,0,19,1,6,0
-25.122747,-0.7563713,AT3G09580,0,20,13,5,8
-17.754541,28.903841,AT3G09600,0,20,13,3,12
-57.836468,-69.784164,AT3G09615,0,2,13,0,12
-21.605545,-59.41752,AT3G09620,0,2,15,16,5
-25.692242,-73.40204,AT3G09625,0,2,15,0,5
27.733559,-10.833601,AT3G09630,0,15,5,15,7
-26.298334,-74.118385,AT3G09640,0,2,15,0,5
-26.22022,-73.7509,AT3G09645,0,2,15,0,5
-11.857476,-10.582139,AT3G09650,0,20,13,5,8
11.36426,12.324747,AT3G09660,0,20,12,3,8
-17.480703,87.356384,AT3G09670,0,14,9,8,10
-63.936047,-27.214426,AT3G09680,0,2,13,9,12
-22.200539,-33.38468,AT3G09685,0,2,13,16,12
45.579063,52.36023,AT3G09690,0,24,6,13,4
76.22845,30.259878,AT3G09700,0,21,6,14,4
-12.044435,-36.101803,AT3G09710,0,2,15,17,9
9.532853,70.95155,AT3G09720,0,7,7,2,2
-21.791216,-60.151695,AT3G09725,0,2,15,16,5
2.8243434,6.143801,AT3G09730,0,20,12,11,8
25.972763,9.139041,AT3G09735,0,15,4,10,11
43.975685,19.304468,AT3G09740,0,15,4,10,11
-50.467377,-5.7054963,AT3G09745,0,2,13,1,12
-10.13742,-78.76488,AT3G09750,0,2,0,18,5
-0.8581515,-6.2199326,AT3G09760,0,20,12,5,8
60.129368,40.7587,AT3G09770,0,24,6,13,4
-40.43573,-79.77636,AT3G09775,0,2,13,0,12
-11.259507,-1.3822222,AT3G09780,0,20,12,5,8
-48.882812,-22.530462,AT3G09790,0,2,13,1,12
-50.863834,-50.52288,AT3G09795,0,2,13,9,12
-59.49462,61.203346,AT3G09800,0,14,9,8,10
88.74085,4.8323817,AT3G09810,0,10,0,14,3
-26.406675,-67.17704,AT3G09815,0,2,15,16,5
22.817465,1.9835721,AT3G09820,0,15,4,15,7
-38.915894,44.68297,AT3G09830,0,20,11,11,8
28.574469,11.11571,AT3G09840,0,15,4,10,11
52.312386,39.1129,AT3G09850,0,24,6,13,4
-47.088535,-2.559424,AT3G09855,0,2,13,1,12
35.667877,14.813749,AT3G09860,0,15,4,10,11
-27.51751,-74.92752,AT3G09865,0,2,15,0,5
-20.220829,-83.374214,AT3G09870,0,2,15,18,5
-18.611782,88.30353,AT3G09880,0,14,9,8,10
89.8872,3.0450532,AT3G09890,0,3,0,14,3
-47.24088,-59.12196,AT3G09895,0,2,13,0,12
44.54745,-32.831474,AT3G09900,0,13,3,4,1
-13.086779,48.067722,AT3G09910,0,20,12,3,8
-13.67695,52.45497,AT3G09920,0,20,11,12,14
-63.580246,-39.266575,AT3G09922,0,2,13,9,12
23.58678,50.75383,AT3G09925,0,15,4,10,11
-30.538288,-76.29181,AT3G09935,0,2,13,0,12
76.60707,-41.957333,AT3G09940,0,19,2,19,13
-60.16558,-33.258953,AT3G09950,0,2,13,9,12
-10.063766,-54.847588,AT3G09955,0,2,15,16,5
-58.563194,-18.904242,AT3G09960,0,2,13,9,12
-4.3731546,77.892715,AT3G09970,0,14,8,8,10
60.326954,-35.409267,AT3G09980,0,1,2,19,13
-28.578842,-96.18198,AT3G09985,0,2,0,18,5
-27.442781,-95.22191,AT3G09990,0,2,0,18,5
-29.7383,65.503265,AT3G10010,0,20,10,12,14
34.187386,4.240474,AT3G10020,0,9,5,15,7
39.067493,67.47438,AT3G10030,0,7,6,13,4
-13.538055,31.282791,AT3G10040,0,20,12,3,8
42.266956,54.333084,AT3G10050,0,7,6,13,4
-36.02549,-12.520507,AT3G10060,0,2,13,1,12
-8.834847,30.015158,AT3G10070,0,20,12,3,8
68.65917,45.316067,AT3G10080,0,21,6,14,4
28.256618,6.9481387,AT3G10090,0,15,4,15,7
-57.714073,34.325546,AT3G10110,0,14,12,11,8
-10.520554,-82.33535,AT3G10113,0,2,0,18,5
11.538132,-33.580162,AT3G10120,0,20,14,17,9
-13.56491,32.09047,AT3G10130,0,20,12,3,8
-51.56249,35.244053,AT3G10140,0,14,12,11,8
-11.336834,89.05283,AT3G10160,0,14,8,8,10
-11.946245,47.595726,AT3G10180,0,20,12,3,8
-52.11037,-67.52205,AT3G10185,0,2,13,0,12
85.46854,-5.378726,AT3G10190,0,3,0,6,0
-43.515667,-60.190968,AT3G10195,0,2,13,0,12
-18.102875,-2.374008,AT3G10200,0,20,13,5,8
90.786415,-12.301374,AT3G10210,0,6,1,6,0
55.886932,-36.749664,AT3G10220,0,13,2,19,13
31.316675,51.289837,AT3G10230,0,7,6,13,4
-11.101417,-85.75106,AT3G10240,0,2,0,18,5
47.088158,-33.727375,AT3G10250,0,13,3,4,1
91.87712,-17.846592,AT3G10260,0,6,1,6,0
-16.456638,54.06732,AT3G10270,0,20,11,12,14
-31.70345,-7.5136743,AT3G10290,0,20,13,1,12
-53.50043,66.12133,AT3G10300,0,14,9,8,10
-10.484173,40.06341,AT3G10310,0,20,12,3,8
-15.440206,-12.579534,AT3G10320,0,20,13,5,8
65.64458,40.545288,AT3G10330,0,21,6,14,4
55.454887,-37.779434,AT3G10340,0,13,2,19,13
14.777464,83.85008,AT3G10350,0,7,7,2,2
-8.575754,22.321518,AT3G10360,0,20,12,3,8
-43.950283,58.617874,AT3G10370,0,20,10,12,14
64.44484,40.425694,AT3G10380,0,21,6,14,4
-24.734552,63.184814,AT3G10390,0,20,10,12,14
-33.03539,61.13741,AT3G10400,0,20,10,12,14
-5.145534,-56.88889,AT3G10405,0,2,15,7,5
50.077076,-35.56063,AT3G10410,0,13,3,4,1
-39.335865,46.919525,AT3G10420,0,20,11,12,14
-11.499417,21.674793,AT3G10440,0,20,12,3,8
14.304429,-33.514977,AT3G10450,0,20,14,17,9
-27.609419,-89.72008,AT3G10455,0,2,0,18,5
-24.501158,-4.4150925,AT3G10470,0,20,13,5,8
37.237392,50.498566,AT3G10480,0,7,6,13,4
62.88386,44.21525,AT3G10490,0,24,6,13,4
25.063665,62.61871,AT3G10500,0,7,6,2,2
-27.909569,-74.124245,AT3G10510,0,2,13,0,12
-0.85160595,64.00628,AT3G10520,0,14,8,11,6
-39.81094,38.50096,AT3G10525,0,20,11,11,8
9.522343,-73.09899,AT3G10527,0,2,14,7,5
24.38371,58.69234,AT3G10530,0,7,6,2,2
9.365012,66.75584,AT3G10540,0,7,7,2,2
-20.047802,50.483795,AT3G10550,0,20,11,12,14
-63.713047,-66.1946,AT3G10560,0,2,13,0,12
-52.780964,-41.71748,AT3G10570,0,2,13,9,12
-27.642796,42.826817,AT3G10572,0,20,11,12,14
15.177572,-52.200428,AT3G10590,0,2,14,7,5
-33.341976,0.5560061,AT3G10600,0,20,13,1,12
-65.249695,-55.31168,AT3G10605,0,2,13,9,12
26.103819,7.3493614,AT3G10610,0,15,4,15,7
88.490685,8.813958,AT3G10620,0,10,0,14,3
-50.299347,34.728436,AT3G10630,0,14,12,11,8
94.619064,-21.95227,AT3G10640,0,6,1,6,0
50.530663,43.31467,AT3G10650,0,24,6,13,4
8.071909,5.6477165,AT3G10660,0,20,12,5,8
-52.333088,58.598022,AT3G10670,0,14,9,8,10
-24.381464,19.76102,AT3G10680,0,20,13,5,8
21.622894,80.45897,AT3G10690,0,7,6,2,2
-40.550922,45.62693,AT3G10700,0,20,11,11,8
-47.25341,-10.025042,AT3G10710,0,2,13,1,12
52.51823,60.67112,AT3G10720,0,0,6,13,4
-43.447655,65.11293,AT3G10730,0,14,9,12,10
44.178413,-26.831528,AT3G10740,0,8,3,4,1
3.180743,-84.792366,AT3G10745,0,2,14,18,5
-43.8276,-17.504492,AT3G10750,0,2,13,1,12
37.17353,62.913258,AT3G10760,0,7,6,13,4
57.896362,-9.737197,AT3G10770,0,22,3,4,1
-53.49148,-2.3789384,AT3G10780,0,2,13,1,12
-30.67592,76.917625,AT3G10800,0,14,9,8,10
69.65726,49.12617,AT3G10810,0,5,6,14,4
-23.654968,-16.152658,AT3G10815,0,20,13,5,8
-33.031776,-0.34079075,AT3G10820,0,20,13,1,12
-43.76192,-59.233227,AT3G10840,0,2,13,0,12
60.427223,-6.692792,AT3G10850,0,4,3,4,1
24.835623,0.22527547,AT3G10860,0,15,4,15,7
-23.551723,-52.692516,AT3G10870,0,2,15,16,5
-43.284523,-16.56718,AT3G10880,0,2,13,1,12
-26.574577,72.84057,AT3G10910,0,14,9,12,10
86.65989,-28.774998,AT3G10915,0,19,1,6,0
27.357067,15.568467,AT3G10920,0,15,4,10,11
-23.921427,79.24059,AT3G10930,0,14,9,8,10
92.39459,-13.257723,AT3G10940,0,6,1,6,0
-19.947485,-13.962151,AT3G10960,0,20,13,5,8
-33.274593,58.272472,AT3G10970,0,20,10,12,14
90.183014,4.717449,AT3G10980,0,10,0,14,3
60.755962,4.7524753,AT3G10985,0,12,4,14,11
-50.335392,-9.777704,AT3G10986,0,2,13,1,12
-57.14947,-33.159126,AT3G11000,0,2,13,9,12
-50.61469,2.934942,AT3G11010,0,20,13,1,12
0.68358433,-44.72672,AT3G11020,0,2,15,17,9
-53.93516,44.41834,AT3G11030,0,14,11,11,6
-44.54575,0.7943074,AT3G11040,0,2,13,1,12
-43.569138,-7.6912456,AT3G11050,0,2,13,1,12
91.315155,-23.799585,AT3G11070,0,6,1,6,0
-6.734185,-52.6604,AT3G11080,0,2,15,7,5
11.450716,-51.634182,AT3G11090,0,2,14,7,5
12.524705,87.3651,AT3G11100,0,7,7,2,2
-1.9734603,-63.369804,AT3G11110,0,2,15,7,5
27.715183,0.82765394,AT3G11120,0,15,4,15,7
42.177963,13.231054,AT3G11130,0,9,4,10,11
-46.894215,-21.942444,AT3G11150,0,2,13,1,12
-19.823378,88.02368,AT3G11170,0,14,9,8,10
-41.595325,-79.84542,AT3G11180,0,2,13,0,12
46.892124,-33.329807,AT3G11200,0,13,3,4,1
-23.749725,-3.0281918,AT3G11210,0,20,13,5,8
15.005322,76.708435,AT3G11220,0,7,6,2,2
49.153862,56.81038,AT3G11230,0,7,6,13,4
4.5476975,-8.864063,AT3G11240,0,20,12,11,8
36.16831,16.976572,AT3G11250,0,15,4,10,11
-30.025053,80.67953,AT3G11260,0,14,9,8,10
69.93283,42.2746,AT3G11270,0,21,6,14,4
43.156834,37.996304,AT3G11280,0,24,6,13,4
-53.788,66.47165,AT3G11290,0,14,9,8,10
67.51886,-45.492332,AT3G11320,0,1,2,19,13
-58.58082,-56.70564,AT3G11325,0,2,13,0,12
88.37565,6.65193,AT3G11330,0,10,0,14,3
42.89941,20.599504,AT3G11340,0,15,4,10,11
-33.543854,-93.738655,AT3G11350,0,2,0,18,5
3.421401,-10.422344,AT3G11370,0,20,12,11,8
-64.83953,-14.05658,AT3G11380,0,2,13,1,12
-56.060757,47.590405,AT3G11385,0,14,10,11,6
-12.999507,9.228297,AT3G11390,0,20,12,5,8
87.023445,9.838567,AT3G11397,0,10,0,14,3
36.043324,20.738234,AT3G11400,0,15,4,10,11
-37.745144,-8.93368,AT3G11402,0,2,13,1,12
13.632892,79.48416,AT3G11410,0,7,7,2,2
-3.0752096,-64.18843,AT3G11415,0,2,15,7,5
92.557785,-14.781739,AT3G11420,0,6,1,6,0
1.23559,-3.351197,AT3G11430,0,20,12,5,8
-22.130861,-79.37769,AT3G11435,0,2,0,18,5
-13.293566,27.868559,AT3G11440,0,20,12,3,8
32.793873,8.094862,AT3G11450,0,15,4,10,11
-54.222256,-33.18187,AT3G11460,0,2,13,9,12
-7.4868956,38.933678,AT3G11470,0,20,12,3,8
-27.019287,-74.06207,AT3G11480,0,2,15,0,5
42.372242,42.909317,AT3G11490,0,24,6,13,4
44.52311,18.091496,AT3G11500,0,15,4,10,11
29.01927,-16.3545,AT3G11510,0,15,5,15,7
51.6131,58.626976,AT3G11520,0,0,6,13,4
81.489815,-28.812883,AT3G11530,0,19,1,6,0
89.16787,4.8727117,AT3G11540,0,10,0,14,3
84.880615,-34.797455,AT3G11550,0,19,1,6,0
-26.177694,71.64541,AT3G11560,0,14,9,12,10
-20.738432,17.178638,AT3G11570,0,20,12,5,8
-51.28012,7.2392616,AT3G11580,0,20,13,1,12
14.485234,84.00711,AT3G11590,0,7,7,2,2
-9.435822,25.746239,AT3G11591,0,20,12,3,8
8.508624,71.46474,AT3G11600,0,7,7,2,2
-2.8557098,75.24777,AT3G11620,0,14,8,8,10
26.46776,16.439455,AT3G11630,0,15,4,10,11
-11.522295,-22.549274,AT3G11640,0,20,15,17,9
-9.74959,79.61638,AT3G11650,0,14,8,8,10
58.967262,13.364438,AT3G11660,0,12,6,14,4
-10.217016,41.405,AT3G11670,0,20,12,3,8
76.02778,27.439949,AT3G11690,0,21,6,14,4
82.731064,20.995173,AT3G11700,0,23,6,14,4
55.107918,8.668912,AT3G11710,0,12,4,10,11
-24.762026,-4.787091,AT3G11720,0,20,13,5,8
48.667747,-40.38882,AT3G11730,0,13,2,19,13
-5.2514987,18.283892,AT3G11745,0,20,12,3,8
-62.039078,-13.086073,AT3G11750,0,2,13,1,12
-51.640247,69.01853,AT3G11760,0,14,9,8,10
47.35124,45.501667,AT3G11770,0,24,6,13,4
-26.309513,-46.063457,AT3G11773,0,2,13,16,12
57.480984,-46.343857,AT3G11780,0,1,2,19,13
60.83339,-35.535797,AT3G11800,0,13,2,19,13
83.752174,17.311035,AT3G11810,0,23,0,14,3
1.4722543,64.02654,AT3G11820,0,0,8,11,6
39.829536,13.53396,AT3G11830,0,9,4,10,11
-23.770544,0.3635319,AT3G11840,0,20,13,5,8
11.110861,9.288704,AT3G11850,0,20,12,5,8
-59.06459,-58.041973,AT3G11860,0,2,13,0,12
-15.785831,-42.18381,AT3G11870,0,2,15,16,5
10.680136,68.817924,AT3G11880,0,7,7,2,2
-54.405605,64.08387,AT3G11890,0,14,9,8,10
0.024504924,-27.713148,AT3G11900,0,20,15,17,9
53.245155,-26.849627,AT3G11910,0,8,3,4,1
28.18423,-21.374691,AT3G11930,0,15,5,15,7
26.877258,-18.769016,AT3G11940,0,15,5,15,7
85.31222,24.96587,AT3G11945,0,5,6,14,4
-17.819643,52.150345,AT3G11950,0,20,11,12,14
-1.1784632,75.43586,AT3G11960,0,14,8,8,10
41.885426,47.975033,AT3G11964,0,24,6,13,4
-64.77593,-27.71526,AT3G11980,0,2,13,9,12
65.466805,35.802235,AT3G12010,0,21,6,14,4
19.75369,82.26214,AT3G12020,0,7,6,2,2
92.198555,-19.079275,AT3G12030,0,6,1,6,0
-23.2508,81.61839,AT3G12040,0,14,9,8,10
69.177216,-38.524765,AT3G12050,0,1,2,19,13
-38.801838,-6.521833,AT3G12060,0,2,13,1,12
-22.067122,85.307594,AT3G12070,0,14,9,8,10
-42.99453,57.713085,AT3G12080,0,20,10,12,14
56.235565,-13.966452,AT3G12090,0,22,3,4,1
11.956559,88.25805,AT3G12100,0,7,7,2,2
73.29551,-42.959324,AT3G12110,0,1,2,19,13
27.596024,-18.802195,AT3G12120,0,15,5,15,7
62.7653,-44.244747,AT3G12130,0,1,2,19,13
89.47662,-0.40424302,AT3G12140,0,3,0,6,0
-4.5611453,-0.94661164,AT3G12145,0,20,12,5,8
54.597218,49.16854,AT3G12150,0,24,6,13,4
-13.758117,-72.44538,AT3G12160,0,2,15,16,5
-62.267494,62.11815,AT3G12170,0,14,9,8,10
70.33776,-39.956158,AT3G12180,0,1,2,19,13
3.4770167,-84.86401,AT3G12190,0,2,14,18,5
17.477312,68.116554,AT3G12200,0,7,6,2,2
7.5182395,-69.55031,AT3G12203,0,2,14,7,5
20.758453,77.20208,AT3G12210,0,7,6,2,2
92.8509,-9.342243,AT3G12220,0,3,1,6,0
-46.748528,63.039837,AT3G12230,0,14,9,12,10
-6.1234846,74.86486,AT3G12240,0,14,8,8,10
-49.416115,52.09604,AT3G12250,0,14,10,11,6
22.692904,6.3910894,AT3G12260,0,15,4,15,7
16.830898,73.78986,AT3G12270,0,7,6,2,2
41.44129,41.71835,AT3G12280,0,24,6,13,4
53.93904,-25.382025,AT3G12290,0,8,3,4,1
41.966133,55.8811,AT3G12300,0,7,6,13,4
14.303386,-33.435223,AT3G12320,0,20,14,17,9
14.682663,77.632866,AT3G12340,0,7,6,2,2
-9.561468,12.422647,AT3G12345,0,20,12,5,8
14.7847395,76.19089,AT3G12350,0,7,6,2,2
8.945652,88.79605,AT3G12360,0,7,8,2,2
88.288574,11.695359,AT3G12370,0,10,0,14,3
-27.412397,40.456875,AT3G12380,0,20,12,3,8
27.856848,12.87719,AT3G12390,0,15,4,10,11
6.789206,70.21566,AT3G12400,0,7,7,2,2
-15.725052,-69.38841,AT3G12410,0,2,15,16,5
-19.609667,-75.501015,AT3G12460,0,2,15,16,5
89.2726,-15.25302,AT3G12480,0,6,1,6,0
50.295948,13.180688,AT3G12490,0,9,4,10,11
2.5304992,64.6678,AT3G12500,0,0,8,11,6
-39.812492,-76.98967,AT3G12502,0,2,13,0,12
10.791194,8.446095,AT3G12510,0,20,12,5,8
-12.411389,7.12419,AT3G12520,0,20,12,5,8
-39.746864,38.937138,AT3G12530,0,20,11,11,8
-51.22527,-2.7080238,AT3G12540,0,2,13,1,12
-55.609066,-54.7667,AT3G12545,0,2,13,0,12
-31.547865,30.172571,AT3G12550,0,20,12,3,8
17.698954,70.71059,AT3G12560,0,7,6,2,2
70.79381,-46.830723,AT3G12570,0,1,2,19,13
-11.876679,49.032936,AT3G12580,0,20,12,3,8
34.148174,14.512743,AT3G12587,0,15,4,10,11
21.37691,82.35161,AT3G12590,0,7,6,2,2
61.178074,-3.516683,AT3G12600,0,11,0,4,1
28.504675,18.146524,AT3G12610,0,15,4,10,11
50.52438,45.35018,AT3G12620,0,24,6,13,4
49.499966,13.992151,AT3G12630,0,9,4,10,11
-53.696335,47.148888,AT3G12640,0,14,10,11,6
81.54698,11.608559,AT3G12650,0,23,0,14,3
82.09617,19.821917,AT3G12670,0,23,6,14,4
56.294556,43.013714,AT3G12680,0,24,6,13,4
-40.22705,8.477193,AT3G12685,0,20,13,1,12
-22.208412,5.408014,AT3G12690,0,20,13,5,8
-51.993347,60.938835,AT3G12700,0,14,9,8,10
86.72169,1.3553189,AT3G12710,0,3,0,6,0
-24.514643,19.941631,AT3G12720,0,20,13,1,12
-12.598883,9.411835,AT3G12730,0,20,12,5,8
69.012115,-47.06065,AT3G12740,0,1,2,19,13
-36.392635,69.01773,AT3G12750,0,14,9,12,10
55.53553,-13.263281,AT3G12760,0,22,3,4,1
-23.186447,-63.686157,AT3G12770,0,2,15,16,5
68.61269,36.53597,AT3G12780,0,21,6,14,4
58.467396,-7.449991,AT3G12800,0,4,3,4,1
-35.71287,74.965416,AT3G12810,0,14,9,12,10
-13.566502,5.301157,AT3G12820,0,20,12,5,8
-37.59853,62.65683,AT3G12830,0,20,10,12,14
-58.40515,-53.55855,AT3G12833,0,2,13,9,12
-13.279061,-83.99681,AT3G12840,0,2,0,18,5
58.199276,41.629784,AT3G12860,0,24,6,13,4
47.20946,59.533752,AT3G12870,0,7,6,13,4
10.624566,-37.077045,AT3G12880,0,20,14,17,9
11.653632,-48.059498,AT3G12890,0,2,14,17,9
