direction	term	clean_term	study_count	accessions	best_dgea_fdr_bh	best_glare_fdr_bh	mean_wald_stat_shift_mean	example_glare_clusters
up_in_flight	REACTOME_RNA_POL_II_TRANSCRIPTION	Rna Pol Ii Transcription	1	OSD-379	1.425103467399712e-05	5.038707659458155e-06	0.9386559870438791	GC6;GC4;FLT5;FLT3;FLT9;GC7
down_in_flight	REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	Ppara Activates Gene Expression	1	OSD-168	1.474989243816857e-05	3.1773684539408013e-12	-0.611136560406746	GC8;FLT7;FLT2
up_in_flight	REACTOME_TRANSCRIPTION	Transcription	1	OSD-379	2.2832300197474105e-05	1.964353103979892e-09	0.7629601214307433	GC4;FLT3;GC6;FLT5;FLT9;GC7
down_in_flight	REACTOME_PI3K_AKT_ACTIVATION	Pi3K Akt Activation	1	OSD-168	2.6657843903956738e-05	0.0007072267646626	-0.9959130609890192	FLT4;GC5;FLT2
down_in_flight	REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	Signaling By Tgf Beta Receptor Complex	1	OSD-168	2.6657843903956738e-05	0.003982225782359	-0.7471596723178096	FLT4;GC4;GC8;FLT2;GC5
down_in_flight	REACTOME_ACTIVATED_TLR4_SIGNALLING	Activated Tlr4 Signalling	1	OSD-168	2.8162178314115188e-05	0.0002269379873738	-0.6215933278929104	FLT2;GC4;GC5;FLT4
up_in_flight	REACTOME_HIV_LIFE_CYCLE	Hiv Life Cycle	1	OSD-379	3.228849178067345e-05	0.0004548620437815	0.8251852364757117	GC4;FLT9;GC7;FLT5;GC6;FLT3;FLT1
down_in_flight	REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	Host Interactions Of Hiv Factors	1	OSD-168	3.604210121138692e-05	8.212293282350331e-16	-0.5392738448766623	FLT4;GC5;FLT2
up_in_flight	REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	Late Phase Of Hiv Life Cycle	1	OSD-379	3.992967597035205e-05	0.0005786389118646	0.8660966447479317	FLT9;FLT5;GC6;GC7;GC4;FLT3
down_in_flight	REACTOME_SIGNALING_BY_SCF_KIT	Signaling By Scf Kit	1	OSD-168	5.8482324357287414e-05	0.0001685261769405	-0.6336836347496415	GC5;FLT2;FLT4;GC4
down_in_flight	REACTOME_APOPTOSIS	Apoptosis	1	OSD-168	6.480456090480418e-05	5.704279906295033e-15	-0.4907539923853174	FLT4;GC5;FLT2;GC4
down_in_flight	REACTOME_SIGNALING_BY_WNT	Signaling By Wnt	1	OSD-168	6.937432854891074e-05	1.3754560098464489e-17	-0.6846339534021538	FLT4;GC5;GC8;FLT7
down_in_flight	REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	Trif Mediated Tlr3 Signaling	1	OSD-168	6.937432854891074e-05	0.0012704820702199	-0.6564969453570397	GC5;FLT4;FLT2;GC4
down_in_flight	REACTOME_SIGNALLING_TO_ERKS	Signalling To Erks	1	OSD-168	8.240124350510074e-05	2.9168071052089508e-05	-0.9117297105655071	GC5;FLT4
down_in_flight	REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	Pyruvate Metabolism And Citric Acid Tca Cycle	1	OSD-168	9.93923583376367e-05	3.6795369065435255e-08	-0.8650385393803008	GC8;FLT4;GC5;FLT7
down_in_flight	REACTOME_SIGNALING_BY_FGFR	Signaling By Fgfr	1	OSD-168	0.00010310423552507315	2.9296445795330157e-06	-0.5602221433091628	GC5;FLT4;GC4;FLT2
down_in_flight	REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE	Map Kinase Activation In Tlr Cascade	1	OSD-168	0.0001046151419290221	0.0071889588216539	-0.7678086462294333	FLT4;GC5;FLT2;GC4
up_in_flight	REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	Mitochondrial Fatty Acid Beta Oxidation	1	OSD-463	0.00012098450419003826	5.075980994898344e-10	2.6331007563489037	GC4;FLT6
up_in_flight	REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	Formation Of Tubulin Folding Intermediates By Cct Tric	1	OSD-379	0.00016509361979691	1.045524498867104e-08	2.175433127355257	GC5;FLT6
down_in_flight	REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	Mhc Class Ii Antigen Presentation	1	OSD-168	0.00017131535633157694	9.819582598713557e-07	-0.5753332205671732	FLT4;GC5;GC8
up_in_flight	REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	Post Chaperonin Tubulin Folding Pathway	1	OSD-379	0.00019871596699076513	0.0257045809088556	2.539269921625841	GC5
down_in_flight	REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	Tgf Beta Receptor Signaling Activates Smads	1	OSD-168	0.00020395029213555581	0.0109649373959053	-1.0367852830664694	FLT4;GC5
down_in_flight	REACTOME_OLFACTORY_SIGNALING_PATHWAY	Olfactory Signaling Pathway	1	OSD-379	0.0002112209132463814	3.86843095023385e-43	-0.5689358292237433	FLT4;GC1;FLT0;GC0;GC2;FLT2
down_in_flight	REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	Mapk Targets Nuclear Events Mediated By Map Kinases	1	OSD-168	0.000282697436803743	0.0354211271785322	-0.9301994063706922	FLT4;GC5
down_in_flight	REACTOME_DARPP_32_EVENTS	Darpp 32 Events	1	OSD-168	0.0003465300050485644	0.0002571111076817	-1.0841669603701505	FLT4;GC5
down_in_flight	REACTOME_SIGNALING_BY_NOTCH	Signaling By Notch	1	OSD-168	0.00036986957863971074	0.0017848839238327	-0.5449294368476928	GC5;FLT2;FLT4;GC8;FLT7
up_in_flight	REACTOME_TELOMERE_MAINTENANCE	Telomere Maintenance	1	OSD-379	0.0003751150174474818	9.69306724894775e-07	1.2721882130635602	FLT1;GC3;GC7
up_in_flight	REACTOME_SMOOTH_MUSCLE_CONTRACTION	Smooth Muscle Contraction	1	OSD-379	0.0003788295862728492	0.0007940996864172	1.4410152129084128	FLT6;GC5
down_in_flight	REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	Downregulation Of Tgf Beta Receptor Signaling	1	OSD-168	0.0004179196479368007	0.0083694839495647	-1.0405420017860765	GC5;FLT4
down_in_flight	REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	Signaling By Fgfr In Disease	1	OSD-168	0.00042943504022988896	5.418968542116643e-09	-0.47053847695070206	GC5;FLT4;GC4;FLT2
up_in_flight	REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA	Circadian Repression Of Expression By Rev Erba	1	OSD-245	0.00043382401594027023	0.0047687362523633	2.0388788137956753	FLT3;GC9;GC6
up_in_flight	REACTOME_SULFUR_AMINO_ACID_METABOLISM	Sulfur Amino Acid Metabolism	1	OSD-463	0.00048201829053268024	3.50921111109315e-08	2.5873859527289764	GC4;FLT6;FLT4
up_in_flight	REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	Citric Acid Cycle Tca Cycle	1	OSD-463	0.0005248953746615664	2.198581565127921e-09	2.5774795076257067	GC4;FLT6;FLT4
up_in_flight	REACTOME_ADAPTIVE_IMMUNE_SYSTEM	Adaptive Immune System	1	OSD-48	0.0005691112866560238	1.90547755042233e-18	0.20037540353464095	GC3;FLT7;FLT5;GC2;FLT11;GC9;FLT9
down_in_flight	REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	Trans Golgi Network Vesicle Budding	1	OSD-168	0.0005749467605691179	1.8001798281235163e-09	-0.6577253538878423	FLT4;GC5
down_in_flight	REACTOME_SIGNAL_ATTENUATION	Signal Attenuation	1	OSD-168	0.0008849536341168516	0.0070018024055482	-1.5764026022665982	GC5;FLT4
down_in_flight	REACTOME_GAB1_SIGNALOSOME	Gab1 Signalosome	1	OSD-168	0.0009487736329815444	0.0029488741439561	-0.77400596966827	FLT2;GC5;FLT4;GC4
down_in_flight	REACTOME_CELL_CELL_COMMUNICATION	Cell Cell Communication	1	OSD-168	0.0009838292980925676	0.0354357379646843	-0.4644205742470799	GC5;GC4
down_in_flight	REACTOME_PIP3_ACTIVATES_AKT_SIGNALING	Pip3 Activates Akt Signaling	1	OSD-168	0.0010081778344561037	0.0075358316048561	-0.8781372622870991	FLT2;FLT4;GC5;GC4
down_in_flight	REACTOME_HIV_LIFE_CYCLE	Hiv Life Cycle	1	OSD-168	0.0010463388568932948	1.4082518925081594e-05	-0.47814796586867475	GC3;FLT5;FLT2;GC7;GC4
down_in_flight	REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	Golgi Associated Vesicle Biogenesis	1	OSD-168	0.0010630354077663525	1.1320063537552565e-07	-0.661201644531435	FLT4;GC5
down_in_flight	REACTOME_REGULATION_OF_APOPTOSIS	Regulation Of Apoptosis	1	OSD-168	0.0010894430205779001	1.7327741008855624e-17	-0.5822903006593425	FLT4;GC5
down_in_flight	REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	Late Phase Of Hiv Life Cycle	1	OSD-168	0.0010894430205779001	2.064858806330898e-05	-0.5130160965828278	FLT5;GC3;FLT2;GC7;GC4
down_in_flight	REACTOME_METABOLISM_OF_NON_CODING_RNA	Metabolism Of Non Coding Rna	1	OSD-168	0.0010894430205779001	0.0009520054566362	-0.687465840002857	GC3;GC7;FLT2;FLT5
down_in_flight	REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	Downstream Signaling Of Activated Fgfr	1	OSD-168	0.001101439767219026	1.3669135751308483e-05	-0.5000559892894719	GC5;FLT4;FLT2;GC4
down_in_flight	REACTOME_CTLA4_INHIBITORY_SIGNALING	Ctla4 Inhibitory Signaling	1	OSD-168	0.0011056345521308474	0.0104263223867618	-0.993093472089476	GC5;FLT4
down_in_flight	REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	Nuclear Events Kinase And Transcription Factor Activation	1	OSD-168	0.0011056345521308474	0.0337594625035126	-0.9565333042443118	FLT4;GC5
down_in_flight	REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	Integrin Alphaiib Beta3 Signaling	1	OSD-168	0.0011378415292974042	0.0084098449512468	-0.8574625599690731	FLT4;GC5
up_in_flight	REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	Rna Pol Ii Pre Transcription Events	1	OSD-379	0.0011406315074323373	0.0009466317369946	0.9425872470683967	GC7;FLT3;GC4;GC6;FLT5
down_in_flight	REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	Post Translational Modification Synthesis Of Gpi Anchored Proteins	1	OSD-137	0.001202098201651432	0.0010259930725273	-0.567400411921003	FLT2;GC1;GC4
up_in_flight	REACTOME_DNA_REPAIR	Dna Repair	1	OSD-379	0.0012428781273082828	9.69306724894775e-07	0.6479227637497125	FLT1;FLT3;GC4;GC7;GC3
down_in_flight	REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	Regulation Of Ornithine Decarboxylase Odc	1	OSD-168	0.0012505040412182891	4.461937834824076e-18	-0.6286089669361339	FLT4;GC5
down_in_flight	REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	Citric Acid Cycle Tca Cycle	1	OSD-168	0.0013074000546479364	1.3673172641575174e-07	-1.02651445696597	GC8;FLT4;GC5
down_in_flight	REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	Branched Chain Amino Acid Catabolism	1	OSD-168	0.0013186009107997046	2.0544437283718186e-05	-0.9990120405523628	GC8;FLT4;FLT7;GC5
down_in_flight	REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	Regulation Of Mrna Stability By Proteins That Bind Au Rich Elements	1	OSD-168	0.0013319273629067202	8.10351033952337e-18	-0.4825281440166366	FLT4;GC5;GC4
up_in_flight	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	Cytokine Signaling In Immune System	1	OSD-48	0.0015278014409396852	0.0001218901004223	0.32688037437209283	FLT11;GC2;GC3;GC7;FLT5
up_in_flight	REACTOME_INTERFERON_SIGNALING	Interferon Signaling	1	OSD-48	0.0015901067640930054	0.0009916600072809	0.5060659775338288	FLT11;GC2;GC7;FLT3;FLT5
down_in_flight	REACTOME_P75NTR_SIGNALS_VIA_NFKB	P75Ntr Signals Via Nfkb	1	OSD-168	0.0016046885056317359	0.0464745635893497	-1.2816207891735354	FLT2
down_in_flight	REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	G Alpha Q Signalling Events	1	OSD-379	0.0018762670793333353	0.0009963382213146	-0.6441409666147566	FLT10;FLT0;GC2
down_in_flight	REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	Autodegradation Of The E3 Ubiquitin Ligase Cop1	1	OSD-168	0.0019874775776490936	8.10351033952337e-18	-0.6169625047783176	FLT4;GC5;GC4
down_in_flight	REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	Cross Presentation Of Soluble Exogenous Antigens Endosomes	1	OSD-168	0.0019874775776490936	8.10351033952337e-18	-0.6134811573924154	FLT4;GC5
up_in_flight	REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	Fatty Acyl Coa Biosynthesis	1	OSD-379	0.002051439250793737	4.55215874163862e-08	1.69115311807124	FLT8;GC9
up_in_flight	REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	Regulation Of Glucokinase By Glucokinase Regulatory Protein	1	OSD-379	0.002051439250793737	0.0030675172249443	1.1142180660897871	FLT9;GC6
up_in_flight	REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	Transport Of Ribonucleoproteins Into The Host Nucleus	1	OSD-379	0.002051439250793737	0.0030675172249443	1.1191693604309796	FLT9;GC6
up_in_flight	REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	Interactions Of Vpr With Host Cellular Proteins	1	OSD-379	0.002051439250793737	0.0046649501310027	1.0734444300833355	FLT9
down_in_flight	REACTOME_PTM_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	Ptm Gamma Carboxylation Hypusine Formation And Arylsulfatase Activation	1	OSD-168	0.002195394833603495	0.0033001072169828	-0.9237364152037617	GC8
down_in_flight	REACTOME_SIGNALLING_TO_RAS	Signalling To Ras	1	OSD-168	0.0022666259482556506	0.0069343790123249	-0.8342714537935352	GC5;FLT4
up_in_flight	REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	Jnk C Jun Kinases Phosphorylation And Activation Mediated By Activated Human Tak1	1	OSD-245	0.002295476686761709	0.0122022374923524	1.4666815594780243	FLT3;GC6
down_in_flight	REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	Vif Mediated Degradation Of Apobec3G	1	OSD-168	0.0023490265801146305	6.784620265333088e-19	-0.5992082263425254	FLT4;GC5;GC4
down_in_flight	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	Metabolism Of Vitamins And Cofactors	1	OSD-168	0.0023524321789057685	1.547760456039945e-07	-0.6399551650385065	GC5;FLT4;GC8;FLT7;FLT2
down_in_flight	REACTOME_CIRCADIAN_CLOCK	Circadian Clock	1	OSD-168	0.002380197754383533	2.411226424023728e-06	-0.5901660639014134	GC5;FLT4;GC8;FLT2;FLT7;GC4
down_in_flight	REACTOME_ERK_MAPK_TARGETS	Erk Mapk Targets	1	OSD-168	0.002445018600078943	0.0219878276040167	-0.9406281069643403	FLT4;GC5
up_in_flight	REACTOME_MITOTIC_G2_G2_M_PHASES	Mitotic G2 G2 M Phases	1	OSD-379	0.0026554681572495075	0.0023761662743666	0.7798770613324082	GC7;GC5
up_in_flight	REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	Nep Ns2 Interacts With The Cellular Export Machinery	1	OSD-379	0.0026554681572495075	0.0030175678171744	1.0906360801547843	FLT9;GC6
up_in_flight	REACTOME_ACTIVATION_OF_GENES_BY_ATF4	Activation Of Genes By Atf4	1	OSD-379	0.0026554681572495075	0.0074349971936586	1.4177757447748625	GC7
down_in_flight	REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	Apoptotic Cleavage Of Cellular Proteins	1	OSD-168	0.0027841054330214835	0.0012216934873294	-0.693019193358425	GC4;FLT2;FLT4
down_in_flight	REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	Destabilization Of Mrna By Auf1 Hnrnp D0	1	OSD-168	0.0028218754110054247	4.12432258562695e-17	-0.5509267833774134	FLT4;GC5;GC8
up_in_flight	REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	Generic Transcription Pathway	1	OSD-245	0.0028294034063712716	0.0013726492006225	0.4039087648988041	GC2;GC3;FLT1;FLT4;GC6;FLT3
up_in_flight	REACTOME_METABOLISM_OF_RNA	Metabolism Of Rna	1	OSD-379	0.0028388738957162746	2.5935398376828613e-19	0.41309262828632015	FLT8;GC9;GC5;FLT6;FLT11;GC6;FLT5;FLT3
up_in_flight	REACTOME_PERK_REGULATED_GENE_EXPRESSION	Perk Regulated Gene Expression	1	OSD-379	0.0029819000640543434	0.0149404890756282	1.2904197407275542	GC7
down_in_flight	REACTOME_SULFUR_AMINO_ACID_METABOLISM	Sulfur Amino Acid Metabolism	1	OSD-168	0.00298639118370408	1.0339172280778577e-08	-0.9351664481044455	FLT7;GC8
down_in_flight	REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	Hyaluronan Uptake And Degradation	1	OSD-137	0.0030034104188819844	0.00963985892323	-1.2878610667753247	FLT4
down_in_flight	REACTOME_TRANSCRIPTION	Transcription	1	OSD-168	0.003223938990821627	4.1068517003315496e-09	-0.3942485132369127	FLT2;GC4;GC7;FLT5;GC3;FLT8;GC9
down_in_flight	REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	P75 Ntr Receptor Mediated Signalling	1	OSD-168	0.0032471320515804585	0.0030237350320718	-0.5235577993824414	FLT4;GC5
up_in_flight	REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	Signaling By The B Cell Receptor Bcr	1	OSD-48	0.003361270927235444	1.2470435261144825e-18	0.3851743725101919	GC3;FLT7;FLT5;FLT11;GC2
down_in_flight	REACTOME_SIGNALING_BY_HIPPO	Signaling By Hippo	1	OSD-168	0.0034909902622526894	0.0065939911271562	-0.933822599530993	GC5;FLT4;FLT2
down_in_flight	REACTOME_SIGNALING_BY_NOTCH1	Signaling By Notch1	1	OSD-168	0.0035354632008234143	0.0033386825337223	-0.5400723620651533	FLT2;GC5
down_in_flight	REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	Pi3K Events In Erbb4 Signaling	1	OSD-168	0.0035354632008234143	0.0152160412082175	-0.6811938937762012	GC5;FLT4;FLT2
up_in_flight	REACTOME_GLOBAL_GENOMIC_NER_GG_NER	Global Genomic Ner Gg Ner	1	OSD-379	0.003627623661105453	0.0009713926828177	0.9827822077937087	FLT1;GC7;FLT3;GC4
up_in_flight	REACTOME_METABOLISM_OF_NON_CODING_RNA	Metabolism Of Non Coding Rna	1	OSD-379	0.003671171236447287	0.0015228468012266	0.8528449792423907	FLT9;GC4;FLT3;GC7;GC6
down_in_flight	REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	Activation Of Nf Kappab In B Cells	1	OSD-168	0.0039039984744896864	6.053600332920786e-17	-0.49104039047356074	FLT4;GC5;GC4
down_in_flight	REACTOME_APOPTOTIC_EXECUTION_PHASE	Apoptotic Execution Phase	1	OSD-168	0.0042370322877451705	0.0008851415566392	-0.6054689002863052	FLT4;GC5;GC4;FLT2
up_in_flight	REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY	Traf3 Dependent Irf Activation Pathway	1	OSD-379	0.0043585781510810835	0.0043583611540085	1.6272213257523724	FLT5
down_in_flight	REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	Pi3K Events In Erbb2 Signaling	1	OSD-168	0.004438636038717558	0.0298163967551599	-0.6203740137079928	GC5;FLT2;FLT4
up_in_flight	REACTOME_GPCR_DOWNSTREAM_SIGNALING	Gpcr Downstream Signaling	1	OSD-245	0.0044975840885079004	4.122092815591865e-37	0.1923059068035861	GC1;GC4;FLT0;FLT2;GC10;FLT6
down_in_flight	REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	Endosomal Sorting Complex Required For Transport Escrt	1	OSD-168	0.00461342581631387	0.0010752956634765	-0.7478045334995946	FLT2;GC4
up_in_flight	REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION	Rora Activates Circadian Expression	1	OSD-245	0.004632921295865331	0.0058307154593133	1.6844719518953999	GC9;FLT3;FLT8;GC6
down_in_flight	REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	Prolonged Erk Activation Events	1	OSD-168	0.004676016348737412	2.4410570070365325e-05	-0.8285184715138145	GC5;FLT4;GC4
down_in_flight	REACTOME_RNA_POL_I_TRANSCRIPTION	Rna Pol I Transcription	1	OSD-168	0.00468797981986755	0.0043093497398509	-0.870466849977583	FLT5;FLT2;GC3
down_in_flight	REACTOME_ER_PHAGOSOME_PATHWAY	Er Phagosome Pathway	1	OSD-168	0.004866933695220287	8.683620455854009e-16	-0.5148462912995568	FLT4;GC5;GC8;FLT7
down_in_flight	REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	Cdk Mediated Phosphorylation And Removal Of Cdc6	1	OSD-168	0.005159970752306153	8.10351033952337e-18	-0.5424343284824716	FLT4;GC5
down_in_flight	REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S	Activation Of Chaperone Genes By Xbp1S	1	OSD-168	0.005232749660952387	0.0027854960049355	-0.6239197702635637	FLT4;GC5;GC4;FLT2;FLT7;GC8
down_in_flight	REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	Transcriptional Activity Of Smad2 Smad3 Smad4 Heterotrimer	1	OSD-168	0.005232749660952387	0.008980165908136	-0.6594108248509217	GC4;FLT2
down_in_flight	REACTOME_ELONGATION_ARREST_AND_RECOVERY	Elongation Arrest And Recovery	1	OSD-168	0.005352237693663942	0.022988399937817	-0.8417966146752627	GC4;FLT2
down_in_flight	REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	Platelet Aggregation Plug Formation	1	OSD-168	0.005463262010386599	0.0181576363108427	-0.6191683654842489	FLT7;GC8;GC5;FLT4
up_in_flight	REACTOME_NUCLEOTIDE_EXCISION_REPAIR	Nucleotide Excision Repair	1	OSD-379	0.005728744875790352	0.00146366152552	0.7708334907292904	FLT3;FLT1;GC7;GC4
up_in_flight	REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	Formation Of Rna Pol Ii Elongation Complex 	1	OSD-379	0.005728744875790352	0.0029571867397523	0.9670057311850566	GC7;FLT3;GC4;GC6;FLT5
down_in_flight	REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	P53 Independent G1 S Dna Damage Checkpoint	1	OSD-168	0.0064447370889425416	4.12432258562695e-17	-0.5152948310683266	FLT4;GC5;GC4
down_in_flight	REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	Cdt1 Association With The Cdc6 Orc Origin Complex	1	OSD-168	0.0064447370889425416	3.522461308876319e-15	-0.486414475870007	FLT4;GC5;GC4
down_in_flight	REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	Cell Death Signalling Via Nrage Nrif And Nade	1	OSD-168	0.006474464591187397	0.0054085441628052	-0.5827283343385962	FLT4;GC5
down_in_flight	REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION	Rna Pol I Rna Pol Iii And Mitochondrial Transcription	1	OSD-168	0.006777525119571166	4.384963010678486e-05	-0.5694487476022803	GC3;FLT2;FLT5;GC4;GC7
up_in_flight	REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	Processing Of Capped Intronless Pre Mrna	1	OSD-379	0.007051064624066048	0.0024209578435158	1.2014513430244926	GC4;FLT3;GC6
down_in_flight	REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	Formation Of Tubulin Folding Intermediates By Cct Tric	1	OSD-463	0.007087483791882413	2.2808632570147986e-06	-1.8720659677615696	GC4;FLT4
down_in_flight	REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	Nucleotide Binding Domain Leucine Rich Repeat Containing Receptor Nlr Signaling Pathways	1	OSD-463	0.007087483791882413	0.0197754066401636	-0.9077013769018794	FLT4;GC7
down_in_flight	REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	Scf Beta Trcp Mediated Degradation Of Emi1	1	OSD-168	0.007090798896524101	8.278544362632578e-18	-0.5020990507515097	FLT4;GC5
down_in_flight	REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	Caspase Mediated Cleavage Of Cytoskeletal Proteins	1	OSD-168	0.007090798896524101	0.0023244889763121	-1.0558618810133789	FLT2;GC4
up_in_flight	REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	Branched Chain Amino Acid Catabolism	1	OSD-463	0.007203749498057181	3.07695074648798e-06	1.7822101221611488	GC4;FLT6;FLT4
down_in_flight	REACTOME_L1CAM_INTERACTIONS	L1Cam Interactions	1	OSD-168	0.007560035696261494	0.0026105729984922	-0.4084305504382626	FLT4;GC5
down_in_flight	REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	Tak1 Activates Nfkb By Phosphorylation And Activation Of Ikks Complex	1	OSD-168	0.007648562236006222	0.0273737709346017	-0.8175607392810442	FLT4;GC5
up_in_flight	REACTOME_GLYCOLYSIS	Glycolysis	1	OSD-379	0.007728048482377022	1.3231966169326851e-05	1.0534469825064057	FLT8;GC5
down_in_flight	REACTOME_GLUCOSE_METABOLISM	Glucose Metabolism	1	OSD-168	0.007838842862690988	5.021187343846228e-11	-0.40405173869263344	GC8;FLT7;FLT4;GC5
down_in_flight	REACTOME_ARMS_MEDIATED_ACTIVATION	Arms Mediated Activation	1	OSD-168	0.007838842862690988	7.564342524455218e-05	-0.8207865322933099	GC5;FLT4
down_in_flight	REACTOME_INTERFERON_SIGNALING	Interferon Signaling	1	OSD-463	0.00785318968538683	0.0062677612834193	-0.7378774295705572	FLT2;GC3;FLT6;GC4;GC7;GC2
down_in_flight	REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	Autodegradation Of Cdh1 By Cdh1 Apc C	1	OSD-168	0.007858523002413716	1.5659902537262407e-16	-0.44582575180714834	FLT4;GC5;GC4;FLT2
down_in_flight	REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	Fatty Acyl Coa Biosynthesis	1	OSD-463	0.008364422149844052	2.198581565127921e-09	-1.9855580569156508	GC4;FLT6;FLT4
