gene_id	location	flight_probability	mean_absolute_shap	sum_signed_shap
ENSMUSG00000023883	GC	3.490815e-05	0.5130689	-10.264398
ENSMUSG00000046460	FLT	0.9824254	0.5130562	4.0219173
ENSMUSG00000021453	FLT	0.99447685	0.5130534	5.1916285
ENSMUSG00000046223	FLT	0.99998546	0.513052	11.140143
ENSMUSG00000039456	GC	0.0070573767	0.5130496	-4.9482465
ENSMUSG00000074259	FLT	0.9976866	0.51304674	6.065062
ENSMUSG00000028830	FLT	0.9908014	0.5130419	4.6778145
ENSMUSG00000020390	GC	0.0017651661	0.5130393	-6.33939
ENSMUSG00000032599	FLT	0.9996611	0.51303035	7.987629
ENSMUSG00000035805	FLT	0.97835654	0.51300937	3.809522
ENSMUSG00000002668	GC	1.9777837e-05	0.5130091	-10.832579
ENSMUSG00000030869	GC	0.00043036483	0.51300603	-7.752096
ENSMUSG00000000420	GC	0.00056680385	0.51300174	-7.4765744
ENSMUSG00000018570	GC	0.007773865	0.512996	-4.85083
ENSMUSG00000042750	GC	0.00021862485	0.51299375	-8.429576
ENSMUSG00000097828	FLT	0.9237835	0.5129886	2.4932506
ENSMUSG00000031889	FLT	0.999912	0.512985	9.336451
ENSMUSG00000064246	GC	0.005566067	0.5129848	-5.187131
ENSMUSG00000024299	FLT	0.9995915	0.512983	7.800883
ENSMUSG00000064158	FLT	0.95291114	0.51296216	3.005832
ENSMUSG00000044715	FLT	0.9968027	0.51295984	5.7406106
ENSMUSG00000058488	GC	0.0056800786	0.5129495	-5.166738
ENSMUSG00000048379	GC	0.00053369714	0.51294047	-7.5367937
ENSMUSG00000047330	FLT	0.99147403	0.5129347	4.754439
ENSMUSG00000001948	GC	0.007253951	0.51293254	-4.920573
ENSMUSG00000116628	FLT	0.9743422	0.51292783	3.6352673
ENSMUSG00000000776	GC	0.0003188824	0.51291823	-8.052012
ENSMUSG00000034435	GC	5.993455e-05	0.5129132	-9.72384
ENSMUSG00000001127	GC	0.014053448	0.51289696	-4.252383
ENSMUSG00000056162	FLT	0.9862196	0.5128968	4.2689795
ENSMUSG00000034732	FLT	0.9974878	0.5128921	5.9824357
ENSMUSG00000028789	GC	0.00012078017	0.5128861	-9.023063
ENSMUSG00000031891	GC	0.0022121684	0.5128836	-6.1132116
ENSMUSG00000073643	GC	0.0003026365	0.5128793	-8.104323
ENSMUSG00000097403	FLT	0.99867177	0.51287776	6.620897
ENSMUSG00000072625	GC	0.00057236216	0.5128753	-7.4668164
ENSMUSG00000034647	FLT	0.9888178	0.51286423	4.4805365
ENSMUSG00000040188	FLT	0.99979955	0.5128629	8.512732
ENSMUSG00000049093	GC	0.029631114	0.5128609	-3.4904988
ENSMUSG00000010592	GC	0.02734037	0.51284546	-3.5733185
ENSMUSG00000010803	FLT	0.99920744	0.5128437	7.137799
ENSMUSG00000047284	GC	0.00020470649	0.5128422	-8.495378
ENSMUSG00000025142	GC	8.516447e-05	0.5128377	-9.372483
ENSMUSG00000021288	FLT	0.9982323	0.5128236	6.3346467
ENSMUSG00000002833	FLT	0.99722904	0.5128226	5.884138
ENSMUSG00000043939	FLT	0.9946108	0.5128158	5.216309
ENSMUSG00000048003	GC	0.03037889	0.5128156	-3.4648051
ENSMUSG00000002057	FLT	0.99990463	0.51279765	9.255745
ENSMUSG00000031879	GC	8.690734e-05	0.5127958	-9.352219
ENSMUSG00000003731	FLT	0.9872092	0.5127897	4.3445086
ENSMUSG00000040554	FLT	0.9981932	0.51277614	6.312731
ENSMUSG00000037318	GC	0.0023204265	0.5127738	-6.0653305
ENSMUSG00000002059	FLT	0.99566996	0.51274496	5.436191
ENSMUSG00000038683	GC	8.5618434e-05	0.51274484	-9.367161
ENSMUSG00000015501	GC	0.002393814	0.5127435	-6.0341167
ENSMUSG00000028749	GC	0.014647294	0.512731	-4.210393
ENSMUSG00000038227	GC	0.0014231767	0.51272833	-6.555084
ENSMUSG00000059816	FLT	0.89073807	0.5127249	2.0966542
ENSMUSG00000056612	GC	8.2843394e-07	0.5127013	-14.005367
ENSMUSG00000026155	FLT	0.997584	0.5126977	6.021593
ENSMUSG00000004864	FLT	0.999997	0.5126761	12.733658
ENSMUSG00000035186	FLT	0.9886847	0.51266515	4.468574
ENSMUSG00000021062	FLT	0.9996388	0.51266	7.9240413
ENSMUSG00000063760	GC	0.0050356714	0.5126561	-5.2878084
ENSMUSG00000018672	FLT	0.99995077	0.5126502	9.918137
ENSMUSG00000035576	FLT	0.9226376	0.5126463	2.47709
ENSMUSG00000061311	FLT	0.99488527	0.51264334	5.2688627
ENSMUSG00000029687	FLT	0.99984145	0.5126365	8.747556
ENSMUSG00000046460	GC	0.00841367	0.51263386	-4.7710934
ENSMUSG00000006204	FLT	0.9647625	0.5126303	3.3081224
ENSMUSG00000048013	FLT	0.99934727	0.51261455	7.332003
ENSMUSG00000101969	GC	0.014020597	0.51261437	-4.254759
ENSMUSG00000029644	FLT	0.9998944	0.51261306	9.153968
ENSMUSG00000094347	FLT	0.99973387	0.51261294	8.229739
ENSMUSG00000073490	GC	0.0030491916	0.5126114	-5.7914777
ENSMUSG00000025759	FLT	0.9995783	0.51260537	7.769052
ENSMUSG00000068732	GC	0.009690165	0.51259726	-4.628553
ENSMUSG00000042757	GC	0.0074760793	0.5125745	-4.8901877
ENSMUSG00000020323	FLT	0.99836284	0.5125684	6.4115233
ENSMUSG00000034219	GC	0.010363074	0.51256585	-4.5607386
ENSMUSG00000059498	GC	0.00016522307	0.51254976	-8.709692
ENSMUSG00000057788	FLT	0.9989862	0.51254493	6.891411
ENSMUSG00000035852	GC	0.001769682	0.5125417	-6.3368363
ENSMUSG00000020140	FLT	0.9995647	0.5125367	7.737386
ENSMUSG00000021499	GC	0.0012139353	0.5125346	-6.7143164
ENSMUSG00000036598	FLT	0.99993384	0.51253366	9.621043
ENSMUSG00000052125	FLT	0.9854328	0.51250273	4.2126613
ENSMUSG00000073399	GC	0.016080247	0.5124991	-4.115603
ENSMUSG00000101693	GC	0.0015042746	0.51247716	-6.499587
ENSMUSG00000021044	FLT	0.999368	0.5124693	7.364256
ENSMUSG00000036551	FLT	0.99415344	0.5124586	5.1344
ENSMUSG00000037965	FLT	0.99969304	0.5124552	8.086897
ENSMUSG00000024681	GC	0.011421268	0.5124536	-4.462439
ENSMUSG00000024842	FLT	0.9836137	0.5124404	4.0931373
ENSMUSG00000067599	FLT	0.99973553	0.51243955	8.236142
ENSMUSG00000046862	FLT	0.9817473	0.5124357	3.983374
ENSMUSG00000022788	FLT	0.99970055	0.51242906	8.111552
ENSMUSG00000025034	GC	1.973251e-06	0.512425	-13.137464
ENSMUSG00000031562	FLT	0.9995875	0.51239586	7.791058
ENSMUSG00000021051	GC	0.00021475111	0.5123859	-8.447459
ENSMUSG00000004383	FLT	0.99996066	0.51236403	10.1402
ENSMUSG00000062591	GC	0.000827158	0.5123536	-7.098336
ENSMUSG00000034997	GC	9.810839e-05	0.51234734	-9.230992
ENSMUSG00000029381	GC	1.1690728e-05	0.51234496	-11.358341
ENSMUSG00000026495	GC	1.4368042e-05	0.5123412	-11.15213
ENSMUSG00000019737	GC	0.0012357568	0.51233464	-6.696482
ENSMUSG00000021890	FLT	0.99885535	0.5123192	6.769909
ENSMUSG00000041718	FLT	0.99915755	0.5123188	7.0766263
ENSMUSG00000033379	FLT	0.9977958	0.512296	6.1135616
ENSMUSG00000091475	GC	0.0044214358	0.5122599	-5.4185033
ENSMUSG00000040746	FLT	0.990049	0.5122542	4.598427
ENSMUSG00000006642	FLT	0.99994516	0.51223207	9.810023
ENSMUSG00000035390	GC	0.0051969755	0.51222104	-5.2561135
ENSMUSG00000007908	GC	0.030239055	0.5122185	-3.4695659
ENSMUSG00000058093	FLT	0.9975594	0.5122067	6.011428
ENSMUSG00000079598	GC	0.039357476	0.5121914	-3.1965632
ENSMUSG00000024454	FLT	0.9977451	0.5121724	6.090771
ENSMUSG00000020010	FLT	0.99830496	0.51215476	6.3767123
ENSMUSG00000051124	FLT	0.9996568	0.5121433	7.9752913
ENSMUSG00000026958	GC	0.00070881436	0.51214147	-7.2528596
ENSMUSG00000025963	FLT	0.9997017	0.5121381	8.115475
ENSMUSG00000027472	FLT	0.9998896	0.5121228	9.109999
ENSMUSG00000062380	GC	0.003733341	0.5121174	-5.5883584
ENSMUSG00000027323	FLT	0.9966987	0.512117	5.7084994
ENSMUSG00000022360	FLT	0.99382895	0.5121159	5.080047
ENSMUSG00000043807	FLT	0.987398	0.5121139	4.359577
ENSMUSG00000040936	GC	0.00975009	0.5121077	-4.6223288
ENSMUSG00000002459	GC	0.03894992	0.5121042	-3.2073982
ENSMUSG00000039914	FLT	0.9989472	0.5121008	6.8535686
ENSMUSG00000056821	FLT	0.99729866	0.5120986	5.9096465
ENSMUSG00000047696	GC	0.06948227	0.5120942	-2.596319
ENSMUSG00000026832	FLT	0.9999839	0.51209235	11.032544
ENSMUSG00000020907	GC	0.14320625	0.51206833	-1.7905617
ENSMUSG00000037326	GC	2.357201e-05	0.5120593	-10.657066
ENSMUSG00000028542	GC	0.00044514795	0.5120567	-7.718309
ENSMUSG00000031592	FLT	0.99970204	0.5120555	8.116542
ENSMUSG00000035933	GC	0.00784346	0.5120505	-4.841845
ENSMUSG00000099384	FLT	0.9998292	0.5120474	8.673453
ENSMUSG00000019303	GC	4.130927e-05	0.51204526	-10.096028
ENSMUSG00000003051	GC	0.0009307704	0.5120404	-6.9802103
ENSMUSG00000027379	GC	0.0003794421	0.512039	-7.8780766
ENSMUSG00000050188	FLT	0.9998683	0.5120295	8.93314
ENSMUSG00000030117	FLT	0.997884	0.5120278	6.154489
ENSMUSG00000008435	FLT	0.99894756	0.51202744	6.853884
ENSMUSG00000031957	FLT	0.99945873	0.5120262	7.519315
ENSMUSG00000062510	FLT	0.99953866	0.51202494	7.6791873
ENSMUSG00000051483	FLT	0.9996151	0.5120172	7.8606005
ENSMUSG00000026805	FLT	0.913119	0.5120147	2.350677
ENSMUSG00000066896	FLT	0.90648633	0.51201326	2.26982
ENSMUSG00000040212	FLT	0.99998665	0.51200736	11.222318
ENSMUSG00000002257	FLT	0.99972266	0.51200366	8.188369
ENSMUSG00000042766	FLT	0.9969465	0.5120015	5.7867517
ENSMUSG00000037143	GC	0.056996655	0.5119972	-2.807728
ENSMUSG00000029348	FLT	0.9665854	0.51198035	3.363129
ENSMUSG00000040310	FLT	0.99973005	0.5119715	8.215338
ENSMUSG00000118261	FLT	0.99359953	0.51196194	5.04331
ENSMUSG00000027274	GC	0.0002957109	0.5119557	-8.1274805
ENSMUSG00000024965	GC	6.37669e-05	0.51194817	-9.661856
ENSMUSG00000029121	GC	0.0047642146	0.5119481	-5.3434944
ENSMUSG00000022822	GC	0.0009512283	0.511943	-6.9584517
ENSMUSG00000046753	GC	3.0495483e-05	0.5119398	-10.399543
ENSMUSG00000039021	FLT	0.9986966	0.5119377	6.6398187
ENSMUSG00000033981	FLT	0.99983656	0.511934	8.717676
ENSMUSG00000066196	FLT	0.9937125	0.51192886	5.0612326
ENSMUSG00000034993	FLT	0.9998381	0.51192695	8.726927
ENSMUSG00000085440	FLT	0.9982987	0.5119174	6.37302
ENSMUSG00000005220	FLT	0.99510866	0.5119024	5.313736
ENSMUSG00000107499	GC	0.00085424015	0.5119006	-7.06609
ENSMUSG00000068798	GC	0.0091794925	0.511898	-4.683208
ENSMUSG00000016831	FLT	0.9945058	0.51189417	5.1969147
ENSMUSG00000040812	GC	0.0008599328	0.51189286	-7.0594425
ENSMUSG00000044317	FLT	0.9981262	0.511872	6.276244
ENSMUSG00000047495	GC	0.058808498	0.51185393	-2.7745109
ENSMUSG00000054582	FLT	0.97438264	0.51184136	3.6368816
ENSMUSG00000002343	FLT	0.9997464	0.5118398	8.277561
ENSMUSG00000027787	FLT	0.99997795	0.5118396	10.718384
ENSMUSG00000060112	GC	0.037237283	0.5118381	-3.2541463
ENSMUSG00000029001	GC	0.0025298968	0.5118362	-5.9786906
ENSMUSG00000027637	FLT	0.99943095	0.51182747	7.4694405
ENSMUSG00000035596	GC	0.00011221987	0.5118053	-9.096584
ENSMUSG00000035954	FLT	0.9970426	0.51178616	5.818852
ENSMUSG00000051355	GC	0.00036083677	0.5117852	-7.928371
ENSMUSG00000003380	GC	4.0511237e-05	0.51178426	-10.115525
ENSMUSG00000040891	GC	0.002419652	0.51178145	-6.0233564
ENSMUSG00000085576	FLT	0.9974911	0.5117668	5.983739
ENSMUSG00000061461	FLT	0.9999709	0.5117577	10.444969
ENSMUSG00000061313	FLT	0.99886537	0.5117549	6.7786837
ENSMUSG00000104234	FLT	0.99996066	0.5117488	10.142034
ENSMUSG00000078794	GC	0.00012080931	0.5117466	-9.022829
ENSMUSG00000039795	GC	0.0002501803	0.51173496	-8.2947235
ENSMUSG00000039774	FLT	0.99873847	0.51170784	6.6724663
ENSMUSG00000003868	FLT	0.9999176	0.5117077	9.402091
ENSMUSG00000055553	FLT	0.9972011	0.5117051	5.874078
ENSMUSG00000022781	GC	0.0022826598	0.51170397	-6.081781
ENSMUSG00000083457	FLT	0.99729484	0.5117032	5.9082365
ENSMUSG00000039286	GC	0.008773604	0.5116944	-4.728841
ENSMUSG00000030704	GC	0.008583201	0.51168215	-4.7509737
ENSMUSG00000024785	FLT	0.9984359	0.5116686	6.457249
ENSMUSG00000029348	GC	0.016439453	0.5116579	-4.0931435
ENSMUSG00000029030	FLT	0.99972636	0.51164544	8.201793
ENSMUSG00000100969	GC	0.039794087	0.51163983	-3.185079
ENSMUSG00000071369	GC	0.000302238	0.51163423	-8.105642
ENSMUSG00000078252	GC	0.15240286	0.5116261	-1.7175289
ENSMUSG00000003418	GC	0.0046189064	0.5116218	-5.3746133
ENSMUSG00000028413	FLT	0.9958325	0.5116208	5.4746175
ENSMUSG00000036523	GC	0.01307033	0.5116051	-4.3259025
ENSMUSG00000032184	FLT	0.99999154	0.5116023	11.678695
ENSMUSG00000038766	GC	0.0027778244	0.5115982	-5.8849516
ENSMUSG00000013611	GC	0.00052503904	0.51159805	-7.5531616
ENSMUSG00000096773	FLT	0.95275795	0.51159525	3.0024252
ENSMUSG00000037966	FLT	0.99625313	0.5115949	5.581455
ENSMUSG00000014496	GC	0.00037783454	0.5115881	-7.8823237
ENSMUSG00000029265	GC	0.0008051152	0.5115865	-7.1253695
ENSMUSG00000017311	FLT	0.9992235	0.5115843	7.15821
ENSMUSG00000103770	GC	0.016621431	0.51157373	-4.0819516
ENSMUSG00000035262	FLT	0.9994104	0.5115708	7.4338894
ENSMUSG00000021993	GC	0.00039093447	0.5115699	-7.848227
ENSMUSG00000060508	FLT	0.8878988	0.51156604	2.0678074
ENSMUSG00000024906	GC	0.0002909276	0.5115599	-8.143793
ENSMUSG00000056501	FLT	0.9934515	0.5115599	5.020297
ENSMUSG00000073409	GC	1.3105194e-05	0.51155895	-11.244128
ENSMUSG00000053228	FLT	0.98869586	0.51155895	4.4695754
ENSMUSG00000045287	GC	7.870275e-05	0.51154184	-9.451402
ENSMUSG00000056821	GC	0.010447003	0.5115346	-4.5525827
ENSMUSG00000028577	GC	0.00031643268	0.51151925	-8.05973
ENSMUSG00000041556	FLT	0.9995141	0.51151294	7.6273685
ENSMUSG00000070942	GC	0.0005583064	0.5115126	-7.491689
ENSMUSG00000037995	FLT	0.99995446	0.5115077	9.994043
ENSMUSG00000060166	FLT	0.99995863	0.51149845	10.090634
ENSMUSG00000057402	GC	0.12113594	0.5114889	-1.9833657
ENSMUSG00000022598	GC	0.12113594	0.5114889	-1.9833657
ENSMUSG00000022292	GC	0.0024609799	0.5114754	-6.0063796
ENSMUSG00000033712	GC	7.02457e-05	0.51144737	-9.565087
ENSMUSG00000045007	FLT	0.9997564	0.5114426	8.31817
ENSMUSG00000038459	GC	0.002466238	0.5114396	-6.0042386
ENSMUSG00000001555	FLT	0.99992037	0.5114376	9.436508
ENSMUSG00000041278	GC	0.00046500048	0.5114245	-7.674655
ENSMUSG00000084938	FLT	0.9631481	0.51141286	3.2616527
ENSMUSG00000031845	FLT	0.99963486	0.5114102	7.913417
ENSMUSG00000023938	FLT	0.99979645	0.5114069	8.497395
ENSMUSG00000053552	GC	0.00032800806	0.5113914	-8.023791
ENSMUSG00000031994	FLT	0.99999964	0.5113891	14.698719
ENSMUSG00000022491	FLT	0.99794227	0.5113846	6.1824675
ENSMUSG00000079555	FLT	0.9991099	0.5113676	7.021678
ENSMUSG00000062300	GC	9.8769226e-05	0.5113551	-9.224266
ENSMUSG00000022912	GC	0.0002238998	0.51135033	-8.405734
ENSMUSG00000074004	GC	7.193171e-05	0.51133764	-9.541378
ENSMUSG00000034216	GC	4.607802e-06	0.51133513	-12.289392
ENSMUSG00000031789	FLT	0.9964683	0.51131624	5.6408024
ENSMUSG00000032179	FLT	0.99978226	0.5113144	8.430184
ENSMUSG00000048826	GC	0.00035404728	0.51131105	-7.9473705
ENSMUSG00000025228	GC	0.008251715	0.511309	-4.7907004
ENSMUSG00000029050	FLT	0.9963611	0.51129895	5.610769
ENSMUSG00000102976	FLT	0.9812135	0.51129663	3.9540036
ENSMUSG00000025364	GC	0.0013600133	0.5112753	-6.600551
ENSMUSG00000024818	GC	0.00089217763	0.51127225	-7.022603
ENSMUSG00000036168	GC	0.007059385	0.51126075	-4.9479594
ENSMUSG00000027072	FLT	0.8899978	0.51125544	2.0890675
ENSMUSG00000049871	FLT	0.9998702	0.5112524	8.947515
ENSMUSG00000028702	FLT	0.9950689	0.51124704	5.3056026
ENSMUSG00000025082	GC	0.0015039287	0.5112422	-6.4998155
ENSMUSG00000020799	GC	0.036597162	0.5112362	-3.2721486
ENSMUSG00000051022	FLT	0.9999901	0.51122105	11.517636
ENSMUSG00000028973	FLT	0.99848574	0.5112209	6.4896426
ENSMUSG00000030733	GC	7.5609074e-05	0.51122046	-9.491506
ENSMUSG00000059119	FLT	0.98853475	0.5112141	4.455251
ENSMUSG00000044948	FLT	0.99693537	0.5112105	5.7831306
ENSMUSG00000087095	FLT	0.99688405	0.51118577	5.766479
ENSMUSG00000050700	FLT	0.99688405	0.51118577	5.766479
ENSMUSG00000052087	GC	0.003301939	0.51118195	-5.711582
ENSMUSG00000037857	GC	0.009491616	0.5111784	-4.6494546
ENSMUSG00000038304	GC	0.012679752	0.51117754	-4.356636
ENSMUSG00000030670	FLT	0.9994836	0.51117593	7.566459
ENSMUSG00000042659	GC	0.0035560622	0.5111754	-5.637187
ENSMUSG00000032802	FLT	0.99935883	0.511172	7.349889
ENSMUSG00000111422	FLT	0.9992378	0.51116544	7.1768928
ENSMUSG00000070388	FLT	0.9577539	0.51115984	3.1194274
ENSMUSG00000068205	GC	0.00020187905	0.5111559	-8.509289
ENSMUSG00000069072	GC	0.0030781399	0.51115537	-5.7819924
ENSMUSG00000045030	FLT	0.9117171	0.51114535	2.333134
ENSMUSG00000056987	GC	0.0025975262	0.5111405	-5.9522414
ENSMUSG00000024891	GC	2.394718e-05	0.51113814	-10.641283
ENSMUSG00000099207	FLT	0.9319496	0.5111361	2.6153805
ENSMUSG00000028172	FLT	0.99997604	0.51113576	10.638854
ENSMUSG00000038742	FLT	0.99987185	0.51111734	8.960501
ENSMUSG00000062074	FLT	0.99757963	0.51111054	6.0197487
ENSMUSG00000026969	FLT	0.9792532	0.51110053	3.852749
ENSMUSG00000020134	FLT	0.99994063	0.5110921	9.730545
ENSMUSG00000029501	GC	0.0011051344	0.5110737	-6.8083277
ENSMUSG00000077711	FLT	0.9959045	0.51107335	5.492124
ENSMUSG00000024034	GC	0.003446638	0.5110598	-5.6685543
ENSMUSG00000031601	GC	5.962773e-05	0.51105875	-9.728969
ENSMUSG00000030364	GC	0.028690178	0.511054	-3.5237417
ENSMUSG00000110528	GC	0.055689197	0.5110534	-2.8323197
ENSMUSG00000066613	GC	3.858707e-05	0.51105106	-10.164199
ENSMUSG00000029819	GC	0.00031333254	0.5110457	-8.069575
ENSMUSG00000028973	GC	0.0017141094	0.5110386	-6.3687954
ENSMUSG00000029074	GC	0.00473525	0.5110363	-5.349621
ENSMUSG00000072878	FLT	0.9827403	0.5110196	4.0403233
ENSMUSG00000097048	FLT	0.9999664	0.51101464	10.300561
ENSMUSG00000021779	FLT	0.9991825	0.5110098	7.106806
ENSMUSG00000042396	GC	0.0007637394	0.5110065	-7.1781654
ENSMUSG00000022659	GC	0.00032379807	0.5110005	-8.036709
ENSMUSG00000020331	FLT	0.9962597	0.5109979	5.58318
ENSMUSG00000060063	GC	0.0006729641	0.51099354	-7.304797
ENSMUSG00000048004	FLT	0.8125622	0.51098394	1.4650965
ENSMUSG00000075330	GC	0.009658843	0.5109839	-4.6318183
ENSMUSG00000030727	GC	0.00012472065	0.5109826	-8.990954
ENSMUSG00000048327	FLT	0.9999604	0.5109686	10.135485
ENSMUSG00000004902	GC	0.0019771492	0.51096684	-6.2257614
ENSMUSG00000021950	GC	0.0012470507	0.5109642	-6.687372
ENSMUSG00000075270	FLT	0.9961265	0.51096326	5.5480723
ENSMUSG00000028069	FLT	0.9996332	0.51095986	7.9085674
ENSMUSG00000036686	GC	1.6760077e-06	0.510952	-13.300737
ENSMUSG00000024786	GC	0.089654125	0.51094836	-2.3195143
ENSMUSG00000009731	GC	0.002164461	0.51094097	-6.135066
ENSMUSG00000034165	FLT	0.999592	0.5109315	7.802303
ENSMUSG00000073386	GC	0.020799939	0.5109262	-3.8534346
ENSMUSG00000075467	FLT	0.9997042	0.51091576	8.124024
ENSMUSG00000054215	FLT	0.9998653	0.51091546	8.910518
ENSMUSG00000026889	GC	0.0003464512	0.51091397	-7.969068
ENSMUSG00000027925	FLT	0.99984896	0.5109097	8.796497
ENSMUSG00000056494	GC	0.0002681416	0.5109025	-8.225373
ENSMUSG00000045639	FLT	0.9998883	0.51089436	9.097574
ENSMUSG00000027108	FLT	0.9993774	0.5108782	7.379265
ENSMUSG00000032092	GC	0.0009190334	0.51087606	-6.9929166
ENSMUSG00000031147	FLT	0.9894049	0.51086056	4.5350647
ENSMUSG00000031820	FLT	0.99928963	0.51085675	7.2473683
ENSMUSG00000024032	GC	0.062141586	0.5108486	-2.7158353
ENSMUSG00000055850	GC	0.0005058675	0.51084584	-7.590377
ENSMUSG00000018405	FLT	0.9999105	0.5108156	9.319093
ENSMUSG00000027297	FLT	0.9903481	0.5108105	4.629259
ENSMUSG00000028907	FLT	0.999861	0.5108028	8.879305
ENSMUSG00000020007	FLT	0.9999019	0.51080275	9.227872
ENSMUSG00000022754	GC	0.004768223	0.5108008	-5.3426495
ENSMUSG00000056055	FLT	0.99268955	0.5107955	4.909471
ENSMUSG00000020485	FLT	0.9999347	0.5107925	9.633926
ENSMUSG00000060212	FLT	0.99996066	0.5107793	10.141001
ENSMUSG00000112920	GC	0.002135969	0.510745	-6.148344
ENSMUSG00000024403	GC	0.005682061	0.51074445	-5.1663885
ENSMUSG00000030452	FLT	0.9999218	0.5107398	9.453911
ENSMUSG00000002688	GC	1.447304e-05	0.51073426	-11.144857
ENSMUSG00000048930	FLT	0.9995185	0.5107193	7.6365147
ENSMUSG00000049164	GC	0.0026271932	0.51070267	-5.9408574
ENSMUSG00000020738	GC	0.000374769	0.5107026	-7.89047
ENSMUSG00000020585	FLT	0.9954122	0.51070076	5.378095
ENSMUSG00000045896	GC	0.0002029049	0.5106938	-8.504218
ENSMUSG00000037533	FLT	0.99833435	0.51069134	6.394244
ENSMUSG00000022052	FLT	0.99923587	0.5106907	7.1743584
ENSMUSG00000021810	FLT	0.999382	0.51069003	7.3868647
ENSMUSG00000108709	FLT	0.95766956	0.51068914	3.117348
ENSMUSG00000047654	GC	0.00030979485	0.51068246	-8.0809355
ENSMUSG00000031026	GC	0.0027865162	0.5106755	-5.8818164
ENSMUSG00000021732	FLT	0.9999944	0.51067144	12.088395
ENSMUSG00000042712	FLT	0.9949458	0.51066095	5.280818
ENSMUSG00000027643	FLT	0.947221	0.5106597	2.8857691
ENSMUSG00000023999	FLT	0.9973671	0.51065874	5.9353614
ENSMUSG00000021635	FLT	0.9955753	0.5106574	5.414478
ENSMUSG00000018909	FLT	0.99652535	0.5106352	5.657138
ENSMUSG00000086015	GC	0.0010618141	0.51063156	-6.848356
ENSMUSG00000023960	FLT	0.991618	0.5106151	4.7715907
ENSMUSG00000029635	FLT	0.9997595	0.5106106	8.330667
ENSMUSG00000040738	FLT	0.9999193	0.5105861	9.422492
ENSMUSG00000111080	GC	0.0021445896	0.5105696	-6.144308
ENSMUSG00000028778	FLT	0.9252676	0.51056355	2.5145218
ENSMUSG00000024082	FLT	0.99623364	0.5105625	5.5762105
ENSMUSG00000070822	FLT	0.99968314	0.5105617	8.055223
ENSMUSG00000023905	GC	0.00061692926	0.51054984	-7.391784
ENSMUSG00000030002	FLT	0.99936396	0.51054305	7.3578916
ENSMUSG00000028608	GC	0.00018737048	0.51048493	-8.583879
ENSMUSG00000024054	GC	0.0005470354	0.5104826	-7.512098
ENSMUSG00000027339	GC	4.9242695e-05	0.5104723	-9.920348
ENSMUSG00000029312	FLT	0.9998965	0.5104561	9.174913
ENSMUSG00000032411	FLT	0.98448724	0.5104548	4.1488104
ENSMUSG00000039747	GC	8.539608e-05	0.5104399	-9.369769
ENSMUSG00000055692	GC	1.7543483e-05	0.5104267	-10.952468
ENSMUSG00000030854	GC	0.02529048	0.510423	-3.6533604
ENSMUSG00000053749	FLT	0.9854354	0.5104158	4.212843
ENSMUSG00000040471	GC	0.00063556485	0.5104051	-7.3620067
ENSMUSG00000075270	GC	0.0072446954	0.5103947	-4.921859
ENSMUSG00000049076	FLT	0.9992723	0.5103944	7.2231812
ENSMUSG00000026181	GC	0.00474316	0.51037705	-5.3479457
ENSMUSG00000001054	FLT	0.9983529	0.5103731	6.405415
ENSMUSG00000023571	GC	0.0010524949	0.5103688	-6.8571844
ENSMUSG00000039913	FLT	0.9945294	0.5103618	5.201241
ENSMUSG00000046240	FLT	0.9731684	0.5103445	3.589327
ENSMUSG00000074676	GC	0.00024693203	0.5103335	-8.307799
ENSMUSG00000031834	GC	1.0102254e-05	0.51032865	-11.504384
ENSMUSG00000034432	GC	0.0011708038	0.51032317	-6.7505393
ENSMUSG00000086918	FLT	0.9849871	0.51031613	4.182067
ENSMUSG00000061411	FLT	0.9988871	0.5103152	6.798019
ENSMUSG00000025104	GC	0.00016612081	0.51031077	-8.704272
ENSMUSG00000006095	GC	3.2439155e-05	0.5103103	-10.337755
ENSMUSG00000063193	GC	0.0016623765	0.5103061	-6.399492
ENSMUSG00000045275	FLT	0.99158657	0.5102928	4.7678337
ENSMUSG00000032026	GC	0.0026946792	0.5102912	-5.9154224
ENSMUSG00000041052	GC	4.451988e-05	0.5102675	-10.021183
ENSMUSG00000019841	GC	0.0055704825	0.5102665	-5.186335
ENSMUSG00000021575	FLT	0.9903633	0.51026565	4.6308436
ENSMUSG00000057788	GC	1.1129757e-05	0.51026535	-11.407519
ENSMUSG00000085162	GC	0.008470112	0.51023966	-4.764352
ENSMUSG00000040456	GC	0.018244185	0.51023847	-3.9871411
ENSMUSG00000081044	GC	0.00064265914	0.51023513	-7.350897
ENSMUSG00000056270	GC	0.001415138	0.5102323	-6.5607576
ENSMUSG00000074805	FLT	0.9464072	0.51023126	2.8696082
ENSMUSG00000054612	GC	7.4794574e-05	0.51022416	-9.502339
ENSMUSG00000036356	FLT	0.9908416	0.5102196	4.682244
ENSMUSG00000038943	FLT	0.9932695	0.510213	4.992708
ENSMUSG00000086887	FLT	0.9714376	0.51021045	3.5250351
ENSMUSG00000040420	GC	0.001016369	0.5101903	-6.892145
ENSMUSG00000031691	FLT	0.9997056	0.51018876	8.128723
ENSMUSG00000084350	FLT	0.9996495	0.5101846	7.9542866
ENSMUSG00000024959	GC	1.457355e-05	0.51017505	-11.137929
