library	gene_cluster	term	description	overlap	cluster_genes_in_universe	term_genes_in_universe	universe_genes	p_value	enrichment_ratio	overlap_genes	fdr_bh
reactome	1	REACTOME_REGULATION_OF_APOPTOSIS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_APOPTOSIS	4	436	54	5218	0.6721369775135939	0.8865103635745838	ENSMUSG00000028914,ENSMUSG00000029440,ENSMUSG00000034974,ENSMUSG00000060534	0.8772174713673974
reactome	1	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	16	436	208	5218	0.675402558719852	0.9206069160197601	ENSMUSG00000016308,ENSMUSG00000020305,ENSMUSG00000025816,ENSMUSG00000026171,ENSMUSG00000026792,ENSMUSG00000029440,ENSMUSG00000030509,ENSMUSG00000030966,ENSMUSG00000031382,ENSMUSG00000031519,ENSMUSG00000034883,ENSMUSG00000036977,ENSMUSG00000038037,ENSMUSG00000039483,ENSMUSG00000054115,ENSMUSG00000058317	0.8772174713673974
reactome	1	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	3	436	41	5218	0.6781326551705412	0.8756992615797718	ENSMUSG00000026994,ENSMUSG00000031803,ENSMUSG00000074004	0.8772174713673974
reactome	1	REACTOME_PHASE_II_CONJUGATION	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PHASE_II_CONJUGATION	5	436	69	5218	0.6951243350480591	0.8672383991490494	ENSMUSG00000069668,ENSMUSG00000070811,ENSMUSG00000078798,ENSMUSG00000089943,ENSMUSG00000090175	0.8950916095139392
reactome	1	REACTOME_INFLUENZA_LIFE_CYCLE	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_INFLUENZA_LIFE_CYCLE	7	436	97	5218	0.7125608982268368	0.8636621583278162	ENSMUSG00000019738,ENSMUSG00000024258,ENSMUSG00000026999,ENSMUSG00000034826,ENSMUSG00000035351,ENSMUSG00000036678,ENSMUSG00000052798	0.9102664927797355
reactome	1	REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	4	436	57	5218	0.7133648755472395	0.8398519233864478	ENSMUSG00000006488,ENSMUSG00000031870,ENSMUSG00000032311,ENSMUSG00000079092	0.9102664927797355
reactome	1	REACTOME_PLATELET_HOMEOSTASIS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PLATELET_HOMEOSTASIS	5	436	71	5218	0.719142836181182	0.8428091484687945	ENSMUSG00000021303,ENSMUSG00000023439,ENSMUSG00000028978,ENSMUSG00000038811,ENSMUSG00000054934	0.9135057648787988
reactome	1	REACTOME_SIGNALING_BY_RHO_GTPASES	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_RHO_GTPASES	7	436	98	5218	0.7226324477930348	0.8548492791612058	ENSMUSG00000025265,ENSMUSG00000027173,ENSMUSG00000032714,ENSMUSG00000033450,ENSMUSG00000036863,ENSMUSG00000046768,ENSMUSG00000073433	0.9138221985544207
reactome	1	REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	3	436	45	5218	0.738403808609057	0.7978593272171255	ENSMUSG00000006488,ENSMUSG00000038037,ENSMUSG00000079092	0.9147936409441044
reactome	1	REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	3	436	45	5218	0.738403808609057	0.7978593272171255	ENSMUSG00000001131,ENSMUSG00000020125,ENSMUSG00000028226	0.9147936409441044
reactome	1	REACTOME_COLLAGEN_FORMATION	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_COLLAGEN_FORMATION	3	436	45	5218	0.738403808609057	0.7978593272171255	ENSMUSG00000026147,ENSMUSG00000028626,ENSMUSG00000053626	0.9147936409441044
reactome	1	REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	3	436	45	5218	0.738403808609057	0.7978593272171255	ENSMUSG00000022112,ENSMUSG00000030074,ENSMUSG00000033540	0.9147936409441044
reactome	1	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	11	436	153	5218	0.7440258397021238	0.8604365293518019	ENSMUSG00000021678,ENSMUSG00000027301,ENSMUSG00000027568,ENSMUSG00000027584,ENSMUSG00000029417,ENSMUSG00000037014,ENSMUSG00000037944,ENSMUSG00000045731,ENSMUSG00000064039,ENSMUSG00000074715,ENSMUSG00000079227	0.9147936409441044
reactome	1	REACTOME_SIGNALLING_BY_NGF	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALLING_BY_NGF	14	436	192	5218	0.7443312279645697	0.872658639143731	ENSMUSG00000000120,ENSMUSG00000001034,ENSMUSG00000018697,ENSMUSG00000019822,ENSMUSG00000020178,ENSMUSG00000022220,ENSMUSG00000022376,ENSMUSG00000024142,ENSMUSG00000025265,ENSMUSG00000028914,ENSMUSG00000032508,ENSMUSG00000053137,ENSMUSG00000058444,ENSMUSG00000063434	0.9147936409441044
reactome	1	REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	6	436	87	5218	0.7462553003192466	0.8253717178108194	ENSMUSG00000005357,ENSMUSG00000020651,ENSMUSG00000031297,ENSMUSG00000036814,ENSMUSG00000041771,ENSMUSG00000068323	0.9147936409441044
reactome	1	REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE	3	436	46	5218	0.7519952712486195	0.7805145592341445	ENSMUSG00000001034,ENSMUSG00000022414,ENSMUSG00000053137	0.9147936409441044
reactome	1	REACTOME_SIGNALING_BY_SCF_KIT	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_SCF_KIT	5	436	74	5218	0.7525961868760008	0.8086412100173569	ENSMUSG00000024142,ENSMUSG00000028914,ENSMUSG00000029217,ENSMUSG00000032113,ENSMUSG00000038037	0.9147936409441044
reactome	1	REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	5	436	75	5218	0.7630652794929426	0.7978593272171255	ENSMUSG00000021294,ENSMUSG00000027115,ENSMUSG00000028678,ENSMUSG00000030677,ENSMUSG00000067341	0.9180179139113834
