gene_cluster	n_genes	direction	rank	study.source name	n_profiles	mean_expression	z_score_across_sources
9	1631	high	8	MHU-8_HGC04	2	346.89544677734375	3.9065821170806885
9	1631	high	9	MHU-8_FLT03	2	345.85498046875	3.890165090560913
9	1631	high	10	MHU-8_HGC03	2	345.17108154296875	3.8793742656707764
9	1631	high	11	MHU-8_FLT07	2	342.26824951171875	3.8335719108581543
9	1631	high	12	MHU-8_FLT14	2	340.135498046875	3.799920082092285
9	1631	high	13	MHU-8_FLT17	2	338.5361633300781	3.7746851444244385
9	1631	high	14	MHU-8_FLT09	2	336.1958923339844	3.7377591133117676
9	1631	high	15	MHU-8_FLT18	2	331.7020263671875	3.6668524742126465
9	1631	high	16	MHU-8_FLT10	2	330.44512939453125	3.6470203399658203
9	1631	high	17	MHU-8_FLT02	2	330.02239990234375	3.640350341796875
9	1631	high	18	RR3_BSL_B10	1	328.3574523925781	3.6140799522399902
9	1631	high	19	MHU-8_HGC02	2	327.2069396972656	3.595926523208618
9	1631	high	20	MHU-8_HGC08	2	326.99664306640625	3.5926084518432617
9	1631	low	1	A1402_2JR - CAPE17	1	1.7075413465499878	-1.5399750471115112
9	1631	low	2	EU190	1	8.643776893615723	-1.4305315017700195
9	1631	low	3	EU183	1	10.08399772644043	-1.4078068733215332
9	1631	low	4	EU226	1	10.978540420532227	-1.3936923742294312
9	1631	low	5	EU231	1	11.834457397460938	-1.3801872730255127
9	1631	low	6	EU230	1	12.653586387634277	-1.367262601852417
9	1631	low	7	EU191	1	13.566523551940918	-1.3528578281402588
9	1631	low	8	RR-10_VIV-07	1	14.293684959411621	-1.3413842916488647
9	1631	low	9	EU181	1	16.64684295654297	-1.3042548894882202
9	1631	low	10	EU236	1	16.743715286254883	-1.3027263879776
9	1631	low	11	RR-10_BL-18	1	17.12323760986328	-1.2967381477355957
9	1631	low	12	20	1	18.518699645996094	-1.2747197151184082
9	1631	low	13	EU228	1	19.04169273376465	-1.2664676904678345
9	1631	low	14	RR-10_VIV-21	1	19.928264617919922	-1.2524789571762085
9	1631	low	15	GSM7594876	1	20.39178466796875	-1.245165228843689
9	1631	low	16	MMS_3d_3	1	20.890865325927734	-1.2372905015945435
9	1631	low	17	EU184	1	20.981605529785156	-1.235858678817749
9	1631	low	18	A1402_3AL - GAMMA10	1	20.992643356323242	-1.2356845140457153
9	1631	low	19	EU192	1	21.25689697265625	-1.2315150499343872
9	1631	low	20	A1402_1CR - SHAM19	1	21.459840774536133	-1.2283129692077637
10	1618	high	1	MHU-8_FLT07	2	40.51421356201172	6.1093621253967285
10	1618	high	2	MHU-8_FLT13	2	39.215389251708984	5.874941825866699
10	1618	high	3	MHU-8_FLT09	2	37.88597106933594	5.635000705718994
10	1618	high	4	MHU-8_HGC04	2	35.722496032714844	5.244523048400879
10	1618	high	5	MHU-8_FLT05	2	35.443450927734375	5.194159030914307
10	1618	high	6	MHU-8_HGC10	2	35.28770065307617	5.166048049926758
10	1618	high	7	MHU-8_FLT18	2	34.551605224609375	5.033193111419678
10	1618	high	8	MHU-8_HGC09	2	34.40296936035156	5.00636625289917
10	1618	high	9	MHU-8_FLT10	2	33.28800964355469	4.805131435394287
10	1618	high	10	RRRM-2_BL_LAR_01	2	32.90080261230469	4.735245704650879
10	1618	high	11	MHU-8_FLT17	2	32.508033752441406	4.664356231689453
10	1618	high	12	MHU-8_FLT20	2	32.28770065307617	4.624589443206787
10	1618	high	13	MHU-8_FLT06	2	32.228370666503906	4.6138811111450195
10	1618	high	14	MHU-8_HGC03	2	31.838069915771484	4.5434370040893555
10	1618	high	15	MHU-8_FLT24	2	31.569839477539062	4.495025157928467
10	1618	high	16	MHU-8_FLT12	2	31.31798553466797	4.449568748474121
10	1618	high	17	MHU-8_HGC07	2	31.25494384765625	4.438190937042236
10	1618	high	18	MHU-8_FLT11	2	30.875465393066406	4.369699954986572
10	1618	high	19	MHU-8_FLT16	2	30.870826721191406	4.368862628936768
10	1618	high	20	MHU-8_FLT03	2	30.255870819091797	4.257871627807617
10	1618	low	1	A1402_2JR - CAPE17	1	0.08220024406909943	-1.1880632638931274
10	1618	low	2	GSM7594876	1	0.6236094236373901	-1.0903462171554565
10	1618	low	3	EU231	1	0.6248455047607422	-1.090123176574707
10	1618	low	4	25min 3	1	0.6254635453224182	-1.0900115966796875
10	1618	low	5	EU236	1	0.6304079294204712	-1.0891193151474
10	1618	low	6	ASAP 2	1	0.6749072670936584	-1.0810877084732056
10	1618	low	7	EU191	1	0.6903584599494934	-1.0782989263534546
10	1618	low	8	EU230	1	0.6965389251708984	-1.077183485031128
10	1618	low	9	A1402_4PR- CAPEg7	1	0.7336217761039734	-1.0704905986785889
10	1618	low	10	PC 2	1	0.7750309109687805	-1.0630167722702026
10	1618	low	11	ASAP 3	1	0.8040791153907776	-1.0577739477157593
10	1618	low	12	GSM7594877	1	0.8133498430252075	-1.0561007261276245
10	1618	low	13	25min 2	1	0.8325092792510986	-1.0526427030563354
10	1618	low	14	PC 3	1	0.8337453603744507	-1.0524195432662964
10	1618	low	15	GSM7594879	1	0.8393077850341797	-1.0514156818389893
10	1618	low	16	GSM7594880	1	0.8417799472808838	-1.0509694814682007
10	1618	low	17	A1402_2OL - CAPE18	1	0.8522867560386658	-1.0490731000900269
10	1618	low	18	EU183	1	0.8776267170906067	-1.0444996356964111
10	1618	low	19	25min 1	1	0.8794808387756348	-1.044165015220642
10	1618	low	20	GSM7594881	1	0.9116193056106567	-1.0383644104003906
11	964	high	1	RRRM-2_BL_LAR_01	2	5379.3828125	6.101925849914551
11	964	high	2	RR-4_NSG3-W	1	4876.62255859375	5.374477386474609
11	964	high	3	MHU-8_FLT20	2	4106.58642578125	4.260304927825928
11	964	high	4	GSM8596801	1	4011.711669921875	4.123029708862305
11	964	high	5	GSM8596803	1	3997.482421875	4.102441787719727
11	964	high	6	GSM8596804	1	3870.197021484375	3.9182708263397217
11	964	high	7	MHU-8_FLT12	2	3856.67578125	3.898707151412964
11	964	high	8	MHU-8_FLT21	2	3804.1650390625	3.8227288722991943
11	964	high	9	MHU-8_FLT14	2	3782.98876953125	3.792088747024536
11	964	high	10	MHU-8_HGC10	2	3760.10986328125	3.7589850425720215
11	964	high	11	GSM8596806	1	3701.1171875	3.673628091812134
11	964	high	12	MHU-8_FLT18	2	3654.28271484375	3.605862855911255
11	964	high	13	RR3_FLT_F8	2	3643.326171875	3.5900096893310547
11	964	high	14	MHU-8_FLT03	2	3610.6845703125	3.5427801609039307
11	964	high	15	MHU-8_HGC02	2	3597.83935546875	3.5241944789886475
11	964	high	16	MHU-8_HGC03	2	3583.53125	3.5034918785095215
11	964	high	17	MHU-8_HGC11	2	3566.50732421875	3.4788599014282227
11	964	high	18	MHU-8_FLT10	2	3545.67724609375	3.4487204551696777
11	964	high	19	MHU-8_FLT22	2	3483.91748046875	3.3593597412109375
11	964	high	20	MHU-8_FLT17	2	3470.44873046875	3.339871644973755
11	964	low	1	EU190	1	16.52593421936035	-1.657640814781189
11	964	low	2	A1402_2JR - CAPE17	1	24.950206756591797	-1.6454516649246216
11	964	low	3	EU183	1	139.7033233642578	-1.4794143438339233
11	964	low	4	EU231	1	142.62344360351562	-1.475189208984375
11	964	low	5	EU230	1	148.03733825683594	-1.467355728149414
11	964	low	6	RR-10_VIV-07	1	154.6701202392578	-1.4577586650848389
11	964	low	7	EU191	1	180.20643615722656	-1.4208099842071533
11	964	low	8	EU236	1	197.76556396484375	-1.395403504371643
11	964	low	9	control_8w_3	1	201.47198486328125	-1.390040636062622
11	964	low	10	RR-10_BL-18	1	203.5549774169922	-1.3870266675949097
11	964	low	11	control_10w_1	1	210.85165405273438	-1.3764690160751343
11	964	low	12	MMS_1d_2	1	218.25933837890625	-1.3657509088516235
11	964	low	13	control_8w_1	1	221.995849609375	-1.3603445291519165
11	964	low	14	MMS_3d_3	1	227.53318786621094	-1.3523324728012085
11	964	low	15	RR-10_FL-20	1	235.9896240234375	-1.3400967121124268
11	964	low	16	20	1	238.46058654785156	-1.3365215063095093
11	964	low	17	control_10w_2	1	243.38485717773438	-1.3293964862823486
11	964	low	18	RR-10_VIV-21	1	249.40663146972656	-1.3206835985183716
11	964	low	19	RR-10_VIV-06	1	256.5809020996094	-1.310302972793579
11	964	low	20	EU181	1	258.70953369140625	-1.3072230815887451
12	183	high	1	M55	1	46206.203125	6.316542625427246
12	183	high	2	M44	1	41759.32421875	5.643540382385254
12	183	high	3	RR1_BSL_M10	2	34854.45703125	4.598539352416992
12	183	high	4	M45	1	33922.05859375	4.457427501678467
12	183	high	5	RR1_VIV_M18	2	32565.150390625	4.25206995010376
12	183	high	6	RR1_VIV_M16	2	31550.33203125	4.098484039306641
12	183	high	7	RR1_VIV_M17	2	31035.04296875	4.020498752593994
12	183	high	8	RR1_BSL_M4	2	30032.2421875	3.868732452392578
12	183	high	9	RR1_VIV_M20	2	29288.240234375	3.756133556365967
12	183	high	10	RR1_BSL_M5	2	29204.9609375	3.7435295581817627
12	183	high	11	BL_ISS_08	1	29115.0703125	3.7299251556396484
12	183	high	12	RR1_BSL_M7	2	28517.431640625	3.639477252960205
12	183	high	13	RR1_BSL_M8	2	28024.23828125	3.564835786819458
12	183	high	14	M70	2	27724.388671875	3.519455909729004
12	183	high	15	HC_ISS_19	1	27136.06640625	3.430417537689209
12	183	high	16	HC_LAR_15	1	26913.875	3.3967905044555664
12	183	high	17	RR1_VIV_M19	2	25296.39453125	3.151996612548828
12	183	high	18	FL_ISS_07	1	24904.671875	3.092712163925171
12	183	high	19	FL_ISS_15	1	24593.09765625	3.045557737350464
12	183	high	20	VC_ISS_08	1	24521.951171875	3.034790515899658
12	183	low	1	A1402_2JR - CAPE17	1	5.437158584594727	-0.6756042242050171
12	183	low	2	EU190	1	6.721311569213867	-0.6754099130630493
12	183	low	3	A1402_3AL - GAMMA10	1	18.825136184692383	-0.6735780239105225
12	183	low	4	EU230	1	28.601093292236328	-0.6720985174179077
12	183	low	5	EU191	1	32.92349624633789	-0.6714443564414978
12	183	low	6	MMS_3d_3	1	33.21857833862305	-0.6713996529579163
12	183	low	7	EU183	1	38.04371643066406	-0.670669436454773
12	183	low	8	EU226	1	38.45355224609375	-0.6706073880195618
12	183	low	9	A1402_1FR - SHAM21	1	40.06010818481445	-0.670364260673523
12	183	low	10	control_8w_1	1	40.94535446166992	-0.6702303290367126
12	183	low	11	NA	12	43.64071273803711	-0.6698223948478699
12	183	low	12	control_10w_1	1	43.6721305847168	-0.6698175668716431
12	183	low	13	RR-10_VIV-07	1	43.989070892333984	-0.6697696447372437
12	183	low	14	control_8w_3	1	46.04371643066406	-0.6694586873054504
12	183	low	15	MMS_1d_2	1	46.8579216003418	-0.6693354845046997
12	183	low	16	MMS_1d_3	1	47.480873107910156	-0.669241189956665
12	183	low	17	104	1	48.426231384277344	-0.6690981388092041
12	183	low	18	MMS_3d_1	1	48.5792350769043	-0.6690750122070312
12	183	low	19	MMS_14d_1	1	48.73223876953125	-0.6690517663955688
12	183	low	20	90	2	48.8278694152832	-0.669037401676178
13	976	high	1	RR-4_NSG3-W	1	2893.756103515625	6.396548748016357
13	976	high	2	RRRM-2_BL_LAR_01	2	2869.775390625	6.328711986541748
13	976	high	3	MHU-8_FLT21	2	2004.7166748046875	3.881638526916504
13	976	high	4	MHU-8_HGC10	2	1978.06103515625	3.8062350749969482
13	976	high	5	MHU-8_FLT20	2	1960.535400390625	3.7566587924957275
13	976	high	6	RR-4_NSF4-W	1	1903.5911865234375	3.5955753326416016
13	976	high	7	MHU-8_HGC03	2	1888.54248046875	3.5530054569244385
13	976	high	8	MHU-8_FLT12	2	1886.015380859375	3.5458569526672363
13	976	high	9	MHU-8_FLT18	2	1871.244873046875	3.5040740966796875
13	976	high	10	MHU-8_FLT14	2	1853.0537109375	3.4526150226593018
13	976	high	11	MHU-8_FLT10	2	1810.40576171875	3.33197283744812
13	976	high	12	MHU-8_FLT03	2	1791.31298828125	3.277963161468506
13	976	high	13	MHU-8_HGC11	2	1766.552734375	3.2079215049743652
13	976	high	14	RR3_BSL_B5	2	1745.95947265625	3.149667501449585
13	976	high	15	MHU-8_HGC05	2	1716.3740234375	3.06597638130188
13	976	high	16	MHU-8_FLT24	2	1697.62451171875	3.0129377841949463
13	976	high	17	MHU-8_HGC02	2	1691.868896484375	2.9966564178466797
13	976	high	18	RR3_GC_G4	3	1690.1448974609375	2.9917795658111572
13	976	high	19	MHU-8_FLT15	2	1675.8939208984375	2.9514663219451904
13	976	high	20	MHU-8_HGC06	2	1672.850341796875	2.942856788635254
13	976	low	1	A1402_2JR - CAPE17	1	12.51229476928711	-1.7538988590240479
13	976	low	2	EU190	1	21.95081901550293	-1.7271991968154907
13	976	low	3	RR-10_VIV-07	1	72.7807388305664	-1.5834115743637085
13	976	low	4	EU183	1	73.5338134765625	-1.5812814235687256
13	976	low	5	EU231	1	88.2131118774414	-1.5397566556930542
13	976	low	6	RR-10_BL-18	1	94.17725372314453	-1.5228853225708008
13	976	low	7	EU191	1	100.14651489257812	-1.5059995651245117
13	976	low	8	EU230	1	100.75819396972656	-1.5042692422866821
13	976	low	9	20	1	104.7213134765625	-1.4930583238601685
13	976	low	10	RR-10_VIV-21	1	107.32376861572266	-1.4856964349746704
13	976	low	11	MMS_3d_3	1	108.49180603027344	-1.482392430305481
13	976	low	12	EU226	1	110.4036865234375	-1.4769841432571411
13	976	low	13	MMS_1d_2	1	121.73258209228516	-1.444936990737915
13	976	low	14	RR-10_VIV-06	1	121.8729476928711	-1.4445399045944214
13	976	low	15	control_8w_3	1	124.20697021484375	-1.4379374980926514
13	976	low	16	control_10w_1	1	125.23052978515625	-1.4350420236587524
13	976	low	17	control_8w_1	1	126.5286865234375	-1.4313697814941406
13	976	low	18	EU236	1	135.60963439941406	-1.4056817293167114
13	976	low	19	A1402_3AL - GAMMA10	1	138.23052978515625	-1.3982676267623901
13	976	low	20	RR-10_FL-20	1	138.85655212402344	-1.3964967727661133
14	577	high	1	LAR Baseline 2 	1	6259.3447265625	7.654354095458984
14	577	high	2	LAR GC 10 	1	6249.0849609375	7.639592170715332
14	577	high	3	LAR GC 9 	1	6219.19775390625	7.596590518951416
14	577	high	4	33	1	4275.85107421875	4.800501346588135
14	577	high	5	42	1	3785.497314453125	4.094979763031006
14	577	high	6	ISS-T Flight 10	5	3657.001220703125	3.910099506378174
14	577	high	7	32	1	3539.610107421875	3.741197109222412
14	577	high	8	70	1	3445.824951171875	3.6062588691711426
14	577	high	9	FLT 2	1	3307.055419921875	3.406597137451172
14	577	high	10	45	1	3246.875244140625	3.32000994682312
14	577	high	11	ISS-T Flight 8	5	3191.872802734375	3.240872383117676
14	577	high	12	ISS-T GC 10	5	3094.50244140625	3.100775718688965
14	577	high	13	RRRM-2_BL_LAR_01	2	3029.85791015625	3.007765054702759
14	577	high	14	ISS-T Flight 4	5	2984.16162109375	2.9420173168182373
14	577	high	15	LAR Flight 8	6	2941.385498046875	2.8804709911346436
14	577	high	16	RR-10_GC-06	1	2938.13525390625	2.8757944107055664
14	577	high	17	RR-10_BL-12	2	2929.422119140625	2.863258123397827
14	577	high	18	ISS-T Flight 7	5	2922.76904296875	2.8536856174468994
14	577	high	19	ISS-T Flight 9	5	2922.625	2.85347843170166
14	577	high	20	LAR Flight 5	6	2918.353515625	2.84733247756958
14	577	low	1	A1402_2JR - CAPE17	1	11.58405590057373	-1.3349299430847168
14	577	low	2	EU190	1	57.20623779296875	-1.2692886590957642
14	577	low	3	EU183	1	67.30502319335938	-1.254758596420288
14	577	low	4	EU191	1	75.36568450927734	-1.2431608438491821
14	577	low	5	EU230	1	85.7279052734375	-1.2282516956329346
14	577	low	6	A1402_3AL - GAMMA10	1	93.736572265625	-1.2167288064956665
14	577	low	7	EU236	1	97.63604736328125	-1.211118221282959
14	577	low	8	EU231	1	98.01213073730469	-1.210577130317688
14	577	low	9	GSM7594876	1	105.64125061035156	-1.199600338935852
14	577	low	10	EU181	1	107.8682861328125	-1.1963961124420166
14	577	low	11	MMS_3d_3	1	111.35355377197266	-1.1913814544677734
14	577	low	12	EU189	1	114.02252960205078	-1.1875413656234741
14	577	low	13	EU228	1	114.32929229736328	-1.1870999336242676
14	577	low	14	EU229	1	118.00346374511719	-1.1818134784698486
14	577	low	15	RR-10_VIV-07	1	119.66551208496094	-1.17942214012146
14	577	low	16	control_8w_1	1	120.01213073730469	-1.178923487663269
14	577	low	17	EU192	1	121.91161346435547	-1.1761904954910278
14	577	low	18	MMS_1d_2	1	123.64817810058594	-1.1736918687820435
14	577	low	19	control_10w_1	1	125.09185791015625	-1.1716147661209106
14	577	low	20	control_8w_3	1	131.2547607421875	-1.1627476215362549
