gene_id	gene_symbol	studies_tested	meta_log2_fold_change	meta_se	meta_z	meta_p_value	direction_up_studies	direction_down_studies	q_heterogeneity	i2_percent	heterogeneity_p_value	meta_fdr_bh	eligible_meta	significant_fdr05_abs_log2fc1	consistent_direction
ENSMUSG00000020431	Adcy1	6	1.05546561291316	0.157774888629123	6.6896932844251	2.23638825575934e-11	5	1	12.4182041772485	59.7365293030005	0.0294856782917228	1.29830325347743e-08	TRUE	TRUE	mixed
ENSMUSG00000045559	Olfr827	4	1.08065857893395	0.162858326728488	6.6355746165536	3.23240798587841e-11	4	0	19.584851050915	84.6820382131023	0.000206912353373025	1.81182040725702e-08	TRUE	TRUE	all_up
ENSMUSG00000029596	Sdsl	6	0.592068987143798	0.089339716622489	6.62716437355208	3.4219652187958e-11	6	0	34.1372863786305	85.3532587665494	2.23575745685948e-06	1.85413482105086e-08	TRUE	FALSE	all_up
ENSMUSG00000078673	Mup19	6	-0.941279109046312	0.14266271786097	-6.59793338553678	4.16928509553107e-11	0	6	16.0956722744128	68.9357492203139	0.00657616776258185	2.18618481380185e-08	TRUE	FALSE	all_down
ENSMUSG00000041491	Cep78	6	0.36232885151975	0.0553322860588348	6.54823571060277	5.82207777506839e-11	5	1	13.8806696127081	63.9786830210095	0.0163854525371733	2.95743356980427e-08	TRUE	FALSE	mixed
ENSMUSG00000032725	Folr2	6	-0.53355187803765	0.0818844818967332	-6.51590955549463	7.22505015280869e-11	0	6	21.3049012478943	76.5312218919852	0.00070934400635593	3.4542114774678e-08	TRUE	FALSE	all_down
ENSMUSG00000023067	Cdkn1a	6	1.12915213538534	0.1737523070563	6.49863103699376	8.1054177854505e-11	4	2	40.1847618516651	87.5574726099993	1.37057434056619e-07	3.76438760292851e-08	TRUE	TRUE	mixed
ENSMUSG00000038526	Car14	6	0.467667233587831	0.0720798128313034	6.4881860151658	8.68759804696599e-11	4	2	51.0144866289803	90.1988624596692	8.58983077285325e-10	3.92269184037312e-08	TRUE	FALSE	mixed
ENSMUSG00000070332	Trim80	4	1.14504225756616	0.176716451102286	6.47954534183912	9.19994179443393e-11	4	0	27.8195217532801	89.2162057040169	3.96303200187487e-06	4.0417582126628e-08	TRUE	TRUE	all_up
ENSMUSG00000073421	H2-Ab1	6	-0.497505012756072	0.0774696259755495	-6.42193642335503	1.34551620712406e-10	1	5	48.6875158306865	89.7304269591659	2.57075647324546e-09	5.75562261757936e-08	TRUE	FALSE	mixed
ENSMUSG00000030137	Tuba8	5	1.10338489421796	0.172688864768257	6.38943857612744	1.66495898762305e-10	5	0	14.9783858822613	73.2948527869273	0.00474625684008622	6.93946367790068e-08	TRUE	TRUE	all_up
ENSMUSG00000096688	Mup17	6	-1.17977113153941	0.185237150390729	-6.36897689826723	1.90293265373116e-10	2	4	56.6452744356751	91.1731383600624	5.98398668441129e-11	7.73304257159999e-08	TRUE	TRUE	mixed
ENSMUSG00000037600	Kdf1	6	0.498868946794192	0.0788643428003209	6.32565908850968	2.52153964550226e-10	4	2	38.189496569302	86.9073948358377	3.45653369383707e-07	9.99698217991201e-08	TRUE	FALSE	mixed
ENSMUSG00000038539	Atf5	6	0.442008186508982	0.0704973290141861	6.26985720863321	3.61379349957138e-10	4	2	75.4096481308947	93.3695486931313	7.64050768398344e-15	1.39862412703649e-07	TRUE	FALSE	mixed
ENSMUSG00000050860	Phospho1	5	0.950212521217842	0.153072724996209	6.20758872125242	5.38037350188153e-10	4	1	10.0604702327477	60.2404270629454	0.0394212954401203	1.94351047273521e-07	TRUE	FALSE	mixed
ENSMUSG00000022241	Tars	6	0.410279698115046	0.066341899088747	6.18432248323501	6.23697526388328e-10	3	3	49.0367787666388	89.8035716746516	2.1811695892355e-09	2.17468407285095e-07	TRUE	FALSE	mixed
ENSMUSG00000021215	Net1	6	0.376410484380298	0.0608864866937036	6.18216791311797	6.32272194752451e-10	4	2	12.5176610226801	60.056435535834	0.0283434259081632	2.17468407285095e-07	TRUE	FALSE	mixed
ENSMUSG00000078680	Mup10	6	-0.65094002171137	0.105334943134369	-6.17971588859175	6.42170627479826e-10	0	6	12.3551122916482	59.5309222451996	0.0302329430955589	2.17468407285095e-07	TRUE	FALSE	all_down
