Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
_FINAL,Reactome Gene Sets,6,R-MMU-156827,L13a-mediated translational silencing of Ceruloplasmin expression,,-11,10,11,17423,98,268,15,5.6,1.4,11837|16898|19933|19941|19943|19944|20084|20090|20115|27367|67186|67248|68028|68052|110954,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Rplp2|Rpl39|Rpl22l1|Rps13|Rpl10,-9
_FINAL,Reactome Gene Sets,6,R-MMU-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,,-11,9.9,11,17423,99,268,15,5.6,1.4,11837|16898|19933|19941|19943|19944|20084|20090|20115|27367|67186|67248|68028|68052|110954,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Rplp2|Rpl39|Rpl22l1|Rps13|Rpl10,-8.9
_FINAL,GO Biological Processes,19,GO:0034242,negative regulation of syncytium formation by plasma membrane fusion,19_GO:0048519 negative regulation of biological process,-10,14,12,17423,55,268,12,4.5,1.3,11837|19933|19941|19943|19944|19946|54217|57808|66489|67186|67248|110954,Rplp0|Rpl21|Rpl26|Rpl28|Rpl29|Rpl30|Rpl36|Rpl35a|Rpl35|Rplp2|Rpl39|Rpl10,-8.9
_FINAL,Reactome Gene Sets,6,R-MMU-211945,Phase I - Functionalization of compounds,,-10,9.7,11,17423,101,268,15,5.6,1.4,13086|13112|13113|13114|13118|13119|13120|14262|53973|232174|244209|277753|337924|666168|100041449,Cyp2a4|Cyp3a11|Cyp3a13|Cyp3a16|Cyp4a12b|Cyp4a14|Cyp4b1|Fmo3|Cyp3a41a|Cyp26b1|Cyp2r1|Cyp4a12a|Cyp3a44|Cyp4a31|Cyp3a59,-8.8
_FINAL,KEGG Pathway,24,mmu05204,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse),,-10,11,11,17423,85,268,14,5.2,1.4,13097|13098|13099|13112|13113|13114|14864|14869|53973|66447|225884|226143|337924|100041449,Cyp2c38|Cyp2c39|Cyp2c40|Cyp3a11|Cyp3a13|Cyp3a16|Gstm3|Gstp2|Cyp3a41a|Mgst3|Gstp3|Cyp2c23|Cyp3a44|Cyp3a59,-8.8
_FINAL,GO Biological Processes,19,GO:0019369,arachidonate metabolic process,19_GO:0009987 cellular process,-10,11,11,17423,86,268,14,5.2,1.4,13086|13089|13094|13097|13098|13099|13105|13118|13119|66447|74519|226143|277753|666168,Cyp2a4|Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2d9|Cyp4a12b|Cyp4a14|Mgst3|Cyp2j9|Cyp2c23|Cyp4a12a|Cyp4a31,-8.7
_FINAL,Reactome Gene Sets,6,R-MMU-72613,Eukaryotic Translation Initiation,,-10,9.2,11,17423,106,268,15,5.6,1.4,11837|16898|19933|19941|19943|19944|20084|20090|20115|27367|67186|67248|68028|68052|110954,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Rplp2|Rpl39|Rpl22l1|Rps13|Rpl10,-8.5
_FINAL,Reactome Gene Sets,6,R-MMU-72737,Cap-dependent Translation Initiation,,-10,9.2,11,17423,106,268,15,5.6,1.4,11837|16898|19933|19941|19943|19944|20084|20090|20115|27367|67186|67248|68028|68052|110954,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Rplp2|Rpl39|Rpl22l1|Rps13|Rpl10,-8.5
_FINAL,GO Biological Processes,19,GO:0010212,response to ionizing radiation,19_GO:0050896 response to stimulus,-10,7.7,10,17423,144,268,17,6.3,1.5,12043|12144|12189|12443|12575|13057|13712|15574|19264|19355|19941|20583|70681|106052|224008|227525|244209,Bcl2|Blm|Brca1|Ccnd1|Cdkn1a|Cyba|Elk1|Hus1|Ptprc|Rad1|Rpl26|Snai2|Abraxas1|Fbxo4|Spidr|Dclre1c|Cyp2r1,-8.5
_FINAL,Reactome Gene Sets,6,R-MMU-211859,Biological oxidations,,-9.8,6.4,9.4,17423,193,268,19,7.1,1.6,13086|13112|13113|13114|13118|13119|13120|14262|14864|18113|53973|66447|232174|244209|269378|277753|337924|666168|100041449,Cyp2a4|Cyp3a11|Cyp3a13|Cyp3a16|Cyp4a12b|Cyp4a14|Cyp4b1|Fmo3|Gstm3|Nnmt|Cyp3a41a|Mgst3|Cyp26b1|Cyp2r1|Ahcy|Cyp4a12a|Cyp3a44|Cyp4a31|Cyp3a59,-8.3
_FINAL,GO Biological Processes,19,GO:0006974,DNA damage response,19_GO:0050896 response to stimulus,-9.8,3.4,8,17423,694,268,36,13,2.1,12043|12122|12125|12144|12189|12443|12566|12575|12952|14211|15574|17217|17219|19355|19365|19941|20135|21973|27015|53892|57257|60364|66131|68145|68240|68501|69263|70681|104806|107986|140917|224008|227525|237911|382985|408022,Bcl2|Bid|Bcl2l11|Blm|Brca1|Ccnd1|Cdk2|Cdkn1a|Cry1|Smc2|Hus1|Mcm4|Mcm6|Rad1|Rad52|Rpl26|Rrm2|Top2a|Polk|Ppm1d|Vav3|Donson|Tipin|Etaa1|Rpa3|Nsmce2|Rfc3|Abraxas1|Fancm|Ddb2|Dclre1b|Spidr|Dclre1c|Brip1|Rrm2b|Primpol,-8.3
_FINAL,KEGG Pathway,24,mmu00140,Steroid hormone biosynthesis - Mus musculus (house mouse),,-9.8,9.7,11,17423,94,268,14,5.2,1.4,13089|13094|13097|13098|13099|13105|13112|13113|13114|27400|53973|226143|337924|100041449,Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2d9|Cyp3a11|Cyp3a13|Cyp3a16|Hsd17b6|Cyp3a41a|Cyp2c23|Cyp3a44|Cyp3a59,-8.2
_FINAL,Reactome Gene Sets,6,R-MMU-72312,rRNA processing,,-9.7,7.3,9.7,17423,152,268,17,6.3,1.5,11837|16898|19933|19941|19943|19944|20084|20090|20115|27367|54364|67186|67248|68028|68052|110954|208366,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Rpp30|Rplp2|Rpl39|Rpl22l1|Rps13|Rpl10|Rpp40,-8.2
_FINAL,Reactome Gene Sets,6,R-MMU-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,,-9.7,7.3,9.7,17423,152,268,17,6.3,1.5,11837|16898|19933|19941|19943|19944|20084|20090|20115|27367|54364|67186|67248|68028|68052|110954|208366,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Rpp30|Rplp2|Rpl39|Rpl22l1|Rps13|Rpl10|Rpp40,-8.2
_FINAL,Reactome Gene Sets,6,R-MMU-8868773,rRNA processing in the nucleus and cytosol,,-9.7,7.3,9.7,17423,152,268,17,6.3,1.5,11837|16898|19933|19941|19943|19944|20084|20090|20115|27367|54364|67186|67248|68028|68052|110954|208366,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Rpp30|Rplp2|Rpl39|Rpl22l1|Rps13|Rpl10|Rpp40,-8.2
_FINAL,KEGG Pathway,24,mmu00591,Linoleic acid metabolism - Mus musculus (house mouse),,-9.7,14,12,17423,50,268,11,4.1,1.2,13097|13098|13099|13112|13113|13114|53973|74519|226143|337924|100041449,Cyp2c38|Cyp2c39|Cyp2c40|Cyp3a11|Cyp3a13|Cyp3a16|Cyp3a41a|Cyp2j9|Cyp2c23|Cyp3a44|Cyp3a59,-8.2
_FINAL,GO Biological Processes,19,GO:0033559,unsaturated fatty acid metabolic process,19_GO:0009987 cellular process,-9.5,7.6,9.7,17423,137,268,16,6,1.4,13086|13089|13094|13097|13098|13099|13105|13118|13119|14869|66447|74519|225884|226143|277753|666168,Cyp2a4|Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2d9|Cyp4a12b|Cyp4a14|Gstp2|Mgst3|Cyp2j9|Gstp3|Cyp2c23|Cyp4a12a|Cyp4a31,-8
_FINAL,GO Biological Processes,19,GO:0009314,response to radiation,19_GO:0050896 response to stimulus,-9.4,4,8.2,17423,450,268,28,10,1.9,12043|12144|12189|12443|12575|12952|13057|13712|15574|18627|18628|19016|19264|19355|19941|20583|26399|27015|53376|66131|70681|106052|107986|171543|224008|227525|244209|408022,Bcl2|Blm|Brca1|Ccnd1|Cdkn1a|Cry1|Cyba|Elk1|Hus1|Per2|Per3|Pparg|Ptprc|Rad1|Rpl26|Snai2|Map2k6|Polk|Usp2|Tipin|Abraxas1|Fbxo4|Ddb2|Bmf|Spidr|Dclre1c|Cyp2r1|Primpol,-7.9
_FINAL,Reactome Gene Sets,6,R-MMU-5693567,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),,-9.4,8.3,9.9,17423,118,268,15,5.6,1.4,12144|12189|12566|15574|19355|19365|27015|66131|68240|69263|70681|224008|237911|319155|319156,Blm|Brca1|Cdk2|Hus1|Rad1|Rad52|Polk|Tipin|Rpa3|Rfc3|Abraxas1|Spidr|Brip1|H4c3|H4c4,-7.9
_FINAL,GO Biological Processes,19,GO:0006690,icosanoid metabolic process,19_GO:0009987 cellular process,-9.4,7.5,9.6,17423,138,268,16,6,1.4,13086|13089|13094|13097|13098|13099|13105|13118|13119|14869|66447|74519|225884|226143|277753|666168,Cyp2a4|Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2d9|Cyp4a12b|Cyp4a14|Gstp2|Mgst3|Cyp2j9|Gstp3|Cyp2c23|Cyp4a12a|Cyp4a31,-7.9
_FINAL,GO Biological Processes,19,GO:0060142,regulation of syncytium formation by plasma membrane fusion,19_GO:0050789 regulation of biological process,-9.4,10,10,17423,83,268,13,4.9,1.3,11837|19933|19941|19943|19944|19946|22177|54217|57808|66489|67186|67248|110954,Rplp0|Rpl21|Rpl26|Rpl28|Rpl29|Rpl30|Tyrobp|Rpl36|Rpl35a|Rpl35|Rplp2|Rpl39|Rpl10,-7.9
_FINAL,WikiPathways,27,WP190,Cell cycle,,-9.3,10,10,17423,84,268,13,4.9,1.3,12448|12550|12566|12575|13559|17217|17219|18393|19650|22390|30939|56150|56452,Ccne2|Cdh1|Cdk2|Cdkn1a|E2f5|Mcm4|Mcm6|Orc2|Rbl1|Wee1|Pttg1|Mad2l1|Orc6,-7.8
_FINAL,Reactome Gene Sets,6,R-MMU-5693538,Homology Directed Repair,,-9.3,8.1,9.7,17423,121,268,15,5.6,1.4,12144|12189|12566|15574|19355|19365|27015|66131|68240|69263|70681|224008|237911|319155|319156,Blm|Brca1|Cdk2|Hus1|Rad1|Rad52|Polk|Tipin|Rpa3|Rfc3|Abraxas1|Spidr|Brip1|H4c3|H4c4,-7.8
_FINAL,Reactome Gene Sets,6,R-MMU-9948299,Ribosome-associated quality control,,-9.2,8,9.7,17423,122,268,15,5.6,1.4,11837|16898|19933|19941|19943|19944|20084|20090|20115|27367|67186|67248|68028|68052|110954,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Rplp2|Rpl39|Rpl22l1|Rps13|Rpl10,-7.7
_FINAL,GO Biological Processes,19,GO:1901739,regulation of myoblast fusion,19_GO:0032502 developmental process,-9.2,11,11,17423,70,268,12,4.5,1.3,11837|19933|19941|19943|19944|19946|54217|57808|66489|67186|67248|110954,Rplp0|Rpl21|Rpl26|Rpl28|Rpl29|Rpl30|Rpl36|Rpl35a|Rpl35|Rplp2|Rpl39|Rpl10,-7.7
_FINAL,Reactome Gene Sets,6,R-MMU-380287,Centrosome maturation,,-9,11,10,17423,72,268,12,4.5,1.3,68121|70799|76478|99100|101565|171567|225745|230376|231123|236266|237222|381644,Cep70|Cep192|Haus8|Cep152|Ccp110|Nme7|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-7.6
_FINAL,Reactome Gene Sets,6,R-MMU-380270,Recruitment of mitotic centrosome proteins and complexes,,-9,11,10,17423,72,268,12,4.5,1.3,68121|70799|76478|99100|101565|171567|225745|230376|231123|236266|237222|381644,Cep70|Cep192|Haus8|Cep152|Ccp110|Nme7|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-7.6
_FINAL,Reactome Gene Sets,6,R-MMU-5423646,Aflatoxin activation and detoxification,,-8.9,23,13,17423,23,268,8,3,1,13086|13112|13113|13114|53973|66447|337924|100041449,Cyp2a4|Cyp3a11|Cyp3a13|Cyp3a16|Cyp3a41a|Mgst3|Cyp3a44|Cyp3a59,-7.5
_FINAL,KEGG Pathway,24,mmu04726,Serotonergic synapse - Mus musculus (house mouse),,-8.9,7.6,9.4,17423,128,268,15,5.6,1.4,12289|13097|13098|13099|13105|14696|14702|14710|18750|18751|18798|66066|74519|214084|226143,Cacna1d|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2d9|Gnb4|Gng2|Gngt2|Prkca|Prkcb|Plcb4|Gng11|Cyp2j9|Slc18a2|Cyp2c23,-7.5
_FINAL,KEGG Pathway,24,mmu04115,p53 signaling pathway - Mus musculus (house mouse),,-8.9,11,10,17423,74,268,12,4.5,1.3,11783|12043|12122|12443|12448|12566|12575|20135|23882|53892|107986|382985,Apaf1|Bcl2|Bid|Ccnd1|Ccne2|Cdk2|Cdkn1a|Rrm2|Gadd45g|Ppm1d|Ddb2|Rrm2b,-7.4
_FINAL,Reactome Gene Sets,6,R-MMU-5693532,DNA Double-Strand Break Repair,,-8.9,6.9,9.1,17423,150,268,16,6,1.4,12144|12189|12566|15574|19355|19365|27015|66131|68240|69263|70681|224008|227525|237911|319155|319156,Blm|Brca1|Cdk2|Hus1|Rad1|Rad52|Polk|Tipin|Rpa3|Rfc3|Abraxas1|Spidr|Dclre1c|Brip1|H4c3|H4c4,-7.4
_FINAL,Reactome Gene Sets,6,R-MMU-9754706,Atorvastatin ADME,,-8.7,28,14,17423,16,268,7,2.6,0.97,13112|13113|13114|18671|53973|337924|100041449,Cyp3a11|Cyp3a13|Cyp3a16|Abcb1a|Cyp3a41a|Cyp3a44|Cyp3a59,-7.3
_FINAL,GO Biological Processes,19,GO:0042178,xenobiotic catabolic process,19_GO:0050896 response to stimulus,-8.7,14,11,17423,47,268,10,3.7,1.2,13089|13094|13097|13098|13099|13112|13114|53973|226143|337924,Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp3a11|Cyp3a16|Cyp3a41a|Cyp2c23|Cyp3a44,-7.3
_FINAL,Reactome Gene Sets,6,R-MMU-2565942,Regulation of PLK1 Activity at G2/M Transition,,-8.7,10,10,17423,77,268,12,4.5,1.3,16475|68121|70799|76478|99100|101565|225745|230376|231123|236266|237222|381644,Ajuba|Cep70|Cep192|Haus8|Cep152|Ccp110|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-7.3
_FINAL,KEGG Pathway,24,mmu05200,Pathways in cancer - Mus musculus (house mouse),,-8.7,3.6,7.6,17423,520,268,29,11,1.9,11783|12043|12122|12125|12443|12448|12550|12566|12575|13712|14062|14696|14702|14710|14864|14869|17311|18750|18751|18798|19016|23882|27015|59069|66066|66447|73086|107986|225884,Apaf1|Bcl2|Bid|Bcl2l11|Ccnd1|Ccne2|Cdh1|Cdk2|Cdkn1a|Elk1|F2r|Gnb4|Gng2|Gngt2|Gstm3|Gstp2|Kitl|Prkca|Prkcb|Plcb4|Pparg|Gadd45g|Polk|Tpm3|Gng11|Mgst3|Rps6ka5|Ddb2|Gstp3,-7.2
_FINAL,Reactome Gene Sets,6,R-MMU-380284,Loss of proteins required for interphase microtubule organization from the centrosome,,-8.6,12,10,17423,62,268,11,4.1,1.2,68121|70799|76478|99100|101565|225745|230376|231123|236266|237222|381644,Cep70|Cep192|Haus8|Cep152|Ccp110|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-7.2
_FINAL,Reactome Gene Sets,6,R-MMU-380259,Loss of Nlp from mitotic centrosomes,,-8.6,12,10,17423,62,268,11,4.1,1.2,68121|70799|76478|99100|101565|225745|230376|231123|236266|237222|381644,Cep70|Cep192|Haus8|Cep152|Ccp110|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-7.2
_FINAL,GO Biological Processes,19,GO:0120254,olefinic compound metabolic process,19_GO:0009987 cellular process,-8.6,6.2,8.7,17423,179,268,17,6.3,1.5,13086|13089|13094|13097|13098|13099|13105|13118|13119|14869|27400|66447|74519|225884|226143|277753|666168,Cyp2a4|Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2d9|Cyp4a12b|Cyp4a14|Gstp2|Hsd17b6|Mgst3|Cyp2j9|Gstp3|Cyp2c23|Cyp4a12a|Cyp4a31,-7.2
_FINAL,KEGG Pathway,24,mmu04713,Circadian entrainment - Mus musculus (house mouse),,-8.6,8.8,9.6,17423,96,268,13,4.9,1.3,12289|14696|14702|14710|18627|18628|18750|18751|18798|19091|66066|73086|234889,Cacna1d|Gnb4|Gng2|Gngt2|Per2|Per3|Prkca|Prkcb|Plcb4|Prkg1|Gng11|Rps6ka5|Gucy1a2,-7.2
_FINAL,Reactome Gene Sets,6,R-MMU-453279,Mitotic G1 phase and G1/S transition,,-8.6,7.9,9.3,17423,115,268,14,5.2,1.4,12443|12448|12566|12575|13559|17217|17219|18393|19076|19650|22390|57441|68240|72568,Ccnd1|Ccne2|Cdk2|Cdkn1a|E2f5|Mcm4|Mcm6|Orc2|Prim2|Rbl1|Wee1|Gmnn|Rpa3|Lin9,-7.2
_FINAL,Reactome Gene Sets,6,R-MMU-8854518,AURKA Activation by TPX2,,-8.5,11,10,17423,64,268,11,4.1,1.2,68121|70799|76478|99100|101565|225745|230376|231123|236266|237222|381644,Cep70|Cep192|Haus8|Cep152|Ccp110|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-7.1
_FINAL,Reactome Gene Sets,6,R-MMU-69275,G2/M Transition,,-8.5,6.5,8.7,17423,160,268,16,6,1.4,12566|12575|16475|22390|68121|70799|76478|99100|101565|171567|225745|230376|231123|236266|237222|381644,Cdk2|Cdkn1a|Ajuba|Wee1|Cep70|Cep192|Haus8|Cep152|Ccp110|Nme7|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-7.1
_FINAL,WikiPathways,27,WP2432,Spinal cord injury,,-8.4,8.5,9.4,17423,99,268,13,4.9,1.3,11829|12443|12566|12772|13559|13642|14609|14825|16175|16952|18733|18750|50490,Aqp4|Ccnd1|Cdk2|Ccr2|E2f5|Efnb2|Gja1|Cxcl1|Il1a|Anxa1|Pirb|Prkca|Nox4,-7
_FINAL,Reactome Gene Sets,6,R-MMU-453274,Mitotic G2-G2/M phases,,-8.4,6.5,8.7,17423,161,268,16,6,1.4,12566|12575|16475|22390|68121|70799|76478|99100|101565|171567|225745|230376|231123|236266|237222|381644,Cdk2|Cdkn1a|Ajuba|Wee1|Cep70|Cep192|Haus8|Cep152|Ccp110|Nme7|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-7
_FINAL,Reactome Gene Sets,6,R-MMU-69481,G2/M Checkpoints,,-8.4,7,8.9,17423,140,268,15,5.6,1.4,12144|12189|12566|15574|17217|17219|18393|19355|22390|68240|69263|70681|237911|319155|319156,Blm|Brca1|Cdk2|Hus1|Mcm4|Mcm6|Orc2|Rad1|Wee1|Rpa3|Rfc3|Abraxas1|Brip1|H4c3|H4c4,-7
_FINAL,GO Biological Processes,19,GO:0010564,regulation of cell cycle process,19_GO:0050789 regulation of biological process,-8.3,3.1,7.2,17423,712,268,34,13,2,12043|12122|12144|12189|12443|12448|12449|12575|12580|12952|14211|14609|15574|16175|16952|19355|19650|20135|22390|56150|57441|60364|66131|68145|68501|70681|70799|74201|75686|101565|106052|236266|329795|382985,Bcl2|Bid|Blm|Brca1|Ccnd1|Ccne2|Ccnf|Cdkn1a|Cdkn2c|Cry1|Smc2|Gja1|Hus1|Il1a|Anxa1|Rad1|Rbl1|Rrm2|Wee1|Mad2l1|Gmnn|Donson|Tipin|Etaa1|Nsmce2|Abraxas1|Cep192|Cep97|Nudt16|Ccp110|Fbxo4|Alms1|Tmem67|Rrm2b,-7
_FINAL,Reactome Gene Sets,6,R-MMU-380320,Recruitment of NuMA to mitotic centrosomes,,-8.3,9.4,9.6,17423,83,268,12,4.5,1.3,68121|70799|76478|99100|101565|171567|225745|230376|231123|236266|237222|381644,Cep70|Cep192|Haus8|Cep152|Ccp110|Nme7|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-6.9
_FINAL,KEGG Pathway,24,mmu04218,Cellular senescence - Mus musculus (house mouse),,-8.3,6.3,8.6,17423,164,268,16,6,1.4,11739|12289|12443|12448|12566|12575|13559|15018|15574|16175|19355|19650|23882|26399|72568|110557,Slc25a4|Cacna1d|Ccnd1|Ccne2|Cdk2|Cdkn1a|E2f5|H2-Q7|Hus1|Il1a|Rad1|Rbl1|Gadd45g|Map2k6|Lin9|H2-Q6,-6.9
_FINAL,Reactome Gene Sets,6,R-MMU-73894,DNA Repair,,-8.3,4.7,7.9,17423,292,268,21,7.8,1.6,12144|12189|12566|15574|19355|19365|21749|27015|66131|68240|69263|70681|101185|104806|107986|140917|224008|227525|237911|319155|319156,Blm|Brca1|Cdk2|Hus1|Rad1|Rad52|Terf1|Polk|Tipin|Rpa3|Rfc3|Abraxas1|Pot1a|Fancm|Ddb2|Dclre1b|Spidr|Dclre1c|Brip1|H4c3|H4c4,-6.9
_FINAL,WikiPathways,27,WP2902,p53 signaling,,-8.3,11,9.9,17423,67,268,11,4.1,1.2,11783|12122|12443|12448|12566|12575|20135|23882|53892|107986|382985,Apaf1|Bid|Ccnd1|Ccne2|Cdk2|Cdkn1a|Rrm2|Gadd45g|Ppm1d|Ddb2|Rrm2b,-6.9
_FINAL,KEGG Pathway,24,mmu04750,Inflammatory mediator regulation of TRP channels - Mus musculus (house mouse),,-8.2,7.5,8.9,17423,122,268,14,5.2,1.4,13097|13098|13099|13118|13119|18750|18751|18755|18798|26399|74519|226143|277753|666168,Cyp2c38|Cyp2c39|Cyp2c40|Cyp4a12b|Cyp4a14|Prkca|Prkcb|Prkch|Plcb4|Map2k6|Cyp2j9|Cyp2c23|Cyp4a12a|Cyp4a31,-6.9
_FINAL,Reactome Gene Sets,6,R-MMU-5693607,Processing of DNA double-strand break ends,,-8.2,9.3,9.5,17423,84,268,12,4.5,1.3,12144|12189|12566|15574|19355|66131|68240|69263|70681|237911|319155|319156,Blm|Brca1|Cdk2|Hus1|Rad1|Tipin|Rpa3|Rfc3|Abraxas1|Brip1|H4c3|H4c4,-6.9
_FINAL,GO Biological Processes,19,GO:0070989,oxidative demethylation,19_GO:0009987 cellular process,-8.1,24,13,17423,19,268,7,2.6,0.97,13099|13112|13113|13114|53973|337924|100041449,Cyp2c40|Cyp3a11|Cyp3a13|Cyp3a16|Cyp3a41a|Cyp3a44|Cyp3a59,-6.7
_FINAL,KEGG Pathway,24,mmu04110,Cell cycle - Mus musculus (house mouse),,-8,6.5,8.5,17423,149,268,15,5.6,1.4,12443|12448|12566|12575|12580|13559|17217|17219|18393|19650|22390|23882|30939|56150|56452,Ccnd1|Ccne2|Cdk2|Cdkn1a|Cdkn2c|E2f5|Mcm4|Mcm6|Orc2|Rbl1|Wee1|Gadd45g|Pttg1|Mad2l1|Orc6,-6.6
_FINAL,Reactome Gene Sets,6,R-MMU-9027307,Biosynthesis of maresin-like SPMs,,-8,33,14,17423,12,268,6,2.2,0.9,13112|13113|13114|53973|337924|100041449,Cyp3a11|Cyp3a13|Cyp3a16|Cyp3a41a|Cyp3a44|Cyp3a59,-6.6
_FINAL,Reactome Gene Sets,6,R-MMU-5633007,Regulation of TP53 Activity,,-7.9,7.1,8.6,17423,129,268,14,5.2,1.4,12144|12189|12566|15574|18718|19355|26399|53376|68240|69260|69263|72504|226182|237911,Blm|Brca1|Cdk2|Hus1|Pip4k2a|Rad1|Map2k6|Usp2|Rpa3|Ing2|Rfc3|Taf4b|Taf5|Brip1,-6.6
_FINAL,GO Biological Processes,19,GO:0032787,monocarboxylic acid metabolic process,19_GO:0009987 cellular process,-7.9,3.4,7.1,17423,528,268,28,10,1.9,13086|13089|13094|13097|13098|13099|13105|13112|13114|13118|13119|13120|14245|14869|18627|19016|26897|53973|66447|74519|171281|225884|226143|232174|239273|277753|337924|666168,Cyp2a4|Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2d9|Cyp3a11|Cyp3a16|Cyp4a12b|Cyp4a14|Cyp4b1|Lpin1|Gstp2|Per2|Pparg|Acot1|Cyp3a41a|Mgst3|Cyp2j9|Acot3|Gstp3|Cyp2c23|Cyp26b1|Abcc4|Cyp4a12a|Cyp3a44|Cyp4a31,-6.5
_FINAL,GO Biological Processes,19,GO:0071479,cellular response to ionizing radiation,19_GO:0050896 response to stimulus,-7.8,9.8,9.4,17423,73,268,11,4.1,1.2,12144|12189|12575|13057|13712|15574|19355|19941|20583|106052|224008,Blm|Brca1|Cdkn1a|Cyba|Elk1|Hus1|Rad1|Rpl26|Snai2|Fbxo4|Spidr,-6.5
_FINAL,KEGG Pathway,24,mmu01232,Nucleotide metabolism - Mus musculus (house mouse),,-7.8,9.7,9.3,17423,74,268,11,4.1,1.2,12495|13178|14923|20135|22169|23959|72962|75686|110074|171567|382985,Entpd1|Dck|Guk1|Rrm2|Cmpk2|Nt5e|Tymp|Nudt16|Dut|Nme7|Rrm2b,-6.4
_FINAL,GO Biological Processes,19,GO:1903047,mitotic cell cycle process,19_GO:0009987 cellular process,-7.7,3.6,7.1,17423,470,268,26,9.7,1.8,12144|12189|12443|12448|12449|12566|12575|12617|13559|13860|14211|14609|15574|16765|16800|17217|17219|18671|22390|53892|56150|60364|66131|68145|70681|70799,Blm|Brca1|Ccnd1|Ccne2|Ccnf|Cdk2|Cdkn1a|Cenpc1|E2f5|Eps8|Smc2|Gja1|Hus1|Stmn1|Arhgef2|Mcm4|Mcm6|Abcb1a|Wee1|Ppm1d|Mad2l1|Donson|Tipin|Etaa1|Abraxas1|Cep192,-6.4
_FINAL,Reactome Gene Sets,6,R-MMU-9018682,Biosynthesis of maresins,,-7.7,30,13,17423,13,268,6,2.2,0.9,13112|13113|13114|53973|337924|100041449,Cyp3a11|Cyp3a13|Cyp3a16|Cyp3a41a|Cyp3a44|Cyp3a59,-6.4
_FINAL,Reactome Gene Sets,6,R-MMU-69620,Cell Cycle Checkpoints,,-7.7,4.8,7.6,17423,260,268,19,7.1,1.6,12144|12189|12448|12566|12575|12617|15574|17217|17219|18393|19355|22390|56150|68240|69263|70681|237911|319155|319156,Blm|Brca1|Ccne2|Cdk2|Cdkn1a|Cenpc1|Hus1|Mcm4|Mcm6|Orc2|Rad1|Wee1|Mad2l1|Rpa3|Rfc3|Abraxas1|Brip1|H4c3|H4c4,-6.3
_FINAL,GO Biological Processes,19,GO:0070988,demethylation,19_GO:0009987 cellular process,-7.6,21,12,17423,22,268,7,2.6,0.97,13099|13112|13113|13114|53973|337924|100041449,Cyp2c40|Cyp3a11|Cyp3a13|Cyp3a16|Cyp3a41a|Cyp3a44|Cyp3a59,-6.3
_FINAL,Reactome Gene Sets,6,R-MMU-5685938,HDR through Single Strand Annealing (SSA),,-7.6,16,11,17423,33,268,8,3,1,12144|12189|15574|19355|19365|68240|69263|237911,Blm|Brca1|Hus1|Rad1|Rad52|Rpa3|Rfc3|Brip1,-6.2
