gene_id	x	y	consensus
ENSMUSG00000031168	0.5015415	0.2900915	7
ENSMUSG00000111564	-0.11572766	-0.04157698	0
ENSMUSG00000045438	-0.06654829	0.004933834	2
ENSMUSG00000030002	0.027498126	0.05155945	4
ENSMUSG00000032594	0.064745486	0.07802367	5
ENSMUSG00000033214	-0.11594218	-0.041725755	9
ENSMUSG00000075269	-0.11594725	-0.04173577	11
ENSMUSG00000097756	-0.11594945	-0.04172659	9
ENSMUSG00000041642	-0.10227388	-0.03260517	1
ENSMUSG00000112880	-0.10921651	-0.03642392	8
ENSMUSG00000056832	-0.11263472	-0.0393126	3
ENSMUSG00000031616	-0.09316063	-0.025617719	1
ENSMUSG00000090291	-0.11590958	-0.04170072	0
ENSMUSG00000027233	-0.11586386	-0.041671872	0
ENSMUSG00000106053	-0.1156106	-0.041469693	0
ENSMUSG00000029408	-0.11115706	-0.03825867	3
ENSMUSG00000037331	0.3987351	0.1360991	7
ENSMUSG00000043687	-0.10924333	-0.036277056	8
ENSMUSG00000033902	-0.08632493	-0.023100376	6
ENSMUSG00000041248	-0.11593944	-0.041722417	9
ENSMUSG00000046062	0.3101424	0.20118093	7
ENSMUSG00000054619	0.45845222	0.28916645	7
ENSMUSG00000024563	-0.03612262	0.011698961	2
ENSMUSG00000054679	-0.11586863	-0.041665792	0
ENSMUSG00000045678	-0.11595911	-0.04173827	11
ENSMUSG00000061601	-0.11449993	-0.040753245	0
ENSMUSG00000086628	-0.07928252	-0.0046691895	2
ENSMUSG00000027962	-0.071095705	-0.0051164627	2
ENSMUSG00000022132	-0.11578506	-0.04159224	0
ENSMUSG00000103906	-0.11029482	-0.03764105	3
ENSMUSG00000071424	-0.11595911	-0.04173827	11
ENSMUSG00000015968	-0.10728347	-0.036783457	8
ENSMUSG00000050198	-0.11595911	-0.04173827	11
ENSMUSG00000000171	0.61196584	0.3769474	10
ENSMUSG00000030785	-0.11562848	-0.041446447	0
ENSMUSG00000049823	-0.11025524	-0.03785169	3
ENSMUSG00000026134	-0.105909646	-0.035294652	1
ENSMUSG00000015247	0.091013074	0.101783276	5
ENSMUSG00000009614	1.6846206	0.004089117	10
ENSMUSG00000020402	0.34170642	0.21325302	7
ENSMUSG00000026220	-0.11595309	-0.04173577	12
ENSMUSG00000002014	0.115511626	0.14507794	5
ENSMUSG00000061979	-0.08539432	-0.020558	6
ENSMUSG00000035235	-0.10996276	-0.036851287	8
ENSMUSG00000027801	0.19836	0.18190694	7
ENSMUSG00000001323	0.21536481	0.12619281	7
ENSMUSG00000084174	-0.11564231	-0.041232705	0
ENSMUSG00000024780	0.06650132	0.08471632	5
ENSMUSG00000030107	-0.09112531	-0.024426222	1
ENSMUSG00000046351	-0.059391916	-0.0007145405	2
ENSMUSG00000002984	-0.06381607	-0.004884243	2
ENSMUSG00000034659	-0.08182472	-0.01816225	6
ENSMUSG00000029772	-0.06869811	-0.0122356415	2
ENSMUSG00000030619	-0.056225717	0.002133131	2
ENSMUSG00000045854	-0.06265515	0.009382963	2
ENSMUSG00000040022	-0.07218552	-0.015356898	2
ENSMUSG00000038047	-0.09964895	-0.031042218	1
ENSMUSG00000067767	-0.11594641	-0.041732788	9
ENSMUSG00000038155	-0.11328876	-0.039325	3
ENSMUSG00000045917	-0.098731816	-0.029647708	1
ENSMUSG00000040855	0.12517852	0.09348273	5
ENSMUSG00000009549	-0.014871657	0.04475856	5
ENSMUSG00000027715	-0.11234218	-0.039907932	3
ENSMUSG00000047030	-0.09159404	-0.026103616	1
ENSMUSG00000026034	0.05747527	0.0693233	5
ENSMUSG00000090141	-0.11593294	-0.041722775	9
ENSMUSG00000020419	-0.11522782	-0.041110873	0
ENSMUSG00000041741	-0.086408556	-0.020969033	6
ENSMUSG00000038949	-0.06285417	-0.0067620277	2
ENSMUSG00000026701	1.0171964	0.37830353	10
ENSMUSG00000037944	-0.11448228	-0.040730834	0
ENSMUSG00000030970	-0.1063776	-0.034397244	1
ENSMUSG00000025270	-0.057798684	-0.008252859	2
ENSMUSG00000096351	-0.115946054	-0.041731834	9
ENSMUSG00000092111	-0.11595911	-0.04173827	11
ENSMUSG00000087480	-0.11587739	-0.041695833	0
ENSMUSG00000033149	0.14466038	0.09904051	7
ENSMUSG00000086219	-0.11364639	-0.039678216	3
ENSMUSG00000027074	0.030049562	0.06419897	5
ENSMUSG00000018740	-0.11371255	-0.040229917	3
ENSMUSG00000044317	-0.11477119	-0.040946722	0
ENSMUSG00000003549	-0.11110765	-0.038027406	3
ENSMUSG00000022982	1.5091822	0.21939468	10
ENSMUSG00000028862	-0.1141175	-0.040133357	3
ENSMUSG00000054459	-0.1159392	-0.04172802	11
ENSMUSG00000015947	-0.11136764	-0.038225055	3
ENSMUSG00000035764	-0.08420968	-0.020894408	6
ENSMUSG00000027555	-0.11383343	-0.040031552	3
ENSMUSG00000068246	0.23405236	0.13263321	7
ENSMUSG00000031786	-0.11594391	-0.04172945	11
ENSMUSG00000070780	0.1038596	0.07624984	5
ENSMUSG00000021376	0.13355935	0.12877464	5
ENSMUSG00000020974	-0.11401439	-0.04009545	3
ENSMUSG00000068742	-0.042224944	0.006737709	2
ENSMUSG00000027306	-0.11421901	-0.04092729	3
ENSMUSG00000000167	-0.113741696	-0.039875507	3
ENSMUSG00000078619	0.07516682	0.073731184	5
ENSMUSG00000112937	-0.115625024	-0.041552067	0
ENSMUSG00000002603	-0.10074544	-0.031638145	1
ENSMUSG00000030111	-0.11582744	-0.041635394	0
ENSMUSG00000032988	-0.11595911	-0.04173827	11
ENSMUSG00000000567	-0.111542046	-0.039357185	3
ENSMUSG00000032511	-0.11588043	-0.041694164	0
ENSMUSG00000024427	-0.049365222	-0.0046138763	2
ENSMUSG00000011148	-0.08027661	-0.0176152	6
ENSMUSG00000033027	-0.115940034	-0.04172814	11
ENSMUSG00000029136	-0.09122044	-0.02323389	1
ENSMUSG00000002820	-0.06363952	-0.0011518002	2
ENSMUSG00000044167	0.036202192	0.024408817	5
ENSMUSG00000041750	-0.110912204	-0.038262844	3
ENSMUSG00000042498	-0.11544657	-0.04144323	0
ENSMUSG00000028718	-0.115336835	-0.041360736	0
ENSMUSG00000035547	-0.10629237	-0.035554886	8
ENSMUSG00000021482	0.047531307	0.0657711	5
ENSMUSG00000030805	-0.053100407	-0.005565405	2
ENSMUSG00000037994	-0.115799904	-0.041637063	0
ENSMUSG00000037788	-0.103349626	-0.032354474	1
ENSMUSG00000050334	-0.11593938	-0.04170251	0
ENSMUSG00000031628	-0.031603813	0.018370867	4
ENSMUSG00000078672	-0.032687306	0.045048714	5
ENSMUSG00000045968	-0.11437386	-0.040607452	3
ENSMUSG00000033767	-0.03150481	0.012254953	4
ENSMUSG00000039199	-0.111387014	-0.03837979	3
ENSMUSG00000020654	-0.10769361	-0.03549254	8
ENSMUSG00000021693	-0.070126414	-0.012793064	6
ENSMUSG00000048772	-0.061351	-0.0029966831	2
ENSMUSG00000072704	0.3729631	0.2456274	7
ENSMUSG00000049421	-0.012985408	0.029426813	4
ENSMUSG00000032396	-0.0040046573	0.025022984	4
ENSMUSG00000022346	-0.1055854	-0.033213735	1
ENSMUSG00000062960	0.28826228	0.22088814	7
ENSMUSG00000021381	-0.115908206	-0.041662335	0
ENSMUSG00000058407	0.02887106	0.06141901	5
ENSMUSG00000025077	-0.059687912	-0.00061798096	2
ENSMUSG00000026626	0.5577973	0.23360825	10
ENSMUSG00000051497	-0.11171287	-0.038526535	3
ENSMUSG00000052384	-0.10527253	-0.033214092	1
ENSMUSG00000057110	-0.021137655	0.024062872	4
ENSMUSG00000025920	-0.090010226	-0.024808884	6
ENSMUSG00000036091	-0.11504859	-0.04120326	0
ENSMUSG00000038583	-0.115746915	-0.041487098	0
ENSMUSG00000033106	-0.08981961	-0.022871256	6
ENSMUSG00000019877	0.65797174	0.30998707	10
ENSMUSG00000074259	-0.11579126	-0.041651845	0
ENSMUSG00000029201	0.07564139	0.077408314	5
ENSMUSG00000021572	-0.11325467	-0.039955497	3
ENSMUSG00000021070	-0.115850925	-0.041646123	0
ENSMUSG00000073002	-0.094343245	-0.021799803	13
ENSMUSG00000050677	-0.11532682	-0.04129541	0
ENSMUSG00000033436	-0.1039657	-0.032445908	1
