analysis_scope	tissue	gene_id	gene_symbol	expimap_pathway_member	n_retained_pathways	retained_pathway_ids	retained_pathway_terms	retained_pathway_labels	n_concordant_pathways	any_concordant_bh_fdr	minimum_gene_fdr	expimap_gene_effect	expimap_flt_gc_direction	analysis_roles	generative_any_arm_real_stable	generative_stable_synthetic_arms	generative_all_compared_arms	generative_all_arm_patterns	generative_max_arm_real_permutation_roc_auc	generative_max_arm_minus_real_permutation_roc_auc	generative_any_arm_stable_feature	generative_selected_arm_stable_feature	generative_selected_arm	generative_selection_pattern	real_stable	arm_stable	real_selection_frequency	arm_selection_frequency	real_permutation_roc_auc	arm_real_permutation_roc_auc	arm_minus_real_permutation_roc_auc	selected_arm_importance_rank	real_linear_shap_flight_minus_ground	selected_linear_shap_flight_minus_ground	matched_primary	consensus_secondary	generative_real_meta_effect	generative_real_meta_fdr	generative_flt_gc_direction
canonical_tissue	kidney	ENSMUSG00000026837	Col5a1	True	1.0	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1.0	False	NA	0.2851573454119626	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000026042	Col5a2	True	1.0	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1.0	False	NA	0.0560290819428677	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000004098	Col5a3	True	1.0	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1.0	False	NA	0.327034925635605	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000001119	Col6a1	True	1.0	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1.0	False	NA	0.2368039696348393	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000020241	Col6a2	True	1.0	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1.0	False	NA	0.232345183921081	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000048126	Col6a3	True	1.0	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1.0	False	NA	0.1777109669661984	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000091345	Col6a5	True	1.0	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	0.0	False	NA	-0.0945324252214362	FLT_lower	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000043719	Col6a6	True	1.0	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1.0	False	NA	0.0256147272045802	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000032458	Copb2	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	real_plus_generated	real_plus_generated	synthetic_emergent_real_transfer	0.0245562130177514	0.0245562130177514	True	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000003617	Cp	True	1.0	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1.0	False	NA	0.2332066816884547	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000023272	Creld2	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	real_plus_generated	real_plus_generated	synthetic_domain_only	-0.0011834319526627	0.0031558185404339	True	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000014599	Csf1	True	1.0	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1.0	False	NA	0.1950323701940483	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000026421	Csrp1	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	guided_low_weight;guided_real_only	guided_low_weight;guided_real_only	synthetic_domain_only;synthetic_emergent_no_positive_importance	-0.0035502958579881	-0.0072781065088757	True	True	guided_low_weight	synthetic_emergent_no_positive_importance	False	True	0.625	0.5	0.0037278106508875	-0.0035502958579881	-0.0072781065088757	263.0	0.0038530896705302	0.0618738035637555	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000027447	Cst3	True	1.0	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1.0	False	NA	0.0656639564886105	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000031078	Cttn	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	generated_only;real_plus_generated	generated_only;real_plus_generated	synthetic_emergent_real_transfer	0.0284516765285996	-0.0043885601577909	True	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000063694	Cycs	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	generated_only;guided_low_weight;guided_real_only	generated_only;guided_low_weight;guided_real_only	synthetic_emergent_real_transfer	0.1129437869822484	0.1070266272189348	True	True	guided_low_weight	synthetic_emergent_real_transfer	False	True	0.125	0.75	0.0059171597633136	0.0040927021696252	-0.0018244575936883	95.0	-0.0139639551348649	0.0157460726559518	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000044548	Dact1	True	1.0	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1.0	False	NA	0.1963457171088762	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000019929	Dcn	True	1.0	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1.0	False	NA	0.0344368815077367	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000031562	Dctd	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	generated_only	generated_only	synthetic_domain_only	-0.0017011834319526	0.0065828402366863	True	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000020108	Ddit4	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True		generated_only;guided_low_weight;guided_real_only;real_plus_generated	real_only	0.0	-0.0094674556213017	True	True	guided_low_weight	real_only	True	False	1.0	0.0	0.0094674556213017	0.0	-0.0094674556213017	133.0	0.0219195646306212	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000028223	Decr1	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	generated_only	generated_only	synthetic_emergent_no_positive_importance	0.0006508875739644	0.0006508875739644	True	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000024868	Dkk1	True	1.0	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	0.0	False	NA	-0.0401296282790228	FLT_lower	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000028031	Dkk2	True	1.0	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1.0	False	NA	0.1660684664468573	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000054894	Dmac2l	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	guided_low_weight;guided_real_only	guided_low_weight;guided_real_only	synthetic_emergent_real_transfer	0.0105029585798816	0.034171597633136	True	True	guided_low_weight	synthetic_emergent_real_transfer	False	True	0.125	0.5	-0.0236686390532544	0.0105029585798816	0.034171597633136	61.0	-0.0183414787205673	-0.0057627861877179	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000029131	Dnajb6	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	generated_only	generated_only	synthetic_emergent_real_transfer	0.0127218934911242	0.0127218934911242	True	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000031168	Ebp	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	generated_only	generated_only	synthetic_domain_only	0.0130177514792899	0.0130177514792899	True	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000021810	Ecd	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	generated_only	generated_only	synthetic_emergent_real_transfer	0.020473372781065	0.020473372781065	True	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000038418	Egr1	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	guided_low_weight;guided_real_only;real_plus_generated	generated_only;guided_low_weight;guided_real_only;real_plus_generated	real_only;shared_attenuated;shared_reinforced	0.0481065088757396	0.006094674556213	True	True	guided_low_weight	shared_attenuated	True	True	1.0	0.5	0.0420118343195266	0.0297337278106508	-0.0122781065088757	24.0	0.1006516507010549	0.1146356917207284	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000040028	Elavl1	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True		generated_only;guided_low_weight;guided_real_only;real_plus_generated	real_only	0.0017751479289939	0.0093195266272188	True	True	guided_low_weight	real_only	True	False	0.5	0.0	-0.0075443786982248	0.0	0.0075443786982248	133.0	-0.0338383534327652	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000026579	F5	True	1.0	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	0.0	False	NA	-0.0688994784780501	FLT_lower	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000025854	Fam20c	True	1.0	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1.0	False	NA	0.1016512002174877	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000024778	Fas	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True		generated_only;guided_low_weight;guided_real_only;real_plus_generated	real_only	0.0272189349112425	0.01198224852071	True	True	guided_low_weight	real_only	True	False	0.5	0.125	0.0152366863905325	0.0062130177514793	-0.0090236686390531	83.0	0.0442759500129907	0.0133598926187122	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000027204	Fbn1	True	1.0	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1.0	False	NA	0.3159414559566376	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000028001	Fga	True	1.0	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1.0	False	NA	0.3903611700586678	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000033860	Fgg	True	1.0	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1.0	False	NA	0.531655614822236	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000026193	Fn1	True	2.0	R-MMU-3000178;R-MMU-381426	R-MMU-3000178_ECM_PROTEOGLYCANS;R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	ECM proteoglycans;IGF transport and uptake	2.0	False	NA	0.2714578415918747	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000021250	Fos	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True		generated_only;guided_low_weight;guided_real_only;real_plus_generated	real_only	0.0085798816568047	0.0006339814032122	True	True	guided_low_weight	real_only	True	False	0.875	0.625	0.0079459002535925	0.0039644970414201	-0.0039814032121724	97.0	0.0375458221523807	-0.009956423018345	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000022816	Fstl1	True	1.0	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1.0	False	NA	0.1307134213706513	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000019810	Fuca2	True	1.0	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	0.0	False	NA	-0.0720083598484932	FLT_lower	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000044674	Fzd1	True	1.0	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1.0	False	NA	0.079882011493159	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000050288	Fzd2	True	1.0	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1.0	False	NA	0.1333147730770445	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000049791	Fzd4	True	1.0	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1.0	False	NA	0.0245510182468195	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000028671	Gale	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	real_plus_generated	real_plus_generated	synthetic_emergent_no_positive_importance	-0.0060650887573964	-0.0082100591715976	True	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000031451	Gas6	True	1.0	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1.0	False	NA	0.0106004911415672	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000022570	Gfus	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	generated_only	generated_only	synthetic_emergent_real_transfer	0.0032544378698224	0.0032544378698224	True	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000021591	Glrx	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	generated_only	generated_only	synthetic_domain_only	0.0019970414201183	0.0040680473372781	True	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000110469	Gm10358	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True		generated_only;guided_low_weight;guided_real_only;real_plus_generated	real_only	0.0	0.003007889546351	True	True	guided_low_weight	real_only	True	False	0.75	0.0	-0.003007889546351	0.0	0.003007889546351	133.0	0.0145853823918268	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000068240	Gm11808	True	1.0	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1.0	False	NA	0.0038839302679859	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000031748	Gnao1	True	1.0	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1.0	False	NA	0.2622661841298528	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000032766	Gng11	True	1.0	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1.0	False	NA	0.0458337809874258	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000043004	Gng2	True	1.0	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1.0	False	NA	0.0334481805477455	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000021556	Golm1	True	1.0	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1.0	False	NA	0.1519860043907508	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000055653	Gpc3	True	1.0	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1.0	False	NA	0.0553020991246396	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000020176	Grb10	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	guided_real_only	generated_only;guided_low_weight;guided_real_only;real_plus_generated	real_only;shared_reinforced	0.0243343195266272	0.0249753451676528	True	True	guided_low_weight	real_only	True	False	0.75	0.375	-0.0006410256410256	-0.017258382642998	-0.0166173570019724	289.0	0.00022146530935	0.0241119782553361	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000037649	H2-DMa	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	guided_low_weight;guided_real_only	guided_low_weight;guided_real_only	synthetic_emergent_real_transfer	0.039585798816568	0.0542307692307692	True	True	guided_low_weight	synthetic_emergent_real_transfer	False	True	0.25	0.5	-0.0146449704142011	0.0297337278106508	0.044378698224852	24.0	-0.160529465942145	0.0236959825068802	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000021613	Hapln1	True	1.0	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	0.0	False	NA	-0.0960144764854317	FLT_lower	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000042770	Hebp1	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	guided_real_only	guided_real_only	synthetic_emergent_real_transfer	0.0035502958579881	0.0035502958579881	True	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000025813	Homer2	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True		generated_only;guided_low_weight;guided_real_only;real_plus_generated	real_only	0.0	-0.0038954635108481	True	True	guided_low_weight	real_only	True	False	0.75	0.0	0.0038954635108481	0.0	-0.0038954635108481	133.0	0.0143712379068707	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000032115	Hyou1	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	generated_only;guided_low_weight;guided_real_only;real_plus_generated	generated_only;guided_low_weight;guided_real_only;real_plus_generated	synthetic_domain_only;synthetic_emergent_real_transfer	0.060318047337278	0.0647559171597633	True	True	guided_low_weight	synthetic_emergent_real_transfer	False	True	0.875	0.5	-0.0044378698224852	0.0119822485207099	0.0164201183431952	52.0	-0.0161648635123931	0.0743035426008361	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000003541	Ier3	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	generated_only	generated_only	synthetic_emergent_real_transfer	0.0075147928994082	0.0075147928994082	True	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000020053	Igf1	True	1.0	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	0.0	False	NA	-0.0178611238756739	FLT_lower	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000048583	Igf2	True	1.0	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1.0	False	NA	0.1489190594512325	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000046070	Igfals	True	1.0	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1.0	False	NA	0.2638878593682295	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
canonical_tissue	kidney	ENSMUSG00000020429	Igfbp1	True	1.0	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1.0	False	NA	0.0893342117967796	FLT_higher	secondary_exploratory	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA
