method	analysis_scope	tissue	gene_id	gene_symbol	comparison_role	independently_selected_gene	n_retained_pathways	retained_pathway_ids	retained_pathway_terms	retained_pathway_labels	n_concordant_pathways	n_discordant_pathways	any_concordant_bh_fdr	minimum_gene_fdr	project_balanced_gene_log2cpm_effect	gene_flt_gc_direction	analysis_roles	pathway_robustness_statuses
expiMap	canonical_tissue	thymus	ENSMUSG00000000290	Itgb2	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	1	0	False	0.6857813085771916	-0.1089915272699992	FLT_lower	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000030149	Klrk1	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.6944979502331906	0.1354234347374992	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000057315	Arhgap24	member_of_retained_expimap_pathway	False	1	R-MMU-8980692	R-MMU-8980692_RHOA_GTPASE_CYCLE	RHOA cytoskeletal cycle	0	1	False	0.7054865022362699	0.0493922151663435	FLT_higher	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000026581	Sell	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	1	0	False	0.7068173019477755	-0.0715437551659018	FLT_lower	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000093894	Ighv1-53	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.7098846439287887	0.1207775751306189	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000039713	Plekhg5	member_of_retained_expimap_pathway	False	1	R-MMU-8980692	R-MMU-8980692_RHOA_GTPASE_CYCLE	RHOA cytoskeletal cycle	0	1	False	0.7104812404164332	0.1742633744418638	FLT_higher	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000076523	Igkv15-103	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.7319936707301865	0.1157433752825647	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000076501	Igkv2-137	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	1	0	False	0.7436532916229457	-0.137739350066802	FLT_lower	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000096074	Ighv1-72	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.7481227121505009	0.2552952531825979	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000094546	Ighv1-26	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.7581507568648289	0.1232482396642071	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000103254	Ighv1-15	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.7707225504745684	0.1778324905513746	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000069607	Cd300ld3	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.7802271479846679	0.1402041505471856	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000041417	Pik3r1	member_of_retained_expimap_pathway	False	1	R-MMU-8980692	R-MMU-8980692_RHOA_GTPASE_CYCLE	RHOA cytoskeletal cycle	1	0	False	0.7859082439490901	-0.0415594796490218	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000104452	Ighv8-8	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.7906137739759245	0.1767342134002325	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000031132	Cd40lg	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	1	0	False	0.8207938896362377	-0.1037595064752794	FLT_lower	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000095589	Ighv1-55	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.8262537073678298	0.1060104180180277	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000076514	Igkv17-121	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.8281663971965694	0.1725285581726131	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000001552	Jup	member_of_retained_expimap_pathway	False	1	R-MMU-8980692	R-MMU-8980692_RHOA_GTPASE_CYCLE	RHOA cytoskeletal cycle	0	1	False	0.8315198480047555	0.0584260563680699	FLT_higher	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000037706	Cd81	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.8315198480047555	0.0491757944241587	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000037999	Arap2	member_of_retained_expimap_pathway	False	1	R-MMU-8980692	R-MMU-8980692_RHOA_GTPASE_CYCLE	RHOA cytoskeletal cycle	0	1	False	0.8445456260984776	0.074083891833748	FLT_higher	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000017897	Eya2	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.8471586670692995	-0.0523564533173715	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000022799	Arhgap31	member_of_retained_expimap_pathway	False	1	R-MMU-8980692	R-MMU-8980692_RHOA_GTPASE_CYCLE	RHOA cytoskeletal cycle	0	1	False	0.8499969874540089	0.0500812002843536	FLT_higher	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000096410	Ighv1-19	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.8582500451525997	0.123592869896822	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000076731	Ighv8-12	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.8639348396192594	0.0435368955083174	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000025555	Farp1	member_of_retained_expimap_pathway	False	1	R-MMU-8980692	R-MMU-8980692_RHOA_GTPASE_CYCLE	RHOA cytoskeletal cycle	0	1	False	0.8710908318667322	0.1132928444395576	FLT_higher	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000040964	Arhgef10l	member_of_retained_expimap_pathway	False	1	R-MMU-8980692	R-MMU-8980692_RHOA_GTPASE_CYCLE	RHOA cytoskeletal cycle	1	0	False	0.8750532134493794	-0.0970159341507726	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000032135	Mcam	member_of_retained_expimap_pathway	False	1	R-MMU-8980692	R-MMU-8980692_RHOA_GTPASE_CYCLE	RHOA cytoskeletal cycle	0	1	False	0.8783095345003177	0.0886215159278338	FLT_higher	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000037355	Uvssa	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.9126653398245094	-0.0210927928441575	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000008348	Ubc	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	0	1	False	0.927147311985681	0.0403542672017337	FLT_higher	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000026880	Stom	member_of_retained_expimap_pathway	False	1	R-MMU-8980692	R-MMU-8980692_RHOA_GTPASE_CYCLE	RHOA cytoskeletal cycle	0	1	False	0.9473811065092504	0.01850126789863	FLT_higher	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000037405	Icam1	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.9733537188797694	0.0168224797967413	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	kidney	ENSMUSG00000000142	Axin2	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1	0	False	NA	0.1286649962653419	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000000567	Sox9	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	0	1	False	NA	-0.1148450034646215	FLT_lower	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000000782	Tcf7	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1	0	False	NA	0.1550061096449954	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000001119	Col6a1	member_of_retained_expimap_pathway	False	1	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1	0	False	NA	0.2368039696348393	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000001131	Timp1	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.0828245489355108	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000001870	Ltbp1	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.1506012162759313	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000002985	Apoe	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.1229701369212561	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000003617	Cp	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.2332066816884547	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000004098	Col5a3	member_of_retained_expimap_pathway	False	1	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1	0	False	NA	0.327034925635605	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000005973	Rcn1	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.0230968588731366	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000007655	Cav1	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1	0	False	NA	0.0539553751206907	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000014599	Csf1	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.1950323701940483	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000015533	Itga2	member_of_retained_expimap_pathway	False	1	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1	0	False	NA	0.3661734194040655	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000015957	Wnt11	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	0	1	False	NA	-0.0791930068339657	FLT_lower	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000017344	Vtn	member_of_retained_expimap_pathway	False	1	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1	0	False	NA	0.1015455239686124	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000017493	Igfbp4	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.0445969080105372	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000018486	Wnt9b	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1	0	False	NA	0.2136053068715102	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000019810	Fuca2	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	0	1	False	NA	-0.0720083598484932	FLT_lower	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000019880	Rspo3	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1	0	False	NA	0.1727405674277197	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000019929	Dcn	member_of_retained_expimap_pathway	False	1	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1	0	False	NA	0.0344368815077367	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000020053	Igf1	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	0	1	False	NA	-0.0178611238756739	FLT_lower	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000020241	Col6a2	member_of_retained_expimap_pathway	False	1	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1	0	False	NA	0.232345183921081	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000020303	Stc2	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.2157046081111072	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000020427	Igfbp3	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.2121163472895778	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000020429	Igfbp1	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.0893342117967796	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000020609	Apob	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.0474989101968992	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000020689	Itgb3	member_of_retained_expimap_pathway	False	1	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1	0	False	NA	0.2255523410729574	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000021556	Golm1	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.1519860043907508	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000021613	Hapln1	member_of_retained_expimap_pathway	False	1	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	0	1	False	NA	-0.0960144764854317	FLT_lower	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000021614	Vcan	member_of_retained_expimap_pathway	False	2	R-MMU-3000178;R-MMU-381426	R-MMU-3000178_ECM_PROTEOGLYCANS;R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	ECM proteoglycans;IGF transport and uptake	2	0	False	NA	0.3060730171369272	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000021835	Bmp4	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.135801179938781	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000021994	Wnt5a	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1	0	False	NA	0.0627512444772362	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000022261	Sdc2	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.0563728664911257	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000022382	Wnt7b	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1	0	False	NA	0.2210340722897489	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000022483	Col2a1	member_of_retained_expimap_pathway	False	1	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	0	1	False	NA	-0.0187649257842042	FLT_lower	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000022816	Fstl1	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.1307134213706513	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000022868	Ahsg	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.3632767380361495	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000023046	Igfbp6	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	0	1	False	NA	-0.0620352458091609	FLT_lower	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000024164	C3	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.2889842955464259	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000024304	Cdh2	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	0	1	False	NA	-0.0277413647464566	FLT_lower	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000024386	Proc	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.0840603540554298	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000024736	Tmem132a	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.1808838068201609	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000024868	Dkk1	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	0	1	False	NA	-0.0401296282790228	FLT_lower	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000025348	Itga7	member_of_retained_expimap_pathway	False	1	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1	0	False	NA	0.2103469268904449	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000025509	Pnpla2	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.1614216855769545	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000025746	Il6	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	0	1	False	NA	-0.0823039612947863	FLT_lower	secondary_exploratory	triangulated
