gene_id	gmm	hdbscan	spectral	consensus	gene_symbol	gene_label	eligible_meta	significant_fdr05_abs_log2fc1	meta_log2_fold_change	consistent_direction
ENSMUSG00000071686	8	0	0	0	NA	ENSMUSG00000071686	False	False	NA	NA
ENSMUSG00000063511	9	0	15	3	Snrnp70	Snrnp70	True	False	-0.0213927425342169	mixed
ENSMUSG00000065539	8	0	0	0	NA	ENSMUSG00000065539	False	False	NA	NA
ENSMUSG00000016356	2	1	5	2	Col20a1	Col20a1	True	False	-0.110367431896459	mixed
ENSMUSG00000020715	3	0	10	11	Ern1	Ern1	True	False	0.127164936682005	mixed
ENSMUSG00000096858	0	1	6	1	Olfr805	Olfr805	True	False	0.622458341552051	all_up
ENSMUSG00000017003	8	0	0	0	NA	ENSMUSG00000017003	False	False	NA	NA
ENSMUSG00000013495	15	0	1	4	Tmem175	Tmem175	True	False	-0.0695524426949586	mixed
ENSMUSG00000060791	18	0	12	8	Gmfg	Gmfg	True	False	-0.0453856898052386	mixed
ENSMUSG00000053199	0	1	18	1	Arhgap20	Arhgap20	True	False	0.400094115672396	all_up
ENSMUSG00000022961	13	0	2	12	Son	Son	True	False	0.0291367268086293	mixed
ENSMUSG00000032384	15	0	1	4	Csnk1g1	Csnk1g1	True	False	-0.0237467971362034	mixed
ENSMUSG00000075701	12	0	8	5	Selenos	Selenos	True	False	0.0430061321856383	mixed
ENSMUSG00000024958	4	0	9	6	Gpr137	Gpr137	True	False	0.102819772455336	mixed
ENSMUSG00000067942	24	0	1	4	Zfp160	Zfp160	True	False	-0.105798810573431	mixed
ENSMUSG00000047129	0	2	6	1	1700113H08Rik	1700113H08Rik	False	False	0.764137982892764	all_up
ENSMUSG00000075223	8	0	0	0	NA	ENSMUSG00000075223	False	False	NA	NA
ENSMUSG00000045780	6	0	12	8	Olfr624	Olfr624	True	False	-0.0033240061171373	mixed
ENSMUSG00000043262	24	0	1	4	Uevld	Uevld	True	False	-0.0242137148734507	mixed
ENSMUSG00000057375	14	0	1	8	Yipf1	Yipf1	True	False	-0.0448431775466952	mixed
ENSMUSG00000096409	19	1	7	10	Olfr890	Olfr890	True	False	0.0477784303766368	mixed
ENSMUSG00000036752	3	0	10	11	Tubb4b	Tubb4b	True	False	0.265485531080164	mixed
ENSMUSG00000058254	21	0	1	3	Tspan7	Tspan7	True	False	-0.148313878218083	mixed
ENSMUSG00000020743	9	0	15	3	Mif4gd	Mif4gd	True	False	0.0506785199150514	mixed
ENSMUSG00000055900	11	0	1	4	Tmem69	Tmem69	True	False	0.121006289469051	mixed
ENSMUSG00000039438	3	0	10	11	Ttc36	Ttc36	True	False	0.0911636028889691	mixed
ENSMUSG00000015850	23	1	5	2	Adamtsl4	Adamtsl4	True	False	-0.0604932685263728	mixed
ENSMUSG00000051495	12	0	8	5	Irf2bp2	Irf2bp2	True	False	0.247340042018176	mixed
ENSMUSG00000024926	11	0	9	4	Kat5	Kat5	True	False	0.0953733342574704	mixed
ENSMUSG00000092368	14	0	1	8	A930015D03Rik	A930015D03Rik	True	False	0.0111900052599122	mixed
ENSMUSG00000050813	8	0	0	0	NA	ENSMUSG00000050813	False	False	NA	NA
ENSMUSG00000094793	14	0	12	8	Mup12	Mup12	True	False	-0.639522982811648	mixed
ENSMUSG00000031712	16	1	4	2	Il15	Il15	True	False	-0.221567345743829	mixed
ENSMUSG00000025776	0	1	16	1	Crispld1	Crispld1	False	False	0.929231724840098	all_up
ENSMUSG00000031553	8	0	0	0	NA	ENSMUSG00000031553	False	False	NA	NA
ENSMUSG00000073975	8	0	0	0	NA	ENSMUSG00000073975	False	False	NA	NA
ENSMUSG00000077881	8	0	0	0	NA	ENSMUSG00000077881	False	False	NA	NA
ENSMUSG00000067543	8	0	0	0	NA	ENSMUSG00000067543	False	False	NA	NA
ENSMUSG00000101693	22	1	5	2	Gm19461	Gm19461	True	False	-0.208610151709078	all_down
ENSMUSG00000051329	24	0	1	4	Nup160	Nup160	True	False	0.0305786185803588	mixed
ENSMUSG00000086158	18	0	12	8	Ccpg1os	Ccpg1os	True	False	-0.022633780320246	mixed
ENSMUSG00000035614	17	0	8	5	Togaram1	Togaram1	True	False	-0.100991037366447	mixed
ENSMUSG00000073643	17	0	8	5	Wdfy1	Wdfy1	True	False	0.0096401120770982	mixed
ENSMUSG00000041801	16	1	14	7	Phlda3	Phlda3	True	False	0.12547376523791	mixed
ENSMUSG00000022156	8	0	0	0	NA	ENSMUSG00000022156	False	False	NA	NA
ENSMUSG00000111179	8	0	0	0	NA	ENSMUSG00000111179	False	False	NA	NA
ENSMUSG00000030397	4	0	9	6	Mark4	Mark4	True	False	0.111582088116632	mixed
ENSMUSG00000076288	8	0	0	0	NA	ENSMUSG00000076288	False	False	NA	NA
ENSMUSG00000033096	9	0	8	5	Apmap	Apmap	True	False	0.0616847342948159	mixed
ENSMUSG00000042660	11	0	1	4	Wdr55	Wdr55	True	False	0.0758243451817373	mixed
ENSMUSG00000082932	0	1	18	1	Cyp2j8	Cyp2j8	True	False	0.0709476936033425	mixed
ENSMUSG00000047793	21	0	15	3	Sned1	Sned1	True	False	-0.109333884626131	mixed
ENSMUSG00000034552	8	0	0	0	NA	ENSMUSG00000034552	False	False	NA	NA
ENSMUSG00000032128	0	1	6	1	Robo3	Robo3	True	False	0.0382114770427926	mixed
ENSMUSG00000070844	0	1	19	1	Vmn2r42	Vmn2r42	False	False	0.169844890558291	all_up
ENSMUSG00000025574	21	0	15	3	Tk1	Tk1	True	False	-0.0982060050624357	mixed
ENSMUSG00000046862	18	0	12	8	Pramel12	Pramel12	True	False	0.0035060016216505	mixed
ENSMUSG00000007021	0	1	6	1	Syngr3	Syngr3	False	False	0.206252683454357	all_up
ENSMUSG00000022350	12	0	8	5	Washc5	Washc5	True	False	0.102742485874079	mixed
ENSMUSG00000108114	8	0	0	0	NA	ENSMUSG00000108114	False	False	NA	NA
ENSMUSG00000063065	21	0	15	3	Mapk3	Mapk3	True	False	0.0610454322218888	mixed
ENSMUSG00000038760	19	1	7	10	Trhr	Trhr	True	False	-0.124268140936017	mixed
ENSMUSG00000006392	9	0	15	3	Med8	Med8	True	False	0.0423770060855612	mixed
ENSMUSG00000060208	8	0	0	0	NA	ENSMUSG00000060208	False	False	NA	NA
ENSMUSG00000035382	9	0	15	3	Pcsk7	Pcsk7	True	False	0.04192066530212	mixed
ENSMUSG00000048391	19	1	7	10	Olfr843	Olfr843	True	False	-0.176047319101078	mixed
ENSMUSG00000022828	24	0	1	4	Gtf2e1	Gtf2e1	True	False	0.066930405896784	mixed
ENSMUSG00000075380	0	1	18	1	Olfr355	Olfr355	True	False	0.0529977810445547	mixed
ENSMUSG00000027680	12	0	17	9	Fxr1	Fxr1	True	False	0.0084113291807211	mixed
ENSMUSG00000078235	8	0	0	0	NA	ENSMUSG00000078235	False	False	NA	NA
ENSMUSG00000074678	0	2	6	1	Defb25	Defb25	False	False	0.0354586299937124	all_up
ENSMUSG00000048745	8	0	0	0	NA	ENSMUSG00000048745	False	False	NA	NA
ENSMUSG00000073838	3	0	10	11	Tufm	Tufm	True	False	0.0899759234137475	mixed
ENSMUSG00000021767	1	0	1	3	Kat6b	Kat6b	True	False	0.0789999275212469	mixed
ENSMUSG00000030382	13	0	3	12	Slc27a5	Slc27a5	True	False	-0.0699551837637592	mixed
ENSMUSG00000047671	0	1	18	1	Dynlt4	Dynlt4	True	False	-0.612390292043982	mixed
ENSMUSG00000021905	17	0	8	5	Dph3	Dph3	True	False	0.0714806238432839	mixed
ENSMUSG00000094586	8	0	0	0	NA	ENSMUSG00000094586	False	False	NA	NA
ENSMUSG00000028893	4	0	9	6	Sesn2	Sesn2	True	False	-0.0104050153261283	mixed
ENSMUSG00000041046	0	2	6	1	Ramp3	Ramp3	True	False	0.078844735678296	mixed
ENSMUSG00000020530	20	0	17	9	Ggnbp2	Ggnbp2	True	False	0.0136860910951691	mixed
ENSMUSG00000053536	9	0	8	5	Cstf2t	Cstf2t	True	False	0.027496227750271	mixed
ENSMUSG00000076163	8	0	0	0	NA	ENSMUSG00000076163	False	False	NA	NA
ENSMUSG00000071150	8	0	0	0	NA	ENSMUSG00000071150	False	False	NA	NA
ENSMUSG00000003119	17	0	8	5	Cdk12	Cdk12	True	False	0.0349807205714319	mixed
ENSMUSG00000040985	19	1	7	10	Sun3	Sun3	True	False	-0.181902913893999	mixed
ENSMUSG00000052751	1	0	15	3	Repin1	Repin1	True	False	-0.0017628342364129	mixed
ENSMUSG00000064224	8	0	0	0	NA	ENSMUSG00000064224	False	False	NA	NA
ENSMUSG00000085081	19	1	18	10	Rptoros	Rptoros	True	False	0.0370541541008234	mixed
ENSMUSG00000065533	8	0	0	0	NA	ENSMUSG00000065533	False	False	NA	NA
ENSMUSG00000028617	11	0	1	4	Lrrc42	Lrrc42	True	False	0.0303569429084168	mixed
ENSMUSG00000029913	5	1	4	2	Prdm5	Prdm5	True	False	-0.113902181036216	mixed
ENSMUSG00000028136	17	0	8	5	Snx27	Snx27	True	False	-0.0196977472826097	mixed
ENSMUSG00000105853	8	0	0	0	NA	ENSMUSG00000105853	False	False	NA	NA
ENSMUSG00000022113	5	1	4	2	Trim52	Trim52	True	False	0.0346078456355462	mixed
ENSMUSG00000074164	8	0	0	0	NA	ENSMUSG00000074164	False	False	NA	NA
ENSMUSG00000028690	24	0	1	4	Mmachc	Mmachc	True	False	0.13251109634762	mixed
ENSMUSG00000005982	20	0	17	9	Naa60	Naa60	True	False	-0.0865374342543041	mixed
ENSMUSG00000042757	7	1	14	7	Tmem108	Tmem108	True	False	0.140963244090697	mixed
ENSMUSG00000067925	22	1	5	2	Rtl8a	Rtl8a	True	False	0.148626337842386	mixed
ENSMUSG00000003528	3	0	10	11	Slc25a1	Slc25a1	True	False	0.0154534941153122	mixed
ENSMUSG00000064288	16	1	14	7	H4c12	H4c12	True	False	-0.0410719239869863	mixed
ENSMUSG00000050211	0	1	18	1	Pla2g4e	Pla2g4e	True	False	0.261929725356975	all_up
ENSMUSG00000077756	8	0	0	0	NA	ENSMUSG00000077756	False	False	NA	NA
ENSMUSG00000026986	17	0	8	5	Hnmt	Hnmt	True	False	-0.0525927602066527	mixed
ENSMUSG00000094973	8	0	0	0	NA	ENSMUSG00000094973	False	False	NA	NA
ENSMUSG00000046711	14	0	9	8	Hmga1	Hmga1	True	False	0.219799123808058	mixed
ENSMUSG00000055067	2	0	9	6	Smyd3	Smyd3	True	False	-0.0276045598273042	mixed
ENSMUSG00000025576	7	1	14	7	Rbfox3	Rbfox3	True	False	-0.0604950685921196	mixed
ENSMUSG00000018923	18	0	9	6	Med11	Med11	True	False	0.0826834537869129	mixed
ENSMUSG00000036073	9	0	15	3	Galt	Galt	True	False	0.193743905210132	mixed
ENSMUSG00000032174	8	0	0	0	NA	ENSMUSG00000032174	False	False	NA	NA
ENSMUSG00000100294	0	1	6	1	NA	ENSMUSG00000100294	False	False	NA	NA
ENSMUSG00000062426	8	0	0	0	NA	ENSMUSG00000062426	False	False	NA	NA
ENSMUSG00000036185	0	2	6	1	NA	ENSMUSG00000036185	False	False	NA	NA
ENSMUSG00000025510	9	0	15	3	Cd151	Cd151	True	False	0.0326552313660432	mixed
ENSMUSG00000047067	23	0	12	6	Dusp28	Dusp28	True	False	0.036169212948031	mixed
ENSMUSG00000062638	0	1	16	1	Btnl1	Btnl1	False	False	-0.134692077979265	all_down
ENSMUSG00000044043	5	1	4	2	Pcdhb14	Pcdhb14	True	False	-0.133134103658467	mixed
ENSMUSG00000020263	24	0	1	4	Appl2	Appl2	True	False	0.0437144016962039	mixed
ENSMUSG00000098176	22	1	5	2	Ccdc166	Ccdc166	True	False	-0.0031346113394688	mixed
ENSMUSG00000016128	1	0	15	3	Stard13	Stard13	True	False	0.115438266481017	mixed
ENSMUSG00000056946	8	0	0	0	NA	ENSMUSG00000056946	False	False	NA	NA
ENSMUSG00000050190	8	0	0	0	NA	ENSMUSG00000050190	False	False	NA	NA
ENSMUSG00000027875	13	0	3	12	Hmgcs2	Hmgcs2	True	False	0.0659159169658893	mixed
ENSMUSG00000030304	20	0	17	9	Ergic2	Ergic2	True	False	-0.0260048343441704	mixed
ENSMUSG00000049217	0	1	18	1	Olfr788	Olfr788	True	False	-0.141412329438161	mixed
ENSMUSG00000025534	1	0	15	3	Gusb	Gusb	True	False	-0.0254869840808024	mixed
ENSMUSG00000024043	5	1	4	2	Arhgap28	Arhgap28	True	False	-0.0100354137898608	mixed
ENSMUSG00000030579	14	0	12	8	Tyrobp	Tyrobp	True	False	-0.315256339225392	all_down
ENSMUSG00000022574	3	0	10	11	Naprt	Naprt	True	False	0.0713692100101895	mixed
ENSMUSG00000047884	8	0	0	0	NA	ENSMUSG00000047884	False	False	NA	NA
ENSMUSG00000026484	24	0	1	4	Rnf2	Rnf2	True	False	0.0392492107229313	mixed
ENSMUSG00000096910	21	0	1	3	Zfp955b	Zfp955b	True	False	-0.0691689278402669	mixed
ENSMUSG00000001150	1	0	15	3	Mcm3ap	Mcm3ap	True	False	0.0404856125993631	mixed
ENSMUSG00000009585	6	0	12	8	Apobec3	Apobec3	True	False	-0.183780781909094	mixed
ENSMUSG00000034472	0	1	18	1	Rasd2	Rasd2	True	False	0.0372996202273407	mixed
ENSMUSG00000028495	13	0	2	12	Rps6	Rps6	True	False	-0.103141704790005	mixed
ENSMUSG00000030589	7	1	14	7	Rasgrp4	Rasgrp4	True	False	-0.0627223402563069	mixed
ENSMUSG00000075379	8	0	0	0	NA	ENSMUSG00000075379	False	False	NA	NA
ENSMUSG00000100923	8	0	0	0	NA	ENSMUSG00000100923	False	False	NA	NA
ENSMUSG00000024507	13	0	2	12	Hsd17b4	Hsd17b4	True	False	0.0959053845748742	mixed
ENSMUSG00000020520	4	0	9	6	Galnt10	Galnt10	True	False	-0.036681101709557	mixed
ENSMUSG00000028341	19	1	7	10	Nr4a3	Nr4a3	True	False	-0.187741047016585	mixed
ENSMUSG00000063583	19	1	7	10	Olfr1410	Olfr1410	True	False	-0.0723808047488979	mixed
ENSMUSG00000027912	8	0	0	0	NA	ENSMUSG00000027912	False	False	NA	NA
ENSMUSG00000033184	20	0	17	9	Tmed7	Tmed7	True	False	0.0507679240475043	mixed
ENSMUSG00000049624	9	0	8	5	Slc17a5	Slc17a5	True	False	-0.0397197639446576	mixed
ENSMUSG00000047146	5	1	4	2	Tet1	Tet1	True	False	-0.206737657474889	mixed
ENSMUSG00000058670	19	1	7	10	Dmtf1l	Dmtf1l	True	False	0.0705982184165747	mixed
ENSMUSG00000013353	19	1	7	10	4931406B18Rik	4931406B18Rik	True	False	-0.0008184908569694	mixed
ENSMUSG00000094192	8	0	0	0	NA	ENSMUSG00000094192	False	False	NA	NA
ENSMUSG00000062397	12	0	17	9	Zfp706	Zfp706	True	False	-0.0397625262950167	mixed
ENSMUSG00000025243	5	1	4	2	Slc6a20b	Slc6a20b	True	False	-0.0487360132948003	mixed
ENSMUSG00000039653	13	0	2	12	Baat	Baat	True	False	0.0843604327672236	mixed
ENSMUSG00000022443	13	0	10	12	Myh9	Myh9	True	False	-0.0101794009397637	mixed
ENSMUSG00000044566	10	1	5	7	Cage1	Cage1	True	False	0.120047931429112	mixed
ENSMUSG00000024386	13	0	2	12	Proc	Proc	True	False	-0.0336660894740571	mixed
ENSMUSG00000045273	19	1	7	10	Cenph	Cenph	True	False	-0.131697463294906	mixed
ENSMUSG00000037103	22	1	5	2	Dcaf15	Dcaf15	True	False	0.0630475803040502	mixed
ENSMUSG00000075203	8	0	0	0	NA	ENSMUSG00000075203	False	False	NA	NA
ENSMUSG00000030584	0	1	6	1	Dpf1	Dpf1	True	False	0.294267439337269	all_up
ENSMUSG00000030317	0	1	18	1	Timp4	Timp4	True	False	0.619147326307623	all_up
ENSMUSG00000028394	1	0	1	3	Pole3	Pole3	True	False	0.0219551864693807	mixed
ENSMUSG00000074731	19	1	7	10	Zfp345	Zfp345	True	False	-0.12502280527853	mixed
ENSMUSG00000093090	0	2	6	1	Mir3073a	Mir3073a	True	False	-0.276805675121648	mixed
ENSMUSG00000034959	22	1	4	2	Rubcnl	Rubcnl	True	False	-0.17240506682232	mixed
ENSMUSG00000029715	23	1	5	2	Pop7	Pop7	True	False	0.099703458900075	mixed
ENSMUSG00000034218	17	0	8	5	Atm	Atm	True	False	-0.0328106762245989	mixed
ENSMUSG00000074354	8	0	0	0	NA	ENSMUSG00000074354	False	False	NA	NA
ENSMUSG00000031229	20	0	17	9	Atrx	Atrx	True	False	-0.0356411381675061	mixed
ENSMUSG00000022247	24	0	1	4	Brix1	Brix1	True	False	0.116577771380614	mixed
ENSMUSG00000070372	12	0	8	5	Capza1	Capza1	True	False	-0.0824598556367817	mixed
ENSMUSG00000025037	24	0	1	4	Maoa	Maoa	True	False	0.0730112342221656	mixed
ENSMUSG00000052087	10	1	14	7	Rgs14	Rgs14	True	False	-0.184170838150801	mixed
ENSMUSG00000026641	1	0	15	3	Usf1	Usf1	True	False	0.0991799004672458	mixed
ENSMUSG00000034583	8	0	0	0	NA	ENSMUSG00000034583	False	False	NA	NA
ENSMUSG00000022945	10	1	5	7	Chaf1b	Chaf1b	True	False	-0.0605982227131869	mixed
ENSMUSG00000015879	5	1	4	2	Fam184b	Fam184b	True	False	0.112270896549533	mixed
ENSMUSG00000072662	7	1	14	7	Mansc4	Mansc4	True	False	0.0833884492214568	mixed
ENSMUSG00000095932	19	1	7	10	Vmn1r49	Vmn1r49	True	False	0.0393528676755189	mixed
ENSMUSG00000031631	24	0	1	4	Cfap97	Cfap97	True	False	0.0351162324107766	mixed
ENSMUSG00000052951	8	0	0	0	NA	ENSMUSG00000052951	False	False	NA	NA
ENSMUSG00000048899	8	0	0	0	NA	ENSMUSG00000048899	False	False	NA	NA
ENSMUSG00000021646	3	0	10	11	Mccc2	Mccc2	True	False	0.0659636999560094	mixed
ENSMUSG00000077001	8	0	0	0	NA	ENSMUSG00000077001	False	False	NA	NA
ENSMUSG00000027068	2	1	5	2	Dhrs9	Dhrs9	True	False	0.620795373429081	mixed
ENSMUSG00000032549	16	1	14	7	Rab6b	Rab6b	True	False	-0.0858600829253715	mixed
ENSMUSG00000040738	17	0	8	5	Ints8	Ints8	True	False	0.0013482519485765	mixed
ENSMUSG00000046792	21	0	15	3	Zfp787	Zfp787	True	False	0.0159960137694913	mixed
ENSMUSG00000056537	20	0	17	9	Rlim	Rlim	True	False	0.0295769784894626	mixed
ENSMUSG00000042520	12	0	8	5	Ubap2l	Ubap2l	True	False	0.0186908280821699	mixed
ENSMUSG00000053368	8	0	0	0	NA	ENSMUSG00000053368	False	False	NA	NA
ENSMUSG00000028971	8	0	0	0	NA	ENSMUSG00000028971	False	False	NA	NA
ENSMUSG00000046962	11	0	1	4	Zbtb21	Zbtb21	True	False	0.23901457663076	mixed
ENSMUSG00000114780	5	1	4	2	AI197445	AI197445	True	False	-0.0706134435394326	mixed
ENSMUSG00000026659	24	0	1	4	Dusp12	Dusp12	True	False	0.106908009390151	mixed
ENSMUSG00000056494	8	0	0	0	NA	ENSMUSG00000056494	False	False	NA	NA
ENSMUSG00000039055	7	1	14	7	Eme1	Eme1	True	False	-0.213436011629259	mixed
ENSMUSG00000100004	0	2	6	1	NA	ENSMUSG00000100004	False	False	NA	NA
ENSMUSG00000010554	1	0	1	3	Mettl16	Mettl16	True	False	0.125804302161864	mixed
ENSMUSG00000050931	12	0	17	9	Sgms2	Sgms2	True	False	0.071211709440147	mixed
ENSMUSG00000070390	5	1	4	2	Nlrp1b	Nlrp1b	True	False	-0.0938846376522514	mixed
ENSMUSG00000043153	6	0	12	8	Crppa	Crppa	True	False	-0.0038650975157071	mixed
ENSMUSG00000075112	0	1	18	1	Olfr1211	Olfr1211	True	False	0.0363909217613584	mixed
ENSMUSG00000090892	8	0	0	0	NA	ENSMUSG00000090892	False	False	NA	NA
ENSMUSG00000079594	8	0	0	0	NA	ENSMUSG00000079594	False	False	NA	NA
ENSMUSG00000061923	8	0	0	0	NA	ENSMUSG00000061923	False	False	NA	NA
ENSMUSG00000022100	12	0	17	9	Xpo7	Xpo7	True	False	0.0686487079499073	all_up
ENSMUSG00000035148	8	0	0	0	NA	ENSMUSG00000035148	False	False	NA	NA
ENSMUSG00000035781	1	0	15	3	R3hdm4	R3hdm4	True	False	0.0874377307263277	mixed
ENSMUSG00000039396	5	1	4	2	Neil3	Neil3	True	False	-0.122714937826189	mixed
ENSMUSG00000057147	2	0	12	6	Dph6	Dph6	True	False	0.188740845692333	mixed
ENSMUSG00000031521	24	0	1	4	Aga	Aga	True	False	0.0179474071652162	mixed
ENSMUSG00000106653	8	0	0	0	NA	ENSMUSG00000106653	False	False	NA	NA
ENSMUSG00000034780	14	0	8	5	B3galt1	B3galt1	True	False	0.0185354064628535	mixed
ENSMUSG00000079298	7	1	18	7	Klrb1b	Klrb1b	True	False	-0.206368208921693	all_down
ENSMUSG00000000197	19	1	7	10	Nalcn	Nalcn	True	False	-0.0966311753106549	mixed
ENSMUSG00000094910	22	1	5	2	D430019H16Rik	D430019H16Rik	True	False	-0.168138482061727	mixed
ENSMUSG00000021539	3	0	2	11	Lect2	Lect2	True	False	-0.189812340302706	mixed
ENSMUSG00000020877	21	0	9	3	Scrn2	Scrn2	True	False	0.124040071403066	mixed
ENSMUSG00000095650	8	0	0	0	NA	ENSMUSG00000095650	False	False	NA	NA
ENSMUSG00000052056	11	0	9	4	Zfp217	Zfp217	True	False	-0.0405665685318803	mixed
ENSMUSG00000027221	19	1	14	10	Chst1	Chst1	True	False	-0.0537661157359306	mixed
ENSMUSG00000032513	1	0	15	3	Gorasp1	Gorasp1	True	False	-0.0677290570687122	mixed
ENSMUSG00000029397	17	0	8	5	Rchy1	Rchy1	True	False	0.007934975967602	mixed
ENSMUSG00000056592	22	1	5	2	Zfp658	Zfp658	True	False	-0.009613485267532	mixed
ENSMUSG00000010538	23	0	12	6	Tsacc	Tsacc	True	False	-0.0233205752430134	mixed
ENSMUSG00000029925	6	0	12	8	Tbxas1	Tbxas1	True	False	-0.0822715095260593	mixed
ENSMUSG00000067522	19	1	18	10	Olfr76	Olfr76	True	False	-0.0819856113321653	mixed
ENSMUSG00000061758	22	1	4	2	Akr1b10	Akr1b10	True	False	-0.160015343833147	all_down
ENSMUSG00000045948	11	0	9	4	Mrps12	Mrps12	True	False	-0.0128782228288325	mixed
ENSMUSG00000029864	20	0	17	9	Gstk1	Gstk1	True	False	0.0765023770560748	mixed
ENSMUSG00000032083	13	0	3	12	Apoa1	Apoa1	True	False	0.241126369463108	mixed
ENSMUSG00000033219	8	0	0	0	NA	ENSMUSG00000033219	False	False	NA	NA
ENSMUSG00000078123	8	0	0	0	NA	ENSMUSG00000078123	False	False	NA	NA
ENSMUSG00000050201	8	0	0	0	NA	ENSMUSG00000050201	False	False	NA	NA
ENSMUSG00000027087	12	0	17	9	Itgav	Itgav	True	False	-0.0205908668277667	mixed
ENSMUSG00000070141	8	0	0	0	NA	ENSMUSG00000070141	False	False	NA	NA
ENSMUSG00000091358	5	1	4	2	Speer5-ps1	Speer5-ps1	True	False	-0.0683995325809185	mixed
ENSMUSG00000038300	8	0	0	0	NA	ENSMUSG00000038300	False	False	NA	NA
ENSMUSG00000038544	18	0	12	8	Inip	Inip	True	False	-0.018461979595214	mixed
ENSMUSG00000097352	5	1	4	2	C920009B18Rik	C920009B18Rik	True	False	-0.141056999706542	mixed
ENSMUSG00000031278	20	0	17	9	Acsl4	Acsl4	True	False	0.194910827049727	mixed
ENSMUSG00000044201	19	1	7	10	Cdc25c	Cdc25c	True	False	0.197749118925145	mixed
ENSMUSG00000018076	9	0	15	3	Med13l	Med13l	True	False	0.0132553343580192	mixed
ENSMUSG00000027642	13	0	10	12	Rpn2	Rpn2	True	False	-0.0456337057379884	mixed
ENSMUSG00000057092	7	1	14	7	Fxyd3	Fxyd3	True	False	0.134971619438593	mixed
ENSMUSG00000077921	8	0	0	0	NA	ENSMUSG00000077921	False	False	NA	NA
ENSMUSG00000053161	8	0	0	0	NA	ENSMUSG00000053161	False	False	NA	NA
ENSMUSG00000019471	9	0	10	11	Cdc37	Cdc37	True	False	0.102473327076187	all_up
ENSMUSG00000079480	1	0	15	3	Pin4	Pin4	True	False	0.0395782671221153	mixed
ENSMUSG00000066441	12	0	8	5	Rdh11	Rdh11	True	False	-0.0150744138490133	mixed
ENSMUSG00000083844	1	0	15	3	Ube2d-ps	Ube2d-ps	True	False	0.0001426685807516	mixed
ENSMUSG00000023353	21	0	9	3	Agap3	Agap3	True	False	-0.0172076192866779	mixed
ENSMUSG00000009092	14	1	12	13	Derl3	Derl3	True	False	0.244422913764116	mixed
ENSMUSG00000037685	24	0	1	4	Atp8a1	Atp8a1	True	False	-0.128250256750896	mixed
ENSMUSG00000004885	8	0	0	0	NA	ENSMUSG00000004885	False	False	NA	NA
ENSMUSG00000035314	5	1	4	2	Gdpd5	Gdpd5	True	False	-0.0595337514292328	mixed
ENSMUSG00000033825	8	0	0	0	Tpsb2	Tpsb2	False	False	1.50234637872575	all_up
ENSMUSG00000040520	17	0	8	5	Manea	Manea	True	False	0.0876462720022476	mixed
ENSMUSG00000029416	14	0	8	5	Slc15a4	Slc15a4	True	False	-0.149174978385614	mixed
ENSMUSG00000117571	8	0	0	0	NA	ENSMUSG00000117571	False	False	NA	NA
ENSMUSG00000030717	10	1	14	7	Nupr1	Nupr1	True	False	0.105546606688794	mixed
ENSMUSG00000041781	9	0	8	5	Cpsf2	Cpsf2	True	False	0.0903420295238991	mixed
ENSMUSG00000058833	4	0	9	6	Rex1bd	Rex1bd	True	False	0.139478682357622	mixed
ENSMUSG00000041730	0	1	18	1	Prrxl1	Prrxl1	False	False	0.337370039679952	all_up
ENSMUSG00000061707	8	0	0	0	NA	ENSMUSG00000061707	False	False	NA	NA
ENSMUSG00000099825	7	1	14	7	1810012K16Rik	1810012K16Rik	True	False	-0.148020731107261	mixed
ENSMUSG00000017009	13	0	2	12	Sdc4	Sdc4	True	False	-0.143752811984833	mixed
ENSMUSG00000028773	0	2	6	1	Fabp3	Fabp3	True	False	0.658981068795209	all_up
ENSMUSG00000021681	1	0	15	3	Aggf1	Aggf1	True	False	0.0124711636754146	mixed
ENSMUSG00000099579	8	0	0	0	NA	ENSMUSG00000099579	False	False	NA	NA
ENSMUSG00000013584	7	1	14	7	Aldh1a2	Aldh1a2	True	False	0.188618100802342	mixed
ENSMUSG00000053414	22	1	4	2	Hunk	Hunk	True	False	0.199611759012653	mixed
ENSMUSG00000002949	9	0	15	3	Timm44	Timm44	True	False	0.0791249799059529	mixed
ENSMUSG00000053465	8	0	0	0	NA	ENSMUSG00000053465	False	False	NA	NA
ENSMUSG00000070144	8	0	0	0	NA	ENSMUSG00000070144	False	False	NA	NA
ENSMUSG00000074179	0	2	6	1	Gsta5	Gsta5	True	False	-0.127686151040234	mixed
ENSMUSG00000069306	14	1	14	7	H4c17	H4c17	True	False	0.347446142320244	mixed
ENSMUSG00000029050	9	0	15	3	Ski	Ski	True	False	0.119952165827629	mixed
ENSMUSG00000065501	8	0	0	0	NA	ENSMUSG00000065501	False	False	NA	NA
ENSMUSG00000090747	8	0	0	0	NA	ENSMUSG00000090747	False	False	NA	NA
ENSMUSG00000002105	18	0	9	6	Slc39a13	Slc39a13	True	False	0.100375446071466	mixed
ENSMUSG00000111375	2	0	12	6	Btbd8	Btbd8	True	False	0.229088058799699	mixed
ENSMUSG00000027583	15	0	1	4	Zbtb46	Zbtb46	True	False	-0.0463940150771809	mixed
ENSMUSG00000060288	18	0	12	8	Ppih	Ppih	True	False	-0.0703963235150111	mixed
ENSMUSG00000116975	14	0	9	8	4930470H14Rik	4930470H14Rik	True	False	-0.130737244341592	mixed
