gene_id	gmm	hdbscan	spectral	consensus	gene_symbol	gene_label	eligible_meta	significant_fdr05_abs_log2fc1	meta_log2_fold_change	consistent_direction
ENSMUSG00000097191	10	0	23	4	Mm2pr	Mm2pr	True	False	0.0536820927623467	mixed
ENSMUSG00000024347	4	0	20	3	NA	ENSMUSG00000024347	False	False	NA	NA
ENSMUSG00000045211	3	1	18	12	Nudt18	Nudt18	True	False	0.160869996358343	mixed
ENSMUSG00000024853	1	0	8	5	Sf3b2	Sf3b2	True	False	0.0622233537003463	all_up
ENSMUSG00000022817	13	0	11	5	Itgb5	Itgb5	True	False	0.0600602551691399	mixed
ENSMUSG00000090840	4	0	20	3	NA	ENSMUSG00000090840	False	False	NA	NA
ENSMUSG00000094018	4	0	24	3	S100a2	S100a2	True	False	-0.0943045195110433	mixed
ENSMUSG00000014859	6	0	16	8	E2f4	E2f4	True	False	0.008665224054615	mixed
ENSMUSG00000069270	10	0	10	4	H2ac6	H2ac6	True	False	-0.148401172378587	mixed
ENSMUSG00000031967	13	0	11	5	Afg3l1	Afg3l1	True	False	0.124208423226628	mixed
ENSMUSG00000026024	1	0	8	5	Als2	Als2	True	False	0.0538247626489299	mixed
ENSMUSG00000052914	7	0	0	10	Cyp2j6	Cyp2j6	True	False	-0.0184050806059848	mixed
ENSMUSG00000046203	2	0	3	0	NA	ENSMUSG00000046203	False	False	NA	NA
ENSMUSG00000014158	10	0	10	4	Trpv4	Trpv4	True	False	-0.0298559973169679	mixed
ENSMUSG00000019370	13	0	11	5	Calm3	Calm3	True	False	0.054514091752022	mixed
ENSMUSG00000048174	9	1	5	6	Tmem81	Tmem81	True	False	-0.0709148799877886	all_down
ENSMUSG00000049709	8	0	10	15	Nlrp10	Nlrp10	True	False	-0.132193531802728	mixed
ENSMUSG00000020284	3	1	18	12	Cfap410	Cfap410	True	False	0.0611478252288312	mixed
ENSMUSG00000027999	11	0	6	2	Pla2g12a	Pla2g12a	True	False	0.137024317323303	mixed
ENSMUSG00000029618	2	0	3	0	NA	ENSMUSG00000029618	False	False	NA	NA
ENSMUSG00000028563	19	0	6	2	Tm2d1	Tm2d1	True	False	-0.083008908708647	mixed
ENSMUSG00000079006	2	0	3	0	NA	ENSMUSG00000079006	False	False	NA	NA
ENSMUSG00000041674	10	0	23	4	BC006965	BC006965	True	False	0.132474968652413	mixed
ENSMUSG00000049946	2	0	3	0	NA	ENSMUSG00000049946	False	False	NA	NA
ENSMUSG00000045176	15	1	5	6	Borcs6	Borcs6	True	False	-0.0016206157300202	mixed
ENSMUSG00000057229	13	0	16	5	Dmac2	Dmac2	True	False	-0.0476052831737518	mixed
ENSMUSG00000028396	2	0	3	0	2310002L09Rik	2310002L09Rik	False	False	6.87348632159011	all_up
ENSMUSG00000079084	5	0	7	1	Ccdc82	Ccdc82	True	False	-0.0254887748937407	mixed
ENSMUSG00000023330	19	0	2	2	Dtwd1	Dtwd1	True	False	0.108744508372452	mixed
ENSMUSG00000034353	15	1	18	6	Ramp1	Ramp1	True	False	0.0385505458626704	mixed
ENSMUSG00000026924	1	0	8	5	Sec16a	Sec16a	True	False	0.0797657324203338	mixed
ENSMUSG00000002803	6	0	18	8	Btbd6	Btbd6	True	False	0.0614799818729446	mixed
ENSMUSG00000078627	2	0	3	0	NA	ENSMUSG00000078627	False	False	NA	NA
ENSMUSG00000052656	7	0	0	10	Rnf103	Rnf103	True	False	0.0806569162192107	all_up
ENSMUSG00000065587	2	0	3	0	NA	ENSMUSG00000065587	False	False	NA	NA
ENSMUSG00000029477	2	0	3	0	NA	ENSMUSG00000029477	False	False	NA	NA
ENSMUSG00000057699	2	0	3	0	NA	ENSMUSG00000057699	False	False	NA	NA
ENSMUSG00000032081	17	0	15	11	Apoc3	Apoc3	True	False	0.0127775419642308	mixed
ENSMUSG00000019146	10	0	24	4	Cacng2	Cacng2	True	False	-0.291092457990836	mixed
ENSMUSG00000048874	7	0	0	10	Phf3	Phf3	True	False	0.0264641393581042	mixed
ENSMUSG00000034159	8	0	4	15	Mab21l4	Mab21l4	True	False	0.982699897285143	all_up
ENSMUSG00000072647	16	1	22	7	Adam1a	Adam1a	True	False	-0.0537890537931632	mixed
ENSMUSG00000041438	11	0	6	2	Utp4	Utp4	True	False	0.0525523081159637	mixed
ENSMUSG00000022843	13	0	11	5	Clcn2	Clcn2	True	False	-0.107242362990505	mixed
ENSMUSG00000087590	18	1	1	9	Epb41l4aos	Epb41l4aos	True	False	-0.168167345877396	mixed
ENSMUSG00000027489	4	0	4	3	Necab3	Necab3	False	False	-0.0648847995128021	all_down
ENSMUSG00000022324	18	1	1	9	Matn2	Matn2	True	False	-0.168687425986682	mixed
ENSMUSG00000037466	4	0	4	3	Tedc1	Tedc1	True	False	-0.0410480536000853	mixed
ENSMUSG00000068323	4	0	4	3	Slc4a5	Slc4a5	True	False	-0.371679239751017	mixed
ENSMUSG00000012705	8	1	10	13	Retn	Retn	True	False	0.563028258428718	mixed
ENSMUSG00000071767	2	0	3	0	NA	ENSMUSG00000071767	False	False	NA	NA
ENSMUSG00000046167	4	0	20	3	Gldn	Gldn	True	False	0.0816634424920712	mixed
ENSMUSG00000096695	2	0	3	0	NA	ENSMUSG00000096695	False	False	NA	NA
ENSMUSG00000085399	10	0	23	4	Foxd2os	Foxd2os	True	False	-0.0746153335602745	mixed
ENSMUSG00000004393	6	0	16	8	Ddx56	Ddx56	True	False	0.0894591325252329	mixed
ENSMUSG00000045502	10	0	23	4	Hcar2	Hcar2	True	False	0.10710137977097	mixed
ENSMUSG00000071181	10	0	23	4	3830408C21Rik	3830408C21Rik	True	False	0.202154913755018	all_up
ENSMUSG00000062248	11	0	6	2	Cks2	Cks2	True	False	0.0982010723665706	mixed
ENSMUSG00000017978	14	0	7	1	Cadps2	Cadps2	True	False	-0.0034501967825663	mixed
ENSMUSG00000023147	15	0	2	2	Get1	Get1	True	False	-0.0341365991845386	mixed
ENSMUSG00000063239	2	0	3	0	NA	ENSMUSG00000063239	False	False	NA	NA
ENSMUSG00000040694	8	0	12	15	Apobec2	Apobec2	True	False	0.338404248212262	mixed
ENSMUSG00000071770	2	0	3	0	NA	ENSMUSG00000071770	False	False	NA	NA
ENSMUSG00000051379	10	0	23	4	Flrt3	Flrt3	True	False	-0.0340785391481276	mixed
ENSMUSG00000042284	7	0	0	10	Itga1	Itga1	True	False	-0.0185094501834967	mixed
ENSMUSG00000019843	11	0	6	2	Fyn	Fyn	True	False	-0.154552773644889	all_down
ENSMUSG00000035559	3	0	18	12	Mpv17l2	Mpv17l2	True	False	0.194625886355656	mixed
ENSMUSG00000040661	14	0	21	1	Rad54l2	Rad54l2	True	False	0.130571953278326	mixed
ENSMUSG00000032523	2	0	3	0	Hhatl	Hhatl	False	False	4.19786351980446	all_up
ENSMUSG00000034110	15	1	5	6	Kctd7	Kctd7	True	False	0.0321755008721744	mixed
ENSMUSG00000076005	2	0	3	0	NA	ENSMUSG00000076005	False	False	NA	NA
ENSMUSG00000030669	2	0	3	0	NA	ENSMUSG00000030669	False	False	NA	NA
ENSMUSG00000047986	4	0	20	3	Palm3	Palm3	False	False	-0.364343871126113	all_down
ENSMUSG00000034923	2	0	3	0	NA	ENSMUSG00000034923	False	False	NA	NA
ENSMUSG00000096971	12	0	2	2	4930556M19Rik	4930556M19Rik	True	False	0.171905174825969	mixed
ENSMUSG00000024897	16	0	10	7	Apba1	Apba1	True	False	-0.118743829177008	mixed
ENSMUSG00000023008	3	0	18	12	Fmnl3	Fmnl3	True	False	-0.0960433390655103	mixed
ENSMUSG00000028597	9	1	5	6	Gpx7	Gpx7	True	False	-0.109158344737515	mixed
ENSMUSG00000098807	2	0	3	0	NA	ENSMUSG00000098807	False	False	NA	NA
ENSMUSG00000113737	10	1	10	13	BB123696	BB123696	True	False	-0.10812465747333	mixed
ENSMUSG00000091002	2	0	3	0	NA	ENSMUSG00000091002	False	False	NA	NA
ENSMUSG00000048271	14	0	21	1	Rbm33	Rbm33	True	False	0.0126248767822977	mixed
ENSMUSG00000006570	2	0	3	0	NA	ENSMUSG00000006570	False	False	NA	NA
ENSMUSG00000045584	2	0	3	0	NA	ENSMUSG00000045584	False	False	NA	NA
ENSMUSG00000031545	1	0	8	5	Gpat4	Gpat4	True	False	-0.0564547756296201	mixed
ENSMUSG00000085123	4	0	24	3	Rubie	Rubie	True	False	-0.0477279922544089	mixed
ENSMUSG00000028811	5	0	16	8	Yars	Yars	True	False	0.111331148335692	mixed
ENSMUSG00000032431	15	1	18	6	Crtap	Crtap	True	False	-0.11502383133174	mixed
ENSMUSG00000038866	14	0	7	1	Zcchc2	Zcchc2	True	False	0.0156074429643758	mixed
ENSMUSG00000036564	4	0	4	3	Ndrg4	Ndrg4	True	False	-0.0580015333698144	mixed
ENSMUSG00000025134	6	0	16	8	Alyref	Alyref	True	False	0.177670826853493	mixed
ENSMUSG00000033386	5	0	7	1	Frrs1	Frrs1	True	False	0.0439973858614724	mixed
ENSMUSG00000026740	14	0	21	1	Dnajc1	Dnajc1	True	False	0.0650792077335428	mixed
ENSMUSG00000025816	18	1	1	9	Sec61a2	Sec61a2	True	False	-0.0954833907725692	mixed
ENSMUSG00000049553	13	0	11	5	Polr1a	Polr1a	True	False	-0.0256411433290178	mixed
ENSMUSG00000015013	6	0	16	8	Trappc2l	Trappc2l	True	False	0.068005362137841	mixed
ENSMUSG00000023088	15	1	2	6	Abcc1	Abcc1	True	False	-0.10195299855214	mixed
ENSMUSG00000042605	7	0	21	10	Atxn2	Atxn2	True	False	0.113585379627659	all_up
ENSMUSG00000101578	16	1	22	7	Vmn1r206	Vmn1r206	True	False	-0.0560253644832808	mixed
ENSMUSG00000035772	14	0	7	1	Mrps2	Mrps2	True	False	0.127637339535092	mixed
ENSMUSG00000049285	9	0	10	4	Mblac1	Mblac1	True	False	0.205595058495933	mixed
ENSMUSG00000003868	3	0	18	12	Ruvbl2	Ruvbl2	True	False	0.081983795201559	mixed
ENSMUSG00000089151	2	0	3	0	NA	ENSMUSG00000089151	False	False	NA	NA
ENSMUSG00000066640	6	0	16	8	Fbxl18	Fbxl18	True	False	0.0260846857715813	mixed
ENSMUSG00000024576	7	0	0	10	Csnk1a1	Csnk1a1	True	False	0.07383334512122	all_up
ENSMUSG00000063804	4	0	24	3	Lin28b	Lin28b	True	False	0.3090285013231	mixed
ENSMUSG00000115799	2	0	3	0	NA	ENSMUSG00000115799	False	False	NA	NA
ENSMUSG00000054309	14	0	7	1	Cpsf3	Cpsf3	True	False	0.07384056667892	mixed
ENSMUSG00000095074	2	0	3	0	NA	ENSMUSG00000095074	False	False	NA	NA
ENSMUSG00000112730	2	0	3	0	NA	ENSMUSG00000112730	False	False	NA	NA
ENSMUSG00000035578	15	1	2	6	Iqcg	Iqcg	True	False	0.108433716062473	mixed
ENSMUSG00000075105	4	0	9	3	NA	ENSMUSG00000075105	False	False	NA	NA
ENSMUSG00000030738	7	0	0	10	Eif3c	Eif3c	True	False	0.113840753876095	mixed
ENSMUSG00000020744	3	0	18	12	Slc25a19	Slc25a19	True	False	-0.0664099457139095	mixed
ENSMUSG00000075170	4	0	20	3	Olfr1097	Olfr1097	True	False	0.0678752841049109	mixed
ENSMUSG00000049396	11	0	6	2	Gemin4	Gemin4	True	False	-0.132419086409698	all_down
ENSMUSG00000030401	9	1	22	6	Rtn2	Rtn2	True	False	0.0738141754242127	mixed
ENSMUSG00000085114	10	0	23	4	1600025M17Rik	1600025M17Rik	True	False	-0.217933761030035	mixed
ENSMUSG00000070075	2	0	3	0	NA	ENSMUSG00000070075	False	False	NA	NA
ENSMUSG00000024170	15	1	5	6	Telo2	Telo2	True	False	0.0464307992327951	mixed
ENSMUSG00000108470	2	0	3	0	NA	ENSMUSG00000108470	False	False	NA	NA
ENSMUSG00000055707	15	1	18	6	Klhl26	Klhl26	True	False	0.0657701084050915	mixed
ENSMUSG00000031998	16	0	22	7	1700128F08Rik	1700128F08Rik	True	False	-0.148481520812445	mixed
ENSMUSG00000097091	16	0	22	7	4930526L06Rik	4930526L06Rik	True	False	-0.0803944822504839	mixed
ENSMUSG00000067150	5	0	7	1	Xpo5	Xpo5	True	False	0.021375262806234	mixed
ENSMUSG00000027429	14	0	21	1	Sec23b	Sec23b	True	False	0.0771695592426002	mixed
ENSMUSG00000042357	2	0	3	0	NA	ENSMUSG00000042357	False	False	NA	NA
ENSMUSG00000027296	9	1	5	6	Itpka	Itpka	True	False	0.188894145713459	mixed
ENSMUSG00000022101	2	0	3	0	NA	ENSMUSG00000022101	False	False	NA	NA
ENSMUSG00000060261	1	0	21	5	Gtf2i	Gtf2i	True	False	0.0797872247986483	mixed
ENSMUSG00000056270	2	0	3	0	NA	ENSMUSG00000056270	False	False	NA	NA
ENSMUSG00000095098	9	0	5	4	Ccdc85b	Ccdc85b	True	False	-0.0665894971122567	mixed
ENSMUSG00000031820	13	0	11	5	Babam1	Babam1	True	False	0.108556039815939	mixed
ENSMUSG00000022704	19	0	2	2	Qtrt2	Qtrt2	True	False	-0.120410507906957	mixed
ENSMUSG00000001436	3	0	18	12	Slc19a1	Slc19a1	True	False	0.14783128054403	mixed
ENSMUSG00000097003	2	0	3	0	NA	ENSMUSG00000097003	False	False	NA	NA
ENSMUSG00000087125	10	0	10	4	A230108P19Rik	A230108P19Rik	True	False	0.169181295074063	mixed
ENSMUSG00000057997	4	0	24	3	Olfr541	Olfr541	True	False	-0.226112436139887	mixed
ENSMUSG00000025905	4	0	24	3	Oprk1	Oprk1	True	False	0.186635346845582	all_up
ENSMUSG00000028642	4	0	24	3	Tmem269	Tmem269	True	False	0.0901284032331606	mixed
ENSMUSG00000022347	0	0	7	14	A1bg	A1bg	True	False	0.480633652722586	mixed
ENSMUSG00000047443	4	0	10	3	Erfe	Erfe	True	False	-0.0947588777465832	mixed
ENSMUSG00000045236	2	0	3	0	NA	ENSMUSG00000045236	False	False	NA	NA
ENSMUSG00000024331	7	0	0	10	Dsc2	Dsc2	True	False	0.0574818007197059	mixed
ENSMUSG00000021549	14	0	21	1	Rasa1	Rasa1	True	False	0.006248922546697	mixed
ENSMUSG00000067973	2	0	3	0	NA	ENSMUSG00000067973	False	False	NA	NA
ENSMUSG00000049872	10	0	10	4	Calhm5	Calhm5	True	False	-0.216521608002512	mixed
ENSMUSG00000070426	5	0	16	8	Rnf121	Rnf121	True	False	0.0521036144810345	mixed
ENSMUSG00000039529	7	0	21	10	Atp8b1	Atp8b1	True	False	0.0662785668864689	mixed
ENSMUSG00000003808	6	0	16	8	Farsa	Farsa	True	False	0.0209951794385697	mixed
ENSMUSG00000058499	2	0	3	0	NA	ENSMUSG00000058499	False	False	NA	NA
ENSMUSG00000044172	2	0	3	0	NA	ENSMUSG00000044172	False	False	NA	NA
ENSMUSG00000025265	9	1	5	6	Fgd1	Fgd1	True	False	-0.0012311724361526	mixed
ENSMUSG00000029249	14	0	7	1	Rest	Rest	True	False	0.0555922800855119	mixed
ENSMUSG00000022217	11	0	6	2	Emc9	Emc9	True	False	0.0504209412382656	mixed
ENSMUSG00000021022	19	0	6	2	Ppp2r3c	Ppp2r3c	True	False	0.10867881995545	mixed
ENSMUSG00000017466	11	0	6	2	Timp2	Timp2	True	False	-0.096501439994563	mixed
ENSMUSG00000096929	19	0	6	2	A330023F24Rik	A330023F24Rik	True	False	0.0165760972316226	mixed
ENSMUSG00000029196	5	0	7	1	Tada2b	Tada2b	True	False	0.0598098822846477	mixed
ENSMUSG00000046975	2	0	3	0	NA	ENSMUSG00000046975	False	False	NA	NA
ENSMUSG00000116654	2	0	3	0	NA	ENSMUSG00000116654	False	False	NA	NA
ENSMUSG00000097519	10	0	22	4	4930558J18Rik	4930558J18Rik	True	False	-0.0506015417526571	mixed
ENSMUSG00000039376	8	1	10	13	Synpo2l	Synpo2l	True	False	0.464094868710052	mixed
ENSMUSG00000035840	14	0	21	1	Lysmd3	Lysmd3	True	False	0.0291215908810366	mixed
ENSMUSG00000094870	5	0	7	1	Zfp131	Zfp131	True	False	0.0220063961255588	mixed
ENSMUSG00000059816	2	0	3	0	NA	ENSMUSG00000059816	False	False	NA	NA
ENSMUSG00000038602	4	0	24	3	Slc35f1	Slc35f1	True	False	0.22191977623703	mixed
ENSMUSG00000024766	18	1	2	9	Lipo3	Lipo3	True	False	-0.10060417062919	mixed
ENSMUSG00000046550	10	0	4	4	Spin2c	Spin2c	True	False	0.286443342160552	mixed
ENSMUSG00000096982	2	0	3	0	NA	ENSMUSG00000096982	False	False	NA	NA
ENSMUSG00000021314	4	0	4	3	Amph	Amph	False	False	-0.217512951000686	all_down
ENSMUSG00000029141	11	0	6	2	Slc4a1ap	Slc4a1ap	True	False	0.0658133316210631	mixed
ENSMUSG00000022867	14	0	21	1	Usp25	Usp25	True	False	0.0651297231204374	all_up
ENSMUSG00000043310	4	0	24	3	Olfr571	Olfr571	True	False	0.0758161042749038	mixed
ENSMUSG00000061937	2	0	3	0	NA	ENSMUSG00000061937	False	False	NA	NA
ENSMUSG00000032098	0	1	1	9	Treh	Treh	True	True	1.63727646483667	all_up
ENSMUSG00000091475	4	0	24	3	Cerox1	Cerox1	True	False	-0.0818185627806251	mixed
ENSMUSG00000027562	19	0	2	2	Car2	Car2	True	False	0.0497919036479982	mixed
ENSMUSG00000018677	1	0	8	5	Slc25a39	Slc25a39	True	False	0.198653930975551	mixed
ENSMUSG00000021118	12	1	5	6	Plek2	Plek2	True	False	0.112450734847972	mixed
ENSMUSG00000031754	14	0	7	1	Nudt21	Nudt21	True	False	-0.0779169784615596	mixed
ENSMUSG00000045954	14	0	21	1	Cavin2	Cavin2	True	False	-0.0581272459439816	mixed
ENSMUSG00000105923	2	0	3	0	NA	ENSMUSG00000105923	False	False	NA	NA
ENSMUSG00000031112	16	0	22	7	Stk26	Stk26	True	False	-0.0093741436424401	mixed
ENSMUSG00000027569	15	1	2	6	Mrgbp	Mrgbp	True	False	0.0463334352130247	mixed
ENSMUSG00000029022	3	0	18	12	Miip	Miip	True	False	0.0990110815702557	mixed
ENSMUSG00000024989	10	0	23	4	Cep55	Cep55	True	False	-0.28674368490921	mixed
ENSMUSG00000048731	3	0	18	12	Ggnbp1	Ggnbp1	True	False	-0.0156391362069572	mixed
ENSMUSG00000026988	15	1	5	6	Wdsub1	Wdsub1	True	False	0.0612431847287759	mixed
ENSMUSG00000095075	4	0	20	3	NA	ENSMUSG00000095075	False	False	NA	NA
ENSMUSG00000100127	4	0	20	3	Gsdmcl-ps	Gsdmcl-ps	False	False	-0.125237815425925	all_down
ENSMUSG00000029276	18	1	2	9	Glmn	Glmn	True	False	0.0967806877632007	mixed
ENSMUSG00000035878	7	0	0	10	Hykk	Hykk	True	False	0.077025140247934	mixed
ENSMUSG00000037049	13	0	11	5	Smpd1	Smpd1	True	False	0.0187723817688474	mixed
ENSMUSG00000022453	6	0	16	8	Naga	Naga	True	False	0.0410301384935837	mixed
ENSMUSG00000066383	2	0	3	0	NA	ENSMUSG00000066383	False	False	NA	NA
ENSMUSG00000024471	8	0	12	15	Myot	Myot	False	False	5.81261742240115	all_up
ENSMUSG00000019478	5	0	16	8	Rab4a	Rab4a	True	False	0.0993618650339919	mixed
ENSMUSG00000040328	16	0	22	7	Olfr56	Olfr56	True	False	-0.0306671773790076	mixed
ENSMUSG00000031070	8	0	4	15	Mrgprf	Mrgprf	True	False	-0.163366104446716	mixed
ENSMUSG00000003233	11	0	16	2	Dvl3	Dvl3	True	False	0.110255538223027	mixed
ENSMUSG00000062527	2	0	3	0	NA	ENSMUSG00000062527	False	False	NA	NA
ENSMUSG00000024660	12	1	5	6	Incenp	Incenp	True	False	-0.0982749973676126	mixed
ENSMUSG00000094635	2	0	3	0	NA	ENSMUSG00000094635	False	False	NA	NA
ENSMUSG00000025532	13	0	16	5	Crcp	Crcp	True	False	0.0800585071254766	mixed
ENSMUSG00000061118	11	0	16	2	Dnajc30	Dnajc30	True	False	0.207441096914233	mixed
ENSMUSG00000031174	18	1	1	9	Rpgr	Rpgr	True	False	0.0032763651691091	mixed
ENSMUSG00000001674	11	0	6	2	Ddx18	Ddx18	True	False	0.0500509861381402	mixed
ENSMUSG00000096806	4	0	17	3	Olfr312	Olfr312	False	False	-0.29800591832095	all_down
ENSMUSG00000068859	4	0	24	3	Sp9	Sp9	True	False	0.0566575663713289	mixed
ENSMUSG00000003809	17	0	14	11	Gcdh	Gcdh	True	False	-0.0117117662582182	mixed
ENSMUSG00000034329	18	1	2	9	Brip1	Brip1	True	False	-0.0426980405058588	mixed
ENSMUSG00000041836	12	1	5	6	Ptpre	Ptpre	True	False	0.0036017286624274	mixed
ENSMUSG00000046947	11	0	16	2	Adck2	Adck2	True	False	-0.0239365463960721	mixed
ENSMUSG00000030981	4	0	24	3	Mmp21	Mmp21	True	False	-0.249879448988395	mixed
ENSMUSG00000034906	16	1	22	7	Ncaph	Ncaph	True	False	-0.111188059771619	mixed
ENSMUSG00000035473	7	0	0	10	Galm	Galm	True	False	0.0316443102802828	mixed
ENSMUSG00000043015	16	0	22	7	Nemp2	Nemp2	True	False	-0.0970886715002153	mixed
ENSMUSG00000028960	14	0	21	1	Ube4b	Ube4b	True	False	0.0996817987737953	mixed
ENSMUSG00000034522	11	0	6	2	Zfp395	Zfp395	True	False	0.156702244854834	mixed
ENSMUSG00000009876	4	0	4	3	Cox4i2	Cox4i2	True	False	-0.0030125274811226	mixed
ENSMUSG00000119229	2	0	3	0	NA	ENSMUSG00000119229	False	False	NA	NA
ENSMUSG00000021940	4	0	20	3	Ptpn20	Ptpn20	False	False	0.118991732974498	all_up
ENSMUSG00000095486	10	0	23	4	Vmn2r22	Vmn2r22	True	False	0.148777701427866	mixed
ENSMUSG00000024973	2	0	3	0	NA	ENSMUSG00000024973	False	False	NA	NA
ENSMUSG00000066979	5	0	16	8	Bub3	Bub3	True	False	0.0568064185259476	mixed
ENSMUSG00000031465	12	0	5	6	Angpt2	Angpt2	True	False	-0.0821338773727693	mixed
ENSMUSG00000026698	11	0	6	2	Pigc	Pigc	True	False	-0.0110512181753528	mixed
ENSMUSG00000092599	2	0	3	0	NA	ENSMUSG00000092599	False	False	NA	NA
ENSMUSG00000068889	2	0	3	0	NA	ENSMUSG00000068889	False	False	NA	NA
ENSMUSG00000058124	2	0	3	0	NA	ENSMUSG00000058124	False	False	NA	NA
ENSMUSG00000108337	2	0	3	0	NA	ENSMUSG00000108337	False	False	NA	NA
ENSMUSG00000034487	11	0	6	2	Poglut3	Poglut3	True	False	-0.0641162007688492	mixed
ENSMUSG00000072494	18	1	1	9	Ppp1r3e	Ppp1r3e	True	False	0.0581868820409109	mixed
ENSMUSG00000090258	0	0	7	14	Churc1	Churc1	True	False	0.0001438459308118	mixed
ENSMUSG00000052387	16	1	1	7	Trpm3	Trpm3	True	False	-0.0477514192308617	mixed
ENSMUSG00000022604	19	0	2	2	Cep97	Cep97	True	False	-0.0461605855291624	mixed
ENSMUSG00000105308	2	0	3	0	NA	ENSMUSG00000105308	False	False	NA	NA
ENSMUSG00000044199	10	0	10	4	S1pr4	S1pr4	True	False	-0.219843241858488	mixed
ENSMUSG00000071521	2	0	3	0	NA	ENSMUSG00000071521	False	False	NA	NA
ENSMUSG00000025266	5	0	7	1	Gnl3l	Gnl3l	True	False	0.0973495143603451	mixed
ENSMUSG00000000902	6	0	16	8	Smarcb1	Smarcb1	True	False	0.0620890888081409	mixed
ENSMUSG00000023274	16	1	5	7	Cd4	Cd4	True	False	-0.165317051244824	mixed
ENSMUSG00000053194	2	0	3	0	NA	ENSMUSG00000053194	False	False	NA	NA
ENSMUSG00000022246	14	0	7	1	Rai14	Rai14	True	False	0.168968837674354	mixed
ENSMUSG00000029060	6	0	18	8	Mib2	Mib2	True	False	0.0467810538654316	mixed
ENSMUSG00000074141	10	0	10	4	Il4i1	Il4i1	True	False	-0.0633322724251784	mixed
ENSMUSG00000069118	2	0	3	0	NA	ENSMUSG00000069118	False	False	NA	NA
ENSMUSG00000105504	18	1	1	9	Gbp5	Gbp5	True	False	-0.211437848411403	mixed
ENSMUSG00000051095	18	1	1	9	Olfr986	Olfr986	True	False	-0.0183193743752699	mixed
ENSMUSG00000089900	4	0	24	3	Tbc1d22bos	Tbc1d22bos	True	False	0.0439805559881112	mixed
ENSMUSG00000026632	12	1	2	6	Tatdn3	Tatdn3	True	False	0.057870843488159	mixed
ENSMUSG00000025583	13	0	11	5	Rptor	Rptor	True	False	0.12761235233344	mixed
ENSMUSG00000070368	3	1	18	12	Prok1	Prok1	True	False	0.0503231748196344	mixed
ENSMUSG00000045826	10	0	10	4	Ptprcap	Ptprcap	True	False	-0.025460144758441	mixed
ENSMUSG00000056350	2	0	3	0	NA	ENSMUSG00000056350	False	False	NA	NA
ENSMUSG00000001494	2	0	3	0	NA	ENSMUSG00000001494	False	False	NA	NA
ENSMUSG00000020079	5	0	16	8	Supv3l1	Supv3l1	True	False	0.0032457112584173	mixed
ENSMUSG00000038085	16	0	22	7	Cnbd2	Cnbd2	True	False	-0.0938773519172237	mixed
ENSMUSG00000003526	1	0	8	5	Prodh	Prodh	True	False	0.149270174221193	mixed
ENSMUSG00000065477	2	0	3	0	NA	ENSMUSG00000065477	False	False	NA	NA
ENSMUSG00000032017	16	0	22	7	Grik4	Grik4	True	False	-0.0112154516478561	mixed
ENSMUSG00000029195	1	0	11	5	Klb	Klb	True	False	0.0467775533416241	mixed
ENSMUSG00000059327	16	0	22	7	Eda	Eda	True	False	0.0168809911528607	mixed
ENSMUSG00000059920	14	0	21	1	4930453N24Rik	4930453N24Rik	True	False	0.0117384610529166	mixed
ENSMUSG00000033965	7	0	0	10	Slc16a2	Slc16a2	True	False	-0.0867850940008601	mixed
ENSMUSG00000092638	2	0	3	0	NA	ENSMUSG00000092638	False	False	NA	NA
ENSMUSG00000026771	5	0	7	1	Spopl	Spopl	True	False	-0.0549937617800249	mixed
ENSMUSG00000008429	14	0	7	1	Herpud2	Herpud2	True	False	0.0724986267114437	mixed
ENSMUSG00000026999	19	0	2	2	Nup35	Nup35	True	False	-0.0599149398878381	mixed
ENSMUSG00000032604	13	0	11	5	Qars	Qars	True	False	0.0357264391878246	mixed
ENSMUSG00000094921	16	0	22	7	Vmn2r112	Vmn2r112	True	False	-0.0552060957203215	mixed
ENSMUSG00000022651	10	0	10	4	Retnlg	Retnlg	True	False	0.129170669742596	mixed
ENSMUSG00000048378	10	0	23	4	Olfr1394	Olfr1394	True	False	0.136534306409793	all_up
ENSMUSG00000030643	5	0	7	1	Rab30	Rab30	True	False	0.0488351345064611	mixed
ENSMUSG00000038482	5	0	16	8	Tfdp1	Tfdp1	True	False	0.039248822538052	mixed
ENSMUSG00000032475	5	0	7	1	Nck1	Nck1	True	False	-0.0013232361903733	mixed
ENSMUSG00000094483	7	0	21	10	Purb	Purb	True	False	-0.032063428874338	mixed
ENSMUSG00000062551	2	0	3	0	NA	ENSMUSG00000062551	False	False	NA	NA
ENSMUSG00000034371	1	0	8	5	Tkfc	Tkfc	True	False	-0.008554250759201	mixed
ENSMUSG00000027810	14	0	21	1	Eif2a	Eif2a	True	False	0.0146050408169886	mixed
ENSMUSG00000059964	2	0	3	0	NA	ENSMUSG00000059964	False	False	NA	NA
ENSMUSG00000075573	2	0	3	0	NA	ENSMUSG00000075573	False	False	NA	NA
ENSMUSG00000027217	12	1	5	6	Tspan18	Tspan18	True	False	-0.034795705995296	mixed
ENSMUSG00000024975	7	0	0	10	Pdcd4	Pdcd4	True	False	0.0947472719965293	mixed
ENSMUSG00000052372	4	0	24	3	Il1rapl1	Il1rapl1	True	False	-0.0108788187927386	mixed
ENSMUSG00000051451	19	0	6	2	Crebzf	Crebzf	True	False	0.0027840437729152	mixed
ENSMUSG00000025612	14	0	21	1	Bach1	Bach1	True	False	-0.224691326299879	mixed
