tissue	term	effect_seed2020	effect_seed2021	effect_seed2022	all_three_seeds_available	all_three_direction_concordant	seed_effect_median	seed_effect_minimum	seed_effect_maximum	primary_absolute_percentile
kidney	R-MMU-109581_APOPTOSIS	0.0355088042002923	0.0372192817643274	0.1111709899999999	True	True	0.0372192817643274	0.0355088042002923	0.1111709899999999	0.7105263157894737
kidney	R-MMU-109582_HEMOSTASIS	0.0173999371491229	0.0141865696052633	-0.0368472225146199	True	False	0.0141865696052633	-0.0368472225146199	0.0173999371491229	0.5361842105263158
kidney	R-MMU-110330_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE	-6.667256479093336e-05	0.0006786715666081	-0.0002177752086827	True	False	-6.667256479093336e-05	-0.0002177752086827	0.0006786715666081	0.0131578947368421
kidney	R-MMU-110331_CLEAVAGE_OF_THE_DAMAGED_PURINE	-0.0002277548825102	NA	0.0008907743209473	False	False	0.0003315097192185	-0.0002277548825102	0.0008907743209473	0.0361842105263157
kidney	R-MMU-111465_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	-0.0287463355732456	0.103108640733918	NA	False	False	0.0371811525803362	-0.0287463355732456	0.103108640733918	0.6381578947368421
kidney	R-MMU-111885_OPIOID_SIGNALLING	0.0014190849393742	NA	NA	False	False	0.0014190849393742	0.0014190849393742	0.0014190849393742	0.1842105263157894
kidney	R-MMU-112314_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	-0.0045087742295321	0.0151853100292395	-0.0149095668918127	True	False	-0.0045087742295321	-0.0149095668918127	0.0151853100292395	0.3848684210526316
kidney	R-MMU-112315_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	-0.0696307578362574	-0.0793705640497075	-0.086575723362573	True	True	-0.0793705640497075	-0.086575723362573	-0.0696307578362574	0.9046052631578948
kidney	R-MMU-112316_NEURONAL_SYSTEM	-0.0270541414912281	-0.0008685842982454	-0.026517922982456	True	True	-0.026517922982456	-0.0270541414912281	-0.0008685842982454	0.6282894736842105
kidney	R-MMU-114608_PLATELET_DEGRANULATION	0.1431583571038011	0.0517811723976604	0.2066134147049707	True	True	0.1431583571038011	0.0517811723976604	0.2066134147049707	1.0
kidney	R-MMU-1169410_ANTIMICROBIAL_MECHANISM_OF_IFN_STIMULATED_GENES	-0.000695202251562	-0.0030145461539473	NA	False	False	-0.0018548742027546	-0.0030145461539473	-0.000695202251562	0.1019736842105263
kidney	R-MMU-1222556_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES	-0.0097465064567251	NA	NA	False	False	-0.0097465064567251	-0.0097465064567251	-0.0097465064567251	0.4440789473684211
kidney	R-MMU-1236975_ANTIGEN_PROCESSING_CROSS_PRESENTATION	-0.0001079132262748	NA	NA	False	False	-0.0001079132262748	-0.0001079132262748	-0.0001079132262748	0.0164473684210526
kidney	R-MMU-1257604_PIP3_ACTIVATES_AKT_SIGNALING	-0.0025791454035087	-0.037141036111111	-0.0176045418216373	True	True	-0.0176045418216373	-0.037141036111111	-0.0025791454035087	0.3026315789473684
kidney	R-MMU-1266738_DEVELOPMENTAL_BIOLOGY	0.0967190057748541	0.0325783879093568	0.0476093478801171	True	True	0.0476093478801171	0.0325783879093568	0.0967190057748541	0.9539473684210528
kidney	R-MMU-1280215_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	-0.0361623448245611	-0.0683274993567254	-0.0414863719298247	True	True	-0.0414863719298247	-0.0683274993567254	-0.0361623448245611	0.7171052631578947
kidney	R-MMU-1280218_ADAPTIVE_IMMUNE_SYSTEM	-0.0914697839254385	-0.1551083951754387	-0.0449498505263159	True	True	-0.0914697839254385	-0.1551083951754387	-0.0449498505263159	0.944078947368421
kidney	R-MMU-1296071_POTASSIUM_CHANNELS	-0.0332830468421054	-0.0366309123099415	-0.0442266275730993	True	True	-0.0366309123099415	-0.0442266275730993	-0.0332830468421054	0.6875
kidney	R-MMU-1428517_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	-0.0351437695614034	-0.0165635168713452	-0.0050249772368421	True	True	-0.0165635168713452	-0.0351437695614034	-0.0050249772368421	0.7039473684210527
kidney	R-MMU-1430728_METABOLISM	0.1124969715058479	0.1396940137573099	0.1276492997807013	True	True	0.1276492997807013	0.1124969715058479	0.1396940137573099	0.993421052631579
kidney	R-MMU-1442490_COLLAGEN_DEGRADATION	-0.0364067727777777	-0.0313262553947369	0.0264087081432748	True	False	-0.0313262553947369	-0.0364067727777777	0.0264087081432748	0.7236842105263158
kidney	R-MMU-1474228_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	0.0928780325766813	0.088342858099415	0.0181256317982455	True	True	0.088342858099415	0.0181256317982455	0.0928780325766813	0.950657894736842
kidney	R-MMU-1474244_EXTRACELLULAR_MATRIX_ORGANIZATION	-0.0036780117105263	0.0548002584502921	0.0559979190935669	True	False	0.0548002584502921	-0.0036780117105263	0.0559979190935669	0.3618421052631579
kidney	R-MMU-1474290_COLLAGEN_FORMATION	0.0189894201725145	0.0875481579985379	0.0090907597514618	True	True	0.0189894201725145	0.0090907597514618	0.0875481579985379	0.5394736842105263
kidney	R-MMU-1483206_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.0417813221733918	0.0398751607975146	0.0517731671752923	True	True	0.0417813221733918	0.0398751607975146	0.0517731671752923	0.7828947368421053
kidney	R-MMU-1483257_PHOSPHOLIPID_METABOLISM	-0.0248264495365497	-0.0673376987138888	-0.0625495196535087	True	True	-0.0625495196535087	-0.0673376987138888	-0.0248264495365497	0.6085526315789473
kidney	R-MMU-1500931_CELL_CELL_COMMUNICATION	0.035364710959649	0.1002269489327485	0.0049930382985847	True	True	0.035364710959649	0.0049930382985847	0.1002269489327485	0.7072368421052632
kidney	R-MMU-156580_PHASE_II_CONJUGATION_OF_COMPOUNDS	-0.005860264619883	-0.0272985602192982	-0.0389948980891813	True	True	-0.0272985602192982	-0.0389948980891813	-0.005860264619883	0.4144736842105263
kidney	R-MMU-156588_GLUCURONIDATION	-0.0585556107365497	-0.0858010197447367	-0.0811476544061403	True	True	-0.0811476544061403	-0.0858010197447367	-0.0585556107365497	0.8618421052631579
kidney	R-MMU-156590_GLUTATHIONE_CONJUGATION	-0.0003281373238889	0.0365851308061403	0.0339657302182748	True	False	0.0339657302182748	-0.0003281373238889	0.0365851308061403	0.0394736842105263
kidney	R-MMU-1566948_ELASTIC_FIBRE_FORMATION	0.0630813898230994	0.0698054224488303	0.06173076122807	True	True	0.0630813898230994	0.06173076122807	0.0698054224488303	0.8848684210526315
kidney	R-MMU-156827_L13A_MEDIATED_TRANSLATIONAL_SILENCING_OF_CERULOPLASMIN_EXPRESSION	0.00204083180369	-0.0433021290990643	NA	False	False	-0.0206306486476871	-0.0433021290990643	0.00204083180369	0.2565789473684211
kidney	R-MMU-157579_TELOMERE_MAINTENANCE	-0.0024491375426286	-0.0020491769782192	-0.0018224837199239	True	True	-0.0020491769782192	-0.0024491375426286	-0.0018224837199239	0.2927631578947368
kidney	R-MMU-157858_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	-0.0016404104897002	-0.0320877408333329	NA	False	False	-0.0168640756615166	-0.0320877408333329	-0.0016404104897002	0.2072368421052631
kidney	R-MMU-15869_METABOLISM_OF_NUCLEOTIDES	-0.0398474713888888	-0.0754712194005849	-0.051358782353801	True	True	-0.051358782353801	-0.0754712194005849	-0.0398474713888888	0.7631578947368421
kidney	R-MMU-1592389_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	-0.0026993803681286	-0.0005375493115497	-0.0080410984336842	True	True	-0.0026993803681286	-0.0080410984336842	-0.0005375493115497	0.3190789473684211
kidney	R-MMU-162582_SIGNAL_TRANSDUCTION	0.0115467956432747	0.0840246231725144	0.0201140909795315	True	True	0.0201140909795315	0.0115467956432747	0.0840246231725144	0.4736842105263157
kidney	R-MMU-1630316_GLYCOSAMINOGLYCAN_METABOLISM	0.0380518877531286	-0.0489430190230993	-0.0324743016481724	True	False	-0.0324743016481724	-0.0489430190230993	0.0380518877531286	0.7401315789473685
kidney	R-MMU-163125_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	0.0350838093859649	-0.0752287603347953	-0.0058834872017544	True	False	-0.0058834872017544	-0.0752287603347953	0.0350838093859649	0.7006578947368421
kidney	R-MMU-163685_INTEGRATION_OF_ENERGY_METABOLISM	0.0205579376301169	0.0468311140717104	0.0445356616324562	True	True	0.0445356616324562	0.0205579376301169	0.0468311140717104	0.5592105263157895
kidney	R-MMU-1638091_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	0.0001513909584239	NA	-0.0016565213860613	False	False	-0.0007525652138186	-0.0016565213860613	0.0001513909584239	0.0230263157894736
kidney	R-MMU-1640170_CELL_CYCLE	0.0237933569239766	-0.0340935516586256	0.015926910747076	True	False	0.015926910747076	-0.0340935516586256	0.0237933569239766	0.5888157894736842
kidney	R-MMU-1650814_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	0.054389247166228	0.0097009117071491	0.0627226219210527	True	True	0.054389247166228	0.0097009117071491	0.0627226219210527	0.8421052631578947
kidney	R-MMU-166016_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE	0.0438070881988302	0.0013515545637573	3.219229039912204e-05	True	True	0.0013515545637573	3.219229039912204e-05	0.0438070881988302	0.7993421052631579
kidney	R-MMU-166166_MYD88_INDEPENDENT_TLR4_CASCADE	-0.0025397400596374	0.0002731364197295	0.0004729590724605	True	False	0.0002731364197295	-0.0025397400596374	0.0004729590724605	0.2993421052631579
kidney	R-MMU-166520_SIGNALING_BY_NTRKS	-0.015053191247076	NA	NA	False	False	-0.015053191247076	-0.015053191247076	-0.015053191247076	0.5131578947368421
kidney	R-MMU-166658_COMPLEMENT_CASCADE	0.0161268706286547	0.0799952186681285	-0.0230845889369006	True	False	0.0161268706286547	-0.0230845889369006	0.0799952186681285	0.5230263157894737
kidney	R-MMU-166663_INITIAL_TRIGGERING_OF_COMPLEMENT	NA	0.0213526609124561	-0.0115281509239766	False	False	0.0049122549942397	-0.0115281509239766	0.0213526609124561	NA
kidney	R-MMU-166786_CREATION_OF_C4_AND_C2_ACTIVATORS	-0.0001545982870321	NA	NA	False	False	-0.0001545982870321	-0.0001545982870321	-0.0001545982870321	0.0263157894736842
kidney	R-MMU-168138_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	-0.0007062378382704	NA	0.0008898188389751	False	False	9.179050035234166e-05	-0.0007062378382704	0.0008898188389751	0.1052631578947368
kidney	R-MMU-168181_TOLL_LIKE_RECEPTOR_7_8_TLR7_8_CASCADE	0.0012501883076666	NA	-0.0031567312599619	False	False	-0.0009532714761476	-0.0031567312599619	0.0012501883076666	0.1546052631578947
kidney	R-MMU-168249_INNATE_IMMUNE_SYSTEM	-0.0751073163011696	-0.1183820256438742	-0.1477676948751461	True	True	-0.1183820256438742	-0.1477676948751461	-0.0751073163011696	0.9177631578947368
kidney	R-MMU-168256_IMMUNE_SYSTEM	-0.0991074501461984	-0.0435226822368415	-0.1215709040935672	True	True	-0.0991074501461984	-0.1215709040935672	-0.0435226822368415	0.9638157894736842
kidney	R-MMU-168898_TOLL_LIKE_RECEPTOR_CASCADES	0.0098138025039473	-0.0690720751900584	-0.0345760380950584	True	False	-0.0345760380950584	-0.0690720751900584	0.0098138025039473	0.4473684210526316
kidney	R-MMU-170834_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	-0.0012940184176198	0.0002142379750681	-0.0073711217675438	True	False	-0.0012940184176198	-0.0073711217675438	0.0002142379750681	0.1644736842105263
kidney	R-MMU-174824_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	0.0986064472295322	0.0985045225584795	-0.0126907650203216	True	False	0.0985045225584795	-0.0126907650203216	0.0986064472295322	0.9605263157894736
kidney	R-MMU-1793185_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.0018950123025979	-0.0022119355007383	NA	False	False	-0.0001584615990701	-0.0022119355007383	0.0018950123025979	0.2401315789473684
kidney	R-MMU-1799339_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.0005767779578093	NA	-0.0964435148168128	False	False	-0.0479333684295017	-0.0964435148168128	0.0005767779578093	0.0756578947368421
kidney	R-MMU-1852241_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	NA	-0.016207419983918	NA	False	False	-0.016207419983918	-0.016207419983918	-0.016207419983918	NA
kidney	R-MMU-186797_SIGNALING_BY_PDGF	-0.0020322622759984	NA	NA	False	False	-0.0020322622759984	-0.0020322622759984	-0.0020322622759984	0.25
kidney	R-MMU-192105_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.0260085716965497	NA	NA	False	False	0.0260085716965497	0.0260085716965497	0.0260085716965497	0.6151315789473685
kidney	R-MMU-193368_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	NA	0.0256915809521344	NA	False	False	0.0256915809521344	0.0256915809521344	0.0256915809521344	NA
kidney	R-MMU-193704_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	-0.0031373978177938	-0.0018470665104459	-0.0021643852913889	True	True	-0.0021643852913889	-0.0031373978177938	-0.0018470665104459	0.3388157894736842
kidney	R-MMU-194068_BILE_ACID_AND_BILE_SALT_METABOLISM	0.010833786794883	NA	-0.0040248454093567	False	False	0.0034044706927631	-0.0040248454093567	0.010833786794883	0.4605263157894737
kidney	R-MMU-194138_SIGNALING_BY_VEGF	-0.0141412662719297	0.0485067120219297	-0.0203326849385964	True	False	-0.0141412662719297	-0.0203326849385964	0.0485067120219297	0.5032894736842105
kidney	R-MMU-194315_SIGNALING_BY_RHO_GTPASES	-0.0061768404093567	0.0559186128367105	0.0172902762719298	True	False	0.0172902762719298	-0.0061768404093567	0.0559186128367105	0.4210526315789473
kidney	R-MMU-195258_RHO_GTPASE_EFFECTORS	-0.0588442015139473	-0.0748527123552631	0.0272353406559239	True	False	-0.0588442015139473	-0.0748527123552631	0.0272353406559239	0.868421052631579
kidney	R-MMU-195721_SIGNALING_BY_WNT	0.0673427095614033	0.0333414833479532	0.0726824152485379	True	True	0.0673427095614033	0.0333414833479532	0.0726824152485379	0.9013157894736842
kidney	R-MMU-196071_METABOLISM_OF_STEROID_HORMONES	0.1101655525843566	0.0812440280782309	0.0768618482557017	True	True	0.0812440280782309	0.0768618482557017	0.1101655525843566	0.9835526315789472
kidney	R-MMU-196849_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS	-0.0164957420175439	0.0312928381432749	0.0231221426681288	True	False	0.0231221426681288	-0.0164957420175439	0.0312928381432749	0.5263157894736842
kidney	R-MMU-196854_METABOLISM_OF_VITAMINS_AND_COFACTORS	-0.0247112325	-0.0549917917690062	-0.0483307890497076	True	True	-0.0483307890497076	-0.0549917917690062	-0.0247112325	0.6052631578947368
kidney	R-MMU-1971475_GLYCOSAMINOGLYCAN_PROTEIN_LINKAGE_REGION_BIOSYNTHESIS	-0.0007587687605928	0.0145211368290058	0.0261693689453216	True	False	0.0145211368290058	-0.0007587687605928	0.0261693689453216	0.1151315789473684
kidney	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	-0.0561736426023391	-0.09049437165138	-0.0659271768713447	True	True	-0.0659271768713447	-0.09049437165138	-0.0561736426023391	0.8453947368421053
kidney	R-MMU-199418_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	-0.0114703654576023	0.0129820266975146	NA	False	False	0.0007558306199561	-0.0114703654576023	0.0129820266975146	0.4671052631578947
kidney	R-MMU-199977_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	-2.3911580968416616e-05	0.0068269852843479	0.0016499728501286	True	False	0.0016499728501286	-2.3911580968416616e-05	0.0068269852843479	0.006578947368421
kidney	R-MMU-199991_MEMBRANE_TRAFFICKING	0.0450786393713448	0.0811211169590641	-0.0671209399415204	True	False	0.0450786393713448	-0.0671209399415204	0.0811211169590641	0.8026315789473685
kidney	R-MMU-201681_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	-0.007627301244152	-0.0062642475073099	0.0003121705730993	True	False	-0.0062642475073099	-0.007627301244152	0.0003121705730993	0.4342105263157895
kidney	R-MMU-2022090_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	0.0422575835058479	0.0019333281140351	0.0709190591524122	True	True	0.0422575835058479	0.0019333281140351	0.0709190591524122	0.7861842105263158
kidney	R-MMU-202403_TCR_SIGNALING	-0.0489727699631871	-0.0113828791330409	-0.0952736921973684	True	True	-0.0489727699631871	-0.0952736921973684	-0.0113828791330409	0.8223684210526315
kidney	R-MMU-202733_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	-0.0300841048976608	-0.0019716938084794	-0.1008024453640349	True	True	-0.0300841048976608	-0.1008024453640349	-0.0019716938084794	0.6578947368421053
kidney	R-MMU-2029482_REGULATION_OF_ACTIN_DYNAMICS_FOR_PHAGOCYTIC_CUP_FORMATION	NA	NA	-0.0010442659398377	False	False	-0.0010442659398377	-0.0010442659398377	-0.0010442659398377	NA
kidney	R-MMU-204998_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	0.0113803467543859	NA	NA	False	False	0.0113803467543859	0.0113803467543859	0.0113803467543859	0.4638157894736842
kidney	R-MMU-211859_BIOLOGICAL_OXIDATIONS	-0.07192443878655	-0.1276647626461988	-0.1099445949122804	True	True	-0.1099445949122804	-0.1276647626461988	-0.07192443878655	0.9078947368421052
kidney	R-MMU-211897_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	-0.0384014856058479	-0.0022806990546782	-0.0338971283450291	True	True	-0.0338971283450291	-0.0384014856058479	-0.0022806990546782	0.7467105263157895
kidney	R-MMU-211945_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS	-0.0316671265217836	0.1083551843757308	0.0716647737819444	True	False	0.0716647737819444	-0.0316671265217836	0.1083551843757308	0.6644736842105263
kidney	R-MMU-212165_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	-0.045982788541652	-0.021192395369883	NA	False	False	-0.0335875919557675	-0.045982788541652	-0.021192395369883	0.8157894736842105
kidney	R-MMU-212300_PRC2_METHYLATES_HISTONES_AND_DNA	0.0006513349876929	0.0030115816024795	-0.0002712710259488	True	False	0.0006513349876929	-0.0002712710259488	0.0030115816024795	0.0986842105263157
kidney	R-MMU-212436_GENERIC_TRANSCRIPTION_PATHWAY	-0.0279455311842105	-0.018806060599415	-0.0155859688304092	True	True	-0.018806060599415	-0.0279455311842105	-0.0155859688304092	0.631578947368421
kidney	R-MMU-2129379_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	0.033935031248538	0.045437208230994	0.0394107159805555	True	True	0.0394107159805555	0.033935031248538	0.045437208230994	0.694078947368421
kidney	R-MMU-2132295_MHC_CLASS_II_ANTIGEN_PRESENTATION	-0.0145567037371345	-0.1171630502017543	-0.0488842393326608	True	True	-0.0488842393326608	-0.1171630502017543	-0.0145567037371345	0.506578947368421
kidney	R-MMU-2142753_ARACHIDONATE_METABOLISM	-0.0744308441725147	0.0322164606271929	-0.1115188915394736	True	False	-0.0744308441725147	-0.1115188915394736	0.0322164606271929	0.9144736842105264
kidney	R-MMU-216083_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.0256169385453216	0.0889524996520467	-0.0274710254254386	True	False	0.0256169385453216	-0.0274710254254386	0.0889524996520467	0.6118421052631579
kidney	R-MMU-2168880_SCAVENGING_OF_HEME_FROM_PLASMA	0.0523110038793858	0.23981380625	0.0400379860265379	True	True	0.0523110038793858	0.0400379860265379	0.23981380625	0.8355263157894737
kidney	R-MMU-2173782_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	-0.0919729737690058	-0.0859589149283625	-0.1453393228545322	True	True	-0.0919729737690058	-0.1453393228545322	-0.0859589149283625	0.9473684210526316
kidney	R-MMU-2173789_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	0.0386755189193859	-0.001087478199959	0.0260389483552631	True	False	0.0260389483552631	-0.001087478199959	0.0386755189193859	0.75
kidney	R-MMU-2187338_VISUAL_PHOTOTRANSDUCTION	-0.0290647172953216	-0.0253515658918128	NA	False	False	-0.0272081415935672	-0.0290647172953216	-0.0253515658918128	0.6414473684210527
kidney	R-MMU-2262752_CELLULAR_RESPONSES_TO_STRESS	-0.0640339142690058	0.1032271801315797	-0.015468191140351	True	False	-0.015468191140351	-0.0640339142690058	0.1032271801315797	0.8881578947368421
kidney	R-MMU-2299718_CONDENSATION_OF_PROPHASE_CHROMOSOMES	-0.0023863588772967	-0.0019301817522309	0.0263252139207602	True	False	-0.0019301817522309	-0.0023863588772967	0.0263252139207602	0.2763157894736842
kidney	R-MMU-2454202_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	-0.0150929328508772	NA	-0.0307704916038011	False	False	-0.0229317122273391	-0.0307704916038011	-0.0150929328508772	0.5164473684210527
kidney	R-MMU-2467813_SEPARATION_OF_SISTER_CHROMATIDS	-0.002438864785978	-0.0055152280786549	NA	False	False	-0.0039770464323165	-0.0055152280786549	-0.002438864785978	0.2894736842105263
kidney	R-MMU-2500257_RESOLUTION_OF_SISTER_CHROMATID_COHESION	-0.0024088949837069	0.0015427697168771	0.0009762352575994	True	False	0.0009762352575994	-0.0024088949837069	0.0015427697168771	0.2861842105263157
kidney	R-MMU-2555396_MITOTIC_METAPHASE_AND_ANAPHASE	0.0017880699552631	-0.0085675073197996	-0.003218744103497	True	False	-0.003218744103497	-0.0085675073197996	0.0017880699552631	0.2269736842105263
kidney	R-MMU-2559583_CELLULAR_SENESCENCE	0.0127063679678362	0.0087169169312866	0.021590199868421	True	True	0.0127063679678362	0.0087169169312866	0.021590199868421	0.4868421052631579
kidney	R-MMU-2559586_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	-0.0131568379175146	-0.0205639931711988	-0.0047901019866958	True	True	-0.0131568379175146	-0.0205639931711988	-0.0047901019866958	0.4901315789473684
kidney	R-MMU-2672351_STIMULI_SENSING_CHANNELS	0.0781700057736842	-0.0135777512061402	-0.0271130623099415	True	False	-0.0135777512061402	-0.0271130623099415	0.0781700057736842	0.924342105263158
kidney	R-MMU-2682334_EPH_EPHRIN_SIGNALING	-0.008874993115997	NA	NA	False	False	-0.008874993115997	-0.008874993115997	-0.008874993115997	0.4407894736842105
kidney	R-MMU-2980736_PEPTIDE_HORMONE_METABOLISM	0.0397670950175437	0.0607635180394737	0.0272223415847954	True	True	0.0397670950175437	0.0272223415847954	0.0607635180394737	0.7598684210526315
kidney	R-MMU-2990846_SUMOYLATION	-0.0169564091169591	0.0005704258725146	-0.009268621122807	True	False	-0.009268621122807	-0.0169564091169591	0.0005704258725146	0.5328947368421053
kidney	R-MMU-3000171_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	0.040328440498538	-0.0023202887614181	0.0209097567054093	True	False	0.0209097567054093	-0.0023202887614181	0.040328440498538	0.7763157894736842
kidney	R-MMU-3000178_ECM_PROTEOGLYCANS	0.100975812482456	0.0955466980116227	0.0928647998479531	True	True	0.0955466980116227	0.0928647998479531	0.100975812482456	0.9736842105263158
kidney	R-MMU-3108232_SUMO_E3_LIGASES_SUMOYLATE_TARGET_PROTEINS	-0.000495848989486	-0.0006461452525485	0.0057157069064326	True	False	-0.000495848989486	-0.0006461452525485	0.0057157069064326	0.0625
kidney	R-MMU-3214841_PKMTS_METHYLATE_HISTONE_LYSINES	-0.0015897116739678	NA	NA	False	False	-0.0015897116739678	-0.0015897116739678	-0.0015897116739678	0.1973684210526315
kidney	R-MMU-3214842_HDMS_DEMETHYLATE_HISTONES	-0.0020339335779441	NA	NA	False	False	-0.0020339335779441	-0.0020339335779441	-0.0020339335779441	0.2532894736842105
kidney	R-MMU-3214847_HATS_ACETYLATE_HISTONES	-0.0269676220263157	NA	NA	False	False	-0.0269676220263157	-0.0269676220263157	-0.0269676220263157	0.625
kidney	R-MMU-3214858_RMTS_METHYLATE_HISTONE_ARGININES	-0.0027665532265628	-0.000480837158038	0.0039233746416812	True	False	-0.000480837158038	-0.0027665532265628	0.0039233746416812	0.3223684210526316
kidney	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES	-0.057269374864035	-0.0055992279342105	-0.0310630125096052	True	True	-0.0310630125096052	-0.057269374864035	-0.0055992279342105	0.8585526315789473
kidney	R-MMU-3371497_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND	NA	0.0006070844636622	NA	False	False	0.0006070844636622	0.0006070844636622	0.0006070844636622	NA
kidney	R-MMU-352230_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	-0.0134997440435672	NA	-0.0186461868378216	False	False	-0.0160729654406944	-0.0186461868378216	-0.0134997440435672	0.4934210526315789
kidney	R-MMU-3700989_TRANSCRIPTIONAL_REGULATION_BY_TP53	0.00333265966	-0.0200765343390175	NA	False	False	-0.0083719373395087	-0.0200765343390175	0.00333265966	0.3486842105263157
kidney	R-MMU-372790_SIGNALING_BY_GPCR	0.039998219839181	-0.0531299752923976	-0.0916793035233919	True	False	-0.0531299752923976	-0.0916793035233919	0.039998219839181	0.7697368421052632
kidney	R-MMU-373076_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	-0.0071595706915204	-0.039581486461988	-0.1271163048815789	True	True	-0.039581486461988	-0.1271163048815789	-0.0071595706915204	0.4276315789473684
kidney	R-MMU-373755_SEMAPHORIN_INTERACTIONS	-0.030076975619883	NA	0.0126895708505262	False	False	-0.0086937023846783	-0.030076975619883	0.0126895708505262	0.6546052631578947
kidney	R-MMU-373760_L1CAM_INTERACTIONS	-0.010328169645614	-0.0042358803237163	NA	False	False	-0.0072820249846652	-0.010328169645614	-0.0042358803237163	0.4572368421052631
kidney	R-MMU-375165_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	-0.0018819472113947	0.030193332991228	0.0256799999473684	True	False	0.0256799999473684	-0.0018819472113947	0.030193332991228	0.2368421052631578
kidney	R-MMU-375276_PEPTIDE_LIGAND_BINDING_RECEPTORS	-0.0569927040029241	-0.140052851008772	-0.0820701449584795	True	True	-0.0820701449584795	-0.140052851008772	-0.0569927040029241	0.8519736842105263
kidney	R-MMU-380108_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	0.0247067152862573	-0.025363824447076	-0.0371604980521783	True	False	-0.025363824447076	-0.0371604980521783	0.0247067152862573	0.6019736842105263
kidney	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.1120095795292398	0.0282071457042397	0.0774237467997076	True	True	0.0774237467997076	0.0282071457042397	0.1120095795292398	0.9901315789473684
kidney	R-MMU-382551_TRANSPORT_OF_SMALL_MOLECULES	0.011496191856725	0.0531220809941519	0.0483049391228072	True	True	0.0483049391228072	0.011496191856725	0.0531220809941519	0.4703947368421052
