tissue	term	display_term	decision	manual_category	seed	pathway_effect	pathway_genes_in_hvg_model	member_gene_same_direction_fraction	median_member_gene_log2cpm_effect	decoder_direction_match_fraction	decoder_abs_weight_direction_match_fraction	decoder_gene_effect_spearman	top_decoder_concordant_member_genes
spleen	R-MMU-375276_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	exclude	weak_support	2021	-0.2226168697000001	52	0.5384615384615384	-0.012016191888723944	0.6346153846153846	0.7463797845645646	0.37283360368820967	Cxcl2 (raw -0.21, weight +0.57); Ccr8 (raw -0.01, weight +0.51); Ccl1 (raw -0.28, weight +0.48); Kel (raw +0.28, weight -0.45); Ccl3 (raw -0.32, weight +0.44); Ccl22 (raw -0.42, weight +0.43); Xcl1 (raw -0.24, weight +0.40); Ccl4 (raw -0.12, weight +0.39)
spleen	R-MMU-936837_ION_TRANSPORT_BY_P_TYPE_ATPASES	Ion Transport By P Type Atpases	exclude	small_after_multiseed	2021	0.0009794178636278	17	0.8235294117647058	0.1257203185067933	0.47058823529411764	0.6524306024592409	-0.1936274509803922	Atp8a1 (raw +0.10, weight +0.00); Camk2b (raw +0.01, weight +0.00); Atp11a (raw +0.20, weight +0.00); Atp10a (raw +0.19, weight +0.00); Atp1a3 (raw -0.10, weight -0.00); Fxyd3 (raw -0.05, weight -0.00); Atp13a2 (raw +0.20, weight +0.00); Atp2b1 (raw +0.04, weight +0.00)
spleen	R-MMU-9013408_RHOG_GTPASE_CYCLE	Rhog Gtpase Cycle	exclude	small_after_multiseed	2021	-0.00066084506026	22	0.13636363636363635	0.14074160888277082	0.4090909090909091	0.43424024766978275	-0.45454545454545453	Arhgap5 (raw +0.06, weight -0.00); Mcf2l (raw -0.06, weight +0.00); Iqgap2 (raw +0.21, weight -0.00); Cav1 (raw +0.00, weight -0.00); Diaph3 (raw +0.03, weight -0.00); Cyfip1 (raw +0.04, weight -0.00); Shmt2 (raw +0.16, weight -0.00); Itgb1 (raw +0.04, weight -0.00)
spleen	R-MMU-9748784_DRUG_ADME	Drug Adme	exclude	weak_support	2021	-0.0838317796527777	24	0.25	0.15027436956655862	0.4166666666666667	0.3358221796396821	-0.06608695652173913	Hsd11b1 (raw -0.11, weight +0.35); Slc22a3 (raw +0.26, weight -0.19); Slc16a1 (raw +0.25, weight -0.14); Slc29a1 (raw +0.18, weight -0.13); Slc28a2 (raw -0.05, weight +0.13); Abcc5 (raw +0.16, weight -0.09); Nme1 (raw -0.10, weight +0.09); Ugt1a7c (raw -0.08, weight +0.09)
spleen	R-MMU-5621481_C_TYPE_LECTIN_RECEPTORS_CLRS	C Type Lectin Receptors Clrs	main_candidate	coherent_complementary	2021	-0.0584621117801666	21	0.6190476190476191	-0.02500813050990125	0.5238095238095238	0.6127529148251912	0.04025974025974026	Clec4e (raw -0.36, weight +0.52); Clec4d (raw -0.34, weight +0.45); Il1b (raw -0.08, weight +0.22); Malt1 (raw -0.02, weight +0.19); Fcer1g (raw -0.09, weight +0.13); Nfkbia (raw +0.03, weight -0.07); Card11 (raw -0.02, weight +0.05); Rps6ka5 (raw -0.03, weight +0.01)
spleen	R-MMU-202403_TCR_SIGNALING	Tcr Signaling	main_candidate	coherent_aligned	2021	-0.1372860985055555	29	0.6206896551724138	-0.015600878546339913	0.5862068965517241	0.6244787419831802	-0.04827586206896551	Cd4 (raw -0.00, weight +0.58); Cd101 (raw -0.09, weight +0.39); Trbc1 (raw -0.20, weight +0.38); Trbv16 (raw -0.01, weight +0.36); Cd3e (raw -0.00, weight +0.35); Cd3g (raw -0.14, weight +0.34); Trbc2 (raw -0.17, weight +0.32); Trat1 (raw -0.18, weight +0.30)
spleen	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil Degranulation	main_candidate	coherent_complementary	2021	-0.1641614865905555	183	0.6284153005464481	-0.05555108525464654	0.644808743169399	0.6922793436035295	0.25533198092000664	Anxa2 (raw -0.21, weight +0.40); Gm49721 (raw +0.56, weight -0.39); Lyz2 (raw -0.19, weight +0.39); Ctsd (raw -0.05, weight +0.37); Atp8b4 (raw -0.13, weight +0.36); Fcer1g (raw -0.09, weight +0.33); Adam8 (raw -0.53, weight +0.33); Mpo (raw -0.63, weight +0.31)
spleen	R-MMU-1474290_COLLAGEN_FORMATION	Collagen Formation	supporting	small_after_multiseed	2021	0.0355869860833333	21	0.7619047619047619	0.15625527370981515	0.5714285714285714	0.6604504254534501	0.251948051948052	Col1a2 (raw +0.16, weight +0.35); Plod2 (raw +0.19, weight +0.28); Col5a2 (raw +0.32, weight +0.26); Col4a1 (raw +0.22, weight +0.24); Col4a2 (raw +0.28, weight +0.22); Col16a1 (raw +0.10, weight +0.20); Col6a3 (raw +0.21, weight +0.18); Col5a1 (raw +0.30, weight +0.17)
spleen	R-MMU-9958863_SLC_MEDIATED_TRANSPORT_OF_AMINO_ACIDS	Slc Mediated Transport Of Amino Acids	supporting	plausible_complementary	2021	0.0005011211748333	13	0.8461538461538461	0.18059133079476536	0.46153846153846156	0.374584453574782	0.0879120879120879	Slc38a5 (raw -0.07, weight -0.00); Slc7a3 (raw +0.30, weight +0.00); Slc7a5 (raw +0.40, weight +0.00); Slc7a8 (raw +0.33, weight +0.00); Slc7a11 (raw +0.01, weight +0.00); Slc16a10 (raw +0.18, weight +0.00)
spleen	R-MMU-163125_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	Post Translational Modification Synthesis Of Gpi Anchored Proteins	supporting	plausible_complementary	2021	-0.0720657628638887	20	0.75	-0.05924981635494149	0.7	0.7764547091139626	0.03308270676691729	Izumo1r (raw -0.08, weight +0.71); Lypd6b (raw -0.07, weight +0.61); Nrn1 (raw -0.05, weight +0.44); Thy1 (raw -0.15, weight +0.40); Alpl (raw +0.31, weight -0.37); Cpm (raw -0.11, weight +0.31); Plaur (raw -0.05, weight +0.19); Ulbp1 (raw +0.02, weight -0.13)
spleen	R-MMU-6811442_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	Intra Golgi And Retrograde Golgi To Er Traffic	supporting	plausible_context	2021	0.0068682235749999	33	0.7272727272727273	0.10220043288245204	0.5757575757575758	0.5834441537959812	0.14605614973262032	Kif18b (raw +0.40, weight +0.52); Kif4 (raw +0.27, weight +0.48); Kif11 (raw +0.33, weight +0.45); Kif15 (raw +0.08, weight +0.45); Kif22 (raw +0.29, weight +0.41); Cyth4 (raw -0.01, weight -0.33); Kif20b (raw +0.11, weight +0.28); Racgap1 (raw +0.14, weight +0.23)
spleen	R-MMU-556833_METABOLISM_OF_LIPIDS	Metabolism Of Lipids	supporting	plausible_complementary	2021	-0.0611124606111113	108	0.4444444444444444	0.027396729804602237	0.42592592592592593	0.41039785516034244	-0.06421065668257643	Plbd1 (raw -0.08, weight +0.68); Lpcat2 (raw -0.07, weight +0.56); Alox5ap (raw -0.31, weight +0.53); Ptgis (raw -0.10, weight +0.49); Ggt1 (raw +0.39, weight -0.42); Osbpl3 (raw +0.10, weight -0.40); Ptpn13 (raw +0.26, weight -0.38); Bmx (raw -0.22, weight +0.35)
spleen	R-MMU-9020702_INTERLEUKIN_1_SIGNALING	Interleukin 1 Signaling	supporting	context_sensitive	2021	-0.17830929335	17	0.4117647058823529	0.015076762709204595	0.5294117647058824	0.6690641932191732	0.5098039215686275	Il1rn (raw -0.24, weight +0.61); Il1r2 (raw -0.08, weight +0.55); Il1b (raw -0.08, weight +0.41); Il1r1 (raw +0.20, weight -0.16); Map3k8 (raw -0.00, weight +0.13); Irak3 (raw -0.03, weight +0.13); Peli1 (raw -0.01, weight +0.09); Tifa (raw +0.08, weight -0.06)
spleen	R-MMU-76002_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	Platelet Activation Signaling And Aggregation	supporting	plausible_context	2021	-0.0377965384166664	81	0.35802469135802467	0.03672303518864979	0.5679012345679012	0.545715545113353	0.06481481481481481	Plek (raw -0.10, weight +0.48); Srgn (raw -0.17, weight +0.37); Cd63 (raw -0.06, weight +0.36); Tmsb4x (raw -0.20, weight +0.32); Tagln2 (raw -0.04, weight +0.23); Cd9 (raw -0.11, weight +0.19); Rasgrp2 (raw +0.05, weight -0.18); Arrb1 (raw +0.30, weight -0.15)
spleen	R-MMU-5669034_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS	Tnfs Bind Their Physiological Receptors	supporting	seed_inconsistent	2021	0.0002931180472944	15	0.26666666666666666	-0.05751843178177687	0.26666666666666666	0.39150909929875033	-0.2678571428571428	Tnfrsf8 (raw -0.08, weight -0.00); Tnfrsf9 (raw -0.08, weight -0.00); Edaradd (raw +0.05, weight +0.00); Tnfrsf13b (raw -0.03, weight -0.00)
spleen	R-MMU-2132295_MHC_CLASS_II_ANTIGEN_PRESENTATION	Mhc Class Ii Antigen Presentation	supporting	context_sensitive	2021	-0.0994747311447221	39	0.5128205128205128	-0.015449819608018523	0.5384615384615384	0.6929966168320554	0.3846153846153847	Lag3 (raw -0.13, weight +0.19); Ctse (raw +0.14, weight -0.17); Ctsf (raw +0.41, weight -0.12); Ctsh (raw -0.11, weight +0.11); Ifi30 (raw -0.04, weight +0.10); H2-DMb1 (raw -0.14, weight +0.10); H2-Ab1 (raw -0.16, weight +0.09); H2-Eb1 (raw -0.19, weight +0.05)
spleen	R-MMU-388841_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY	Regulation Of T Cell Activation By Cd28 Family	supporting	method_discordant	2021	-0.1321456373316666	79	0.4430379746835443	0.03672303518864979	0.6708860759493671	0.8325021753066757	0.3760710808179163	Icos (raw -0.16, weight +0.57); Ctla4 (raw -0.22, weight +0.54); Pdcd1 (raw -0.01, weight +0.52); Cd28 (raw -0.12, weight +0.40); Trac (raw -0.17, weight +0.29); Cd3g (raw -0.14, weight +0.27); Cd3e (raw -0.00, weight +0.27); Trbc2 (raw -0.17, weight +0.26)
spleen	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Immunoregulatory Interactions Between A Lymphoid And A Non Lymphoid Cell	supporting	method_discordant	2021	-0.1210719372472222	130	0.49230769230769234	0.00600552107413721	0.6538461538461539	0.7331525782830736	0.2867579783965369	Cd8b1 (raw -0.06, weight +0.74); Cd8a (raw -0.09, weight +0.62); Cd96 (raw -0.17, weight +0.54); Cd226 (raw -0.11, weight +0.52); Trbc2 (raw -0.17, weight +0.37); Cd3e (raw -0.00, weight +0.37); Trbc1 (raw -0.20, weight +0.37); Hcst (raw -0.06, weight +0.33)
spleen	R-MMU-983231_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	Factors Involved In Megakaryocyte Development And Platelet Production	supporting	seed_inconsistent	2021	-0.0016339858138889	53	0.1509433962264151	0.09898054972563149	0.41509433962264153	0.3633983177973292	0.20174165457184326	Gata1 (raw +0.38, weight -0.49); Prkar1b (raw +0.04, weight -0.22); Kif18b (raw +0.40, weight -0.17); Kif22 (raw +0.29, weight -0.17); Ehd3 (raw +0.08, weight -0.14); Gata2 (raw +0.08, weight -0.12); Tubb1 (raw +0.11, weight -0.10); H3c13 (raw +0.25, weight -0.10)
spleen	R-MMU-174824_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	Plasma Lipoprotein Assembly Remodeling And Clearance	supporting	plausible_context	2021	-0.1158784564111111	17	0.4117647058823529	0.0022668369941667875	0.5294117647058824	0.5813098134937794	0.20833333333333337	Lipc (raw -0.16, weight +0.77); Apoc2 (raw -0.11, weight +0.58); Vldlr (raw +0.30, weight -0.36); Scarb1 (raw +0.18, weight -0.06); Furin (raw +0.11, weight -0.05); Ldlrap1 (raw +0.18, weight -0.04); Lpl (raw +0.15, weight -0.02); Abcg1 (raw -0.01, weight +0.02)
spleen	R-MMU-422475_AXON_GUIDANCE	Axon Guidance	exclude	tissue_incongruent	2022	0.0183632754888888	73	0.726027397260274	0.13352521140501034	0.4383561643835616	0.5265338066439089	0.09530420831790698	Reln (raw +0.55, weight +1.01); Slit3 (raw +0.48, weight +0.57); Dscaml1 (raw +0.03, weight +0.50); Sema5a (raw +0.32, weight +0.44); Gfra2 (raw +0.01, weight +0.44); Ret (raw +0.33, weight +0.41); Crmp1 (raw -0.11, weight -0.41); Spta1 (raw +0.21, weight +0.37)
spleen	R-MMU-2172127_DAP12_INTERACTIONS	Dap12 Interactions	exclude	small_after_multiseed	2022	-0.0004582857669444	20	0.55	-0.02212679287493948	0.45	0.3614664824217811	-0.41654135338345866	Tyrobp (raw -0.13, weight +0.00); Klrc2 (raw -0.02, weight +0.00); Klrk1 (raw -0.05, weight +0.00); Cd300lb (raw -0.06, weight +0.00); Lck (raw -0.05, weight +0.00); Cd300e (raw -0.35, weight +0.00); Klrd1 (raw -0.25, weight +0.00); Klrc1 (raw -0.13, weight +0.00)
spleen	R-MMU-373076_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Class A 1 Rhodopsin Like Receptors	exclude	tissue_incongruent	2022	-0.0175981996499998	88	0.5568181818181818	-0.022737052863884964	0.4659090909090909	0.46569925601640705	-0.04040012680074672	Kel (raw +0.28, weight -0.48); Cxcr5 (raw -0.01, weight +0.48); Hebp1 (raw +0.07, weight -0.44); Ccl1 (raw -0.28, weight +0.39); Ccl22 (raw -0.42, weight +0.37); Gpr18 (raw -0.09, weight +0.37); Ffar1 (raw -0.02, weight +0.36); Cx3cr1 (raw +0.02, weight -0.35)
spleen	R-MMU-983705_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	Signaling By The B Cell Receptor Bcr	exclude	seed_inconsistent	2022	-0.0592152586353332	99	0.40404040404040403	0.04003666078661663	0.40404040404040403	0.4504619704002428	-0.0033642547928262215	Cd22 (raw -0.01, weight +0.50); Cd19 (raw -0.04, weight +0.50); Cd79a (raw -0.06, weight +0.40); Blnk (raw -0.07, weight +0.35); Rasgrp3 (raw -0.03, weight +0.34); Card11 (raw -0.02, weight +0.27); Cd79b (raw -0.11, weight +0.26); Rasgrp1 (raw -0.04, weight +0.25)
spleen	R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	Signaling By Rho Gtpases Miro Gtpases And Rhobtb3	exclude	project_sensitive	2022	0.0706404386666664	186	0.7150537634408602	0.07454441672206985	0.532258064516129	0.5925828991444346	0.03772594398780356	Arhgap8 (raw -0.05, weight -0.63); Dst (raw +0.20, weight +0.52); Dock10 (raw +0.02, weight +0.40); Cpd (raw +0.15, weight +0.35); Pcdh7 (raw +0.21, weight +0.34); Amigo2 (raw -0.06, weight -0.33); Iqgap2 (raw +0.21, weight +0.32); Akap13 (raw +0.12, weight +0.31)
spleen	R-MMU-2454202_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	Fc Epsilon Receptor Fceri Signaling	exclude	seed_inconsistent	2022	0.0349271523055555	97	0.6288659793814433	0.050877044413842575	0.6391752577319587	0.7088232791893867	0.29657584683357874	Ighe (raw -0.21, weight -0.64); Ighv1-7 (raw +0.36, weight +0.37); Lat2 (raw -0.12, weight -0.34); Ighv1-26 (raw +0.12, weight +0.28); Ighv1-80 (raw +0.05, weight +0.28); Ighv1-39 (raw +0.13, weight +0.27); Ighv8-8 (raw +0.33, weight +0.26); Ighv1-15 (raw +0.56, weight +0.25)
spleen	R-MMU-388396_GPCR_DOWNSTREAM_SIGNALLING	Gpcr Downstream Signalling	exclude	broad_redundant	2022	-0.1533997597583334	158	0.4240506329113924	0.024323130349722798	0.6392405063291139	0.6945453517263986	0.39191218192798766	Ltb4r1 (raw -0.27, weight +0.70); Penk (raw -0.15, weight +0.65); Adora2b (raw -0.28, weight +0.63); Ccl1 (raw -0.28, weight +0.60); Ccr8 (raw -0.01, weight +0.59); Grm6 (raw +0.07, weight -0.56); Ccr1 (raw -0.19, weight +0.51); Cysltr1 (raw -0.04, weight +0.45)
spleen	R-MMU-2980736_PEPTIDE_HORMONE_METABOLISM	Peptide Hormone Metabolism	exclude	project_sensitive	2022	-0.1096125072777775	14	0.7857142857142857	-0.06445891088633848	0.5	0.5982337033043877	0.2	Cma1 (raw -0.08, weight +0.85); Ace (raw -0.27, weight +0.80); Cpa3 (raw -0.12, weight +0.44); Cpb1 (raw -0.72, weight +0.30); Ctsg (raw -0.68, weight +0.24); Ctsd (raw -0.05, weight +0.13); Enpep (raw +0.41, weight -0.12)
spleen	R-MMU-2990846_SUMOYLATION	Sumoylation	exclude	project_sensitive	2022	0.1036477414875	35	0.7142857142857143	0.09712196092522944	0.7428571428571429	0.7689148841743764	0.47955182072829133	Top2a (raw +0.18, weight +0.55); Dnmt1 (raw +0.15, weight +0.31); Nr3c2 (raw -0.07, weight -0.24); Hdac7 (raw +0.11, weight +0.15); Brca1 (raw +0.26, weight +0.15); Satb1 (raw -0.07, weight -0.10); Incenp (raw +0.11, weight +0.07); Blm (raw +0.24, weight +0.07)
spleen	R-MMU-975634_RETINOID_METABOLISM_AND_TRANSPORT	Retinoid Metabolism And Transport	exclude	seed_inconsistent	2022	-0.0014383524085277	14	0.35714285714285715	0.14445034331738915	0.21428571428571427	0.15495206665156894	-0.7274725274725276	Sdc4 (raw -0.00, weight +0.00); Apoe (raw +0.14, weight -0.00); Akr1c18 (raw -0.03, weight +0.00)
spleen	R-MMU-418555_G_ALPHA_S_SIGNALLING_EVENTS	G Alpha S Signalling Events	exclude	broad_redundant	2022	-0.0797038555055555	30	0.3333333333333333	0.04386816175600879	0.43333333333333335	0.6546910102204724	0.289432703003337	Gpr83 (raw -0.07, weight +0.67); Ramp3 (raw -0.10, weight +0.65); Vipr1 (raw -0.16, weight +0.57); Ramp1 (raw -0.02, weight +0.33); Adm (raw -0.01, weight +0.28); Htr7 (raw -0.36, weight +0.28); Glp1r (raw +0.32, weight -0.16); Gpr84 (raw -0.24, weight +0.14)
spleen	R-MMU-372790_SIGNALING_BY_GPCR	Signaling By Gpcr	exclude	seed_inconsistent	2022	-0.0936260663277776	170	0.43529411764705883	0.01875917782203116	0.611764705882353	0.6073941615388118	0.17396938220943936	Rgs13 (raw -0.57, weight +0.84); F2r (raw +0.28, weight -0.66); Ccr1 (raw -0.19, weight +0.65); Adgre1 (raw -0.07, weight +0.64); Ffar2 (raw -0.04, weight +0.64); Prkch (raw +0.05, weight -0.63); Rgs18 (raw -0.08, weight +0.60); Ffar1 (raw -0.02, weight +0.54)
spleen	R-MMU-68886_M_PHASE	M Phase	exclude	small_after_multiseed	2022	-0.0095604885499999	111	0.2072072072072072	0.11725839944484306	0.5855855855855856	0.5852995895774483	0.2816075816075816	Rps27rt (raw -0.20, weight +0.32); Nek2 (raw +0.19, weight -0.23); Ncapd2 (raw +0.26, weight -0.22); Aurkb (raw +0.18, weight -0.21); Tubb2b (raw -0.35, weight +0.21); Ran (raw -0.03, weight +0.20); Plk1 (raw +0.04, weight -0.18); Bub1b (raw +0.21, weight -0.16)
spleen	R-MMU-9709957_SENSORY_PERCEPTION	Sensory Perception	exclude	tissue_incongruent	2022	-0.0535039132361111	20	0.4	0.1006021170117564	0.5	0.5806935483617662	0.4992481203007519	Scnn1a (raw -0.11, weight +0.69); Cnga1 (raw -0.10, weight +0.67); Apoc2 (raw -0.11, weight +0.58); Dhrs9 (raw -0.06, weight +0.53); Akr1c18 (raw -0.03, weight +0.34); Plb1 (raw +0.17, weight -0.20); Gpc4 (raw +0.43, weight -0.19); Lrp8 (raw -0.00, weight +0.09)
spleen	R-MMU-375276_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	exclude	weak_support	2022	0.1125401546666665	52	0.46153846153846156	-0.012016191888723944	0.5576923076923077	0.6399353355431596	0.30197216767694013	Kel (raw +0.28, weight +0.74); Ccl3 (raw -0.32, weight -0.65); Ccl4 (raw -0.12, weight -0.46); Cxcl12 (raw +0.25, weight +0.44); Hebp1 (raw +0.07, weight +0.34); Xcl1 (raw -0.24, weight -0.29); Edn3 (raw +0.42, weight +0.29); Ccl22 (raw -0.42, weight -0.27)
spleen	R-MMU-936837_ION_TRANSPORT_BY_P_TYPE_ATPASES	Ion Transport By P Type Atpases	exclude	small_after_multiseed	2022	-0.0006679638570111	17	0.17647058823529413	0.1257203185067933	0.23529411764705882	0.27862977021692353	-0.27696078431372556	Atp9a (raw +0.13, weight -0.00); Atp7b (raw +0.31, weight -0.00); Atp11a (raw +0.20, weight -0.00); Atp2b1 (raw +0.04, weight -0.00)
spleen	R-MMU-9013408_RHOG_GTPASE_CYCLE	Rhog Gtpase Cycle	exclude	small_after_multiseed	2022	0.0153524219040555	22	0.8636363636363636	0.14074160888277082	0.5454545454545454	0.39993839352262256	-0.07961603613777528	Mcf2l (raw -0.06, weight -0.00); Plekhg3 (raw +0.15, weight +0.00); Itgb1 (raw +0.04, weight +0.00); Arhgdig (raw +0.32, weight +0.00); Mcam (raw +0.23, weight +0.00); Iqgap2 (raw +0.21, weight +0.00); Epha2 (raw +0.19, weight +0.00); Cav1 (raw +0.00, weight +0.00)
spleen	R-MMU-9748784_DRUG_ADME	Drug Adme	exclude	weak_support	2022	0.0121486149566666	24	0.75	0.15027436956655862	0.4583333333333333	0.5264258067599136	0.2295652173913043	Ugt1a7c (raw -0.08, weight -0.52); Slc16a1 (raw +0.25, weight +0.44); Slc29a1 (raw +0.18, weight +0.39); Gstt1 (raw +0.09, weight +0.37); Adh1 (raw +0.24, weight +0.29); Adk (raw +0.22, weight +0.23); Slc22a3 (raw +0.26, weight +0.19); Abcc5 (raw +0.16, weight +0.06)
spleen	R-MMU-5621481_C_TYPE_LECTIN_RECEPTORS_CLRS	C Type Lectin Receptors Clrs	main_candidate	coherent_complementary	2022	-0.1352557571652444	21	0.6190476190476191	-0.02500813050990125	0.47619047619047616	0.7817648280147547	0.3077922077922078	Clec4e (raw -0.36, weight +0.63); Clec4d (raw -0.34, weight +0.49); Cd209a (raw -0.08, weight +0.39); Il1b (raw -0.08, weight +0.32); Fcer1g (raw -0.09, weight +0.25); Clec4n (raw -0.07, weight +0.25); Map3k14 (raw -0.05, weight +0.06); Malt1 (raw -0.02, weight +0.06)
spleen	R-MMU-202403_TCR_SIGNALING	Tcr Signaling	main_candidate	coherent_aligned	2022	-0.2161294270833331	29	0.6206896551724138	-0.015600878546339913	0.7241379310344828	0.729716488813623	0.2891625615763546	Cd4 (raw -0.00, weight +0.42); Trbv16 (raw -0.01, weight +0.37); Trac (raw -0.17, weight +0.33); Trbc1 (raw -0.20, weight +0.32); Cd3e (raw -0.00, weight +0.31); Cd3g (raw -0.14, weight +0.29); Cd247 (raw -0.08, weight +0.29); Trbc2 (raw -0.17, weight +0.28)
spleen	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	Neutrophil Degranulation	main_candidate	coherent_complementary	2022	-0.1822968772083332	183	0.6284153005464481	-0.05555108525464654	0.6939890710382514	0.7940059581756151	0.5401318211368106	Lyz2 (raw -0.19, weight +0.57); Cd177 (raw -0.64, weight +0.56); Mpo (raw -0.63, weight +0.56); Hp (raw -0.32, weight +0.55); S100a9 (raw -0.69, weight +0.54); Mmp8 (raw -0.12, weight +0.54); Itgam (raw -0.18, weight +0.51); S100a8 (raw -0.74, weight +0.50)
spleen	R-MMU-1474290_COLLAGEN_FORMATION	Collagen Formation	supporting	small_after_multiseed	2022	0.0025256611732916	21	0.7619047619047619	0.15625527370981515	0.7142857142857143	0.7067091375300322	0.4285714285714285	Col1a2 (raw +0.16, weight +0.00); P3h2 (raw +0.15, weight +0.00); Col4a2 (raw +0.28, weight +0.00); Col12a1 (raw +0.36, weight +0.00); Col5a3 (raw +0.33, weight +0.00); Mmp9 (raw -0.32, weight -0.00); Col4a1 (raw +0.22, weight +0.00); Col16a1 (raw +0.10, weight +0.00)
spleen	R-MMU-9958863_SLC_MEDIATED_TRANSPORT_OF_AMINO_ACIDS	Slc Mediated Transport Of Amino Acids	supporting	plausible_complementary	2022	0.0706357893355555	13	0.8461538461538461	0.18059133079476536	0.6923076923076923	0.7812773876864091	0.6978021978021978	Slc6a19 (raw -0.23, weight -0.66); Slc1a4 (raw +0.36, weight +0.52); Slc7a3 (raw +0.30, weight +0.48); Slc7a1 (raw +0.23, weight +0.41); Slc7a5 (raw +0.40, weight +0.31); Slc38a5 (raw -0.07, weight -0.21); Slc16a10 (raw +0.18, weight +0.20); Slc43a1 (raw +0.64, weight +0.17)
spleen	R-MMU-163125_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	Post Translational Modification Synthesis Of Gpi Anchored Proteins	supporting	plausible_complementary	2022	-0.0337052110166665	20	0.75	-0.05924981635494149	0.55	0.7326175358361875	0.060150375939849614	Izumo1r (raw -0.08, weight +0.84); Lypd6b (raw -0.07, weight +0.78); Nrn1 (raw -0.05, weight +0.75); Thy1 (raw -0.15, weight +0.73); Alpl (raw +0.31, weight -0.65); Plaur (raw -0.05, weight +0.29); Cpm (raw -0.11, weight +0.16); Ulbp1 (raw +0.02, weight -0.14)
spleen	R-MMU-6811442_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	Intra Golgi And Retrograde Golgi To Er Traffic	supporting	plausible_context	2022	0.0922901331155556	33	0.7272727272727273	0.10220043288245204	0.5454545454545454	0.7595166688883229	0.08288770053475936	Rab30 (raw -0.03, weight -0.41); Pafah1b3 (raw -0.09, weight -0.31); Cyth3 (raw +0.21, weight +0.25); Kif21b (raw +0.10, weight +0.22); Kif1b (raw +0.12, weight +0.17); Pla2g4a (raw +0.04, weight +0.16); Rab43 (raw +0.21, weight +0.16); Tubb1 (raw +0.11, weight +0.12)
spleen	R-MMU-556833_METABOLISM_OF_LIPIDS	Metabolism Of Lipids	supporting	plausible_complementary	2022	-0.0444392987777778	108	0.4444444444444444	0.027396729804602237	0.42592592592592593	0.4217513408260328	-0.03437270761286881	Plbd1 (raw -0.08, weight +0.91); Lpcat2 (raw -0.07, weight +0.77); Alox5ap (raw -0.31, weight +0.65); Ptgis (raw -0.10, weight +0.62); Bmx (raw -0.22, weight +0.58); Ptgs1 (raw -0.06, weight +0.54); Ggt1 (raw +0.39, weight -0.48); Osbpl3 (raw +0.10, weight -0.47)
spleen	R-MMU-9020702_INTERLEUKIN_1_SIGNALING	Interleukin 1 Signaling	supporting	context_sensitive	2022	-0.0024501738541999	17	0.4117647058823529	0.015076762709204595	0.35294117647058826	0.250223866689364	-0.37009803921568635	Nfkbia (raw +0.03, weight -0.00); N4bp1 (raw +0.08, weight -0.00); Nfkb2 (raw +0.02, weight -0.00); Gm11808 (raw -0.14, weight +0.00); Peli1 (raw -0.01, weight +0.00); Il1rn (raw -0.24, weight +0.00)
spleen	R-MMU-76002_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	Platelet Activation Signaling And Aggregation	supporting	plausible_context	2022	-0.0069592912472221	81	0.35802469135802467	0.03672303518864979	0.5555555555555556	0.6028343760481365	0.34101174345076785	Gp1bb (raw -0.17, weight +0.88); Ctsw (raw -0.09, weight +0.70); Mmrn1 (raw -0.16, weight +0.67); Pf4 (raw -0.08, weight +0.59); Gp9 (raw -0.24, weight +0.59); Ppbp (raw -0.15, weight +0.54); Gng11 (raw -0.08, weight +0.53); Fcer1g (raw -0.09, weight +0.31)
