tissue	term	within_accession_unadjusted_effect	composition_proxy_adjusted_effect	adjusted_direction_matches_unadjusted	absolute_effect_ratio_adjusted_to_unadjusted	absolute_attenuation_fraction
spleen	R-MMU-166166_MYD88_INDEPENDENT_TLR4_CASCADE	0.0004295131509600676	0.00033529725879735174	True	0.7806449186663548	0.21935508133364523
spleen	R-MMU-166520_SIGNALING_BY_NTRKS	-0.022488459058283762	-0.046668101363561296	True	2.0752022734243685	-1.0752022734243685
spleen	R-MMU-166658_COMPLEMENT_CASCADE	-0.0017992367068819023	-0.007392865710366174	True	4.108889998791818	-3.1088899987918177
spleen	R-MMU-166663_INITIAL_TRIGGERING_OF_COMPLEMENT	-0.0019555228482559034	-0.002014969300637409	True	1.0303992624962297	-0.030399262496229706
spleen	R-MMU-166786_CREATION_OF_C4_AND_C2_ACTIVATORS	-0.0012543046542565876	-0.0008237048799675507	True	0.656702402540116	0.343297597459884
spleen	R-MMU-168138_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	-0.0015117345380377234	-0.0010152522876913104	True	0.6715810627764965	0.32841893722350346
spleen	R-MMU-168142_TOLL_LIKE_RECEPTOR_10_TLR10_CASCADE	0.0009615926660513177	0.0018281834824134776	True	1.9012036457398607	-0.9012036457398607
spleen	R-MMU-168164_TOLL_LIKE_RECEPTOR_3_TLR3_CASCADE	0.0008373187997556498	0.0018596392234473662	True	2.220945264802432	-1.220945264802432
spleen	R-MMU-168176_TOLL_LIKE_RECEPTOR_5_TLR5_CASCADE	-0.003534960067572339	-0.00306691830550339	True	0.8675963085516889	0.1324036914483111
spleen	R-MMU-168179_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE	0.002601567300926083	0.0024346949659623048	True	0.9358569986237233	0.06414300137627671
spleen	R-MMU-168181_TOLL_LIKE_RECEPTOR_7_8_TLR7_8_CASCADE	-0.0009309146420390828	-0.0003316762949295214	True	0.3562907703363812	0.6437092296636189
spleen	R-MMU-168188_TOLL_LIKE_RECEPTOR_TLR6_TLR2_CASCADE	0.0008133223895704333	0.0007554282584761812	True	0.9288177334884022	0.07118226651159776
spleen	R-MMU-168249_INNATE_IMMUNE_SYSTEM	0.0016634357723024436	-0.00012238625055797437	False	0.07357437695870489	0.926425623041295
spleen	R-MMU-168256_IMMUNE_SYSTEM	-0.002753212978759574	0.03490679082836442	False	12.678565406186355	-11.678565406186355
spleen	R-MMU-168643_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	-0.05752358201818184	-0.04578070439410865	True	0.7958597637337406	0.20414023626625943
spleen	R-MMU-168898_TOLL_LIKE_RECEPTOR_CASCADES	-0.06899370512397211	-0.07993948142773512	True	1.15864891273914	-0.15864891273913995
spleen	R-MMU-170834_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	0.040842471004214106	0.04381303737785065	True	1.072732288243041	-0.07273228824304101
spleen	R-MMU-173623_CLASSICAL_ANTIBODY_MEDIATED_COMPLEMENT_ACTIVATION	-0.001336814503629557	0.0016168735435546705	False	1.2094973080892906	-0.20949730808929057
spleen	R-MMU-174143_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	0.0023554809721903144	0.0031797020309544616	True	1.3499162457668765	-0.3499162457668765
spleen	R-MMU-174824_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	-0.040099348894129506	-0.07449602939621852	True	1.857786509025453	-0.8577865090254531
spleen	R-MMU-176187_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	-0.0011471969829347157	-0.000937512995634077	True	0.8172205903434011	0.1827794096565989
spleen	R-MMU-180786_EXTENSION_OF_TELOMERES	0.0002063351110321154	-0.0001895647250120829	False	0.918722577383244	0.08127742261675597
spleen	R-MMU-181438_TOLL_LIKE_RECEPTOR_2_TLR2_CASCADE	-0.0009622459804587939	-0.0012984301603868147	True	1.3493744705150443	-0.34937447051504433
spleen	R-MMU-1852241_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	0.004041407310269159	0.004110741771355642	True	1.01715601911995	-0.017156019119950017
spleen	R-MMU-186797_SIGNALING_BY_PDGF	0.0004690410501362787	0.001050478001870538	True	2.2396291360112817	-1.2396291360112817
spleen	R-MMU-190828_GAP_JUNCTION_TRAFFICKING	0.0005339298194372134	-4.33307119752324e-05	False	0.08115432103212546	0.9188456789678745
spleen	R-MMU-193648_NRAGE_SIGNALS_DEATH_THROUGH_JNK	0.0008394409579312832	-2.1491250174602315e-05	False	0.02560186034711162	0.9743981396528884
spleen	R-MMU-193704_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.01797440308029227	0.01596280534243548	True	0.8880854218707062	0.11191457812929384
spleen	R-MMU-194138_SIGNALING_BY_VEGF	0.06273461216992353	0.0825284412787154	True	1.315516880142307	-0.31551688014230694
spleen	R-MMU-194315_SIGNALING_BY_RHO_GTPASES	0.0497388050773152	0.09345773668998118	True	1.8789702837594957	-0.8789702837594957
spleen	R-MMU-195258_RHO_GTPASE_EFFECTORS	-0.030717271738861497	-0.031741263566549736	True	1.0333360278996637	-0.03333602789966372
spleen	R-MMU-195721_SIGNALING_BY_WNT	-0.017432086725573517	0.02514390233473181	False	1.442391994175016	-0.44239199417501607
spleen	R-MMU-196849_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS	-0.0009272850697297921	-0.009575476903501438	True	10.326357250949487	-9.326357250949487
spleen	R-MMU-196854_METABOLISM_OF_VITAMINS_AND_COFACTORS	0.035463900781648156	0.010514817646432787	True	0.2964935445531697	0.7035064554468303
spleen	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	-0.12063394122378933	-0.12387970388040255	True	1.0269058825707433	-0.026905882570743334
spleen	R-MMU-199418_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	0.003917374058793543	0.002633141666391475	True	0.6721700881437958	0.32782991185620425
spleen	R-MMU-199977_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	-0.0006310336043751233	-0.00070432647946906	True	1.116147340784671	-0.11614734078467093
spleen	R-MMU-199991_MEMBRANE_TRAFFICKING	-0.042864789050127465	-0.015621765106565636	True	0.3644428318146402	0.6355571681853598
spleen	R-MMU-201681_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	-0.008005914886263359	-0.05741227473340417	True	7.171232213811417	-6.171232213811417
spleen	R-MMU-202403_TCR_SIGNALING	-0.16254501857943926	-0.19431050519753276	True	1.1954257773982107	-0.19542577739821065
spleen	R-MMU-202424_DOWNSTREAM_TCR_SIGNALING	0.0006093292058385699	0.0005453411854136153	True	0.8949861260352799	0.10501387396472006
spleen	R-MMU-202427_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	-0.001236591615551402	-0.002837452773123777	True	2.2945754584131994	-1.2945754584131994
spleen	R-MMU-202430_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE	-0.0009534366175109604	-0.0009380419494451962	True	0.9838534960971465	0.01614650390285355
spleen	R-MMU-202433_GENERATION_OF_SECOND_MESSENGER_MOLECULES	-0.0014333388159444007	-0.0018228672897132687	True	1.2717630119520726	-0.27176301195207264
spleen	R-MMU-202733_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.03104448751401872	-0.006494419179911475	False	0.2091971779846196	0.7908028220153804
spleen	R-MMU-2029480_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	-0.04125664582715379	-0.04448637547958294	True	1.0782838640339356	-0.07828386403393561
spleen	R-MMU-2029481_FCGR_ACTIVATION	0.06704926599922516	0.0501523567052666	True	0.747992628373384	0.252007371626616
spleen	R-MMU-2029482_REGULATION_OF_ACTIN_DYNAMICS_FOR_PHAGOCYTIC_CUP_FORMATION	-0.005281863198807138	0.0009890647433972	False	0.18725678916117544	0.8127432108388246
spleen	R-MMU-2029485_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	-0.0007527190190994051	-0.014481189535826347	True	19.23850622660292	-18.23850622660292
spleen	R-MMU-204998_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	-0.0012770704987863043	-0.001546759915411385	True	1.211178174487146	-0.21117817448714593
spleen	R-MMU-211859_BIOLOGICAL_OXIDATIONS	0.04939423522480889	0.09996898248809444	True	2.023899793834316	-1.0238997938343162
spleen	R-MMU-211945_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS	0.059068507501784225	0.0700075244491266	True	1.1851920322688354	-0.1851920322688354
spleen	R-MMU-212165_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	0.0005401128156329874	0.0243030761842547	True	44.99629610856875	-43.99629610856875
spleen	R-MMU-212300_PRC2_METHYLATES_HISTONES_AND_DNA	-0.016190549767034837	-0.008783545734220013	True	0.5425106534741622	0.45748934652583784
spleen	R-MMU-212436_GENERIC_TRANSCRIPTION_PATHWAY	0.047088579313763854	0.02789676823564162	True	0.5924317242564903	0.40756827574350973
spleen	R-MMU-2132295_MHC_CLASS_II_ANTIGEN_PRESENTATION	-0.07213152793923196	-0.1342506855596001	True	1.8611928707887784	-0.8611928707887784
spleen	R-MMU-2142753_ARACHIDONATE_METABOLISM	-0.05356176498487681	-0.04270448997431922	True	0.7972943010070123	0.20270569899298774
spleen	R-MMU-216083_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.0155858383449448	0.0275873200842958	True	1.7700247797863007	-0.7700247797863007
spleen	R-MMU-2168880_SCAVENGING_OF_HEME_FROM_PLASMA	-0.00177844295801529	-9.1136598556785e-05	True	0.05124516259913772	0.9487548374008623
spleen	R-MMU-2172127_DAP12_INTERACTIONS	-0.07204010188037384	-0.08463979862455671	True	1.174898374867727	-0.17489837486772708
spleen	R-MMU-2173782_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	-0.05629672375870859	-0.0011581446039349238	True	0.02057214925861062	0.9794278507413894
spleen	R-MMU-2187338_VISUAL_PHOTOTRANSDUCTION	-0.0012957454347993207	-0.0009985475504730062	True	0.770635592189184	0.22936440781081602
spleen	R-MMU-2262752_CELLULAR_RESPONSES_TO_STRESS	0.0076931100152931135	-0.004142752104329798	False	0.5385016067746895	0.4614983932253105
spleen	R-MMU-2299718_CONDENSATION_OF_PROPHASE_CHROMOSOMES	0.003024262685538897	0.003253202460679453	True	1.075701021685476	-0.0757010216854761
spleen	R-MMU-2424491_DAP12_SIGNALING	0.00013337330873203058	0.00013871331112771484	True	1.0400380139508516	-0.0400380139508516
spleen	R-MMU-2454202_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	0.06590533262813936	0.06877935144299864	True	1.0436082893485341	-0.04360828934853411
spleen	R-MMU-2467813_SEPARATION_OF_SISTER_CHROMATIDS	-0.0009124483590484292	-0.0012230837921065958	True	1.3404416589472756	-0.3404416589472756
spleen	R-MMU-2500257_RESOLUTION_OF_SISTER_CHROMATID_COHESION	0.00027854845260390806	0.00015379410674369465	True	0.5521269470571702	0.44787305294282975
spleen	R-MMU-2555396_MITOTIC_METAPHASE_AND_ANAPHASE	-0.0031544017559666936	-0.003965683946042537	True	1.2571905080071892	-0.25719050800718923
spleen	R-MMU-2559583_CELLULAR_SENESCENCE	-0.005047796527578592	0.015329862825675578	False	3.036941513375392	-2.036941513375392
spleen	R-MMU-2559586_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	-0.0027876536869328775	0.022548047952506835	False	8.08853985636766	-7.08853985636766
spleen	R-MMU-2565942_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	-0.0004588432662953272	-0.0005463578553546617	True	1.1907287204319723	-0.1907287204319723
spleen	R-MMU-2672351_STIMULI_SENSING_CHANNELS	-0.054331569312353445	-0.07002127630100909	True	1.2887769889077776	-0.2887769889077776
spleen	R-MMU-2730905_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	0.04635373758674601	0.01340053112688882	True	0.28909278570711094	0.7109072142928891
spleen	R-MMU-2871796_FCERI_MEDIATED_MAPK_ACTIVATION	-0.005414725253107898	-0.004098054703498892	True	0.7568352062086116	0.24316479379138844
spleen	R-MMU-2871809_FCERI_MEDIATED_CA_2_MOBILIZATION	0.002260651644859807	0.0037724198480819935	True	1.6687311628306793	-0.6687311628306793
spleen	R-MMU-2871837_FCERI_MEDIATED_NF_KB_ACTIVATION	0.0001942404507629581	-0.0002789991712485557	False	1.4363597806361823	-0.4363597806361823
spleen	R-MMU-2980736_PEPTIDE_HORMONE_METABOLISM	-0.042949068893797814	-0.030419280336716963	True	0.7082640234165763	0.29173597658342365
spleen	R-MMU-2990846_SUMOYLATION	0.02479515935598979	0.07338919782802758	True	2.9598195669711993	-1.9598195669711993
spleen	R-MMU-2995410_NUCLEAR_ENVELOPE_NE_REASSEMBLY	-0.00025686927938681393	8.232706889291126e-06	False	0.032050180967314774	0.9679498190326852
spleen	R-MMU-3000171_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	0.04239943012948174	0.03725140274126781	True	0.8785826278208787	0.1214173721791213
spleen	R-MMU-3000178_ECM_PROTEOGLYCANS	-0.0007299792923028036	-0.0010934430133086113	True	1.4979096322845264	-0.49790963228452645
spleen	R-MMU-3108232_SUMO_E3_LIGASES_SUMOYLATE_TARGET_PROTEINS	-0.0009011450228394226	-0.0011986298400599347	True	1.3301186930857871	-0.3301186930857871
spleen	R-MMU-3214841_PKMTS_METHYLATE_HISTONE_LYSINES	-0.00013552961555011073	6.474105187903223e-05	False	0.4776893346612857	0.5223106653387143
spleen	R-MMU-3214842_HDMS_DEMETHYLATE_HISTONES	-0.00010699156032557352	0.0001301230306928693	False	1.2161990188469738	-0.2161990188469738
spleen	R-MMU-3214847_HATS_ACETYLATE_HISTONES	0.0022048610814613435	0.0016941927322247931	True	0.7683897849482253	0.2316102150517747
spleen	R-MMU-3214858_RMTS_METHYLATE_HISTONE_ARGININES	-0.005269407954238235	-0.005111328567349811	True	0.970000541187691	0.029999458812309032
spleen	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES	0.02274088968462195	0.0331876699189667	True	1.4593830927120306	-0.4593830927120306
spleen	R-MMU-3371497_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND	-0.0014241227091133387	-0.0013119684124244166	True	0.921246746525972	0.07875325347402795
spleen	R-MMU-3700989_TRANSCRIPTIONAL_REGULATION_BY_TP53	-0.056390206310960124	-0.06801070846166635	True	1.2060730561371902	-0.20607305613719018
spleen	R-MMU-372790_SIGNALING_BY_GPCR	0.06743866621750215	0.07697630363683196	True	1.1414268394420668	-0.1414268394420668
spleen	R-MMU-373076_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	-0.11466138203058628	-0.1250508897499617	True	1.0906103479251976	-0.09061034792519762
spleen	R-MMU-373755_SEMAPHORIN_INTERACTIONS	0.03386211770314358	0.04570936397589944	True	1.3498672580556301	-0.3498672580556301
spleen	R-MMU-373760_L1CAM_INTERACTIONS	-0.00035395524759184387	-0.0009723240497409432	True	2.747025383452313	-1.7470253834523128
spleen	R-MMU-375276_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.04853501920815635	0.09219998293765166	True	1.8996589357928466	-0.8996589357928466
spleen	R-MMU-380108_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	-0.0016813488203908326	-0.0007076216921510462	True	0.4208654882135393	0.5791345117864607
spleen	R-MMU-380259_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	-0.0004868488966416314	-0.0007449871294596706	True	1.5302224870975816	-0.5302224870975816
spleen	R-MMU-380270_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	0.0007835272815243842	0.0011473560797455008	True	1.4643473262517073	-0.46434732625170727
spleen	R-MMU-380284_LOSS_OF_PROTEINS_REQUIRED_FOR_INTERPHASE_MICROTUBULE_ORGANIZATION_FROM_THE_CENTROSOME	0.0003836406603181646	1.739092186247857e-05	True	0.045331279140369954	0.9546687208596301
spleen	R-MMU-380320_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	-0.0014866729352944774	-0.0016283823157740964	True	1.095319809162699	-0.095319809162699
spleen	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.04442834972982167	0.010962068469804433	True	0.2467358913051492	0.7532641086948508
spleen	R-MMU-382551_TRANSPORT_OF_SMALL_MOLECULES	0.022608377145964347	0.08475706997391116	True	3.748923216677696	-2.748923216677696
spleen	R-MMU-382556_ABC_FAMILY_PROTEIN_MEDIATED_TRANSPORT	0.026347008426168238	0.030919820192420816	True	1.1735609482597196	-0.17356094825971957
spleen	R-MMU-383280_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	-0.031668390453695856	-0.031253135670786275	True	0.9868874048551111	0.013112595144888939
spleen	R-MMU-388396_GPCR_DOWNSTREAM_SIGNALLING	-0.05752571864061171	-0.0452119271871284	True	0.7859428487905915	0.2140571512094085
spleen	R-MMU-388841_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY	-0.09737648364316057	-0.10536500829776797	True	1.0820375141485046	-0.08203751414850458
spleen	R-MMU-389356_CO_STIMULATION_BY_CD28	-0.0010630139393400175	-0.0007560077663697281	True	0.7111927119592646	0.2888072880407354
spleen	R-MMU-389357_CD28_DEPENDENT_PI3K_AKT_SIGNALING	2.1298479906202192e-05	0.00027121025012441833	True	12.733784350752702	-11.733784350752702
spleen	R-MMU-389948_CO_INHIBITION_BY_PD_1	0.0018872982854783345	0.0018803815414647081	True	0.9963351081983983	0.0036648918016016774
spleen	R-MMU-392499_METABOLISM_OF_PROTEINS	-0.0474825167238742	-0.06778177724670886	True	1.4275102063540832	-0.4275102063540832
spleen	R-MMU-397014_MUSCLE_CONTRACTION	0.05696465410555652	0.0652459713259148	True	1.1453764154349617	-0.14537641543496171
spleen	R-MMU-416476_G_ALPHA_Q_SIGNALLING_EVENTS	0.019376982169753643	-0.010789949126352866	False	0.5568436318837799	0.44315636811622006
spleen	R-MMU-416482_G_ALPHA_12_13_SIGNALLING_EVENTS	0.0038564466933491887	-0.0011433316723057417	False	0.2964728319148107	0.7035271680851893
spleen	R-MMU-418346_PLATELET_HOMEOSTASIS	0.0005572056677573502	0.0003545135199488767	True	0.6362345906776721	0.3637654093223279
spleen	R-MMU-418555_G_ALPHA_S_SIGNALLING_EVENTS	-0.05590580736585559	-0.06871835449540142	True	1.2291809694420242	-0.22918096944202415
spleen	R-MMU-418594_G_ALPHA_I_SIGNALLING_EVENTS	0.01224342556839423	-0.022371703181913814	False	1.8272421437073305	-0.8272421437073305
spleen	R-MMU-418990_ADHERENS_JUNCTIONS_INTERACTIONS	0.0020137255163976183	-0.00016897613437977482	False	0.0839121980646392	0.9160878019353608
spleen	R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	-0.0032891268182359563	-0.002674322073651733	True	0.8130796474080744	0.18692035259192563
spleen	R-MMU-422356_REGULATION_OF_INSULIN_SECRETION	-0.003520096152251479	0.016386840298400436	False	4.6552251954593045	-3.6552251954593045
spleen	R-MMU-422475_AXON_GUIDANCE	0.06370300639255735	0.06243990900844661	True	0.9801720914657128	0.019827908534287175
spleen	R-MMU-425407_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	-0.00892977458623615	-0.08460548645590969	True	9.474537754437364	-8.474537754437364
spleen	R-MMU-428157_SPHINGOLIPID_METABOLISM	0.057440868567395095	0.03180930264607355	True	0.5537747502677793	0.44622524973222066
spleen	R-MMU-4420097_VEGFA_VEGFR2_PATHWAY	-0.0007308147262446896	-0.0005393378474664306	True	0.7379953196042341	0.26200468039576585
spleen	R-MMU-446203_ASPARAGINE_N_LINKED_GLYCOSYLATION	-0.022974117993719612	-0.06697914115560002	True	2.915417304547229	-1.915417304547229
spleen	R-MMU-446652_INTERLEUKIN_1_FAMILY_SIGNALING	-0.0007741931030943093	-0.0023090983265195075	True	2.9825870539151804	-1.9825870539151804
spleen	R-MMU-446728_CELL_JUNCTION_ORGANIZATION	0.0463069192829227	0.03914382480603085	True	0.8453126533180216	0.15468734668197837
spleen	R-MMU-449147_SIGNALING_BY_INTERLEUKINS	-0.01052799648258285	-0.02833668183936446	True	2.691555025331142	-1.6915550253311422
spleen	R-MMU-451927_INTERLEUKIN_2_FAMILY_SIGNALING	-0.002014267538813934	-0.001686001637905066	True	0.8370296424961692	0.16297035750383082
spleen	R-MMU-453274_MITOTIC_G2_G2_M_PHASES	-0.000946807445661852	-0.0014824726578437429	True	1.565759399797962	-0.565759399797962
spleen	R-MMU-453276_REGULATION_OF_MITOTIC_CELL_CYCLE	-0.00032614457807034886	-0.00010116074671310663	True	0.31017148073296014	0.6898285192670399
spleen	R-MMU-453279_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	0.020930809957858985	0.011849628900256752	True	0.5661333184962352	0.43386668150376484
spleen	R-MMU-4839726_CHROMATIN_ORGANIZATION	-0.016335848084961746	-0.04354152447606961	True	2.665397244735187	-1.6653972447351868
spleen	R-MMU-500792_GPCR_LIGAND_BINDING	-0.019035473386576067	-0.07424933447129188	True	3.90057725192445	-2.90057725192445
spleen	R-MMU-512988_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	-0.0008070672893872564	-0.0010807092606655423	True	1.3390571949533985	-0.3390571949533985
spleen	R-MMU-5173105_O_LINKED_GLYCOSYLATION	-0.03644168787017842	-0.04939189647600153	True	1.3553679690127838	-0.3553679690127838
spleen	R-MMU-5218859_REGULATED_NECROSIS	-0.03847474725539508	-0.04164858699819422	True	1.082491503367942	-0.08249150336794209
spleen	R-MMU-5357801_PROGRAMMED_CELL_DEATH	-0.014929573481257433	-0.0007878112245031068	True	0.0527685017587491	0.9472314982412509
spleen	R-MMU-5358351_SIGNALING_BY_HEDGEHOG	0.009495297824754468	0.016732402525195537	True	1.7621777467130904	-0.7621777467130904
spleen	R-MMU-5368287_MITOCHONDRIAL_TRANSLATION	0.00257725990977223	0.002858182474127247	True	1.1090004788767478	-0.1090004788767478
spleen	R-MMU-556833_METABOLISM_OF_LIPIDS	-0.053513813967714624	-0.05189687209084595	True	0.969784589118537	0.030215410881462956
spleen	R-MMU-5576891_CARDIAC_CONDUCTION	0.0006892962014783352	0.0002456610954718437	True	0.3563940943602674	0.6436059056397325
spleen	R-MMU-5578775_ION_HOMEOSTASIS	-0.009958108252166524	0.003004337854867042	False	0.3016976496729092	0.6983023503270909
spleen	R-MMU-5617833_CILIUM_ASSEMBLY	-0.00254575272387432	-0.007106617387297774	True	2.791558394753432	-1.791558394753432
spleen	R-MMU-5620912_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	0.001290693163847069	0.0013495708755642927	True	1.0456171252520867	-0.04561712525208672
spleen	R-MMU-5621481_C_TYPE_LECTIN_RECEPTORS_CLRS	-0.08411154842427532	-0.08101914257922924	True	0.9632344677636016	0.036765532236398446
spleen	R-MMU-5628897_TP53_REGULATES_METABOLIC_GENES	0.0012569858946093462	0.001667457097000732	True	1.3265519558745362	-0.3265519558745362
spleen	R-MMU-5633007_REGULATION_OF_TP53_ACTIVITY	0.0023928945106542047	0.004536404833580422	True	1.895781369961099	-0.895781369961099
spleen	R-MMU-5653656_VESICLE_MEDIATED_TRANSPORT	0.0011652197668649193	0.07118628856119175	True	61.09258578124016	-60.09258578124016
spleen	R-MMU-5663220_RHO_GTPASES_ACTIVATE_FORMINS	-0.0011354562868543755	-0.0008988384412942418	True	0.7916099031732426	0.20839009682675735
spleen	R-MMU-5668541_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	-0.03467173313508922	-0.049552355752423366	True	1.4291860046152218	-0.42918600461522183
spleen	R-MMU-5669034_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS	-0.08388657832115551	-0.10811326587249327	True	1.288802905496838	-0.28880290549683796
spleen	R-MMU-5673001_RAF_MAP_KINASE_CASCADE	0.005958925653695825	0.02103269970461315	True	3.5296127065402	-2.5296127065402
spleen	R-MMU-5683057_MAPK_FAMILY_SIGNALING_CASCADES	0.018892985295157188	0.022350907801867183	True	1.1830267928910292	-0.1830267928910292
spleen	R-MMU-5684996_MAPK1_MAPK3_SIGNALING	-0.022287263446049293	-0.08998165358578154	True	4.037357650642029	-3.0373576506420292
spleen	R-MMU-5685942_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR	0.002795797176886321	0.003647548253109314	True	1.3046541012576556	-0.3046541012576556
spleen	R-MMU-5688426_DEUBIQUITINATION	-0.04886225683432459	-0.058333895400385624	True	1.193843657246045	-0.1938436572460449
spleen	R-MMU-5689603_UCH_PROTEINASES	-0.0001780355111503822	0.0009058519016735038	False	5.088040558989118	-4.088040558989118
spleen	R-MMU-5689880_UB_SPECIFIC_PROCESSING_PROTEASES	0.02677362189014443	0.023328116381602135	True	0.8713096971833082	0.1286903028166918
spleen	R-MMU-5689901_METALLOPROTEASE_DUBS	-0.0040223872029274445	-0.005383461906088889	True	1.3383748591311326	-0.33837485913113263
spleen	R-MMU-5690714_CD22_MEDIATED_BCR_REGULATION	0.00019525278421648679	0.0017096551085823807	True	8.756111291538861	-7.756111291538861
spleen	R-MMU-5693532_DNA_DOUBLE_STRAND_BREAK_REPAIR	-0.015538046169923558	0.008970238589146572	False	0.5773080148590332	0.42269198514096684
spleen	R-MMU-5693538_HOMOLOGY_DIRECTED_REPAIR	-0.006595612350722137	0.012582884493332886	False	1.9077659244111302	-0.9077659244111302
spleen	R-MMU-5693565_RECRUITMENT_AND_ATM_MEDIATED_PHOSPHORYLATION_OF_REPAIR_AND_SIGNALING_PROTEINS_AT_DNA_DOUBLE_STRAND_BREAKS	-0.014374165076635513	-0.010035891430758278	True	0.6981895210784185	0.3018104789215815
spleen	R-MMU-5693567_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR_OR_SINGLE_STRAND_ANNEALING_SSA	0.001310960428696007	0.0018120075320175349	True	1.382198495358027	-0.3821984953580271
spleen	R-MMU-5693571_NONHOMOLOGOUS_END_JOINING_NHEJ	9.157417260526739e-05	-0.00014538563220700698	False	1.5876270357767266	-0.5876270357767266
spleen	R-MMU-5693606_DNA_DOUBLE_STRAND_BREAK_RESPONSE	-0.00017129537424468967	-6.011110598653422e-05	True	0.3509207779345374	0.6490792220654626
spleen	R-MMU-5693607_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	-0.000346131580108751	0.0013867744632674946	False	4.006495052638029	-3.006495052638029
spleen	R-MMU-597592_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.012615343732880233	-0.013101895948083909	False	1.038568288388016	-0.03856828838801607
spleen	R-MMU-606279_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	0.00018075128551364486	0.0002252223101806356	True	1.2460343479196645	-0.2460343479196645
spleen	R-MMU-6791226_MAJOR_PATHWAY_OF_RRNA_PROCESSING_IN_THE_NUCLEOLUS_AND_CYTOSOL	-0.05268761303449449	-0.0650444735659647	True	1.2345306575832196	-0.23453065758321956
spleen	R-MMU-6791312_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES	0.00011085846708853009	0.00037666550692106376	True	3.397715274380113	-2.397715274380113
