accession	direction	term	clean_term	description	pathway_genes_tested	universe_genes_tested	mean_wald_stat_in_pathway	mean_wald_stat_all_genes	mean_wald_stat_shift	p_value	overlap_genes	fdr_bh
OSD-245	down_in_flight	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Immunoregulatory Interactions Between A Lymphoid And A Non Lymphoid Cell	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	55	24291	-1.2409100876605603	0.009243855223417226	-1.2501539428839776	7.981513675980703e-13	ENSMUSG00000000157,ENSMUSG00000000290,ENSMUSG00000000303,ENSMUSG00000001014,ENSMUSG00000001029,ENSMUSG00000001281,ENSMUSG00000002033,ENSMUSG00000005763,ENSMUSG00000016494,ENSMUSG00000017652,ENSMUSG00000022657,ENSMUSG00000022667,ENSMUSG00000024164,ENSMUSG00000025809,ENSMUSG00000026581,ENSMUSG00000026656,ENSMUSG00000027962,ENSMUSG00000030149,ENSMUSG00000030165,ENSMUSG00000030427,ENSMUSG00000030579,ENSMUSG00000030724,ENSMUSG00000030830,ENSMUSG00000031132,ENSMUSG00000032021,ENSMUSG00000032093,ENSMUSG00000032094,ENSMUSG00000034028,ENSMUSG00000036172,ENSMUSG00000037405,ENSMUSG00000037706,ENSMUSG00000038304,ENSMUSG00000040511,ENSMUSG00000043932,ENSMUSG00000050241,ENSMUSG00000053044,ENSMUSG00000053219,ENSMUSG00000053977,ENSMUSG00000058818,ENSMUSG00000059089,ENSMUSG00000059498,ENSMUSG00000060802,ENSMUSG00000062082,ENSMUSG00000062593,ENSMUSG00000064109,ENSMUSG00000067610,ENSMUSG00000070873,ENSMUSG00000074417,ENSMUSG00000074419,ENSMUSG00000078452,ENSMUSG00000081665,ENSMUSG00000089942,ENSMUSG00000090176,ENSMUSG00000112023,ENSMUSG00000112148	4.389832521789386e-11
OSD-245	down_in_flight	REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX	Nonsense Mediated Decay Enhanced By The Exon Junction Complex	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX	78	24291	-1.1413890452369748	0.009243855223417226	-1.1506329004603921	9.81306267616076e-12	ENSMUSG00000000740,ENSMUSG00000001415,ENSMUSG00000002210,ENSMUSG00000003429,ENSMUSG00000003970,ENSMUSG00000006333,ENSMUSG00000007564,ENSMUSG00000007892,ENSMUSG00000008668,ENSMUSG00000008683,ENSMUSG00000012405,ENSMUSG00000012848,ENSMUSG00000017404,ENSMUSG00000020349,ENSMUSG00000020460,ENSMUSG00000020495,ENSMUSG00000022052,ENSMUSG00000022283,ENSMUSG00000022774,ENSMUSG00000024360,ENSMUSG00000024608,ENSMUSG00000025508,ENSMUSG00000025580,ENSMUSG00000028081,ENSMUSG00000028330,ENSMUSG00000028495,ENSMUSG00000028609,ENSMUSG00000028936,ENSMUSG00000029614,ENSMUSG00000030432,ENSMUSG00000030655,ENSMUSG00000031320,ENSMUSG00000032399,ENSMUSG00000034681,ENSMUSG00000036572,ENSMUSG00000037563,ENSMUSG00000037805,ENSMUSG00000038274,ENSMUSG00000038290,ENSMUSG00000038374,ENSMUSG00000038398,ENSMUSG00000039001,ENSMUSG00000040952,ENSMUSG00000041841,ENSMUSG00000042772,ENSMUSG00000043241,ENSMUSG00000043716,ENSMUSG00000044533,ENSMUSG00000045983,ENSMUSG00000046364,ENSMUSG00000047675,ENSMUSG00000048758,ENSMUSG00000057322,ENSMUSG00000057841,ENSMUSG00000057863,ENSMUSG00000058600,ENSMUSG00000059291,ENSMUSG00000060036,ENSMUSG00000060636,ENSMUSG00000060938,ENSMUSG00000061477,ENSMUSG00000061787,ENSMUSG00000062006,ENSMUSG00000062647,ENSMUSG00000062997,ENSMUSG00000063457,ENSMUSG00000067274,ENSMUSG00000067288,ENSMUSG00000071415,ENSMUSG00000071723,ENSMUSG00000078184,ENSMUSG00000078193,ENSMUSG00000078240,ENSMUSG00000078676,ENSMUSG00000079435,ENSMUSG00000090137,ENSMUSG00000090862,ENSMUSG00000098274	4.94741909923105e-10
OSD-245	down_in_flight	REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	Mitochondrial Protein Import	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	44	24291	-1.4902266672396178	0.009243855223417226	-1.4994705224630351	9.832860858303475e-10	ENSMUSG00000002010,ENSMUSG00000002949,ENSMUSG00000002984,ENSMUSG00000003438,ENSMUSG00000005683,ENSMUSG00000009995,ENSMUSG00000013701,ENSMUSG00000014301,ENSMUSG00000015112,ENSMUSG00000020219,ENSMUSG00000020402,ENSMUSG00000020843,ENSMUSG00000021079,ENSMUSG00000022427,ENSMUSG00000022437,ENSMUSG00000022477,ENSMUSG00000022551,ENSMUSG00000024359,ENSMUSG00000024580,ENSMUSG00000025980,ENSMUSG00000026172,ENSMUSG00000026926,ENSMUSG00000027010,ENSMUSG00000027076,ENSMUSG00000027099,ENSMUSG00000027679,ENSMUSG00000028998,ENSMUSG00000029017,ENSMUSG00000029198,ENSMUSG00000029319,ENSMUSG00000031158,ENSMUSG00000031633,ENSMUSG00000031958,ENSMUSG00000039016,ENSMUSG00000040888,ENSMUSG00000043510,ENSMUSG00000045886,ENSMUSG00000046516,ENSMUSG00000048007,ENSMUSG00000059363,ENSMUSG00000062580,ENSMUSG00000064068,ENSMUSG00000078713,ENSMUSG00000093904	4.576062168672002e-08
OSD-245	down_in_flight	REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX	Formation Of The Ternary Complex And Subsequently The 43S Complex	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX	37	24291	-1.376963332422557	0.009243855223417226	-1.3862071876459743	2.3167137327857237e-09	ENSMUSG00000003429,ENSMUSG00000006333,ENSMUSG00000008668,ENSMUSG00000008683,ENSMUSG00000012848,ENSMUSG00000016554,ENSMUSG00000020460,ENSMUSG00000021116,ENSMUSG00000022312,ENSMUSG00000022336,ENSMUSG00000024608,ENSMUSG00000024991,ENSMUSG00000027236,ENSMUSG00000028081,ENSMUSG00000028495,ENSMUSG00000030738,ENSMUSG00000031029,ENSMUSG00000031320,ENSMUSG00000035150,ENSMUSG00000037563,ENSMUSG00000038274,ENSMUSG00000039001,ENSMUSG00000040952,ENSMUSG00000043424,ENSMUSG00000044533,ENSMUSG00000047675,ENSMUSG00000053565,ENSMUSG00000056076,ENSMUSG00000061477,ENSMUSG00000061787,ENSMUSG00000063457,ENSMUSG00000067194,ENSMUSG00000067288,ENSMUSG00000069049,ENSMUSG00000070319,ENSMUSG00000074656,ENSMUSG00000090862	1.0011512916681164e-07
OSD-245	down_in_flight	REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	Formation Of Fibrin Clot Clotting Cascade	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	29	24291	-1.3047026800890198	0.009243855223417226	-1.313946535312437	7.1786229158397914e-09	ENSMUSG00000001930,ENSMUSG00000018446,ENSMUSG00000021492,ENSMUSG00000022875,ENSMUSG00000022912,ENSMUSG00000023224,ENSMUSG00000026368,ENSMUSG00000026579,ENSMUSG00000026715,ENSMUSG00000027082,ENSMUSG00000027249,ENSMUSG00000028001,ENSMUSG00000028128,ENSMUSG00000030054,ENSMUSG00000030111,ENSMUSG00000031138,ENSMUSG00000031196,ENSMUSG00000031443,ENSMUSG00000031444,ENSMUSG00000031645,ENSMUSG00000033831,ENSMUSG00000033860,ENSMUSG00000039109,ENSMUSG00000047953,ENSMUSG00000050675,ENSMUSG00000060459,ENSMUSG00000061119,ENSMUSG00000074743,ENSMUSG00000109764	2.8953779093887156e-07
OSD-245	down_in_flight	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	Activation Of The Mrna Upon Binding Of The Cap Binding Complex And Eifs And Subsequent Binding To 43S	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	45	24291	-1.2099692793521046	0.009243855223417226	-1.219213134575522	8.744143174780039e-09	ENSMUSG00000003429,ENSMUSG00000006333,ENSMUSG00000008668,ENSMUSG00000008683,ENSMUSG00000012848,ENSMUSG00000016554,ENSMUSG00000020460,ENSMUSG00000021116,ENSMUSG00000022283,ENSMUSG00000022312,ENSMUSG00000022336,ENSMUSG00000022884,ENSMUSG00000024608,ENSMUSG00000024991,ENSMUSG00000027236,ENSMUSG00000028081,ENSMUSG00000028156,ENSMUSG00000028495,ENSMUSG00000030738,ENSMUSG00000031029,ENSMUSG00000031320,ENSMUSG00000031490,ENSMUSG00000035150,ENSMUSG00000037563,ENSMUSG00000038274,ENSMUSG00000039001,ENSMUSG00000040731,ENSMUSG00000040952,ENSMUSG00000043424,ENSMUSG00000044533,ENSMUSG00000045983,ENSMUSG00000047675,ENSMUSG00000053565,ENSMUSG00000056076,ENSMUSG00000058655,ENSMUSG00000059796,ENSMUSG00000061477,ENSMUSG00000061787,ENSMUSG00000063457,ENSMUSG00000067194,ENSMUSG00000067288,ENSMUSG00000069049,ENSMUSG00000070319,ENSMUSG00000074656,ENSMUSG00000090862	3.306379137963702e-07
OSD-245	down_in_flight	REACTOME_METABOLISM_OF_MRNA	Metabolism Of Mrna	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_METABOLISM_OF_MRNA	181	24291	-0.5009177321011198	0.009243855223417226	-0.510161587324537	1.1199189559029682e-06	ENSMUSG00000000568,ENSMUSG00000000740,ENSMUSG00000001415,ENSMUSG00000001729,ENSMUSG00000001855,ENSMUSG00000002102,ENSMUSG00000002210,ENSMUSG00000003429,ENSMUSG00000003970,ENSMUSG00000004951,ENSMUSG00000005625,ENSMUSG00000005779,ENSMUSG00000006333,ENSMUSG00000006998,ENSMUSG00000007050,ENSMUSG00000007564,ENSMUSG00000007670,ENSMUSG00000007892,ENSMUSG00000008668,ENSMUSG00000008683,ENSMUSG00000009470,ENSMUSG00000012405,ENSMUSG00000012848,ENSMUSG00000014769,ENSMUSG00000015656,ENSMUSG00000015671,ENSMUSG00000016528,ENSMUSG00000017221,ENSMUSG00000017404,ENSMUSG00000017428,ENSMUSG00000018286,ENSMUSG00000018326,ENSMUSG00000020166,ENSMUSG00000020290,ENSMUSG00000020349,ENSMUSG00000020362,ENSMUSG00000020460,ENSMUSG00000020495,ENSMUSG00000020515,ENSMUSG00000020708,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021127,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000021948,ENSMUSG00000021962,ENSMUSG00000022052,ENSMUSG00000022193,ENSMUSG00000022216,ENSMUSG00000022283,ENSMUSG00000022285,ENSMUSG00000022685,ENSMUSG00000022774,ENSMUSG00000022884,ENSMUSG00000024338,ENSMUSG00000024360,ENSMUSG00000024472,ENSMUSG00000024608,ENSMUSG00000025451,ENSMUSG00000025487,ENSMUSG00000025508,ENSMUSG00000025580,ENSMUSG00000025785,ENSMUSG00000026229,ENSMUSG00000026750,ENSMUSG00000026869,ENSMUSG00000026914,ENSMUSG00000027566,ENSMUSG00000027714,ENSMUSG00000027752,ENSMUSG00000028081,ENSMUSG00000028156,ENSMUSG00000028322,ENSMUSG00000028330,ENSMUSG00000028495,ENSMUSG00000028609,ENSMUSG00000028837,ENSMUSG00000028932,ENSMUSG00000028936,ENSMUSG00000029440,ENSMUSG00000029614,ENSMUSG00000030432,ENSMUSG00000030591,ENSMUSG00000030603,ENSMUSG00000030655,ENSMUSG00000030751,ENSMUSG00000031320,ENSMUSG00000031429,ENSMUSG00000031601,ENSMUSG00000031683,ENSMUSG00000031848,ENSMUSG00000031897,ENSMUSG00000032040,ENSMUSG00000032097,ENSMUSG00000032249,ENSMUSG00000032301,ENSMUSG00000032399,ENSMUSG00000032410,ENSMUSG00000032869,ENSMUSG00000033166,ENSMUSG00000033955,ENSMUSG00000034192,ENSMUSG00000034259,ENSMUSG00000034321,ENSMUSG00000034681,ENSMUSG00000035632,ENSMUSG00000036270,ENSMUSG00000036572,ENSMUSG00000036743,ENSMUSG00000037296,ENSMUSG00000037563,ENSMUSG00000037805,ENSMUSG00000038274,ENSMUSG00000038290,ENSMUSG00000038374,ENSMUSG00000038398,ENSMUSG00000038784,ENSMUSG00000038957,ENSMUSG00000039001,ENSMUSG00000039067,ENSMUSG00000039356,ENSMUSG00000040028,ENSMUSG00000040850,ENSMUSG00000040952,ENSMUSG00000041477,ENSMUSG00000041841,ENSMUSG00000042772,ENSMUSG00000043241,ENSMUSG00000043716,ENSMUSG00000044533,ENSMUSG00000044786,ENSMUSG00000045983,ENSMUSG00000046139,ENSMUSG00000046364,ENSMUSG00000047675,ENSMUSG00000048758,ENSMUSG00000050965,ENSMUSG00000053137,ENSMUSG00000053436,ENSMUSG00000056167,ENSMUSG00000057322,ENSMUSG00000057841,ENSMUSG00000057863,ENSMUSG00000058600,ENSMUSG00000058655,ENSMUSG00000059291,ENSMUSG00000059796,ENSMUSG00000060036,ENSMUSG00000060073,ENSMUSG00000060636,ENSMUSG00000060938,ENSMUSG00000061286,ENSMUSG00000061477,ENSMUSG00000061787,ENSMUSG00000062006,ENSMUSG00000062647,ENSMUSG00000062997,ENSMUSG00000063457,ENSMUSG00000067274,ENSMUSG00000067288,ENSMUSG00000068749,ENSMUSG00000069744,ENSMUSG00000071415,ENSMUSG00000071723,ENSMUSG00000078153,ENSMUSG00000078184,ENSMUSG00000078193,ENSMUSG00000078240,ENSMUSG00000078676,ENSMUSG00000079197,ENSMUSG00000079435,ENSMUSG00000089669,ENSMUSG00000090137,ENSMUSG00000090862,ENSMUSG00000090877,ENSMUSG00000091625,ENSMUSG00000091971,ENSMUSG00000096727,ENSMUSG00000098274	3.985593931301739e-05
OSD-245	down_in_flight	REACTOME_COMPLEMENT_CASCADE	Complement Cascade	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_COMPLEMENT_CASCADE	27	24291	-0.9994979907818092	0.009243855223417226	-1.0087418460052264	1.2353408770233989e-06	ENSMUSG00000015083,ENSMUSG00000016481,ENSMUSG00000016493,ENSMUSG00000022149,ENSMUSG00000022181,ENSMUSG00000022887,ENSMUSG00000022912,ENSMUSG00000024164,ENSMUSG00000024371,ENSMUSG00000024863,ENSMUSG00000026399,ENSMUSG00000026405,ENSMUSG00000026874,ENSMUSG00000028979,ENSMUSG00000029656,ENSMUSG00000035031,ENSMUSG00000036887,ENSMUSG00000036896,ENSMUSG00000036905,ENSMUSG00000037942,ENSMUSG00000038521,ENSMUSG00000058952,ENSMUSG00000061780,ENSMUSG00000073418,ENSMUSG00000079105,ENSMUSG00000090231,ENSMUSG00000092511	4.1521179477730906e-05
OSD-245	down_in_flight	REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	Chemokine Receptors Bind Chemokines	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	39	24291	-0.9141108334627622	0.009243855223417226	-0.9233546886861794	1.9836916911297762e-06	ENSMUSG00000000982,ENSMUSG00000018920,ENSMUSG00000018930,ENSMUSG00000020676,ENSMUSG00000023078,ENSMUSG00000025804,ENSMUSG00000026573,ENSMUSG00000029371,ENSMUSG00000029372,ENSMUSG00000029417,ENSMUSG00000029530,ENSMUSG00000031778,ENSMUSG00000031779,ENSMUSG00000031780,ENSMUSG00000034855,ENSMUSG00000035373,ENSMUSG00000035385,ENSMUSG00000035448,ENSMUSG00000037944,ENSMUSG00000040899,ENSMUSG00000044052,ENSMUSG00000045382,ENSMUSG00000047880,ENSMUSG00000047898,ENSMUSG00000048521,ENSMUSG00000049103,ENSMUSG00000050232,ENSMUSG00000052336,ENSMUSG00000060183,ENSMUSG00000060509,ENSMUSG00000061353,ENSMUSG00000071005,ENSMUSG00000073878,ENSMUSG00000073888,ENSMUSG00000074715,ENSMUSG00000079227,ENSMUSG00000094686,ENSMUSG00000095675,ENSMUSG00000096596	6.316491963860604e-05
OSD-245	down_in_flight	REACTOME_HEMOSTASIS	Hemostasis	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_HEMOSTASIS	392	24291	-0.24243850294376576	0.009243855223417226	-0.251682358167183	3.7043532741457097e-06	ENSMUSG00000000001,ENSMUSG00000000149,ENSMUSG00000000157,ENSMUSG00000000276,ENSMUSG00000000290,ENSMUSG00000000409,ENSMUSG00000000441,ENSMUSG00000000489,ENSMUSG00000000555,ENSMUSG00000000958,ENSMUSG00000001131,ENSMUSG00000001175,ENSMUSG00000001506,ENSMUSG00000001507,ENSMUSG00000001729,ENSMUSG00000001847,ENSMUSG00000001930,ENSMUSG00000001946,ENSMUSG00000002603,ENSMUSG00000002699,ENSMUSG00000002944,ENSMUSG00000002997,ENSMUSG00000003184,ENSMUSG00000003546,ENSMUSG00000003779,ENSMUSG00000004056,ENSMUSG00000004207,ENSMUSG00000004266,ENSMUSG00000004815,ENSMUSG00000005034,ENSMUSG00000005057,ENSMUSG00000005103,ENSMUSG00000005469,ENSMUSG00000005836,ENSMUSG00000006386,ENSMUSG00000006389,ENSMUSG00000006699,ENSMUSG00000006740,ENSMUSG00000007564,ENSMUSG00000007646,ENSMUSG00000007655,ENSMUSG00000007815,ENSMUSG00000009575,ENSMUSG00000009630,ENSMUSG00000010095,ENSMUSG00000012443,ENSMUSG00000014361,ENSMUSG00000014932,ENSMUSG00000015053,ENSMUSG00000015143,ENSMUSG00000015355,ENSMUSG00000015533,ENSMUSG00000015619,ENSMUSG00000015627,ENSMUSG00000015733,ENSMUSG00000015747,ENSMUSG00000016534,ENSMUSG00000016933,ENSMUSG00000017776,ENSMUSG00000017831,ENSMUSG00000017843,ENSMUSG00000018143,ENSMUSG00000018293,ENSMUSG00000018428,ENSMUSG00000018446,ENSMUSG00000018593,ENSMUSG00000018899,ENSMUSG00000018909,ENSMUSG00000019312,ENSMUSG00000019370,ENSMUSG00000019699,ENSMUSG00000019777,ENSMUSG00000019843,ENSMUSG00000019982,ENSMUSG00000020077,ENSMUSG00000020120,ENSMUSG00000020143,ENSMUSG00000020155,ENSMUSG00000020232,ENSMUSG00000020349,ENSMUSG00000020573,ENSMUSG00000020609,ENSMUSG00000020611,ENSMUSG00000020612,ENSMUSG00000020668,ENSMUSG00000020689,ENSMUSG00000020717,ENSMUSG00000020787,ENSMUSG00000020788,ENSMUSG00000020901,ENSMUSG00000021051,ENSMUSG00000021108,ENSMUSG00000021253,ENSMUSG00000021288,ENSMUSG00000021294,ENSMUSG00000021457,ENSMUSG00000021476,ENSMUSG00000021492,ENSMUSG00000021541,ENSMUSG00000021675,ENSMUSG00000021693,ENSMUSG00000021822,ENSMUSG00000021823,ENSMUSG00000021944,ENSMUSG00000021948,ENSMUSG00000022037,ENSMUSG00000022102,ENSMUSG00000022180,ENSMUSG00000022285,ENSMUSG00000022306,ENSMUSG00000022309,ENSMUSG00000022469,ENSMUSG00000022489,ENSMUSG00000022521,ENSMUSG00000022607,ENSMUSG00000022771,ENSMUSG00000022847,ENSMUSG00000022861,ENSMUSG00000022875,ENSMUSG00000022877,ENSMUSG00000022892,ENSMUSG00000022912,ENSMUSG00000022982,ENSMUSG00000023015,ENSMUSG00000023175,ENSMUSG00000023224,ENSMUSG00000023868,ENSMUSG00000023951,ENSMUSG00000024122,ENSMUSG00000024241,ENSMUSG00000024301,ENSMUSG00000024575,ENSMUSG00000024697,ENSMUSG00000024772,ENSMUSG00000024777,ENSMUSG00000024782,ENSMUSG00000024789,ENSMUSG00000024862,ENSMUSG00000024962,ENSMUSG00000025161,ENSMUSG00000025351,ENSMUSG00000025357,ENSMUSG00000025358,ENSMUSG00000025386,ENSMUSG00000025498,ENSMUSG00000025499,ENSMUSG00000025558,ENSMUSG00000025809,ENSMUSG00000025855,ENSMUSG00000025856,ENSMUSG00000026193,ENSMUSG00000026202,ENSMUSG00000026368,ENSMUSG00000026576,ENSMUSG00000026579,ENSMUSG00000026580,ENSMUSG00000026581,ENSMUSG00000026585,ENSMUSG00000026626,ENSMUSG00000026715,ENSMUSG00000026778,ENSMUSG00000026786,ENSMUSG00000026842,ENSMUSG00000026864,ENSMUSG00000026888,ENSMUSG00000027082,ENSMUSG00000027087,ENSMUSG00000027115,ENSMUSG00000027249,ENSMUSG00000027347,ENSMUSG00000027475,ENSMUSG00000027523,ENSMUSG00000027540,ENSMUSG00000027646,ENSMUSG00000027665,ENSMUSG00000027668,ENSMUSG00000027669,ENSMUSG00000027716,ENSMUSG00000027737,ENSMUSG00000027765,ENSMUSG00000027852,ENSMUSG00000027863,ENSMUSG00000027882,ENSMUSG00000028001,ENSMUSG00000028017,ENSMUSG00000028128,ENSMUSG00000028465,ENSMUSG00000028613,ENSMUSG00000028656,ENSMUSG00000028678,ENSMUSG00000028698,ENSMUSG00000028800,ENSMUSG00000028864,ENSMUSG00000028874,ENSMUSG00000028969,ENSMUSG00000028978,ENSMUSG00000029020,ENSMUSG00000029053,ENSMUSG00000029064,ENSMUSG00000029334	0.00011041905542674612
OSD-245	down_in_flight	REACTOME_CHOLESTEROL_BIOSYNTHESIS	Cholesterol Biosynthesis	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CHOLESTEROL_BIOSYNTHESIS	21	24291	-1.097689712028568	0.009243855223417226	-1.1069335672519853	3.832727543738295e-06	ENSMUSG00000001467,ENSMUSG00000004880,ENSMUSG00000006517,ENSMUSG00000021273,ENSMUSG00000021302,ENSMUSG00000021670,ENSMUSG00000022351,ENSMUSG00000024799,ENSMUSG00000026675,ENSMUSG00000027952,ENSMUSG00000031168,ENSMUSG00000031349,ENSMUSG00000031604,ENSMUSG00000033105,ENSMUSG00000033520,ENSMUSG00000034926,ENSMUSG00000041939,ENSMUSG00000058258,ENSMUSG00000058454,ENSMUSG00000059743,ENSMUSG00000093930	0.00011041905542674612
OSD-245	down_in_flight	REACTOME_INTRINSIC_PATHWAY	Intrinsic Pathway	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_INTRINSIC_PATHWAY	17	24291	-1.3479841869159614	0.009243855223417226	-1.3572280421393788	4.437460760185497e-06	ENSMUSG00000001930,ENSMUSG00000018446,ENSMUSG00000021492,ENSMUSG00000022875,ENSMUSG00000023224,ENSMUSG00000027249,ENSMUSG00000030054,ENSMUSG00000030111,ENSMUSG00000031138,ENSMUSG00000031196,ENSMUSG00000031444,ENSMUSG00000031645,ENSMUSG00000047953,ENSMUSG00000050675,ENSMUSG00000060459,ENSMUSG00000061119,ENSMUSG00000109764	0.00012203017090510118
