accession	direction	term	clean_term	description	query_genes	overlap	term_genes_in_universe	universe_genes	p_value	overlap_genes	fdr_bh
OSD-463	up_in_flight	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	Formation Of Incision Complex In Gg Ner	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	1603	4	21	19812	0.0845527480209463	ENSMUSG00000002109,ENSMUSG00000021639,ENSMUSG00000024382,ENSMUSG00000028329	0.43311713782158207
OSD-463	up_in_flight	REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	Trafficking Of Ampa Receptors	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	1603	4	22	19812	0.09702948218158534	ENSMUSG00000022841,ENSMUSG00000050965,ENSMUSG00000057897,ENSMUSG00000060279	0.48391512370055095
OSD-463	up_in_flight	REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	Trafficking Of Glur2 Containing Ampa Receptors	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	1603	3	14	19812	0.09832538370011196	ENSMUSG00000022841,ENSMUSG00000050965,ENSMUSG00000060279	0.48391512370055095
OSD-463	up_in_flight	REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	Scf Beta Trcp Mediated Degradation Of Emi1	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	1603	7	50	19812	0.1062902741602762	ENSMUSG00000006398,ENSMUSG00000017221,ENSMUSG00000025217,ENSMUSG00000027566,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032869	0.49278756383084327
OSD-463	up_in_flight	REACTOME_PI_3K_CASCADE	Pi 3K Cascade	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PI_3K_CASCADE	1603	6	41	19812	0.11022455037059387	ENSMUSG00000005320,ENSMUSG00000024830,ENSMUSG00000024959,ENSMUSG00000028991,ENSMUSG00000029195,ENSMUSG00000032715	0.49278756383084327
OSD-463	up_in_flight	REACTOME_FRS2_MEDIATED_CASCADE	Frs2 Mediated Cascade	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FRS2_MEDIATED_CASCADE	1603	4	23	19812	0.11030895337797926	ENSMUSG00000005320,ENSMUSG00000023266,ENSMUSG00000029195,ENSMUSG00000035027	0.49278756383084327
OSD-463	up_in_flight	REACTOME_ABCA_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	Abca Transporters In Lipid Homeostasis	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ABCA_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	1603	3	15	19812	0.11583452695625399	ENSMUSG00000003464,ENSMUSG00000019809,ENSMUSG00000031378	0.49278756383084327
OSD-463	up_in_flight	REACTOME_MICRORNA_MIRNA_BIOGENESIS	Microrna Mirna Biogenesis	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MICRORNA_MIRNA_BIOGENESIS	1603	3	15	19812	0.11583452695625399	ENSMUSG00000004667,ENSMUSG00000022718,ENSMUSG00000023051	0.49278756383084327
OSD-463	up_in_flight	REACTOME_PURINE_SALVAGE	Purine Salvage	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PURINE_SALVAGE	1603	3	15	19812	0.11583452695625399	ENSMUSG00000006589,ENSMUSG00000017697,ENSMUSG00000025630	0.49278756383084327
OSD-463	up_in_flight	REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION	Amino Acid Synthesis And Interconversion Transamination	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION	1603	3	15	19812	0.11583452695625399	ENSMUSG00000022546,ENSMUSG00000025190,ENSMUSG00000031700	0.49278756383084327
OSD-463	up_in_flight	REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	Conversion From Apc C Cdc20 To Apc C Cdh1 In Late Anaphase	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	1603	3	15	19812	0.11583452695625399	ENSMUSG00000001403,ENSMUSG00000006398,ENSMUSG00000029176	0.49278756383084327
OSD-463	up_in_flight	REACTOME_SIGNALING_BY_FGFR	Signaling By Fgfr	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_FGFR	1603	11	92	19812	0.12328275059356353	ENSMUSG00000005320,ENSMUSG00000016933,ENSMUSG00000023266,ENSMUSG00000024830,ENSMUSG00000024959,ENSMUSG00000028991,ENSMUSG00000029195,ENSMUSG00000032715,ENSMUSG00000035027,ENSMUSG00000036438,ENSMUSG00000050965	0.5139165601325988
OSD-463	up_in_flight	REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	Regulation Of Mrna Stability By Proteins That Bind Au Rich Elements	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	1603	10	82	19812	0.12489605644656782	ENSMUSG00000000568,ENSMUSG00000017221,ENSMUSG00000022685,ENSMUSG00000025785,ENSMUSG00000027566,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032869,ENSMUSG00000050965,ENSMUSG00000061286	0.5139165601325988
OSD-463	up_in_flight	REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	Downstream Signaling Events Of B Cell Receptor Bcr	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	1603	11	93	19812	0.13021755190151388	ENSMUSG00000004221,ENSMUSG00000017221,ENSMUSG00000024830,ENSMUSG00000024959,ENSMUSG00000025217,ENSMUSG00000027566,ENSMUSG00000028991,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032715,ENSMUSG00000032869	0.5140749044507522
OSD-463	up_in_flight	REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	Interaction Between L1 And Ankyrins	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	1603	3	16	19812	0.13440458301556457	ENSMUSG00000026532,ENSMUSG00000067889,ENSMUSG00000069601	0.5140749044507522
OSD-463	up_in_flight	REACTOME_DESTABILIZATION_OF_MRNA_BY_KSRP	Destabilization Of Mrna By Ksrp	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DESTABILIZATION_OF_MRNA_BY_KSRP	1603	3	16	19812	0.13440458301556457	ENSMUSG00000022685,ENSMUSG00000025785,ENSMUSG00000061286	0.5140749044507522
OSD-463	up_in_flight	REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	Signaling By Fgfr In Disease	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	1603	12	105	19812	0.14125073294046722	ENSMUSG00000005320,ENSMUSG00000016933,ENSMUSG00000023266,ENSMUSG00000024830,ENSMUSG00000024959,ENSMUSG00000028991,ENSMUSG00000029195,ENSMUSG00000029833,ENSMUSG00000032715,ENSMUSG00000035027,ENSMUSG00000036438,ENSMUSG00000050965	0.5140749044507522
OSD-463	up_in_flight	REACTOME_L1CAM_INTERACTIONS	L1Cam Interactions	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_L1CAM_INTERACTIONS	1603	9	74	19812	0.1421724552607673	ENSMUSG00000017167,ENSMUSG00000022841,ENSMUSG00000026532,ENSMUSG00000035027,ENSMUSG00000053024,ENSMUSG00000060279,ENSMUSG00000067889,ENSMUSG00000069601,ENSMUSG00000118668	0.5140749044507522
OSD-463	up_in_flight	REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	Apc C Cdh1 Mediated Degradation Of Cdc20 And Other Apc C Cdh1 Targeted Proteins In Late Mitosis Early G1	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	1603	8	64	19812	0.14354466252219647	ENSMUSG00000001403,ENSMUSG00000006398,ENSMUSG00000017221,ENSMUSG00000027566,ENSMUSG00000029176,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032869	0.5140749044507522
OSD-463	up_in_flight	REACTOME_PI3K_AKT_ACTIVATION	Pi3K Akt Activation	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PI3K_AKT_ACTIVATION	1603	5	35	19812	0.14912889196559978	ENSMUSG00000024830,ENSMUSG00000024959,ENSMUSG00000028991,ENSMUSG00000031834,ENSMUSG00000032715	0.5140749044507522
OSD-463	up_in_flight	REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	Apc C Cdc20 Mediated Degradation Of Mitotic Proteins	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	1603	8	65	19812	0.15284759261903594	ENSMUSG00000001403,ENSMUSG00000006398,ENSMUSG00000017221,ENSMUSG00000027566,ENSMUSG00000029176,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032869	0.5140749044507522
OSD-463	up_in_flight	REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	Cdt1 Association With The Cdc6 Orc Origin Complex	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	1603	7	55	19812	0.15388637415358414	ENSMUSG00000006715,ENSMUSG00000017221,ENSMUSG00000027353,ENSMUSG00000027566,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032869	0.5140749044507522
OSD-463	up_in_flight	REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	Inhibition Of The Proteolytic Activity Of Apc C Required For The Onset Of Anaphase By Mitotic Spindle Checkpoint Components	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	1603	3	17	19812	0.1539121741627063	ENSMUSG00000001403,ENSMUSG00000006398,ENSMUSG00000029176	0.5140749044507522
OSD-463	up_in_flight	REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	Synthesis Of Pips At The Golgi Membrane	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	1603	3	17	19812	0.1539121741627063	ENSMUSG00000001173,ENSMUSG00000030228,ENSMUSG00000031481	0.5140749044507522
OSD-463	up_in_flight	REACTOME_SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	Synthesis And Interconversion Of Nucleotide Di And Triphosphates	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	1603	3	17	19812	0.1539121741627063	ENSMUSG00000021591,ENSMUSG00000024177,ENSMUSG00000031360	0.5140749044507522
OSD-463	up_in_flight	REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	Synthesis Of Glycosylphosphatidylinositol Gpi	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	1603	3	17	19812	0.1539121741627063	ENSMUSG00000022940,ENSMUSG00000025728,ENSMUSG00000028454	0.5140749044507522
OSD-463	up_in_flight	REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	Regulation Of Mitotic Cell Cycle	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	1603	9	76	19812	0.15951099281571912	ENSMUSG00000001403,ENSMUSG00000006398,ENSMUSG00000017221,ENSMUSG00000025217,ENSMUSG00000027566,ENSMUSG00000029176,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032869	0.5140749044507522
OSD-463	up_in_flight	REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	Pi3K Events In Erbb4 Signaling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	1603	5	36	19812	0.16240670584979322	ENSMUSG00000024830,ENSMUSG00000024959,ENSMUSG00000028991,ENSMUSG00000032715,ENSMUSG00000082361	0.5140749044507522
OSD-463	up_in_flight	REACTOME_REGULATION_OF_APOPTOSIS	Regulation Of Apoptosis	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_APOPTOSIS	1603	7	56	19812	0.1644261182106588	ENSMUSG00000017221,ENSMUSG00000021559,ENSMUSG00000027566,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032869,ENSMUSG00000040760	0.5140749044507522
OSD-463	up_in_flight	REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	Autodegradation Of Cdh1 By Cdh1 Apc C	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	1603	7	56	19812	0.1644261182106588	ENSMUSG00000001403,ENSMUSG00000017221,ENSMUSG00000027566,ENSMUSG00000029176,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032869	0.5140749044507522
OSD-463	up_in_flight	REACTOME_DNA_REPAIR	Dna Repair	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DNA_REPAIR	1603	11	98	19812	0.16794426090868636	ENSMUSG00000002109,ENSMUSG00000004667,ENSMUSG00000021177,ENSMUSG00000021639,ENSMUSG00000024382,ENSMUSG00000028329,ENSMUSG00000029003,ENSMUSG00000032409,ENSMUSG00000040174,ENSMUSG00000041147,ENSMUSG00000054612	0.5140749044507522
OSD-463	up_in_flight	REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	Post Translational Modification Synthesis Of Gpi Anchored Proteins	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	1603	4	27	19812	0.17050096629852754	ENSMUSG00000022940,ENSMUSG00000025728,ENSMUSG00000028454,ENSMUSG00000041958	0.5140749044507522
OSD-463	up_in_flight	REACTOME_PIP3_ACTIVATES_AKT_SIGNALING	Pip3 Activates Akt Signaling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PIP3_ACTIVATES_AKT_SIGNALING	1603	4	27	19812	0.17050096629852754	ENSMUSG00000024830,ENSMUSG00000024959,ENSMUSG00000028991,ENSMUSG00000032715	0.5140749044507522
OSD-463	up_in_flight	REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION	Rna Pol I Transcription Termination	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION	1603	3	18	19812	0.17423377239686683	ENSMUSG00000021639,ENSMUSG00000024382,ENSMUSG00000059669	0.5140749044507522
OSD-463	up_in_flight	REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	Nef Mediates Down Modulation Of Cell Surface Receptors By Recruiting Them To Clathrin Adapters	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	1603	3	18	19812	0.17423377239686683	ENSMUSG00000003033,ENSMUSG00000022841,ENSMUSG00000060279	0.5140749044507522
OSD-463	up_in_flight	REACTOME_REGULATORY_RNA_PATHWAYS	Regulatory Rna Pathways	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATORY_RNA_PATHWAYS	1603	3	18	19812	0.17423377239686683	ENSMUSG00000004667,ENSMUSG00000022718,ENSMUSG00000023051	0.5140749044507522
OSD-463	up_in_flight	REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	Apc C Cdc20 Mediated Degradation Of Cyclin B	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	1603	3	18	19812	0.17423377239686683	ENSMUSG00000001403,ENSMUSG00000006398,ENSMUSG00000029176	0.5140749044507522
OSD-463	up_in_flight	REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE	Phospholipase C Mediated Cascade	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE	1603	5	37	19812	0.17613721825802664	ENSMUSG00000005320,ENSMUSG00000016933,ENSMUSG00000029195,ENSMUSG00000036438,ENSMUSG00000050965	0.5140749044507522
OSD-463	up_in_flight	REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	Signaling By The B Cell Receptor Bcr	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	1603	13	121	19812	0.17972542444365486	ENSMUSG00000004221,ENSMUSG00000016933,ENSMUSG00000017221,ENSMUSG00000024830,ENSMUSG00000024959,ENSMUSG00000025217,ENSMUSG00000027566,ENSMUSG00000028991,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032715,ENSMUSG00000032869,ENSMUSG00000036438	0.5185181785673261
OSD-463	up_in_flight	REACTOME_MEIOTIC_SYNAPSIS	Meiotic Synapsis	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MEIOTIC_SYNAPSIS	1603	4	28	19812	0.1870514575356389	ENSMUSG00000002324,ENSMUSG00000025925,ENSMUSG00000032409,ENSMUSG00000038000	0.5264909752622337
OSD-463	up_in_flight	REACTOME_APOPTOSIS	Apoptosis	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_APOPTOSIS	1603	14	133	19812	0.18786838716177243	ENSMUSG00000017221,ENSMUSG00000021559,ENSMUSG00000024959,ENSMUSG00000026413,ENSMUSG00000027566,ENSMUSG00000027997,ENSMUSG00000029106,ENSMUSG00000029440,ENSMUSG00000030498,ENSMUSG00000030591,ENSMUSG00000031887,ENSMUSG00000032869,ENSMUSG00000040760,ENSMUSG00000063694	0.5264909752622337
OSD-463	up_in_flight	REACTOME_MEIOSIS	Meiosis	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MEIOSIS	1603	6	48	19812	0.18937809204747152	ENSMUSG00000002324,ENSMUSG00000025925,ENSMUSG00000030528,ENSMUSG00000032409,ENSMUSG00000038000,ENSMUSG00000041147	0.5264909752622337
OSD-463	up_in_flight	REACTOME_METABOLISM_OF_CARBOHYDRATES	Metabolism Of Carbohydrates	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_METABOLISM_OF_CARBOHYDRATES	1603	20	200	19812	0.19087919820264249	ENSMUSG00000005043,ENSMUSG00000011752,ENSMUSG00000014606,ENSMUSG00000019179,ENSMUSG00000019528,ENSMUSG00000020766,ENSMUSG00000021456,ENSMUSG00000023456,ENSMUSG00000024892,ENSMUSG00000025190,ENSMUSG00000027010,ENSMUSG00000028307,ENSMUSG00000028976,ENSMUSG00000032098,ENSMUSG00000033065,ENSMUSG00000034793,ENSMUSG00000036438,ENSMUSG00000038181,ENSMUSG00000048368,ENSMUSG00000063524	0.5264909752622337
OSD-463	up_in_flight	REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	Regulation Of Ornithine Decarboxylase Odc	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	1603	6	49	19812	0.2021475958416587	ENSMUSG00000003849,ENSMUSG00000017221,ENSMUSG00000027566,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032869	0.5515113756114819
OSD-463	up_in_flight	REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	Effects Of Pip2 Hydrolysis	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	1603	3	20	19812	0.21683509397087913	ENSMUSG00000025357,ENSMUSG00000033174,ENSMUSG00000039206	0.5852215977063512
OSD-463	up_in_flight	REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	Activation Of Nf Kappab In B Cells	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	1603	7	62	19812	0.23367127892736572	ENSMUSG00000004221,ENSMUSG00000017221,ENSMUSG00000025217,ENSMUSG00000027566,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032869	0.618138351122985
OSD-463	up_in_flight	REACTOME_UNFOLDED_PROTEIN_RESPONSE	Unfolded Protein Response	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_UNFOLDED_PROTEIN_RESPONSE	1603	8	73	19812	0.2364884986593396	ENSMUSG00000022685,ENSMUSG00000024875,ENSMUSG00000025785,ENSMUSG00000029106,ENSMUSG00000031865,ENSMUSG00000061286,ENSMUSG00000063576,ENSMUSG00000069668	0.618138351122985
OSD-463	up_in_flight	REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	Neurotransmitter Release Cycle	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	1603	3	21	19812	0.23888215162920134	ENSMUSG00000020894,ENSMUSG00000030109,ENSMUSG00000057880	0.618138351122985
OSD-463	up_in_flight	REACTOME_LYSOSOME_VESICLE_BIOGENESIS	Lysosome Vesicle Biogenesis	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_LYSOSOME_VESICLE_BIOGENESIS	1603	3	21	19812	0.23888215162920134	ENSMUSG00000003033,ENSMUSG00000020894,ENSMUSG00000050732	0.618138351122985
OSD-463	up_in_flight	REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	Destabilization Of Mrna By Auf1 Hnrnp D0	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	1603	6	52	19812	0.24217426011632806	ENSMUSG00000000568,ENSMUSG00000017221,ENSMUSG00000027566,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032869	0.6202626458081464
OSD-463	up_in_flight	REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	Pi3K Events In Erbb2 Signaling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	1603	5	42	19812	0.25041128037005667	ENSMUSG00000024830,ENSMUSG00000024959,ENSMUSG00000028991,ENSMUSG00000032715,ENSMUSG00000082361	0.6245834793051214
OSD-463	up_in_flight	REACTOME_GLOBAL_GENOMIC_NER_GG_NER	Global Genomic Ner Gg Ner	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GLOBAL_GENOMIC_NER_GG_NER	1603	4	32	19812	0.257553589231382	ENSMUSG00000002109,ENSMUSG00000021639,ENSMUSG00000024382,ENSMUSG00000028329	0.6245834793051214
OSD-463	up_in_flight	REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	Assembly Of The Pre Replicative Complex	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	1603	7	64	19812	0.25865385021165993	ENSMUSG00000006715,ENSMUSG00000017221,ENSMUSG00000027353,ENSMUSG00000027566,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032869	0.6245834793051214
OSD-463	up_in_flight	REACTOME_SIGNALING_BY_SCF_KIT	Signaling By Scf Kit	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_SCF_KIT	1603	8	75	19812	0.2595270652114677	ENSMUSG00000000127,ENSMUSG00000024830,ENSMUSG00000024959,ENSMUSG00000028991,ENSMUSG00000031834,ENSMUSG00000032715,ENSMUSG00000035027,ENSMUSG00000050965	0.6245834793051214
OSD-463	up_in_flight	REACTOME_ACTIVATION_OF_GENES_BY_ATF4	Activation Of Genes By Atf4	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_GENES_BY_ATF4	1603	3	22	19812	0.26127994154198303	ENSMUSG00000022685,ENSMUSG00000025785,ENSMUSG00000061286	0.6245834793051214
OSD-463	up_in_flight	REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	Cd28 Dependent Pi3K Akt Signaling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	1603	3	22	19812	0.26127994154198303	ENSMUSG00000028991,ENSMUSG00000031834,ENSMUSG00000032715	0.6245834793051214
OSD-463	up_in_flight	REACTOME_RNA_POL_I_TRANSCRIPTION_INITIATION	Rna Pol I Transcription Initiation	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RNA_POL_I_TRANSCRIPTION_INITIATION	1603	3	22	19812	0.26127994154198303	ENSMUSG00000021639,ENSMUSG00000024382,ENSMUSG00000059669	0.6245834793051214
OSD-463	up_in_flight	REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S	Activation Of Chaperone Genes By Xbp1S	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S	1603	5	43	19812	0.2661469928650846	ENSMUSG00000024875,ENSMUSG00000029106,ENSMUSG00000031865,ENSMUSG00000063576,ENSMUSG00000069668	0.6302159925390209
OSD-463	up_in_flight	REACTOME_PI3K_CASCADE	Pi3K Cascade	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PI3K_CASCADE	1603	6	54	19812	0.2700525088771632	ENSMUSG00000005320,ENSMUSG00000028944,ENSMUSG00000028991,ENSMUSG00000029195,ENSMUSG00000031834,ENSMUSG00000032715	0.6302880447431295
OSD-463	up_in_flight	REACTOME_SIGNAL_TRANSDUCTION_BY_L1	Signal Transduction By L1	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNAL_TRANSDUCTION_BY_L1	1603	4	33	19812	0.27596738829564466	ENSMUSG00000022841,ENSMUSG00000035027,ENSMUSG00000060279,ENSMUSG00000118668	0.6302880447431295
