gene_id	flt_cluster	gc_cluster	procrustes_latent_shift	gene_symbol	studies_tested	meta_log2_fold_change	meta_se	meta_z	meta_p_value	direction_up_studies	direction_down_studies	q_heterogeneity	i2_percent	heterogeneity_p_value	meta_fdr_bh	eligible_meta	significant_fdr05_abs_log2fc1	consistent_direction	gene_label
ENSMUSG00000045100	2	6	1.9026265681992949	Slc25a26	6.0	0.0453746176722195	0.0449644299163909	1.00912249430475	0.312915891251508	5.0	1.0	9.13400883965036	45.2595230880968	0.103836905803508	0.592897553155079	True	False	mixed	Slc25a26
ENSMUSG00000036403	2	8	2.0045412156622877	Cep135	6.0	0.0432062398696126	0.0444679794600117	0.971625884384206	0.331236700519611	3.0	3.0	9.84483414575993	49.2119427714946	0.0797530988443362	0.60988810806085	True	False	mixed	Cep135
ENSMUSG00000096986	4	10	1.183739792707679	4930509E16Rik	5.0	0.0220413471692733	0.125028377101309	0.176290756388955	0.860065523640778	4.0	1.0	7.72729193444653	48.2354227854535	0.102094378759408	0.94422604684697	True	False	mixed	4930509E16Rik
ENSMUSG00000075184	4	10	1.1061878528118363	F930017D23Rik	5.0	-0.0750293955219535	0.135294207355366	-0.55456472962571	0.579192419402911	3.0	2.0	11.1826453169723	64.2302882133885	0.0245862330893816	0.797997353567919	True	False	mixed	F930017D23Rik
ENSMUSG00000027346	10	9	3.028611921496078	Gpcpd1	6.0	-0.35459638709978	0.0853923145827391	-4.15255622045707	3.28781945486023e-05	3.0	3.0	82.4269866302245	93.9340254879989	2.60518579981517e-16	0.0013035001277744	True	False	mixed	Gpcpd1
ENSMUSG00000028417	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000028417
ENSMUSG00000118084	3	1	0.7875011629508776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000118084
ENSMUSG00000047832	6	6	2.416659255848318	Cdca4	6.0	-0.0432004109671306	0.0545118649245351	-0.79249556086434	0.428071779138329	2.0	4.0	2.45056169737325	0.0	0.783921471292119	0.690597337197081	True	False	mixed	Cdca4
ENSMUSG00000053675	3	1	1.5368392545737142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000053675
ENSMUSG00000015843	12	6	2.183346988221808	Rxrg	6.0	0.233196061910623	0.068866019706046	3.38622825750664	0.0007086041717306	5.0	1.0	20.8518495331252	76.0213117207804	0.0008639589645243	0.0119331228930494	True	False	mixed	Rxrg
ENSMUSG00000045140	9	6	2.6639431686173687	Pigw	6.0	-0.0900707647477651	0.0545421003724284	-1.65139890346608	0.0986571485985742	2.0	4.0	3.37027436502197	0.0	0.643101080210968	0.315683454816895	True	False	mixed	Pigw
ENSMUSG00000095257	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000095257
ENSMUSG00000013593	5	12	0.9147768549377316	Ndufs2	6.0	0.135805561783569	0.0424177978606032	3.20161744911569	0.0013665835208448	5.0	1.0	11.1709061602565	55.240873674252	0.0480947594616778	0.0190024081534075	True	False	mixed	Ndufs2
ENSMUSG00000057149	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000057149
ENSMUSG00000043008	6	6	2.6910283043661374	Klhl6	6.0	-0.161923071593545	0.0597408663411527	-2.71042389423811	0.0067197267789963	2.0	4.0	7.52945324379371	33.5941158261213	0.1841462254159	0.0572603171502244	True	False	mixed	Klhl6
ENSMUSG00000039714	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000039714
ENSMUSG00000036022	6	2	2.527037330785983	Fam122b	6.0	-0.0051223113653253	0.0745704406858784	-0.0686909091351976	0.945235654571599	4.0	2.0	3.91097012422035	0.0	0.562304080350723	0.979835824568672	True	False	mixed	Fam122b
ENSMUSG00000053510	10	9	1.423843130527606	Nrd1	6.0	0.0897721425790024	0.0383683061654406	2.33974734750899	0.0192967889917611	5.0	1.0	6.01927167321466	16.9334718309916	0.304348215729945	0.115845790474247	True	False	mixed	Nrd1
ENSMUSG00000113275	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000113275
ENSMUSG00000055546	6	7	2.076517422868589	Timd4	6.0	-0.26847892775418	0.080648762990175	-3.32899002786797	0.0008716152511719	1.0	5.0	10.9082562574656	54.1631597022851	0.0532296415917175	0.0138576854282087	True	False	mixed	Timd4
ENSMUSG00000093853	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000093853
ENSMUSG00000117959	4	7	0.824881811900309	D330050I16Rik	5.0	-0.0762936654286274	0.109843928622403	-0.694564245702581	0.487328425610511	2.0	3.0	7.14206950379031	43.993824228717	0.128568280516491	0.733408055408314	True	False	mixed	D330050I16Rik
ENSMUSG00000004934	12	6	1.8746005328357132	Pias4	6.0	0.0987784522936287	0.0608342982114579	1.62372962617697	0.104433525201059	4.0	2.0	3.075272248735	0.0	0.68838213946473	0.327180327621275	True	False	mixed	Pias4
ENSMUSG00000097182	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000097182
ENSMUSG00000029169	10	9	1.3925293778680214	Dhx15	6.0	0.0376730459407551	0.0392018836109565	0.961000912982302	0.336551708784255	5.0	1.0	8.03867279660912	37.8006777174821	0.154117133354735	0.614484360502167	True	False	mixed	Dhx15
ENSMUSG00000072709	4	10	0.7295987655011089	Olfr380	5.0	-0.149539056500257	0.150387992140562	-0.994355030423497	0.320050053140592	2.0	3.0	4.76702381755615	16.0902031731272	0.312048169885309	0.599701857498596	True	False	mixed	Olfr380
ENSMUSG00000097145	9	2	2.272176303618433	9230114K14Rik	6.0	0.0236893925728647	0.0514488960442754	0.460445109502026	0.64519676225951	3.0	3.0	2.23420048031045	0.0	0.815880828285512	0.838889385581076	True	False	mixed	9230114K14Rik
ENSMUSG00000098923	2	8	1.665970846232265	Tmem185b	6.0	-0.067743342464383	0.0444061172522763	-1.52554077357237	0.127124271741013	2.0	4.0	6.67770533770708	25.123979763431	0.245734113595952	0.364445332830718	True	False	mixed	Tmem185b
ENSMUSG00000050079	1	5	1.4221394489414372	Rspry1	6.0	0.0357478934176863	0.0371865438788058	0.961312606360833	0.336395011247118	4.0	2.0	2.19808066608537	0.0	0.821113156676068	0.614458820669682	True	False	mixed	Rspry1
ENSMUSG00000000532	8	4	1.1399771768229054	Acvr1b	6.0	0.0598260289531374	0.0572195389268569	1.04555244720885	0.295767713938079	4.0	2.0	14.1850342257059	64.7515831090554	0.0144758057496876	0.57584191999802	True	False	mixed	Acvr1b
ENSMUSG00000021488	10	9	0.9805872163290889	Nsd1	6.0	0.0213201072705426	0.0430653677578726	0.495063861765007	0.620555042200465	2.0	4.0	7.19999452883305	30.5555027857725	0.206186303777212	0.824495474864403	True	False	mixed	Nsd1
ENSMUSG00000039168	5	11	1.177720325448495	Dap	6.0	0.0759687064396427	0.0565266809076693	1.34394422633323	0.178966423086905	5.0	1.0	0.998986078437572	0.0	0.962647511559507	0.440906215107251	True	False	mixed	Dap
ENSMUSG00000048387	15	1	2.028851129044269	Osr1	4.0	0.35190089974986	0.206525583019726	1.70390948474528	0.0883979987794319	2.0	2.0	5.67727621919222	47.1577586826161	0.128411742871324	0.297435203924584	True	False	mixed	Osr1
ENSMUSG00000024553	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000024553
ENSMUSG00000042712	1	4	1.524125072789939	Tceal9	6.0	-0.0126766257326053	0.0632082859474384	-0.200553227201046	0.841047934169357	2.0	4.0	14.6894120063947	65.9618778626172	0.0117752327355955	0.935424849122333	True	False	mixed	Tceal9
ENSMUSG00000047237	3	1	0.7369511950320445	Fbxw21	3.0	0.285438659829047	0.223512442650764	1.27705937281998	0.20158128669702	2.0	1.0	3.29590653946252	39.3186676850931	0.192443385515012	0.470790778054606	True	False	mixed	Fbxw21
ENSMUSG00000062028	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000062028
ENSMUSG00000065475	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000065475
ENSMUSG00000070424	0	0	0.494026454157714	Art5	1.0	2.93998791125732	0.991304273108335	2.96577750243999	0.0030191882809478	1.0	0.0	0.0	NA	NA	0.0336143188402794	False	False	all_up	Art5
ENSMUSG00000036961	3	1	0.8829903094042019	Wnt8b	1.0	0.260532191349375	0.360175131152503	0.72334864018988	0.469465716682571	1.0	0.0	0.0	NA	NA	0.720465666081702	False	False	all_up	Wnt8b
ENSMUSG00000086550	3	1	0.855852166564057	Pla2g10os	3.0	0.308586700248592	0.20656558278487	1.49389213870141	0.135203813506664	3.0	0.0	0.909053333551889	0.0	0.634748344333846	0.376453920615078	True	False	all_up	Pla2g10os
ENSMUSG00000018412	1	5	1.2312673416732012	Kansl1	6.0	0.037171095902395	0.0296886039990789	1.25203246011662	0.210558036212974	4.0	2.0	10.4934530962555	52.3512426830764	0.06240154990424	0.48335275789322	True	False	mixed	Kansl1
ENSMUSG00000035799	4	7	2.2305842087900185	Twist1	6.0	0.0184289731181752	0.168612064483088	0.109298069356263	0.912966077853375	4.0	2.0	5.18961268078879	3.65369618990465	0.393180782670999	0.967119215668758	True	False	mixed	Twist1
ENSMUSG00000026896	1	9	2.2976555444814606	Ifih1	6.0	-0.0103438710104647	0.0512485784528464	-0.201837227933689	0.840043976761912	3.0	3.0	4.71674108984878	0.0	0.451417727667652	0.935076000976845	True	False	mixed	Ifih1
ENSMUSG00000028687	4	1	0.8448517268208758	Mutyh	4.0	-0.147546675632744	0.115613407778425	-1.27620730560524	0.201882246809494	2.0	2.0	4.10089337603267	26.8452084725428	0.25077354764463	0.471222849208548	True	False	mixed	Mutyh
ENSMUSG00000015314	7	2	0.6367822624459629	Slamf6	6.0	-0.238826511430779	0.0958389648383193	-2.49195629182432	0.0127041669904334	1.0	5.0	11.7499213211818	57.4465235695971	0.0383798503759445	0.0881751641458132	True	False	mixed	Slamf6
ENSMUSG00000044170	3	1	0.6763779711021461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000044170
ENSMUSG00000056222	3	1	0.5178901544681986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000056222
ENSMUSG00000020703	3	1	0.6706165954455604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000020703
ENSMUSG00000039481	3	1	1.235379809314179	Nrtn	2.0	0.357532948106795	0.278092127067172	1.2856636823107	0.198560461232785	2.0	0.0	2.11699327045522	52.7631941982996	0.145672280128125	0.467577946417731	True	False	all_up	Nrtn
ENSMUSG00000020311	1	5	1.8509069170771757	Erlec1	6.0	0.0267697436721956	0.0570615158448861	0.469138319861069	0.638970770102952	3.0	3.0	7.83304818218936	36.1678891319869	0.165679866470981	0.83452272762522	True	False	mixed	Erlec1
ENSMUSG00000087621	3	1	0.9747042234115232	1700003G18Rik	2.0	-0.153014048536305	0.241441828780904	-0.633751199238793	0.52624320579283	0.0	2.0	0.109328037962767	0.0	0.740910455582986	0.761581491289392	True	False	all_down	1700003G18Rik
ENSMUSG00000022718	2	4	0.9799821355328366	Dgcr8	6.0	0.155189910314807	0.0326001255190209	4.76040836788372	1.93201637198774e-06	5.0	1.0	10.322261932537	51.5610044321838	0.0666023734137062	0.0001474409677308	True	False	mixed	Dgcr8
ENSMUSG00000059481	11	12	2.2886546290583776	Plg	6.0	-0.0373553952546018	0.0568332233722825	-0.657280953605387	0.511000280925917	3.0	3.0	8.66347988567619	42.2864707256171	0.123263401087615	0.750593419499779	True	False	mixed	Plg
ENSMUSG00000026273	2	4	1.1752725836686184	Mterf4	6.0	0.0082640975980215	0.0385971385219266	0.214111665125818	0.83045997927825	3.0	3.0	5.77005383160213	13.3456957954986	0.329240562716043	0.931613092870048	True	False	mixed	Mterf4
ENSMUSG00000038286	5	11	1.0370636314642196	Bphl	6.0	-0.0410870756154559	0.046397962658605	-0.885536201616728	0.375867503481623	1.0	5.0	6.90619213854417	27.6012033882683	0.227710931086902	0.647628394010365	True	False	mixed	Bphl
ENSMUSG00000017950	11	12	1.4357385287990023	Hnf4a	6.0	-0.0527092477229326	0.0654413201711189	-0.805442915654912	0.420564135123497	3.0	3.0	10.0176737152861	50.088212671866	0.0747360153356975	0.684722557735622	True	False	mixed	Hnf4a
ENSMUSG00000052310	10	9	1.700199605450312	Slc39a1	6.0	-0.0852244952884201	0.0379785493532114	-2.24401660252497	0.0248313331417197	2.0	4.0	9.06904318187975	44.8673922956926	0.106341745337064	0.13677848872201	True	False	mixed	Slc39a1
ENSMUSG00000042198	2	4	1.4132476635588136	Chchd7	6.0	0.115679076314399	0.0666327922335131	1.73606826964424	0.0825517640368957	5.0	1.0	18.8147015923711	73.4250369294862	0.0020810042244691	0.28614397524367	True	False	mixed	Chchd7
ENSMUSG00000058515	3	1	1.051897716898199	Olfr933	3.0	-0.0835513684471557	0.210075895610859	-0.397719920242183	0.690836651960523	2.0	1.0	3.86285607296058	48.2248377308255	0.14494106949022	0.863346642393965	True	False	mixed	Olfr933
ENSMUSG00000033373	6	2	1.7986989814651115	Fntb	6.0	0.215797835263277	0.0613373067284191	3.51821504355835	0.0004344601397135	4.0	2.0	4.34424228190243	0.0	0.500989665172121	0.0084173415626271	True	False	mixed	Fntb
ENSMUSG00000029617	1	5	1.4343447376332672	Ccz1	6.0	0.0840720440368773	0.0387330180546374	2.17055236744743	0.0299650260254939	5.0	1.0	6.36587968638829	21.4562598364661	0.272226923994659	0.153653469414638	True	False	mixed	Ccz1
ENSMUSG00000030816	5	3	1.19554701195318	Rnf40	6.0	0.0707127932178628	0.0570123918703872	1.24030567562614	0.214862353937233	6.0	0.0	1.54599537065631	0.0	0.907701705882381	0.488200665816288	True	False	all_up	Rnf40
ENSMUSG00000053141	9	2	2.2494981850670004	Ptprt	6.0	-0.0095372511751127	0.0928196010369393	-0.102750400438774	0.918161071532126	2.0	4.0	11.5073929654661	56.5496718934942	0.042197970211208	0.96882234454753	True	False	mixed	Ptprt
ENSMUSG00000087406	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000087406
ENSMUSG00000075069	7	10	2.007048688825328	Olfr1264	5.0	-0.0667642131206506	0.156373253974507	-0.426954171661191	0.669412707682446	2.0	3.0	1.62341381682307	0.0	0.804577918271604	0.851984044111352	True	False	mixed	Olfr1264
ENSMUSG00000020326	1	9	2.318454370874227	Ccng1	6.0	-0.0206392722192299	0.0491464190651897	-0.419954751776588	0.674518508984612	1.0	5.0	13.192507612837	62.0996997179312	0.0216400237501808	0.854278196511608	True	False	mixed	Ccng1
ENSMUSG00000025993	11	9	1.3511482778469723	Slc40a1	6.0	-0.0320924184765326	0.0545740006077888	-0.588053250982527	0.556496550439334	3.0	3.0	40.5823403633371	87.6793700037145	1.13939354583583e-07	0.78339407875564	True	False	mixed	Slc40a1
ENSMUSG00000113314	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000113314
ENSMUSG00000042631	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000042631
ENSMUSG00000002076	4	7	1.0282525135084144	Hsf2bp	5.0	0.289915175524543	0.13221825799687	2.19270152183828	0.0283288910329716	4.0	1.0	15.8576713785802	74.7756155080687	0.0032162162601957	0.148831972766953	True	False	mixed	Hsf2bp
ENSMUSG00000057447	4	10	0.9407091944677844	Olfr1205	5.0	0.108940058621501	0.161149593377655	0.676018203571882	0.499029087583079	4.0	1.0	2.13585499478991	0.0	0.710788330218007	0.741880173647609	True	False	mixed	Olfr1205
ENSMUSG00000071317	15	1	2.474813557639065	Bves	2.0	0.382030957078423	0.200951063740852	1.90111438061902	0.0572870323892123	2.0	0.0	4.27517714738064	76.6091564039003	0.0386729325433931	0.228123643186341	True	False	all_up	Bves
ENSMUSG00000020564	2	4	1.827996895183148	Atxn7l1	6.0	0.121139851274584	0.0624746471788543	1.9390241761235	0.05249839439173	3.0	3.0	11.0387882502291	54.7051733699465	0.0506163274066413	0.216239327996884	True	False	mixed	Atxn7l1
ENSMUSG00000030551	1	5	2.368259121716651	Nr2f2	6.0	0.042851000142877	0.0576661643322273	0.743087400368837	0.457428767318828	3.0	3.0	6.77444752119256	26.1932432960997	0.237962596049455	0.711537622258328	True	False	mixed	Nr2f2
ENSMUSG00000084883	8	6	1.7236364838481688	Ccdc85c	6.0	0.104226515375521	0.0675116388853443	1.54383032461306	0.122629442923585	5.0	1.0	13.2004295298264	62.1224446621036	0.0215712014617767	0.358256936506629	True	False	mixed	Ccdc85c
ENSMUSG00000020460	11	9	2.219022983134694	Rps27a	6.0	-0.0928078880518856	0.102803374805515	-0.90277083050494	0.36664753537773	3.0	3.0	4.72273626732533	0.0	0.450645777028657	0.640193684857105	True	False	mixed	Rps27a
ENSMUSG00000048878	1	3	1.155785741354236	Hexim1	6.0	0.1043819519531	0.0545196856384895	1.91457362108135	0.0555469019068397	4.0	2.0	6.45799263403078	22.5765608085057	0.264168236849978	0.223936948988997	True	False	mixed	Hexim1
ENSMUSG00000059136	9	8	2.4095564461121843	Olfr539	6.0	-0.0254456588872591	0.112187007476715	-0.226814668289824	0.820567857288462	3.0	3.0	2.38994635742848	0.0	0.792970359579552	0.926200116154444	True	False	mixed	Olfr539
ENSMUSG00000089682	8	3	1.674865686925744	Bcl2l2	6.0	0.0474036597754917	0.0392056952900224	1.20910136715662	0.226623904053475	4.0	2.0	7.29453849866029	31.4555677385444	0.199640404256827	0.500852693458768	True	False	mixed	Bcl2l2
ENSMUSG00000054256	3	1	0.9771207106207598	Msi1	4.0	0.0247264330968818	0.150254441245622	0.164563741955962	0.869287371778692	2.0	2.0	0.846906224222232	0.0	0.838217862838476	0.948212738441996	True	False	mixed	Msi1
ENSMUSG00000097287	6	7	1.8696363350014185	D130017N08Rik	6.0	-0.0322157589525636	0.0836408522114606	-0.385167751173981	0.700113134469141	3.0	3.0	6.000601425533	16.6750189618555	0.306160401494179	0.868748658107509	True	False	mixed	D130017N08Rik
ENSMUSG00000047730	6	7	2.0685101686791874	Fcgbp	6.0	-0.0261070440121771	0.101114966807964	-0.258191688494141	0.796258972142709	3.0	3.0	7.18316796308759	30.3928291013981	0.207370405861395	0.91607258774009	True	False	mixed	Fcgbp
ENSMUSG00000027016	2	4	1.2485352721718768	Zfp385b	6.0	0.0569469218268776	0.054713041860662	1.04082902156865	0.297954908242239	3.0	3.0	35.9369620033751	86.0867482356176	9.77789950149506e-07	0.577818671896828	True	False	mixed	Zfp385b
ENSMUSG00000082652	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000082652
ENSMUSG00000026427	5	3	1.260586125083858	Eif2d	6.0	0.0309328028002261	0.0375255473632171	0.82431316726233	0.409761638845446	5.0	1.0	5.75119184350192	13.0614986239881	0.331186716538682	0.674703751968469	True	False	mixed	Eif2d
ENSMUSG00000028031	4	10	1.6298413358036503	Dkk2	5.0	0.0410070897933139	0.152441650527931	0.269001874824232	0.787928239928379	2.0	3.0	8.5419367203392	53.1722122165152	0.0736262054036664	0.91235735381085	True	False	mixed	Dkk2
ENSMUSG00000037434	1	5	1.5973744507994565	Slc30a1	6.0	-0.10194253702819	0.055177755142521	-1.84752962067556	0.0646704192418149	3.0	3.0	8.47560625315196	41.0071698630341	0.131899008782793	0.247287147677182	True	False	mixed	Slc30a1
ENSMUSG00000038671	2	4	0.8716111614167129	Arfrp1	6.0	-0.0672775585138969	0.0355408726368988	-1.89296304570893	0.058362784020193	4.0	2.0	11.494552739309	56.5011348123097	0.0424098352037921	0.230824100790325	True	False	mixed	Arfrp1
ENSMUSG00000021969	1	4	1.391750007524502	Zdhhc20	6.0	-0.0315971639263962	0.0499448506711773	-0.63264107313931	0.526968058762725	1.0	5.0	7.32503362117351	31.740927638241	0.197567509236285	0.76217046836792	True	False	mixed	Zdhhc20
ENSMUSG00000007880	5	11	1.0683222736473932	Arid1a	6.0	0.114766093273396	0.0640885710419531	1.79074195925305	0.0733347130486469	4.0	2.0	7.3730084421106	32.1850769701723	0.19434399748442	0.267217162207074	True	False	mixed	Arid1a
ENSMUSG00000073007	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000073007
ENSMUSG00000017679	1	3	0.8753754450774929	Ttpal	6.0	-0.0184532218299736	0.044185495614095	-0.417630753565364	0.676217108073938	4.0	2.0	21.4468471078469	76.6865498930581	0.0006667693227749	0.855240933698235	True	False	mixed	Ttpal
ENSMUSG00000030505	2	4	1.2862742472678177	Prmt3	6.0	0.0208419940768894	0.0414354864110648	0.502998658447602	0.61496521536689	3.0	3.0	10.0747868616344	50.371158530009	0.073143715743907	0.820980582768463	True	False	mixed	Prmt3
ENSMUSG00000091651	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000091651
ENSMUSG00000003348	12	6	2.058783554410496	Mob3a	6.0	0.0227039990332948	0.0609112262666926	0.372739155404425	0.709342591346438	3.0	3.0	9.27020100683871	46.0637369533686	0.098760080864799	0.873237947758669	True	False	mixed	Mob3a
ENSMUSG00000040086	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000040086
ENSMUSG00000027447	5	11	1.274326993554426	Cst3	6.0	-0.0542361547048469	0.065493448193644	-0.82811573066801	0.407604961614948	3.0	3.0	4.75693653431854	0.0	0.446258245621908	0.672994482942713	True	False	mixed	Cst3
ENSMUSG00000085558	9	13	3.7657606096966783	4930412C18Rik	4.0	0.0509083254043989	0.0894800756533394	0.568934760422267	0.569400414626059	1.0	3.0	11.2047103811256	73.2255462394324	0.0106688984944854	0.791821690456548	True	False	mixed	4930412C18Rik
ENSMUSG00000034908	5	11	1.1699240201657048	Sidt2	6.0	-0.0458220374681424	0.0556269780097054	-0.823737673834226	0.410088628163778	3.0	3.0	1.99012138939066	0.0	0.85051023636244	0.674832015671413	True	False	mixed	Sidt2
ENSMUSG00000033697	6	6	2.0396316577581732	Arhgap39	6.0	0.0525943684034224	0.0597116391025393	0.880805973406711	0.378422846085069	4.0	2.0	6.71899635331181	25.5841239214918	0.242391631206423	0.649050320358605	True	False	mixed	Arhgap39
ENSMUSG00000029490	6	2	1.8114986283735952	Mfsd7a	6.0	0.07219465903602	0.0621986801317584	1.160710466574	0.245759663956758	3.0	3.0	10.5389429009199	52.5569115706701	0.0613277288665864	0.523982920015952	True	False	mixed	Mfsd7a
ENSMUSG00000026848	1	5	1.1912608999756336	Tor1b	6.0	-0.0502855542554627	0.0574139114823382	-0.875842682673374	0.381115562692367	3.0	3.0	34.8539286935202	85.6544149040806	1.60909411515278e-06	0.650943939430957	True	False	mixed	Tor1b
ENSMUSG00000094113	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000094113
ENSMUSG00000095654	3	1	0.5100938179335159	Plscr5	1.0	-0.392720249882612	0.36597884392557	-1.0730681742972	0.283240529127491	0.0	1.0	0.0	NA	NA	0.562035989259628	False	False	all_down	Plscr5
ENSMUSG00000038271	6	6	2.275104745322943	Iffo1	6.0	-0.0559648049302485	0.0550531485382495	-1.01655956863876	0.309362996243967	3.0	3.0	8.16765999205357	38.7829561359732	0.147234410309894	0.589289270943754	True	False	mixed	Iffo1
ENSMUSG00000113035	4	10	0.8452030208095608	5830428M24Rik	5.0	-0.292028406527654	0.145147885244359	-2.01193703949608	0.0442265743052376	1.0	4.0	1.47724213061679	0.0	0.830664947414152	0.19561985451201	True	False	mixed	5830428M24Rik
ENSMUSG00000031671	2	4	1.237752033928989	Setd6	6.0	0.176632046821892	0.0511436230600244	3.45364751759157	0.0005530597296532	4.0	2.0	13.9656016016618	64.1977471317452	0.01582940198325	0.0100928668673494	True	False	mixed	Setd6
ENSMUSG00000074281	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000074281
ENSMUSG00000020928	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000020928
ENSMUSG00000052783	9	8	1.7424927886839243	Grk4	6.0	-0.0543843072366833	0.0870994690471879	-0.624393097129208	0.532369457295215	3.0	3.0	4.4431951798152	0.0	0.48751951322938	0.766421532931868	True	False	mixed	Grk4
ENSMUSG00000067704	3	1	0.766242410120807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000067704
ENSMUSG00000037708	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000037708
ENSMUSG00000029681	8	4	1.0980293346763934	Bcl7b	6.0	0.0384401942387935	0.0514958402067402	0.746471833151334	0.45538244043828	3.0	3.0	2.29194168499147	0.0	0.80744968962493	0.710936789703539	True	False	mixed	Bcl7b
ENSMUSG00000002221	2	4	1.1484238245086191	Paxip1	6.0	0.0610159444588149	0.0346209600950634	1.76239897135363	0.0780019123244378	4.0	2.0	5.50693004684091	9.2053111720878	0.357186574462853	0.277080656650729	True	False	mixed	Paxip1
ENSMUSG00000062181	11	12	1.521446525763132	Ces3b	6.0	-0.129028719911847	0.0757670754375798	-1.70296555814862	0.0885745140565544	3.0	3.0	9.5641664081221	47.7215286033303	0.0885693300439033	0.297604556644662	True	False	mixed	Ces3b
ENSMUSG00000022074	7	2	0.9973273758256628	Tnfrsf10b	6.0	-0.111589461815157	0.0918896229133448	-1.21438589339288	0.224600399669731	1.0	5.0	4.22787142487955	0.0	0.517096122236074	0.498662191731766	True	False	mixed	Tnfrsf10b
ENSMUSG00000109523	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000109523
ENSMUSG00000080653	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000080653
ENSMUSG00000108265	7	2	1.4185749166597377	Olfr318	6.0	-0.0268210777093995	0.117329087567624	-0.228597002375399	0.819182154641269	4.0	2.0	5.34211733607971	6.40415240917893	0.375568925802162	0.925672987396165	True	False	mixed	Olfr318
ENSMUSG00000028116	15	1	6.831358749125088	Myoz2	4.0	0.616418402690219	0.24033158889768	2.56486633953332	0.0103215556827799	2.0	2.0	25.196782459946	88.0937178992241	1.40446638297022e-05	0.0763663575892523	True	False	mixed	Myoz2
ENSMUSG00000038930	6	2	1.5084151421076692	Rccd1	6.0	0.0960768980443478	0.0605512427921836	1.5867039818504	0.11257970409257	5.0	1.0	13.3217520232653	62.4673992484778	0.0205431204655876	0.340697520412467	True	False	mixed	Rccd1
ENSMUSG00000094673	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000094673
