term	flight_minus_ground	welch_fdr	abs_effect	mean_abs_accession_effect	abs_mean_accession_effect	low_effect_threshold	category	category_label	matched_keyword	rationale
R-MMU-212436_GENERIC_TRANSCRIPTION_PATHWAY	-0.0726832375714283	0.2124161497136314	0.0726832375714283	0.07509899611111107	0.06595550722222213	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-73884_BASE_EXCISION_REPAIR	0.0038629894914	0.2124161497136314	0.0038629894914	0.0036308117183703336	0.0033960399390370005	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-70326_GLUCOSE_METABOLISM	0.0102237240333428	0.2124161497136314	0.0102237240333428	0.0116313212453703	0.0116313212453703	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-5626467_RHO_GTPASES_ACTIVATE_IQGAPS	-0.0029115858868285	0.2124161497136314	0.0029115858868285	0.002256538243333267	0.002256538243333267	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-2565942_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	-0.0035099282649999	0.2124161497136314	0.0035099282649999	0.005313859446296199	0.0019442254129629335	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9917777_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES	-0.0047476952999857	0.2124161497136314	0.0047476952999857	0.003948124887111067	0.002999644775111133	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-73886_CHROMOSOME_MAINTENANCE	0.0057830956149942	0.2124161497136314	0.0057830956149942	0.0066304172514814	0.004308108535703734	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-425407_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	-0.1962365978428573	0.2124161497136314	0.1962365978428573	0.2545037790185186	0.12833571190740736	0.029831739487407388	plausible_complementary	plausible/complementary	membrane	plausible complementary mechanism: membrane
R-MMU-8951664_NEDDYLATION	0.1125473569358571	0.2124161497136314	0.1125473569358571	0.17326569327814814	0.09729831721814813	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	0.171183117657143	0.2124161497136314	0.171183117657143	0.19449683225925926	0.11693088359259257	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-199991_MEMBRANE_TRAFFICKING	0.1795823375714287	0.2124161497136314	0.1795823375714287	0.19090357499999985	0.12953740833333316	0.029831739487407388	plausible_complementary	plausible/complementary	membrane	plausible complementary mechanism: membrane
R-MMU-380108_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	-0.0097071015212857	0.2260268198264043	0.0097071015212857	0.007671424137814767	0.007671424137814767	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-5576891_CARDIAC_CONDUCTION	0.0954005230857142	0.227164270934871	0.0954005230857142	0.15626509140740738	0.06708452140740744	0.029831739487407388	plausible_complementary	plausible/complementary	cardiac conduction	plausible complementary mechanism: cardiac conduction
R-MMU-194315_SIGNALING_BY_RHO_GTPASES	0.2675955350000008	0.2317646729484883	0.2675955350000008	0.3252975444444442	0.1773149466666668	0.029831739487407388	plausible_complementary	plausible/complementary	rho	plausible complementary mechanism: rho
R-MMU-69473_G2_M_DNA_DAMAGE_CHECKPOINT	-0.0015718973105857	0.2404409125812775	0.0015718973105857	0.0021349842085555	0.0016686524218889002	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-168181_TOLL_LIKE_RECEPTOR_7_8_TLR7_8_CASCADE	-0.0029754551797285	0.2404409125812775	0.0029754551797285	0.0030717486982591996	0.0030717486982591996	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-166520_SIGNALING_BY_NTRKS	-0.0063508841107142	0.2404409125812775	0.0063508841107142	0.006811874651296267	0.006811874651296267	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-8978868_FATTY_ACID_METABOLISM	-0.3101723179142857	0.2404409125812775	0.3101723179142857	0.4244898022407406	0.19826229757407407	0.029831739487407388	prior_literature_match	prior literature match	exact override	literature override: muscle fatty-acid metabolism
R-MMU-983705_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	-0.0617213981428571	0.2415542496968275	0.0617213981428571	0.11205390817037031	0.043636362237037096	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-199977_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	-0.00263879809616	0.2450043398702537	0.00263879809616	0.0032279437950148006	0.0020644240457259335	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-975634_RETINOID_METABOLISM_AND_TRANSPORT	-0.0045752016307142	0.2532373578855715	0.0045752016307142	0.004451263677777767	0.004451263677777767	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-556833_METABOLISM_OF_LIPIDS	-0.2461893198	0.2593623715987342	0.2461893198	0.3043056107037037	0.147234460037037	0.029831739487407388	prior_literature_match	prior literature match	lipid	matches expected tissue/spaceflight biology: lipid
R-MMU-9769735_INITIATION_OF_COAGULATION_CASCADE	0.0014844448328571	0.2763507955871188	0.0014844448328571	0.0013933983134258334	0.0013933983134258334	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-69242_S_PHASE	-0.0022211407360714	0.2763507955871188	0.0022211407360714	0.004049154241148067	0.0023180108518148	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-392499_METABOLISM_OF_PROTEINS	0.1661510165714288	0.2807934540147053	0.1661510165714288	0.18003778129629563	0.1133985612962955	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-453279_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	-0.0037596789141285	0.2826198726511236	0.0037596789141285	0.0065726393321111	0.0029585530354444335	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-416482_G_ALPHA_12_13_SIGNALLING_EVENTS	0.0023781755317857	0.2913473980144342	0.0023781755317857	0.0035202624209073664	0.0020773991222406995	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-373755_SEMAPHORIN_INTERACTIONS	-0.0017333075576357	0.3123405194151133	0.0017333075576357	0.0022594311619259003	0.0011791373171481667	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-212300_PRC2_METHYLATES_HISTONES_AND_DNA	0.0198345221264285	0.3140541109424554	0.0198345221264285	0.015317976211481434	0.015317976211481434	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9711123_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	-0.0074644683817142	0.3149575005495993	0.0074644683817142	0.008702910431111032	0.008702910431111032	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-74160_GENE_EXPRESSION_TRANSCRIPTION	-0.186184784571429	0.318017425540069	0.186184784571429	0.24519141740740732	0.10618394185185176	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-2168880_SCAVENGING_OF_HEME_FROM_PLASMA	0.0028085028238857	0.3286689359241914	0.0028085028238857	0.003922347446703633	0.0016012149244814331	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9909649_REGULATION_OF_PD_L1_CD274_TRANSCRIPTION	-0.002323109247	0.3362874106998867	0.002323109247	0.0016229938081851667	0.0016229938081851667	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-8852276_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	0.0038092514387142	0.3362874106998867	0.0038092514387142	0.0038747508675925336	0.003467025212037	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9818564_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES	0.4036471380142856	0.3362874106998867	0.4036471380142856	0.2897967924444443	0.2683527891111111	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-2029482_REGULATION_OF_ACTIN_DYNAMICS_FOR_PHAGOCYTIC_CUP_FORMATION	-0.0031198581537857	0.3362874106998867	0.0031198581537857	0.0033753928733333	0.0033753928733333	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-8948216_COLLAGEN_CHAIN_TRIMERIZATION	0.0038848027264571	0.3362874106998867	0.0038848027264571	0.0057476723266666335	0.0042778794811111	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-913531_INTERFERON_SIGNALING	-0.0926019285857144	0.3362874106998867	0.0926019285857144	0.1494363015185184	0.11743010003703692	0.029831739487407388	prior_literature_match	prior literature match	interferon	matches expected tissue/spaceflight biology: interferon
R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	0.1210340902025714	0.3362874106998867	0.1210340902025714	0.1449452861425926	0.06933076436481479	0.029831739487407388	plausible_complementary	plausible/complementary	rho	plausible complementary mechanism: rho
R-MMU-1442490_COLLAGEN_DEGRADATION	-0.3185942619842858	0.3362874106998867	0.3185942619842858	0.4161621606685186	0.20723795886851845	0.029831739487407388	prior_literature_match	prior literature match	exact override	literature override: muscle ECM/collagen remodeling
R-MMU-2172127_DAP12_INTERACTIONS	-0.0018365420557485	0.3503748288644271	0.0018365420557485	0.0014002495188296	0.0014002495188296	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-76005_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	-0.1343667379857142	0.3503748288644271	0.1343667379857142	0.2692924151481481	0.07818972670370371	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-3108232_SUMO_E3_LIGASES_SUMOYLATE_TARGET_PROTEINS	-0.0013183561807999	0.3507333270830701	0.0013183561807999	0.0015598528264999668	0.0015598528264999668	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	0.0955588135357142	0.3533859345722113	0.0955588135357142	0.19600327293518516	0.06452535137962963	0.029831739487407388	plausible_complementary	plausible/complementary	rac	plausible complementary mechanism: rac
R-MMU-6806667_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	-0.0024325346214999	0.3533859345722113	0.0024325346214999	0.0033955395624074	0.0022120778590740665	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-75105_FATTY_ACYL_COA_BIOSYNTHESIS	0.001288568587	0.3533859345722113	0.001288568587	0.0012368675818518	0.0012368675818518	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-195258_RHO_GTPASE_EFFECTORS	-0.0532649013448571	0.3533859345722113	0.0532649013448571	0.0572061757722222	0.05421536688333334	0.029831739487407388	plausible_complementary	plausible/complementary	rho	plausible complementary mechanism: rho
R-MMU-1169410_ANTIMICROBIAL_MECHANISM_OF_IFN_STIMULATED_GENES	0.0042404242486857	0.3533859345722113	0.0042404242486857	0.007413868163851801	0.0027002066638518664	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-6798695_NEUTROPHIL_DEGRANULATION	-0.3285049969542856	0.3533859345722113	0.3285049969542856	0.5195138509796297	0.1966453010574074	0.029831739487407388	prior_literature_match	prior literature match	neutrophil	matches expected tissue/spaceflight biology: neutrophil
R-MMU-9012999_RHO_GTPASE_CYCLE	0.1066412419285715	0.3533859345722113	0.1066412419285715	0.25511706033333326	0.0649942985555556	0.029831739487407388	plausible_complementary	plausible/complementary	rho	plausible complementary mechanism: rho
R-MMU-190861_GAP_JUNCTION_ASSEMBLY	0.0017504388170285	0.3617418073746219	0.0017504388170285	0.0017448120976666333	0.0013339158310000333	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-5693571_NONHOMOLOGOUS_END_JOINING_NHEJ	0.0014635780645714	0.3617418073746219	0.0014635780645714	0.0020168041401851	0.0010348850624073667	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-1266738_DEVELOPMENTAL_BIOLOGY	0.0807573051428569	0.3617418073746219	0.0807573051428569	0.16192910592592602	0.03216710592592594	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-166166_MYD88_INDEPENDENT_TLR4_CASCADE	-0.0044891193522857	0.3617418073746219	0.0044891193522857	0.004410308661296267	0.003863272516851866	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-190236_SIGNALING_BY_FGFR	0.0207994910857142	0.3617418073746219	0.0207994910857142	0.0441542470503703	0.0313690924207407	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-9769739_REGULATION_OF_CLOTTING_CASCADE	-0.0036021403598857	0.3617418073746219	0.0036021403598857	0.005340710664074	0.0019618585262963337	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-8856825_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	0.0046699137732142	0.3713303444663459	0.0046699137732142	0.007109201087407334	0.0033139954207407336	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-202733_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.1168539481371429	0.3793888303022039	0.1168539481371429	0.1798955955148148	0.06382681844814825	0.029831739487407388	plausible_complementary	plausible/complementary	rac	plausible complementary mechanism: rac
R-MMU-1483249_INOSITOL_PHOSPHATE_METABOLISM	0.014109865765	0.3825280096322288	0.014109865765	0.01665399706407403	0.014949874517407433	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-2980736_PEPTIDE_HORMONE_METABOLISM	-0.0774280067822857	0.3905811456346953	0.0774280067822857	0.07785130713888887	0.04472769508333333	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-73887_DEATH_RECEPTOR_SIGNALING	-0.0408275199	0.3905811456346953	0.0408275199	0.04014450612962957	0.022531180574074102	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-196849_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS	-0.0035906094675142	0.3905811456346953	0.0035906094675142	0.0076931258756295666	0.0015100545058519003	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-388841_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY	-0.0070146723431428	0.3940271537416192	0.0070146723431428	0.005101689725111067	0.005101689725111067	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-1428517_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	-0.185801105078571	0.3940271537416192	0.185801105078571	0.27251348156481464	0.09282528156481484	0.029831739487407388	prior_literature_match	prior literature match	respiratory	matches expected tissue/spaceflight biology: respiratory
R-MMU-9675108_NERVOUS_SYSTEM_DEVELOPMENT	-0.0763494267571428	0.4034424839827852	0.0763494267571428	0.18156337707407397	0.06944030440740744	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-1266695_INTERLEUKIN_7_SIGNALING	0.0011888238108178	0.4034424839827852	0.0011888238108178	0.0015919618122136666	0.0015919618122136666	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-418990_ADHERENS_JUNCTIONS_INTERACTIONS	-0.0109883615972857	0.4034424839827852	0.0109883615972857	0.0127585835257407	0.009675973192407433	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9975921_ASSEMBLY_OF_THE_9_0_PRIMARY_CILIUM	-0.0019256378366571	0.4034424839827852	0.0019256378366571	0.0029560223125184664	0.0025883622832592666	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9932444_ATP_DEPENDENT_CHROMATIN_REMODELERS	-0.1299537291142858	0.4034424839827852	0.1299537291142858	0.0831811344999999	0.0831811344999999	0.029831739487407388	plausible_complementary	plausible/complementary	chromatin	plausible complementary mechanism: chromatin
R-MMU-451927_INTERLEUKIN_2_FAMILY_SIGNALING	0.0014212799085857	0.4034424839827852	0.0014212799085857	0.0022527349314814668	0.0010291954292592667	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-69620_CELL_CYCLE_CHECKPOINTS	0.0133167869799999	0.4034424839827852	0.0133167869799999	0.012725378514629598	0.009466078277962931	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-5684996_MAPK1_MAPK3_SIGNALING	0.1468878679857143	0.4034424839827852	0.1468878679857143	0.2681980855740741	0.08615074557407403	0.029831739487407388	plausible_complementary	plausible/complementary	mapk	plausible complementary mechanism: mapk
R-MMU-5693538_HOMOLOGY_DIRECTED_REPAIR	0.0031359775897285	0.411926772522909	0.0031359775897285	0.003898265797407334	0.003185081770740733	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9841922_MLL4_AND_MLL3_COMPLEXES_REGULATE_EXPRESSION_OF_PPARG_TARGET_GENES_IN_ADIPOGENESIS_AND_HEPATIC_STEATOSIS	0.0039842644022714	0.411926772522909	0.0039842644022714	0.0038280124972222	0.0026364319905555333	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-2467813_SEPARATION_OF_SISTER_CHROMATIDS	0.0055831546822142	0.4238108405682073	0.0055831546822142	0.004107119272777768	0.004107119272777768	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9670095_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE	0.0013122261374571	0.4341072417845998	0.0013122261374571	0.0016664745046296003	0.0006262898357407334	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-190828_GAP_JUNCTION_TRAFFICKING	0.0020067758245571	0.4341072417845998	0.0020067758245571	0.0027205858717592	0.0016967288050926	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-606279_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	-0.0017415305056171	0.4394756409631685	0.0017415305056171	0.003929993400888833	0.0009903194491111666	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9958863_SLC_MEDIATED_TRANSPORT_OF_AMINO_ACIDS	0.0082316899809285	0.4421913159779329	0.0082316899809285	0.0161078610771296	0.0072461385250926005	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-199418_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	0.00131748324978	0.4421913159779329	0.00131748324978	0.0033720773439629335	0.0014203105972962666	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-422356_REGULATION_OF_INSULIN_SECRETION	-0.0013965558560928	0.4586011349951347	0.0013965558560928	0.0014757025984555334	0.0014757025984555334	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-69275_G2_M_TRANSITION	0.0027302739482	0.4586011349951347	0.0027302739482	0.004868728527037033	0.0037394003062962995	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-1296071_POTASSIUM_CHANNELS	0.1129929315000002	0.4586011349951347	0.1129929315000002	0.27373389398148146	0.04670839287037043	0.029831739487407388	prior_literature_match	prior literature match	potassium channel	matches expected tissue/spaceflight biology: potassium channel
R-MMU-425410_METAL_ION_SLC_TRANSPORTERS	0.002112823295	0.4687292501345596	0.002112823295	0.003209245506018433	0.0014823949884258999	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-390522_STRIATED_MUSCLE_CONTRACTION	-0.1315654229999996	0.4687292501345596	0.1315654229999996	0.3483844372222222	0.09018795722222227	0.029831739487407388	prior_literature_match	prior literature match	exact override	literature override: striated muscle contraction
R-MMU-2129379_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	-0.1009492948951428	0.4701143009480707	0.1009492948951428	0.1223820164918518	0.1223820164918518	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-170834_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	0.0045903940054285	0.4782280288713299	0.0045903940054285	0.006445726410518468	0.0020753475216296006	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-3371497_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND	0.0040080300099285	0.4895141378146975	0.0040080300099285	0.003743557605555533	0.003743557605555533	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-446728_CELL_JUNCTION_ORGANIZATION	-0.0386574518571432	0.4895141378146975	0.0386574518571432	0.07676545296296276	0.02801629740740717	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-428157_SPHINGOLIPID_METABOLISM	0.0085523368015828	0.4896363286666536	0.0085523368015828	0.011511084990611065	0.011511084990611065	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9769740_COAGULATION_PATHWAY	-0.0538403072742857	0.492646658828805	0.0538403072742857	0.04823105684259254	0.04823105684259254	0.029831739487407388	plausible_complementary	plausible/complementary	coagulation	plausible complementary mechanism: coagulation
R-MMU-1630316_GLYCOSAMINOGLYCAN_METABOLISM	-0.0983525888457143	0.5084585744774966	0.0983525888457143	0.11738103454074071	0.11738103454074071	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-8874081_MET_ACTIVATES_PTK2_SIGNALING	-0.0015715580820428	0.5084585744774966	0.0015715580820428	0.002151497154777733	0.0015544691381111332	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9748784_DRUG_ADME	0.0415252250458571	0.5097606535403589	0.0415252250458571	0.11352425449814811	0.04445680136851849	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-201681_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	-0.0582474618999999	0.5097606535403589	0.0582474618999999	0.11965850279629653	0.030489263685185005	0.029831739487407388	plausible_complementary	plausible/complementary	wnt	plausible complementary mechanism: wnt
R-MMU-1280215_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	-0.0671164384971428	0.5121202005652151	0.0671164384971428	0.07893582536481479	0.07893582536481479	0.029831739487407388	prior_literature_match	prior literature match	immune system	matches expected tissue/spaceflight biology: immune system
R-MMU-983695_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.0008868996793571	0.5158309701454566	0.0008868996793571	0.0015765108188888332	0.0009954033255555	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-3858494_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	0.0020304341752142	0.5164777856948801	0.0020304341752142	0.004217046746018467	0.0013996710237962667	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-6811442_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	0.0039599082621142	0.5164777856948801	0.0039599082621142	0.0033098764017592333	0.0023028621550925665	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-917937_IRON_UPTAKE_AND_TRANSPORT	0.0018381247146999	0.5164777856948801	0.0018381247146999	0.0027124089729258665	0.0010344282344815334	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-5689901_METALLOPROTEASE_DUBS	-0.0036742131939999	0.5174319469517443	0.0036742131939999	0.007042956129814766	0.0037010503187037	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9006934_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	-0.0572644259428573	0.5174319469517443	0.0572644259428573	0.09075634262962973	0.058751094851851926	0.029831739487407388	prior_literature_match	prior literature match	ros	matches expected tissue/spaceflight biology: ros
R-MMU-9851695_EPIGENETIC_REGULATION_OF_ADIPOGENESIS_GENES_BY_MLL3_AND_MLL4_COMPLEXES	0.0019030691649999	0.5174319469517443	0.0019030691649999	0.003790213260388867	0.001596784980388867	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.0620536308357143	0.5174319469517443	0.0620536308357143	0.15341407735740734	0.04788086673518519	0.029831739487407388	prior_literature_match	prior literature match	igf	matches expected tissue/spaceflight biology: igf
R-MMU-512988_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	0.0026561397725428	0.5197757271643133	0.0026561397725428	0.003295881672037033	0.0024154038253703667	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-211945_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS	0.0936437319214285	0.5197757271643133	0.0936437319214285	0.24297472189814806	0.02717486412037039	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-2262752_CELLULAR_RESPONSES_TO_STRESS	-0.1266415814285717	0.520632510526268	0.1266415814285717	0.17132741407407384	0.04498393407407447	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
