term	flight_minus_ground	welch_fdr	abs_effect	mean_abs_accession_effect	abs_mean_accession_effect	low_effect_threshold	category	category_label	matched_keyword	rationale
R-MMU-416476_G_ALPHA_Q_SIGNALLING_EVENTS	-0.0663317995925926	0.1460769113831243	0.0663317995925926	0.15649985471228067	0.10058813595438598	0.0452117281136842	plausible_complementary	plausible/complementary	g alpha	plausible complementary mechanism: g alpha
R-MMU-73857_RNA_POLYMERASE_II_TRANSCRIPTION	0.0757683084656086	0.1511139320131856	0.0757683084656086	0.11496207247368403	0.11496207247368403	0.0452117281136842	prior_literature_match	prior literature match	transcription	matches expected tissue/spaceflight biology: transcription
R-MMU-5368287_MITOCHONDRIAL_TRANSLATION	0.0225622059294047	0.1524389570148163	0.0225622059294047	0.02337583940854384	0.014341979323877202	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-2559580_OXIDATIVE_STRESS_INDUCED_SENESCENCE	-0.0110342142969576	0.1524389570148163	0.0110342142969576	0.028252921127293818	0.01447191176870618	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-72737_CAP_DEPENDENT_TRANSLATION_INITIATION	0.0108102437341269	0.1656798282884131	0.0108102437341269	0.015434865374192922	0.01258371893019292	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-2454202_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	0.1276684794788359	0.1676571382371422	0.1276684794788359	0.18280670450526312	0.05386700970526311	0.0452117281136842	plausible_complementary	plausible/complementary	er	plausible complementary mechanism: er
R-MMU-194315_SIGNALING_BY_RHO_GTPASES	-0.0650235359788355	0.1717607256200763	0.0650235359788355	0.08702547349122794	0.07152736949122793	0.0452117281136842	plausible_complementary	plausible/complementary	rho	plausible complementary mechanism: rho
R-MMU-114608_PLATELET_DEGRANULATION	-0.2194520170370369	0.1717607256200763	0.2194520170370369	0.29924416974736834	0.29924416974736834	0.0452117281136842	plausible_complementary	plausible/complementary	platelet	plausible complementary mechanism: platelet
R-MMU-8948216_COLLAGEN_CHAIN_TRIMERIZATION	-0.0038288874914391	0.1717607256200763	0.0038288874914391	0.010637406887859599	0.0024464331491929592	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9909649_REGULATION_OF_PD_L1_CD274_TRANSCRIPTION	0.0078726083761904	0.1779745499084747	0.0078726083761904	0.013377718483859602	0.007517211450526281	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-446652_INTERLEUKIN_1_FAMILY_SIGNALING	0.0110011131428571	0.1839126208334865	0.0110011131428571	0.01317939102214032	0.009677006371192958	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-388841_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY	-0.2386450011216931	0.1851126637803939	0.2386450011216931	0.15405693411052632	0.11004004111052645	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-6806667_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	-0.0027478731499232	0.1873378464516205	0.0027478731499232	0.006645012186288139	0.004889486015761861	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-1433557_SIGNALING_BY_SCF_KIT	-0.0264393890013227	0.1883784913048035	0.0264393890013227	0.0379786630335789	0.02217500006691226	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-2029480_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	0.017587294247619	0.1922729089498718	0.017587294247619	0.02120183062656136	0.01864114820256136	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9842860_REGULATION_OF_ENDOGENOUS_RETROELEMENTS	-0.006261500189365	0.1922729089498718	0.006261500189365	0.008282821862122761	0.008282821862122761	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-5610787_HEDGEHOG_OFF_STATE	0.0077106910179894	0.1922729089498718	0.0077106910179894	0.01237900288628066	0.007232382968385941	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9013149_RAC1_GTPASE_CYCLE	-0.1869464316452908	0.2009271087925481	0.1869464316452908	0.30001048543962094	0.30001048543962094	0.0452117281136842	plausible_complementary	plausible/complementary	rac	plausible complementary mechanism: rac
R-MMU-5362517_SIGNALING_BY_RETINOIC_ACID	0.0057059410000021	0.2016013424724801	0.0057059410000021	0.00504630185416556	0.00339488604403228	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-69473_G2_M_DNA_DAMAGE_CHECKPOINT	0.0031637932940476	0.2078504395469718	0.0031637932940476	0.0055433993023403004	0.00038426038900702016	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-166663_INITIAL_TRIGGERING_OF_COMPLEMENT	0.0102114924302645	0.2120504998986843	0.0102114924302645	0.01473465537147364	0.01040596461547368	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9855142_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI	-0.0012342610072539	0.2154525787059314	0.0012342610072539	0.00318261676511572	0.00066943166911576	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-6805567_KERATINIZATION	0.1030899634735447	0.215989028740912	0.1030899634735447	0.2618828734508771	0.1976261184824561	0.0452117281136842	likely_artifact	likely artifact/junk	keratinization	context-incongruent Reactome term: keratinization
R-MMU-983189_KINESINS	-0.0014435903608994	0.2170070416751725	0.0014435903608994	0.00442631346764204	0.0008456310416420799	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-450294_MAP_KINASE_ACTIVATION	0.0018379623022804	0.2184635526345797	0.0018379623022804	0.00298853654060034	0.0006120195636803401	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-8856825_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	0.0097263028021164	0.221992257154694	0.0097263028021164	0.01248020344371924	0.01038864240371924	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-72649_TRANSLATION_INITIATION_COMPLEX_FORMATION	-0.0017755911578306	0.2274434146714194	0.0017755911578306	0.004823885436184181	0.0029252922928157798	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-2871809_FCERI_MEDIATED_CA_2_MOBILIZATION	-0.0096492326792328	0.2274434146714194	0.0096492326792328	0.01206075654891222	0.00669610352091226	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-2132295_MHC_CLASS_II_ANTIGEN_PRESENTATION	0.091633800021164	0.2274434146714194	0.091633800021164	0.2593644124429824	0.14154271444298244	0.0452117281136842	prior_literature_match	prior literature match	antigen	matches expected tissue/spaceflight biology: antigen
R-MMU-9851695_EPIGENETIC_REGULATION_OF_ADIPOGENESIS_GENES_BY_MLL3_AND_MLL4_COMPLEXES	0.5068968220899468	0.2274434146714194	0.5068968220899468	0.9405745326589475	0.9405745326589475	0.0452117281136842	plausible_complementary	plausible/complementary	adipogenesis	plausible complementary mechanism: adipogenesis
R-MMU-2168880_SCAVENGING_OF_HEME_FROM_PLASMA	0.3460606409788358	0.2274434146714194	0.3460606409788358	0.5057024796403506	0.5057024796403506	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-5173105_O_LINKED_GLYCOSYLATION	0.1530062175846561	0.2274434146714194	0.1530062175846561	0.19302016919140344	0.1819017313580701	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-9759476_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	0.0089857825231322	0.2274434146714194	0.0089857825231322	0.02186377942871224	0.009908405571287759	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-4420097_VEGFA_VEGFR2_PATHWAY	-0.0094946267363756	0.229697337421296	0.0094946267363756	0.02092221620498242	0.009078628178982459	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-69239_SYNTHESIS_OF_DNA	0.0044011348837566	0.241015192061427	0.0044011348837566	0.0046717568470403	0.00311636922870698	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-1650814_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	0.0057962025117407	0.2416140431225449	0.0057962025117407	0.013017435199080659	0.006748138620680699	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-977606_REGULATION_OF_COMPLEMENT_CASCADE	-0.2120740989947085	0.2473633634886313	0.2120740989947085	0.270043446245614	0.23382173664561418	0.0452117281136842	plausible_complementary	plausible/complementary	complement	plausible complementary mechanism: complement
R-MMU-9764274_REGULATION_OF_EXPRESSION_AND_FUNCTION_OF_TYPE_I_CLASSICAL_CADHERINS	-0.0129160633095238	0.2488576639695244	0.0129160633095238	0.0277114421687719	0.01526301888456138	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-2299718_CONDENSATION_OF_PROPHASE_CHROMOSOMES	-0.0094455284377248	0.2510178145262293	0.0094455284377248	0.024803280998456124	0.012759083014877201	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9943965_CHD3_CHD4_CHD5_SUBFAMILY	-0.0059129889304497	0.2510178145262293	0.0059129889304497	0.01085664594421048	0.0005905617108772002	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-1852241_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	-0.0150996514851851	0.2544101469008534	0.0150996514851851	0.011152309081578899	0.00852690228157894	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9818564_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES	0.0062570130503703	0.2603701315376863	0.0062570130503703	0.014221654937614	0.00707247203761404	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-2559583_CELLULAR_SENESCENCE	0.0649361355873016	0.2639461010178033	0.0649361355873016	0.10985525380210523	0.05821104696210524	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-9975921_ASSEMBLY_OF_THE_9_0_PRIMARY_CILIUM	-0.0653135216931222	0.265330042286669	0.0653135216931222	0.1075672271754385	0.08400722717543845	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-168898_TOLL_LIKE_RECEPTOR_CASCADES	-0.0906362883862432	0.2710954920954495	0.0906362883862432	0.11612826930877185	0.07799327162456135	0.0452117281136842	prior_literature_match	prior literature match	toll	matches expected tissue/spaceflight biology: toll
R-MMU-1483257_PHOSPHOLIPID_METABOLISM	0.086215762809524	0.2862672864830074	0.086215762809524	0.13377816757719296	0.022218732910526236	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-8878171_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	-0.0639094803968256	0.2931107655750429	0.0639094803968256	0.11901747043859642	0.09333493643859639	0.0452117281136842	prior_literature_match	prior literature match	transcription	matches expected tissue/spaceflight biology: transcription
R-MMU-74752_SIGNALING_BY_INSULIN_RECEPTOR	-0.0023384643778042	0.2945567043558075	0.0023384643778042	0.0037119996918456	0.00022852116464559986	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-2029481_FCGR_ACTIVATION	0.0076984778406349	0.2971177897419659	0.0076984778406349	0.01188844026280524	0.00527845381240524	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-5621481_C_TYPE_LECTIN_RECEPTORS_CLRS	0.0329054556534391	0.2971177897419659	0.0329054556534391	0.06407844865438596	0.03147401358771932	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-975871_MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	-0.0025680764721693	0.2971177897419659	0.0025680764721693	0.004497273806245599	0.0022052238417544	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-212300_PRC2_METHYLATES_HISTONES_AND_DNA	0.0030353527679365	0.3153143641045401	0.0030353527679365	0.0096467178889666	0.0016389172233666402	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-72706_GTP_HYDROLYSIS_AND_JOINING_OF_THE_60S_RIBOSOMAL_SUBUNIT	-0.0052803916916931	0.3153143641045401	0.0052803916916931	0.019430379588228023	0.0021200436162280203	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-2173782_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	-0.0929293221798941	0.3213310110025762	0.0929293221798941	0.17380947111859646	0.14041084539859647	0.0452117281136842	plausible_complementary	plausible/complementary	er	plausible complementary mechanism: er
R-MMU-418990_ADHERENS_JUNCTIONS_INTERACTIONS	-0.0884342304973544	0.3224714475928577	0.0884342304973544	0.09352219209929821	0.03609394713929821	0.0452117281136842	plausible_complementary	plausible/complementary	rac	plausible complementary mechanism: rac
R-MMU-9940951_INTERACTION_OF_NURD_COMPLEXES_WITH_TRANSCRIPTION_FACTORS	0.1067354438968254	0.3244539751738162	0.1067354438968254	0.16591731407789484	0.16591731407789484	0.0452117281136842	prior_literature_match	prior literature match	transcription	matches expected tissue/spaceflight biology: transcription
R-MMU-983231_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.0891800957724867	0.3358741797055883	0.0891800957724867	0.10099373135859646	0.10099373135859646	0.0452117281136842	plausible_complementary	plausible/complementary	platelet	plausible complementary mechanism: platelet
R-MMU-168249_INNATE_IMMUNE_SYSTEM	0.160328358468254	0.3405874135517473	0.160328358468254	0.24417848423017538	0.24417848423017538	0.0452117281136842	prior_literature_match	prior literature match	immune	matches expected tissue/spaceflight biology: immune
R-MMU-193704_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.0083279452969841	0.3437375737528704	0.0083279452969841	0.025560673865670135	0.007134645345670179	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-168176_TOLL_LIKE_RECEPTOR_5_TLR5_CASCADE	-0.0018117092649206	0.3459339545466953	0.0018117092649206	0.0043935942585507995	0.0011690207621508398	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-975155_MYD88_DEPENDENT_CASCADE_INITIATED_ON_ENDOSOME	0.0021010525576137	0.3459339545466953	0.0021010525576137	0.0032395872995911804	0.0024375102635912195	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-73929_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	0.0020462374668253	0.3561457445856597	0.0020462374668253	0.0024433870998666002	0.0010129201592000002	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9006936_SIGNALING_BY_TGFB_FAMILY_MEMBERS	0.008906769498619	0.3561457445856597	0.008906769498619	0.017690393191259597	0.0167389414708596	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-606279_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	-0.0044501948526719	0.3567185596682072	0.0044501948526719	0.017484647889108758	0.008396329431424559	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-5358351_SIGNALING_BY_HEDGEHOG	0.0467273998518518	0.3632835701148247	0.0467273998518518	0.039576760945614	0.018157174945614002	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-913531_INTERFERON_SIGNALING	0.0192809829060846	0.3696451737301032	0.0192809829060846	0.04958221532514034	0.029799583382859658	0.0452117281136842	prior_literature_match	prior literature match	interferon	matches expected tissue/spaceflight biology: interferon
R-MMU-983168_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.0871408030806878	0.3717515785131922	0.0871408030806878	0.17318555460842103	0.15159349960842108	0.0452117281136842	prior_literature_match	prior literature match	antigen	matches expected tissue/spaceflight biology: antigen
R-MMU-212165_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	-0.0130616493160846	0.3781327766460524	0.0130616493160846	0.04364976843800871	0.01154028339567544	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-72312_RRNA_PROCESSING	-0.008044394558201	0.3790443323984886	0.008044394558201	0.021079105073052596	0.012851159069052598	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-927802_NONSENSE_MEDIATED_DECAY_NMD	-0.0034728807767195	0.3853425340407144	0.0034728807767195	0.0064508517124736405	0.0011138426275263597	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-5689901_METALLOPROTEASE_DUBS	0.0021436734667592	0.3859552052100589	0.0021436734667592	0.0068837417672262605	0.00550272549017366	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-69002_DNA_REPLICATION_PRE_INITIATION	0.0018158489999206	0.3863142083297743	0.0018158489999206	0.00370993737402626	0.0009583347950263398	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-72695_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX	0.0029191339019047	0.3863142083297743	0.0029191339019047	0.00768240212987892	0.0031381808301210795	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-8852276_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	-0.0030364957621428	0.3863142083297743	0.0030364957621428	0.007929636622578881	0.00465210517257892	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-5653656_VESICLE_MEDIATED_TRANSPORT	-0.0838464595132274	0.3863142083297743	0.0838464595132274	0.15184317326456132	0.08664787578456132	0.0452117281136842	plausible_complementary	plausible/complementary	vesicle	plausible complementary mechanism: vesicle
R-MMU-1971475_GLYCOSAMINOGLYCAN_PROTEIN_LINKAGE_REGION_BIOSYNTHESIS	0.0017303805851322	0.3863142083297743	0.0017303805851322	0.00560658983456838	0.0008490499745684597	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-5626467_RHO_GTPASES_ACTIVATE_IQGAPS	0.0045379402973544	0.3939649591735413	0.0045379402973544	0.011813963287420999	0.006956717065912279	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-111885_OPIOID_SIGNALLING	0.0019293071242857	0.4089405860981708	0.0019293071242857	0.0026907844658911793	0.0026749986258911805	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-202427_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	0.0782559860502645	0.4143583671670139	0.0782559860502645	0.16490345078245605	0.033953473182456166	0.0452117281136842	prior_literature_match	prior literature match	exact override	literature override: thymic TCR/CD3 signaling
R-MMU-3371497_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND	0.0041190932314814	0.425677772593032	0.0041190932314814	0.008226150099957821	0.008226150099957821	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9769739_REGULATION_OF_CLOTTING_CASCADE	0.0533470520775132	0.4310113115127481	0.0533470520775132	0.1350184309914912	0.03983234126517548	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-72689_FORMATION_OF_A_POOL_OF_FREE_40S_SUBUNITS	0.1461660315132274	0.4310113115127481	0.1461660315132274	0.26396702958105267	0.18458508553894734	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-202433_GENERATION_OF_SECOND_MESSENGER_MOLECULES	-0.0076640460880952	0.4318831046384015	0.0076640460880952	0.019381425142821002	0.012161100238312279	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-936837_ION_TRANSPORT_BY_P_TYPE_ATPASES	-0.0608911521798941	0.4347681049931016	0.0608911521798941	0.053207350837894685	0.046501690837894724	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-5576891_CARDIAC_CONDUCTION	0.0029484940238624	0.4347681049931016	0.0029484940238624	0.0037921321779561	0.0035292490859561406	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.1257329016402113	0.4347681049931016	0.1257329016402113	0.3336356392438597	0.18379596324385977	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-9764561_REGULATION_OF_CDH1_FUNCTION	-0.006174149232455	0.4468914337645571	0.006174149232455	0.02052855283314172	0.01016843460652488	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-8868773_RRNA_PROCESSING_IN_THE_NUCLEUS_AND_CYTOSOL	-0.0026693485723015	0.4468914337645571	0.0026693485723015	0.00280446475780698	0.0020910474258070202	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-5693571_NONHOMOLOGOUS_END_JOINING_NHEJ	0.0026862523322222	0.450086487067472	0.0026862523322222	0.00645058673956134	0.00457747774356138	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-74160_GENE_EXPRESSION_TRANSCRIPTION	-0.0682298780423278	0.4589131186517646	0.0682298780423278	0.13658893107017528	0.054908735070175574	0.0452117281136842	prior_literature_match	prior literature match	transcription	matches expected tissue/spaceflight biology: transcription
R-MMU-157858_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	-0.0032314930097486	0.4652861577819858	0.0032314930097486	0.0044955498866271395	0.0039798991482061395	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-8866654_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	0.0013570750818624	0.4708862928158966	0.0013570750818624	0.00288665430108346	0.0005252220797501799	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-69273_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	0.000767794114238	0.475566526690154	0.000767794114238	0.0027957254355868003	0.0005232122129131602	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-69236_G1_PHASE	-0.0022821163618492	0.475566526690154	0.0022821163618492	0.01376025811166488	0.0034479293259351202	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-5693565_RECRUITMENT_AND_ATM_MEDIATED_PHOSPHORYLATION_OF_REPAIR_AND_SIGNALING_PROTEINS_AT_DNA_DOUBLE_STRAND_BREAKS	-0.001800915095492	0.4884248288139479	0.001800915095492	0.0064062577394634794	0.0043125204139898	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-389948_CO_INHIBITION_BY_PD_1	-0.0185227107433862	0.5076900316744484	0.0185227107433862	0.12822191685719292	0.02796930689719298	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-68875_MITOTIC_PROPHASE	-0.0024209371644444	0.5227532120216647	0.0024209371644444	0.007884804948519241	0.00345593311518596	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-177929_SIGNALING_BY_EGFR	0.0194959514666931	0.5324269815602033	0.0194959514666931	0.08460548998416487	0.0162358879581649	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-1428517_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	-0.2811243254603175	0.5451095691686664	0.2811243254603175	0.7163978376688599	0.7163978376688599	0.0452117281136842	plausible_complementary	plausible/complementary	er	plausible complementary mechanism: er
R-MMU-9020702_INTERLEUKIN_1_SIGNALING	0.0042038484645502	0.5500869539164981	0.0042038484645502	0.006831497579894701	0.005556983746561381	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-3000178_ECM_PROTEOGLYCANS	0.0060975353439788	0.5500869539164981	0.0060975353439788	0.026130069693635016	0.01891813337729818	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9948299_RIBOSOME_ASSOCIATED_QUALITY_CONTROL	-0.0062919892796825	0.5552116564536027	0.0062919892796825	0.01867088147386664	0.012376144760533319	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-2871837_FCERI_MEDIATED_NF_KB_ACTIVATION	0.0097937657129629	0.5623332464653144	0.0097937657129629	0.014325118796175379	0.0012367739704912204	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-8936459_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	-0.0022827910156084	0.5623332464653144	0.0022827910156084	0.00737825282698242	0.0033585112143509005	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-186797_SIGNALING_BY_PDGF	-0.0040786072265608	0.5832399466193293	0.0040786072265608	0.006511097082333281	3.434353499999982e-05	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-3700989_TRANSCRIPTIONAL_REGULATION_BY_TP53	-0.0036413444873015	0.6066806061941397	0.0036413444873015	0.01650170912999996	0.00392085497	0.0452117281136842	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
