profile	id.accession	investigation.study.comment.project type	investigation.study assays.study assay technology type	source_profile_index	condition_inferred	official_sample_name	official_source_name	official_material_type	official_tissue_type	official_tissue	sample_name_tissue_inferred	official_vs_inferred_match	tissue_final	tissue_source	official_sample_match_method	official_study_url	official_api_url	dataset.study person.first name	dataset.study person.last name	dataset.study person.middle initials	dataset.study publication author list	id.accession_sample name	id.assay name	id.sample name	investigation.study.comment.data source accession	investigation.study.comment.doi	investigation.study.comment.project identifier	study.characteristics.organism	study.source name	flight_status_inferred	tissue_inferred	tissue_inference_rule	tissue_inference_confidence	tissue_metadata_source
RR8_LVR_VIV_LAR_YNG_VL10	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1754	vivarium_control	RR8_LVR_VIV_LAR_YNG_VL10	VC_LAR_10	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	Jonathan San-Huei Alec Amanda Houseman Valery Lovorka Shyamli Michael Louis Samrawit Sylvain	Galazka Lai Polo Vallota-Eastman Saravia-Butler Charles Boyko Degoricija Narang Roberts Stodieck Gebre Costes	M M G V		OSD-379_RR8_LVR_VIV_LAR_YNG_VL10	OSD-379_transcription-profiling_rna-sequencing-(rna-seq)_Illumina NovaSeq	RR8_LVR_VIV_LAR_YNG_VL10		10.26030/k766-s627	RRRM-1 (RR-8)	Mus musculus	VC_LAR_10	ground_or_control	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type
RR8_LVR_VIV_LAR_YNG_VL14	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1755	vivarium_control	RR8_LVR_VIV_LAR_YNG_VL14	VC_LAR_14	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	Jonathan San-Huei Alec Amanda Houseman Valery Lovorka Shyamli Michael Louis Samrawit Sylvain	Galazka Lai Polo Vallota-Eastman Saravia-Butler Charles Boyko Degoricija Narang Roberts Stodieck Gebre Costes	M M G V		OSD-379_RR8_LVR_VIV_LAR_YNG_VL14	OSD-379_transcription-profiling_rna-sequencing-(rna-seq)_Illumina NovaSeq	RR8_LVR_VIV_LAR_YNG_VL14		10.26030/k766-s627	RRRM-1 (RR-8)	Mus musculus	VC_LAR_14	ground_or_control	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type
RR8_LVR_VIV_LAR_YNG_VL17	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1756	vivarium_control	RR8_LVR_VIV_LAR_YNG_VL17	VC_LAR_17	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	Jonathan San-Huei Alec Amanda Houseman Valery Lovorka Shyamli Michael Louis Samrawit Sylvain	Galazka Lai Polo Vallota-Eastman Saravia-Butler Charles Boyko Degoricija Narang Roberts Stodieck Gebre Costes	M M G V		OSD-379_RR8_LVR_VIV_LAR_YNG_VL17	OSD-379_transcription-profiling_rna-sequencing-(rna-seq)_Illumina NovaSeq	RR8_LVR_VIV_LAR_YNG_VL17		10.26030/k766-s627	RRRM-1 (RR-8)	Mus musculus	VC_LAR_17	ground_or_control	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type
RR8_LVR_VIV_LAR_YNG_VL18	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1757	vivarium_control	RR8_LVR_VIV_LAR_YNG_VL18	VC_LAR_18	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	Jonathan San-Huei Alec Amanda Houseman Valery Lovorka Shyamli Michael Louis Samrawit Sylvain	Galazka Lai Polo Vallota-Eastman Saravia-Butler Charles Boyko Degoricija Narang Roberts Stodieck Gebre Costes	M M G V		OSD-379_RR8_LVR_VIV_LAR_YNG_VL18	OSD-379_transcription-profiling_rna-sequencing-(rna-seq)_Illumina NovaSeq	RR8_LVR_VIV_LAR_YNG_VL18		10.26030/k766-s627	RRRM-1 (RR-8)	Mus musculus	VC_LAR_18	ground_or_control	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type
RR8_LVR_VIV_LAR_YNG_VL2	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1758	vivarium_control	RR8_LVR_VIV_LAR_YNG_VL2	VC_LAR_02	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	Jonathan San-Huei Alec Amanda Houseman Valery Lovorka Shyamli Michael Louis Samrawit Sylvain	Galazka Lai Polo Vallota-Eastman Saravia-Butler Charles Boyko Degoricija Narang Roberts Stodieck Gebre Costes	M M G V		OSD-379_RR8_LVR_VIV_LAR_YNG_VL2	OSD-379_transcription-profiling_rna-sequencing-(rna-seq)_Illumina NovaSeq	RR8_LVR_VIV_LAR_YNG_VL2		10.26030/k766-s627	RRRM-1 (RR-8)	Mus musculus	VC_LAR_02	ground_or_control	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type
RR8_LVR_VIV_LAR_YNG_VL5	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1759	vivarium_control	RR8_LVR_VIV_LAR_YNG_VL5	VC_LAR_05	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	Jonathan San-Huei Alec Amanda Houseman Valery Lovorka Shyamli Michael Louis Samrawit Sylvain	Galazka Lai Polo Vallota-Eastman Saravia-Butler Charles Boyko Degoricija Narang Roberts Stodieck Gebre Costes	M M G V		OSD-379_RR8_LVR_VIV_LAR_YNG_VL5	OSD-379_transcription-profiling_rna-sequencing-(rna-seq)_Illumina NovaSeq	RR8_LVR_VIV_LAR_YNG_VL5		10.26030/k766-s627	RRRM-1 (RR-8)	Mus musculus	VC_LAR_05	ground_or_control	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type
RR8_LVR_VIV_LAR_YNG_VL9	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1760	vivarium_control	RR8_LVR_VIV_LAR_YNG_VL9	VC_LAR_09	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	Jonathan San-Huei Alec Amanda Houseman Valery Lovorka Shyamli Michael Louis Samrawit Sylvain	Galazka Lai Polo Vallota-Eastman Saravia-Butler Charles Boyko Degoricija Narang Roberts Stodieck Gebre Costes	M M G V		OSD-379_RR8_LVR_VIV_LAR_YNG_VL9	OSD-379_transcription-profiling_rna-sequencing-(rna-seq)_Illumina NovaSeq	RR8_LVR_VIV_LAR_YNG_VL9		10.26030/k766-s627	RRRM-1 (RR-8)	Mus musculus	VC_LAR_09	ground_or_control	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type
GSM4613957	OSD-457	Spaceflight Study	RNA Sequencing (RNA-Seq)	1907	unknown	GSM4613957	MHU3_FL01	Liver	Liver	liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-457	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-457	Masayuki	Yamamoto		"[""Suzuki T"",""Uruno A"",""Yumoto A"",""Taguchi K"",""Suzuki M"",""Harada N"",""Ryoke R"",""Naganuma E"",""Osanai N"",""Goto A"",""Suda H"",""Browne R"",""Otsuki A"",""Katsuoka F"",""Zorzi M"",""Yamazaki T"",""Saigusa D"",""Koshiba S"",""Nakamura T"",""Fukumoto S"",""Ikehata H"",""Nishikawa K"",""Suzuki N"",""Hirano I"",""Shimizu R"",""Oishi T"",""Motohashi H"",""Tsubouchi H"",""Okada R"",""Kudo T"",""Shimomura M"",""Kensler TW"",""Mizuno H"",""Shirakawa M"",""Takahashi S"",""Shiba D"",""Yamamoto M."",""Uruno A"",""Saigusa D"",""Suzuki T"",""Yumoto A"",""Nakamura T"",""Matsukawa N"",""Yamazaki T"",""Saito R"",""Taguchi K"",""Suzuki M"",""Suzuki N"",""Otsuki A"",""Katsuoka F"",""Hishinuma E"",""Okada R"",""Koshiba S"",""Tomioka Y"",""Shimizu R"",""Shirakawa M"",""Kensler TW"",""Shiba D"",""Yamamoto M.""]"	OSD-457_GSM4613957	OSD-457_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	GSM4613957	GSE152382	10.26030/yyce-8y73	MHU-3	Mus musculus	MHU3_FL01	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
GSM4613958	OSD-457	Spaceflight Study	RNA Sequencing (RNA-Seq)	1908	unknown	GSM4613958	MHU3_FL02	Liver	Liver	liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-457	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-457	Masayuki	Yamamoto		"[""Suzuki T"",""Uruno A"",""Yumoto A"",""Taguchi K"",""Suzuki M"",""Harada N"",""Ryoke R"",""Naganuma E"",""Osanai N"",""Goto A"",""Suda H"",""Browne R"",""Otsuki A"",""Katsuoka F"",""Zorzi M"",""Yamazaki T"",""Saigusa D"",""Koshiba S"",""Nakamura T"",""Fukumoto S"",""Ikehata H"",""Nishikawa K"",""Suzuki N"",""Hirano I"",""Shimizu R"",""Oishi T"",""Motohashi H"",""Tsubouchi H"",""Okada R"",""Kudo T"",""Shimomura M"",""Kensler TW"",""Mizuno H"",""Shirakawa M"",""Takahashi S"",""Shiba D"",""Yamamoto M."",""Uruno A"",""Saigusa D"",""Suzuki T"",""Yumoto A"",""Nakamura T"",""Matsukawa N"",""Yamazaki T"",""Saito R"",""Taguchi K"",""Suzuki M"",""Suzuki N"",""Otsuki A"",""Katsuoka F"",""Hishinuma E"",""Okada R"",""Koshiba S"",""Tomioka Y"",""Shimizu R"",""Shirakawa M"",""Kensler TW"",""Shiba D"",""Yamamoto M.""]"	OSD-457_GSM4613958	OSD-457_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	GSM4613958	GSE152382	10.26030/yyce-8y73	MHU-3	Mus musculus	MHU3_FL02	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
GSM4613959	OSD-457	Spaceflight Study	RNA Sequencing (RNA-Seq)	1909	unknown	GSM4613959	MHU3_FL03	Liver	Liver	liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-457	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-457	Masayuki	Yamamoto		"[""Suzuki T"",""Uruno A"",""Yumoto A"",""Taguchi K"",""Suzuki M"",""Harada N"",""Ryoke R"",""Naganuma E"",""Osanai N"",""Goto A"",""Suda H"",""Browne R"",""Otsuki A"",""Katsuoka F"",""Zorzi M"",""Yamazaki T"",""Saigusa D"",""Koshiba S"",""Nakamura T"",""Fukumoto S"",""Ikehata H"",""Nishikawa K"",""Suzuki N"",""Hirano I"",""Shimizu R"",""Oishi T"",""Motohashi H"",""Tsubouchi H"",""Okada R"",""Kudo T"",""Shimomura M"",""Kensler TW"",""Mizuno H"",""Shirakawa M"",""Takahashi S"",""Shiba D"",""Yamamoto M."",""Uruno A"",""Saigusa D"",""Suzuki T"",""Yumoto A"",""Nakamura T"",""Matsukawa N"",""Yamazaki T"",""Saito R"",""Taguchi K"",""Suzuki M"",""Suzuki N"",""Otsuki A"",""Katsuoka F"",""Hishinuma E"",""Okada R"",""Koshiba S"",""Tomioka Y"",""Shimizu R"",""Shirakawa M"",""Kensler TW"",""Shiba D"",""Yamamoto M.""]"	OSD-457_GSM4613959	OSD-457_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	GSM4613959	GSE152382	10.26030/yyce-8y73	MHU-3	Mus musculus	MHU3_FL03	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
GSM4613960	OSD-457	Spaceflight Study	RNA Sequencing (RNA-Seq)	1910	unknown	GSM4613960	MHU3_FL04	Liver	Liver	liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-457	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-457	Masayuki	Yamamoto		"[""Suzuki T"",""Uruno A"",""Yumoto A"",""Taguchi K"",""Suzuki M"",""Harada N"",""Ryoke R"",""Naganuma E"",""Osanai N"",""Goto A"",""Suda H"",""Browne R"",""Otsuki A"",""Katsuoka F"",""Zorzi M"",""Yamazaki T"",""Saigusa D"",""Koshiba S"",""Nakamura T"",""Fukumoto S"",""Ikehata H"",""Nishikawa K"",""Suzuki N"",""Hirano I"",""Shimizu R"",""Oishi T"",""Motohashi H"",""Tsubouchi H"",""Okada R"",""Kudo T"",""Shimomura M"",""Kensler TW"",""Mizuno H"",""Shirakawa M"",""Takahashi S"",""Shiba D"",""Yamamoto M."",""Uruno A"",""Saigusa D"",""Suzuki T"",""Yumoto A"",""Nakamura T"",""Matsukawa N"",""Yamazaki T"",""Saito R"",""Taguchi K"",""Suzuki M"",""Suzuki N"",""Otsuki A"",""Katsuoka F"",""Hishinuma E"",""Okada R"",""Koshiba S"",""Tomioka Y"",""Shimizu R"",""Shirakawa M"",""Kensler TW"",""Shiba D"",""Yamamoto M.""]"	OSD-457_GSM4613960	OSD-457_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	GSM4613960	GSE152382	10.26030/yyce-8y73	MHU-3	Mus musculus	MHU3_FL04	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
GSM4613961	OSD-457	Spaceflight Study	RNA Sequencing (RNA-Seq)	1911	unknown	GSM4613961	MHU3_FL05	Liver	Liver	liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-457	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-457	Masayuki	Yamamoto		"[""Suzuki T"",""Uruno A"",""Yumoto A"",""Taguchi K"",""Suzuki M"",""Harada N"",""Ryoke R"",""Naganuma E"",""Osanai N"",""Goto A"",""Suda H"",""Browne R"",""Otsuki A"",""Katsuoka F"",""Zorzi M"",""Yamazaki T"",""Saigusa D"",""Koshiba S"",""Nakamura T"",""Fukumoto S"",""Ikehata H"",""Nishikawa K"",""Suzuki N"",""Hirano I"",""Shimizu R"",""Oishi T"",""Motohashi H"",""Tsubouchi H"",""Okada R"",""Kudo T"",""Shimomura M"",""Kensler TW"",""Mizuno H"",""Shirakawa M"",""Takahashi S"",""Shiba D"",""Yamamoto M."",""Uruno A"",""Saigusa D"",""Suzuki T"",""Yumoto A"",""Nakamura T"",""Matsukawa N"",""Yamazaki T"",""Saito R"",""Taguchi K"",""Suzuki M"",""Suzuki N"",""Otsuki A"",""Katsuoka F"",""Hishinuma E"",""Okada R"",""Koshiba S"",""Tomioka Y"",""Shimizu R"",""Shirakawa M"",""Kensler TW"",""Shiba D"",""Yamamoto M.""]"	OSD-457_GSM4613961	OSD-457_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	GSM4613961	GSE152382	10.26030/yyce-8y73	MHU-3	Mus musculus	MHU3_FL05	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
GSM4613962	OSD-457	Spaceflight Study	RNA Sequencing (RNA-Seq)	1912	unknown	GSM4613962	MHU3_FL06	Liver	Liver	liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-457	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-457	Masayuki	Yamamoto		"[""Suzuki T"",""Uruno A"",""Yumoto A"",""Taguchi K"",""Suzuki M"",""Harada N"",""Ryoke R"",""Naganuma E"",""Osanai N"",""Goto A"",""Suda H"",""Browne R"",""Otsuki A"",""Katsuoka F"",""Zorzi M"",""Yamazaki T"",""Saigusa D"",""Koshiba S"",""Nakamura T"",""Fukumoto S"",""Ikehata H"",""Nishikawa K"",""Suzuki N"",""Hirano I"",""Shimizu R"",""Oishi T"",""Motohashi H"",""Tsubouchi H"",""Okada R"",""Kudo T"",""Shimomura M"",""Kensler TW"",""Mizuno H"",""Shirakawa M"",""Takahashi S"",""Shiba D"",""Yamamoto M."",""Uruno A"",""Saigusa D"",""Suzuki T"",""Yumoto A"",""Nakamura T"",""Matsukawa N"",""Yamazaki T"",""Saito R"",""Taguchi K"",""Suzuki M"",""Suzuki N"",""Otsuki A"",""Katsuoka F"",""Hishinuma E"",""Okada R"",""Koshiba S"",""Tomioka Y"",""Shimizu R"",""Shirakawa M"",""Kensler TW"",""Shiba D"",""Yamamoto M.""]"	OSD-457_GSM4613962	OSD-457_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	GSM4613962	GSE152382	10.26030/yyce-8y73	MHU-3	Mus musculus	MHU3_FL06	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
GSM4613963	OSD-457	Spaceflight Study	RNA Sequencing (RNA-Seq)	1913	unknown	GSM4613963	MHU3_FL07	Liver	Liver	liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-457	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-457	Masayuki	Yamamoto		"[""Suzuki T"",""Uruno A"",""Yumoto A"",""Taguchi K"",""Suzuki M"",""Harada N"",""Ryoke R"",""Naganuma E"",""Osanai N"",""Goto A"",""Suda H"",""Browne R"",""Otsuki A"",""Katsuoka F"",""Zorzi M"",""Yamazaki T"",""Saigusa D"",""Koshiba S"",""Nakamura T"",""Fukumoto S"",""Ikehata H"",""Nishikawa K"",""Suzuki N"",""Hirano I"",""Shimizu R"",""Oishi T"",""Motohashi H"",""Tsubouchi H"",""Okada R"",""Kudo T"",""Shimomura M"",""Kensler TW"",""Mizuno H"",""Shirakawa M"",""Takahashi S"",""Shiba D"",""Yamamoto M."",""Uruno A"",""Saigusa D"",""Suzuki T"",""Yumoto A"",""Nakamura T"",""Matsukawa N"",""Yamazaki T"",""Saito R"",""Taguchi K"",""Suzuki M"",""Suzuki N"",""Otsuki A"",""Katsuoka F"",""Hishinuma E"",""Okada R"",""Koshiba S"",""Tomioka Y"",""Shimizu R"",""Shirakawa M"",""Kensler TW"",""Shiba D"",""Yamamoto M.""]"	OSD-457_GSM4613963	OSD-457_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	GSM4613963	GSE152382	10.26030/yyce-8y73	MHU-3	Mus musculus	MHU3_FL07	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
GSM4613964	OSD-457	Spaceflight Study	RNA Sequencing (RNA-Seq)	1914	unknown	GSM4613964	MHU3_FL08	Liver	Liver	liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-457	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-457	Masayuki	Yamamoto		"[""Suzuki T"",""Uruno A"",""Yumoto A"",""Taguchi K"",""Suzuki M"",""Harada N"",""Ryoke R"",""Naganuma E"",""Osanai N"",""Goto A"",""Suda H"",""Browne R"",""Otsuki A"",""Katsuoka F"",""Zorzi M"",""Yamazaki T"",""Saigusa D"",""Koshiba S"",""Nakamura T"",""Fukumoto S"",""Ikehata H"",""Nishikawa K"",""Suzuki N"",""Hirano I"",""Shimizu R"",""Oishi T"",""Motohashi H"",""Tsubouchi H"",""Okada R"",""Kudo T"",""Shimomura M"",""Kensler TW"",""Mizuno H"",""Shirakawa M"",""Takahashi S"",""Shiba D"",""Yamamoto M."",""Uruno A"",""Saigusa D"",""Suzuki T"",""Yumoto A"",""Nakamura T"",""Matsukawa N"",""Yamazaki T"",""Saito R"",""Taguchi K"",""Suzuki M"",""Suzuki N"",""Otsuki A"",""Katsuoka F"",""Hishinuma E"",""Okada R"",""Koshiba S"",""Tomioka Y"",""Shimizu R"",""Shirakawa M"",""Kensler TW"",""Shiba D"",""Yamamoto M.""]"	OSD-457_GSM4613964	OSD-457_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	GSM4613964	GSE152382	10.26030/yyce-8y73	MHU-3	Mus musculus	MHU3_FL08	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
GSM4613965	OSD-457	Spaceflight Study	RNA Sequencing (RNA-Seq)	1915	unknown	GSM4613965	MHU3_FL09	Liver	Liver	liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-457	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-457	Masayuki	Yamamoto		"[""Suzuki T"",""Uruno A"",""Yumoto A"",""Taguchi K"",""Suzuki M"",""Harada N"",""Ryoke R"",""Naganuma E"",""Osanai N"",""Goto A"",""Suda H"",""Browne R"",""Otsuki A"",""Katsuoka F"",""Zorzi M"",""Yamazaki T"",""Saigusa D"",""Koshiba S"",""Nakamura T"",""Fukumoto S"",""Ikehata H"",""Nishikawa K"",""Suzuki N"",""Hirano I"",""Shimizu R"",""Oishi T"",""Motohashi H"",""Tsubouchi H"",""Okada R"",""Kudo T"",""Shimomura M"",""Kensler TW"",""Mizuno H"",""Shirakawa M"",""Takahashi S"",""Shiba D"",""Yamamoto M."",""Uruno A"",""Saigusa D"",""Suzuki T"",""Yumoto A"",""Nakamura T"",""Matsukawa N"",""Yamazaki T"",""Saito R"",""Taguchi K"",""Suzuki M"",""Suzuki N"",""Otsuki A"",""Katsuoka F"",""Hishinuma E"",""Okada R"",""Koshiba S"",""Tomioka Y"",""Shimizu R"",""Shirakawa M"",""Kensler TW"",""Shiba D"",""Yamamoto M.""]"	OSD-457_GSM4613965	OSD-457_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	GSM4613965	GSE152382	10.26030/yyce-8y73	MHU-3	Mus musculus	MHU3_FL09	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
GSM4613966	OSD-457	Spaceflight Study	RNA Sequencing (RNA-Seq)	1916	unknown	GSM4613966	MHU3_FL10	Liver	Liver	liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-457	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-457	Masayuki	Yamamoto		"[""Suzuki T"",""Uruno A"",""Yumoto A"",""Taguchi K"",""Suzuki M"",""Harada N"",""Ryoke R"",""Naganuma E"",""Osanai N"",""Goto A"",""Suda H"",""Browne R"",""Otsuki A"",""Katsuoka F"",""Zorzi M"",""Yamazaki T"",""Saigusa D"",""Koshiba S"",""Nakamura T"",""Fukumoto S"",""Ikehata H"",""Nishikawa K"",""Suzuki N"",""Hirano I"",""Shimizu R"",""Oishi T"",""Motohashi H"",""Tsubouchi H"",""Okada R"",""Kudo T"",""Shimomura M"",""Kensler TW"",""Mizuno H"",""Shirakawa M"",""Takahashi S"",""Shiba D"",""Yamamoto M."",""Uruno A"",""Saigusa D"",""Suzuki T"",""Yumoto A"",""Nakamura T"",""Matsukawa N"",""Yamazaki T"",""Saito R"",""Taguchi K"",""Suzuki M"",""Suzuki N"",""Otsuki A"",""Katsuoka F"",""Hishinuma E"",""Okada R"",""Koshiba S"",""Tomioka Y"",""Shimizu R"",""Shirakawa M"",""Kensler TW"",""Shiba D"",""Yamamoto M.""]"	OSD-457_GSM4613966	OSD-457_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	GSM4613966	GSE152382	10.26030/yyce-8y73	MHU-3	Mus musculus	MHU3_FL10	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
GSM4613967	OSD-457	Spaceflight Study	RNA Sequencing (RNA-Seq)	1917	unknown	GSM4613967	MHU3_FL11	Liver	Liver	liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-457	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-457	Masayuki	Yamamoto		"[""Suzuki T"",""Uruno A"",""Yumoto A"",""Taguchi K"",""Suzuki M"",""Harada N"",""Ryoke R"",""Naganuma E"",""Osanai N"",""Goto A"",""Suda H"",""Browne R"",""Otsuki A"",""Katsuoka F"",""Zorzi M"",""Yamazaki T"",""Saigusa D"",""Koshiba S"",""Nakamura T"",""Fukumoto S"",""Ikehata H"",""Nishikawa K"",""Suzuki N"",""Hirano I"",""Shimizu R"",""Oishi T"",""Motohashi H"",""Tsubouchi H"",""Okada R"",""Kudo T"",""Shimomura M"",""Kensler TW"",""Mizuno H"",""Shirakawa M"",""Takahashi S"",""Shiba D"",""Yamamoto M."",""Uruno A"",""Saigusa D"",""Suzuki T"",""Yumoto A"",""Nakamura T"",""Matsukawa N"",""Yamazaki T"",""Saito R"",""Taguchi K"",""Suzuki M"",""Suzuki N"",""Otsuki A"",""Katsuoka F"",""Hishinuma E"",""Okada R"",""Koshiba S"",""Tomioka Y"",""Shimizu R"",""Shirakawa M"",""Kensler TW"",""Shiba D"",""Yamamoto M.""]"	OSD-457_GSM4613967	OSD-457_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	GSM4613967	GSE152382	10.26030/yyce-8y73	MHU-3	Mus musculus	MHU3_FL11	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
GSM4613968	OSD-457	Spaceflight Study	RNA Sequencing (RNA-Seq)	1918	unknown	GSM4613968	MHU3_FL12	Liver	Liver	liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-457	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-457	Masayuki	Yamamoto		"[""Suzuki T"",""Uruno A"",""Yumoto A"",""Taguchi K"",""Suzuki M"",""Harada N"",""Ryoke R"",""Naganuma E"",""Osanai N"",""Goto A"",""Suda H"",""Browne R"",""Otsuki A"",""Katsuoka F"",""Zorzi M"",""Yamazaki T"",""Saigusa D"",""Koshiba S"",""Nakamura T"",""Fukumoto S"",""Ikehata H"",""Nishikawa K"",""Suzuki N"",""Hirano I"",""Shimizu R"",""Oishi T"",""Motohashi H"",""Tsubouchi H"",""Okada R"",""Kudo T"",""Shimomura M"",""Kensler TW"",""Mizuno H"",""Shirakawa M"",""Takahashi S"",""Shiba D"",""Yamamoto M."",""Uruno A"",""Saigusa D"",""Suzuki T"",""Yumoto A"",""Nakamura T"",""Matsukawa N"",""Yamazaki T"",""Saito R"",""Taguchi K"",""Suzuki M"",""Suzuki N"",""Otsuki A"",""Katsuoka F"",""Hishinuma E"",""Okada R"",""Koshiba S"",""Tomioka Y"",""Shimizu R"",""Shirakawa M"",""Kensler TW"",""Shiba D"",""Yamamoto M.""]"	OSD-457_GSM4613968	OSD-457_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	GSM4613968	GSE152382	10.26030/yyce-8y73	MHU-3	Mus musculus	MHU3_FL12	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type
