id.accession	id.assay name	id.sample name	investigation.study assays.study assay technology type	investigation.study.comment.data source accession	investigation.study.comment.project identifier	investigation.study.comment.project type	study.characteristics.genotype	study.characteristics.material type	study.characteristics.organism	study.characteristics.sex	study.characteristics.strain	study.factor value.spaceflight	file.datatype	file.filename	api_metadata_query_url	profile	condition_inferred	tissue_final	tissue_source	tissue_inference_rule	bulk_rna_seq_inferred	profile_id
OSD-613	OSD-613_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	RRRM2_BRN_GC_ISS-T_YNG_GY7	RNA Sequencing (RNA-Seq)		RR-17	Spaceflight Study	Wild Type	Left cerebral hemisphere	Mus musculus	Female	C57BL/6NTac	Ground Control	unnormalized counts	GLDS-589_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	RRRM2_BRN_GC_ISS-T_YNG_GY7	ground_control	brain	osdr_api_material_type	OSDR material type: Left cerebral hemisphere	True	OSD-613/RRRM2_BRN_GC_ISS-T_YNG_GY7
OSD-613	OSD-613_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	RRRM2_BRN_GC_ISS-T_YNG_GY9	RNA Sequencing (RNA-Seq)		RR-17	Spaceflight Study	Wild Type	Left cerebral hemisphere	Mus musculus	Female	C57BL/6NTac	Ground Control	unnormalized counts	GLDS-589_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	RRRM2_BRN_GC_ISS-T_YNG_GY9	ground_control	brain	osdr_api_material_type	OSDR material type: Left cerebral hemisphere	True	OSD-613/RRRM2_BRN_GC_ISS-T_YNG_GY9
OSD-665	OSD-665_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	RR23_R-EDL_FLT_F1_techrep1	RNA Sequencing (RNA-Seq)		RR-23	Spaceflight Study	Wild Type	Right extensor digitorum longus	Mus musculus	Male	C57BL/6J	Space Flight	unnormalized counts	GLDS-604_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	RR23_R-EDL_FLT_F1_techrep1	flight	skeletal_muscle	osdr_api_material_type	OSDR material type: Right extensor digitorum longus	True	OSD-665/RR23_R-EDL_FLT_F1_techrep1
OSD-665	OSD-665_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	RR23_R-EDL_FLT_F1_techrep2	RNA Sequencing (RNA-Seq)		RR-23	Spaceflight Study	Wild Type	Right extensor digitorum longus	Mus musculus	Male	C57BL/6J	Space Flight	unnormalized counts	GLDS-604_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	RR23_R-EDL_FLT_F1_techrep2	flight	skeletal_muscle	osdr_api_material_type	OSDR material type: Right extensor digitorum longus	True	OSD-665/RR23_R-EDL_FLT_F1_techrep2
OSD-665	OSD-665_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	RR23_R-EDL_FLT_F2	RNA Sequencing (RNA-Seq)		RR-23	Spaceflight Study	Wild Type	Right extensor digitorum longus	Mus musculus	Male	C57BL/6J	Space Flight	unnormalized counts	GLDS-604_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	RR23_R-EDL_FLT_F2	flight	skeletal_muscle	osdr_api_material_type	OSDR material type: Right extensor digitorum longus	True	OSD-665/RR23_R-EDL_FLT_F2
OSD-665	OSD-665_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	RR23_R-EDL_FLT_F3	RNA Sequencing (RNA-Seq)		RR-23	Spaceflight Study	Wild Type	Right extensor digitorum longus	Mus musculus	Male	C57BL/6J	Space Flight	unnormalized counts	GLDS-604_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	RR23_R-EDL_FLT_F3	flight	skeletal_muscle	osdr_api_material_type	OSDR material type: Right extensor digitorum longus	True	OSD-665/RR23_R-EDL_FLT_F3
OSD-665	OSD-665_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	RR23_R-EDL_FLT_F4	RNA Sequencing (RNA-Seq)		RR-23	Spaceflight Study	Wild Type	Right extensor digitorum longus	Mus musculus	Male	C57BL/6J	Space Flight	unnormalized counts	GLDS-604_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	RR23_R-EDL_FLT_F4	flight	skeletal_muscle	osdr_api_material_type	OSDR material type: Right extensor digitorum longus	True	OSD-665/RR23_R-EDL_FLT_F4
OSD-665	OSD-665_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	RR23_R-EDL_FLT_F5	RNA Sequencing (RNA-Seq)		RR-23	Spaceflight Study	Wild Type	Right extensor digitorum longus	Mus musculus	Male	C57BL/6J	Space Flight	unnormalized counts	GLDS-604_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	RR23_R-EDL_FLT_F5	flight	skeletal_muscle	osdr_api_material_type	OSDR material type: Right extensor digitorum longus	True	OSD-665/RR23_R-EDL_FLT_F5
OSD-665	OSD-665_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	RR23_R-EDL_FLT_F6	RNA Sequencing (RNA-Seq)		RR-23	Spaceflight Study	Wild Type	Right extensor digitorum longus	Mus musculus	Male	C57BL/6J	Space Flight	unnormalized counts	GLDS-604_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	RR23_R-EDL_FLT_F6	flight	skeletal_muscle	osdr_api_material_type	OSDR material type: Right extensor digitorum longus	True	OSD-665/RR23_R-EDL_FLT_F6
OSD-665	OSD-665_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	RR23_R-EDL_FLT_F7	RNA Sequencing (RNA-Seq)		RR-23	Spaceflight Study	Wild Type	Right extensor digitorum longus	Mus musculus	Male	C57BL/6J	Space Flight	unnormalized counts	GLDS-604_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	RR23_R-EDL_FLT_F7	flight	skeletal_muscle	osdr_api_material_type	OSDR material type: Right extensor digitorum longus	True	OSD-665/RR23_R-EDL_FLT_F7
OSD-665	OSD-665_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	RR23_R-EDL_FLT_F8	RNA Sequencing (RNA-Seq)		RR-23	Spaceflight Study	Wild Type	Right extensor digitorum longus	Mus musculus	Male	C57BL/6J	Space Flight	unnormalized counts	GLDS-604_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	RR23_R-EDL_FLT_F8	flight	skeletal_muscle	osdr_api_material_type	OSDR material type: Right extensor digitorum longus	True	OSD-665/RR23_R-EDL_FLT_F8
OSD-665	OSD-665_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	RR23_R-EDL_FLT_F9	RNA Sequencing (RNA-Seq)		RR-23	Spaceflight Study	Wild Type	Right extensor digitorum longus	Mus musculus	Male	C57BL/6J	Space Flight	unnormalized counts	GLDS-604_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	RR23_R-EDL_FLT_F9	flight	skeletal_muscle	osdr_api_material_type	OSDR material type: Right extensor digitorum longus	True	OSD-665/RR23_R-EDL_FLT_F9
OSD-665	OSD-665_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	RR23_R-EDL_GC_G1_techrep1	RNA Sequencing (RNA-Seq)		RR-23	Spaceflight Study	Wild Type	Right extensor digitorum longus	Mus musculus	Male	C57BL/6J	Ground Control	unnormalized counts	GLDS-604_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	RR23_R-EDL_GC_G1_techrep1	ground_control	skeletal_muscle	osdr_api_material_type	OSDR material type: Right extensor digitorum longus	True	OSD-665/RR23_R-EDL_GC_G1_techrep1
OSD-665	OSD-665_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	RR23_R-EDL_GC_G1_techrep2	RNA Sequencing (RNA-Seq)		RR-23	Spaceflight Study	Wild Type	Right extensor digitorum longus	Mus musculus	Male	C57BL/6J	Ground Control	unnormalized counts	GLDS-604_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	RR23_R-EDL_GC_G1_techrep2	ground_control	skeletal_muscle	osdr_api_material_type	OSDR material type: Right extensor digitorum longus	True	OSD-665/RR23_R-EDL_GC_G1_techrep2
OSD-665	OSD-665_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	RR23_R-EDL_GC_G2	RNA Sequencing (RNA-Seq)		RR-23	Spaceflight Study	Wild Type	Right extensor digitorum longus	Mus musculus	Male	C57BL/6J	Ground Control	unnormalized counts	GLDS-604_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	RR23_R-EDL_GC_G2	ground_control	skeletal_muscle	osdr_api_material_type	OSDR material type: Right extensor digitorum longus	True	OSD-665/RR23_R-EDL_GC_G2
OSD-665	OSD-665_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	RR23_R-EDL_GC_G3	RNA Sequencing (RNA-Seq)		RR-23	Spaceflight Study	Wild Type	Right extensor digitorum longus	Mus musculus	Male	C57BL/6J	Ground Control	unnormalized counts	GLDS-604_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	RR23_R-EDL_GC_G3	ground_control	skeletal_muscle	osdr_api_material_type	OSDR material type: Right extensor digitorum longus	True	OSD-665/RR23_R-EDL_GC_G3
OSD-665	OSD-665_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	RR23_R-EDL_GC_G4	RNA Sequencing (RNA-Seq)		RR-23	Spaceflight Study	Wild Type	Right extensor digitorum longus	Mus musculus	Male	C57BL/6J	Ground Control	unnormalized counts	GLDS-604_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	RR23_R-EDL_GC_G4	ground_control	skeletal_muscle	osdr_api_material_type	OSDR material type: Right extensor digitorum longus	True	OSD-665/RR23_R-EDL_GC_G4
OSD-665	OSD-665_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	RR23_R-EDL_GC_G5	RNA Sequencing (RNA-Seq)		RR-23	Spaceflight Study	Wild Type	Right extensor digitorum longus	Mus musculus	Male	C57BL/6J	Ground Control	unnormalized counts	GLDS-604_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	RR23_R-EDL_GC_G5	ground_control	skeletal_muscle	osdr_api_material_type	OSDR material type: Right extensor digitorum longus	True	OSD-665/RR23_R-EDL_GC_G5
OSD-665	OSD-665_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	RR23_R-EDL_GC_G6	RNA Sequencing (RNA-Seq)		RR-23	Spaceflight Study	Wild Type	Right extensor digitorum longus	Mus musculus	Male	C57BL/6J	Ground Control	unnormalized counts	GLDS-604_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	RR23_R-EDL_GC_G6	ground_control	skeletal_muscle	osdr_api_material_type	OSDR material type: Right extensor digitorum longus	True	OSD-665/RR23_R-EDL_GC_G6
OSD-665	OSD-665_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	RR23_R-EDL_GC_G7	RNA Sequencing (RNA-Seq)		RR-23	Spaceflight Study	Wild Type	Right extensor digitorum longus	Mus musculus	Male	C57BL/6J	Ground Control	unnormalized counts	GLDS-604_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	RR23_R-EDL_GC_G7	ground_control	skeletal_muscle	osdr_api_material_type	OSDR material type: Right extensor digitorum longus	True	OSD-665/RR23_R-EDL_GC_G7
OSD-665	OSD-665_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	RR23_R-EDL_GC_G8	RNA Sequencing (RNA-Seq)		RR-23	Spaceflight Study	Wild Type	Right extensor digitorum longus	Mus musculus	Male	C57BL/6J	Ground Control	unnormalized counts	GLDS-604_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	RR23_R-EDL_GC_G8	ground_control	skeletal_muscle	osdr_api_material_type	OSDR material type: Right extensor digitorum longus	True	OSD-665/RR23_R-EDL_GC_G8
OSD-665	OSD-665_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	RR23_R-EDL_GC_G9	RNA Sequencing (RNA-Seq)		RR-23	Spaceflight Study	Wild Type	Right extensor digitorum longus	Mus musculus	Male	C57BL/6J	Ground Control	unnormalized counts	GLDS-604_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	RR23_R-EDL_GC_G9	ground_control	skeletal_muscle	osdr_api_material_type	OSDR material type: Right extensor digitorum longus	True	OSD-665/RR23_R-EDL_GC_G9
OSD-666	OSD-666_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	RR23_R-Quad_FLT_F1_techrep1	RNA Sequencing (RNA-Seq)		RR-23	Spaceflight Study	Wild Type	Right quadriceps femoris	Mus musculus	Male	C57BL/6J	Space Flight	unnormalized counts	GLDS-605_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	RR23_R-Quad_FLT_F1_techrep1	flight	skeletal_muscle	osdr_api_material_type	OSDR material type: Right quadriceps femoris	True	OSD-666/RR23_R-Quad_FLT_F1_techrep1
OSD-666	OSD-666_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	RR23_R-Quad_FLT_F1_techrep2	RNA Sequencing (RNA-Seq)		RR-23	Spaceflight Study	Wild Type	Right quadriceps femoris	Mus musculus	Male	C57BL/6J	Space Flight	unnormalized counts	GLDS-605_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	RR23_R-Quad_FLT_F1_techrep2	flight	skeletal_muscle	osdr_api_material_type	OSDR material type: Right quadriceps femoris	True	OSD-666/RR23_R-Quad_FLT_F1_techrep2
OSD-666	OSD-666_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	RR23_R-Quad_FLT_F2	RNA Sequencing (RNA-Seq)		RR-23	Spaceflight Study	Wild Type	Right quadriceps femoris	Mus musculus	Male	C57BL/6J	Space Flight	unnormalized counts	GLDS-605_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	RR23_R-Quad_FLT_F2	flight	skeletal_muscle	osdr_api_material_type	OSDR material type: Right quadriceps femoris	True	OSD-666/RR23_R-Quad_FLT_F2
