gene_id	flt_cluster	gc_cluster	procrustes_latent_shift
ENSMUSG00000109806	0	0	0.43841443149948217
ENSMUSG00000059687	0	0	0.43841443149948217
ENSMUSG00000032717	2	1	1.6650483773258347
ENSMUSG00000022698	3	5	1.1020481657331338
ENSMUSG00000035458	1	3	0.38757848703271813
ENSMUSG00000030470	5	6	1.7957996066927626
ENSMUSG00000087521	0	0	0.43841443149948217
ENSMUSG00000094808	0	0	0.43841443149948217
ENSMUSG00000005873	4	7	1.7351570173555375
ENSMUSG00000029766	0	0	0.43841443149948217
ENSMUSG00000037798	9	8	2.322710457744943
ENSMUSG00000032119	4	7	1.070435326156236
ENSMUSG00000092342	0	0	0.43841443149948217
ENSMUSG00000100876	2	1	1.108482288287836
ENSMUSG00000061119	4	7	1.141220845151884
ENSMUSG00000039981	10	2	1.5926249207158454
ENSMUSG00000033009	4	7	1.1350635215099072
ENSMUSG00000049307	2	1	1.064063871126089
ENSMUSG00000032400	8	1	0.9413130628664205
ENSMUSG00000056078	0	0	0.43841443149948217
ENSMUSG00000117698	2	1	0.602884476201728
ENSMUSG00000007035	8	2	2.066477468883521
ENSMUSG00000024218	4	7	1.5192385188774729
ENSMUSG00000114959	1	3	0.529201383635574
ENSMUSG00000085757	0	0	0.43841443149948217
ENSMUSG00000058368	0	0	0.43841443149948217
ENSMUSG00000010760	0	0	0.43841443149948217
ENSMUSG00000093354	0	0	0.43841443149948217
ENSMUSG00000075063	1	3	0.3296121699541493
ENSMUSG00000002365	3	5	1.8292026885422195
ENSMUSG00000041064	2	1	0.705531263636496
ENSMUSG00000049685	13	2	2.1669784915301156
ENSMUSG00000105849	0	0	0.43841443149948217
ENSMUSG00000050578	2	1	1.2533004697777093
ENSMUSG00000024889	12	10	1.3437446079731838
ENSMUSG00000099391	1	3	0.8233314257841389
ENSMUSG00000044337	2	1	1.617452375479379
ENSMUSG00000101225	8	1	1.6479775208811744
ENSMUSG00000000787	9	8	0.8513692939686341
ENSMUSG00000057123	6	2	1.900017892809777
ENSMUSG00000079871	0	0	0.43841443149948217
ENSMUSG00000030980	7	4	0.9730376537717821
ENSMUSG00000113875	0	0	0.43841443149948217
ENSMUSG00000007836	11	4	1.6671601933542757
ENSMUSG00000085236	1	3	0.54126776515698
ENSMUSG00000022652	1	3	0.555657174843973
ENSMUSG00000065544	0	0	0.43841443149948217
ENSMUSG00000087455	1	3	0.42190676168152785
ENSMUSG00000042863	0	0	0.43841443149948217
ENSMUSG00000042581	2	1	0.8104186350295967
ENSMUSG00000106233	0	0	0.43841443149948217
ENSMUSG00000038446	7	4	1.3469973206768737
ENSMUSG00000024990	9	8	2.0033268467495877
ENSMUSG00000098197	0	0	0.43841443149948217
ENSMUSG00000037542	9	8	2.1460366910557798
ENSMUSG00000078302	0	0	0.43841443149948217
ENSMUSG00000033257	7	4	0.6879621946009795
ENSMUSG00000076435	3	11	3.1088755785770283
ENSMUSG00000049313	4	7	1.0040049540572178
ENSMUSG00000022401	7	4	0.5768353608311999
ENSMUSG00000025795	7	5	1.001974071910033
ENSMUSG00000055003	1	3	0.8684762059621352
ENSMUSG00000046932	8	1	1.1821136922268312
ENSMUSG00000044456	5	6	1.1277845811200875
ENSMUSG00000015093	2	1	3.1549077079956755
ENSMUSG00000010505	0	0	0.43841443149948217
ENSMUSG00000021322	8	1	0.8756392103797375
ENSMUSG00000020611	3	5	1.1463642885387573
ENSMUSG00000018932	3	9	1.5602612283621573
ENSMUSG00000043535	3	5	1.0264369937101432
ENSMUSG00000054072	9	8	1.4150282445153926
ENSMUSG00000029062	5	4	1.945959276568488
ENSMUSG00000030162	2	1	1.4436896944784305
ENSMUSG00000092922	0	0	0.43841443149948217
ENSMUSG00000063810	4	7	1.5932696683706933
ENSMUSG00000021638	7	4	1.5286438010716834
ENSMUSG00000033029	2	1	1.7124385183968085
ENSMUSG00000031552	0	0	0.43841443149948217
ENSMUSG00000100717	2	1	1.4501765927873596
ENSMUSG00000039109	8	1	1.7712931613183691
ENSMUSG00000070465	2	2	1.3358451644768434
ENSMUSG00000113210	0	0	0.43841443149948217
ENSMUSG00000095390	1	3	0.7243636173957216
ENSMUSG00000042050	10	2	1.766270538984972
ENSMUSG00000108354	0	0	0.43841443149948217
ENSMUSG00000039488	0	0	0.43841443149948217
ENSMUSG00000027936	5	6	1.6169831086367508
ENSMUSG00000055839	3	9	3.0846704120756465
ENSMUSG00000064215	3	5	2.164906592305154
ENSMUSG00000111747	0	0	0.43841443149948217
ENSMUSG00000029499	9	8	1.2809326961965426
ENSMUSG00000027809	9	8	2.002511848216833
ENSMUSG00000034024	9	8	1.3968810254524957
ENSMUSG00000022619	0	0	0.43841443149948217
ENSMUSG00000029012	4	7	1.2655346052271392
ENSMUSG00000045327	8	1	0.9066373846770929
ENSMUSG00000031731	3	8	0.7879654235261504
ENSMUSG00000020248	7	4	0.7954577034429747
ENSMUSG00000032579	5	6	1.2337995686735896
ENSMUSG00000033788	12	6	1.6180795913558481
ENSMUSG00000027952	3	9	1.8803996176987072
ENSMUSG00000042380	5	6	1.7386372495892892
ENSMUSG00000057000	0	0	0.43841443149948217
ENSMUSG00000034738	11	4	1.1020538320157178
ENSMUSG00000067995	4	7	1.2255604040975996
ENSMUSG00000045930	11	4	0.9594018161106241
ENSMUSG00000001168	1	3	0.40272630012830385
ENSMUSG00000031450	8	2	1.8807715795277558
ENSMUSG00000074635	2	1	1.668002508471534
ENSMUSG00000045013	0	0	0.43841443149948217
ENSMUSG00000118662	6	2	2.133884639403059
ENSMUSG00000033632	4	7	1.5743146163864687
ENSMUSG00000037143	8	1	1.205167521982047
ENSMUSG00000076271	1	3	0.5510031904004592
ENSMUSG00000066513	6	2	2.009757600344334
ENSMUSG00000075704	5	6	1.1092527975726283
ENSMUSG00000073705	1	3	0.620919362586009
ENSMUSG00000078554	0	0	0.43841443149948217
ENSMUSG00000069540	2	1	0.6503348164797538
ENSMUSG00000060254	1	3	0.4801875489044911
ENSMUSG00000048473	0	0	0.43841443149948217
ENSMUSG00000047654	1	3	0.9357222654007125
ENSMUSG00000056145	8	1	1.2143660553415099
ENSMUSG00000026926	3	5	0.9195053619056743
ENSMUSG00000003657	0	0	0.43841443149948217
ENSMUSG00000065609	0	0	0.43841443149948217
ENSMUSG00000097651	0	0	0.43841443149948217
ENSMUSG00000054102	1	3	0.6615176596119874
ENSMUSG00000042388	1	3	0.3931391005775008
ENSMUSG00000040997	5	6	1.5326211893015125
ENSMUSG00000033068	12	10	1.249569597788388
ENSMUSG00000073609	5	6	1.1245957987065596
ENSMUSG00000030236	9	8	2.3862558413725687
ENSMUSG00000027130	11	4	0.7746788531352312
ENSMUSG00000044617	5	6	1.2656254743308126
ENSMUSG00000031691	3	6	1.241749018623409
ENSMUSG00000099508	0	0	0.43841443149948217
ENSMUSG00000116331	2	1	1.0169991143719497
ENSMUSG00000093904	3	5	1.3680558756608288
ENSMUSG00000041966	11	4	1.306189730396065
ENSMUSG00000063188	2	1	0.5500948632747082
ENSMUSG00000044040	0	0	0.43841443149948217
ENSMUSG00000063060	8	2	1.3968845395891223
ENSMUSG00000038034	6	10	1.513773508395325
ENSMUSG00000025027	5	6	0.7350081100616694
ENSMUSG00000024868	1	3	0.8813461747310491
ENSMUSG00000021884	9	8	2.285092931942052
ENSMUSG00000041890	11	4	0.5872008965568261
ENSMUSG00000049653	0	0	0.43841443149948217
ENSMUSG00000001228	8	1	1.520759438119584
ENSMUSG00000021840	3	5	0.9863528211800348
ENSMUSG00000087024	0	0	0.43841443149948217
ENSMUSG00000085967	0	0	0.43841443149948217
ENSMUSG00000022018	1	3	0.4100283561626492
ENSMUSG00000027719	0	0	0.43841443149948217
ENSMUSG00000054499	12	6	1.6319423571466511
ENSMUSG00000020075	7	5	1.3986379138999963
ENSMUSG00000052392	3	5	1.6247867687215074
ENSMUSG00000002111	6	2	2.28913370613183
ENSMUSG00000005907	7	5	0.935130975407618
ENSMUSG00000087204	1	3	0.7764860604614546
ENSMUSG00000064263	0	0	0.43841443149948217
ENSMUSG00000027067	3	9	1.2064346704181386
ENSMUSG00000028879	11	4	0.954383600086212
ENSMUSG00000090326	0	0	0.43841443149948217
ENSMUSG00000025937	9	8	0.9954267695736133
ENSMUSG00000045708	0	0	0.43841443149948217
ENSMUSG00000040253	7	5	1.2221666946156282
ENSMUSG00000037926	3	5	0.8572124807878313
ENSMUSG00000026014	3	8	1.7952543516733148
ENSMUSG00000024073	9	8	2.1152255716602326
ENSMUSG00000019852	1	3	0.4543392764160599
ENSMUSG00000027674	1	3	0.5044342858173422
ENSMUSG00000094692	0	0	0.43841443149948217
ENSMUSG00000092958	0	0	0.43841443149948217
ENSMUSG00000021221	6	2	2.1236157286322914
ENSMUSG00000070438	1	3	1.1713500356625393
ENSMUSG00000024903	0	0	0.43841443149948217
ENSMUSG00000048582	0	0	0.43841443149948217
ENSMUSG00000075097	2	1	1.294697939211023
ENSMUSG00000030413	1	1	0.6615625712179741
ENSMUSG00000035775	0	0	0.43841443149948217
ENSMUSG00000021961	1	3	0.30892509380513494
ENSMUSG00000006732	12	6	1.3324795864045667
ENSMUSG00000053390	4	7	1.083793615844602
ENSMUSG00000072664	3	8	1.3623160616086987
ENSMUSG00000073931	8	2	2.7416731466590445
ENSMUSG00000035596	11	4	0.8972889432359484
ENSMUSG00000040170	3	5	1.3030318982738387
ENSMUSG00000065453	0	0	0.43841443149948217
ENSMUSG00000025362	3	12	3.3312234215821905
ENSMUSG00000028759	3	5	1.547739717329089
ENSMUSG00000029033	6	2	1.648418737595555
ENSMUSG00000052748	11	4	1.0295867568497543
ENSMUSG00000114136	1	3	0.49571137462455034
ENSMUSG00000043445	12	6	1.3854498131790678
ENSMUSG00000024594	7	4	1.3859970830961892
ENSMUSG00000072874	0	0	0.43841443149948217
ENSMUSG00000030789	10	1	1.859190893845264
ENSMUSG00000028845	1	3	0.4285680324824058
ENSMUSG00000063564	2	1	1.06008160234295
ENSMUSG00000028080	3	5	1.1670092226743443
ENSMUSG00000076067	0	0	0.43841443149948217
ENSMUSG00000022474	6	2	2.5407723506618964
ENSMUSG00000051611	0	0	0.43841443149948217
ENSMUSG00000117175	2	1	0.8131416681363699
ENSMUSG00000033434	6	10	2.6980865570292134
ENSMUSG00000057722	11	4	1.9629857674610387
ENSMUSG00000020827	3	9	2.009410433608422
ENSMUSG00000033200	0	0	0.43841443149948217
ENSMUSG00000062042	0	0	0.43841443149948217
ENSMUSG00000044997	0	0	0.43841443149948217
ENSMUSG00000038543	10	2	2.016094789459135
ENSMUSG00000053820	0	0	0.43841443149948217
ENSMUSG00000047444	0	0	0.43841443149948217
ENSMUSG00000020173	11	4	2.102945074328978
ENSMUSG00000015316	2	1	0.6127536805233957
ENSMUSG00000030986	5	6	1.0714033375368588
ENSMUSG00000056313	7	5	1.6284833110383627
ENSMUSG00000003345	3	9	2.1279747956990924
ENSMUSG00000028882	5	6	1.4975083177760569
ENSMUSG00000070334	0	0	0.43841443149948217
ENSMUSG00000002455	3	11	2.6459831253298836
ENSMUSG00000033557	7	6	1.0037862366389168
ENSMUSG00000048520	1	3	0.6444734686782941
ENSMUSG00000028545	1	3	0.37251028377805484
ENSMUSG00000070544	3	5	1.2034175681381136
ENSMUSG00000094602	2	1	1.3854654500500145
ENSMUSG00000030051	10	2	1.8062516433813034
ENSMUSG00000060523	0	0	0.43841443149948217
ENSMUSG00000024767	5	9	1.3628230736376348
ENSMUSG00000085241	10	2	2.294400393766311
ENSMUSG00000020894	4	7	1.7532141567997948
ENSMUSG00000028221	4	7	0.7954616934196783
ENSMUSG00000041915	3	5	1.0583170955383618
ENSMUSG00000093957	0	0	0.43841443149948217
ENSMUSG00000028312	4	7	1.6154744675832575
ENSMUSG00000086066	0	0	0.43841443149948217
ENSMUSG00000034607	1	3	0.5677651322491104
ENSMUSG00000047747	10	2	1.336292642959658
ENSMUSG00000052912	0	0	0.43841443149948217
ENSMUSG00000043230	2	1	1.2187445266605597
ENSMUSG00000032034	2	1	0.7514393904922081
ENSMUSG00000074513	11	4	1.063266670394654
ENSMUSG00000018585	3	12	3.360883792855049
ENSMUSG00000020167	12	10	1.4593658550425557
ENSMUSG00000035692	12	10	1.2048216597451724
ENSMUSG00000056706	0	0	0.43841443149948217
ENSMUSG00000040723	4	6	1.276048519869466
ENSMUSG00000028149	7	4	0.5907465315557132
ENSMUSG00000026171	5	6	1.6009287566869261
ENSMUSG00000028539	0	0	0.43841443149948217
ENSMUSG00000019787	2	2	2.120894260494019
ENSMUSG00000078017	0	0	0.43841443149948217
ENSMUSG00000031913	5	4	1.0584111075737472
ENSMUSG00000029156	10	2	2.1028465152224127
ENSMUSG00000032342	11	4	0.9537364702060902
ENSMUSG00000045996	11	7	1.691722931843142
ENSMUSG00000034190	5	6	0.9436161504121638
ENSMUSG00000039775	0	0	0.43841443149948217
ENSMUSG00000061295	2	1	0.8844507745473345
ENSMUSG00000000058	4	7	1.5811626916829886
ENSMUSG00000069855	1	3	0.3127712218300976
ENSMUSG00000021357	11	4	0.9110407831229986
ENSMUSG00000004098	6	10	2.573153774650587
ENSMUSG00000078923	3	9	1.965622299756231
ENSMUSG00000026374	7	5	1.0392137442744365
ENSMUSG00000119752	0	0	0.43841443149948217
ENSMUSG00000033161	9	8	0.8560793062587401
ENSMUSG00000032905	7	5	1.2529975760995304
ENSMUSG00000026782	4	7	1.4489833096514126
ENSMUSG00000087249	6	1	1.8774187499590944
ENSMUSG00000066224	0	0	0.43841443149948217
ENSMUSG00000072875	1	3	0.48951244776941444
ENSMUSG00000025503	3	9	2.64710022930882
ENSMUSG00000056288	0	0	0.43841443149948217
ENSMUSG00000075079	0	0	0.43841443149948217
ENSMUSG00000103472	2	1	1.4980726231431487
ENSMUSG00000022211	8	1	1.0473114343974872
ENSMUSG00000079579	0	0	0.43841443149948217
ENSMUSG00000020491	6	10	1.5522179078319716
ENSMUSG00000022477	9	8	2.3096258959038876
ENSMUSG00000104098	0	0	0.43841443149948217
ENSMUSG00000011658	12	10	0.9285747969438938
ENSMUSG00000024851	12	6	2.019452801028007
ENSMUSG00000024857	2	3	0.9796711341329205
ENSMUSG00000021835	6	2	2.1320841472222996
ENSMUSG00000033306	3	8	1.2567447033623946
ENSMUSG00000072679	1	3	0.8218043582839221
ENSMUSG00000093805	2	1	0.675226051173833
ENSMUSG00000117679	4	7	1.5338852061237236
ENSMUSG00000065424	0	0	0.43841443149948217
ENSMUSG00000076123	0	0	0.43841443149948217
ENSMUSG00000027317	0	0	0.43841443149948217
ENSMUSG00000057522	3	5	0.9330143987108523
ENSMUSG00000041845	5	6	2.1428503439570337
ENSMUSG00000036733	5	6	2.286298727850886
ENSMUSG00000028391	10	1	1.0805766156145327
ENSMUSG00000024677	4	7	1.9172807554079538
ENSMUSG00000111174	1	3	0.5333342325913925
ENSMUSG00000021264	3	5	0.8502289616494585
ENSMUSG00000101918	0	0	0.43841443149948217
ENSMUSG00000059970	6	2	1.6905917145906522
ENSMUSG00000027806	7	5	1.1929150537239932
ENSMUSG00000030225	7	5	1.3693276388910884
ENSMUSG00000095928	8	1	1.2362940232920656
ENSMUSG00000043572	6	2	1.6968776479182968
ENSMUSG00000065490	0	0	0.43841443149948217
ENSMUSG00000045539	1	3	0.7284277866759931
ENSMUSG00000002250	6	10	1.4083692549928923
ENSMUSG00000075142	0	0	0.43841443149948217
ENSMUSG00000114755	0	0	0.43841443149948217
ENSMUSG00000007653	0	0	0.43841443149948217
ENSMUSG00000064068	5	6	1.2066507426040847
ENSMUSG00000045731	1	3	0.7462324679663488
ENSMUSG00000041907	1	3	0.644955935651826
ENSMUSG00000045767	3	5	1.0455037279158663
ENSMUSG00000030337	4	7	1.5741941747586892
ENSMUSG00000017718	9	8	1.7819859353465548
ENSMUSG00000032517	2	1	1.1418616654461584
ENSMUSG00000039233	4	4	1.506324294744255
ENSMUSG00000029121	0	0	0.44214713631269686
ENSMUSG00000053965	10	13	1.53855655788766
ENSMUSG00000020290	7	5	1.0486621258819693
ENSMUSG00000075117	2	1	1.1092684759883602
ENSMUSG00000032570	3	5	0.7827014295327938
ENSMUSG00000017765	5	6	1.7322017312067255
ENSMUSG00000094531	2	1	1.3782961161995915
ENSMUSG00000075121	2	1	0.9619272379074176
ENSMUSG00000017204	1	3	0.5418601530665964
ENSMUSG00000080657	0	0	0.43841443149948217
ENSMUSG00000059429	8	1	1.4132831543659434
ENSMUSG00000086224	1	3	0.6616388959285445
ENSMUSG00000029910	4	2	1.9553030365144195
ENSMUSG00000065512	0	0	0.43841443149948217
ENSMUSG00000067848	0	0	0.43841443149948217
ENSMUSG00000042292	6	10	0.8155861238670169
ENSMUSG00000058093	11	7	1.5502535181913712
ENSMUSG00000022885	3	8	1.1441628294621011
ENSMUSG00000025525	7	4	1.0341215785888895
ENSMUSG00000050332	4	7	1.0724097394914724
ENSMUSG00000075094	0	0	0.43841443149948217
ENSMUSG00000036550	9	8	1.331090599211075
ENSMUSG00000079020	12	10	1.1957333013013784
ENSMUSG00000002881	3	5	0.6683024973858445
ENSMUSG00000091530	2	1	0.6116129574862795
ENSMUSG00000021504	4	6	1.7989521037680811
ENSMUSG00000053117	1	3	0.6102108731306517
ENSMUSG00000066705	2	1	1.448137462647727
ENSMUSG00000028008	4	7	1.7766855408531954
ENSMUSG00000035270	4	7	1.2878928904391722
ENSMUSG00000038831	4	7	1.4944204481161292
ENSMUSG00000028064	3	9	1.7604949971981136
ENSMUSG00000048022	8	1	0.9504868783324152
ENSMUSG00000029999	5	6	1.3965732780297606
ENSMUSG00000052565	13	2	2.7906400077103766
ENSMUSG00000109389	0	0	0.43841443149948217
ENSMUSG00000119643	0	0	0.43841443149948217
ENSMUSG00000074805	8	1	1.6093520819271503
ENSMUSG00000038563	4	7	1.7442920304052831
ENSMUSG00000070841	0	0	0.43841443149948217
ENSMUSG00000048347	2	1	0.9798212684393843
ENSMUSG00000015112	9	8	2.2282938601930478
ENSMUSG00000063821	0	0	0.43841443149948217
ENSMUSG00000068877	3	11	4.00135175935357
ENSMUSG00000102004	0	0	0.43841443149948217
ENSMUSG00000033585	8	2	2.430892101670119
ENSMUSG00000024124	2	1	1.0877870158741028
ENSMUSG00000075232	7	5	1.2870031603556513
ENSMUSG00000046804	0	0	0.43841443149948217
ENSMUSG00000028931	2	2	2.687596657438679
ENSMUSG00000026663	9	8	0.8292067000951443
ENSMUSG00000070374	0	0	0.43841443149948217
ENSMUSG00000022263	3	9	0.8286691098350242
ENSMUSG00000005043	12	10	1.4533746278515516
ENSMUSG00000046027	3	5	0.9451803149955668
ENSMUSG00000025408	6	2	1.2549349747734329
ENSMUSG00000094786	13	11	2.598959678527725
ENSMUSG00000085198	0	0	0.43841443149948217
ENSMUSG00000020910	11	7	1.0244061009872418
ENSMUSG00000076398	0	0	0.43841443149948217
ENSMUSG00000020383	0	0	0.43841443149948217
ENSMUSG00000055817	5	6	2.3735366836483203
ENSMUSG00000059134	2	1	1.0569325203620104
ENSMUSG00000032239	5	6	1.6663488330169258
ENSMUSG00000097929	1	3	0.8144520649144039
ENSMUSG00000040481	3	5	1.8081699021063535
ENSMUSG00000032318	0	0	0.43841443149948217
ENSMUSG00000060556	0	0	0.43841443149948217
ENSMUSG00000075610	1	3	0.34674606979052863
ENSMUSG00000064333	0	0	0.43841443149948217
ENSMUSG00000038473	10	2	2.5010013962220095
ENSMUSG00000097749	1	3	0.30357935800701
ENSMUSG00000031158	5	9	2.467750526384842
ENSMUSG00000025789	1	3	0.5435965297183593
ENSMUSG00000024830	12	6	1.5429458990444964
ENSMUSG00000079349	0	0	0.43841443149948217
ENSMUSG00000021356	2	1	1.0021837982514994
ENSMUSG00000098705	2	1	1.5224047149965925
ENSMUSG00000037624	1	3	0.5691732824413769
ENSMUSG00000019775	2	1	1.5041003962832387
ENSMUSG00000036825	4	7	1.372140512101088
ENSMUSG00000009731	1	3	0.37040143330508496
ENSMUSG00000060317	3	5	2.3037240382687765
ENSMUSG00000048647	4	2	1.7365682146600492
ENSMUSG00000030708	2	1	1.2606255418700059
ENSMUSG00000021824	9	8	0.7796224092610841
ENSMUSG00000032388	11	4	0.9125768735484014
ENSMUSG00000045474	0	0	0.43841443149948217
ENSMUSG00000074476	4	7	1.6474975002607286
ENSMUSG00000074521	13	11	2.085263207766611
ENSMUSG00000042638	13	2	3.079298620990635
ENSMUSG00000006800	5	11	2.875077718065783
ENSMUSG00000041431	8	1	1.1017561396928208
ENSMUSG00000091735	0	0	0.43841443149948217
ENSMUSG00000097545	1	3	0.36116106769420714
ENSMUSG00000096664	0	0	0.43841443149948217
ENSMUSG00000066975	1	3	0.40139884357896605
ENSMUSG00000038567	0	0	0.43841443149948217
ENSMUSG00000026922	9	8	2.4199778219122003
ENSMUSG00000085944	0	0	0.43841443149948217
ENSMUSG00000048108	4	7	1.5022229206336934
ENSMUSG00000027618	3	9	1.5371737805809789
ENSMUSG00000113463	6	2	2.0155427559038253
ENSMUSG00000022108	9	8	3.6703946625079866
ENSMUSG00000086951	1	3	0.5785790760338786
ENSMUSG00000025872	5	6	0.92676161999658
ENSMUSG00000029632	9	8	1.8794351964128533
ENSMUSG00000039509	4	6	1.453438413353599
ENSMUSG00000002804	9	8	2.3379415827496812
ENSMUSG00000064280	2	1	0.6392959969830488
ENSMUSG00000018697	5	7	1.924060331783077
ENSMUSG00000095533	0	0	0.43841443149948217
ENSMUSG00000032407	3	5	1.1281737666126244
ENSMUSG00000025982	9	8	1.48247467005134
ENSMUSG00000034460	2	1	1.2189908118754875
ENSMUSG00000029712	1	3	0.6098015917566946
ENSMUSG00000020516	7	5	1.5752950204642864
ENSMUSG00000063236	6	10	1.0548629088954797
ENSMUSG00000032290	11	4	1.1222829867662225
ENSMUSG00000063145	10	2	1.6428088536240186
ENSMUSG00000024012	3	9	2.461609763616249
ENSMUSG00000020264	1	3	0.549030184751148
ENSMUSG00000073997	0	0	0.43841443149948217
ENSMUSG00000030204	11	4	0.8180383102446854
ENSMUSG00000031555	3	5	0.9447027576772088
ENSMUSG00000016087	4	7	1.914010832543756
ENSMUSG00000013150	12	6	1.167452606235168
ENSMUSG00000025500	2	1	1.3561456694303216
ENSMUSG00000085779	2	1	0.9251651074198184
ENSMUSG00000026417	9	8	1.7230471542510961
ENSMUSG00000061787	9	8	1.3722110547860642
ENSMUSG00000112739	8	1	1.0502841873389495
ENSMUSG00000001229	3	9	1.8983918455127005
ENSMUSG00000002778	3	9	1.5579652641161246
ENSMUSG00000003039	3	9	1.4192679840901794
ENSMUSG00000099869	0	0	0.43841443149948217
ENSMUSG00000046329	9	8	1.943979302328591
ENSMUSG00000059460	1	3	0.49824008448852686
ENSMUSG00000116665	8	1	1.3371331347058824
ENSMUSG00000035161	7	5	1.1357650788141473
ENSMUSG00000063652	2	1	1.2838484016684897
ENSMUSG00000094669	1	3	0.5868564345939298
ENSMUSG00000029086	13	2	1.1870691596307452
ENSMUSG00000112533	0	0	0.43841443149948217
ENSMUSG00000041798	3	12	3.5542893228711643
ENSMUSG00000055368	1	3	0.3665009227236566
ENSMUSG00000092679	0	0	0.43841443149948217
ENSMUSG00000036030	1	3	0.7824114487505798
ENSMUSG00000024038	3	9	1.97351007834687
ENSMUSG00000044442	4	7	1.6408433216494986
ENSMUSG00000004266	5	6	1.2494439385846663
ENSMUSG00000045802	1	3	1.2993954781378463
ENSMUSG00000111190	0	0	0.43841443149948217
ENSMUSG00000038618	5	6	3.050540990487168
ENSMUSG00000003444	5	6	2.491571769426765
ENSMUSG00000032179	11	4	1.1344579572431024
ENSMUSG00000007888	0	0	0.43841443149948217
ENSMUSG00000050640	8	1	1.0774889180720455
ENSMUSG00000060882	1	3	0.5350522026116188
ENSMUSG00000067212	3	8	2.037669939605096
ENSMUSG00000114362	8	1	0.957505052284251
ENSMUSG00000030994	8	1	2.0099967592759214
ENSMUSG00000040372	2	1	0.49935330928809024
ENSMUSG00000021281	5	6	1.974888087003155
ENSMUSG00000016998	0	0	0.43841443149948217
ENSMUSG00000026729	2	1	1.6592333021726418
ENSMUSG00000067596	0	0	0.43841443149948217
ENSMUSG00000057914	8	1	1.0075289930471387
ENSMUSG00000075164	1	3	0.41996079605763015
ENSMUSG00000001349	2	1	1.2011203247050246
ENSMUSG00000044340	7	4	1.5539309857648629
ENSMUSG00000087370	7	5	1.0724911347799253
ENSMUSG00000079481	4	2	1.702782462853694
ENSMUSG00000094024	0	0	0.43841443149948217
ENSMUSG00000054940	2	1	1.1342649555461164
ENSMUSG00000028715	9	8	1.6456451687020786
ENSMUSG00000014850	11	4	1.6919742412707903
ENSMUSG00000034832	11	4	1.1112338435112061
ENSMUSG00000020364	4	7	1.2981839151198258
ENSMUSG00000066671	0	0	0.43841443149948217
ENSMUSG00000006931	2	2	2.9260235258329366
ENSMUSG00000083706	2	1	0.821855737520942
ENSMUSG00000090084	2	1	0.9969682679699737
ENSMUSG00000067519	0	0	0.43841443149948217
ENSMUSG00000040134	9	8	1.5405674532256388
ENSMUSG00000032609	6	2	2.786934031983759
ENSMUSG00000024036	4	11	1.9816893924643553
ENSMUSG00000062224	1	3	0.47308590183631766
ENSMUSG00000028439	4	7	1.4987575239660995
ENSMUSG00000030616	8	1	1.3800152044605392
ENSMUSG00000069044	0	0	0.43841443149948217
ENSMUSG00000057322	9	8	1.2993574470668232
ENSMUSG00000046593	1	3	0.6397283289140747
ENSMUSG00000032812	3	9	1.4412773446438014
ENSMUSG00000042043	7	5	1.7342510091776968
ENSMUSG00000033910	11	4	0.7637259440760655
ENSMUSG00000086254	0	0	0.43841443149948217
ENSMUSG00000033278	4	6	1.5270646355149102
ENSMUSG00000070291	1	3	0.5335607240255118
ENSMUSG00000004952	6	2	2.6359122459488766
ENSMUSG00000061367	0	0	0.43841443149948217
ENSMUSG00000085785	2	1	0.7422287786988326
ENSMUSG00000068373	2	1	0.8009131669389186
ENSMUSG00000021578	7	4	1.055028506674013
ENSMUSG00000037938	12	6	1.6857719144694268
ENSMUSG00000050605	2	1	1.2415898370192626
ENSMUSG00000007659	5	6	1.0189393953516763
ENSMUSG00000047921	5	6	1.6926288284996147
ENSMUSG00000056228	5	6	1.5373301141779285
ENSMUSG00000029759	3	5	1.0730545315230084
ENSMUSG00000050035	1	3	0.46719058175650297
ENSMUSG00000081669	0	0	0.43841443149948217
ENSMUSG00000010110	3	9	0.7485631015661863
ENSMUSG00000034807	7	5	1.3093100382654912
ENSMUSG00000030748	3	9	1.5172185901822148
ENSMUSG00000039067	3	5	1.075566551087573
ENSMUSG00000110101	1	3	0.5324961717099438
ENSMUSG00000035831	0	0	0.43841443149948217
ENSMUSG00000077954	0	0	0.43841443149948217
ENSMUSG00000049091	9	8	1.4609341413250834
ENSMUSG00000022000	11	4	1.7932028113256342
ENSMUSG00000019256	3	5	1.2237765439281698
ENSMUSG00000075204	1	3	0.8592585346466036
ENSMUSG00000050954	4	7	1.206602110000015
ENSMUSG00000032691	6	1	2.374080258769118
ENSMUSG00000040258	0	0	0.43841443149948217
ENSMUSG00000034648	1	3	0.39909131433431355
ENSMUSG00000013643	0	0	0.43841443149948217
ENSMUSG00000052889	10	2	1.6039576177581216
ENSMUSG00000022900	1	1	0.445518099614168
ENSMUSG00000024248	9	5	2.262404859619734
ENSMUSG00000046836	7	5	1.0061574555545778
ENSMUSG00000026203	5	6	1.65907199499127
ENSMUSG00000038319	0	0	0.43841443149948217
ENSMUSG00000091652	2	1	0.7060457402708734
ENSMUSG00000022757	7	4	1.7371948031921225
ENSMUSG00000050052	4	7	1.53443041520335
ENSMUSG00000032657	2	1	2.008746145368764
ENSMUSG00000045659	12	10	1.2799122076445613
ENSMUSG00000042298	11	4	1.1621232736532767
ENSMUSG00000043051	2	1	1.7770314468770054
